date,TLH_Open,TLH_High,TLH_Low,TLH_Close,TLH_Volume,TLH_Dividends,TLH_Stock Splits
2007-01-11 00:00:00+00:00,100.37999725341795,100.4000015258789,100.1500015258789,61.90035629272461,129700,0.0,
2007-01-12 00:00:00+00:00,100.01000213623048,100.01000213623048,99.9000015258789,61.59202575683594,700,0.0,
2007-01-16 00:00:00+00:00,100.04000091552734,100.08000183105467,99.97000122070312,61.70299530029297,2300,0.0,
2007-01-17 00:00:00+00:00,100.05999755859376,100.05999755859376,100.05999755859376,61.6906852722168,1800,0.0,
2007-01-18 00:00:00+00:00,99.83000183105467,100.0199966430664,99.77999877929688,61.66601943969727,4400,0.0,
2007-01-19 00:00:00+00:00,99.8499984741211,99.86000061035156,99.83000183105467,61.54888916015625,4700,0.0,
2007-01-22 00:00:00+00:00,100.01000213623048,100.05999755859376,100.01000213623048,61.659786224365234,1300,0.0,
2007-01-23 00:00:00+00:00,99.86000061035156,99.86000061035156,99.63999938964844,61.47489547729492,4300,0.0,
2007-01-24 00:00:00+00:00,99.63999938964844,99.6500015258789,99.58000183105467,61.40708541870117,7000,0.0,
2007-01-25 00:00:00+00:00,99.13999938964844,99.13999938964844,99.02999877929688,61.07410430908203,1600,0.0,
2007-01-26 00:00:00+00:00,99.06999969482422,99.11000061035156,98.94000244140624,61.02479934692383,11900,0.0,
2007-01-29 00:00:00+00:00,98.98999786376952,98.98999786376952,98.8499984741211,60.94467544555664,2100,0.0,
2007-01-30 00:00:00+00:00,99.0,99.04000091552734,99.0,61.061798095703125,1200,0.0,
2007-01-31 00:00:00+00:00,99.16999816894533,99.33000183105467,99.16999816894533,61.24059677124024,5900,0.0,
2007-02-01 00:00:00+00:00,99.33999633789062,99.33999633789062,99.33999633789062,61.40442657470703,100,0.255,
2007-02-02 00:00:00+00:00,99.38999938964844,99.38999938964844,99.3000030517578,61.379676818847656,6100,0.0,
2007-02-05 00:00:00+00:00,99.54000091552734,99.54000091552734,99.51000213623048,61.50947570800781,5000,0.0,
2007-02-06 00:00:00+00:00,99.43000030517578,99.44000244140624,99.41999816894533,61.46617889404297,24800,0.0,
2007-02-07 00:00:00+00:00,100.08999633789062,100.1500015258789,100.02999877929688,61.88653945922852,4000,0.0,
2007-02-08 00:00:00+00:00,100.16999816894533,100.16999816894533,100.16999816894533,61.91744995117188,700,0.0,
2007-02-09 00:00:00+00:00,99.76000213623048,99.76000213623048,99.6500015258789,61.63310241699219,2700,0.0,
2007-02-12 00:00:00+00:00,99.66000366210938,99.66000366210938,99.62999725341795,61.58984756469727,3000,0.0,
2007-02-13 00:00:00+00:00,99.55999755859376,99.55999755859376,99.48999786376952,61.49714279174805,3200,0.0,
2007-02-14 00:00:00+00:00,100.02999877929688,100.19000244140624,99.94000244140624,61.929805755615234,7600,0.0,
2007-02-15 00:00:00+00:00,100.56999969482422,100.62000274658205,100.4499969482422,62.09050750732422,25900,0.0,
2007-02-16 00:00:00+00:00,100.62999725341795,100.62999725341795,100.52999877929688,62.19562530517578,3500,0.0,
2007-02-20 00:00:00+00:00,100.5999984741211,100.66999816894533,100.5999984741211,62.22647476196289,4300,0.0,
2007-02-21 00:00:00+00:00,100.4499969482422,100.58999633789062,100.44000244140624,62.177001953125,22700,0.0,
2007-02-22 00:00:00+00:00,100.44000244140624,100.44000244140624,100.22000122070312,61.979225158691406,19600,0.0,
2007-02-23 00:00:00+00:00,100.87000274658205,100.87999725341795,100.68000030517578,62.24505615234375,12800,0.0,
2007-02-26 00:00:00+00:00,101.08000183105467,101.29000091552734,101.08000183105467,62.6097412109375,4300,0.0,
2007-02-27 00:00:00+00:00,101.75,102.54000091552734,101.75,63.28347396850586,17800,0.0,
2007-02-28 00:00:00+00:00,102.0500030517578,102.0500030517578,101.73999786376952,62.98678207397461,38000,0.0,
2007-03-01 00:00:00+00:00,101.83999633789062,101.94000244140624,101.5,62.9644889831543,38700,0.364,
2007-03-02 00:00:00+00:00,101.5999984741211,101.95999908447266,101.5999984741211,63.237430572509766,4300,0.0,
2007-03-05 00:00:00+00:00,102.12999725341795,102.13999938964844,101.8499984741211,63.27463912963867,12000,0.0,
2007-03-06 00:00:00+00:00,101.72000122070312,102.0,101.72000122070312,63.11338424682617,3300,0.0,
2007-03-07 00:00:00+00:00,101.8499984741211,102.1999969482422,101.8499984741211,63.38630294799805,3000,0.0,
2007-03-08 00:00:00+00:00,101.86000061035156,101.91999816894533,101.86000061035156,63.21879196166992,5700,0.0,
2007-03-09 00:00:00+00:00,101.1999969482422,101.36000061035156,101.1999969482422,62.85895538330078,1400,0.0,
2007-03-12 00:00:00+00:00,101.68000030517578,101.69000244140624,101.58999633789062,63.020240783691406,900,0.0,
2007-03-13 00:00:00+00:00,102.0199966430664,102.06999969482422,101.88999938964844,63.20639801025391,800,0.0,
2007-03-14 00:00:00+00:00,102.2300033569336,102.29000091552734,101.9000015258789,63.21260452270508,400,0.0,
2007-03-15 00:00:00+00:00,101.7699966430664,101.87000274658205,101.7699966430664,63.19400405883789,300,0.0,
2007-03-16 00:00:00+00:00,101.6500015258789,101.79000091552734,101.6500015258789,63.14433670043945,500,0.0,
2007-03-19 00:00:00+00:00,101.45999908447266,101.5500030517578,101.45999908447266,62.99542236328125,5800,0.0,
2007-03-20 00:00:00+00:00,101.73999786376952,101.75,101.70999908447266,63.094722747802734,400,0.0,
2007-03-21 00:00:00+00:00,101.4800033569336,101.83000183105467,101.4800033569336,63.16921615600586,4700,0.0,
2007-03-22 00:00:00+00:00,101.51000213623048,101.58000183105467,101.11000061035156,62.815574645996094,6700,0.0,
2007-03-23 00:00:00+00:00,101.11000061035156,101.20999908447266,101.06999969482422,62.69774627685547,6300,0.0,
2007-03-26 00:00:00+00:00,101.0,101.5,100.9000015258789,62.74734878540039,8500,0.0,
2007-03-27 00:00:00+00:00,101.19000244140624,101.1999969482422,100.88999938964844,62.72249603271485,59200,0.0,
2007-03-28 00:00:00+00:00,101.3000030517578,101.30999755859376,100.98999786376952,62.6480598449707,2600,0.0,
2007-03-29 00:00:00+00:00,101.0,101.0,100.91000366210938,62.59844970703125,6800,0.0,
2007-03-30 00:00:00+00:00,101.12999725341795,101.16000366210938,100.76000213623048,62.50542068481445,51100,0.0,
2007-04-02 00:00:00+00:00,100.77999877929688,100.77999877929688,100.31999969482422,62.57642364501953,35700,0.404,
2007-04-03 00:00:00+00:00,100.45999908447266,100.4800033569336,100.23999786376952,62.45182037353516,3600,0.0,
2007-04-04 00:00:00+00:00,100.5500030517578,100.58999633789062,100.31999969482422,62.532859802246094,6000,0.0,
2007-04-05 00:00:00+00:00,100.5199966430664,100.5199966430664,100.12000274658205,62.3584098815918,1600,0.0,
2007-04-09 00:00:00+00:00,99.5999984741211,99.68000030517578,99.56999969482422,62.04698944091797,10300,0.0,
2007-04-10 00:00:00+00:00,99.97000122070312,99.97000122070312,99.76000213623048,62.13420104980469,1000,0.0,
2007-04-11 00:00:00+00:00,99.9499969482422,99.95999908447266,99.76000213623048,62.13420104980469,24200,0.0,
2007-04-12 00:00:00+00:00,99.94000244140624,99.9499969482422,99.7699966430664,62.19644927978516,42700,0.0,
2007-04-13 00:00:00+00:00,99.70999908447266,99.70999908447266,99.5,62.06571960449219,88300,0.0,
2007-04-16 00:00:00+00:00,99.87999725341795,100.0,99.87000274658205,62.28368377685547,12700,0.0,
2007-04-17 00:00:00+00:00,100.22000122070312,100.44000244140624,100.22000122070312,62.5577392578125,500,0.0,
2007-04-18 00:00:00+00:00,100.6999969482422,100.75,100.6999969482422,62.75080490112305,900,0.0,
2007-04-19 00:00:00+00:00,100.93000030517578,100.93000030517578,100.54000091552734,62.65736389160156,2500,0.0,
2007-04-20 00:00:00+00:00,100.6500015258789,100.6500015258789,100.4499969482422,62.62621307373047,2100,0.0,
2007-04-23 00:00:00+00:00,100.87000274658205,100.87000274658205,100.8000030517578,62.7819938659668,1300,0.0,
2007-04-24 00:00:00+00:00,100.87999725341795,101.13999938964844,100.87999725341795,62.96256637573242,2700,0.0,
2007-04-25 00:00:00+00:00,100.9499969482422,101.0500030517578,100.8000030517578,62.7819938659668,1700,0.0,
2007-04-26 00:00:00+00:00,100.7699966430664,100.7699966430664,100.44000244140624,62.5577392578125,6900,0.0,
2007-04-27 00:00:00+00:00,100.5500030517578,100.5500030517578,100.41000366210938,62.5452766418457,42000,0.0,
2007-04-30 00:00:00+00:00,100.77999877929688,100.95999908447266,100.77999877929688,62.881591796875,7000,0.0,
2007-05-01 00:00:00+00:00,100.93000030517578,100.93000030517578,100.52999877929688,62.92417526245117,800,0.388,
2007-05-02 00:00:00+00:00,100.69000244140624,100.79000091552734,100.69000244140624,62.95536422729492,6500,0.0,
2007-05-03 00:00:00+00:00,100.6500015258789,100.6500015258789,100.45999908447266,62.849117279052734,2200,0.0,
2007-05-04 00:00:00+00:00,100.8000030517578,100.91999816894533,100.7699966430664,63.005367279052734,13100,0.0,
2007-05-07 00:00:00+00:00,101.0199966430664,101.02999877929688,100.93000030517578,63.10547256469727,2800,0.0,
2007-05-08 00:00:00+00:00,101.01000213623048,101.08999633789062,100.91999816894533,63.09919357299805,700,0.0,
2007-05-09 00:00:00+00:00,100.91000366210938,100.91000366210938,100.58000183105467,62.88661575317383,8000,0.0,
2007-05-10 00:00:00+00:00,100.7699966430664,100.8000030517578,100.73999786376952,63.02418899536133,5000,0.0,
2007-05-11 00:00:00+00:00,100.94000244140624,100.98999786376952,100.5199966430664,62.849117279052734,6300,0.0,
2007-05-14 00:00:00+00:00,100.47000122070312,100.5199966430664,100.3000030517578,62.71159362792969,4800,0.0,
2007-05-15 00:00:00+00:00,100.4800033569336,100.4800033569336,100.05999755859376,62.62402725219727,1600,0.0,
2007-05-16 00:00:00+00:00,100.3499984741211,100.3499984741211,100.2699966430664,62.69281005859375,1000,0.0,
2007-05-17 00:00:00+00:00,100.12999725341795,100.12999725341795,99.86000061035156,62.461463928222656,4100,0.0,
2007-05-18 00:00:00+00:00,99.7699966430664,99.7699966430664,99.4000015258789,62.14882278442383,1600,0.0,
2007-05-21 00:00:00+00:00,99.45999908447266,99.55999755859376,99.37000274658205,62.24884033203125,3900,0.0,
2007-05-22 00:00:00+00:00,99.62999725341795,99.62999725341795,99.18000030517578,62.04874420166016,4900,0.0,
2007-05-23 00:00:00+00:00,99.2300033569336,99.2300033569336,98.91000366210938,61.898738861083984,5600,0.0,
2007-05-24 00:00:00+00:00,99.0999984741211,99.23999786376952,98.66999816894533,62.04874420166016,51600,0.0,
2007-05-25 00:00:00+00:00,99.11000061035156,99.16999816894533,99.0199966430664,62.00502014160156,2400,0.0,
2007-05-29 00:00:00+00:00,99.12999725341795,99.12999725341795,98.93000030517578,61.867488861083984,10200,0.0,
2007-05-30 00:00:00+00:00,99.12999725341795,99.12999725341795,98.93000030517578,61.867488861083984,14900,0.0,
2007-05-31 00:00:00+00:00,98.7699966430664,99.0199966430664,98.62999725341795,61.867488861083984,5900,0.0,
2007-06-01 00:00:00+00:00,98.31999969482422,98.41999816894533,98.0,61.53657531738281,51100,0.413,
2007-06-04 00:00:00+00:00,98.13999938964844,98.37999725341795,98.13999938964844,61.66212844848633,9100,0.0,
2007-06-05 00:00:00+00:00,98.33000183105467,98.33000183105467,97.91000366210938,61.47379302978516,13100,0.0,
2007-06-06 00:00:00+00:00,97.9000015258789,97.9499969482422,97.88999938964844,61.48637390136719,4400,0.0,
2007-06-07 00:00:00+00:00,97.33999633789062,97.36000061035156,96.5,60.69521331787109,28800,0.0,
2007-06-08 00:00:00+00:00,96.41999816894533,96.7300033569336,96.31999969482422,60.73289489746094,41100,0.0,
2007-06-11 00:00:00+00:00,96.4499969482422,96.6500015258789,96.4499969482422,60.56965637207031,3400,0.0,
2007-06-12 00:00:00+00:00,95.93000030517578,96.0,95.38999938964844,59.89157104492188,29400,0.0,
2007-06-13 00:00:00+00:00,95.63999938964844,96.12999725341795,95.63999938964844,60.3562126159668,36900,0.0,
2007-06-14 00:00:00+00:00,96.11000061035156,96.37000274658205,95.9800033569336,60.262054443359375,5400,0.0,
2007-06-15 00:00:00+00:00,96.16000366210938,96.45999908447266,96.16000366210938,60.56336975097656,5700,0.0,
2007-06-18 00:00:00+00:00,96.5500030517578,96.58000183105467,96.27999877929688,60.638710021972656,40100,0.0,
2007-06-19 00:00:00+00:00,96.8499984741211,97.16000366210938,96.68000030517578,61.002872467041016,16500,0.0,
2007-06-20 00:00:00+00:00,96.83000183105467,96.83000183105467,96.5500030517578,60.619895935058594,6000,0.0,
2007-06-21 00:00:00+00:00,96.33000183105467,96.41000366210938,96.33000183105467,60.51946640014648,1000,0.0,
2007-06-22 00:00:00+00:00,96.16000366210938,96.72000122070312,96.04000091552734,60.70151519775391,9100,0.0,
2007-06-25 00:00:00+00:00,96.9499969482422,97.1500015258789,96.9000015258789,60.94637680053711,9400,0.0,
2007-06-26 00:00:00+00:00,97.25,97.25,97.0,60.93385696411133,5500,0.0,
2007-06-27 00:00:00+00:00,97.43000030517578,97.5,97.13999938964844,60.99033737182617,4700,0.0,
2007-06-28 00:00:00+00:00,97.20999908447266,97.25,97.0500030517578,60.93385696411133,1200,0.0,
2007-06-29 00:00:00+00:00,97.86000061035156,97.86000061035156,97.86000061035156,61.44244384765625,200,0.0,
2007-07-02 00:00:00+00:00,97.58999633789062,97.8000030517578,97.48999786376952,61.66683197021485,5200,0.416,
2007-07-03 00:00:00+00:00,97.8000030517578,97.8000030517578,97.36000061035156,61.389442443847656,1700,0.0,
2007-07-05 00:00:00+00:00,96.9000015258789,96.9000015258789,96.44000244140624,60.87873077392578,3000,0.0,
