date,TECS_Open,TECS_High,TECS_Low,TECS_Close,TECS_Volume,TECS_Dividends,TECS_Stock Splits
2009-03-10 00:00:00+00:00,3820000.0,3903500.0,3206000.0,2952980.5,1,0.0,
2009-03-11 00:00:00+00:00,3105000.0,3194000.0,2882000.0,2701923.75,1,0.0,
2009-03-12 00:00:00+00:00,2949000.0,3050000.0,2711500.0,2486863.5,0,0.0,
2009-03-13 00:00:00+00:00,2724000.0,2851000.0,2697000.0,2506911.75,1,0.0,
2009-03-16 00:00:00+00:00,2694500.0,2885000.0,2661000.0,2620821.0,2,0.0,
2009-03-17 00:00:00+00:00,2811000.0,2859000.0,2556500.0,2330125.0,2,0.0,
2009-03-18 00:00:00+00:00,2598500.0,2615500.0,2325000.0,2213937.5,2,0.0,
2009-03-19 00:00:00+00:00,2320000.0,2437000.0,2320000.0,2180220.25,1,0.0,
2009-03-20 00:00:00+00:00,2374500.0,2554000.0,2286500.0,2287751.0,1,0.0,
2009-03-23 00:00:00+00:00,2325000.0,2390000.0,2045000.0,1864920.0,1,0.0,
2009-03-24 00:00:00+00:00,2102500.0,2143000.0,2039500.0,1935543.625,1,0.0,
2009-03-25 00:00:00+00:00,2084500.0,2260000.0,1983000.0,1927342.125,1,0.0,
2009-03-26 00:00:00+00:00,2038500.0,2038500.0,1875000.0,1708636.75,2,0.0,
2009-03-27 00:00:00+00:00,1952500.0,2027000.0,1952500.0,1828469.25,2,0.0,
2009-03-30 00:00:00+00:00,2145000.0,2272000.0,2134500.0,1992042.375,3,0.0,
2009-03-31 00:00:00+00:00,2104000.0,2123000.0,1937500.0,1889524.125,2,0.0,
2009-04-01 00:00:00+00:00,2166000.0,2169000.0,1895500.0,1750099.375,1,0.0,
2009-04-02 00:00:00+00:00,1806000.0,1817000.0,1622000.0,1583336.625,3,0.0,
2009-04-03 00:00:00+00:00,1655500.0,1755000.0,1650500.0,1516358.125,2,0.0,
2009-04-06 00:00:00+00:00,1743000.0,1807500.0,1705500.0,1565566.875,2,0.0,
2009-04-07 00:00:00+00:00,1795000.0,1875000.0,1772000.0,1680387.125,3,0.0,
2009-04-08 00:00:00+00:00,1794500.0,1824000.0,1707500.0,1594727.375,2,0.0,
2009-04-09 00:00:00+00:00,1644000.0,1674500.0,1572000.0,1451657.625,3,0.0,
2009-04-13 00:00:00+00:00,1635000.0,1665000.0,1577000.0,1464871.25,2,0.0,
2009-04-14 00:00:00+00:00,1643500.0,1692500.0,1611000.0,1519547.375,1,0.0,
2009-04-15 00:00:00+00:00,1707500.0,1764500.0,1676000.0,1527293.125,2,0.0,
2009-04-16 00:00:00+00:00,1614500.0,1649000.0,1500000.0,1385590.375,2,0.0,
2009-04-17 00:00:00+00:00,1546000.0,1584500.0,1508500.0,1392424.875,4,0.0,
2009-04-20 00:00:00+00:00,1617500.0,1682500.0,1605000.0,1512257.25,4,0.0,
2009-04-21 00:00:00+00:00,1705000.0,1724500.0,1576500.0,1439811.0,2,0.0,
2009-04-22 00:00:00+00:00,1628500.0,1639000.0,1475000.0,1430242.75,4,0.0,
2009-04-23 00:00:00+00:00,1550000.0,1650000.0,1550000.0,1421585.625,3,0.0,
2009-04-24 00:00:00+00:00,1509500.0,1546500.0,1420000.0,1319523.125,5,0.0,
2009-04-27 00:00:00+00:00,1508500.0,1508500.0,1408500.0,1338204.25,4,0.0,
2009-04-28 00:00:00+00:00,1497500.0,1527500.0,1450500.0,1364631.0,3,0.0,
2009-04-29 00:00:00+00:00,1470000.0,1476500.0,1352500.0,1283983.625,4,0.0,
2009-04-30 00:00:00+00:00,1358500.0,1408500.0,1287000.0,1266213.5,5,0.0,
2009-05-01 00:00:00+00:00,1390000.0,1433000.0,1357000.0,1239331.25,4,0.0,
2009-05-04 00:00:00+00:00,1332000.0,1349500.0,1285000.0,1175542.0,3,0.0,
2009-05-05 00:00:00+00:00,1297500.0,1338000.0,1290000.0,1185110.5,3,0.0,
2009-05-06 00:00:00+00:00,1265500.0,1354500.0,1262500.0,1189211.125,4,0.0,
2009-05-07 00:00:00+00:00,1273000.0,1460000.0,1272000.0,1304487.125,7,0.0,
2009-05-08 00:00:00+00:00,1395500.0,1497500.0,1390000.0,1311321.875,7,0.0,
2009-05-11 00:00:00+00:00,1495000.0,1505500.0,1384500.0,1304942.75,8,0.0,
2009-05-12 00:00:00+00:00,1393000.0,1500000.0,1393000.0,1328635.75,8,0.0,
2009-05-13 00:00:00+00:00,1493000.0,1568000.0,1485000.0,1418851.875,6,0.0,
2009-05-14 00:00:00+00:00,1566500.0,1566500.0,1468000.0,1371465.625,6,0.0,
2009-05-15 00:00:00+00:00,1507000.0,1512500.0,1439500.0,1364631.0,8,0.0,
2009-05-18 00:00:00+00:00,1472500.0,1485000.0,1376500.0,1256189.5,13,0.0,
2009-05-19 00:00:00+00:00,1391500.0,1402500.0,1298500.0,1222928.0,10,0.0,
2009-05-20 00:00:00+00:00,1332500.0,1385000.0,1287500.0,1253911.625,7,0.0,
2009-05-21 00:00:00+00:00,1407500.0,1483500.0,1396500.0,1309499.375,8,0.0,
2009-05-22 00:00:00+00:00,1438000.0,1496500.0,1406500.0,1325902.125,7,0.0,
2009-05-26 00:00:00+00:00,1489000.0,1498000.0,1308500.0,1199234.875,13,0.0,
2009-05-27 00:00:00+00:00,1322000.0,1346500.0,1254000.0,1217460.125,9,0.0,
2009-05-28 00:00:00+00:00,1301000.0,1371500.0,1274500.0,1168707.5,8,0.0,
2009-05-29 00:00:00+00:00,1271000.0,1312500.0,1241000.0,1131345.25,5,0.0,
2009-06-01 00:00:00+00:00,1199500.0,1204500.0,1103500.0,1018803.0,7,0.0,
2009-06-02 00:00:00+00:00,1137000.0,1156500.0,1087500.0,1036117.25,4,0.0,
2009-06-03 00:00:00+00:00,1155000.0,1195000.0,1149000.0,1048419.3125,4,0.0,
2009-06-04 00:00:00+00:00,1148500.0,1148500.0,1098000.0,1002855.6875,4,0.0,
2009-06-05 00:00:00+00:00,1077000.0,1109000.0,1060500.0,988731.0,11,0.0,
2009-06-08 00:00:00+00:00,1113000.0,1149500.0,1071000.0,996932.5,5,0.0,
2009-06-09 00:00:00+00:00,1074500.0,1087500.0,1035000.0,967316.1875,5,0.0,
2009-06-10 00:00:00+00:00,1041500.0,1106500.0,1040000.0,968227.375,6,0.0,
2009-06-11 00:00:00+00:00,1060000.0,1060000.0,1016000.0,955014.0625,7,0.0,
2009-06-12 00:00:00+00:00,1063500.0,1097000.0,1050500.0,957292.125,4,0.0,
2009-06-15 00:00:00+00:00,1082500.0,1130000.0,1072000.0,1004678.3125,4,0.0,
2009-06-16 00:00:00+00:00,1088000.0,1138500.0,1073000.0,1033839.1875,5,0.0,
2009-06-17 00:00:00+00:00,1123500.0,1160000.0,1087000.0,1010145.875,8,0.0,
2009-06-18 00:00:00+00:00,1109000.0,1139000.0,1108500.0,1024270.75,3,0.0,
2009-06-19 00:00:00+00:00,1096500.0,1105500.0,1070000.0,991009.1875,6,0.0,
2009-06-22 00:00:00+00:00,1117000.0,1182500.0,1104500.0,1073935.25,10,0.0,
2009-06-23 00:00:00+00:00,1171000.0,1212500.0,1165000.0,1078491.5,10,0.0,
2009-06-24 00:00:00+00:00,1158500.0,1158500.0,1095500.0,1032472.3125,8,0.0,
2009-06-25 00:00:00+00:00,1149500.0,1158500.0,1058000.0,973695.1875,11,0.0,
2009-06-26 00:00:00+00:00,1083500.0,1085500.0,1053500.0,972328.1875,4,0.0,
2009-06-29 00:00:00+00:00,1062500.0,1072000.0,1030000.0,957292.125,8,0.0,
2009-06-30 00:00:00+00:00,1038000.0,1087500.0,1023500.0,970961.25,6,0.0,
2009-07-01 00:00:00+00:00,1046000.0,1049500.0,1008500.0,956380.875,5,0.0,
2009-07-02 00:00:00+00:00,1077500.0,1122500.0,1071500.0,1012879.75,7,0.0,
2009-07-06 00:00:00+00:00,1137000.0,1168000.0,1116000.0,1032472.3125,9,0.0,
2009-07-07 00:00:00+00:00,1141000.0,1221500.0,1125000.0,1107652.375,9,0.0,
2009-07-08 00:00:00+00:00,1212000.0,1267500.0,1195500.0,1105829.75,15,0.0,
2009-07-09 00:00:00+00:00,1202500.0,1207000.0,1170000.0,1089882.625,9,0.0,
2009-07-10 00:00:00+00:00,1213000.0,1215000.0,1158000.0,1072568.0,8,0.0,
2009-07-13 00:00:00+00:00,1174500.0,1219500.0,1102000.0,1004222.75,15,0.0,
2009-07-14 00:00:00+00:00,1103500.0,1127500.0,1088500.0,997388.1875,12,0.0,
2009-07-15 00:00:00+00:00,1020500.0,1028000.0,953500.0,868898.625,22,0.0,
2009-07-16 00:00:00+00:00,975000.0,975000.0,903000.0,829714.0,16,0.0,
2009-07-17 00:00:00+00:00,906500.0,919000.0,879500.0,801464.4375,14,0.0,
2009-07-20 00:00:00+00:00,868500.0,881000.0,850500.0,783238.9375,12,0.0,
2009-07-21 00:00:00+00:00,848500.0,880000.0,842500.0,768202.9375,22,0.0,
2009-07-22 00:00:00+00:00,851000.0,851500.0,815500.0,751800.125,23,0.0,
2009-07-23 00:00:00+00:00,835500.0,837500.0,772000.0,716716.125,25,0.0,
2009-07-24 00:00:00+00:00,822500.0,839500.0,797500.0,727195.625,26,0.0,
2009-07-27 00:00:00+00:00,799000.0,832000.0,798500.0,735852.875,22,0.0,
2009-07-28 00:00:00+00:00,831000.0,839000.0,795000.0,728562.6875,23,0.0,
2009-07-29 00:00:00+00:00,815000.0,832500.0,805000.0,736308.375,11,0.0,
2009-07-30 00:00:00+00:00,778000.0,798000.0,756000.0,724006.3125,21,0.0,
2009-07-31 00:00:00+00:00,800000.0,802500.0,775000.0,727195.625,14,0.0,
2009-08-03 00:00:00+00:00,771500.0,787500.0,763500.0,699401.875,17,0.0,
2009-08-04 00:00:00+00:00,773500.0,784000.0,763500.0,701224.4375,15,0.0,
2009-08-05 00:00:00+00:00,766500.0,799000.0,760500.0,717627.375,13,0.0,
2009-08-06 00:00:00+00:00,785500.0,813500.0,771500.0,733119.0625,14,0.0,
2009-08-07 00:00:00+00:00,773000.0,792500.0,767000.0,713071.0,12,0.0,
2009-08-10 00:00:00+00:00,792500.0,811000.0,784000.0,725828.8125,7,0.0,
2009-08-11 00:00:00+00:00,810500.0,826500.0,800500.0,747243.6875,11,0.0,
2009-08-12 00:00:00+00:00,825500.0,825500.0,756500.0,709425.9375,20,0.0,
2009-08-13 00:00:00+00:00,767000.0,783500.0,755500.0,688466.625,9,0.0,
2009-08-14 00:00:00+00:00,764500.0,796500.0,760000.0,707603.4375,13,0.0,
2009-08-17 00:00:00+00:00,818500.0,842000.0,815000.0,764102.3125,16,0.0,
2009-08-18 00:00:00+00:00,830000.0,831000.0,794500.0,732207.9375,15,0.0,
2009-08-19 00:00:00+00:00,835000.0,835000.0,782000.0,717171.75,12,0.0,
2009-08-20 00:00:00+00:00,791000.0,794500.0,760000.0,696212.4375,10,0.0,
2009-08-21 00:00:00+00:00,749000.0,764500.0,730000.0,667963.0,14,0.0,
2009-08-24 00:00:00+00:00,724000.0,739500.0,712000.0,669785.5625,14,0.0,
2009-08-25 00:00:00+00:00,732000.0,738000.0,715500.0,667963.0,8,0.0,
2009-08-26 00:00:00+00:00,736500.0,744000.0,722500.0,663406.625,12,0.0,
2009-08-27 00:00:00+00:00,731000.0,761000.0,719500.0,656572.0625,9,0.0,
2009-08-28 00:00:00+00:00,690500.0,721500.0,670500.0,649737.5,18,0.0,
2009-08-31 00:00:00+00:00,732500.0,747000.0,729500.0,664773.5,8,0.0,
2009-09-01 00:00:00+00:00,743000.0,780000.0,706500.0,706236.375,15,0.0,
2009-09-02 00:00:00+00:00,789000.0,789000.0,761500.0,707147.75,7,0.0,
2009-09-03 00:00:00+00:00,762500.0,787500.0,759500.0,693023.0625,5,0.0,
2009-09-04 00:00:00+00:00,762500.0,762500.0,720000.0,658394.6875,10,0.0,
2009-09-08 00:00:00+00:00,703000.0,719000.0,700500.0,640624.75,8,0.0,
2009-09-09 00:00:00+00:00,702500.0,712000.0,678000.0,626044.4375,11,0.0,
2009-09-10 00:00:00+00:00,685500.0,689000.0,658000.0,601895.625,13,0.0,
2009-09-11 00:00:00+00:00,658000.0,674500.0,653500.0,602807.0625,11,0.0,
2009-09-14 00:00:00+00:00,677500.0,677500.0,661000.0,603262.6875,8,0.0,
2009-09-15 00:00:00+00:00,661000.0,666000.0,647500.0,594605.5625,8,0.0,
2009-09-16 00:00:00+00:00,643000.0,653000.0,630500.0,575924.4375,9,0.0,
2009-09-17 00:00:00+00:00,638000.0,645000.0,624500.0,579569.4375,8,0.0,
2009-09-18 00:00:00+00:00,629000.0,642000.0,622000.0,578658.3125,9,0.0,
2009-09-21 00:00:00+00:00,646000.0,650000.0,628500.0,576835.75,12,0.0,
2009-09-22 00:00:00+00:00,620500.0,634500.0,620500.0,571823.75,6,0.0,
2009-09-23 00:00:00+00:00,618000.0,635000.0,599000.0,576835.75,9,0.0,
2009-09-24 00:00:00+00:00,624500.0,654500.0,618500.0,587771.0,13,0.0,
2009-09-25 00:00:00+00:00,661500.0,663000.0,640500.0,595972.3125,17,0.0,
2009-09-28 00:00:00+00:00,643000.0,644000.0,607500.0,566356.0625,9,0.0,
2009-09-29 00:00:00+00:00,621500.0,638000.0,613500.0,579569.4375,9,0.0,
2009-09-30 00:00:00+00:00,630000.0,660500.0,615000.0,576380.125,11,0.0,
2009-10-01 00:00:00+00:00,640000.0,685000.0,637500.0,624222.0,14,0.0,
2009-10-02 00:00:00+00:00,703500.0,704000.0,672500.0,630600.9375,15,0.0,
2009-10-05 00:00:00+00:00,685000.0,697500.0,663000.0,611919.6875,7,0.0,
2009-10-06 00:00:00+00:00,659000.0,661500.0,626500.0,576380.125,13,0.0,
2009-10-07 00:00:00+00:00,637500.0,639000.0,625000.0,571823.75,7,0.0,
2009-10-08 00:00:00+00:00,614000.0,628500.0,607000.0,566356.0625,7,0.0,
2009-10-09 00:00:00+00:00,625000.0,626500.0,595500.0,544941.3125,8,0.0,
2009-10-12 00:00:00+00:00,590500.0,602500.0,582500.0,539929.1875,8,0.0,
2009-10-13 00:00:00+00:00,592000.0,600000.0,583500.0,539473.5625,9,0.0,
2009-10-14 00:00:00+00:00,557500.0,576000.0,557500.0,514869.21875,14,0.0,
2009-10-15 00:00:00+00:00,576500.0,578500.0,567500.0,517602.96875,6,0.0,
2009-10-16 00:00:00+00:00,574000.0,595000.0,574000.0,531272.0625,7,0.0,
2009-10-19 00:00:00+00:00,580000.0,588500.0,564000.0,515780.34375,8,0.0,
2009-10-20 00:00:00+00:00,555500.0,578000.0,553500.0,515780.34375,8,0.0,
2009-10-21 00:00:00+00:00,565500.0,574500.0,542500.0,522159.46875,9,0.0,
2009-10-22 00:00:00+00:00,574000.0,587000.0,558500.0,512135.375,11,0.0,
2009-10-23 00:00:00+00:00,537000.0,570500.0,535000.0,513957.9375,11,0.0,
2009-10-26 00:00:00+00:00,567000.0,578500.0,541000.0,520336.90625,13,0.0,
2009-10-27 00:00:00+00:00,571500.0,595000.0,562500.0,536739.625,16,0.0,
2009-10-28 00:00:00+00:00,596500.0,627000.0,588000.0,564989.25,25,0.0,
2009-10-29 00:00:00+00:00,608000.0,613500.0,581000.0,529449.5,18,0.0,
2009-10-30 00:00:00+00:00,590500.0,634000.0,586000.0,573646.125,27,0.0,
2009-11-02 00:00:00+00:00,629500.0,645000.0,605500.0,569545.5625,15,0.0,
2009-11-03 00:00:00+00:00,634000.0,644500.0,626000.0,571368.0625,12,0.0,
2009-11-04 00:00:00+00:00,617000.0,617000.0,592500.0,559065.75,15,0.0,
2009-11-05 00:00:00+00:00,588000.0,593500.0,568000.0,523070.625,14,0.0,
2009-11-06 00:00:00+00:00,583500.0,585500.0,562500.0,519425.5,13,0.0,
2009-11-09 00:00:00+00:00,554500.0,558500.0,531500.0,485252.875,13,0.0,
2009-11-10 00:00:00+00:00,535500.0,538500.0,525000.0,484797.15625,11,0.0,
2009-11-11 00:00:00+00:00,520500.0,530000.0,514500.0,474773.15625,7,0.0,
2009-11-12 00:00:00+00:00,521000.0,533000.0,512500.0,481607.6875,10,0.0,
2009-11-13 00:00:00+00:00,525500.0,530000.0,510000.0,468849.90625,9,0.0,
2009-11-16 00:00:00+00:00,507000.0,511500.0,493000.0,454269.5625,10,0.0,
2009-11-17 00:00:00+00:00,501000.0,503000.0,488500.0,445612.40625,8,0.0,
2009-11-18 00:00:00+00:00,491500.0,504500.0,491500.0,451991.34375,11,0.0,
2009-11-19 00:00:00+00:00,508500.0,532000.0,508500.0,475228.875,19,0.0,
2009-11-20 00:00:00+00:00,529500.0,538000.0,527000.0,483430.25,35,0.0,
2009-11-23 00:00:00+00:00,514500.0,514500.0,500500.0,462015.28125,13,0.0,
2009-11-24 00:00:00+00:00,510000.0,522000.0,508000.0,468849.90625,12,0.0,
2009-11-25 00:00:00+00:00,510000.0,514500.0,508000.0,465204.75,5,0.0,
2009-11-27 00:00:00+00:00,550500.0,554500.0,526000.0,487075.34375,9,0.0,
2009-11-30 00:00:00+00:00,536500.0,549500.0,531000.0,485252.875,8,0.0,
2009-12-01 00:00:00+00:00,518500.0,521000.0,503000.0,464749.21875,9,0.0,
2009-12-02 00:00:00+00:00,509000.0,512500.0,496000.0,464749.21875,9,0.0,
2009-12-03 00:00:00+00:00,501500.0,511500.0,495000.0,465204.75,7,0.0,
2009-12-04 00:00:00+00:00,491500.0,514500.0,481500.0,451991.34375,12,0.0,
2009-12-07 00:00:00+00:00,500000.0,507000.0,492500.0,458825.90625,6,0.0,
2009-12-08 00:00:00+00:00,509500.0,522000.0,504500.0,468849.90625,14,0.0,
2009-12-09 00:00:00+00:00,515500.0,526500.0,500000.0,456092.15625,9,0.0,
2009-12-10 00:00:00+00:00,494000.0,496500.0,487000.0,451080.09375,8,0.0,
2009-12-11 00:00:00+00:00,492000.0,505000.0,488000.0,455180.8125,7,0.0,
2009-12-14 00:00:00+00:00,489000.0,495000.0,483500.0,442423.03125,6,0.0,
2009-12-15 00:00:00+00:00,491500.0,496000.0,480000.0,448346.21875,5,0.0,
2009-12-16 00:00:00+00:00,484000.0,487500.0,477500.0,441967.34375,6,0.0,
2009-12-17 00:00:00+00:00,492500.0,504500.0,490500.0,457458.96875,6,0.0,
2009-12-18 00:00:00+00:00,490500.0,494000.0,477500.0,435588.4375,9,0.0,
2009-12-21 00:00:00+00:00,475500.0,475500.0,456500.0,421919.3125,12,0.0,
2009-12-22 00:00:00+00:00,459000.0,459500.0,452000.0,412806.625,5,0.0,
2009-12-23 00:00:00+00:00,450000.0,453000.0,444500.0,405516.40625,5,0.0,
2009-12-24 00:00:00+00:00,441500.0,443500.0,431000.0,393214.21875,11,0.0,
2009-12-28 00:00:00+00:00,424500.0,435500.0,424500.0,390480.4375,8,0.0,
2009-12-29 00:00:00+00:00,427000.0,432000.0,426000.0,391847.3125,6,0.0,
2009-12-30 00:00:00+00:00,432500.0,434000.0,424500.0,387290.9375,7,0.0,
2009-12-31 00:00:00+00:00,425000.0,437500.0,422000.0,398226.28125,10,0.0,
2010-01-04 00:00:00+00:00,420500.0,424500.0,412500.0,380000.78125,10,0.0,
2010-01-05 00:00:00+00:00,417500.0,424500.0,412000.0,380000.78125,13,0.0,
2010-01-06 00:00:00+00:00,419000.0,429500.0,414000.0,389569.15625,8,0.0,
2010-01-07 00:00:00+00:00,431000.0,437500.0,427500.0,394581.0625,12,0.0,
2010-01-08 00:00:00+00:00,436000.0,438000.0,420500.0,383645.875,10,0.0,
2010-01-11 00:00:00+00:00,417500.0,433500.0,415500.0,388657.90625,8,0.0,
2010-01-12 00:00:00+00:00,434500.0,449500.0,434000.0,403238.25,10,0.0,
2010-01-13 00:00:00+00:00,442000.0,450500.0,427000.0,392758.59375,11,0.0,
2010-01-14 00:00:00+00:00,428500.0,433500.0,418000.0,383645.875,9,0.0,
2010-01-15 00:00:00+00:00,423500.0,442000.0,417000.0,398226.28125,16,0.0,
2010-01-19 00:00:00+00:00,438000.0,438000.0,417500.0,381823.28125,10,0.0,
2010-01-20 00:00:00+00:00,428000.0,448500.0,425500.0,395948.0,15,0.0,
2010-01-21 00:00:00+00:00,433500.0,453500.0,423500.0,409161.46875,22,0.0,
2010-01-22 00:00:00+00:00,455500.0,504500.0,453000.0,455180.8125,35,0.0,
2010-01-25 00:00:00+00:00,490000.0,496500.0,479000.0,446068.03125,22,0.0,
2010-01-26 00:00:00+00:00,491500.0,497000.0,470000.0,445612.40625,34,0.0,
2010-01-27 00:00:00+00:00,486500.0,503500.0,475500.0,438777.875,32,0.0,
2010-01-28 00:00:00+00:00,485000.0,532500.0,482000.0,476595.6875,43,0.0,
2010-01-29 00:00:00+00:00,510000.0,568000.0,506000.0,509857.25,58,0.0,
2010-02-01 00:00:00+00:00,550000.0,552500.0,531500.0,486164.09375,30,0.0,
2010-02-02 00:00:00+00:00,527500.0,541500.0,515000.0,475684.4375,28,0.0,
2010-02-03 00:00:00+00:00,525000.0,527500.0,508500.0,467027.375,21,0.0,
2010-02-04 00:00:00+00:00,524000.0,557000.0,520000.0,505756.4375,51,0.0,
2010-02-05 00:00:00+00:00,551000.0,568500.0,534000.0,489809.09375,53,0.0,
2010-02-08 00:00:00+00:00,536000.0,546500.0,524500.0,498010.59375,19,0.0,
2010-02-09 00:00:00+00:00,526000.0,541000.0,512500.0,479785.15625,23,0.0,
2010-02-10 00:00:00+00:00,528000.0,542000.0,520000.0,484341.53125,13,0.0,
2010-02-11 00:00:00+00:00,533000.0,542000.0,506000.0,465204.75,20,0.0,
2010-02-12 00:00:00+00:00,522000.0,532500.0,503500.0,461104.09375,30,0.0,
2010-02-16 00:00:00+00:00,498000.0,501500.0,482500.0,441967.34375,19,0.0,
2010-02-17 00:00:00+00:00,481000.0,484500.0,475500.0,435588.4375,19,0.0,
2010-02-18 00:00:00+00:00,479000.0,482500.0,463500.0,423741.875,17,0.0,
2010-02-19 00:00:00+00:00,471500.0,475000.0,461500.0,426020.03125,14,0.0,
2010-02-22 00:00:00+00:00,461500.0,474500.0,460500.0,429209.4375,9,0.0,
2010-02-23 00:00:00+00:00,475000.0,498500.0,473000.0,446979.34375,20,0.0,
2010-02-24 00:00:00+00:00,487500.0,487500.0,470000.0,433765.875,18,0.0,
2010-02-25 00:00:00+00:00,497000.0,506000.0,476000.0,436044.0,26,0.0,
2010-02-26 00:00:00+00:00,482000.0,486000.0,472000.0,434677.125,9,0.0,
2010-03-01 00:00:00+00:00,471500.0,472000.0,455000.0,414629.125,20,0.0,
2010-03-02 00:00:00+00:00,450000.0,462500.0,446000.0,418274.21875,14,0.0,
2010-03-03 00:00:00+00:00,456000.0,462000.0,450500.0,418274.21875,9,0.0,
2010-03-04 00:00:00+00:00,457000.0,466000.0,450500.0,410528.40625,10,0.0,
2010-03-05 00:00:00+00:00,442000.0,445500.0,432000.0,397315.03125,19,0.0,
2010-03-08 00:00:00+00:00,434500.0,435000.0,429000.0,392758.59375,13,0.0,
2010-03-09 00:00:00+00:00,437000.0,437000.0,418000.0,389113.5,15,0.0,
2010-03-10 00:00:00+00:00,425500.0,427000.0,413500.0,380456.4375,13,0.0,
