date,ERY_Open,ERY_High,ERY_Low,ERY_Close,ERY_Volume,ERY_Dividends,ERY_Stock Splits
2009-01-07 00:00:00+00:00,47670.0,51675.0,46860.0,46157.75,1072,0.0,
2009-01-08 00:00:00+00:00,52020.0,52230.0,48540.0,44437.578125,637,0.0,
2009-01-09 00:00:00+00:00,47985.0,53475.0,47985.0,48219.21484375,536,0.0,
2009-01-12 00:00:00+00:00,54450.0,59265.0,54330.0,53243.17578125,350,0.0,
2009-01-13 00:00:00+00:00,58950.0,59820.0,53550.0,49447.8984375,402,0.0,
2009-01-14 00:00:00+00:00,55470.0,63255.0,55470.0,55959.9453125,563,0.0,
2009-01-15 00:00:00+00:00,61905.0,67500.0,59100.0,54226.13671875,509,0.0,
2009-01-16 00:00:00+00:00,56655.0,61545.0,54795.0,52533.2734375,451,0.0,
2009-01-20 00:00:00+00:00,62235.0,65985.0,56685.0,59960.01953125,418,0.0,
2009-01-21 00:00:00+00:00,63660.0,64575.0,53400.0,49215.8203125,549,0.0,
2009-01-22 00:00:00+00:00,56820.0,60960.0,54765.0,52587.87890625,558,0.0,
2009-01-23 00:00:00+00:00,61320.0,62760.0,51750.0,48819.8984375,514,0.0,
2009-01-26 00:00:00+00:00,54090.0,54090.0,47385.0,46526.3515625,463,0.0,
2009-01-27 00:00:00+00:00,51840.0,53475.0,49845.0,46417.13671875,687,0.0,
2009-01-28 00:00:00+00:00,49560.0,51375.0,46710.0,43290.80078125,583,0.0,
2009-01-29 00:00:00+00:00,50190.0,52815.0,49485.0,47782.34375,427,0.0,
2009-01-30 00:00:00+00:00,50025.0,54735.0,49110.0,49297.72265625,553,0.0,
2009-02-02 00:00:00+00:00,56220.0,57750.0,54750.0,50826.7578125,414,0.0,
2009-02-03 00:00:00+00:00,54240.0,56355.0,52185.0,48000.77734375,326,0.0,
2009-02-04 00:00:00+00:00,51675.0,53565.0,49905.0,47632.1640625,693,0.0,
2009-02-05 00:00:00+00:00,54060.0,54420.0,47580.0,43714.01171875,937,0.0,
2009-02-06 00:00:00+00:00,49050.0,49500.0,45060.0,41556.98046875,772,0.0,
2009-02-09 00:00:00+00:00,45450.0,46620.0,42780.0,41338.55078125,839,0.0,
2009-02-10 00:00:00+00:00,44580.0,52515.0,43800.0,46826.703125,1102,0.0,
2009-02-11 00:00:00+00:00,49785.0,56205.0,49290.0,48737.9921875,944,0.0,
2009-02-12 00:00:00+00:00,54975.0,58215.0,52815.0,48219.21484375,777,0.0,
2009-02-13 00:00:00+00:00,54795.0,54795.0,50895.0,48628.765625,350,0.0,
2009-02-17 00:00:00+00:00,56955.0,63270.0,56835.0,57543.59765625,845,0.0,
2009-02-18 00:00:00+00:00,61320.0,65640.0,60810.0,58130.625,565,0.0,
2009-02-19 00:00:00+00:00,61230.0,64260.0,59925.0,57366.1171875,788,0.0,
2009-02-20 00:00:00+00:00,66675.0,71895.0,65325.0,62035.125,910,0.0,
2009-02-23 00:00:00+00:00,64245.0,77130.0,63480.0,69625.703125,899,0.0,
2009-02-24 00:00:00+00:00,74025.0,75420.0,64695.0,59987.3203125,1285,0.0,
2009-02-25 00:00:00+00:00,65295.0,71250.0,62805.0,61229.66796875,1698,0.0,
2009-02-26 00:00:00+00:00,64395.0,67905.0,60375.0,61516.3671875,842,0.0,
2009-02-27 00:00:00+00:00,72150.0,74325.0,66660.0,66390.1640625,1673,0.0,
2009-03-02 00:00:00+00:00,77025.0,88695.0,76785.0,80137.8203125,1908,0.0,
2009-03-03 00:00:00+00:00,83940.0,89610.0,79530.0,79236.765625,1854,0.0,
2009-03-04 00:00:00+00:00,79155.0,79500.0,71205.0,69366.3046875,1384,0.0,
2009-03-05 00:00:00+00:00,79515.0,88275.0,78900.0,79373.3046875,1941,0.0,
2009-03-06 00:00:00+00:00,81720.0,92400.0,76290.0,76055.8515625,1497,0.0,
2009-03-09 00:00:00+00:00,85710.0,86940.0,74775.0,74663.328125,2147,0.0,
2009-03-10 00:00:00+00:00,76440.0,76890.0,67305.0,64041.9921875,1508,0.0,
2009-03-11 00:00:00+00:00,67890.0,74415.0,66210.0,64751.90234375,937,0.0,
2009-03-12 00:00:00+00:00,69285.0,72270.0,64350.0,59523.14453125,695,0.0,
2009-03-13 00:00:00+00:00,64140.0,68925.0,63615.0,60628.96875,714,0.0,
2009-03-16 00:00:00+00:00,67500.0,67800.0,60600.0,59304.71875,672,0.0,
2009-03-17 00:00:00+00:00,64230.0,67020.0,58260.0,53325.10546875,312,0.0,
2009-03-18 00:00:00+00:00,59085.0,64275.0,54855.0,51645.890625,755,0.0,
2009-03-19 00:00:00+00:00,52470.0,54210.0,49650.0,48997.37890625,337,0.0,
2009-03-20 00:00:00+00:00,53280.0,60270.0,52545.0,54540.140625,364,0.0,
2009-03-23 00:00:00+00:00,56055.0,56055.0,45450.0,41365.85546875,657,0.0,
2009-03-24 00:00:00+00:00,47700.0,49380.0,45975.0,44505.8359375,361,0.0,
2009-03-25 00:00:00+00:00,48000.0,51825.0,45765.0,43877.83984375,588,0.0,
2009-03-26 00:00:00+00:00,46095.0,48465.0,44850.0,42430.72265625,335,0.0,
2009-03-27 00:00:00+00:00,49695.0,51165.0,48750.0,45857.41015625,435,0.0,
2009-03-30 00:00:00+00:00,54105.0,57600.0,53610.0,50198.76953125,414,0.0,
2009-03-31 00:00:00+00:00,53475.0,56625.0,52605.0,51468.4140625,362,0.0,
2009-04-01 00:00:00+00:00,60270.0,60480.0,52155.0,48273.81640625,557,0.0,
2009-04-02 00:00:00+00:00,48045.0,48810.0,44700.0,43045.0625,435,0.0,
2009-04-03 00:00:00+00:00,48210.0,48750.0,44025.0,40724.21484375,508,0.0,
2009-04-06 00:00:00+00:00,46635.0,49215.0,46440.0,43099.68359375,347,0.0,
2009-04-07 00:00:00+00:00,50100.0,51945.0,49920.0,46458.08984375,340,0.0,
2009-04-08 00:00:00+00:00,50655.0,53685.0,48150.0,45051.92578125,663,0.0,
2009-04-09 00:00:00+00:00,46380.0,47505.0,45090.0,41830.03125,511,0.0,
2009-04-13 00:00:00+00:00,47790.0,49815.0,46260.0,43263.5,675,0.0,
2009-04-14 00:00:00+00:00,48090.0,49605.0,46020.0,43973.41796875,586,0.0,
2009-04-15 00:00:00+00:00,49215.0,49725.0,47250.0,43222.54296875,513,0.0,
2009-04-16 00:00:00+00:00,46815.0,49710.0,46140.0,43086.01953125,439,0.0,
2009-04-17 00:00:00+00:00,47250.0,47730.0,45300.0,42130.37109375,381,0.0,
2009-04-20 00:00:00+00:00,48750.0,52770.0,48705.0,47836.953125,687,0.0,
2009-04-21 00:00:00+00:00,54375.0,54375.0,48735.0,44778.88671875,499,0.0,
2009-04-22 00:00:00+00:00,50145.0,51150.0,47895.0,46362.53125,435,0.0,
2009-04-23 00:00:00+00:00,48750.0,51135.0,48075.0,43973.41796875,509,0.0,
2009-04-24 00:00:00+00:00,46245.0,46560.0,43320.0,40533.0859375,910,0.0,
2009-04-27 00:00:00+00:00,46950.0,47895.0,45285.0,42567.2421875,556,0.0,
2009-04-28 00:00:00+00:00,48135.0,48420.0,44325.0,41843.6796875,489,0.0,
2009-04-29 00:00:00+00:00,44835.0,44835.0,41040.0,38771.95703125,738,0.0,
2009-04-30 00:00:00+00:00,41610.0,45960.0,41175.0,40505.7734375,637,0.0,
2009-05-01 00:00:00+00:00,44070.0,44745.0,39660.0,37038.14453125,1001,0.0,
2009-05-04 00:00:00+00:00,40140.0,40335.0,36360.0,33106.33984375,902,0.0,
2009-05-05 00:00:00+00:00,36825.0,39345.0,36555.0,34307.72265625,950,0.0,
2009-05-06 00:00:00+00:00,35925.0,36465.0,33300.0,30662.61328125,1037,0.0,
2009-05-07 00:00:00+00:00,31305.0,36120.0,31290.0,31877.646484375,819,0.0,
2009-05-08 00:00:00+00:00,33405.0,33405.0,29670.0,27891.23828125,1142,0.0,
2009-05-11 00:00:00+00:00,32100.0,33840.0,32100.0,30061.919921875,794,0.0,
2009-05-12 00:00:00+00:00,31710.0,34140.0,31605.0,29379.31640625,664,0.0,
2009-05-13 00:00:00+00:00,33435.0,35745.0,33135.0,31986.869140625,998,0.0,
2009-05-14 00:00:00+00:00,36540.0,36735.0,34005.0,31782.0859375,654,0.0,
2009-05-15 00:00:00+00:00,35730.0,37845.0,34605.0,33638.76953125,903,0.0,
2009-05-18 00:00:00+00:00,35655.0,35655.0,33255.0,30375.919921875,563,0.0,
2009-05-19 00:00:00+00:00,33285.0,33735.0,32040.0,30034.615234375,753,0.0,
2009-05-20 00:00:00+00:00,31770.0,33000.0,30075.0,29911.75,1071,0.0,
2009-05-21 00:00:00+00:00,34260.0,36405.0,34095.0,32287.212890625,962,0.0,
2009-05-22 00:00:00+00:00,34590.0,35475.0,33600.0,32177.99609375,588,0.0,
2009-05-26 00:00:00+00:00,36450.0,37335.0,33015.0,30403.224609375,773,0.0,
2009-05-27 00:00:00+00:00,33000.0,34575.0,31725.0,31263.306640625,807,0.0,
2009-05-28 00:00:00+00:00,33285.0,34575.0,30480.0,28587.494140625,1314,0.0,
2009-05-29 00:00:00+00:00,30150.0,31020.0,29445.0,26921.94140625,1285,0.0,
2009-06-01 00:00:00+00:00,28620.0,29010.0,26070.0,24218.8203125,1854,0.0,
2009-06-02 00:00:00+00:00,27180.0,27360.0,26160.0,24205.171875,1804,0.0,
2009-06-03 00:00:00+00:00,27465.0,30270.0,27375.0,26580.63671875,2566,0.0,
2009-06-04 00:00:00+00:00,28095.0,28980.0,27165.0,24956.037109375,1899,0.0,
2009-06-05 00:00:00+00:00,26640.0,28950.0,26535.0,25324.64453125,2100,0.0,
2009-06-08 00:00:00+00:00,28920.0,29580.0,27420.0,25447.513671875,1569,0.0,
2009-06-09 00:00:00+00:00,27300.0,28170.0,26730.0,24942.3828125,1790,0.0,
2009-06-10 00:00:00+00:00,26325.0,27990.0,25890.0,24355.345703125,3025,0.0,
2009-06-11 00:00:00+00:00,26670.0,26775.0,24090.0,23058.392578125,4520,0.0,
2009-06-12 00:00:00+00:00,26130.0,26820.0,25830.0,23536.216796875,3862,0.0,
2009-06-15 00:00:00+00:00,27090.0,28635.0,27015.0,25133.515625,1864,0.0,
2009-06-16 00:00:00+00:00,27000.0,29580.0,26790.0,26867.330078125,2495,0.0,
2009-06-17 00:00:00+00:00,30150.0,31815.0,29670.0,28041.41015625,4126,0.0,
2009-06-18 00:00:00+00:00,30900.0,31545.0,29820.0,28369.060546875,2305,0.0,
2009-06-19 00:00:00+00:00,29895.0,32550.0,29880.0,28942.44921875,2292,0.0,
2009-06-22 00:00:00+00:00,33360.0,36480.0,33300.0,33160.9453125,3869,0.0,
2009-06-23 00:00:00+00:00,35895.0,37215.0,34785.0,32614.859375,3260,0.0,
2009-06-24 00:00:00+00:00,34995.0,35985.0,33540.0,32314.51953125,2352,0.0,
2009-06-25 00:00:00+00:00,35805.0,35925.0,32820.0,30198.443359375,3218,0.0,
2009-06-26 00:00:00+00:00,33720.0,34335.0,33240.0,30976.61328125,2143,0.0,
2009-06-29 00:00:00+00:00,33195.0,33495.0,31950.0,29720.62109375,1833,0.0,
2009-06-30 00:00:00+00:00,32805.0,34830.0,31635.0,30294.0,2912,0.0,
2009-07-01 00:00:00+00:00,32280.0,33330.0,31155.0,30294.0,3059,0.0,
2009-07-02 00:00:00+00:00,34860.0,37080.0,34770.0,33679.73046875,2286,0.0,
2009-07-06 00:00:00+00:00,39375.0,40650.0,38025.0,34608.0703125,3598,0.0,
2009-07-07 00:00:00+00:00,38325.0,41160.0,38175.0,37256.578125,2970,0.0,
2009-07-08 00:00:00+00:00,41430.0,43275.0,39720.0,37338.48828125,3414,0.0,
2009-07-09 00:00:00+00:00,39240.0,40785.0,38250.0,36382.84375,2752,0.0,
2009-07-10 00:00:00+00:00,41820.0,42480.0,40695.0,37188.3046875,2239,0.0,
2009-07-13 00:00:00+00:00,40530.0,43065.0,38955.0,35604.6796875,2531,0.0,
2009-07-14 00:00:00+00:00,37605.0,39000.0,37125.0,34130.24609375,2069,0.0,
2009-07-15 00:00:00+00:00,35625.0,35760.0,33330.0,30457.830078125,2566,0.0,
2009-07-16 00:00:00+00:00,34380.0,34650.0,31965.0,29543.138671875,2176,0.0,
2009-07-17 00:00:00+00:00,32715.0,33420.0,31485.0,29051.66796875,1751,0.0,
2009-07-20 00:00:00+00:00,30645.0,32070.0,30090.0,27768.369140625,2436,0.0,
2009-07-21 00:00:00+00:00,29565.0,31005.0,29070.0,26840.0234375,3138,0.0,
2009-07-22 00:00:00+00:00,30885.0,30960.0,29370.0,27468.0234375,3020,0.0,
2009-07-23 00:00:00+00:00,30420.0,30435.0,27300.0,25147.162109375,4068,0.0,
2009-07-24 00:00:00+00:00,28095.0,28125.0,26490.0,24177.865234375,2910,0.0,
2009-07-27 00:00:00+00:00,26385.0,27270.0,25875.0,24014.041015625,2406,0.0,
2009-07-28 00:00:00+00:00,27360.0,28935.0,26910.0,25051.599609375,3277,0.0,
2009-07-29 00:00:00+00:00,28845.0,30225.0,28740.0,26621.587890625,4141,0.0,
2009-07-30 00:00:00+00:00,28515.0,29295.0,27450.0,25706.904296875,2983,0.0,
2009-07-31 00:00:00+00:00,28950.0,29385.0,27360.0,25256.384765625,2650,0.0,
2009-08-03 00:00:00+00:00,26205.0,26520.0,25230.0,23467.955078125,3120,0.0,
2009-08-04 00:00:00+00:00,26250.0,26670.0,25560.0,23700.041015625,2823,0.0,
2009-08-05 00:00:00+00:00,26130.0,27090.0,25980.0,24328.03515625,2916,0.0,
2009-08-06 00:00:00+00:00,26400.0,27855.0,26310.0,24737.603515625,2226,0.0,
2009-08-07 00:00:00+00:00,26415.0,27750.0,26295.0,24874.125,2123,0.0,
2009-08-10 00:00:00+00:00,27690.0,27825.0,26640.0,24573.78125,1754,0.0,
2009-08-11 00:00:00+00:00,27375.0,28455.0,27285.0,25693.25,2224,0.0,
2009-08-12 00:00:00+00:00,28395.0,28455.0,26595.0,24860.470703125,2131,0.0,
2009-08-13 00:00:00+00:00,26580.0,27810.0,26460.0,24095.95703125,1922,0.0,
2009-08-14 00:00:00+00:00,26670.0,28395.0,26565.0,25188.123046875,1834,0.0,
2009-08-17 00:00:00+00:00,29535.0,30660.0,29430.0,27495.330078125,2207,0.0,
2009-08-18 00:00:00+00:00,30000.0,30300.0,29100.0,26758.11328125,1557,0.0,
2009-08-19 00:00:00+00:00,30420.0,30510.0,27195.0,25310.994140625,2955,0.0,
2009-08-20 00:00:00+00:00,27915.0,27915.0,26850.0,24642.04296875,1646,0.0,
2009-08-21 00:00:00+00:00,26220.0,26250.0,24705.0,22689.787109375,2650,0.0,
2009-08-24 00:00:00+00:00,24375.0,24420.0,23430.0,21747.7890625,2918,0.0,
2009-08-25 00:00:00+00:00,23595.0,25170.0,23340.0,22689.787109375,3810,0.0,
2009-08-26 00:00:00+00:00,25440.0,25845.0,24405.0,22375.787109375,3209,0.0,
2009-08-27 00:00:00+00:00,25035.0,26355.0,24540.0,22539.615234375,3418,0.0,
2009-08-28 00:00:00+00:00,24195.0,25380.0,24135.0,22799.001953125,2205,0.0,
2009-08-31 00:00:00+00:00,26310.0,26790.0,25920.0,23932.130859375,2205,0.0,
2009-09-01 00:00:00+00:00,26655.0,27900.0,25605.0,25297.337890625,3057,0.0,
2009-09-02 00:00:00+00:00,28275.0,28275.0,27105.0,25624.98828125,2109,0.0,
2009-09-03 00:00:00+00:00,27510.0,28200.0,27225.0,25215.427734375,1419,0.0,
2009-09-04 00:00:00+00:00,27915.0,27915.0,26280.0,24068.65234375,1696,0.0,
2009-09-08 00:00:00+00:00,24900.0,25125.0,24030.0,22143.705078125,2120,0.0,
2009-09-09 00:00:00+00:00,24090.0,24600.0,23445.0,21843.357421875,2864,0.0,
2009-09-10 00:00:00+00:00,23970.0,24270.0,22860.0,20860.40625,2350,0.0,
2009-09-11 00:00:00+00:00,22605.0,23340.0,21915.0,20819.451171875,2571,0.0,
2009-09-14 00:00:00+00:00,23685.0,23880.0,22335.0,20437.193359375,2677,0.0,
2009-09-15 00:00:00+00:00,22035.0,22605.0,21630.0,19863.8046875,3244,0.0,
2009-09-16 00:00:00+00:00,21420.0,21465.0,20265.0,18512.24609375,2801,0.0,
2009-09-17 00:00:00+00:00,20475.0,20955.0,19980.0,18785.2890625,2627,0.0,
2009-09-18 00:00:00+00:00,20325.0,21210.0,20205.0,18839.896484375,2361,0.0,
2009-09-21 00:00:00+00:00,21765.0,21870.0,21045.0,19317.71875,2456,0.0,
2009-09-22 00:00:00+00:00,20295.0,20805.0,20100.0,18416.681640625,3196,0.0,
2009-09-23 00:00:00+00:00,20145.0,21405.0,20085.0,19467.890625,3798,0.0,
2009-09-24 00:00:00+00:00,21225.0,22740.0,21165.0,20314.318359375,4731,0.0,
2009-09-25 00:00:00+00:00,22560.0,22665.0,21540.0,20259.716796875,3011,0.0,
2009-09-28 00:00:00+00:00,22140.0,22320.0,21045.0,19358.677734375,1547,0.0,
2009-09-29 00:00:00+00:00,21270.0,21765.0,20955.0,19385.978515625,2354,0.0,
2009-09-30 00:00:00+00:00,20910.0,22470.0,20910.0,19686.326171875,2689,0.0,
2009-10-01 00:00:00+00:00,21690.0,23340.0,21690.0,21242.6640625,2523,0.0,
2009-10-02 00:00:00+00:00,24255.0,24345.0,23130.0,21461.099609375,2396,0.0,
2009-10-05 00:00:00+00:00,23310.0,23700.0,21765.0,19973.01953125,1985,0.0,
2009-10-06 00:00:00+00:00,20985.0,21240.0,20235.0,18826.2421875,2050,0.0,
2009-10-07 00:00:00+00:00,20760.0,21090.0,20265.0,18457.6328125,1780,0.0,
2009-10-08 00:00:00+00:00,19980.0,19980.0,18675.0,17133.3828125,3320,0.0,
2009-10-09 00:00:00+00:00,18975.0,19125.0,18585.0,17010.513671875,1910,0.0,
2009-10-12 00:00:00+00:00,18225.0,18240.0,17655.0,16341.5615234375,1729,0.0,
2009-10-13 00:00:00+00:00,17925.0,18735.0,17850.0,16423.47265625,1808,0.0,
2009-10-14 00:00:00+00:00,17235.0,17700.0,17130.0,15658.95703125,2083,0.0,
2009-10-15 00:00:00+00:00,17460.0,17520.0,16050.0,14607.7470703125,3469,0.0,
2009-10-16 00:00:00+00:00,16350.0,16575.0,15960.0,14662.353515625,2584,0.0,
2009-10-19 00:00:00+00:00,16095.0,16260.0,15435.0,14170.87890625,2671,0.0,
2009-10-20 00:00:00+00:00,15450.0,16485.0,15450.0,14484.8779296875,3156,0.0,
2009-10-21 00:00:00+00:00,16290.0,16290.0,15000.0,14512.1806640625,5249,0.0,
2009-10-22 00:00:00+00:00,16215.0,16770.0,15750.0,14443.919921875,4278,0.0,
2009-10-23 00:00:00+00:00,15645.0,17010.0,15615.0,15181.134765625,4883,0.0,
2009-10-26 00:00:00+00:00,16575.0,17670.0,15630.0,15986.607421875,5760,0.0,
2009-10-27 00:00:00+00:00,17445.0,17715.0,16710.0,15645.3056640625,5348,0.0,
2009-10-28 00:00:00+00:00,17385.0,18750.0,17370.0,17037.822265625,5715,0.0,
2009-10-29 00:00:00+00:00,18225.0,18450.0,17085.0,15590.6982421875,3995,0.0,
2009-10-30 00:00:00+00:00,17250.0,19350.0,17190.0,17256.25390625,8211,0.0,
2009-11-02 00:00:00+00:00,18750.0,19680.0,17895.0,17147.033203125,6153,0.0,
2009-11-03 00:00:00+00:00,19695.0,19695.0,17910.0,16519.037109375,4968,0.0,
2009-11-04 00:00:00+00:00,17490.0,18330.0,17235.0,16559.99609375,5090,0.0,
2009-11-05 00:00:00+00:00,17895.0,18225.0,17325.0,15781.8271484375,3090,0.0,
2009-11-06 00:00:00+00:00,17835.0,18060.0,17145.0,16000.2578125,3673,0.0,
2009-11-09 00:00:00+00:00,16860.0,17040.0,16575.0,15126.5224609375,2599,0.0,
2009-11-10 00:00:00+00:00,16665.0,16965.0,16350.0,15071.916015625,3402,0.0,
2009-11-11 00:00:00+00:00,16140.0,16815.0,15975.0,15099.2216796875,2314,0.0,
2009-11-12 00:00:00+00:00,16800.0,17775.0,16590.0,16013.9111328125,3650,0.0,
2009-11-13 00:00:00+00:00,17610.0,17985.0,16950.0,15754.51953125,3305,0.0,
2009-11-16 00:00:00+00:00,16815.0,16815.0,15900.0,14662.353515625,3307,0.0,
2009-11-17 00:00:00+00:00,16245.0,16545.0,16110.0,14757.91796875,1911,0.0,
2009-11-18 00:00:00+00:00,16005.0,16755.0,15975.0,14962.69921875,1995,0.0,
2009-11-19 00:00:00+00:00,16800.0,17730.0,16785.0,15972.9541015625,2650,0.0,
2009-11-20 00:00:00+00:00,17625.0,18225.0,17580.0,16245.998046875,3160,0.0,
2009-11-23 00:00:00+00:00,16845.0,17310.0,16350.0,15645.3056640625,2050,0.0,
2009-11-24 00:00:00+00:00,17100.0,17820.0,16920.0,15426.869140625,2573,0.0,
2009-11-25 00:00:00+00:00,16785.0,17190.0,16380.0,14990.0048828125,2255,0.0,
2009-11-27 00:00:00+00:00,17730.0,18105.0,17310.0,16068.5224609375,2043,0.0,
2009-11-30 00:00:00+00:00,17685.0,17970.0,17160.0,15959.302734375,2151,0.0,
2009-12-01 00:00:00+00:00,16905.0,17025.0,16620.0,15304.001953125,2555,0.0,
2009-12-02 00:00:00+00:00,16920.0,17325.0,16620.0,15604.3505859375,2613,0.0,
2009-12-03 00:00:00+00:00,17100.0,17850.0,16950.0,16177.7353515625,2344,0.0,
2009-12-04 00:00:00+00:00,17130.0,18435.0,16725.0,16450.779296875,3902,0.0,
2009-12-07 00:00:00+00:00,18375.0,18435.0,17550.0,16491.73828125,3204,0.0,
2009-12-08 00:00:00+00:00,18450.0,19155.0,18405.0,17256.25390625,2951,0.0,
2009-12-09 00:00:00+00:00,18750.0,19470.0,18450.0,17187.990234375,2370,0.0,
2009-12-10 00:00:00+00:00,18465.0,18750.0,18120.0,16682.865234375,2468,0.0,
2009-12-11 00:00:00+00:00,18105.0,18510.0,17940.0,16532.693359375,1944,0.0,
2009-12-14 00:00:00+00:00,17595.0,17865.0,17460.0,16150.4326171875,1470,0.0,
2009-12-15 00:00:00+00:00,17850.0,17955.0,17430.0,16164.087890625,1328,0.0,
2009-12-16 00:00:00+00:00,17505.0,17550.0,16935.0,15918.34765625,1887,0.0,
2009-12-17 00:00:00+00:00,17820.0,18060.0,17460.0,16218.6904296875,2244,0.0,
2009-12-18 00:00:00+00:00,17415.0,17955.0,17235.0,16136.7802734375,1393,0.0,
2009-12-21 00:00:00+00:00,17295.0,17325.0,16950.0,15618.0,2127,0.0,
2009-12-22 00:00:00+00:00,17010.0,17040.0,16725.0,15385.9130859375,1381,0.0,
2009-12-23 00:00:00+00:00,16635.0,16875.0,16470.0,15085.5673828125,992,0.0,
2009-12-24 00:00:00+00:00,16425.0,16515.0,16290.0,14894.439453125,408,0.0,
2009-12-28 00:00:00+00:00,16035.0,16395.0,15975.0,14771.5693359375,708,0.0,
2009-12-29 00:00:00+00:00,16080.0,16605.0,16020.0,15071.916015625,771,0.0,
2009-12-30 00:00:00+00:00,16680.0,16860.0,16515.0,15071.916015625,838,0.0,
2009-12-31 00:00:00+00:00,16425.0,17025.0,16350.0,15399.568359375,986,0.0,
2010-01-04 00:00:00+00:00,16260.0,16260.0,15495.0,14143.5751953125,1599,0.0,
2010-01-05 00:00:00+00:00,15480.0,15645.0,15090.0,13734.01171875,993,0.0,
2010-01-06 00:00:00+00:00,15270.0,15360.0,14505.0,13338.1005859375,1853,0.0,
2010-01-07 00:00:00+00:00,14820.0,15105.0,14640.0,13392.70703125,1146,0.0,
2010-01-08 00:00:00+00:00,14895.0,15015.0,14445.0,13146.9697265625,939,0.0,
2010-01-11 00:00:00+00:00,14100.0,14775.0,14055.0,13201.5791015625,947,0.0,
2010-01-12 00:00:00+00:00,15015.0,15255.0,14820.0,13665.7490234375,1146,0.0,
2010-01-13 00:00:00+00:00,15045.0,15660.0,14775.0,13515.578125,1435,0.0,
2010-01-14 00:00:00+00:00,14925.0,15075.0,14685.0,13488.2724609375,873,0.0,
2010-01-15 00:00:00+00:00,14880.0,15435.0,14790.0,13802.2734375,1336,0.0,
2010-01-19 00:00:00+00:00,15300.0,15390.0,14730.0,13460.970703125,714,0.0,
2010-01-20 00:00:00+00:00,15300.0,15825.0,15270.0,14129.9228515625,1260,0.0,
2010-01-21 00:00:00+00:00,15540.0,16530.0,15345.0,15003.6552734375,2518,0.0,
2010-01-22 00:00:00+00:00,16635.0,17610.0,16350.0,15959.302734375,3040,0.0,
2010-01-25 00:00:00+00:00,17160.0,17355.0,16680.0,15645.3056640625,1222,0.0,
2010-01-26 00:00:00+00:00,17595.0,17835.0,16650.0,15904.693359375,1709,0.0,
2010-01-27 00:00:00+00:00,17475.0,18465.0,17190.0,16082.173828125,3109,0.0,
