date,SUI_Open,SUI_High,SUI_Low,SUI_Close,SUI_Volume,SUI_Dividends,SUI_Stock Splits
1993-12-09 00:00:00+00:00,20.125,21.125,20.125,3.201944589614868,1600600,0.0,
1993-12-10 00:00:00+00:00,20.25,20.25,20.125,3.1821770668029785,194700,0.0,
1993-12-13 00:00:00+00:00,20.125,20.25,20.0,3.1821770668029785,89000,0.0,
1993-12-14 00:00:00+00:00,20.0,20.125,20.0,3.162412166595459,107000,0.0,
1993-12-15 00:00:00+00:00,20.0,20.125,20.0,3.162412166595459,48200,0.0,
1993-12-16 00:00:00+00:00,20.125,20.5,20.0,3.2414729595184326,92000,0.0,
1993-12-17 00:00:00+00:00,20.375,20.5,20.25,3.201944589614868,33000,0.0,
1993-12-20 00:00:00+00:00,20.125,20.25,20.125,3.1821770668029785,29400,0.0,
1993-12-21 00:00:00+00:00,20.25,20.375,20.125,3.1821770668029785,67800,0.0,
1993-12-22 00:00:00+00:00,20.25,20.5,20.25,3.2414729595184326,31500,0.0,
1993-12-23 00:00:00+00:00,20.5,20.5,20.125,3.201944589614868,8800,0.0,
1993-12-27 00:00:00+00:00,20.0,20.375,20.0,3.214164972305298,5500,0.077,
1993-12-28 00:00:00+00:00,20.25,20.375,20.125,3.194324016571045,9300,0.0,
1993-12-29 00:00:00+00:00,20.25,20.25,20.25,3.214164972305298,6100,0.0,
1993-12-30 00:00:00+00:00,20.25,20.25,20.25,3.214164972305298,8400,0.0,
1993-12-31 00:00:00+00:00,20.25,20.25,20.125,3.194324016571045,3000,0.0,
1994-01-03 00:00:00+00:00,20.25,20.375,20.25,3.214164972305298,18500,0.0,
1994-01-04 00:00:00+00:00,20.375,20.5,20.0,3.1744842529296875,23500,0.0,
1994-01-05 00:00:00+00:00,20.125,20.375,20.125,3.194324016571045,8100,0.0,
1994-01-06 00:00:00+00:00,20.125,20.25,20.125,3.194324016571045,9400,0.0,
1994-01-07 00:00:00+00:00,20.125,20.5,20.125,3.234006643295288,14600,0.0,
1994-01-10 00:00:00+00:00,20.375,20.5,20.25,3.214164972305298,30300,0.0,
1994-01-11 00:00:00+00:00,20.375,21.125,20.375,3.293528318405152,35200,0.0,
1994-01-12 00:00:00+00:00,20.875,21.125,20.875,3.3530492782592773,23600,0.0,
1994-01-13 00:00:00+00:00,21.0,21.0,20.625,3.293528318405152,18100,0.0,
1994-01-14 00:00:00+00:00,21.0,21.125,20.625,3.3530492782592773,35300,0.0,
1994-01-17 00:00:00+00:00,21.0,21.0,20.625,3.293528318405152,7600,0.0,
1994-01-18 00:00:00+00:00,20.75,21.0,20.5,3.293528318405152,22800,0.0,
1994-01-19 00:00:00+00:00,20.875,21.625,20.875,3.412569284439087,63000,0.0,
1994-01-20 00:00:00+00:00,21.75,21.875,21.625,3.452251672744751,69100,0.0,
1994-01-21 00:00:00+00:00,21.75,21.875,21.375,3.412569284439087,46400,0.0,
1994-01-24 00:00:00+00:00,21.5,21.625,21.375,3.412569284439087,15700,0.0,
1994-01-25 00:00:00+00:00,21.5,21.5,20.75,3.293528318405152,17900,0.0,
1994-01-26 00:00:00+00:00,20.5,20.875,20.5,3.293528318405152,8500,0.0,
1994-01-27 00:00:00+00:00,20.5,21.0,20.5,3.3133678436279297,11000,0.0,
1994-01-28 00:00:00+00:00,21.125,21.375,21.125,3.372889757156372,32700,0.0,
1994-01-31 00:00:00+00:00,21.375,21.5,21.125,3.412569284439087,46700,0.0,
1994-02-01 00:00:00+00:00,21.625,21.625,21.25,3.392729997634888,27800,0.0,
1994-02-02 00:00:00+00:00,21.5,21.5,21.25,3.372889757156372,22300,0.0,
1994-02-03 00:00:00+00:00,21.375,21.375,21.25,3.372889757156372,18400,0.0,
1994-02-04 00:00:00+00:00,21.375,21.5,21.125,3.372889757156372,35200,0.0,
1994-02-07 00:00:00+00:00,21.375,21.375,20.75,3.392729997634888,29600,0.0,
1994-02-08 00:00:00+00:00,21.375,21.5,21.0,3.333206415176392,37300,0.0,
1994-02-09 00:00:00+00:00,21.25,21.25,21.0,3.3530492782592773,20500,0.0,
1994-02-10 00:00:00+00:00,21.375,21.375,21.125,3.392729997634888,9100,0.0,
1994-02-11 00:00:00+00:00,21.5,21.75,21.375,3.452251672744751,29000,0.0,
1994-02-14 00:00:00+00:00,21.5,22.0,21.5,3.4919321537017822,17000,0.0,
1994-02-15 00:00:00+00:00,22.0,22.375,21.875,3.4919321537017822,39700,0.0,
1994-02-16 00:00:00+00:00,22.125,22.75,22.125,3.610976219177246,23300,0.0,
1994-02-17 00:00:00+00:00,22.75,23.5,22.75,3.7101783752441406,63200,0.0,
1994-02-18 00:00:00+00:00,23.375,23.625,23.125,3.7101783752441406,28600,0.0,
1994-02-22 00:00:00+00:00,23.375,23.625,23.375,3.730016231536865,24300,0.0,
1994-02-23 00:00:00+00:00,23.5,23.625,23.0,3.7101783752441406,58400,0.0,
1994-02-24 00:00:00+00:00,23.25,23.25,22.5,3.610976219177246,28100,0.0,
1994-02-25 00:00:00+00:00,22.75,22.75,21.875,3.472090721130371,38400,0.0,
1994-02-28 00:00:00+00:00,22.0,22.25,21.75,3.5117712020874023,119900,0.0,
1994-03-01 00:00:00+00:00,22.0,22.125,22.0,3.5117712020874023,10300,0.0,
1994-03-02 00:00:00+00:00,22.0,22.25,21.875,3.4919321537017822,36400,0.0,
1994-03-03 00:00:00+00:00,21.875,22.5,21.875,3.531614303588867,17900,0.0,
1994-03-04 00:00:00+00:00,22.25,22.25,21.875,3.4919321537017822,54800,0.0,
1994-03-07 00:00:00+00:00,22.25,22.375,22.125,3.5117712020874023,5700,0.0,
1994-03-08 00:00:00+00:00,22.0,22.5,22.0,3.5117712020874023,6700,0.0,
1994-03-09 00:00:00+00:00,22.5,22.5,22.25,3.531614303588867,9100,0.0,
1994-03-10 00:00:00+00:00,22.375,22.5,22.25,3.531614303588867,12400,0.0,
1994-03-11 00:00:00+00:00,22.375,23.0,22.375,3.610976219177246,16000,0.0,
1994-03-14 00:00:00+00:00,23.0,23.0,22.875,3.650655508041382,27300,0.0,
1994-03-15 00:00:00+00:00,23.25,23.25,22.875,3.6704964637756343,16800,0.0,
1994-03-16 00:00:00+00:00,23.125,23.375,23.0,3.7101783752441406,6600,0.0,
1994-03-17 00:00:00+00:00,23.5,23.5,23.0,3.650655508041382,4700,0.0,
1994-03-18 00:00:00+00:00,23.25,23.25,23.0,3.650655508041382,3700,0.0,
1994-03-21 00:00:00+00:00,23.125,23.25,23.125,3.6704964637756343,4900,0.0,
1994-03-22 00:00:00+00:00,23.375,23.375,23.125,3.6704964637756343,5900,0.0,
1994-03-23 00:00:00+00:00,23.25,23.5,23.25,3.730016231536865,3400,0.0,
1994-03-24 00:00:00+00:00,23.375,23.75,23.375,3.749859809875488,7300,0.0,
1994-03-25 00:00:00+00:00,23.5,23.875,23.5,3.7895407676696777,10200,0.0,
1994-03-28 00:00:00+00:00,24.0,24.0,23.125,3.6903369426727295,46000,0.0,
1994-03-29 00:00:00+00:00,23.25,23.875,23.25,3.7697019577026367,46200,0.0,
1994-03-30 00:00:00+00:00,23.625,23.625,23.125,3.6903369426727295,33200,0.0,
1994-03-31 00:00:00+00:00,22.625,23.0,22.5,3.6393868923187256,153900,0.435,
1994-04-04 00:00:00+00:00,22.5,22.5,22.0,3.5585107803344727,47300,0.0,
1994-04-05 00:00:00+00:00,22.0,22.0,21.5,3.538290977478028,37900,0.0,
1994-04-06 00:00:00+00:00,22.0,22.5,22.0,3.598949432373047,25400,0.0,
1994-04-07 00:00:00+00:00,22.375,23.25,22.375,3.740479469299317,29000,0.0,
1994-04-08 00:00:00+00:00,23.0,23.0,22.5,3.6393868923187256,20900,0.0,
1994-04-11 00:00:00+00:00,22.75,22.875,22.75,3.7000420093536377,25800,0.0,
1994-04-12 00:00:00+00:00,22.875,23.125,22.5,3.6596059799194336,12000,0.0,
1994-04-13 00:00:00+00:00,22.625,23.125,22.625,3.740479469299317,11400,0.0,
1994-04-14 00:00:00+00:00,23.25,23.5,22.875,3.720260381698608,12400,0.0,
1994-04-15 00:00:00+00:00,23.0,23.0,22.625,3.6596059799194336,2400,0.0,
1994-04-18 00:00:00+00:00,22.75,22.875,22.75,3.679824590682984,1400,0.0,
1994-04-19 00:00:00+00:00,22.875,22.875,22.625,3.6596059799194336,4400,0.0,
1994-04-20 00:00:00+00:00,22.625,23.0,22.625,3.679824590682984,7400,0.0,
1994-04-21 00:00:00+00:00,23.0,23.0,22.75,3.720260381698608,3200,0.0,
1994-04-22 00:00:00+00:00,23.0,23.0,22.75,3.7000420093536377,5100,0.0,
1994-04-25 00:00:00+00:00,23.0,23.125,23.0,3.740479469299317,20000,0.0,
1994-04-26 00:00:00+00:00,23.125,23.75,23.125,3.8011341094970703,2900,0.0,
1994-04-28 00:00:00+00:00,23.875,24.0,23.875,3.8617935180664062,13200,0.0,
1994-04-29 00:00:00+00:00,23.75,23.875,23.75,3.8617935180664062,2500,0.0,
1994-05-02 00:00:00+00:00,24.0,24.375,24.0,3.882013559341431,14800,0.0,
1994-05-03 00:00:00+00:00,23.875,24.0,23.875,3.8617935180664062,3800,0.0,
1994-05-04 00:00:00+00:00,23.875,23.875,23.75,3.84157657623291,7900,0.0,
1994-05-05 00:00:00+00:00,23.625,24.0,23.625,3.882013559341431,15400,0.0,
1994-05-06 00:00:00+00:00,24.0,24.0,23.75,3.84157657623291,400,0.0,
1994-05-09 00:00:00+00:00,23.875,23.875,23.5,3.8011341094970703,16400,0.0,
1994-05-10 00:00:00+00:00,23.75,23.875,23.5,3.8011341094970703,14600,0.0,
1994-05-11 00:00:00+00:00,23.75,23.75,23.5,3.8011341094970703,7800,0.0,
1994-05-12 00:00:00+00:00,23.5,23.875,23.5,3.84157657623291,7900,0.0,
1994-05-13 00:00:00+00:00,23.75,23.875,23.625,3.84157657623291,5200,0.0,
1994-05-16 00:00:00+00:00,23.875,23.875,23.625,3.821356058120728,700,0.0,
1994-05-17 00:00:00+00:00,23.75,23.875,23.625,3.821356058120728,2900,0.0,
1994-05-18 00:00:00+00:00,23.875,23.875,23.5,3.821356058120728,7700,0.0,
1994-05-19 00:00:00+00:00,23.625,24.0,23.625,3.8617935180664062,8500,0.0,
1994-05-20 00:00:00+00:00,23.75,24.0,23.5,3.84157657623291,13400,0.0,
1994-05-23 00:00:00+00:00,23.875,23.875,23.75,3.8617935180664062,1100,0.0,
1994-05-24 00:00:00+00:00,23.75,23.875,23.75,3.8617935180664062,5400,0.0,
1994-05-25 00:00:00+00:00,23.75,23.75,23.75,3.84157657623291,52200,0.0,
1994-05-26 00:00:00+00:00,23.75,23.875,23.625,3.8617935180664062,9300,0.0,
1994-05-27 00:00:00+00:00,23.875,23.875,23.75,3.84157657623291,18800,0.0,
1994-05-31 00:00:00+00:00,23.875,24.0,23.75,3.882013559341431,28100,0.0,
1994-06-01 00:00:00+00:00,24.0,24.0,23.75,3.8617935180664062,2000,0.0,
1994-06-02 00:00:00+00:00,23.75,23.75,23.625,3.821356058120728,9000,0.0,
1994-06-03 00:00:00+00:00,23.875,23.875,23.75,3.84157657623291,5000,0.0,
1994-06-06 00:00:00+00:00,23.875,23.875,23.75,3.8617935180664062,7400,0.0,
1994-06-07 00:00:00+00:00,23.875,24.0,23.75,3.882013559341431,20200,0.0,
1994-06-08 00:00:00+00:00,24.0,24.0,23.875,3.882013559341431,6300,0.0,
1994-06-09 00:00:00+00:00,24.0,24.0,23.875,3.8617935180664062,7600,0.0,
1994-06-10 00:00:00+00:00,24.0,24.0,23.875,3.8617935180664062,34100,0.0,
1994-06-13 00:00:00+00:00,23.625,23.875,23.625,3.84157657623291,14300,0.0,
1994-06-14 00:00:00+00:00,23.75,23.875,23.75,3.8617935180664062,6000,0.0,
1994-06-15 00:00:00+00:00,23.875,24.0,23.625,3.882013559341431,6500,0.0,
1994-06-16 00:00:00+00:00,23.75,23.875,23.625,3.821356058120728,2700,0.0,
1994-06-17 00:00:00+00:00,23.75,23.875,23.625,3.84157657623291,7000,0.0,
1994-06-20 00:00:00+00:00,24.0,24.0,24.0,3.882013559341431,2200,0.0,
1994-06-21 00:00:00+00:00,24.0,24.0,23.5,3.8011341094970703,10500,0.0,
1994-06-22 00:00:00+00:00,23.5,23.5625,22.625,3.6596059799194336,26200,0.0,
1994-06-23 00:00:00+00:00,22.75,23.625,22.75,3.8011341094970703,26800,0.0,
1994-06-24 00:00:00+00:00,22.875,23.75,22.875,3.893426179885864,8600,0.435,
1994-06-27 00:00:00+00:00,23.375,23.625,23.375,3.893426179885864,4200,0.0,
1994-06-28 00:00:00+00:00,23.375,23.625,23.125,3.8522250652313232,7500,0.0,
1994-06-29 00:00:00+00:00,23.25,23.375,23.25,3.8522250652313232,5500,0.0,
1994-06-30 00:00:00+00:00,23.25,23.375,23.25,3.8522250652313232,29100,0.0,
1994-07-01 00:00:00+00:00,23.5,23.5,22.75,3.7492246627807617,5400,0.0,
1994-07-05 00:00:00+00:00,23.0,23.25,22.875,3.769824981689453,22900,0.0,
1994-07-06 00:00:00+00:00,22.75,22.875,22.75,3.769824981689453,25500,0.0,
1994-07-07 00:00:00+00:00,23.0,23.25,22.875,3.8316240310668954,5700,0.0,
1994-07-08 00:00:00+00:00,23.375,23.375,23.0,3.7904229164123535,32400,0.0,
1994-07-11 00:00:00+00:00,23.25,23.25,22.75,3.769824981689453,37000,0.0,
1994-07-12 00:00:00+00:00,22.875,22.875,22.5,3.708024501800537,15900,0.0,
1994-07-13 00:00:00+00:00,22.75,22.75,22.5,3.708024501800537,2500,0.0,
1994-07-14 00:00:00+00:00,22.625,22.625,22.5,3.728625059127808,3100,0.0,
1994-07-15 00:00:00+00:00,22.5,22.75,22.5,3.728625059127808,17900,0.0,
1994-07-18 00:00:00+00:00,22.75,22.75,22.5,3.708024501800537,17100,0.0,
1994-07-19 00:00:00+00:00,22.625,22.75,22.5,3.7492246627807617,23300,0.0,
1994-07-20 00:00:00+00:00,22.625,22.75,22.625,3.7492246627807617,14800,0.0,
1994-07-21 00:00:00+00:00,22.5,22.625,22.5,3.728625059127808,31700,0.0,
1994-07-22 00:00:00+00:00,22.625,22.625,22.5,3.728625059127808,828900,0.0,
1994-07-25 00:00:00+00:00,22.5,22.625,22.5,3.708024501800537,74200,0.0,
1994-07-26 00:00:00+00:00,22.5,22.875,22.5,3.769824981689453,157100,0.0,
1994-07-27 00:00:00+00:00,22.75,22.75,22.5,3.708024501800537,33700,0.0,
1994-07-28 00:00:00+00:00,22.5,22.75,22.5,3.728625059127808,33400,0.0,
1994-07-29 00:00:00+00:00,22.5,22.625,22.5,3.708024501800537,13500,0.0,
1994-08-01 00:00:00+00:00,22.625,22.75,22.5,3.708024501800537,29800,0.0,
1994-08-02 00:00:00+00:00,22.5,22.625,22.5,3.708024501800537,30100,0.0,
1994-08-03 00:00:00+00:00,22.625,22.625,22.375,3.687425136566162,30800,0.0,
1994-08-04 00:00:00+00:00,22.5,22.5,22.25,3.6668238639831534,15800,0.0,
1994-08-05 00:00:00+00:00,22.25,22.5,22.25,3.708024501800537,12900,0.0,
1994-08-08 00:00:00+00:00,22.625,22.625,22.25,3.6668238639831534,11000,0.0,
1994-08-09 00:00:00+00:00,22.125,22.625,22.125,3.728625059127808,40600,0.0,
1994-08-10 00:00:00+00:00,22.625,22.625,22.5,3.728625059127808,41000,0.0,
1994-08-11 00:00:00+00:00,22.5,22.625,22.5,3.728625059127808,4700,0.0,
1994-08-12 00:00:00+00:00,22.625,22.625,22.5,3.708024501800537,13200,0.0,
1994-08-15 00:00:00+00:00,22.625,22.625,22.5,3.728625059127808,14000,0.0,
1994-08-16 00:00:00+00:00,22.625,22.625,22.5,3.708024501800537,18900,0.0,
1994-08-17 00:00:00+00:00,22.625,22.75,22.5,3.7492246627807617,26800,0.0,
1994-08-18 00:00:00+00:00,22.625,22.625,22.5,3.708024501800537,4700,0.0,
1994-08-19 00:00:00+00:00,22.5,22.75,22.5,3.728625059127808,27100,0.0,
1994-08-22 00:00:00+00:00,22.75,22.75,22.625,3.728625059127808,8000,0.0,
1994-08-23 00:00:00+00:00,22.75,22.75,22.75,3.7492246627807617,33300,0.0,
1994-08-24 00:00:00+00:00,22.625,23.0,22.625,3.7492246627807617,17700,0.0,
1994-08-25 00:00:00+00:00,23.0,23.0,22.625,3.7492246627807617,10900,0.0,
1994-08-26 00:00:00+00:00,22.625,22.875,22.625,3.7492246627807617,55400,0.0,
1994-08-29 00:00:00+00:00,22.75,22.75,22.625,3.7492246627807617,2600,0.0,
1994-08-30 00:00:00+00:00,22.75,22.75,22.625,3.728625059127808,15600,0.0,
1994-08-31 00:00:00+00:00,22.75,22.75,22.625,3.7492246627807617,11200,0.0,
1994-09-01 00:00:00+00:00,22.625,22.75,22.5,3.728625059127808,8500,0.0,
1994-09-02 00:00:00+00:00,22.625,22.625,22.5,3.708024501800537,4000,0.0,
1994-09-06 00:00:00+00:00,22.625,22.625,22.5,3.708024501800537,800,0.0,
1994-09-07 00:00:00+00:00,22.5,22.625,22.5,3.728625059127808,3500,0.0,
1994-09-08 00:00:00+00:00,22.5,22.875,22.5,3.7492246627807617,28200,0.0,
1994-09-09 00:00:00+00:00,22.625,22.75,22.5,3.728625059127808,54900,0.0,
1994-09-12 00:00:00+00:00,22.375,22.75,22.375,3.7492246627807617,8500,0.0,
1994-09-13 00:00:00+00:00,23.0,23.0,22.75,3.7492246627807617,11000,0.0,
1994-09-14 00:00:00+00:00,22.875,23.125,22.875,3.7904229164123535,34900,0.0,
1994-09-15 00:00:00+00:00,23.125,23.125,22.875,3.7904229164123535,22900,0.0,
1994-09-16 00:00:00+00:00,23.0,23.0,22.75,3.769824981689453,2500,0.0,
1994-09-19 00:00:00+00:00,23.0,23.125,22.875,3.811024904251098,27300,0.0,
1994-09-20 00:00:00+00:00,23.125,23.125,22.75,3.7492246627807617,7500,0.0,
1994-09-21 00:00:00+00:00,22.75,23.0,22.75,3.7904229164123535,14900,0.0,
1994-09-22 00:00:00+00:00,22.75,22.875,22.75,3.7492246627807617,4800,0.0,
1994-09-23 00:00:00+00:00,22.875,23.0,22.875,3.7904229164123535,37600,0.0,
1994-09-26 00:00:00+00:00,22.75,22.75,22.5,3.8005025386810303,18100,0.435,
1994-09-27 00:00:00+00:00,22.625,22.625,22.5,3.8005025386810303,11000,0.0,
1994-09-28 00:00:00+00:00,22.625,22.75,22.625,3.8215019702911377,5200,0.0,
1994-09-29 00:00:00+00:00,22.875,22.875,22.875,3.842497110366821,5900,0.0,
1994-09-30 00:00:00+00:00,22.75,23.25,22.75,3.863493919372559,19100,0.0,
1994-10-03 00:00:00+00:00,23.25,23.25,23.0,3.863493919372559,8200,0.0,
1994-10-04 00:00:00+00:00,23.125,23.25,23.0,3.863493919372559,6400,0.0,
1994-10-05 00:00:00+00:00,22.875,23.25,22.875,3.905489921569824,21600,0.0,
1994-10-06 00:00:00+00:00,23.25,23.25,23.125,3.884490966796875,3400,0.0,
1994-10-07 00:00:00+00:00,23.25,23.5,23.125,3.905489921569824,6000,0.0,
1994-10-10 00:00:00+00:00,23.25,23.25,22.875,3.863493919372559,130000,0.0,
1994-10-11 00:00:00+00:00,22.875,23.0,22.75,3.842497110366821,10500,0.0,
1994-10-12 00:00:00+00:00,23.0,23.125,22.875,3.842497110366821,1900,0.0,
1994-10-13 00:00:00+00:00,23.125,23.125,22.875,3.863493919372559,2000,0.0,
1994-10-14 00:00:00+00:00,22.875,23.0,22.625,3.863493919372559,11000,0.0,
1994-10-17 00:00:00+00:00,22.75,22.75,22.0,3.7795064449310303,14700,0.0,
1994-10-18 00:00:00+00:00,22.5,22.75,22.5,3.8215019702911377,12200,0.0,
1994-10-19 00:00:00+00:00,22.625,22.625,22.625,3.8005025386810303,3300,0.0,
1994-10-20 00:00:00+00:00,22.5,22.5,22.5,3.7795064449310303,3500,0.0,
1994-10-21 00:00:00+00:00,22.25,22.375,22.125,3.71651291847229,13200,0.0,
1994-10-24 00:00:00+00:00,22.125,22.125,21.875,3.695515394210816,20500,0.0,
1994-10-25 00:00:00+00:00,22.25,22.375,22.25,3.758509397506714,27500,0.0,
1994-10-26 00:00:00+00:00,22.625,22.625,22.5,3.8005025386810303,2100,0.0,
1994-10-27 00:00:00+00:00,22.625,22.75,22.5,3.7795064449310303,1000,0.0,
1994-10-28 00:00:00+00:00,22.5,22.5,22.0,3.695515394210816,27400,0.0,
1994-10-31 00:00:00+00:00,22.25,22.5,22.0,3.7795064449310303,10700,0.0,
1994-11-01 00:00:00+00:00,22.5,22.5,21.75,3.653522491455078,5700,0.0,
1994-11-02 00:00:00+00:00,21.625,21.75,21.625,3.632524490356445,2900,0.0,
1994-11-03 00:00:00+00:00,21.875,21.875,21.75,3.6745200157165527,4600,0.0,
1994-11-04 00:00:00+00:00,21.875,22.125,21.625,3.6745200157165527,8600,0.0,
