date,PCG-PE_Open,PCG-PE_High,PCG-PE_Low,PCG-PE_Close,PCG-PE_Volume,PCG-PE_Dividends,PCG-PE_Stock Splits
2000-04-13 00:00:00+00:00,17.6875,17.6875,17.6875,9.255135536193848,100.0,0.0,
2000-04-14 00:00:00+00:00,17.5625,18.25,17.5625,9.189727783203123,0.0,0.0,
2000-04-17 00:00:00+00:00,17.6875,17.6875,17.6875,9.255135536193848,1000.0,0.0,
2000-04-18 00:00:00+00:00,17.3125,17.3125,17.3125,9.058913230895996,100.0,0.0,
2000-04-19 00:00:00+00:00,17.625,17.625,17.625,9.222431182861328,400.0,0.0,
2000-04-20 00:00:00+00:00,17.125,18.125,17.125,8.96080493927002,0.0,0.0,
2000-04-24 00:00:00+00:00,16.875,18.0,16.875,8.829989433288574,0.0,0.0,
2000-04-25 00:00:00+00:00,17.125,18.125,17.125,8.96080493927002,0.0,0.0,
2000-04-26 00:00:00+00:00,17.125,18.125,17.125,8.96080493927002,0.0,0.0,
2000-04-27 00:00:00+00:00,17.125,18.125,17.125,8.96080493927002,0.0,0.0,
2000-04-28 00:00:00+00:00,17.125,18.125,17.125,8.96080493927002,0.0,0.0,
2000-05-01 00:00:00+00:00,17.375,18.0,17.375,9.418657302856444,2400.0,0.0,
2000-05-02 00:00:00+00:00,17.875,17.875,17.875,9.353249549865724,500.0,0.0,
2000-05-03 00:00:00+00:00,17.375,18.125,17.375,9.091617584228516,0.0,0.0,
2000-05-04 00:00:00+00:00,17.375,18.125,17.375,9.091617584228516,0.0,0.0,
2000-05-05 00:00:00+00:00,17.375,17.875,17.375,9.091617584228516,0.0,0.0,
2000-05-08 00:00:00+00:00,17.5,17.5,17.25,9.026212692260742,1500.0,0.0,
2000-05-09 00:00:00+00:00,16.75,17.375,16.75,8.764581680297852,0.0,0.0,
2000-05-10 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-11 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-12 00:00:00+00:00,17.25,17.25,17.25,9.026212692260742,600.0,0.0,
2000-05-15 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-16 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-17 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-18 00:00:00+00:00,16.75,17.75,16.75,8.764581680297852,0.0,0.0,
2000-05-19 00:00:00+00:00,16.875,16.875,16.625,8.699176788330078,600.0,0.0,
2000-05-22 00:00:00+00:00,16.5,17.375,16.5,8.633767127990723,0.0,0.0,
2000-05-23 00:00:00+00:00,16.875,17.375,16.875,8.829989433288574,0.0,0.0,
2000-05-24 00:00:00+00:00,16.875,17.375,16.875,8.829989433288574,0.0,0.0,
2000-05-25 00:00:00+00:00,17.25,17.25,17.0,8.895398139953613,1900.0,0.0,
2000-05-26 00:00:00+00:00,17.125,17.125,17.0,8.895398139953613,4600.0,0.0,
2000-05-30 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-05-31 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-01 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-02 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-05 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-06 00:00:00+00:00,17.0625,17.0625,17.0625,8.92809772491455,4100.0,0.0,
2000-06-07 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-08 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-09 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-06-12 00:00:00+00:00,17.0,17.0,17.0,8.895398139953613,300.0,0.0,
2000-06-13 00:00:00+00:00,17.0625,17.5,17.0625,8.92809772491455,0.0,0.0,
2000-06-14 00:00:00+00:00,17.0625,17.5,17.0625,8.92809772491455,0.0,0.0,
2000-06-15 00:00:00+00:00,17.375,17.375,17.375,9.091617584228516,800.0,0.0,
2000-06-16 00:00:00+00:00,17.1875,17.875,17.1875,8.993507385253906,0.0,0.0,
2000-06-19 00:00:00+00:00,17.1875,17.875,17.1875,8.993507385253906,0.0,0.0,
2000-06-20 00:00:00+00:00,17.1875,17.875,17.1875,8.993507385253906,0.0,0.0,
2000-06-21 00:00:00+00:00,17.25,17.25,17.25,9.026212692260742,300.0,0.0,
2000-06-22 00:00:00+00:00,17.125,17.75,17.125,8.96080493927002,0.0,0.0,
2000-06-23 00:00:00+00:00,16.875,17.75,16.875,8.829989433288574,0.0,0.0,
2000-06-26 00:00:00+00:00,17.25,17.75,17.25,9.026212692260742,0.0,0.0,
2000-06-27 00:00:00+00:00,17.125,17.75,17.125,8.96080493927002,0.0,0.0,
2000-06-28 00:00:00+00:00,17.125,17.875,17.125,8.96080493927002,0.0,0.0,
2000-06-29 00:00:00+00:00,17.0,17.625,17.0,8.895398139953613,0.0,0.0,
2000-06-30 00:00:00+00:00,16.875,17.625,16.875,8.829989433288574,0.0,0.0,
2000-07-03 00:00:00+00:00,16.875,17.625,16.875,8.829989433288574,0.0,0.0,
2000-07-05 00:00:00+00:00,16.875,17.625,16.875,8.829989433288574,0.0,0.0,
2000-07-06 00:00:00+00:00,16.875,17.625,16.875,8.829989433288574,0.0,0.0,
2000-07-07 00:00:00+00:00,17.0,17.0,17.0,8.895398139953613,400.0,0.0,
2000-07-10 00:00:00+00:00,16.875,17.5,16.875,8.829989433288574,0.0,0.0,
2000-07-11 00:00:00+00:00,17.0625,17.0625,17.0625,8.92809772491455,200.0,0.0,
2000-07-12 00:00:00+00:00,17.0625,17.375,17.0625,9.261238098144531,1100.0,0.3125,
2000-07-13 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,100.0,0.0,
2000-07-14 00:00:00+00:00,17.125,18.125,17.125,9.12798309326172,0.0,0.0,
2000-07-17 00:00:00+00:00,17.125,17.875,17.125,9.12798309326172,0.0,0.0,
2000-07-18 00:00:00+00:00,17.125,18.125,17.125,9.12798309326172,0.0,0.0,
2000-07-19 00:00:00+00:00,17.125,18.125,17.125,9.12798309326172,0.0,0.0,
2000-07-20 00:00:00+00:00,18.0,18.0,17.875,9.527750968933104,500.0,0.0,
2000-07-21 00:00:00+00:00,17.375,18.375,17.375,9.261238098144531,0.0,0.0,
2000-07-24 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,100.0,0.0,
2000-07-25 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-07-26 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-07-27 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-07-28 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-07-31 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,400.0,0.0,
2000-08-01 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-02 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-03 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,100.0,0.0,
2000-08-04 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-07 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-08 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-09 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-10 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,200.0,0.0,
2000-08-11 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-14 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-15 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-16 00:00:00+00:00,17.5,18.125,17.5,9.327866554260254,0.0,0.0,
2000-08-17 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,1200.0,0.0,
2000-08-18 00:00:00+00:00,18.0,18.0,18.0,9.594375610351562,1600.0,0.0,
2000-08-21 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,100.0,0.0,
2000-08-22 00:00:00+00:00,17.625,18.0,17.625,9.461118698120115,1700.0,0.0,
2000-08-23 00:00:00+00:00,17.5,18.375,17.5,9.327866554260254,0.0,0.0,
2000-08-24 00:00:00+00:00,17.625,18.375,17.625,9.394492149353027,0.0,0.0,
2000-08-25 00:00:00+00:00,17.625,18.375,17.625,9.394492149353027,0.0,0.0,
2000-08-28 00:00:00+00:00,18.25,18.25,18.25,9.727633476257324,900.0,0.0,
2000-08-29 00:00:00+00:00,17.625,18.375,17.625,9.394492149353027,0.0,0.0,
2000-08-30 00:00:00+00:00,17.6875,18.375,17.6875,9.42780590057373,0.0,0.0,
2000-08-31 00:00:00+00:00,17.6875,18.375,17.6875,9.42780590057373,0.0,0.0,
2000-09-01 00:00:00+00:00,17.6875,18.375,17.6875,9.42780590057373,0.0,0.0,
2000-09-05 00:00:00+00:00,17.8125,17.8125,17.8125,9.49443817138672,3300.0,0.0,
2000-09-06 00:00:00+00:00,17.8125,18.25,17.8125,9.49443817138672,0.0,0.0,
2000-09-07 00:00:00+00:00,17.8125,18.25,17.8125,9.49443817138672,0.0,0.0,
2000-09-08 00:00:00+00:00,17.8125,18.25,17.8125,9.49443817138672,0.0,0.0,
2000-09-11 00:00:00+00:00,17.9375,18.0,17.9375,9.594375610351562,600.0,0.0,
2000-09-12 00:00:00+00:00,18.125,18.125,18.125,9.661005020141602,600.0,0.0,
2000-09-13 00:00:00+00:00,17.875,18.625,17.875,9.527750968933104,0.0,0.0,
2000-09-14 00:00:00+00:00,18.0,18.0,17.875,9.527750968933104,300.0,0.0,
2000-09-15 00:00:00+00:00,17.875,17.875,17.875,9.527750968933104,200.0,0.0,
2000-09-18 00:00:00+00:00,17.875,17.875,17.875,9.527750968933104,700.0,0.0,
2000-09-19 00:00:00+00:00,17.875,18.375,17.875,9.794259071350098,3300.0,0.0,
2000-09-20 00:00:00+00:00,18.75,18.75,18.5,9.86088752746582,400.0,0.0,
2000-09-21 00:00:00+00:00,18.75,19.019529342651367,18.75,10.127397537231444,61200.0,0.0,
2000-09-22 00:00:00+00:00,18.875,18.875,18.875,10.060771942138672,900.0,0.0,
2000-09-25 00:00:00+00:00,18.375,19.375,18.375,9.794259071350098,0.0,0.0,
2000-09-26 00:00:00+00:00,18.75,18.75,18.75,9.994139671325684,600.0,0.0,
2000-09-27 00:00:00+00:00,18.25,19.25,18.25,9.727633476257324,0.0,0.0,
2000-09-28 00:00:00+00:00,18.375,18.375,18.0,9.594375610351562,500.0,0.0,
2000-09-29 00:00:00+00:00,17.5,18.5,17.5,9.327866554260254,0.0,0.0,
2000-10-02 00:00:00+00:00,18.37108993530273,18.37108993530273,18.37108993530273,9.792174339294434,48000.0,0.0,
2000-10-03 00:00:00+00:00,17.5,18.5,17.5,9.327866554260254,0.0,0.0,
2000-10-04 00:00:00+00:00,17.5,18.5,17.5,9.327866554260254,0.0,0.0,
2000-10-05 00:00:00+00:00,17.5,18.5,17.5,9.327866554260254,0.0,0.0,
2000-10-06 00:00:00+00:00,17.5,18.5,17.5,9.327866554260254,0.0,0.0,
2000-10-09 00:00:00+00:00,17.625,17.625,17.625,9.394492149353027,300.0,0.0,
2000-10-10 00:00:00+00:00,17.125,18.0,17.125,9.12798309326172,0.0,0.0,
2000-10-11 00:00:00+00:00,17.375,17.375,17.125,9.12798309326172,200.0,0.0,
2000-10-12 00:00:00+00:00,16.375,17.25,16.375,8.89045238494873,0.0,0.3125,
2000-10-13 00:00:00+00:00,17.0,17.0,17.0,9.22978401184082,100.0,0.0,
2000-10-16 00:00:00+00:00,16.25,17.125,16.25,8.822587013244629,0.0,0.0,
2000-10-17 00:00:00+00:00,16.375,17.125,16.375,8.89045238494873,0.0,0.0,
2000-10-18 00:00:00+00:00,16.375,17.125,16.375,8.89045238494873,0.0,0.0,
2000-10-19 00:00:00+00:00,16.375,17.125,16.375,8.89045238494873,0.0,0.0,
2000-10-20 00:00:00+00:00,16.5,17.125,16.5,8.958317756652832,0.0,0.0,
2000-10-23 00:00:00+00:00,17.0,17.375,17.0,9.43338108062744,700.0,0.0,
2000-10-24 00:00:00+00:00,17.375,17.375,17.375,9.43338108062744,900.0,0.0,
2000-10-25 00:00:00+00:00,17.125,17.125,16.625,9.16191864013672,1000.0,0.0,
2000-10-26 00:00:00+00:00,16.375,17.375,16.375,8.89045238494873,0.0,0.0,
2000-10-27 00:00:00+00:00,17.25,17.625,17.25,9.56911563873291,1600.0,0.0,
2000-10-30 00:00:00+00:00,17.125,18.125,17.125,9.297646522521973,0.0,0.0,
2000-10-31 00:00:00+00:00,18.0,18.25,18.0,9.840579986572266,1000.0,0.0,
2000-11-01 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-02 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-03 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-06 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-07 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-08 00:00:00+00:00,17.75,17.75,17.75,9.636977195739746,400.0,0.0,
2000-11-09 00:00:00+00:00,17.25,18.25,17.25,9.36551570892334,0.0,0.0,
2000-11-10 00:00:00+00:00,17.25,18.25,17.25,9.36551570892334,0.0,0.0,
2000-11-13 00:00:00+00:00,17.25,18.25,17.25,9.36551570892334,0.0,0.0,
2000-11-14 00:00:00+00:00,17.25,18.25,17.25,9.36551570892334,0.0,0.0,
2000-11-15 00:00:00+00:00,17.375,18.25,17.375,9.43338108062744,0.0,0.0,
2000-11-16 00:00:00+00:00,18.125,18.375,18.125,9.97630786895752,2100.0,0.0,
2000-11-17 00:00:00+00:00,18.125,18.125,18.125,9.840579986572266,100.0,0.0,
2000-11-20 00:00:00+00:00,17.625,18.625,17.625,9.56911563873291,0.0,0.0,
2000-11-21 00:00:00+00:00,17.75,17.75,17.375,9.43338108062744,1000.0,0.0,
2000-11-22 00:00:00+00:00,16.875,17.875,16.875,9.16191864013672,0.0,0.0,
2000-11-24 00:00:00+00:00,16.875,17.875,16.875,9.16191864013672,0.0,0.0,
2000-11-27 00:00:00+00:00,17.0,17.75,17.0,9.22978401184082,0.0,0.0,
2000-11-28 00:00:00+00:00,16.875,17.875,16.875,9.16191864013672,0.0,0.0,
2000-11-29 00:00:00+00:00,16.875,17.875,16.875,9.16191864013672,0.0,0.0,
2000-11-30 00:00:00+00:00,17.125,17.125,17.125,9.297646522521973,100.0,0.0,
2000-12-01 00:00:00+00:00,16.625,17.625,16.625,9.026185035705566,0.0,0.0,
2000-12-04 00:00:00+00:00,16.75,16.75,16.75,9.094050407409668,200.0,0.0,
2000-12-05 00:00:00+00:00,16.25,17.25,16.25,8.822587013244629,0.0,0.0,
2000-12-06 00:00:00+00:00,16.25,17.25,16.25,8.822587013244629,0.0,0.0,
2000-12-07 00:00:00+00:00,17.125,17.125,16.75,9.094050407409668,500.0,0.0,
2000-12-08 00:00:00+00:00,17.125,17.125,17.125,9.297646522521973,300.0,0.0,
2000-12-11 00:00:00+00:00,16.75,16.75,16.25,8.822587013244629,1900.0,0.0,
2000-12-12 00:00:00+00:00,15.75,16.75,15.75,8.55112361907959,0.0,0.0,
2000-12-13 00:00:00+00:00,15.75,16.75,15.75,8.55112361907959,0.0,0.0,
2000-12-14 00:00:00+00:00,15.875,15.875,15.5,8.415388107299805,400.0,0.0,
2000-12-15 00:00:00+00:00,15.125,15.375,14.75,8.34752368927002,4100.0,0.0,
2000-12-18 00:00:00+00:00,14.625,15.625,14.625,7.940327167510986,0.0,0.0,
2000-12-19 00:00:00+00:00,14.625,15.625,14.625,7.940327167510986,0.0,0.0,
2000-12-20 00:00:00+00:00,14.75,14.75,14.5,7.872463703155518,500.0,0.0,
2000-12-21 00:00:00+00:00,13.875,14.875,13.875,7.533130168914795,0.0,0.0,
2000-12-22 00:00:00+00:00,14.25,14.25,12.125,6.583007335662842,3200.0,0.0,
2000-12-26 00:00:00+00:00,11.625,12.625,11.625,6.311543941497803,0.0,0.0,
2000-12-27 00:00:00+00:00,12.5,12.5,12.5,6.786604881286621,300.0,0.0,
2000-12-28 00:00:00+00:00,12.25,13.25,12.25,7.193802356719971,1400.0,0.0,
2000-12-29 00:00:00+00:00,13.5,13.5,13.5,7.329531192779541,100.0,0.0,
2001-01-02 00:00:00+00:00,13.125,13.125,12.75,6.922337532043457,800.0,0.0,
2001-01-03 00:00:00+00:00,12.375,12.375,12.0,6.515141487121582,500.0,0.0,
2001-01-04 00:00:00+00:00,11.5,11.75,11.5,6.37940788269043,200.0,0.0,
2001-01-05 00:00:00+00:00,10.5,11.125,9.875,5.700748443603516,5900.0,0.0,
2001-01-08 00:00:00+00:00,10.25,10.25,10.125,5.497148036956787,800.0,0.0,
2001-01-09 00:00:00+00:00,10.5,10.5,10.5,5.700748443603516,1900.0,0.0,
2001-01-10 00:00:00+00:00,11.0,11.0,10.4375,5.666814804077148,6700.0,0.0,
2001-01-11 00:00:00+00:00,9.5,9.5,8.25,4.818488597869873,33600.0,0.0,
2001-01-12 00:00:00+00:00,8.75,8.75,7.75,4.479158878326416,2100.0,0.0,
2001-01-16 00:00:00+00:00,8.0,8.75,8.0,4.343425750732422,4700.0,0.0,
2001-01-17 00:00:00+00:00,7.625,7.8125,6.25,4.241628646850586,115200.0,0.0,
2001-01-18 00:00:00+00:00,8.0,9.375,6.75,4.275561809539795,7800.0,0.0,
2001-01-19 00:00:00+00:00,7.8125,8.25,7.5,4.479158878326416,3600.0,0.0,
2001-01-22 00:00:00+00:00,8.0,8.75,7.625,4.750624179840088,2800.0,0.0,
2001-01-23 00:00:00+00:00,9.0,9.0,6.5,4.547025203704834,5300.0,0.0,
2001-01-24 00:00:00+00:00,8.125,8.4375,7.75,4.207694053649902,9000.0,0.0,
2001-01-25 00:00:00+00:00,8.125,10.0,8.125,5.429283142089844,11800.0,0.0,
2001-01-26 00:00:00+00:00,11.0,11.0,10.0,5.565016269683838,6800.0,0.0,
2001-01-29 00:00:00+00:00,10.5,11.25,10.460000038146973,6.053652286529541,14200.0,0.0,
2001-01-30 00:00:00+00:00,11.0,11.34000015258789,11.0,6.026506423950195,14000.0,0.0,
2001-01-31 00:00:00+00:00,11.15999984741211,11.15999984741211,10.5,5.972212314605713,13200.0,0.0,
2001-02-01 00:00:00+00:00,11.100000381469728,11.199999809265137,10.899999618530272,6.026506423950195,4500.0,0.0,
2001-02-02 00:00:00+00:00,10.949999809265137,11.0,10.800000190734863,5.972212314605713,1900.0,0.0,
2001-02-05 00:00:00+00:00,11.0,11.0,10.5,5.700748443603516,1600.0,0.0,
2001-02-06 00:00:00+00:00,11.199999809265137,11.199999809265137,10.5600004196167,5.733324527740479,4000.0,0.0,
2001-02-07 00:00:00+00:00,10.539999961853027,11.109999656677246,10.539999961853027,5.722465515136719,0.0,0.0,
2001-02-08 00:00:00+00:00,10.550000190734863,10.550000190734863,10.399999618530272,5.646455764770508,600.0,0.0,
2001-02-09 00:00:00+00:00,10.449999809265137,10.449999809265137,10.399999618530272,5.646455764770508,1900.0,0.0,
2001-02-12 00:00:00+00:00,10.649999618530272,10.699999809265137,10.5,5.700748443603516,3700.0,0.0,
2001-02-13 00:00:00+00:00,10.25,10.399999618530272,10.100000381469728,5.646455764770508,600.0,0.0,
2001-02-14 00:00:00+00:00,10.100000381469728,10.100000381469728,9.550000190734863,5.184966087341309,900.0,0.0,
2001-02-15 00:00:00+00:00,9.25,9.3100004196167,8.75,5.022089004516602,5100.0,0.0,
2001-02-16 00:00:00+00:00,9.300000190734863,9.510000228881836,9.300000190734863,5.049232482910156,0.0,0.0,
2001-02-20 00:00:00+00:00,9.5,9.699999809265137,9.399999618530272,5.108956813812256,2600.0,0.0,
2001-02-21 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,5.320699214935303,300.0,0.0,
2001-02-22 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,5.212111473083496,100.0,0.0,
2001-02-23 00:00:00+00:00,9.850000381469728,9.979999542236328,9.850000381469728,5.418423652648926,3000.0,0.0,
2001-02-26 00:00:00+00:00,9.979999542236328,10.350000381469728,9.979999542236328,5.61931037902832,4800.0,0.0,
2001-02-27 00:00:00+00:00,10.5,10.550000190734863,10.199999809265137,5.7278971672058105,3400.0,0.0,
2001-02-28 00:00:00+00:00,10.25,10.300000190734863,9.75,5.565016269683838,3800.0,0.0,
