date,HBCP_Open,HBCP_High,HBCP_Low,HBCP_Close,HBCP_Volume,HBCP_Dividends,HBCP_Stock Splits
2008-10-08 00:00:00+00:00,11.0,11.0,10.6899995803833,8.846772193908691,70600,0.0,
2008-10-09 00:00:00+00:00,11.0,11.0,10.350000381469728,8.400379180908203,104300,0.0,
2008-10-10 00:00:00+00:00,10.350000381469728,10.550000190734863,10.0,8.319212913513184,83000,0.0,
2008-10-13 00:00:00+00:00,10.489999771118164,10.899999618530272,10.489999771118164,8.814308166503906,7600,0.0,
2008-10-14 00:00:00+00:00,11.0,11.0,10.800000190734863,8.846772193908691,52600,0.0,
2008-10-15 00:00:00+00:00,10.850000381469728,10.850000381469728,10.31999969482422,8.376029968261719,26600,0.0,
2008-10-16 00:00:00+00:00,10.260000228881836,10.399999618530272,10.260000228881836,8.367913246154785,19700,0.0,
2008-10-17 00:00:00+00:00,10.350000381469728,10.449999809265137,10.289999961853027,8.465307235717773,44600,0.0,
2008-10-20 00:00:00+00:00,10.710000038146973,10.789999961853027,10.359999656677246,8.481538772583008,6000,0.0,
2008-10-21 00:00:00+00:00,10.449999809265137,10.550000190734863,10.449999809265137,8.562705039978027,10400,0.0,
2008-10-22 00:00:00+00:00,10.550000190734863,10.550000190734863,10.449999809265137,8.481538772583008,9900,0.0,
2008-10-23 00:00:00+00:00,10.449999809265137,10.449999809265137,10.300000190734863,8.400379180908203,80500,0.0,
2008-10-24 00:00:00+00:00,10.300000190734863,10.350000381469728,10.149999618530272,8.311097145080566,34100,0.0,
2008-10-27 00:00:00+00:00,10.239999771118164,10.300000190734863,10.210000038146973,8.351678848266602,41200,0.0,
2008-10-28 00:00:00+00:00,10.300000190734863,10.300000190734863,10.0,8.294865608215332,49900,0.0,
2008-10-29 00:00:00+00:00,10.220000267028809,10.220000267028809,10.050000190734863,8.270513534545898,47800,0.0,
2008-10-30 00:00:00+00:00,10.220000267028809,10.31999969482422,10.199999809265137,8.311097145080566,51500,0.0,
2008-10-31 00:00:00+00:00,10.239999771118164,10.449999809265137,10.220000267028809,8.367913246154785,103400,0.0,
2008-11-03 00:00:00+00:00,10.350000381469728,10.369999885559082,10.31999969482422,8.400379180908203,38900,0.0,
2008-11-04 00:00:00+00:00,10.40999984741211,10.449999809265137,10.300000190734863,8.359798431396484,63700,0.0,
2008-11-05 00:00:00+00:00,10.399999618530272,10.420000076293944,10.3100004196167,8.367913246154785,10300,0.0,
2008-11-06 00:00:00+00:00,10.300000190734863,10.300000190734863,10.18000030517578,8.26240062713623,39100,0.0,
2008-11-07 00:00:00+00:00,10.170000076293944,10.300000190734863,10.149999618530272,8.359798431396484,18500,0.0,
2008-11-10 00:00:00+00:00,10.350000381469728,10.350000381469728,10.199999809265137,8.359798431396484,9200,0.0,
2008-11-11 00:00:00+00:00,10.18000030517578,10.380000114440918,10.18000030517578,8.359798431396484,10000,0.0,
2008-11-12 00:00:00+00:00,10.18000030517578,10.25,10.100000381469728,8.197467803955078,13400,0.0,
2008-11-13 00:00:00+00:00,10.050000190734863,10.25,10.050000190734863,8.319212913513184,5700,0.0,
2008-11-14 00:00:00+00:00,10.0,10.109999656677246,10.0,8.205585479736328,2300,0.0,
2008-11-17 00:00:00+00:00,10.0,10.279999732971191,10.0,8.319212913513184,6000,0.0,
2008-11-18 00:00:00+00:00,9.93000030517578,10.140000343322754,9.93000030517578,8.22993278503418,4900,0.0,
2008-11-19 00:00:00+00:00,9.899999618530272,10.239999771118164,9.899999618530272,8.116305351257324,7100,0.0,
2008-11-20 00:00:00+00:00,10.0,10.0,9.90999984741211,8.043259620666504,7900,0.0,
2008-11-21 00:00:00+00:00,9.899999618530272,9.989999771118164,9.81999969482422,8.05137825012207,38700,0.0,
2008-11-24 00:00:00+00:00,9.800000190734863,9.949999809265137,9.800000190734863,7.994563579559326,5400,0.0,
2008-11-25 00:00:00+00:00,9.84000015258789,9.850000381469728,9.800000190734863,7.953981399536133,51600,0.0,
2008-11-26 00:00:00+00:00,9.800000190734863,9.899999618530272,9.75,8.035140991210938,25600,0.0,
2008-11-28 00:00:00+00:00,9.899999618530272,9.899999618530272,9.800000190734863,7.953981399536133,1400,0.0,
2008-12-01 00:00:00+00:00,9.81999969482422,9.899999618530272,9.81999969482422,7.986445903778076,4600,0.0,
2008-12-02 00:00:00+00:00,9.800000190734863,9.899999618530272,9.800000190734863,7.994563579559326,8500,0.0,
2008-12-03 00:00:00+00:00,9.699999809265137,9.899999618530272,9.699999809265137,8.035140991210938,4100,0.0,
2008-12-04 00:00:00+00:00,9.850000381469728,9.850000381469728,9.800000190734863,7.953981399536133,7800,0.0,
2008-12-05 00:00:00+00:00,9.699999809265137,9.800000190734863,9.699999809265137,7.953981399536133,6300,0.0,
2008-12-08 00:00:00+00:00,9.890000343322754,9.890000343322754,9.850000381469728,7.994563579559326,3700,0.0,
2008-12-09 00:00:00+00:00,9.859999656677246,9.859999656677246,9.670000076293944,7.848467826843262,7300,0.0,
2008-12-10 00:00:00+00:00,9.699999809265137,9.699999809265137,9.65999984741211,7.872817516326904,10300,0.0,
2008-12-11 00:00:00+00:00,9.75,9.890000343322754,9.75,8.027030944824219,7000,0.0,
2008-12-12 00:00:00+00:00,9.539999961853027,9.869999885559082,9.539999961853027,7.905282974243164,1400,0.0,
2008-12-15 00:00:00+00:00,9.869999885559082,9.890000343322754,9.649999618530272,7.872817516326904,6300,0.0,
2008-12-16 00:00:00+00:00,9.729999542236328,9.729999542236328,9.729999542236328,7.897166728973389,700,0.0,
2008-12-17 00:00:00+00:00,9.729999542236328,9.729999542236328,9.729999542236328,7.897166728973389,0,0.0,
2008-12-18 00:00:00+00:00,9.699999809265137,9.75,9.699999809265137,7.905282974243164,12400,0.0,
2008-12-19 00:00:00+00:00,9.699999809265137,9.75,9.56999969482422,7.767307758331299,19100,0.0,
2008-12-22 00:00:00+00:00,9.550000190734863,9.649999618530272,9.510000228881836,7.799770832061768,5100,0.0,
2008-12-23 00:00:00+00:00,9.520000457763672,9.520000457763672,9.5,7.710492610931396,1400,0.0,
2008-12-24 00:00:00+00:00,9.510000228881836,9.649999618530272,9.510000228881836,7.816004753112793,2900,0.0,
2008-12-26 00:00:00+00:00,9.579999923706056,9.630000114440918,9.5600004196167,7.816004753112793,6000,0.0,
2008-12-29 00:00:00+00:00,9.550000190734863,9.75,9.550000190734863,7.791655540466309,31500,0.0,
2008-12-30 00:00:00+00:00,9.550000190734863,9.75,9.550000190734863,7.913398742675781,3500,0.0,
2008-12-31 00:00:00+00:00,9.75,9.779999732971191,9.699999809265137,7.913398742675781,13900,0.0,
2009-01-02 00:00:00+00:00,9.75,9.75,9.75,7.913398742675781,500,0.0,
2009-01-05 00:00:00+00:00,9.800000190734863,9.899999618530272,9.800000190734863,7.994563579559326,9500,0.0,
2009-01-06 00:00:00+00:00,9.880000114440918,9.880000114440918,9.710000038146973,7.953981399536133,20600,0.0,
2009-01-07 00:00:00+00:00,9.789999961853027,9.789999961853027,9.779999732971191,7.945864677429199,1000,0.0,
2009-01-08 00:00:00+00:00,9.75,9.890000343322754,9.75,8.027030944824219,1500,0.0,
2009-01-09 00:00:00+00:00,9.789999961853027,9.789999961853027,9.789999961853027,7.945864677429199,400,0.0,
2009-01-12 00:00:00+00:00,9.56999969482422,9.720000267028809,9.56999969482422,7.791655540466309,1500,0.0,
2009-01-13 00:00:00+00:00,9.550000190734863,9.550000190734863,9.529999732971191,7.751074314117432,15000,0.0,
