date,PHM_Open,PHM_High,PHM_Low,PHM_Close,PHM_Volume,PHM_Dividends,PHM_Stock Splits
1980-04-30 00:00:00+00:00,0.0,0.1816409975290298,0.1816409975290298,0.1308995187282562,6400,0.0,
1980-05-01 00:00:00+00:00,0.0,0.1816409975290298,0.1816409975290298,0.1308995187282562,12800,0.0,
1980-05-02 00:00:00+00:00,0.0,0.1855469942092895,0.1816409975290298,0.1323069930076599,102400,0.0,
1980-05-05 00:00:00+00:00,0.0,0.1875,0.1875,0.1351218223571777,64000,0.0,
1980-05-06 00:00:00+00:00,0.0,0.1933590024709701,0.1914059966802597,0.1393440663814544,19200,0.0,
1980-05-07 00:00:00+00:00,0.0,0.21875,0.1933590024709701,0.1576421111822128,390400,0.0,
1980-05-08 00:00:00+00:00,0.0,0.2265630066394806,0.2128909975290298,0.1562347114086151,268800,0.0,
1980-05-09 00:00:00+00:00,0.0,0.2167969942092895,0.2128909975290298,0.1534198671579361,12800,0.0,
1980-05-12 00:00:00+00:00,0.0,0.2109380066394806,0.2070309966802597,0.150604248046875,89600,0.0,
1980-05-13 00:00:00+00:00,0.0,0.21875,0.2050780057907104,0.1576421111822128,742400,0.0,
1980-05-14 00:00:00+00:00,0.0,0.21875,0.2167969942092895,0.1562347114086151,12800,0.0,
1980-05-15 00:00:00+00:00,0.0,0.21875,0.2128909975290298,0.1534198671579361,115200,0.0,
1980-05-16 00:00:00+00:00,0.0,0.2167969942092895,0.2148440033197403,0.1562347114086151,19200,0.0,
1980-05-19 00:00:00+00:00,0.0,0.2148440033197403,0.2128909975290298,0.1548272967338562,102400,0.0,
1980-05-20 00:00:00+00:00,0.0,0.2128909975290298,0.2109380066394806,0.1520123481750488,32000,0.0,
1980-05-21 00:00:00+00:00,0.0,0.2109380066394806,0.2109380066394806,0.1520123481750488,70400,0.0,
1980-05-22 00:00:00+00:00,0.0,0.2207030057907104,0.2148440033197403,0.1576421111822128,211200,0.0,
1980-05-23 00:00:00+00:00,0.0,0.2226559966802597,0.21875,0.1604569852352142,236800,0.0,
1980-05-27 00:00:00+00:00,0.0,0.2285159975290298,0.2226559966802597,0.1632725298404693,377600,0.0,
1980-05-28 00:00:00+00:00,0.0,0.2304690033197403,0.2265630066394806,0.1632725298404693,51200,0.0,
1980-05-29 00:00:00+00:00,0.0,0.2324219942092895,0.2265630066394806,0.1674947738647461,108800,0.0,
1980-05-30 00:00:00+00:00,0.2324219942092895,0.2324219942092895,0.2324219942092895,0.1674947738647461,0,0.0,
1980-06-02 00:00:00+00:00,0.0,0.2324219942092895,0.2246090024709701,0.1618644148111343,108800,0.0,
1980-06-03 00:00:00+00:00,0.0,0.2363280057907104,0.2265630066394806,0.1660874038934707,108800,0.0,
1980-06-04 00:00:00+00:00,0.0,0.2363280057907104,0.2304690033197403,0.1660874038934707,121600,0.0,
1980-06-05 00:00:00+00:00,0.0,0.2402340024709701,0.2304690033197403,0.1717171818017959,128000,0.0,
1980-06-06 00:00:00+00:00,0.0,0.2382809966802597,0.2382809966802597,0.1717171818017959,89600,0.0,
1980-06-09 00:00:00+00:00,0.0,0.2402340024709701,0.2382809966802597,0.1731245666742324,121600,0.0,
1980-06-10 00:00:00+00:00,0.0,0.2441409975290298,0.2421880066394806,0.1745326817035675,83200,0.0,
1980-06-11 00:00:00+00:00,0.0,0.2421880066394806,0.2402340024709701,0.1745326817035675,44800,0.0,
1980-06-12 00:00:00+00:00,0.0,0.2441409975290298,0.2421880066394806,0.1745326817035675,134400,0.0,
1980-06-13 00:00:00+00:00,0.0,0.2480469942092895,0.2460940033197403,0.1773476004600525,102400,0.0,
1980-06-16 00:00:00+00:00,0.0,0.2480469942092895,0.2460940033197403,0.1787550002336502,44800,0.0,
1980-06-17 00:00:00+00:00,0.0,0.2480469942092895,0.2460940033197403,0.1773476004600525,44800,0.0,
1980-06-18 00:00:00+00:00,0.0,0.2480469942092895,0.2460940033197403,0.1773476004600525,262400,0.0,
1980-06-19 00:00:00+00:00,0.0,0.25,0.2460940033197403,0.1787550002336502,179200,0.0,
1980-06-20 00:00:00+00:00,0.2480469942092895,0.2480469942092895,0.2480469942092895,0.1787550002336502,0,0.0,
1980-06-23 00:00:00+00:00,0.0,0.25,0.2480469942092895,0.1787550002336502,172800,0.0,
1980-06-24 00:00:00+00:00,0.0,0.2558589875698089,0.2480469942092895,0.1843846142292022,140800,0.0,
1980-06-25 00:00:00+00:00,0.0,0.2617189884185791,0.2519530057907104,0.1886076480150222,332800,0.0,
1980-06-26 00:00:00+00:00,0.0,0.265625,0.2636719942092895,0.191422551870346,128000,0.0,
1980-06-27 00:00:00+00:00,0.0,0.265625,0.2578130066394806,0.1857928782701492,140800,0.0,
1980-06-30 00:00:00+00:00,0.0,0.2578130066394806,0.2480469942092895,0.1801624000072479,217600,0.0,
1980-07-01 00:00:00+00:00,0.0,0.2539060115814209,0.25,0.1801624000072479,25600,0.0,
1980-07-02 00:00:00+00:00,0.0,0.25,0.2480469942092895,0.1801624000072479,19200,0.0,
1980-07-03 00:00:00+00:00,0.0,0.2519530057907104,0.25,0.181569829583168,57600,0.0,
1980-07-07 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1857928782701492,108800,0.0,
1980-07-08 00:00:00+00:00,0.0,0.2617189884185791,0.2578130066394806,0.1857928782701492,38400,0.0,
1980-07-09 00:00:00+00:00,0.0,0.2578130066394806,0.2578130066394806,0.1857928782701492,32000,0.0,
1980-07-10 00:00:00+00:00,0.0,0.2578130066394806,0.2558589875698089,0.1843846142292022,89600,0.0,
1980-07-11 00:00:00+00:00,0.0,0.2714839875698089,0.2558589875698089,0.1956449002027511,249600,0.0,
1980-07-14 00:00:00+00:00,0.0,0.3007810115814209,0.2734380066394806,0.2139427810907364,768000,0.0,
1980-07-15 00:00:00+00:00,0.0,0.2949219942092895,0.2851560115814209,0.2083131670951843,416000,0.0,
1980-07-16 00:00:00+00:00,0.0,0.2851560115814209,0.2851560115814209,0.2054975479841232,64000,0.0,
1980-07-17 00:00:00+00:00,0.0,0.2929689884185791,0.2890630066394806,0.2111278921365738,96000,0.0,
1980-07-18 00:00:00+00:00,0.0,0.322266012430191,0.296875,0.2266104370355606,806400,0.0,
1980-07-21 00:00:00+00:00,0.0,0.3125,0.2988280057907104,0.2223880887031555,396800,0.0,
1980-07-22 00:00:00+00:00,0.0,0.3261719942092895,0.3105469942092895,0.2294253259897232,358400,0.0,
1980-07-23 00:00:00+00:00,0.0,0.3242189884185791,0.3144530057907104,0.2336483150720596,384000,0.0,
1980-07-24 00:00:00+00:00,0.0,0.353516012430191,0.328125,0.2519454956054687,556800,0.0,
1980-07-25 00:00:00+00:00,0.0,0.359375,0.3339839875698089,0.2420935183763504,390400,0.0,
1980-07-28 00:00:00+00:00,0.0,0.3359380066394806,0.3242189884185791,0.2420935183763504,179200,0.0,
1980-07-29 00:00:00+00:00,0.0,0.3496089875698089,0.3359380066394806,0.2519454956054687,204800,0.0,
1980-07-30 00:00:00+00:00,0.0,0.3574219942092895,0.34375,0.253353863954544,236800,0.0,
1980-07-31 00:00:00+00:00,0.0,0.3515630066394806,0.3398439884185791,0.253353863954544,326400,0.0,
1980-08-01 00:00:00+00:00,0.0,0.359375,0.353516012430191,0.2547611892223358,102400,0.0,
1980-08-04 00:00:00+00:00,0.0,0.3574219942092895,0.3476560115814209,0.2519454956054687,108800,0.0,
1980-08-05 00:00:00+00:00,0.0,0.34375,0.3203130066394806,0.2364631444215774,332800,0.0,
1980-08-06 00:00:00+00:00,0.0,0.3242189884185791,0.3125,0.2280178368091583,192000,0.0,
1980-08-07 00:00:00+00:00,0.0,0.3359380066394806,0.3183589875698089,0.2420935183763504,172800,0.0,
1980-08-08 00:00:00+00:00,0.0,0.3359380066394806,0.3339839875698089,0.2406855225563049,83200,0.0,
1980-08-11 00:00:00+00:00,0.0,0.34375,0.3320310115814209,0.2477233558893203,256000,0.0,
1980-08-12 00:00:00+00:00,0.0,0.3457030057907104,0.337891012430191,0.2463158220052719,89600,0.0,
1980-08-13 00:00:00+00:00,0.0,0.3476560115814209,0.3417969942092895,0.2477233558893203,332800,0.0,
1980-08-14 00:00:00+00:00,0.0,0.3554689884185791,0.3496089875698089,0.2561686336994171,166400,0.0,
1980-08-15 00:00:00+00:00,0.0,0.359375,0.353516012430191,0.2547611892223358,96000,0.0,
1980-08-18 00:00:00+00:00,0.0,0.3554689884185791,0.34375,0.2477233558893203,236800,0.0,
1980-08-19 00:00:00+00:00,0.0,0.3398439884185791,0.3359380066394806,0.2449083775281906,166400,0.0,
1980-08-20 00:00:00+00:00,0.0,0.337891012430191,0.3320310115814209,0.2392779886722564,249600,0.0,
1980-08-21 00:00:00+00:00,0.0,0.34375,0.3359380066394806,0.2463158220052719,211200,0.0,
1980-08-22 00:00:00+00:00,0.0,0.3457030057907104,0.3417969942092895,0.2463158220052719,76800,0.0,
1980-08-25 00:00:00+00:00,0.0,0.337891012430191,0.3320310115814209,0.2420935183763504,89600,0.0,
1980-08-26 00:00:00+00:00,0.0,0.3339839875698089,0.3320310115814209,0.2392779886722564,38400,0.0,
1980-08-27 00:00:00+00:00,0.0,0.3359380066394806,0.3300780057907104,0.2378706037998199,249600,0.0,
1980-08-28 00:00:00+00:00,0.0,0.34375,0.328125,0.2449083775281906,403200,0.0,
1980-08-29 00:00:00+00:00,0.0,0.3476560115814209,0.337891012430191,0.2505382895469665,89600,0.0,
1980-09-02 00:00:00+00:00,0.0,0.375,0.34375,0.2702436447143554,275200,0.0,
1980-09-03 00:00:00+00:00,0.0,0.384766012430191,0.3769530057907104,0.2730584740638733,172800,0.0,
1980-09-04 00:00:00+00:00,0.0,0.3886719942092895,0.3769530057907104,0.2716510891914367,198400,0.0,
1980-09-05 00:00:00+00:00,0.0,0.3808589875698089,0.3710939884185791,0.2702436447143554,147200,0.0,
1980-09-08 00:00:00+00:00,0.0,0.4375,0.3867189884185791,0.3096545934677124,230400,0.0,
1980-09-09 00:00:00+00:00,0.0,0.4296880066394806,0.3984380066394806,0.2955786883831024,387200,0.0,
1980-09-10 00:00:00+00:00,0.0,0.453125,0.4335939884185791,0.3265442252159118,371200,0.0,
1980-09-11 00:00:00+00:00,0.0,0.4648439884185791,0.4414060115814209,0.3349895477294922,195200,0.0,
1980-09-12 00:00:00+00:00,0.0,0.4648439884185791,0.4492189884185791,0.3321748077869415,153600,0.0,
1980-09-15 00:00:00+00:00,0.0,0.4570310115814209,0.4375,0.3152842223644256,118400,0.0,
1980-09-16 00:00:00+00:00,0.0,0.4335939884185791,0.4101560115814209,0.2955786883831024,265600,0.0,
1980-09-17 00:00:00+00:00,0.0,0.4492189884185791,0.421875,0.3237294554710388,169600,0.0,
1980-09-18 00:00:00+00:00,0.0,0.4570310115814209,0.4492189884185791,0.3265442252159118,179200,0.0,
1980-09-19 00:00:00+00:00,0.0,0.453125,0.4414060115814209,0.3237294554710388,169600,0.0,
1980-09-22 00:00:00+00:00,0.0,0.4492189884185791,0.4257810115814209,0.3096545934677124,252800,0.0,
1980-09-23 00:00:00+00:00,0.0,0.4414060115814209,0.40625,0.2927639186382293,182400,0.0,
1980-09-24 00:00:00+00:00,0.0,0.40625,0.3945310115814209,0.2899490296840668,208000,0.0,
1980-09-25 00:00:00+00:00,0.0,0.4023439884185791,0.3828130066394806,0.2758739590644836,163200,0.0,
1980-09-26 00:00:00+00:00,0.0,0.3789060115814209,0.3671880066394806,0.2730584740638733,121600,0.0,
1980-09-29 00:00:00+00:00,0.0,0.375,0.359375,0.2646139860153198,108800,0.0,
1980-09-30 00:00:00+00:00,0.0,0.375,0.3554689884185791,0.2674287855625152,304000,0.0,
1980-10-01 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2646139860153198,89600,0.0,
1980-10-02 00:00:00+00:00,0.0,0.3867189884185791,0.375,0.2786887288093567,57600,0.0,
1980-10-03 00:00:00+00:00,0.0,0.3984380066394806,0.390625,0.2871341109275818,51200,0.0,
1980-10-06 00:00:00+00:00,0.0,0.4453130066394806,0.40625,0.3180992007255554,249600,0.0,
1980-10-07 00:00:00+00:00,0.0,0.453125,0.4375,0.3152842223644256,70400,0.0,
1980-10-08 00:00:00+00:00,0.0,0.4375,0.4257810115814209,0.3068389892578125,22400,0.0,
1980-10-09 00:00:00+00:00,0.0,0.4296880066394806,0.421875,0.3096545934677124,38400,0.0,
1980-10-10 00:00:00+00:00,0.0,0.421875,0.40625,0.2927639186382293,38400,0.0,
1980-10-13 00:00:00+00:00,0.0,0.4140630066394806,0.3945310115814209,0.2843186557292938,243200,0.0,
1980-10-14 00:00:00+00:00,0.0,0.390625,0.3671880066394806,0.2758739590644836,780800,0.0,
1980-10-15 00:00:00+00:00,0.0,0.3945310115814209,0.375,0.2843186557292938,108800,0.0,
1980-10-16 00:00:00+00:00,0.0,0.4140630066394806,0.3984380066394806,0.2983944416046142,204800,0.0,
1980-10-17 00:00:00+00:00,0.0,0.4101560115814209,0.3984380066394806,0.2899490296840668,86400,0.0,
1980-10-20 00:00:00+00:00,0.0,0.4179689884185791,0.40625,0.2955786883831024,224000,0.0,
1980-10-21 00:00:00+00:00,0.0,0.421875,0.4101560115814209,0.3012090921401977,76800,0.0,
1980-10-22 00:00:00+00:00,0.0,0.4179689884185791,0.4101560115814209,0.2983944416046142,60800,0.0,
1980-10-23 00:00:00+00:00,0.0,0.4179689884185791,0.40625,0.3012090921401977,105600,0.0,
1980-10-24 00:00:00+00:00,0.0,0.4140630066394806,0.4101560115814209,0.2955786883831024,44800,0.0,
1980-10-27 00:00:00+00:00,0.0,0.4140630066394806,0.4101560115814209,0.2955786883831024,12800,0.0,
1980-10-28 00:00:00+00:00,0.0,0.4101560115814209,0.3984380066394806,0.2899490296840668,176000,0.0,
1980-10-29 00:00:00+00:00,0.0,0.3984380066394806,0.3984380066394806,0.2871341109275818,6400,0.0,
1980-10-30 00:00:00+00:00,0.0,0.40625,0.3984380066394806,0.2871341109275818,51200,0.0,
1980-10-31 00:00:00+00:00,0.0,0.3984380066394806,0.390625,0.281503826379776,208000,0.0,
1980-11-03 00:00:00+00:00,0.0,0.3867189884185791,0.3867189884185791,0.2786887288093567,44800,0.0,
1980-11-05 00:00:00+00:00,0.0,0.4296880066394806,0.3984380066394806,0.2955786883831024,483200,0.0,
1980-11-06 00:00:00+00:00,0.0,0.4101560115814209,0.3789060115814209,0.2730584740638733,144000,0.0,
1980-11-07 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2646139860153198,80000,0.0,
1980-11-10 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2702436447143554,22400,0.0,
1980-11-11 00:00:00+00:00,0.0,0.3867189884185791,0.3632810115814209,0.2786887288093567,115200,0.0,
1980-11-12 00:00:00+00:00,0.0,0.4140630066394806,0.3945310115814209,0.2983944416046142,160000,0.0,
1980-11-13 00:00:00+00:00,0.0,0.4257810115814209,0.40625,0.2927639186382293,256000,0.0,
1980-11-14 00:00:00+00:00,0.0,0.4179689884185791,0.4101560115814209,0.3012090921401977,169600,0.0,
1980-11-17 00:00:00+00:00,0.0,0.421875,0.4101560115814209,0.3040241301059723,70400,0.0,
1980-11-18 00:00:00+00:00,0.0,0.4375,0.4101560115814209,0.3040241301059723,377600,0.0,
1980-11-19 00:00:00+00:00,0.0,0.4335939884185791,0.4257810115814209,0.3124694228172302,198400,0.0,
1980-11-20 00:00:00+00:00,0.0,0.4414060115814209,0.4257810115814209,0.3124694228172302,153600,0.0,
1980-11-21 00:00:00+00:00,0.0,0.4335939884185791,0.4101560115814209,0.2983944416046142,134400,0.0,
1980-11-24 00:00:00+00:00,0.0,0.4101560115814209,0.3867189884185791,0.281503826379776,124800,0.0,
1980-11-25 00:00:00+00:00,0.0,0.3984380066394806,0.390625,0.2871341109275818,41600,0.0,
1980-11-26 00:00:00+00:00,0.0,0.4023439884185791,0.3984380066394806,0.2899490296840668,32000,0.0,
1980-11-28 00:00:00+00:00,0.0,0.40625,0.3984380066394806,0.2899490296840668,51200,0.0,
1980-12-01 00:00:00+00:00,0.0,0.40625,0.390625,0.2843186557292938,121600,0.0,
1980-12-02 00:00:00+00:00,0.0,0.40625,0.3945310115814209,0.2927639186382293,48000,0.0,
1980-12-03 00:00:00+00:00,0.0,0.40625,0.3984380066394806,0.2871341109275818,12800,0.0,
1980-12-04 00:00:00+00:00,0.0,0.3945310115814209,0.390625,0.281503826379776,48000,0.0,
1980-12-05 00:00:00+00:00,0.0,0.390625,0.3867189884185791,0.2786887288093567,19200,0.0,
1980-12-08 00:00:00+00:00,0.0,0.3867189884185791,0.375,0.2702436447143554,48000,0.0,
1980-12-09 00:00:00+00:00,0.0,0.3789060115814209,0.375,0.2702436447143554,76800,0.0,
1980-12-10 00:00:00+00:00,0.0,0.3828130066394806,0.3710939884185791,0.2674287855625152,70400,0.0,
1980-12-11 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.253353863954544,108800,0.0,
1980-12-12 00:00:00+00:00,0.0,0.3867189884185791,0.359375,0.2786887288093567,99200,0.0,
1980-12-15 00:00:00+00:00,0.0,0.3945310115814209,0.3867189884185791,0.2786887288093567,310400,0.0,
1980-12-16 00:00:00+00:00,0.0,0.3867189884185791,0.3867189884185791,0.2786887288093567,16000,0.0,
1980-12-17 00:00:00+00:00,0.0,0.3867189884185791,0.3828130066394806,0.2786887288093567,19200,0.0,
1980-12-18 00:00:00+00:00,0.0,0.3867189884185791,0.375,0.2758739590644836,99200,0.0,
1980-12-19 00:00:00+00:00,0.0,0.3789060115814209,0.3789060115814209,0.2730584740638733,32000,0.0,
1980-12-22 00:00:00+00:00,0.0,0.390625,0.3789060115814209,0.2786887288093567,361600,0.0,
1980-12-23 00:00:00+00:00,0.0,0.4023439884185791,0.3867189884185791,0.2899490296840668,451200,0.0,
1980-12-24 00:00:00+00:00,0.0,0.4179689884185791,0.40625,0.2955786883831024,83200,0.0,
1980-12-26 00:00:00+00:00,0.0,0.4140630066394806,0.4140630066394806,0.2983944416046142,9600,0.0,
1980-12-29 00:00:00+00:00,0.0,0.4101560115814209,0.4101560115814209,0.2955786883831024,6400,0.0,
1980-12-30 00:00:00+00:00,0.0,0.4101560115814209,0.4023439884185791,0.2955786883831024,67200,0.0,
1980-12-31 00:00:00+00:00,0.0,0.4140630066394806,0.4023439884185791,0.2899490296840668,48000,0.0,
1981-01-02 00:00:00+00:00,0.0,0.4101560115814209,0.4023439884185791,0.2955786883831024,60800,0.0,
1981-01-05 00:00:00+00:00,0.0,0.4179689884185791,0.40625,0.3012090921401977,102400,0.0,
1981-01-06 00:00:00+00:00,0.0,0.421875,0.4101560115814209,0.3040241301059723,121600,0.0,
1981-01-07 00:00:00+00:00,0.0,0.4179689884185791,0.3984380066394806,0.3012090921401977,256000,0.0,
1981-01-08 00:00:00+00:00,0.0,0.4179689884185791,0.4023439884185791,0.2899490296840668,105600,0.0,
1981-01-09 00:00:00+00:00,0.0,0.3945310115814209,0.3671880066394806,0.2674287855625152,144000,0.0,
1981-01-12 00:00:00+00:00,0.0,0.390625,0.3789060115814209,0.2758739590644836,128000,0.0,
1981-01-13 00:00:00+00:00,0.0,0.3867189884185791,0.3789060115814209,0.2730584740638733,96000,0.0,
1981-01-14 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2646139860153198,83200,0.0,
1981-01-15 00:00:00+00:00,0.0,0.3789060115814209,0.3398439884185791,0.2730584740638733,92800,0.0,
1981-01-16 00:00:00+00:00,0.0,0.40625,0.3867189884185791,0.2871341109275818,102400,0.0,
1981-01-19 00:00:00+00:00,0.0,0.4257810115814209,0.40625,0.3040241301059723,160000,0.0,
1981-01-20 00:00:00+00:00,0.0,0.4296880066394806,0.421875,0.3096545934677124,80000,0.0,
1981-01-21 00:00:00+00:00,0.0,0.4296880066394806,0.4179689884185791,0.3012090921401977,35200,0.0,
1981-01-22 00:00:00+00:00,0.0,0.4140630066394806,0.40625,0.2927639186382293,70400,0.0,
1981-01-23 00:00:00+00:00,0.0,0.40625,0.3945310115814209,0.2843186557292938,38400,0.0,
1981-01-26 00:00:00+00:00,0.0,0.3984380066394806,0.3984380066394806,0.2871341109275818,6400,0.0,
1981-01-27 00:00:00+00:00,0.0,0.4179689884185791,0.3984380066394806,0.3012090921401977,76800,0.0,
1981-01-28 00:00:00+00:00,0.0,0.4140630066394806,0.40625,0.2927639186382293,73600,0.0,
1981-01-29 00:00:00+00:00,0.0,0.421875,0.40625,0.3040241301059723,112000,0.0,
1981-01-30 00:00:00+00:00,0.421875,0.421875,0.421875,0.3040241301059723,0,0.0,
1981-02-02 00:00:00+00:00,0.0,0.4179689884185791,0.4140630066394806,0.2983944416046142,80000,0.0,
1981-02-03 00:00:00+00:00,0.0,0.4140630066394806,0.4101560115814209,0.2983944416046142,22400,0.0,
1981-02-04 00:00:00+00:00,0.0,0.4335939884185791,0.421875,0.3124694228172302,153600,0.0,
1981-02-05 00:00:00+00:00,0.0,0.4609380066394806,0.4375,0.3265442252159118,313600,0.0,
1981-02-06 00:00:00+00:00,0.0,0.4570310115814209,0.4492189884185791,0.3237294554710388,134400,0.0,
1981-02-09 00:00:00+00:00,0.0,0.4570310115814209,0.4492189884185791,0.3237294554710388,131200,0.0,
1981-02-10 00:00:00+00:00,0.0,0.453125,0.4453130066394806,0.3237294554710388,64000,0.0,
1981-02-11 00:00:00+00:00,0.0,0.4609380066394806,0.453125,0.3265442252159118,44800,0.0,
1981-02-12 00:00:00+00:00,0.0,0.4570310115814209,0.4375,0.3152842223644256,262400,0.0,
1981-02-13 00:00:00+00:00,0.0,0.4453130066394806,0.421875,0.3068389892578125,163200,0.0,
1981-02-17 00:00:00+00:00,0.0,0.4375,0.4296880066394806,0.3124694228172302,76800,0.0,
1981-02-18 00:00:00+00:00,0.0,0.4453130066394806,0.4375,0.3152842223644256,80000,0.0,
1981-02-19 00:00:00+00:00,0.0,0.4375,0.4335939884185791,0.3124694228172302,67200,0.0,
1981-02-20 00:00:00+00:00,0.0,0.4375,0.4335939884185791,0.3152842223644256,44800,0.0,
1981-02-23 00:00:00+00:00,0.0,0.4453130066394806,0.4375,0.3209147155284881,54400,0.0,
1981-02-24 00:00:00+00:00,0.0,0.4492189884185791,0.4414060115814209,0.3209147155284881,57600,0.0,
1981-02-25 00:00:00+00:00,0.0,0.4492189884185791,0.4375,0.3152842223644256,323200,0.0,
1981-02-26 00:00:00+00:00,0.0,0.4375,0.4375,0.3152842223644256,16000,0.0,
1981-02-27 00:00:00+00:00,0.0,0.453125,0.4375,0.3209147155284881,147200,0.0,
1981-03-02 00:00:00+00:00,0.0,0.4570310115814209,0.4453130066394806,0.3293592035770416,89600,0.0,
1981-03-03 00:00:00+00:00,0.0,0.4570310115814209,0.4570310115814209,0.3293592035770416,12800,0.0,
1981-03-04 00:00:00+00:00,0.0,0.453125,0.4492189884185791,0.3237294554710388,64000,0.0,
1981-03-05 00:00:00+00:00,0.0,0.4609380066394806,0.453125,0.3321748077869415,169600,0.0,
1981-03-06 00:00:00+00:00,0.0,0.46875,0.453125,0.3378043472766876,128000,0.0,
1981-03-09 00:00:00+00:00,0.0,0.5195310115814209,0.4570310115814209,0.3743998110294342,291200,0.0,
1981-03-10 00:00:00+00:00,0.0,0.5429689884185791,0.4960939884185791,0.3603248000144958,572800,0.0,
1981-03-11 00:00:00+00:00,0.0,0.515625,0.5,0.3659551441669464,176000,0.0,
1981-03-12 00:00:00+00:00,0.0,0.5234379768371582,0.5078129768371582,0.3772152960300445,128000,0.0,
1981-03-13 00:00:00+00:00,0.0,0.5390629768371582,0.5195310115814209,0.3856599926948547,352000,0.0,
1981-03-16 00:00:00+00:00,0.0,0.5390629768371582,0.53125,0.3828451037406921,140800,0.0,
1981-03-17 00:00:00+00:00,0.0,0.5390629768371582,0.5273439884185791,0.3800303041934967,147200,0.0,
1981-03-18 00:00:00+00:00,0.0,0.5351560115814209,0.5273439884185791,0.3828451037406921,92800,0.0,
1981-03-19 00:00:00+00:00,0.0,0.5351560115814209,0.5273439884185791,0.3800303041934967,80000,0.0,
1981-03-20 00:00:00+00:00,0.0,0.53125,0.5234379768371582,0.3828451037406921,73600,0.0,
1981-03-23 00:00:00+00:00,0.0,0.5351560115814209,0.5273439884185791,0.3828451037406921,25600,0.0,
