date,AU_Open,AU_High,AU_Low,AU_Close,AU_Volume,AU_Dividends,AU_Stock Splits
1998-09-29 00:00:00+00:00,26.375,26.875,26.375,16.899993896484375,133200,0.0,
1998-09-30 00:00:00+00:00,26.5,27.125,26.125,17.058673858642578,173900,0.0,
1998-10-01 00:00:00+00:00,28.0,29.25,27.25,18.48684883117676,489000,0.0,
1998-10-02 00:00:00+00:00,29.25,29.625,28.8125,18.566186904907227,491300,0.0,
1998-10-05 00:00:00+00:00,28.5,28.5,26.875,17.13802146911621,166500,0.0,
1998-10-06 00:00:00+00:00,26.75,27.875,26.5625,17.61408042907715,140400,0.0,
1998-10-07 00:00:00+00:00,28.5,30.25,28.5,19.081920623779297,299000,0.0,
1998-10-08 00:00:00+00:00,31.0,31.0,29.8125,19.121591567993164,417100,0.0,
1998-10-09 00:00:00+00:00,29.5,29.5,27.75,17.81243324279785,169400,0.0,
1998-10-12 00:00:00+00:00,27.6875,27.6875,25.0625,16.185909271240234,235600,0.0,
1998-10-13 00:00:00+00:00,25.75,26.0,25.0625,15.947879791259766,277300,0.0,
1998-10-14 00:00:00+00:00,25.0625,25.375,24.875,15.82887077331543,168100,0.0,
1998-10-15 00:00:00+00:00,25.5625,26.0,24.625,15.987552642822266,270800,0.0,
1998-10-16 00:00:00+00:00,26.75,26.75,25.375,16.542951583862305,198400,0.0,
1998-10-19 00:00:00+00:00,25.8125,25.875,25.125,16.027223587036133,67600,0.0,
1998-10-20 00:00:00+00:00,25.5,25.75,25.375,16.185909271240234,96600,0.0,
1998-10-21 00:00:00+00:00,25.5,25.6875,25.4375,16.185909271240234,20300,0.0,
1998-10-22 00:00:00+00:00,24.625,24.8125,24.5,15.630511283874512,58900,0.0,
1998-10-23 00:00:00+00:00,24.875,24.875,24.625,15.630511283874512,22700,0.0,
1998-10-26 00:00:00+00:00,24.5,24.625,24.4375,15.551169395446776,84900,0.0,
1998-10-27 00:00:00+00:00,25.125,25.875,25.125,16.423934936523438,189100,0.0,
1998-10-28 00:00:00+00:00,25.625,25.6875,25.3125,16.225584030151367,41700,0.0,
1998-10-29 00:00:00+00:00,25.6875,25.9375,25.375,16.225584030151367,93200,0.0,
1998-10-30 00:00:00+00:00,25.4375,25.4375,24.9375,15.868539810180664,73500,0.0,
1998-11-02 00:00:00+00:00,24.9375,25.0625,24.5,15.630511283874512,46200,0.0,
1998-11-03 00:00:00+00:00,24.25,24.25,23.5625,15.23380184173584,128300,0.0,
1998-11-04 00:00:00+00:00,24.0,24.75,23.5,15.511494636535645,248100,0.0,
1998-11-05 00:00:00+00:00,24.6875,25.125,24.0,15.590839385986328,315100,0.0,
1998-11-06 00:00:00+00:00,24.5625,24.9375,24.125,15.313143730163574,220100,0.0,
1998-11-09 00:00:00+00:00,24.0625,24.0625,23.75,15.23380184173584,30900,0.0,
1998-11-10 00:00:00+00:00,23.5625,24.0,23.375,15.035442352294922,48400,0.0,
1998-11-11 00:00:00+00:00,23.5,23.625,23.0,14.59905242919922,87500,0.0,
1998-11-12 00:00:00+00:00,23.0,24.0,22.625,15.194124221801758,187900,0.0,
1998-11-13 00:00:00+00:00,24.25,24.75,23.75,15.114781379699709,117000,0.0,
1998-11-16 00:00:00+00:00,23.9375,24.125,23.625,15.23380184173584,78900,0.0,
1998-11-17 00:00:00+00:00,23.8125,24.25,23.75,15.273473739624023,15500,0.0,
1998-11-18 00:00:00+00:00,24.75,25.5,24.6875,15.868539810180664,215800,0.0,
1998-11-19 00:00:00+00:00,25.875,25.875,24.8125,15.789196968078612,111500,0.0,
1998-11-20 00:00:00+00:00,25.1875,25.1875,24.4375,15.511494636535645,68800,0.0,
1998-11-23 00:00:00+00:00,24.375,24.4375,24.0,15.35280990600586,119100,0.0,
1998-11-24 00:00:00+00:00,24.5,24.5,24.125,15.313143730163574,60900,0.0,
1998-11-25 00:00:00+00:00,24.125,24.5,24.0,15.471826553344728,72800,0.0,
1998-11-27 00:00:00+00:00,24.125,24.3125,24.0625,15.432148933410645,32500,0.0,
1998-11-30 00:00:00+00:00,24.125,24.125,22.5625,14.32135772705078,254900,0.0,
1998-12-01 00:00:00+00:00,22.75,23.125,21.75,13.964311599731444,159700,0.0,
1998-12-02 00:00:00+00:00,22.0,22.0,21.0625,13.527929306030272,109300,0.0,
1998-12-03 00:00:00+00:00,20.9375,21.375,20.875,13.369248390197754,78400,0.0,
1998-12-04 00:00:00+00:00,20.8125,20.9375,19.375,12.45680332183838,164200,0.0,
1998-12-07 00:00:00+00:00,20.125,20.625,20.125,12.893183708190918,262600,0.0,
1998-12-08 00:00:00+00:00,20.375,20.375,19.5,12.417128562927246,174000,0.0,
1998-12-09 00:00:00+00:00,19.625,20.0,19.625,12.575817108154297,181500,0.0,
1998-12-10 00:00:00+00:00,20.3125,20.75,20.3125,13.170886993408203,195400,0.0,
1998-12-11 00:00:00+00:00,20.125,20.1875,19.6875,12.615485191345217,110400,0.0,
1998-12-14 00:00:00+00:00,19.75,20.1875,19.75,12.655158042907717,53200,0.0,
1998-12-15 00:00:00+00:00,20.5625,20.625,20.125,12.774173736572266,86300,0.0,
1998-12-16 00:00:00+00:00,20.6875,21.125,20.5,13.369248390197754,116500,0.0,
1998-12-17 00:00:00+00:00,21.875,21.875,20.5,13.091544151306152,122600,0.0,
1998-12-18 00:00:00+00:00,20.0,20.8125,20.0,12.972530364990234,89300,0.0,
1998-12-21 00:00:00+00:00,20.4375,20.4375,19.5,12.49647331237793,214800,0.0,
1998-12-22 00:00:00+00:00,19.75,19.75,18.625,11.901403427124023,202300,0.0,
1998-12-23 00:00:00+00:00,18.875,19.4375,18.25,12.337786674499512,320300,0.0,
1998-12-24 00:00:00+00:00,19.4375,19.8125,19.4375,12.575817108154297,30800,0.0,
1998-12-28 00:00:00+00:00,19.8125,20.0,19.125,12.17910385131836,59700,0.0,
1998-12-29 00:00:00+00:00,19.375,19.6875,19.3125,12.377456665039062,99300,0.0,
1998-12-30 00:00:00+00:00,19.5625,19.875,19.125,12.13942813873291,76800,0.0,
1998-12-31 00:00:00+00:00,19.125,19.6875,19.125,12.417128562927246,47400,0.0,
1999-01-04 00:00:00+00:00,19.9375,19.9375,19.375,12.417128562927246,83800,0.0,
1999-01-05 00:00:00+00:00,19.8125,20.3125,19.75,12.774173736572266,29300,0.0,
1999-01-06 00:00:00+00:00,20.875,21.75,20.875,13.726285934448242,101500,0.0,
1999-01-07 00:00:00+00:00,21.6875,22.5,21.6875,14.16266632080078,134100,0.0,
1999-01-08 00:00:00+00:00,22.0625,22.0625,21.625,13.805624008178713,171400,0.0,
1999-01-11 00:00:00+00:00,21.5625,22.4375,21.5,14.053574562072754,251100,0.0,
1999-01-12 00:00:00+00:00,22.25,22.25,21.5625,13.805624008178713,171600,0.0,
1999-01-13 00:00:00+00:00,21.25,21.5,20.9375,13.527929306030272,61100,0.0,
1999-01-14 00:00:00+00:00,21.0625,21.125,20.75,13.289899826049805,83200,0.0,
1999-01-15 00:00:00+00:00,20.875,21.9375,20.875,13.884971618652344,84400,0.0,
1999-01-19 00:00:00+00:00,21.75,21.75,21.1875,13.64693832397461,106100,0.0,
1999-01-20 00:00:00+00:00,21.0625,21.1875,20.875,13.329566955566406,156100,0.0,
1999-01-21 00:00:00+00:00,21.125,21.25,20.875,13.329566955566406,146700,0.0,
1999-01-22 00:00:00+00:00,20.875,20.875,20.375,12.932857513427734,156800,0.0,
1999-01-25 00:00:00+00:00,20.375,20.6875,20.375,12.932857513427734,212900,0.0,
1999-01-26 00:00:00+00:00,20.4375,20.5,19.9375,12.774173736572266,147300,0.0,
1999-01-27 00:00:00+00:00,20.6875,20.6875,19.75,12.615485191345217,116000,0.0,
1999-01-28 00:00:00+00:00,19.75,20.125,19.5625,12.615485191345217,98600,0.0,
1999-01-29 00:00:00+00:00,20.25,20.25,19.875,12.694830894470217,207500,0.0,
1999-02-01 00:00:00+00:00,20.75,20.75,20.25,12.932857513427734,152800,0.0,
1999-02-02 00:00:00+00:00,20.0,20.5625,20.0,12.972530364990234,86100,0.0,
1999-02-03 00:00:00+00:00,20.1875,20.25,19.875,12.655158042907717,35700,0.0,
1999-02-04 00:00:00+00:00,20.25,20.5,19.9375,12.932857513427734,164000,0.0,
1999-02-05 00:00:00+00:00,20.4375,20.625,20.3125,12.932857513427734,70400,0.0,
1999-02-08 00:00:00+00:00,20.5,21.125,20.375,13.170886993408203,98700,0.0,
1999-02-09 00:00:00+00:00,20.4375,20.4375,20.0,12.694830894470217,50900,0.0,
1999-02-10 00:00:00+00:00,20.125,20.125,19.25,12.218771934509276,91500,0.0,
1999-02-11 00:00:00+00:00,19.75,20.0,19.625,12.49647331237793,114300,0.0,
1999-02-12 00:00:00+00:00,20.125,20.125,19.4375,12.417128562927246,65000,0.0,
1999-02-16 00:00:00+00:00,19.1875,19.3125,19.0,12.258444786071776,100200,0.0,
1999-02-17 00:00:00+00:00,18.875,19.125,18.75,12.489502906799316,190600,0.664,
1999-02-18 00:00:00+00:00,19.25,19.4375,19.1875,12.736002922058104,17900,0.0,
1999-02-19 00:00:00+00:00,19.25,19.375,19.0,12.65383243560791,70500,0.0,
1999-02-22 00:00:00+00:00,19.25,19.25,18.3125,12.201911926269531,37000,0.0,
1999-02-23 00:00:00+00:00,18.625,18.6875,18.375,12.119743347167969,54100,0.0,
1999-02-24 00:00:00+00:00,18.3125,18.5,18.0625,11.873244285583496,63600,0.0,
1999-02-25 00:00:00+00:00,18.3125,18.5625,18.125,12.201911926269531,75400,0.0,
1999-02-26 00:00:00+00:00,18.5,18.5,18.125,11.914326667785645,27400,0.0,
1999-03-01 00:00:00+00:00,18.5,18.6875,18.3125,12.119743347167969,69000,0.0,
1999-03-02 00:00:00+00:00,18.875,19.25,18.875,12.489502906799316,75000,0.0,
1999-03-03 00:00:00+00:00,19.0625,19.4375,19.0625,12.777085304260254,63200,0.0,
1999-03-04 00:00:00+00:00,19.9375,20.3125,19.9375,13.35226058959961,52900,0.0,
1999-03-05 00:00:00+00:00,20.0625,20.375,20.0625,13.270092964172363,29400,0.0,
1999-03-08 00:00:00+00:00,20.625,21.1875,20.5,13.886356353759766,69000,0.0,
1999-03-09 00:00:00+00:00,21.3125,21.875,21.25,14.256110191345217,221600,0.0,
1999-03-10 00:00:00+00:00,21.25,21.75,21.25,14.21502685546875,35100,0.0,
1999-03-11 00:00:00+00:00,22.4375,22.875,22.0625,14.913451194763184,121600,0.0,
1999-03-12 00:00:00+00:00,21.875,21.875,21.4375,14.091774940490724,66800,0.0,
1999-03-15 00:00:00+00:00,20.75,20.75,20.125,13.229011535644531,37800,0.0,
1999-03-16 00:00:00+00:00,20.375,20.375,19.25,13.105758666992188,147200,0.0,
1999-03-17 00:00:00+00:00,20.1875,20.25,19.5,13.02359104156494,45000,0.0,
1999-03-18 00:00:00+00:00,19.625,19.625,19.375,12.736002922058104,65200,0.0,
1999-03-19 00:00:00+00:00,19.375,19.5,19.1875,12.694921493530272,32200,0.0,
1999-03-22 00:00:00+00:00,19.4375,19.4375,19.125,12.65383243560791,46400,0.0,
1999-03-23 00:00:00+00:00,19.25,19.375,19.0625,12.65383243560791,48400,0.0,
1999-03-24 00:00:00+00:00,19.4375,19.4375,19.125,12.736002922058104,38100,0.0,
1999-03-25 00:00:00+00:00,19.375,19.6875,19.375,12.859254837036133,74000,0.0,
1999-03-26 00:00:00+00:00,19.5625,19.5625,18.875,12.489502906799316,82200,0.0,
1999-03-29 00:00:00+00:00,19.1875,19.1875,18.75,12.57166576385498,96800,0.0,
1999-03-30 00:00:00+00:00,19.5,19.5,19.25,12.818170547485352,115100,0.0,
1999-03-31 00:00:00+00:00,19.5,20.125,19.5,13.229011535644531,79100,0.0,
1999-04-01 00:00:00+00:00,20.1875,20.375,20.0,13.229011535644531,81400,0.0,
1999-04-05 00:00:00+00:00,20.0625,20.125,19.875,13.064674377441406,65200,0.0,
1999-04-06 00:00:00+00:00,19.6875,20.0625,19.5625,13.146845817565918,55500,0.0,
1999-04-07 00:00:00+00:00,19.8125,20.0,19.75,13.064674377441406,81900,0.0,
1999-04-08 00:00:00+00:00,20.0,20.0,19.625,13.064674377441406,28900,0.0,
1999-04-09 00:00:00+00:00,19.875,19.9375,19.375,12.941424369812012,40300,0.0,
1999-04-12 00:00:00+00:00,20.0625,20.125,19.875,13.105758666992188,43200,0.0,
1999-04-13 00:00:00+00:00,19.9375,20.4375,19.9375,13.35226058959961,119700,0.0,
1999-04-14 00:00:00+00:00,20.5,20.5625,19.875,13.146845817565918,77900,0.0,
1999-04-15 00:00:00+00:00,20.6875,21.75,20.6875,14.256110191345217,290900,0.0,
1999-04-16 00:00:00+00:00,22.8125,23.3125,22.6875,15.242120742797852,201700,0.0,
1999-04-19 00:00:00+00:00,23.4375,23.4375,23.0,15.159954071044922,232300,0.0,
1999-04-20 00:00:00+00:00,23.0,23.25,22.75,14.995617866516112,81400,0.0,
1999-04-21 00:00:00+00:00,21.875,22.0625,21.625,14.46152687072754,63000,0.0,
1999-04-22 00:00:00+00:00,21.5625,21.9375,21.5625,14.37936019897461,76000,0.0,
1999-04-23 00:00:00+00:00,21.9375,21.9375,21.5625,14.21502685546875,36100,0.0,
1999-04-26 00:00:00+00:00,21.75,21.75,21.0625,13.8452730178833,59900,0.0,
1999-04-27 00:00:00+00:00,21.1875,21.4375,21.125,14.091774940490724,162200,0.0,
1999-04-28 00:00:00+00:00,21.625,22.75,21.5625,14.954537391662598,142600,0.0,
1999-04-29 00:00:00+00:00,22.6875,23.5,22.4375,15.406454086303713,280000,0.0,
1999-04-30 00:00:00+00:00,23.5625,24.0625,23.4375,15.694045066833496,207200,0.0,
1999-05-03 00:00:00+00:00,23.625,24.4375,23.5,16.063796997070312,85400,0.0,
1999-05-04 00:00:00+00:00,23.9375,23.9375,22.8125,15.324288368225098,79100,0.0,
1999-05-05 00:00:00+00:00,22.9375,24.4375,22.9375,15.940546035766602,288600,0.0,
1999-05-06 00:00:00+00:00,24.0,24.3125,24.0,15.85838222503662,286400,0.0,
1999-05-07 00:00:00+00:00,22.8125,23.0,22.5625,15.077787399291992,285200,0.0,
1999-05-10 00:00:00+00:00,22.0,22.0,21.125,13.927434921264648,220400,0.0,
1999-05-11 00:00:00+00:00,21.4375,22.0,21.375,14.17393970489502,146300,0.0,
1999-05-12 00:00:00+00:00,21.5,21.75,21.4375,14.17393970489502,38900,0.0,
1999-05-13 00:00:00+00:00,21.625,21.875,21.4375,14.132853507995604,79800,0.0,
1999-05-14 00:00:00+00:00,21.375,21.8125,21.375,14.21502685546875,113200,0.0,
1999-05-17 00:00:00+00:00,21.875,21.875,21.3125,14.05068588256836,58000,0.0,
1999-05-18 00:00:00+00:00,21.3125,21.5,20.75,13.68093490600586,118200,0.0,
1999-05-19 00:00:00+00:00,20.25,20.625,20.125,13.35226058959961,101600,0.0,
1999-05-20 00:00:00+00:00,20.8125,20.875,20.625,13.598766326904297,107100,0.0,
1999-05-21 00:00:00+00:00,20.625,20.6875,20.1875,13.270092964172363,130600,0.0,
1999-05-24 00:00:00+00:00,19.75,19.9375,19.5,12.859254837036133,226100,0.0,
1999-05-25 00:00:00+00:00,19.5625,19.5625,18.875,12.53058624267578,139500,0.0,
1999-05-26 00:00:00+00:00,18.9375,19.4375,18.875,12.57166576385498,153700,0.0,
1999-05-27 00:00:00+00:00,18.875,19.875,18.75,13.064674377441406,219100,0.0,
1999-05-28 00:00:00+00:00,19.9375,20.125,19.625,13.229011535644531,119100,0.0,
1999-06-01 00:00:00+00:00,19.75,19.8125,19.4375,12.982507705688477,74100,0.0,
1999-06-02 00:00:00+00:00,20.125,20.125,19.4375,12.941424369812012,41700,0.0,
1999-06-03 00:00:00+00:00,19.4375,19.9375,19.3125,12.941424369812012,60000,0.0,
1999-06-04 00:00:00+00:00,19.5625,19.625,19.25,12.818170547485352,32500,0.0,
1999-06-07 00:00:00+00:00,19.6875,19.6875,19.3125,12.859254837036133,48800,0.0,
1999-06-08 00:00:00+00:00,19.125,19.1875,18.8125,12.366249084472656,127100,0.0,
1999-06-09 00:00:00+00:00,18.625,19.0,18.625,12.366249084472656,84100,0.0,
1999-06-10 00:00:00+00:00,18.8125,19.375,18.75,12.489502906799316,117900,0.0,
1999-06-11 00:00:00+00:00,19.0,19.625,19.0,12.818170547485352,47200,0.0,
1999-06-14 00:00:00+00:00,19.5625,19.5625,19.0625,12.65383243560791,45100,0.0,
1999-06-15 00:00:00+00:00,19.25,19.25,18.625,12.242993354797363,59900,0.0,
1999-06-16 00:00:00+00:00,18.5,18.9375,18.5,12.366249084472656,53600,0.0,
1999-06-17 00:00:00+00:00,19.125,19.125,18.875,12.57166576385498,31600,0.0,
1999-06-18 00:00:00+00:00,19.3125,19.375,19.0,12.612750053405762,88000,0.0,
1999-06-21 00:00:00+00:00,19.1875,19.3125,18.8125,12.407333374023438,36900,0.0,
1999-06-22 00:00:00+00:00,18.9375,19.125,18.8125,12.489502906799316,57000,0.0,
1999-06-23 00:00:00+00:00,19.0,19.9375,19.0,13.064674377441406,79900,0.0,
1999-06-24 00:00:00+00:00,19.875,20.375,19.8125,13.146845817565918,113500,0.0,
1999-06-25 00:00:00+00:00,20.1875,20.375,19.8125,13.187928199768066,56400,0.0,
1999-06-28 00:00:00+00:00,20.5625,21.125,20.5625,13.8452730178833,86100,0.0,
1999-06-29 00:00:00+00:00,21.5,21.5,21.25,14.05068588256836,102600,0.0,
1999-06-30 00:00:00+00:00,21.3125,21.5,21.25,14.132853507995604,93200,0.0,
1999-07-01 00:00:00+00:00,21.75,21.875,21.6875,14.37936019897461,64200,0.0,
1999-07-02 00:00:00+00:00,21.8125,22.0,21.8125,14.46152687072754,49600,0.0,
1999-07-06 00:00:00+00:00,21.5625,21.5625,20.1875,13.393346786499023,227900,0.0,
1999-07-07 00:00:00+00:00,20.5625,20.5625,20.1875,13.47551441192627,114200,0.0,
1999-07-08 00:00:00+00:00,21.0,21.0,20.5625,13.639849662780762,97800,0.0,
1999-07-09 00:00:00+00:00,21.25,21.25,20.6875,13.68093490600586,124700,0.0,
1999-07-12 00:00:00+00:00,20.5625,20.9375,20.3125,13.35226058959961,88900,0.0,
1999-07-13 00:00:00+00:00,19.875,19.875,19.3125,12.982507705688477,134600,0.0,
1999-07-14 00:00:00+00:00,19.5625,19.5625,19.125,12.694921493530272,72400,0.0,
1999-07-15 00:00:00+00:00,19.1875,19.3125,19.0,12.612750053405762,32000,0.0,
1999-07-16 00:00:00+00:00,19.625,19.9375,19.0625,12.736002922058104,93100,0.0,
1999-07-19 00:00:00+00:00,19.3125,19.4375,19.125,12.612750053405762,62600,0.0,
1999-07-20 00:00:00+00:00,19.3125,20.125,19.3125,13.146845817565918,82100,0.0,
1999-07-21 00:00:00+00:00,19.9375,20.5,19.9375,13.35226058959961,87100,0.0,
1999-07-22 00:00:00+00:00,20.5625,21.875,20.375,13.763100624084473,155600,0.0,
1999-07-23 00:00:00+00:00,20.8125,20.9375,20.4375,13.516593933105469,29800,0.0,
1999-07-26 00:00:00+00:00,20.6875,20.6875,20.1875,13.311179161071776,75700,0.0,
1999-07-27 00:00:00+00:00,20.3125,20.4375,20.125,13.35226058959961,41800,0.0,
1999-07-28 00:00:00+00:00,20.125,20.5625,20.125,13.516593933105469,26000,0.0,
1999-07-29 00:00:00+00:00,20.375,21.5,20.375,14.05068588256836,181500,0.0,
1999-07-30 00:00:00+00:00,21.3125,21.4375,20.6875,13.886356353759766,53400,0.0,
1999-08-02 00:00:00+00:00,21.125,21.1875,20.75,13.80418300628662,38400,0.0,
1999-08-03 00:00:00+00:00,21.3125,22.125,21.3125,14.46152687072754,163600,0.0,
1999-08-04 00:00:00+00:00,22.375,22.9375,22.3125,14.995617866516112,328400,0.0,
1999-08-05 00:00:00+00:00,22.8125,23.0,22.625,14.954537391662598,449400,0.0,
1999-08-06 00:00:00+00:00,22.875,23.0,22.6875,15.036703109741213,53600,0.0,
1999-08-09 00:00:00+00:00,22.9375,23.6875,22.875,15.570799827575684,137300,0.0,
1999-08-10 00:00:00+00:00,24.5625,24.9375,24.5625,16.351390838623047,288400,0.0,
1999-08-11 00:00:00+00:00,26.0,27.375,25.875,17.789323806762695,495800,0.0,
1999-08-12 00:00:00+00:00,26.5,26.625,26.0,17.255239486694336,209900,0.0,
1999-08-13 00:00:00+00:00,26.0,26.109375,25.6875,17.090898513793945,118100,0.0,
1999-08-16 00:00:00+00:00,25.5625,25.625,25.125,16.762226104736328,101400,0.0,
1999-08-17 00:00:00+00:00,26.0,26.625,26.0,17.46065330505371,146700,0.0,
1999-08-18 00:00:00+00:00,26.0,26.1875,25.75,17.3585262298584,253000,0.661,
1999-08-19 00:00:00+00:00,24.9375,25.25,24.6875,16.768674850463867,304200,0.0,
1999-08-20 00:00:00+00:00,25.0,25.0,24.6875,16.852935791015625,234200,0.0,
1999-08-23 00:00:00+00:00,24.5,24.75,24.4375,16.600143432617188,73100,0.0,
1999-08-24 00:00:00+00:00,24.0625,25.0,24.0625,16.768674850463867,143600,0.0,
1999-08-25 00:00:00+00:00,24.3125,24.4375,24.25,16.34734535217285,82900,0.0,
1999-08-26 00:00:00+00:00,24.3125,24.6875,24.3125,16.558006286621094,113900,0.0,
1999-08-27 00:00:00+00:00,24.5,25.0625,24.5,16.852935791015625,32100,0.0,
1999-08-30 00:00:00+00:00,24.75,25.5,24.75,17.0635929107666,122800,0.0,
1999-08-31 00:00:00+00:00,25.1875,26.0,25.1875,17.442779541015625,192100,0.0,
1999-09-01 00:00:00+00:00,25.8125,25.8125,25.3125,17.316390991210938,85500,0.0,
1999-09-02 00:00:00+00:00,25.4375,26.375,25.3125,17.56918716430664,79200,0.0,
1999-09-03 00:00:00+00:00,26.1875,26.3125,25.875,17.56918716430664,111400,0.0,
1999-09-07 00:00:00+00:00,26.3125,27.0,26.3125,18.116905212402344,141500,0.0,
1999-09-08 00:00:00+00:00,26.9375,27.25,26.75,18.116905212402344,162500,0.0,
1999-09-09 00:00:00+00:00,27.25,27.625,27.1875,18.45396423339844,65300,0.0,
1999-09-10 00:00:00+00:00,27.1875,27.25,26.5,18.28543472290039,172200,0.0,
1999-09-13 00:00:00+00:00,27.25,27.3125,26.8125,18.32757377624512,99300,0.0,
1999-09-14 00:00:00+00:00,27.3125,27.625,27.3125,18.496097564697266,150100,0.0,
1999-09-15 00:00:00+00:00,27.25,27.25,26.4375,17.821977615356445,114600,0.0,
1999-09-16 00:00:00+00:00,26.1875,26.1875,25.8125,17.527055740356445,92600,0.0,
1999-09-17 00:00:00+00:00,26.125,26.125,24.75,16.852935791015625,276500,0.0,
1999-09-20 00:00:00+00:00,24.75,25.4375,24.75,16.895069122314453,112100,0.0,
1999-09-21 00:00:00+00:00,25.75,26.5625,25.75,17.9062442779541,275100,0.0,
1999-09-22 00:00:00+00:00,27.375,27.8125,27.1875,18.45396423339844,259300,0.0,
1999-09-23 00:00:00+00:00,27.125,27.5625,26.875,18.15903663635254,86700,0.0,
1999-09-24 00:00:00+00:00,27.25,29.0,27.25,19.50726890563965,343000,0.0,
1999-09-27 00:00:00+00:00,30.5,34.6875,30.5,23.17279052734375,877400,0.0,
1999-09-28 00:00:00+00:00,36.0,37.0,34.0,23.25705337524414,1382600,0.0,
1999-09-29 00:00:00+00:00,33.875,33.9375,31.875,22.62506484985352,638500,0.0,
1999-09-30 00:00:00+00:00,32.0,32.625,31.0625,21.19256401062012,432000,0.0,
1999-10-01 00:00:00+00:00,32.25,32.5625,31.5,21.529621124267575,230300,0.0,
1999-10-04 00:00:00+00:00,33.0,33.9375,32.625,22.58293914794922,373900,0.0,
1999-10-05 00:00:00+00:00,33.75,34.3125,32.5625,22.2037410736084,589400,0.0,
1999-10-06 00:00:00+00:00,32.1875,32.875,31.4375,21.44535446166992,153800,0.0,
1999-10-07 00:00:00+00:00,31.8125,32.125,31.0625,20.939769744873047,144200,0.0,
1999-10-08 00:00:00+00:00,30.8125,31.1875,29.8125,20.223527908325195,337600,0.0,
1999-10-11 00:00:00+00:00,29.0625,29.8125,28.6875,20.012859344482425,323200,0.0,
1999-10-12 00:00:00+00:00,29.875,30.125,29.5,19.88646697998047,191800,0.0,
