date,MMTM_Open,MMTM_High,MMTM_Low,MMTM_Close,MMTM_Volume,MMTM_Dividends,MMTM_Stock Splits
2012-10-25 00:00:00+00:00,60.5099983215332,60.5099983215332,59.880001068115234,49.941184997558594,2000,0.0,
2012-10-26 00:00:00+00:00,59.880001068115234,59.880001068115234,59.880001068115234,49.941184997558594,0,0.0,
2012-10-31 00:00:00+00:00,60.34999847412109,60.36000061035156,60.31999969482422,50.34151458740234,5200,0.0,
2012-11-01 00:00:00+00:00,60.34999847412109,60.72999954223633,60.34999847412109,50.65010070800781,400,0.0,
2012-11-02 00:00:00+00:00,60.72999954223633,60.72999954223633,60.72999954223633,50.65010070800781,0,0.0,
2012-11-05 00:00:00+00:00,60.060001373291016,60.060001373291016,60.060001373291016,50.09130096435547,200,0.0,
2012-11-06 00:00:00+00:00,60.060001373291016,60.060001373291016,60.060001373291016,50.09130096435547,0,0.0,
2012-11-07 00:00:00+00:00,59.97999954223633,59.97999954223633,59.36000061035156,49.50748062133789,500,0.0,
2012-11-08 00:00:00+00:00,59.36000061035156,59.36000061035156,59.36000061035156,49.50748062133789,0,0.0,
2012-11-09 00:00:00+00:00,60.0,60.0,58.75,48.99874496459961,400,0.0,
2012-11-12 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,400,0.0,
2012-11-13 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-14 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-15 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-16 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-19 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-20 00:00:00+00:00,58.79999923706055,58.79999923706055,58.79999923706055,49.04043197631836,0,0.0,
2012-11-21 00:00:00+00:00,59.29999923706055,59.29999923706055,59.29999923706055,49.45743942260742,200,0.0,
2012-11-23 00:00:00+00:00,59.29999923706055,59.29999923706055,59.29999923706055,49.45743942260742,0,0.0,
2012-11-26 00:00:00+00:00,59.86000061035156,59.869998931884766,59.86000061035156,49.93283462524414,300,0.0,
2012-11-27 00:00:00+00:00,59.869998931884766,59.869998931884766,59.869998931884766,49.93283462524414,0,0.0,
2012-11-28 00:00:00+00:00,59.869998931884766,59.869998931884766,59.869998931884766,49.93283462524414,0,0.0,
2012-11-29 00:00:00+00:00,59.869998931884766,59.869998931884766,59.869998931884766,49.93283462524414,0,0.0,
