date,SSG_Open,SSG_High,SSG_Low,SSG_Close,SSG_Volume,SSG_Dividends,SSG_Stock Splits
2007-05-24 00:00:00+00:00,495920.0,515440.0,490000.0,296380.46875,1,0.0,
2007-05-25 00:00:00+00:00,507760.0,510160.0,502240.0,291398.5,1,0.0,
2007-05-29 00:00:00+00:00,504000.0,504000.0,496640.0,287431.40625,2,0.0,
2007-05-30 00:00:00+00:00,510720.0,514000.0,505920.0,291721.46875,2,0.0,
2007-05-31 00:00:00+00:00,499440.0,502560.0,491920.0,283648.84375,1,0.0,
2007-06-01 00:00:00+00:00,482400.0,485120.0,478000.0,278943.6875,1,0.0,
2007-06-04 00:00:00+00:00,490720.0,490720.0,483920.0,279635.5625,0,0.0,
2007-06-05 00:00:00+00:00,490640.0,499200.0,490640.0,285493.96875,0,0.0,
2007-06-06 00:00:00+00:00,498960.0,507200.0,492400.0,291998.25,1,0.0,
2007-06-07 00:00:00+00:00,511040.0,522000.0,503360.0,300993.4375,4,0.0,
2007-06-08 00:00:00+00:00,513600.0,518480.0,495360.0,286047.5,2,0.0,
2007-06-11 00:00:00+00:00,493280.0,499440.0,492080.0,285217.09375,0,0.0,
2007-06-12 00:00:00+00:00,508000.0,508080.0,492000.0,290153.09375,1,0.0,
2007-06-13 00:00:00+00:00,496880.0,496880.0,484000.0,281203.90625,2,0.0,
2007-06-14 00:00:00+00:00,481600.0,481600.0,464000.0,269302.59375,2,0.0,
2007-06-15 00:00:00+00:00,453200.0,458080.0,448000.0,258323.84375,1,0.0,
2007-06-18 00:00:00+00:00,449040.0,454720.0,447200.0,258923.59375,1,0.0,
2007-06-19 00:00:00+00:00,453760.0,457440.0,452000.0,261599.0625,1,0.0,
2007-06-20 00:00:00+00:00,451600.0,458400.0,448000.0,264320.6875,2,0.0,
2007-06-21 00:00:00+00:00,456000.0,456000.0,436720.0,253249.65625,6,0.0,
2007-06-22 00:00:00+00:00,439120.0,451280.0,439120.0,260215.203125,2,0.0,
2007-06-25 00:00:00+00:00,453840.0,464000.0,447520.0,266950.03125,4,0.0,
2007-06-26 00:00:00+00:00,450400.0,455600.0,448000.0,268343.4375,1,12352.0,
2007-06-27 00:00:00+00:00,453200.0,453200.0,434720.0,257585.0625,2,0.0,
2007-06-28 00:00:00+00:00,436080.0,438000.0,432000.0,258390.671875,1,0.0,
2007-06-29 00:00:00+00:00,435840.0,455040.0,434560.0,264030.5625,2,0.0,
2007-07-02 00:00:00+00:00,434400.0,434400.0,432000.0,256400.15625,1,0.0,
2007-07-03 00:00:00+00:00,428000.0,428080.0,426880.0,253414.390625,0,0.0,
2007-07-05 00:00:00+00:00,429680.0,429680.0,424400.0,252039.859375,4,0.0,
2007-07-06 00:00:00+00:00,422240.0,422880.0,417200.0,247584.90625,1,0.0,
2007-07-09 00:00:00+00:00,417120.0,417120.0,411200.0,243698.65625,2,0.0,
2007-07-10 00:00:00+00:00,420560.0,420560.0,411120.0,246447.484375,0,0.0,
2007-07-11 00:00:00+00:00,417520.0,423920.0,417520.0,249622.859375,0,0.0,
2007-07-12 00:00:00+00:00,416640.0,418320.0,391440.0,231897.625,3,0.0,
2007-07-13 00:00:00+00:00,391760.0,395200.0,390560.0,232466.328125,0,0.0,
2007-07-16 00:00:00+00:00,392240.0,394240.0,389120.0,232229.359375,2,0.0,
2007-07-17 00:00:00+00:00,382160.0,384160.0,373120.0,223698.5,2,0.0,
2007-07-18 00:00:00+00:00,391920.0,402400.0,391920.0,234978.21875,6,0.0,
2007-07-19 00:00:00+00:00,391600.0,394240.0,389280.0,230617.953125,1,0.0,
2007-07-20 00:00:00+00:00,390000.0,404720.0,390000.0,238864.484375,3,0.0,
2007-07-23 00:00:00+00:00,398800.0,403520.0,394160.0,239054.109375,1,0.0,
2007-07-24 00:00:00+00:00,413360.0,419840.0,404960.0,246447.484375,3,0.0,
2007-07-25 00:00:00+00:00,410240.0,420560.0,410240.0,246020.984375,1,0.0,
2007-07-26 00:00:00+00:00,423520.0,442640.0,418560.0,255025.75,9,0.0,
2007-07-27 00:00:00+00:00,431520.0,444400.0,413360.0,263272.1875,1,0.0,
2007-07-30 00:00:00+00:00,439360.0,441200.0,425120.0,254883.546875,2,0.0,
2007-07-31 00:00:00+00:00,421840.0,443840.0,420960.0,262940.53125,3,0.0,
2007-08-01 00:00:00+00:00,445600.0,467040.0,432000.0,264457.09375,3,0.0,
2007-08-02 00:00:00+00:00,438000.0,449280.0,438000.0,259480.859375,3,0.0,
2007-08-03 00:00:00+00:00,443200.0,461280.0,437920.0,273272.3125,1,0.0,
2007-08-06 00:00:00+00:00,455440.0,462880.0,451600.0,267727.25,3,0.0,
2007-08-07 00:00:00+00:00,452800.0,462160.0,448800.0,266921.5625,1,0.0,
2007-08-08 00:00:00+00:00,440560.0,440560.0,422320.0,256542.359375,3,0.0,
2007-08-09 00:00:00+00:00,438880.0,448560.0,425280.0,262087.453125,2,0.0,
2007-08-10 00:00:00+00:00,458400.0,460240.0,442400.0,263793.65625,1,0.0,
2007-08-13 00:00:00+00:00,440880.0,446800.0,437840.0,264694.09375,0,0.0,
2007-08-14 00:00:00+00:00,442960.0,460720.0,442960.0,270713.15625,2,0.0,
2007-08-15 00:00:00+00:00,467200.0,485600.0,460960.0,287680.0625,2,0.0,
2007-08-16 00:00:00+00:00,480000.0,516240.0,478880.0,287869.5625,3,0.0,
2007-08-17 00:00:00+00:00,479200.0,479200.0,454400.0,274267.59375,1,0.0,
2007-08-20 00:00:00+00:00,458960.0,463760.0,452160.0,268912.09375,2,0.0,
2007-08-21 00:00:00+00:00,453200.0,455520.0,449120.0,269386.09375,1,0.0,
2007-08-22 00:00:00+00:00,446000.0,448880.0,443200.0,263082.75,1,0.0,
2007-08-23 00:00:00+00:00,441120.0,453440.0,441120.0,266400.28125,0,0.0,
2007-08-24 00:00:00+00:00,448000.0,448000.0,437760.0,259338.609375,0,0.0,
2007-08-27 00:00:00+00:00,441120.0,446960.0,441120.0,264788.875,1,0.0,
2007-08-28 00:00:00+00:00,452480.0,468320.0,451200.0,277253.40625,1,0.0,
2007-08-29 00:00:00+00:00,457120.0,457120.0,435600.0,258912.03125,2,0.0,
2007-08-30 00:00:00+00:00,467440.0,467440.0,428000.0,256731.9375,1,0.0,
2007-08-31 00:00:00+00:00,425040.0,426560.0,417760.0,247490.1875,1,0.0,
2007-09-04 00:00:00+00:00,416080.0,416080.0,397920.0,238058.8125,2,0.0,
2007-09-05 00:00:00+00:00,411200.0,414320.0,409200.0,243319.453125,1,0.0,
2007-09-06 00:00:00+00:00,411200.0,411200.0,405200.0,240286.328125,0,0.0,
2007-09-07 00:00:00+00:00,422240.0,433120.0,422240.0,252371.6875,3,0.0,
2007-09-10 00:00:00+00:00,414160.0,429920.0,410720.0,253603.953125,2,0.0,
2007-09-11 00:00:00+00:00,425920.0,425920.0,410720.0,247964.09375,1,0.0,
2007-09-12 00:00:00+00:00,421440.0,429200.0,414000.0,253793.515625,1,0.0,
2007-09-13 00:00:00+00:00,428000.0,432000.0,427920.0,255641.890625,1,0.0,
2007-09-14 00:00:00+00:00,443200.0,444640.0,436240.0,259859.90625,1,0.0,
2007-09-17 00:00:00+00:00,440720.0,447040.0,440400.0,260949.921875,1,0.0,
2007-09-18 00:00:00+00:00,438400.0,440320.0,419280.0,248675.0,2,0.0,
2007-09-19 00:00:00+00:00,413840.0,418480.0,406880.0,245783.984375,1,0.0,
2007-09-20 00:00:00+00:00,416000.0,416000.0,409920.0,243414.28125,1,0.0,
2007-09-21 00:00:00+00:00,408960.0,408960.0,403520.0,240191.46875,0,0.0,
2007-09-24 00:00:00+00:00,409840.0,414400.0,401760.0,244504.359375,0,0.0,
2007-09-25 00:00:00+00:00,414400.0,414400.0,406240.0,243009.96875,1,1728.0,
2007-09-26 00:00:00+00:00,399200.0,409200.0,396000.0,243390.703125,1,0.0,
2007-09-27 00:00:00+00:00,403200.0,405040.0,401760.0,240725.5,1,0.0,
2007-09-28 00:00:00+00:00,403120.0,409120.0,402400.0,243390.703125,0,0.0,
2007-10-01 00:00:00+00:00,401600.0,401600.0,389600.0,234728.71875,1,0.0,
2007-10-02 00:00:00+00:00,392560.0,395440.0,388960.0,233205.734375,1,0.0,
2007-10-03 00:00:00+00:00,401760.0,413520.0,401680.0,243581.078125,1,0.0,
2007-10-04 00:00:00+00:00,408960.0,416960.0,408960.0,244675.6875,1,0.0,
2007-10-05 00:00:00+00:00,400800.0,405520.0,398400.0,239345.25,1,0.0,
2007-10-08 00:00:00+00:00,403600.0,403840.0,399200.0,238155.453125,1,0.0,
2007-10-09 00:00:00+00:00,400000.0,412640.0,398400.0,239583.234375,1,0.0,
2007-10-10 00:00:00+00:00,403600.0,412640.0,403600.0,241296.609375,1,0.0,
2007-10-11 00:00:00+00:00,407440.0,428080.0,401120.0,254622.59375,2,0.0,
2007-10-12 00:00:00+00:00,417680.0,421280.0,411040.0,246531.8125,3,0.0,
2007-10-15 00:00:00+00:00,411120.0,416000.0,408560.0,247340.921875,2,0.0,
2007-10-16 00:00:00+00:00,418240.0,418880.0,409200.0,248054.84375,2,0.0,
2007-10-17 00:00:00+00:00,390480.0,403840.0,371680.0,235061.890625,2,0.0,
2007-10-18 00:00:00+00:00,397600.0,401360.0,392560.0,234395.609375,2,0.0,
2007-10-19 00:00:00+00:00,398720.0,419040.0,398720.0,248197.59375,3,0.0,
2007-10-22 00:00:00+00:00,423840.0,428560.0,407040.0,242153.21875,1,0.0,
2007-10-23 00:00:00+00:00,412000.0,422000.0,409280.0,243485.875,2,0.0,
2007-10-24 00:00:00+00:00,427520.0,449920.0,427280.0,257954.140625,3,0.0,
2007-10-25 00:00:00+00:00,444000.0,460400.0,436560.0,268281.875,4,0.0,
2007-10-26 00:00:00+00:00,441600.0,453840.0,437360.0,266092.5,3,0.0,
2007-10-29 00:00:00+00:00,439920.0,444240.0,420000.0,259334.3125,1,0.0,
2007-10-30 00:00:00+00:00,440640.0,440640.0,431360.0,259524.671875,1,0.0,
2007-10-31 00:00:00+00:00,430720.0,431680.0,422800.0,251624.28125,1,0.0,
2007-11-01 00:00:00+00:00,428000.0,436320.0,425200.0,259572.375,1,0.0,
2007-11-02 00:00:00+00:00,456000.0,456000.0,431120.0,256907.03125,1,0.0,
2007-11-05 00:00:00+00:00,438080.0,438880.0,431760.0,257763.765625,1,0.0,
2007-11-06 00:00:00+00:00,425040.0,428240.0,416560.0,248197.59375,1,0.0,
2007-11-07 00:00:00+00:00,423840.0,438160.0,423840.0,258953.609375,0,0.0,
2007-11-08 00:00:00+00:00,433840.0,469040.0,433840.0,268757.71875,3,0.0,
2007-11-09 00:00:00+00:00,461600.0,469280.0,454880.0,277467.28125,3,0.0,
2007-11-12 00:00:00+00:00,468000.0,483200.0,462000.0,287081.09375,2,0.0,
2007-11-13 00:00:00+00:00,473360.0,473360.0,456000.0,271803.6875,2,0.0,
2007-11-14 00:00:00+00:00,456880.0,467040.0,448000.0,277848.0,2,0.0,
2007-11-15 00:00:00+00:00,480000.0,480800.0,463920.0,282131.34375,3,0.0,
2007-11-16 00:00:00+00:00,471760.0,482000.0,471440.0,280751.21875,2,0.0,
2007-11-19 00:00:00+00:00,480480.0,492800.0,473040.0,293173.03125,3,0.0,
2007-11-20 00:00:00+00:00,488800.0,512800.0,478080.0,297456.3125,3,0.0,
2007-11-21 00:00:00+00:00,513440.0,526800.0,496560.0,307450.9375,4,0.0,
2007-11-23 00:00:00+00:00,508400.0,515920.0,500560.0,299693.1875,1,0.0,
2007-11-26 00:00:00+00:00,504000.0,530240.0,494000.0,314732.5625,2,0.0,
2007-11-27 00:00:00+00:00,513200.0,528320.0,504320.0,301549.375,3,0.0,
2007-11-28 00:00:00+00:00,487600.0,490800.0,461200.0,277848.0,3,0.0,
2007-11-29 00:00:00+00:00,468640.0,471520.0,458640.0,277229.3125,3,0.0,
2007-11-30 00:00:00+00:00,450560.0,478720.0,449120.0,281988.5625,2,0.0,
2007-12-03 00:00:00+00:00,466640.0,470400.0,462960.0,278181.21875,1,0.0,
2007-12-04 00:00:00+00:00,480000.0,486080.0,472560.0,284606.15625,1,0.0,
2007-12-05 00:00:00+00:00,458080.0,458960.0,443840.0,266520.8125,2,0.0,
2007-12-06 00:00:00+00:00,442240.0,446800.0,433200.0,258953.609375,1,0.0,
2007-12-07 00:00:00+00:00,433680.0,439600.0,431200.0,259143.9375,2,0.0,
2007-12-10 00:00:00+00:00,431200.0,437920.0,428080.0,255050.984375,1,0.0,
2007-12-11 00:00:00+00:00,424000.0,448160.0,416000.0,266616.09375,1,0.0,
2007-12-12 00:00:00+00:00,445440.0,448800.0,392080.0,260333.8125,1,0.0,
2007-12-13 00:00:00+00:00,438560.0,453760.0,438560.0,264379.125,1,0.0,
2007-12-14 00:00:00+00:00,455360.0,459840.0,450000.0,272517.53125,2,0.0,
2007-12-17 00:00:00+00:00,472000.0,479040.0,468080.0,284986.96875,2,0.0,
2007-12-18 00:00:00+00:00,470240.0,483840.0,468560.0,281179.46875,2,0.0,
2007-12-19 00:00:00+00:00,476000.0,476000.0,463440.0,278038.40625,1,0.0,
2007-12-20 00:00:00+00:00,456080.0,462080.0,449440.0,272066.09375,2,4784.0,
2007-12-21 00:00:00+00:00,438880.0,444480.0,433440.0,263507.0625,1,0.0,
2007-12-24 00:00:00+00:00,429600.0,432000.0,429600.0,258217.640625,2,0.0,
2007-12-26 00:00:00+00:00,428000.0,431840.0,425600.0,255813.421875,1,0.0,
2007-12-27 00:00:00+00:00,430160.0,443840.0,430160.0,266776.84375,2,0.0,
2007-12-28 00:00:00+00:00,438720.0,450640.0,438720.0,269613.8125,2,0.0,
2007-12-31 00:00:00+00:00,450000.0,460800.0,446720.0,270479.375,1,0.0,
2008-01-02 00:00:00+00:00,459600.0,493600.0,458000.0,292502.40625,4,0.0,
2008-01-03 00:00:00+00:00,485120.0,507040.0,483360.0,302407.9375,4,0.0,
2008-01-04 00:00:00+00:00,535040.0,567840.0,530000.0,337798.6875,9,0.0,
2008-01-07 00:00:00+00:00,568000.0,586960.0,553760.0,344482.53125,10,0.0,
2008-01-08 00:00:00+00:00,575520.0,604560.0,557920.0,363380.0,8,0.0,
2008-01-09 00:00:00+00:00,615120.0,618000.0,581920.0,355397.84375,8,0.0,
2008-01-10 00:00:00+00:00,585200.0,608160.0,583920.0,355542.1875,5,0.0,
2008-01-11 00:00:00+00:00,605120.0,630400.0,602000.0,374439.625,20,0.0,
2008-01-14 00:00:00+00:00,624000.0,624000.0,576000.0,348425.53125,9,0.0,
2008-01-15 00:00:00+00:00,602640.0,619520.0,584320.0,370256.25,7,0.0,
2008-01-16 00:00:00+00:00,645920.0,698240.0,645920.0,411128.6875,14,0.0,
2008-01-17 00:00:00+00:00,658160.0,702560.0,652800.0,418966.53125,9,0.0,
2008-01-18 00:00:00+00:00,664400.0,696000.0,650880.0,410118.9375,8,0.0,
2008-01-22 00:00:00+00:00,720800.0,744000.0,656000.0,428920.25,10,0.0,
2008-01-23 00:00:00+00:00,747680.0,751600.0,658160.0,398097.59375,13,0.0,
2008-01-24 00:00:00+00:00,646240.0,656800.0,623040.0,375112.8125,18,0.0,
2008-01-25 00:00:00+00:00,608480.0,653840.0,584080.0,391702.21875,8,0.0,
2008-01-28 00:00:00+00:00,661600.0,676880.0,635600.0,382181.4375,6,0.0,
2008-01-29 00:00:00+00:00,621040.0,639200.0,621040.0,378045.96875,4,0.0,
2008-01-30 00:00:00+00:00,630880.0,638080.0,604000.0,376507.3125,9,0.0,
2008-01-31 00:00:00+00:00,629280.0,649920.0,608000.0,371939.3125,4,0.0,
2008-02-01 00:00:00+00:00,603680.0,604800.0,565040.0,341164.78125,6,0.0,
2008-02-04 00:00:00+00:00,560080.0,588720.0,560080.0,353859.125,2,0.0,
2008-02-05 00:00:00+00:00,592080.0,641840.0,592080.0,385787.71875,5,0.0,
2008-02-06 00:00:00+00:00,634720.0,666480.0,623360.0,399780.59375,4,0.0,
2008-02-07 00:00:00+00:00,679920.0,692400.0,633280.0,393577.625,9,0.0,
2008-02-08 00:00:00+00:00,658400.0,658400.0,631360.0,385547.34375,3,0.0,
2008-02-11 00:00:00+00:00,631600.0,637840.0,603200.0,367323.125,4,0.0,
2008-02-12 00:00:00+00:00,600000.0,622000.0,589600.0,369967.75,6,0.0,
2008-02-13 00:00:00+00:00,609040.0,609040.0,573040.0,345251.90625,5,0.0,
2008-02-14 00:00:00+00:00,576880.0,610720.0,576480.0,365447.65625,7,0.0,
2008-02-15 00:00:00+00:00,615920.0,636800.0,607920.0,377949.84375,7,0.0,
2008-02-19 00:00:00+00:00,627280.0,642800.0,614160.0,379873.3125,4,0.0,
2008-02-20 00:00:00+00:00,640080.0,640080.0,605840.0,370592.78125,4,0.0,
2008-02-21 00:00:00+00:00,597920.0,625760.0,583280.0,373910.71875,5,0.0,
2008-02-22 00:00:00+00:00,621360.0,647360.0,614000.0,375978.375,6,0.0,
2008-02-25 00:00:00+00:00,616960.0,640960.0,610240.0,368669.375,5,0.0,
2008-02-26 00:00:00+00:00,608880.0,615600.0,576000.0,353426.375,6,0.0,
2008-02-27 00:00:00+00:00,600000.0,600000.0,571680.0,348233.28125,4,0.0,
2008-02-28 00:00:00+00:00,589120.0,606720.0,586480.0,361745.15625,3,0.0,
2008-02-29 00:00:00+00:00,606320.0,636480.0,606320.0,381075.40625,5,0.0,
2008-03-03 00:00:00+00:00,639760.0,657600.0,625280.0,384681.875,4,0.0,
2008-03-04 00:00:00+00:00,655920.0,671040.0,633360.0,384200.875,6,0.0,
2008-03-05 00:00:00+00:00,639920.0,639920.0,615520.0,376411.15625,3,0.0,
2008-03-06 00:00:00+00:00,627360.0,654240.0,626160.0,393241.0,7,0.0,
2008-03-07 00:00:00+00:00,661680.0,669440.0,624160.0,389826.9375,8,0.0,
2008-03-10 00:00:00+00:00,641760.0,663520.0,635920.0,398049.5,9,0.0,
2008-03-11 00:00:00+00:00,659280.0,659280.0,612800.0,368332.8125,5,0.0,
2008-03-12 00:00:00+00:00,601200.0,621760.0,582640.0,373718.34375,4,0.0,
2008-03-13 00:00:00+00:00,656080.0,656080.0,594000.0,362658.6875,6,0.0,
2008-03-14 00:00:00+00:00,597600.0,641760.0,595280.0,383816.3125,8,0.0,
2008-03-17 00:00:00+00:00,650960.0,660560.0,623040.0,377613.28125,10,0.0,
2008-03-18 00:00:00+00:00,613040.0,621120.0,583840.0,352031.875,5,0.0,
2008-03-19 00:00:00+00:00,586000.0,630480.0,584000.0,378959.6875,3,0.0,
2008-03-20 00:00:00+00:00,651520.0,651520.0,595360.0,362418.34375,13,0.0,
2008-03-24 00:00:00+00:00,592000.0,592000.0,555520.0,342511.0625,5,0.0,
2008-03-25 00:00:00+00:00,557680.0,572480.0,542560.0,337210.5,4,1200.0,
2008-03-26 00:00:00+00:00,577360.0,587200.0,572320.0,346076.84375,3,0.0,
2008-03-27 00:00:00+00:00,577600.0,604800.0,577600.0,364291.4375,2,0.0,
2008-03-28 00:00:00+00:00,605760.0,622000.0,587600.0,373880.625,5,0.0,
2008-03-31 00:00:00+00:00,610400.0,618400.0,598560.0,364580.59375,4,0.0,
2008-04-01 00:00:00+00:00,584080.0,636800.0,557840.0,336873.1875,4,0.0,
2008-04-02 00:00:00+00:00,550000.0,561040.0,544320.0,334030.15625,5,0.0,
2008-04-03 00:00:00+00:00,560000.0,586000.0,533520.0,326464.84375,3,0.0,
2008-04-04 00:00:00+00:00,543280.0,554720.0,530240.0,324585.59375,3,0.0,
2008-04-07 00:00:00+00:00,535840.0,552160.0,518720.0,329163.375,4,0.0,
2008-04-08 00:00:00+00:00,562000.0,575440.0,561280.0,344053.03125,5,0.0,
2008-04-09 00:00:00+00:00,566320.0,578400.0,558320.0,336487.75,2,0.0,
2008-04-10 00:00:00+00:00,553360.0,554960.0,520880.0,321164.34375,6,0.0,
2008-04-11 00:00:00+00:00,545840.0,574960.0,544000.0,343571.125,8,0.0,
2008-04-14 00:00:00+00:00,582320.0,597200.0,573040.0,359713.71875,7,0.0,
2008-04-15 00:00:00+00:00,595200.0,608400.0,581200.0,354172.1875,7,0.0,
2008-04-16 00:00:00+00:00,561840.0,561840.0,528000.0,318562.21875,11,0.0,
2008-04-17 00:00:00+00:00,535360.0,553040.0,535360.0,325790.21875,4,0.0,
2008-04-18 00:00:00+00:00,533520.0,543280.0,480320.0,312731.65625,9,0.0,
2008-04-21 00:00:00+00:00,515680.0,535200.0,506880.0,305310.9375,3,0.0,
2008-04-22 00:00:00+00:00,512880.0,544320.0,512880.0,320441.53125,7,0.0,
2008-04-23 00:00:00+00:00,527280.0,532000.0,501200.0,308105.6875,5,0.0,
