date,BHLB_Open,BHLB_High,BHLB_Low,BHLB_Close,BHLB_Volume,BHLB_Dividends,BHLB_Stock Splits
2000-09-07 00:00:00+00:00,14.625,15.0,14.625,8.095237731933594,37700,0.0,
2000-09-08 00:00:00+00:00,14.75,14.75,14.5,7.959183216094971,15100,0.0,
2000-09-11 00:00:00+00:00,14.5625,14.75,14.5625,7.993197917938232,1500,0.0,
2000-09-12 00:00:00+00:00,14.75,14.875,14.75,8.027212142944336,6200,0.0,
2000-09-13 00:00:00+00:00,14.625,14.75,14.625,8.027212142944336,9000,0.0,
2000-09-14 00:00:00+00:00,14.75,14.75,14.6875,8.027212142944336,13300,0.0,
2000-09-15 00:00:00+00:00,14.75,14.75,14.6875,8.027212142944336,11900,0.0,
2000-09-18 00:00:00+00:00,14.75,14.75,14.625,8.027212142944336,16700,0.0,
2000-09-19 00:00:00+00:00,14.75,14.75,14.625,7.959183216094971,8100,0.0,
2000-09-20 00:00:00+00:00,14.625,14.625,14.25,7.857144832611084,24000,0.0,
2000-09-21 00:00:00+00:00,14.25,14.375,14.0,7.721091270446777,43000,0.0,
2000-09-22 00:00:00+00:00,14.0625,14.125,13.75,7.687081336975098,45000,0.0,
2000-09-25 00:00:00+00:00,14.0625,14.25,14.0625,7.755103588104248,21100,0.0,
2000-09-26 00:00:00+00:00,14.125,14.25,14.125,7.755103588104248,41500,0.0,
2000-09-27 00:00:00+00:00,14.125,14.125,14.125,7.687081336975098,7000,0.0,
2000-09-28 00:00:00+00:00,14.1875,14.5,14.1875,7.82313060760498,37600,0.0,
2000-09-29 00:00:00+00:00,14.375,14.375,14.375,7.82313060760498,1000,0.0,
2000-10-02 00:00:00+00:00,14.5,14.5,14.3125,7.82313060760498,7800,0.0,
2000-10-03 00:00:00+00:00,14.375,14.375,14.25,7.755103588104248,5000,0.0,
2000-10-04 00:00:00+00:00,14.25,14.25,14.25,7.755103588104248,0,0.0,
2000-10-05 00:00:00+00:00,14.25,14.25,14.1875,7.721091270446777,1500,0.0,
2000-10-06 00:00:00+00:00,14.3125,14.3125,14.0,7.61904764175415,16400,0.0,
2000-10-09 00:00:00+00:00,14.0,14.0,13.75,7.551025390625,9200,0.0,
2000-10-10 00:00:00+00:00,13.875,14.0,13.875,7.61904764175415,24000,0.0,
2000-10-11 00:00:00+00:00,13.75,13.75,13.625,7.414963722229004,29400,0.0,
2000-10-12 00:00:00+00:00,13.75,13.75,13.125,7.142861366271973,30700,0.0,
2000-10-13 00:00:00+00:00,13.25,13.75,13.0,7.482996940612793,15900,0.0,
2000-10-16 00:00:00+00:00,13.75,13.75,13.75,7.482996940612793,5600,0.0,
2000-10-17 00:00:00+00:00,13.5,13.5,13.5,7.346939563751221,1800,0.0,
2000-10-18 00:00:00+00:00,13.5,13.625,13.5,7.346939563751221,3100,0.0,
2000-10-19 00:00:00+00:00,13.375,13.375,13.375,7.278913974761963,800,0.0,
2000-10-20 00:00:00+00:00,13.625,13.625,13.625,7.414963722229004,5700,0.0,
2000-10-23 00:00:00+00:00,13.5625,13.75,13.5625,7.482996940612793,24200,0.0,
2000-10-24 00:00:00+00:00,13.6875,13.6875,13.6875,7.448981761932373,100,0.0,
2000-10-25 00:00:00+00:00,13.625,13.625,13.625,7.414963722229004,1500,0.0,
2000-10-26 00:00:00+00:00,13.625,14.0,13.625,7.61904764175415,12900,0.0,
2000-10-27 00:00:00+00:00,14.125,14.625,14.125,7.925171852111816,41500,0.0,
2000-10-30 00:00:00+00:00,14.5,14.75,14.5,7.959183216094971,15000,0.0,
2000-10-31 00:00:00+00:00,14.625,14.6875,14.625,7.993197917938232,9800,0.0,
2000-11-01 00:00:00+00:00,14.75,15.0,14.75,8.15073299407959,70900,0.1,
2000-11-02 00:00:00+00:00,14.875,15.0,14.875,8.219226837158203,4000,0.0,
2000-11-03 00:00:00+00:00,15.125,15.125,15.125,8.287721633911133,100,0.0,
2000-11-06 00:00:00+00:00,15.0625,15.0625,15.0625,8.25347900390625,5000,0.0,
2000-11-07 00:00:00+00:00,15.25,15.25,15.0,8.219226837158203,25600,0.0,
2000-11-08 00:00:00+00:00,14.9375,14.9375,14.9375,8.184982299804688,2500,0.0,
2000-11-09 00:00:00+00:00,14.75,14.75,14.75,8.082243919372559,6000,0.0,
2000-11-10 00:00:00+00:00,14.625,14.8125,14.5,7.945253372192383,5700,0.0,
2000-11-13 00:00:00+00:00,14.4375,14.4375,14.4375,7.911007881164551,2000,0.0,
2000-11-14 00:00:00+00:00,14.625,14.9375,14.625,8.184982299804688,4900,0.0,
2000-11-15 00:00:00+00:00,14.9375,15.25,14.9375,8.356216430664062,53200,0.0,
2000-11-16 00:00:00+00:00,14.75,15.0,14.625,8.082243919372559,21000,0.0,
2000-11-17 00:00:00+00:00,14.5,14.5,13.5,7.431553363800049,179800,0.0,
2000-11-20 00:00:00+00:00,13.625,13.75,13.5,7.431553363800049,19800,0.0,
2000-11-21 00:00:00+00:00,13.5,13.5625,13.5,7.397304534912109,6200,0.0,
2000-11-22 00:00:00+00:00,13.5,13.5,13.125,7.191827774047852,24000,0.0,
2000-11-24 00:00:00+00:00,13.25,13.25,13.25,7.260318756103516,200,0.0,
2000-11-27 00:00:00+00:00,13.375,13.5,13.375,7.397304534912109,9100,0.0,
2000-11-28 00:00:00+00:00,13.5,13.5,13.5,7.397304534912109,3500,0.0,
2000-11-29 00:00:00+00:00,13.5625,13.5625,13.25,7.328812599182129,31600,0.0,
2000-11-30 00:00:00+00:00,13.5,13.5,13.1875,7.260318756103516,9200,0.0,
2000-12-01 00:00:00+00:00,13.375,13.375,13.375,7.328812599182129,16900,0.0,
2000-12-04 00:00:00+00:00,13.4375,13.5625,13.375,7.431553363800049,12500,0.0,
2000-12-05 00:00:00+00:00,13.375,13.5,13.375,7.363058090209961,41100,0.0,
2000-12-06 00:00:00+00:00,13.5,14.125,13.5,7.4658002853393555,27000,0.0,
2000-12-07 00:00:00+00:00,13.75,13.75,13.625,7.4658002853393555,4000,0.0,
2000-12-08 00:00:00+00:00,13.75,14.0625,13.75,7.7055230140686035,33500,0.0,
2000-12-11 00:00:00+00:00,14.125,14.25,14.125,7.73977518081665,29000,0.0,
2000-12-12 00:00:00+00:00,14.0,14.25,13.875,7.808265686035156,38700,0.0,
2000-12-13 00:00:00+00:00,14.125,14.125,14.0,7.73977518081665,158500,0.0,
2000-12-14 00:00:00+00:00,14.25,14.25,14.25,7.808265686035156,15500,0.0,
2000-12-15 00:00:00+00:00,14.25,14.25,14.0,7.671281337738037,91700,0.0,
2000-12-18 00:00:00+00:00,14.0,14.375,14.0,7.876761436462402,116500,0.0,
2000-12-19 00:00:00+00:00,14.375,14.75,13.9375,7.808265686035156,32400,0.0,
2000-12-20 00:00:00+00:00,14.25,14.3125,14.0,7.842513084411621,7500,0.0,
2000-12-21 00:00:00+00:00,14.375,14.5,14.375,7.876761436462402,71500,0.0,
2000-12-22 00:00:00+00:00,14.5,15.0,14.5,8.184982299804688,10200,0.0,
2000-12-26 00:00:00+00:00,14.75,14.875,14.75,8.082243919372559,9100,0.0,
2000-12-27 00:00:00+00:00,14.75,14.9375,14.75,8.15073299407959,13000,0.0,
2000-12-28 00:00:00+00:00,15.0,15.875,15.0,8.561694145202637,19400,0.0,
2000-12-29 00:00:00+00:00,15.625,16.0,15.5625,8.630188941955566,96600,0.0,
2001-01-02 00:00:00+00:00,15.625,15.625,14.875,8.287721633911133,46500,0.0,
2001-01-03 00:00:00+00:00,15.0,16.0,14.875,8.630188941955566,60000,0.0,
2001-01-04 00:00:00+00:00,15.75,16.0,15.75,8.732929229736328,73600,0.0,
2001-01-05 00:00:00+00:00,15.8125,15.875,15.625,8.630188941955566,59800,0.0,
2001-01-08 00:00:00+00:00,15.6875,15.875,15.6875,8.630188941955566,25500,0.0,
2001-01-09 00:00:00+00:00,15.625,15.9375,15.625,8.698684692382812,56200,0.0,
2001-01-10 00:00:00+00:00,15.75,15.875,15.6875,8.630188941955566,16700,0.0,
2001-01-11 00:00:00+00:00,15.6875,15.875,15.6875,8.630188941955566,20400,0.0,
2001-01-12 00:00:00+00:00,15.625,15.8125,15.625,8.595938682556152,44100,0.0,
2001-01-16 00:00:00+00:00,15.8125,16.0,15.6875,8.698684692382812,35200,0.0,
2001-01-17 00:00:00+00:00,16.125,16.125,16.0625,8.801424026489258,29000,0.0,
2001-01-18 00:00:00+00:00,16.0,16.0,16.0,8.767181396484375,2500,0.0,
2001-01-19 00:00:00+00:00,16.0,16.0625,16.0,8.767181396484375,36400,0.0,
2001-01-22 00:00:00+00:00,16.0,16.0,16.0,8.767181396484375,1900,0.0,
2001-01-23 00:00:00+00:00,16.0625,16.4375,16.0625,8.972660064697266,32500,0.0,
2001-01-24 00:00:00+00:00,16.5,16.875,16.5,9.143890380859377,89500,0.0,
2001-01-25 00:00:00+00:00,16.5,16.75,16.5,9.178143501281738,95500,0.0,
2001-01-26 00:00:00+00:00,16.75,16.75,16.625,9.178143501281738,57600,0.0,
2001-01-29 00:00:00+00:00,16.75,16.75,16.649999618530273,9.178143501281738,37800,0.0,
2001-01-30 00:00:00+00:00,16.75,16.75,16.729999542236328,9.178143501281738,14300,0.0,
2001-01-31 00:00:00+00:00,16.75,17.25,16.75,9.3151216506958,102400,0.0,
2001-02-01 00:00:00+00:00,16.899999618530273,17.25,16.799999237060547,9.370244026184082,74300,0.1,
2001-02-02 00:00:00+00:00,17.100000381469727,17.780000686645508,17.100000381469727,9.80017375946045,529700,0.0,
2001-02-05 00:00:00+00:00,17.780000686645508,18.0,17.5,9.794665336608888,186600,0.0,
2001-02-06 00:00:00+00:00,17.799999237060547,17.93000030517578,17.799999237060547,9.866317749023438,70000,0.0,
2001-02-07 00:00:00+00:00,17.899999618530273,17.90999984741211,17.829999923706055,9.866317749023438,42800,0.0,
2001-02-08 00:00:00+00:00,17.950000762939453,17.950000762939453,17.799999237060547,9.811196327209473,48700,0.0,
2001-02-09 00:00:00+00:00,17.700000762939453,18.0,17.700000762939453,9.92143440246582,23600,0.0,
2001-02-12 00:00:00+00:00,17.899999618530273,18.0,17.850000381469727,9.92143440246582,13100,0.0,
2001-02-13 00:00:00+00:00,17.950000762939453,18.200000762939453,17.950000762939453,9.982064247131348,50700,0.0,
2001-02-14 00:00:00+00:00,18.0,18.11000061035156,17.969999313354492,9.910412788391112,5800,0.0,
2001-02-15 00:00:00+00:00,17.950000762939453,18.700000762939453,17.950000762939453,10.202542304992676,27400,0.0,
2001-02-16 00:00:00+00:00,18.25,18.649999618530277,18.25,10.27971363067627,28200,0.0,
2001-02-20 00:00:00+00:00,18.850000381469727,18.989999771118164,18.46999931335449,10.18600845336914,17600,0.0,
2001-02-21 00:00:00+00:00,18.649999618530277,18.649999618530277,18.0,9.998602867126465,25500,0.0,
2001-02-22 00:00:00+00:00,18.13999938964844,18.36000061035156,18.13999938964844,10.031675338745115,14600,0.0,
2001-02-23 00:00:00+00:00,18.020000457763672,18.700000762939453,18.020000457763672,10.224590301513672,16200,0.0,
2001-02-26 00:00:00+00:00,18.600000381469727,18.600000381469727,18.5,10.197027206420898,2700,0.0,
2001-02-27 00:00:00+00:00,18.5,18.5,18.31999969482422,10.097819328308104,2100,0.0,
2001-02-28 00:00:00+00:00,18.600000381469727,18.600000381469727,18.149999618530277,10.00411605834961,8400,0.0,
2001-03-01 00:00:00+00:00,18.200000762939453,18.299999237060547,18.200000762939453,10.0867919921875,1700,0.0,
2001-03-02 00:00:00+00:00,18.200000762939453,18.34000015258789,17.899999618530273,10.108838081359863,17600,0.0,
2001-03-05 00:00:00+00:00,18.399999618530277,18.399999618530277,18.200000762939453,10.031675338745115,5700,0.0,
2001-03-06 00:00:00+00:00,18.200000762939453,18.200000762939453,18.200000762939453,10.031675338745115,600,0.0,
2001-03-07 00:00:00+00:00,18.200000762939453,18.25,18.200000762939453,10.031675338745115,1700,0.0,
2001-03-08 00:00:00+00:00,18.200000762939453,18.3799991607666,18.200000762939453,10.059236526489258,7800,0.0,
2001-03-09 00:00:00+00:00,18.350000381469727,18.350000381469727,18.25,10.059236526489258,2100,0.0,
2001-03-12 00:00:00+00:00,18.36000061035156,18.36000061035156,18.200000762939453,10.097819328308104,9100,0.0,
2001-03-13 00:00:00+00:00,18.200000762939453,18.200000762939453,18.200000762939453,10.031675338745115,7500,0.0,
2001-03-14 00:00:00+00:00,18.200000762939453,18.200000762939453,18.200000762939453,10.031675338745115,8700,0.0,
2001-03-15 00:00:00+00:00,18.200000762939453,18.350000381469727,18.100000381469727,10.11435317993164,36500,0.0,
2001-03-16 00:00:00+00:00,18.3700008392334,18.3700008392334,18.280000686645508,10.075772285461426,1200,0.0,
2001-03-19 00:00:00+00:00,18.200000762939453,18.3799991607666,18.200000762939453,10.0867919921875,7700,0.0,
2001-03-20 00:00:00+00:00,18.38999938964844,18.5,18.299999237060547,10.197027206420898,3600,0.0,
2001-03-21 00:00:00+00:00,18.850000381469727,18.850000381469727,18.399999618530277,10.197027206420898,9000,0.0,
2001-03-22 00:00:00+00:00,18.40999984741211,18.40999984741211,18.0,10.11435317993164,62300,0.0,
2001-03-23 00:00:00+00:00,18.25,18.299999237060547,18.25,10.0867919921875,3200,0.0,
2001-03-26 00:00:00+00:00,18.299999237060547,18.299999237060547,18.239999771118164,10.05372428894043,2100,0.0,
2001-03-27 00:00:00+00:00,18.299999237060547,18.649999618530277,18.299999237060547,10.27971363067627,14600,0.0,
2001-03-28 00:00:00+00:00,18.5,18.700000762939453,18.5,10.197027206420898,8300,0.0,
2001-03-29 00:00:00+00:00,18.5,18.600000381469727,18.5,10.252148628234863,8800,0.0,
2001-03-30 00:00:00+00:00,18.5,18.600000381469727,18.5,10.197027206420898,59800,0.0,
2001-04-02 00:00:00+00:00,18.299999237060547,18.299999237060547,18.200000762939453,10.0867919921875,2000,0.0,
2001-04-03 00:00:00+00:00,18.200000762939453,18.200000762939453,17.899999618530273,10.031675338745115,23000,0.0,
2001-04-04 00:00:00+00:00,18.100000381469727,18.100000381469727,17.899999618530273,9.92143440246582,7700,0.0,
2001-04-05 00:00:00+00:00,18.0,18.0,18.0,9.92143440246582,200,0.0,
2001-04-06 00:00:00+00:00,18.0,18.200000762939453,18.0,9.987582206726074,7900,0.0,
2001-04-09 00:00:00+00:00,18.049999237060547,18.049999237060547,18.0,9.92143440246582,3700,0.0,
2001-04-10 00:00:00+00:00,18.0,18.100000381469727,18.0,9.976558685302734,2800,0.0,
2001-04-11 00:00:00+00:00,18.0,18.0,18.0,9.92143440246582,61300,0.0,
2001-04-12 00:00:00+00:00,18.020000457763672,18.200000762939453,18.020000457763672,10.031675338745115,800,0.0,
2001-04-16 00:00:00+00:00,18.200000762939453,18.75,18.200000762939453,10.318292617797852,7800,0.0,
2001-04-17 00:00:00+00:00,18.75,18.82999992370605,18.5,10.334832191467283,109300,0.0,
2001-04-18 00:00:00+00:00,18.75,18.75,18.61000061035156,10.32931900024414,5200,0.0,
2001-04-19 00:00:00+00:00,18.739999771118164,18.84000015258789,18.6299991607666,10.268685340881348,3300,0.0,
2001-04-20 00:00:00+00:00,18.5,18.5,18.239999771118164,10.197027206420898,8400,0.0,
2001-04-23 00:00:00+00:00,18.299999237060547,18.299999237060547,18.299999237060547,10.0867919921875,1500,0.0,
2001-04-24 00:00:00+00:00,18.450000762939453,18.549999237060547,18.450000762939453,10.224590301513672,900,0.0,
2001-04-25 00:00:00+00:00,18.299999237060547,18.299999237060547,18.25,10.059236526489258,400,0.0,
2001-04-26 00:00:00+00:00,18.0,18.0,17.799999237060547,9.92143440246582,8900,0.0,
2001-04-27 00:00:00+00:00,17.799999237060547,17.860000610351562,17.600000381469727,9.700957298278809,4700,0.0,
2001-04-30 00:00:00+00:00,17.600000381469727,17.6200008392334,17.0,9.645841598510742,36100,0.0,
2001-05-01 00:00:00+00:00,17.299999237060547,17.5,17.299999237060547,9.645841598510742,18900,0.0,
2001-05-02 00:00:00+00:00,17.5,17.579999923706055,17.5,9.689936637878418,34700,0.0,
2001-05-03 00:00:00+00:00,17.600000381469727,17.700000762939453,17.510000228881836,9.712124824523926,500,0.11,
2001-05-04 00:00:00+00:00,17.5,17.600000381469727,17.5,9.762038230895996,1000,0.0,
2001-05-07 00:00:00+00:00,17.610000610351562,17.8700008392334,17.610000610351562,9.9118013381958,9100,0.0,
2001-05-08 00:00:00+00:00,17.899999618530273,17.989999771118164,17.8700008392334,9.956175804138184,1000,0.0,
2001-05-09 00:00:00+00:00,17.799999237060547,18.0,17.799999237060547,9.878521919250488,5900,0.0,
2001-05-10 00:00:00+00:00,17.600000381469727,17.799999237060547,17.600000381469727,9.872973442077637,500,0.0,
2001-05-11 00:00:00+00:00,17.899999618530273,18.0,17.899999618530273,9.98390293121338,3700,0.0,
2001-05-14 00:00:00+00:00,17.899999618530273,17.989999771118164,17.700000762939453,9.872973442077637,11500,0.0,
2001-05-15 00:00:00+00:00,17.899999618530273,18.25,17.899999618530273,10.039376258850098,10100,0.0,
2001-05-16 00:00:00+00:00,18.100000381469727,18.100000381469727,18.100000381469727,10.039376258850098,17600,0.0,
2001-05-17 00:00:00+00:00,18.0,18.0,18.0,9.98390293121338,300,0.0,
2001-05-18 00:00:00+00:00,18.0,18.0,18.0,9.98390293121338,0,0.0,
2001-05-21 00:00:00+00:00,17.950000762939453,17.959999084472656,17.950000762939453,9.96172046661377,1000,0.0,
2001-05-22 00:00:00+00:00,18.0,18.309999465942383,18.0,10.155850410461426,36500,0.0,
2001-05-23 00:00:00+00:00,18.25,18.25,18.100000381469727,10.039376258850098,25600,0.0,
2001-05-24 00:00:00+00:00,18.100000381469727,18.399999618530277,18.100000381469727,10.094840049743652,13600,0.0,
2001-05-25 00:00:00+00:00,18.200000762939453,18.450000762939453,18.200000762939453,10.205768585205078,11100,0.0,
2001-05-29 00:00:00+00:00,18.450000762939453,18.5,18.450000762939453,10.261231422424316,3200,0.0,
2001-05-30 00:00:00+00:00,18.399999618530277,18.399999618530277,18.299999237060547,10.150304794311523,3300,0.0,
2001-05-31 00:00:00+00:00,18.299999237060547,18.299999237060547,18.149999618530277,10.067106246948242,11000,0.0,
2001-06-01 00:00:00+00:00,18.049999237060547,18.18000030517578,18.049999237060547,10.039376258850098,900,0.0,
2001-06-04 00:00:00+00:00,18.200000762939453,18.299999237060547,18.200000762939453,10.122572898864746,8100,0.0,
2001-06-05 00:00:00+00:00,18.299999237060547,18.299999237060547,18.270000457763672,10.150304794311523,10300,0.0,
2001-06-06 00:00:00+00:00,18.25,18.25,18.25,10.122572898864746,3000,0.0,
2001-06-07 00:00:00+00:00,18.25,18.25,18.0,9.98390293121338,25100,0.0,
2001-06-08 00:00:00+00:00,18.100000381469727,18.299999237060547,18.100000381469727,10.083751678466797,12600,0.0,
2001-06-11 00:00:00+00:00,18.25,18.290000915527344,18.25,10.122572898864746,10700,0.0,
2001-06-12 00:00:00+00:00,18.25,18.25,18.25,10.122572898864746,1700,0.0,
2001-06-13 00:00:00+00:00,18.100000381469727,18.149999618530277,18.100000381469727,10.067106246948242,2100,0.0,
2001-06-14 00:00:00+00:00,18.0,18.0,18.0,9.98390293121338,100,0.0,
2001-06-15 00:00:00+00:00,18.0,18.0,18.0,9.98390293121338,0,0.0,
2001-06-18 00:00:00+00:00,17.950000762939453,17.950000762939453,17.950000762939453,9.956175804138184,4000,0.0,
2001-06-19 00:00:00+00:00,18.049999237060547,18.25,18.049999237060547,10.094840049743652,18300,0.0,
2001-06-20 00:00:00+00:00,18.200000762939453,18.200000762939453,18.0,9.98390293121338,6900,0.0,
2001-06-21 00:00:00+00:00,18.0,18.0,18.0,9.98390293121338,400,0.0,
2001-06-22 00:00:00+00:00,18.100000381469727,18.100000381469727,17.850000381469727,9.900705337524414,12400,0.0,
2001-06-25 00:00:00+00:00,17.850000381469727,17.899999618530273,17.780000686645508,9.900705337524414,20600,0.0,
2001-06-26 00:00:00+00:00,17.850000381469727,17.920000076293945,17.75,9.939534187316896,44800,0.0,
2001-06-27 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,9.872973442077637,1200,0.0,
2001-06-28 00:00:00+00:00,17.799999237060547,17.950000762939453,17.700000762939453,9.872973442077637,48800,0.0,
2001-06-29 00:00:00+00:00,18.149999618530277,18.149999618530277,17.100000381469727,9.484708786010742,38500,0.0,
2001-07-02 00:00:00+00:00,17.299999237060547,17.899999618530273,17.299999237060547,9.92844009399414,44800,0.0,
2001-07-03 00:00:00+00:00,18.0,18.0,17.899999618530273,9.92844009399414,1100,0.0,
2001-07-05 00:00:00+00:00,17.799999237060547,18.0,17.799999237060547,9.92844009399414,21400,0.0,
2001-07-06 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,9.872973442077637,1400,0.0,
2001-07-09 00:00:00+00:00,17.75,18.0,17.75,9.98390293121338,20500,0.0,
2001-07-10 00:00:00+00:00,18.0,18.200000762939453,18.0,10.094840049743652,40300,0.0,
2001-07-11 00:00:00+00:00,18.049999237060547,18.100000381469727,18.049999237060547,10.039376258850098,3400,0.0,
2001-07-12 00:00:00+00:00,18.100000381469727,18.190000534057617,18.0,10.039376258850098,9100,0.0,
2001-07-13 00:00:00+00:00,18.190000534057617,18.200000762939453,18.100000381469727,10.067106246948242,4800,0.0,
2001-07-16 00:00:00+00:00,18.200000762939453,18.25,18.100000381469727,10.117029190063477,17900,0.0,
2001-07-17 00:00:00+00:00,18.239999771118164,18.299999237060547,18.229999542236328,10.150304794311523,5600,0.0,
2001-07-18 00:00:00+00:00,18.299999237060547,18.3799991607666,18.299999237060547,10.194677352905272,6600,0.0,
2001-07-19 00:00:00+00:00,18.5,19.049999237060547,18.5,10.538564682006836,46900,0.0,
2001-07-20 00:00:00+00:00,19.0,19.01000022888184,18.899999618530277,10.4886474609375,6600,0.0,
2001-07-23 00:00:00+00:00,19.0,19.0,18.899999618530277,10.483098030090332,1500,0.0,
2001-07-24 00:00:00+00:00,18.799999237060547,18.799999237060547,18.649999618530277,10.344438552856444,12800,0.0,
2001-07-25 00:00:00+00:00,18.649999618530277,18.649999618530277,18.549999237060547,10.288970947265623,3900,0.0,
2001-07-26 00:00:00+00:00,18.51000022888184,18.799999237060547,18.51000022888184,10.40544891357422,25200,0.0,
2001-07-27 00:00:00+00:00,18.700000762939453,19.0,18.700000762939453,10.538564682006836,43500,0.0,
2001-07-30 00:00:00+00:00,18.799999237060547,19.0,18.799999237060547,10.538564682006836,10000,0.0,
2001-07-31 00:00:00+00:00,19.0,19.489999771118164,19.0,10.788166046142578,395100,0.0,
2001-08-01 00:00:00+00:00,19.5,19.5,19.100000381469727,10.810359001159668,27500,0.0,
2001-08-02 00:00:00+00:00,19.600000381469727,19.600000381469727,19.25,10.73270320892334,12100,0.0,
2001-08-03 00:00:00+00:00,19.31999969482422,19.399999618530277,19.299999237060547,10.81637477874756,9000,0.11,
2001-08-06 00:00:00+00:00,19.299999237060547,19.5,19.049999237060547,10.877729415893556,30100,0.0,
2001-08-07 00:00:00+00:00,19.5,19.5,19.049999237060547,10.62671184539795,7600,0.0,
2001-08-08 00:00:00+00:00,19.01000022888184,19.200000762939453,19.01000022888184,10.7103853225708,2900,0.0,
