date,APO_Open,APO_High,APO_Low,APO_Close,APO_Volume,APO_Dividends,APO_Stock Splits
2011-03-30 00:00:00+00:00,18.700000762939453,19.0,18.149999618530277,7.258064270019531,30086900,0.0,
2011-03-31 00:00:00+00:00,18.049999237060547,18.59000015258789,17.90999984741211,7.1783061027526855,9582800,0.0,
2011-04-01 00:00:00+00:00,18.010000228881836,18.229999542236328,17.889999389648438,7.1783061027526855,3199400,0.0,
2011-04-04 00:00:00+00:00,18.06999969482422,18.15999984741211,17.799999237060547,7.13044548034668,1846600,0.0,
2011-04-05 00:00:00+00:00,17.8799991607666,18.030000686645508,17.649999618530273,7.170328140258789,2353300,0.0,
2011-04-06 00:00:00+00:00,18.010000228881836,18.149999618530277,17.8799991607666,7.218183994293213,474900,0.0,
2011-04-07 00:00:00+00:00,18.34000015258789,18.350000381469727,18.0,7.182292461395264,702100,0.0,
2011-04-08 00:00:00+00:00,18.010000228881836,18.149999618530277,17.8799991607666,7.1783061027526855,304500,0.0,
2011-04-11 00:00:00+00:00,17.940000534057617,18.100000381469727,17.899999618530273,7.202229976654053,486000,0.0,
2011-04-12 00:00:00+00:00,18.100000381469727,18.34000015258789,17.8700008392334,7.254075527191162,624600,0.0,
2011-04-13 00:00:00+00:00,18.3700008392334,18.3700008392334,18.010000228881836,7.218183994293213,199600,0.0,
2011-04-14 00:00:00+00:00,18.010000228881836,18.270000457763672,18.0,7.278005123138428,408000,0.0,
2011-04-15 00:00:00+00:00,18.280000686645508,18.690000534057617,18.209999084472656,7.377701282501221,963000,0.0,
2011-04-18 00:00:00+00:00,18.5,18.59000015258789,17.959999084472656,7.250086307525635,720700,0.0,
2011-04-19 00:00:00+00:00,18.25,18.31999969482422,18.07999992370605,7.258064270019531,405000,0.0,
2011-04-20 00:00:00+00:00,18.38999938964844,18.38999938964844,18.100000381469727,7.2700276374816895,498200,0.0,
2011-04-21 00:00:00+00:00,18.299999237060547,18.350000381469727,17.829999923706055,7.222172260284424,1196100,0.0,
2011-04-25 00:00:00+00:00,18.040000915527344,18.25,18.040000915527344,7.202229976654053,280800,0.0,
2011-04-26 00:00:00+00:00,18.209999084472656,18.239999771118164,17.899999618530273,7.250086307525635,622700,0.0,
2011-04-27 00:00:00+00:00,18.100000381469727,18.200000762939453,18.040000915527344,7.250086307525635,275400,0.0,
2011-04-28 00:00:00+00:00,18.11000061035156,18.270000457763672,17.860000610351562,7.222172260284424,539400,0.0,
2011-04-29 00:00:00+00:00,18.18000030517578,18.190000534057617,17.93000030517578,7.21021032333374,196000,0.0,
2011-05-02 00:00:00+00:00,18.06999969482422,18.299999237060547,17.93000030517578,7.254075527191162,555700,0.0,
2011-05-03 00:00:00+00:00,18.030000686645508,18.350000381469727,18.020000457763672,7.285980224609375,377400,0.0,
2011-05-04 00:00:00+00:00,18.229999542236328,18.34000015258789,17.75,7.170328140258789,614000,0.0,
2011-05-05 00:00:00+00:00,17.8799991607666,18.09000015258789,17.700000762939453,7.154375553131104,412200,0.0,
2011-05-06 00:00:00+00:00,18.170000076293945,18.170000076293945,17.90999984741211,7.166341781616211,405600,0.0,
2011-05-09 00:00:00+00:00,18.34000015258789,18.559999465942383,18.299999237060547,7.377701282501221,965400,0.0,
2011-05-10 00:00:00+00:00,18.600000381469727,18.76000022888184,18.479999542236328,7.461450099945068,666400,0.0,
2011-05-11 00:00:00+00:00,18.76000022888184,18.76000022888184,18.3799991607666,7.369726657867432,371000,0.0,
