date,VOOV_Open,VOOV_High,VOOV_Low,VOOV_Close,VOOV_Volume,VOOV_Dividends,VOOV_Stock Splits
2010-10-12 00:00:00+00:00,53.0099983215332,53.34000015258789,52.7400016784668,39.23249816894531,3500,0.0,
2010-10-13 00:00:00+00:00,53.36000061035156,53.630001068115234,53.36000061035156,39.41647338867188,12800,0.0,
2010-10-14 00:00:00+00:00,53.18999862670898,53.34000015258789,52.880001068115234,38.97491836547852,13500,0.0,
2010-10-15 00:00:00+00:00,53.40999984741211,53.40999984741211,52.709999084472656,38.88660430908203,9100,0.0,
2010-10-18 00:00:00+00:00,53.119998931884766,53.29999923706055,53.119998931884766,39.225135803222656,1000,0.0,
2010-10-19 00:00:00+00:00,53.0,53.060001373291016,52.38999938964844,38.55542755126953,3300,0.0,
2010-10-20 00:00:00+00:00,52.72999954223633,53.27999877929688,52.72999954223633,39.21041870117188,8700,0.0,
2010-10-21 00:00:00+00:00,53.52000045776367,53.52999877929688,53.040000915527344,39.18098068237305,10400,0.0,
2010-10-22 00:00:00+00:00,53.18999862670898,53.27000045776367,53.18999862670898,39.17363357543945,2900,0.0,
2010-10-25 00:00:00+00:00,53.619998931884766,53.619998931884766,53.31999969482422,39.23984146118164,5200,0.0,
2010-10-26 00:00:00+00:00,53.25,53.25,53.25,39.18833541870117,1500,0.0,
2010-10-27 00:00:00+00:00,53.25,53.25,53.25,39.18833541870117,0,0.0,
2010-10-28 00:00:00+00:00,53.16999816894531,53.16999816894531,53.15999984741211,39.122108459472656,3000,0.0,
2010-10-29 00:00:00+00:00,53.15999984741211,53.15999984741211,53.15999984741211,39.122108459472656,1200,0.0,
2010-11-01 00:00:00+00:00,53.2400016784668,53.2400016784668,53.20000076293945,39.151554107666016,1900,0.0,
2010-11-02 00:00:00+00:00,53.34000015258789,53.34000015258789,53.34000015258789,39.25457763671875,200,0.0,
2010-11-03 00:00:00+00:00,53.470001220703125,53.61000061035156,53.27999877929688,39.45326232910156,19700,0.0,
2010-11-04 00:00:00+00:00,54.43999862670898,54.459999084472656,54.43999862670898,40.07144927978516,500,0.0,
2010-11-05 00:00:00+00:00,54.970001220703125,55.2400016784668,54.869998931884766,40.52038192749024,24600,0.0,
2010-11-08 00:00:00+00:00,55.040000915527344,55.040000915527344,54.880001068115234,40.40261459350586,2100,0.0,
2010-11-09 00:00:00+00:00,54.88999938964844,54.88999938964844,54.470001220703125,40.10089492797852,24900,0.0,
2010-11-10 00:00:00+00:00,54.130001068115234,54.59999847412109,54.130001068115234,40.18185043334961,2400,0.0,
2010-11-11 00:00:00+00:00,54.31999969482422,54.31999969482422,54.31999969482422,39.97578048706055,800,0.0,
2010-11-12 00:00:00+00:00,54.27000045776367,54.27000045776367,53.790000915527344,39.62253189086914,2700,0.0,
2010-11-15 00:00:00+00:00,54.20000076293945,54.380001068115234,53.95000076293945,39.70350646972656,2300,0.0,
2010-11-16 00:00:00+00:00,53.09000015258789,53.09000015258789,53.040000915527344,39.03379440307617,1000,0.0,
2010-11-17 00:00:00+00:00,53.18000030517578,53.220001220703125,53.04999923706055,39.0411491394043,2400,0.0,
2010-11-18 00:00:00+00:00,53.619998931884766,53.95000076293945,53.619998931884766,39.65933990478516,3700,0.0,
2010-11-19 00:00:00+00:00,53.869998931884766,53.869998931884766,53.869998931884766,39.64460754394531,300,0.0,
2010-11-22 00:00:00+00:00,53.220001220703125,53.220001220703125,53.220001220703125,39.166263580322266,1500,0.0,
2010-11-23 00:00:00+00:00,53.0,53.0,52.88999938964844,38.92341613769531,700,0.0,
2010-11-24 00:00:00+00:00,53.29999923706055,53.5,53.29999923706055,39.372318267822266,7700,0.0,
2010-11-26 00:00:00+00:00,53.5,53.5,53.5,39.372318267822266,0,0.0,
2010-11-29 00:00:00+00:00,52.68000030517578,52.84000015258789,52.68000030517578,38.84980010986328,5000,0.0,
2010-11-30 00:00:00+00:00,52.7599983215332,53.09000015258789,52.72999954223633,39.070587158203125,22200,0.0,
2010-12-01 00:00:00+00:00,53.63999938964844,54.0,53.619998931884766,39.74027633666992,48000,0.0,
2010-12-02 00:00:00+00:00,54.68000030517578,54.68000030517578,54.68000030517578,40.240718841552734,1500,0.0,
2010-12-03 00:00:00+00:00,54.61000061035156,54.77000045776367,54.61000061035156,40.30694961547852,1400,0.0,
2010-12-06 00:00:00+00:00,54.90999984741211,54.97999954223633,54.81999969482422,40.38053131103516,17100,0.0,
2010-12-07 00:00:00+00:00,55.380001068115234,55.380001068115234,55.130001068115234,40.57189178466797,10500,0.0,
2010-12-08 00:00:00+00:00,55.130001068115234,55.209999084472656,54.88999938964844,40.630767822265625,2900,0.0,
2010-12-09 00:00:00+00:00,55.209999084472656,55.209999084472656,55.209999084472656,40.630767822265625,0,0.0,
2010-12-10 00:00:00+00:00,55.88999938964844,55.88999938964844,55.88999938964844,41.13119125366211,1000,0.0,
2010-12-13 00:00:00+00:00,56.45000076293945,56.45000076293945,56.13999938964844,41.359352111816406,9800,0.0,
2010-12-14 00:00:00+00:00,56.20000076293945,56.20000076293945,56.08000183105469,41.27102279663086,900,0.0,
2010-12-15 00:00:00+00:00,56.040000915527344,56.040000915527344,56.040000915527344,41.24159240722656,300,0.0,
2010-12-16 00:00:00+00:00,55.7599983215332,56.20000076293945,55.7599983215332,41.32253646850586,22100,0.0,
2010-12-17 00:00:00+00:00,56.040000915527344,56.220001220703125,56.0099983215332,41.37403869628906,3900,0.0,
2010-12-20 00:00:00+00:00,56.22999954223633,56.45000076293945,56.11000061035156,41.51388168334961,6500,0.0,
2010-12-21 00:00:00+00:00,56.650001525878906,56.83000183105469,56.650001525878906,41.8009033203125,25100,0.0,
2010-12-22 00:00:00+00:00,57.060001373291016,57.08000183105469,57.060001373291016,42.00693893432617,2300,0.0,
2010-12-23 00:00:00+00:00,57.060001373291016,57.060001373291016,56.959999084472656,41.91864013671875,500,0.0,
2010-12-27 00:00:00+00:00,56.63999938964844,56.75,56.63999938964844,42.04459762573242,1000,0.38,
2010-12-28 00:00:00+00:00,56.83000183105469,56.83000183105469,56.7599983215332,42.05200958251953,4300,0.0,
2010-12-29 00:00:00+00:00,56.959999084472656,56.959999084472656,56.959999084472656,42.20016860961914,800,0.0,
2010-12-30 00:00:00+00:00,57.02999877929688,57.02999877929688,56.75,42.06681442260742,11200,0.0,
2010-12-31 00:00:00+00:00,56.72999954223633,56.72999954223633,56.72999954223633,42.02975845336914,200,0.0,
2011-01-03 00:00:00+00:00,57.5099983215332,57.70000076293945,57.400001525878906,42.68174743652344,10400,0.0,
2011-01-04 00:00:00+00:00,57.90999984741211,57.90999984741211,57.52000045776367,42.652103424072266,5400,0.0,
2011-01-05 00:00:00+00:00,57.540000915527344,57.959999084472656,57.459999084472656,42.881778717041016,75000,0.0,
2011-01-06 00:00:00+00:00,58.15999984741211,58.15999984741211,57.709999084472656,42.75582885742188,3100,0.0,
2011-01-07 00:00:00+00:00,57.900001525878906,57.900001525878906,57.5099983215332,42.73360824584961,3200,0.0,
2011-01-10 00:00:00+00:00,57.31999969482422,57.619998931884766,57.31999969482422,42.68914031982422,2400,0.0,
2011-01-11 00:00:00+00:00,57.84999847412109,57.91999816894531,57.68000030517578,42.7706413269043,4400,0.0,
2011-01-12 00:00:00+00:00,58.18000030517578,58.18000030517578,58.15999984741211,43.0892219543457,1700,0.0,
2011-01-13 00:00:00+00:00,58.2599983215332,58.27000045776367,58.22999954223633,43.14850234985352,2100,0.0,
2011-01-14 00:00:00+00:00,58.81999969482422,58.81999969482422,58.81999969482422,43.57820892333984,1500,0.0,
2011-01-18 00:00:00+00:00,58.79999923706055,58.880001068115234,58.66999816894531,43.5707893371582,32100,0.0,
2011-01-19 00:00:00+00:00,58.720001220703125,58.7400016784668,57.9900016784668,42.96326446533203,7500,0.0,
2011-01-20 00:00:00+00:00,57.959999084472656,58.22999954223633,57.77999877929688,43.10405349731445,37700,0.0,
2011-01-21 00:00:00+00:00,58.630001068115234,58.66999816894531,58.4900016784668,43.4522590637207,10000,0.0,
2011-01-24 00:00:00+00:00,58.59999847412109,58.869998931884766,58.59999847412109,43.555965423583984,4500,0.0,
2011-01-25 00:00:00+00:00,58.79999923706055,58.83000183105469,58.470001220703125,43.53375625610352,8500,0.0,
2011-01-26 00:00:00+00:00,58.93999862670898,59.060001373291016,58.900001525878906,43.756004333496094,11300,0.0,
2011-01-27 00:00:00+00:00,58.959999084472656,59.20000076293945,58.959999084472656,43.84490966796875,6900,0.0,
2011-01-28 00:00:00+00:00,59.2599983215332,59.33000183105469,58.2400016784668,43.14850234985352,44500,0.0,
2011-01-31 00:00:00+00:00,58.45000076293945,58.720001220703125,58.40999984741211,43.459659576416016,3500,0.0,
2011-02-01 00:00:00+00:00,59.310001373291016,59.7400016784668,59.310001373291016,44.25980758666992,3900,0.0,
2011-02-02 00:00:00+00:00,59.68000030517578,59.79999923706055,59.560001373291016,44.12643814086914,6600,0.0,
2011-02-03 00:00:00+00:00,59.52999877929688,59.56999969482422,59.470001220703125,44.13384628295898,6900,0.0,
2011-02-04 00:00:00+00:00,59.810001373291016,59.81999969482422,59.41999816894531,44.31907653808594,2900,0.0,
2011-02-07 00:00:00+00:00,59.970001220703125,60.369998931884766,59.970001220703125,44.65987777709961,13300,0.0,
2011-02-08 00:00:00+00:00,60.130001068115234,60.400001525878906,60.130001068115234,44.748779296875,4100,0.0,
2011-02-09 00:00:00+00:00,60.34999847412109,60.34999847412109,60.02999877929688,44.51910400390625,2400,0.0,
2011-02-10 00:00:00+00:00,59.91999816894531,60.2599983215332,59.91999816894531,44.64506149291992,3600,0.0,
2011-02-11 00:00:00+00:00,60.56999969482422,60.70000076293945,60.56999969482422,44.92658615112305,3300,0.0,
2011-02-14 00:00:00+00:00,60.650001525878906,60.84000015258789,60.650001525878906,45.05253982543945,2600,0.0,
2011-02-15 00:00:00+00:00,60.650001525878906,60.650001525878906,60.5,44.83028411865234,800,0.0,
2011-02-16 00:00:00+00:00,61.02000045776367,61.02000045776367,60.880001068115234,45.178489685058594,6600,0.0,
2011-02-17 00:00:00+00:00,61.119998931884766,61.369998931884766,61.119998931884766,45.46742248535156,28500,0.0,
2011-02-18 00:00:00+00:00,61.220001220703125,61.45000076293945,61.220001220703125,45.44519805908203,11000,0.0,
2011-02-22 00:00:00+00:00,60.79999923706055,60.9900016784668,60.119998931884766,44.62282943725586,7300,0.0,
2011-02-23 00:00:00+00:00,60.31999969482422,60.40999984741211,59.88999938964844,44.47465515136719,5800,0.0,
2011-02-24 00:00:00+00:00,60.0,60.0,59.36000061035156,43.97826766967773,4500,0.0,
2011-02-25 00:00:00+00:00,60.290000915527344,60.40999984741211,60.290000915527344,44.74136352539063,3700,0.0,
2011-02-28 00:00:00+00:00,60.7599983215332,60.81999969482422,60.65999984741211,45.05995559692383,4800,0.0,
2011-03-01 00:00:00+00:00,61.130001068115234,61.130001068115234,59.880001068115234,44.40056610107422,8700,0.0,
2011-03-02 00:00:00+00:00,60.02999877929688,60.09999847412109,59.72999954223633,44.33388137817383,12000,0.0,
2011-03-03 00:00:00+00:00,60.47999954223633,60.93000030517578,60.47999954223633,45.14142990112305,3400,0.0,
2011-03-04 00:00:00+00:00,60.84999847412109,60.84999847412109,59.959999084472656,44.71915054321289,15100,0.0,
2011-03-07 00:00:00+00:00,60.75,60.75,59.810001373291016,44.3857536315918,16800,0.0,
2011-03-08 00:00:00+00:00,60.08000183105469,60.68999862670898,59.869998931884766,44.963623046875,25700,0.0,
2011-03-09 00:00:00+00:00,60.25,60.68999862670898,60.25,44.88214111328125,7000,0.0,
2011-03-10 00:00:00+00:00,59.970001220703125,59.970001220703125,59.43999862670898,44.03752517700195,19800,0.0,
2011-03-11 00:00:00+00:00,59.119998931884766,59.5099983215332,59.119998931884766,44.08940124511719,1900,0.0,
2011-03-14 00:00:00+00:00,59.27000045776367,59.36000061035156,59.119998931884766,43.97826766967773,3300,0.0,
2011-03-15 00:00:00+00:00,57.68000030517578,58.9900016784668,57.68000030517578,43.57820892333984,24600,0.0,
2011-03-16 00:00:00+00:00,58.68999862670898,58.68999862670898,57.36000061035156,42.76324844360352,64300,0.0,
2011-03-17 00:00:00+00:00,58.540000915527344,58.619998931884766,58.25,43.15590286254883,39600,0.0,
2011-03-18 00:00:00+00:00,59.36000061035156,59.36000061035156,58.84999847412109,43.65971374511719,13800,0.0,
2011-03-21 00:00:00+00:00,59.650001525878906,59.81999969482422,59.650001525878906,44.20794296264648,2100,0.0,
2011-03-22 00:00:00+00:00,59.59000015258789,59.59000015258789,59.470001220703125,44.05976104736328,6600,0.0,
2011-03-23 00:00:00+00:00,59.34999847412109,59.68000030517578,58.9900016784668,44.15607070922852,60000,0.0,
2011-03-24 00:00:00+00:00,59.959999084472656,60.060001373291016,59.540000915527344,44.4301986694336,24900,0.0,
2011-03-25 00:00:00+00:00,59.900001525878906,60.2400016784668,59.900001525878906,44.63524627685547,29400,0.166,
2011-03-28 00:00:00+00:00,60.119998931884766,60.2599983215332,60.040000915527344,44.60554885864258,5600,0.0,
2011-03-29 00:00:00+00:00,59.81999969482422,60.18999862670898,59.619998931884766,44.70210647583008,13300,0.0,
2011-03-30 00:00:00+00:00,60.619998931884766,60.84000015258789,60.5099983215332,45.17758941650391,9900,0.0,
2011-03-31 00:00:00+00:00,60.650001525878906,60.70000076293945,60.58000183105469,45.03642654418945,6500,0.0,
2011-04-01 00:00:00+00:00,61.060001373291016,61.060001373291016,60.970001220703125,45.29645919799805,1400,0.0,
2011-04-04 00:00:00+00:00,61.060001373291016,61.08000183105469,60.81999969482422,45.20732116699219,4200,0.0,
2011-04-05 00:00:00+00:00,60.93999862670898,61.09999847412109,60.93999862670898,45.39303207397461,2900,0.0,
2011-04-06 00:00:00+00:00,61.18999862670898,61.2599983215332,61.040000915527344,45.51190948486328,4500,0.0,
2011-04-07 00:00:00+00:00,61.209999084472656,61.31999969482422,60.84000015258789,45.37076187133789,22800,0.0,
2011-04-08 00:00:00+00:00,60.97999954223633,60.97999954223633,60.65999984741211,45.2147331237793,21300,0.0,
2011-04-11 00:00:00+00:00,60.97999954223633,60.9900016784668,60.650001525878906,45.05873107910156,51100,0.0,
2011-04-12 00:00:00+00:00,60.13999938964844,60.27000045776367,59.970001220703125,44.55352783203125,700,0.0,
2011-04-13 00:00:00+00:00,60.41999816894531,60.41999816894531,60.02000045776367,44.59069442749024,1000,0.0,
2011-04-14 00:00:00+00:00,59.86000061035156,59.90999984741211,59.86000061035156,44.50896453857422,800,0.0,
2011-04-15 00:00:00+00:00,60.16999816894531,60.33000183105469,60.13999938964844,44.82097625732422,400,0.0,
2011-04-18 00:00:00+00:00,59.34999847412109,59.43000030517578,59.27000045776367,44.15234756469727,7600,0.0,
2011-04-19 00:00:00+00:00,59.720001220703125,59.83000183105469,59.540000915527344,44.44952774047852,2200,0.0,
2011-04-20 00:00:00+00:00,60.63999938964844,60.63999938964844,60.52999877929688,44.96956634521485,1000,0.0,
2011-04-21 00:00:00+00:00,60.70000076293945,60.70000076293945,60.59000015258789,45.021575927734375,1600,0.0,
2011-04-25 00:00:00+00:00,60.59999847412109,60.65999984741211,60.59000015258789,45.01416015625,1200,0.0,
2011-04-26 00:00:00+00:00,60.84999847412109,61.22999954223633,60.84999847412109,45.47476577758789,1500,0.0,
2011-04-27 00:00:00+00:00,61.16999816894531,61.650001525878906,61.16999816894531,45.80165481567383,2800,0.0,
2011-04-28 00:00:00+00:00,61.66999816894531,61.66999816894531,61.66999816894531,45.816505432128906,300,0.0,
2011-04-29 00:00:00+00:00,61.93999862670898,61.97999954223633,61.93999862670898,46.046817779541016,300,0.0,
2011-05-02 00:00:00+00:00,62.20000076293945,62.2400016784668,61.93999862670898,46.01711654663086,1200,0.0,
2011-05-03 00:00:00+00:00,61.75,61.75,61.45000076293945,45.65306854248047,500,0.0,
2011-05-04 00:00:00+00:00,61.63999938964844,61.63999938964844,61.15999984741211,45.437618255615234,1400,0.0,
2011-05-05 00:00:00+00:00,60.84999847412109,60.84999847412109,60.5,45.08844757080078,800,0.0,
2011-05-06 00:00:00+00:00,61.15999984741211,61.27000045776367,61.13999938964844,45.51934051513672,1000,0.0,
2011-05-09 00:00:00+00:00,60.93000030517578,61.11000061035156,60.72999954223633,45.326171875,2700,0.0,
2011-05-10 00:00:00+00:00,61.18000030517578,61.380001068115234,61.18000030517578,45.60105514526367,1900,0.0,
2011-05-11 00:00:00+00:00,61.45000076293945,61.45000076293945,60.68999862670898,45.10329818725586,2400,0.0,
2011-05-12 00:00:00+00:00,60.650001525878906,60.650001525878906,60.650001525878906,45.05873107910156,200,0.0,
2011-05-13 00:00:00+00:00,60.97999954223633,60.97999954223633,60.400001525878906,44.9472885131836,4900,0.0,
2011-05-16 00:00:00+00:00,60.65999984741211,60.65999984741211,60.45000076293945,44.99186325073242,1000,0.0,
2011-05-17 00:00:00+00:00,60.06999969482422,60.27999877929688,59.970001220703125,44.69468307495117,2200,0.0,
2011-05-18 00:00:00+00:00,60.5099983215332,60.7599983215332,60.5099983215332,45.14044952392578,600,0.0,
2011-05-19 00:00:00+00:00,61.0099983215332,61.0099983215332,60.650001525878906,45.22217178344727,2500,0.0,
2011-05-20 00:00:00+00:00,60.5,60.5,60.5,44.9472885131836,300,0.0,
2011-05-23 00:00:00+00:00,59.560001373291016,59.650001525878906,59.560001373291016,44.3157958984375,1200,0.0,
2011-05-24 00:00:00+00:00,59.90999984741211,59.90999984741211,59.90999984741211,44.50896453857422,100,0.0,
2011-05-25 00:00:00+00:00,59.93999862670898,59.93999862670898,59.93999862670898,44.53125381469727,100,0.0,
2011-05-26 00:00:00+00:00,59.68000030517578,60.040000915527344,59.68000030517578,44.60554885864258,1600,0.0,
2011-05-27 00:00:00+00:00,60.22999954223633,60.40999984741211,60.18000030517578,44.74669647216797,1200,0.0,
2011-05-31 00:00:00+00:00,60.630001068115234,60.630001068115234,60.59000015258789,45.02901077270508,3100,0.0,
2011-06-01 00:00:00+00:00,60.630001068115234,60.630001068115234,59.77999877929688,44.42723083496094,2200,0.0,
2011-06-02 00:00:00+00:00,59.540000915527344,59.540000915527344,59.040000915527344,44.011192321777344,2900,0.0,
2011-06-03 00:00:00+00:00,58.880001068115234,59.25,58.880001068115234,43.751163482666016,7000,0.0,
2011-06-06 00:00:00+00:00,58.34000015258789,58.4900016784668,58.0,43.08995819091797,2900,0.0,
2011-06-07 00:00:00+00:00,58.36000061035156,58.540000915527344,58.36000061035156,43.49113845825195,3000,0.0,
2011-06-08 00:00:00+00:00,57.970001220703125,58.130001068115234,57.90999984741211,43.07510757446289,2000,0.0,
2011-06-09 00:00:00+00:00,57.93000030517578,58.54999923706055,57.93000030517578,43.498573303222656,900,0.0,
2011-06-10 00:00:00+00:00,57.56999969482422,57.56999969482422,57.5,42.71847915649414,1600,0.0,
2011-06-13 00:00:00+00:00,57.68000030517578,57.84999847412109,57.41999816894531,42.6590461730957,1600,0.0,
2011-06-14 00:00:00+00:00,58.43999862670898,58.43999862670898,58.29999923706055,43.31283187866211,18100,0.0,
2011-06-15 00:00:00+00:00,57.84000015258789,57.84000015258789,57.15999984741211,42.51047134399414,4000,0.0,
2011-06-16 00:00:00+00:00,57.43999862670898,57.70000076293945,57.29999923706055,42.569915771484375,6100,0.0,
2011-06-17 00:00:00+00:00,57.9900016784668,57.9900016784668,57.709999084472656,42.94880294799805,3500,0.0,
2011-06-20 00:00:00+00:00,57.9900016784668,58.150001525878906,57.93999862670898,43.10481643676758,20200,0.0,
2011-06-21 00:00:00+00:00,58.41999816894531,58.58000183105469,58.29999923706055,43.52085494995117,1500,0.0,
2011-06-22 00:00:00+00:00,58.790000915527344,58.86000061035156,58.65999984741211,43.58028793334961,4900,0.0,
2011-06-23 00:00:00+00:00,57.68000030517578,57.68000030517578,57.40999984741211,42.71847915649414,2100,0.0,
2011-06-24 00:00:00+00:00,57.86000061035156,57.86000061035156,57.15999984741211,42.68788146972656,1300,0.299,
2011-06-27 00:00:00+00:00,57.22999954223633,57.22999954223633,57.22999954223633,42.74016571044922,100,0.0,
2011-06-28 00:00:00+00:00,57.709999084472656,58.09000015258789,57.709999084472656,43.382415771484375,3200,0.0,
2011-06-29 00:00:00+00:00,58.369998931884766,58.790000915527344,58.290000915527344,43.89772033691406,2600,0.0,
2011-06-30 00:00:00+00:00,59.02000045776367,59.290000915527344,59.02000045776367,44.278594970703125,2000,0.0,
2011-07-01 00:00:00+00:00,59.880001068115234,59.97999954223633,59.880001068115234,44.79389572143555,2900,0.0,
2011-07-05 00:00:00+00:00,60.060001373291016,60.060001373291016,59.81999969482422,44.69681167602539,1000,0.0,
2011-07-06 00:00:00+00:00,59.81999969482422,59.81999969482422,59.810001373291016,44.66693878173828,1700,0.0,
2011-07-07 00:00:00+00:00,60.40999984741211,60.41999816894531,60.40999984741211,45.12248229980469,1300,0.0,
2011-07-08 00:00:00+00:00,59.79999923706055,59.79999923706055,59.5099983215332,44.44288635253906,1200,0.0,
2011-07-11 00:00:00+00:00,59.0,59.0,58.68000030517578,43.82301330566406,3600,0.0,
2011-07-12 00:00:00+00:00,58.41999816894531,58.83000183105469,58.41999816894531,43.74088668823242,13200,0.0,
2011-07-13 00:00:00+00:00,58.88999938964844,59.27000045776367,58.630001068115234,43.79315185546875,800,0.0,
2011-07-14 00:00:00+00:00,58.54999923706055,58.54999923706055,58.54999923706055,43.7259521484375,200,0.0,
2011-07-15 00:00:00+00:00,58.560001373291016,58.65999984741211,58.119998931884766,43.62137985229492,6800,0.0,
2011-07-18 00:00:00+00:00,57.65999984741211,57.869998931884766,57.65999984741211,43.21811676025391,700,0.0,
2011-07-19 00:00:00+00:00,58.209999084472656,58.68999862670898,58.209999084472656,43.830509185791016,2300,0.0,
2011-07-20 00:00:00+00:00,58.959999084472656,58.959999084472656,58.959999084472656,44.032135009765625,100,0.0,
2011-07-21 00:00:00+00:00,59.43000030517578,59.900001525878906,59.43000030517578,44.6818733215332,1800,0.0,
2011-07-22 00:00:00+00:00,59.81999969482422,59.81999969482422,59.7400016784668,44.62959289550781,400,0.0,
2011-07-25 00:00:00+00:00,59.150001525878906,59.41999816894531,59.06999969482422,44.33833694458008,6400,0.0,
2011-07-26 00:00:00+00:00,58.959999084472656,58.959999084472656,58.959999084472656,44.032135009765625,300,0.0,
2011-07-27 00:00:00+00:00,58.18999862670898,58.27999877929688,57.880001068115234,43.24798583984375,8100,0.0,
2011-07-28 00:00:00+00:00,57.84000015258789,58.09000015258789,57.84000015258789,43.382415771484375,2200,0.0,
2011-07-29 00:00:00+00:00,57.08000183105469,57.380001068115234,56.81999969482422,42.657997131347656,5100,0.0,
2011-08-01 00:00:00+00:00,58.06999969482422,58.06999969482422,56.4900016784668,42.545989990234375,19800,0.0,
2011-08-02 00:00:00+00:00,56.45000076293945,56.720001220703125,55.709999084472656,41.6050033569336,2900,0.0,
2011-08-03 00:00:00+00:00,55.47999954223633,55.650001525878906,54.970001220703125,41.51537704467773,44100,0.0,
2011-08-04 00:00:00+00:00,54.84999847412109,54.91999816894531,52.97999954223633,39.56618118286133,7300,0.0,
2011-08-05 00:00:00+00:00,53.560001373291016,53.75,51.83000183105469,39.54378509521485,23100,0.0,
2011-08-08 00:00:00+00:00,51.43999862670898,52.0,49.31999969482422,37.32575225830078,6800,0.0,
2011-08-09 00:00:00+00:00,49.97999954223633,50.400001525878906,49.08000183105469,36.78057861328125,15500,0.0,
2011-08-10 00:00:00+00:00,50.470001220703125,50.470001220703125,49.470001220703125,36.94488143920898,6200,0.0,
2011-08-11 00:00:00+00:00,49.65999984741211,51.09000015258789,49.65999984741211,38.15471267700195,7700,0.0,
2011-08-12 00:00:00+00:00,52.15999984741211,52.15999984741211,51.400001525878906,38.39369201660156,8800,0.0,
2011-08-15 00:00:00+00:00,52.34999847412109,52.93999862670898,52.34999847412109,39.52139663696289,2200,0.0,
2011-08-16 00:00:00+00:00,52.34000015258789,52.95000076293945,52.33000183105469,39.29733657836914,2800,0.0,
2011-08-17 00:00:00+00:00,53.0,53.18999862670898,52.29999923706055,39.22265625,5200,0.0,
2011-08-18 00:00:00+00:00,50.5099983215332,50.5099983215332,49.9900016784668,37.70661926269531,31500,0.0,
2011-08-19 00:00:00+00:00,49.9900016784668,50.59999847412109,49.91999816894531,37.53485870361328,6900,0.0,
2011-08-22 00:00:00+00:00,50.16999816894531,50.18999862670898,49.58000183105469,37.0568962097168,1400,0.0,
2011-08-23 00:00:00+00:00,49.68999862670898,51.0,49.400001525878906,37.9232063293457,9100,0.0,
2011-08-24 00:00:00+00:00,51.4900016784668,51.650001525878906,51.40999984741211,38.57293701171875,700,0.0,
2011-08-25 00:00:00+00:00,52.540000915527344,52.720001220703125,51.310001373291016,38.32649230957031,3700,0.0,
2011-08-26 00:00:00+00:00,50.880001068115234,51.68999862670898,50.18999862670898,38.57293701171875,11200,0.0,
2011-08-29 00:00:00+00:00,52.43999862670898,52.93999862670898,52.43999862670898,39.53631591796875,2500,0.0,
2011-08-30 00:00:00+00:00,52.900001525878906,53.290000915527344,52.619998931884766,39.79770278930664,7500,0.0,
