date,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Volume,GDX_Dividends,GDX_Stock Splits
2006-05-22 00:00:00+00:00,36.52000045776367,37.290000915527344,35.869998931884766,32.19755172729492,197100,0.0,
2006-05-23 00:00:00+00:00,37.75,39.220001220703125,37.75,32.82887268066406,620900,0.0,
2006-05-24 00:00:00+00:00,37.130001068115234,37.56999969482422,35.869998931884766,31.58352279663086,638600,0.0,
2006-05-25 00:00:00+00:00,37.18000030517578,38.31999969482422,36.97999954223633,33.14020919799805,367000,0.0,
2006-05-26 00:00:00+00:00,38.7400016784668,38.7400016784668,37.77000045776367,33.33912658691406,269400,0.0,
2006-05-30 00:00:00+00:00,39.5,39.720001220703125,38.11000061035156,33.0104866027832,559100,0.0,
2006-05-31 00:00:00+00:00,38.900001525878906,39.130001068115234,38.119998931884766,33.59856033325195,350700,0.0,
2006-06-01 00:00:00+00:00,37.20000076293945,38.58000183105469,37.16999816894531,33.32182693481445,641300,0.0,
2006-06-02 00:00:00+00:00,39.310001373291016,39.38999938964844,38.79999923706055,33.840721130371094,277300,0.0,
2006-06-05 00:00:00+00:00,40.27000045776367,40.27000045776367,38.09999847412109,32.97589492797852,436000,0.0,
2006-06-06 00:00:00+00:00,38.02999877929688,38.02999877929688,36.720001220703125,32.007286071777344,663600,0.0,
2006-06-07 00:00:00+00:00,36.310001373291016,37.54999923706055,35.81999969482422,31.2548828125,484100,0.0,
2006-06-08 00:00:00+00:00,35.27000045776367,35.380001068115234,33.619998931884766,30.502479553222656,812800,0.0,
2006-06-09 00:00:00+00:00,35.75,36.18999862670898,34.86000061035156,30.329517364501957,542200,0.0,
2006-06-12 00:00:00+00:00,35.47999954223633,35.630001068115234,33.7599983215332,29.213891983032227,584700,0.0,
2006-06-13 00:00:00+00:00,32.65999984741211,33.150001525878906,31.81999969482422,27.847461700439453,1580900,0.0,
2006-06-14 00:00:00+00:00,32.849998474121094,33.5,32.25,28.565275192260746,646800,0.0,
2006-06-15 00:00:00+00:00,34.400001525878906,35.04999923706055,34.0,30.217084884643555,882200,0.0,
2006-06-16 00:00:00+00:00,35.0,35.0,34.29999923706055,29.897111892700195,602300,0.0,
2006-06-19 00:00:00+00:00,34.16999816894531,34.470001220703125,33.56999969482422,29.058223724365234,366100,0.0,
2006-06-20 00:00:00+00:00,33.90999984741211,34.72999954223633,33.599998474121094,29.698190689086918,388500,0.0,
2006-06-21 00:00:00+00:00,34.599998474121094,36.040000915527344,34.599998474121094,31.01273536682129,551000,0.0,
2006-06-22 00:00:00+00:00,36.0,36.209999084472656,35.16999816894531,30.822471618652344,590000,0.0,
2006-06-23 00:00:00+00:00,35.16999816894531,36.5,35.150001525878906,31.375957489013672,467800,0.0,
