date,SYK_Open,SYK_High,SYK_Low,SYK_Close,SYK_Volume,SYK_Dividends,SYK_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.0995370000600814,0.096450999379158,0.0766718089580535,372600,0.0,
1980-03-18 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,113400,0.0,
1980-03-19 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,291600,0.0,
1980-03-20 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,48600,0.0,
1980-03-21 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,16200,0.0,
1980-03-24 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,469800,0.0,
1980-03-25 00:00:00+00:00,0.0,0.0956790000200271,0.0925929993391037,0.0736050009727478,874800,0.0,
1980-03-26 00:00:00+00:00,0.0,0.0956790000200271,0.0925929993391037,0.0736050009727478,469800,0.0,
1980-03-27 00:00:00+00:00,0.0,0.0871910005807876,0.0841049998998642,0.0668576061725616,1733400,0.0,
1980-03-28 00:00:00+00:00,0.0,0.0910490006208419,0.0879629999399185,0.0699244439601898,761400,0.0,
1980-03-31 00:00:00+00:00,0.0,0.0956790000200271,0.0925929993391037,0.0736050009727478,1166400,0.0,
1980-04-01 00:00:00+00:00,0.0,0.0972220003604888,0.0941359996795654,0.0748315528035163,226800,0.0,
1980-04-02 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,437400,0.0,
1980-04-03 00:00:00+00:00,0.0,0.1003089994192123,0.0972220003604888,0.0772846937179565,891000,0.0,
1980-04-07 00:00:00+00:00,0.0,0.0987650007009506,0.0956790000200271,0.0760581344366073,194400,0.0,
1980-04-08 00:00:00+00:00,0.0,0.0995370000600814,0.096450999379158,0.0766718089580535,162000,0.0,
1980-04-09 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,2025000,0.0,
1980-04-10 00:00:00+00:00,0.0,0.1103399991989135,0.1072530001401901,0.08525862544775,988200,0.0,
1980-04-11 00:00:00+00:00,0.0,0.1087960004806518,0.1057099997997284,0.0840320661664009,259200,0.0,
1980-04-14 00:00:00+00:00,0.0,0.1087960004806518,0.1057099997997284,0.0840320661664009,210600,0.0,
1980-04-15 00:00:00+00:00,0.0,0.1141979992389679,0.1111110001802444,0.0883254781365394,1684800,0.0,
1980-04-16 00:00:00+00:00,0.0,0.1149690002202987,0.1118829995393753,0.0889391377568245,793800,0.0,
1980-04-17 00:00:00+00:00,0.0,0.1103399991989135,0.1072530001401901,0.08525862544775,1409400,0.0,
1980-04-18 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,437400,0.0,
1980-04-21 00:00:00+00:00,0.0,0.1057099997997284,0.1026230007410049,0.081578180193901,874800,0.0,
1980-04-22 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,858600,0.0,
1980-04-23 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,113400,0.0,
1980-04-24 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,259200,0.0,
1980-04-25 00:00:00+00:00,0.0,0.1087960004806518,0.1057099997997284,0.0840320661664009,259200,0.0,
1980-04-28 00:00:00+00:00,0.0,0.1087960004806518,0.1057099997997284,0.0840320661664009,48600,0.0,
1980-04-29 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,453600,0.0,
1980-04-30 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,340200,0.0,
1980-05-01 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,469800,0.0,
1980-05-02 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,1117800,0.0,
1980-05-05 00:00:00+00:00,0.0,0.1095679998397827,0.1064810007810592,0.0846449509263038,372600,0.0,
1980-05-06 00:00:00+00:00,0.0,0.1087960004806518,0.1057099997997284,0.0840320661664009,583200,0.0,
1980-05-07 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,2008800,0.0,
1980-05-08 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,307800,0.0,
1980-05-09 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,437400,0.0,
1980-05-12 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,210600,0.0,
1980-05-13 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,226800,0.0,
1980-05-14 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,324000,0.0,
1980-05-15 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,437400,0.0,
1980-05-16 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,567000,0.0,
1980-05-19 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,64800,0.0,
1980-05-20 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,858600,0.0,
1980-05-21 00:00:00+00:00,0.0,0.1111110001802444,0.1080249994993209,0.0858723223209381,599400,0.0,
1980-05-22 00:00:00+00:00,0.0,0.1118829995393753,0.1087960004806518,0.0864852294325828,1296000,0.0,
1980-05-23 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,631800,0.0,
1980-05-27 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,988200,0.0,
1980-05-28 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,226800,0.0,
1980-05-29 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,275400,0.0,
1980-05-30 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,437400,0.0,
1980-06-02 00:00:00+00:00,0.0,0.1126540005207061,0.1095679998397827,0.0870989114046096,226800,0.0,
1980-06-03 00:00:00+00:00,0.0,0.1141979992389679,0.1111110001802444,0.0883254781365394,1652400,0.0,
1980-06-04 00:00:00+00:00,0.0,0.1141979992389679,0.1111110001802444,0.0883254781365394,1636200,0.0,
1980-06-05 00:00:00+00:00,0.0,0.1141979992389679,0.1111110001802444,0.0883254781365394,1247400,0.0,
1980-06-06 00:00:00+00:00,0.0,0.1149690002202987,0.1118829995393753,0.0889391377568245,615600,0.0,
1980-06-09 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,1684800,0.0,
1980-06-10 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,1911600,0.0,
1980-06-11 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,696600,0.0,
1980-06-12 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,1895400,0.0,
1980-06-13 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,243000,0.0,
1980-06-16 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,405000,0.0,
1980-06-17 00:00:00+00:00,0.0,0.1157409995794296,0.1126540005207061,0.0895520746707916,664200,0.0,
1980-06-18 00:00:00+00:00,0.0,0.1149690002202987,0.1118829995393753,0.0889391377568245,842400,0.0,
