date,SPXS_Open,SPXS_High,SPXS_Low,SPXS_Close,SPXS_Volume,SPXS_Dividends,SPXS_Stock Splits
2009-02-11 00:00:00+00:00,82762.5,86000.0,80950.0,75125.359375,6586,0.0,
2009-02-12 00:00:00+00:00,86437.5,89812.5,81562.5,74931.546875,9071,0.0,
2009-02-13 00:00:00+00:00,82525.0,84687.5,80500.0,76949.34375,5962,0.0,
2009-02-17 00:00:00+00:00,91962.5,95487.5,91137.5,87083.8671875,8214,0.0,
2009-02-18 00:00:00+00:00,93000.0,98825.0,92887.5,87745.0546875,8866,0.0,
2009-02-19 00:00:00+00:00,93337.5,100000.0,92125.0,90629.2265625,9075,0.0,
2009-02-20 00:00:00+00:00,105050.0,108675.0,98862.5,93935.1796875,11741,0.0,
2009-02-23 00:00:00+00:00,98775.0,113750.0,98750.0,102758.71875,11311,0.0,
2009-02-24 00:00:00+00:00,110462.5,112700.0,98575.0,91301.8125,10015,0.0,
2009-02-25 00:00:00+00:00,101912.5,107400.0,96825.0,93729.9765625,12606,0.0,
2009-02-26 00:00:00+00:00,99012.5,108162.5,96925.0,98130.3671875,9340,0.0,
2009-02-27 00:00:00+00:00,114162.5,115250.0,107525.0,103260.3046875,9631,0.0,
2009-03-02 00:00:00+00:00,121000.0,131362.5,119212.5,118501.984375,10576,0.0,
2009-03-03 00:00:00+00:00,124687.5,135837.5,124300.0,121386.1640625,10280,0.0,
2009-03-04 00:00:00+00:00,126425.0,130912.5,116975.0,112311.8359375,10545,0.0,
2009-03-05 00:00:00+00:00,131725.0,141875.0,127700.0,125695.3203125,11804,0.0,
2009-03-06 00:00:00+00:00,134675.0,148750.0,128637.5,125410.328125,10760,0.0,
2009-03-09 00:00:00+00:00,144087.5,145000.0,131400.0,129708.078125,9275,0.0,
2009-03-10 00:00:00+00:00,132975.0,134587.5,115825.0,106019.0703125,10037,0.0,
2009-03-11 00:00:00+00:00,112375.0,117912.5,108900.0,104730.890625,9562,0.0,
2009-03-12 00:00:00+00:00,114737.5,117637.5,99450.0,92008.6015625,7308,0.0,
2009-03-13 00:00:00+00:00,98425.0,103700.0,94725.0,89306.8359375,8680,0.0,
2009-03-16 00:00:00+00:00,95000.0,99687.5,91475.0,90560.8203125,7035,0.0,
2009-03-17 00:00:00+00:00,98987.5,101262.5,90112.5,82512.4921875,6863,0.0,
2009-03-18 00:00:00+00:00,91662.5,94087.5,80787.5,76641.53125,8538,0.0,
2009-03-19 00:00:00+00:00,80912.5,87600.0,80750.0,79149.5078125,6866,0.0,
2009-03-20 00:00:00+00:00,85612.5,93075.0,85187.5,84165.46875,6278,0.0,
2009-03-23 00:00:00+00:00,85212.5,86412.5,73000.0,66575.421875,6907,0.0,
2009-03-24 00:00:00+00:00,75512.5,77150.0,72387.5,69539.4140625,5657,0.0,
2009-03-25 00:00:00+00:00,75137.5,81412.5,70975.0,68513.421875,7596,0.0,
2009-03-26 00:00:00+00:00,72300.0,74512.5,69412.5,63668.453125,7023,0.0,
2009-03-27 00:00:00+00:00,72362.5,74225.0,71337.5,67020.0234375,5522,0.0,
2009-03-30 00:00:00+00:00,78975.0,83450.0,78825.0,73768.7578125,4760,0.0,
2009-03-31 00:00:00+00:00,78637.5,80262.5,74225.0,72092.9921875,6423,0.0,
2009-04-01 00:00:00+00:00,81900.0,82625.0,73337.5,67669.8046875,7424,0.0,
2009-04-02 00:00:00+00:00,68337.5,69475.0,64562.5,61890.07421875,8280,0.0,
2009-04-03 00:00:00+00:00,67587.5,69412.5,65275.0,59632.88671875,6170,0.0,
2009-04-06 00:00:00+00:00,67575.0,69925.0,66450.0,61149.0703125,5643,0.0,
2009-04-07 00:00:00+00:00,70375.0,72000.0,69237.5,65458.25390625,5263,0.0,
2009-04-08 00:00:00+00:00,70762.5,71987.5,68450.0,62995.8515625,6308,0.0,
2009-04-09 00:00:00+00:00,63962.5,64762.5,60937.5,55597.3203125,6212,0.0,
2009-04-13 00:00:00+00:00,62850.0,63587.5,59425.0,55403.51953125,5087,0.0,
2009-04-14 00:00:00+00:00,63112.5,64612.5,61112.5,58652.49609375,6481,0.0,
2009-04-15 00:00:00+00:00,65312.5,65812.5,61637.5,56361.11328125,6341,0.0,
2009-04-16 00:00:00+00:00,60587.5,62912.5,57750.0,53659.3359375,6682,0.0,
2009-04-17 00:00:00+00:00,58487.5,59837.5,56750.0,52792.94921875,6215,0.0,
2009-04-20 00:00:00+00:00,60825.0,65287.5,60662.5,59347.890625,6798,0.0,
2009-04-21 00:00:00+00:00,66787.5,66975.0,61187.5,55996.31640625,8177,0.0,
2009-04-22 00:00:00+00:00,63300.0,63512.5,58312.5,56714.5078125,9415,0.0,
2009-04-23 00:00:00+00:00,61712.5,64262.5,60400.0,55289.52734375,9046,0.0,
2009-04-24 00:00:00+00:00,59387.5,59975.0,56275.0,52667.546875,8947,0.0,
2009-04-27 00:00:00+00:00,59625.0,59950.0,56950.0,53978.53515625,8323,0.0,
2009-04-28 00:00:00+00:00,60950.0,61437.5,57750.0,54354.73046875,7418,0.0,
2009-04-29 00:00:00+00:00,57912.5,58287.5,53912.5,50843.5625,8631,0.0,
2009-04-30 00:00:00+00:00,53625.0,56487.5,52600.0,50843.5625,7861,0.0,
2009-05-01 00:00:00+00:00,55537.5,56937.5,54162.5,49851.76953125,6227,0.0,
2009-05-04 00:00:00+00:00,53562.5,53800.0,49062.5,44767.4140625,8085,0.0,
2009-05-05 00:00:00+00:00,49537.5,50700.0,48900.0,45041.01171875,7006,0.0,
2009-05-06 00:00:00+00:00,47812.5,49625.0,46900.0,43068.82421875,7784,0.0,
2009-05-07 00:00:00+00:00,45737.5,50100.0,45537.5,44858.61328125,9453,0.0,
2009-05-08 00:00:00+00:00,47337.5,48362.5,45312.5,41529.84375,9710,0.0,
2009-05-11 00:00:00+00:00,47500.0,48512.5,46912.5,43730.0234375,6065,0.0,
2009-05-12 00:00:00+00:00,47562.5,50537.5,47225.0,44379.8125,9517,0.0,
2009-05-13 00:00:00+00:00,50900.0,52812.5,50400.0,47833.98828125,9483,0.0,
2009-05-14 00:00:00+00:00,52487.5,52987.5,50000.0,46705.40234375,8641,0.0,
2009-05-15 00:00:00+00:00,51212.5,53350.0,50137.5,47788.390625,9306,0.0,
2009-05-18 00:00:00+00:00,50850.0,51150.0,47537.5,43410.82421875,8675,0.0,
2009-05-19 00:00:00+00:00,47750.0,48387.5,46475.0,43593.22265625,6855,0.0,
2009-05-20 00:00:00+00:00,46562.5,48812.5,45037.5,44379.8125,8866,0.0,
2009-05-21 00:00:00+00:00,50412.5,52312.5,49800.0,46306.40234375,8664,0.0,
2009-05-22 00:00:00+00:00,50425.0,51700.0,49437.5,46545.79296875,6772,0.0,
2009-05-26 00:00:00+00:00,52200.0,52225.0,46750.0,43011.8359375,8219,0.0,
2009-05-27 00:00:00+00:00,46925.0,49775.0,46387.5,45109.40625,8024,0.0,
2009-05-28 00:00:00+00:00,48200.0,50562.5,46962.5,43148.625,9620,0.0,
2009-05-29 00:00:00+00:00,46800.0,47875.0,44637.5,41130.84765625,6554,0.0,
2009-06-01 00:00:00+00:00,43362.5,43725.0,41037.5,37984.46484375,8389,0.0,
2009-06-02 00:00:00+00:00,42037.5,42425.0,40775.0,37847.671875,7023,0.0,
2009-06-03 00:00:00+00:00,42525.0,44287.5,42400.0,39341.05859375,7573,0.0,
2009-06-04 00:00:00+00:00,42675.0,43625.0,41700.0,38166.8671875,6040,0.0,
2009-06-05 00:00:00+00:00,40487.5,42862.5,40300.0,38189.671875,8360,0.0,
2009-06-08 00:00:00+00:00,42675.0,43875.0,41212.5,38531.66796875,7040,0.0,
2009-06-09 00:00:00+00:00,41812.5,42525.0,41000.0,37881.8671875,6584,0.0,
2009-06-10 00:00:00+00:00,40512.5,43537.5,40512.5,38337.86328125,8184,0.0,
2009-06-11 00:00:00+00:00,41800.0,41800.0,39750.0,37631.0703125,8554,0.0,
2009-06-12 00:00:00+00:00,41875.0,42525.0,40987.5,37380.28515625,6418,0.0,
2009-06-15 00:00:00+00:00,42537.5,44625.0,42450.0,40093.453125,7469,0.0,
2009-06-16 00:00:00+00:00,43512.5,45912.5,43350.0,41826.234375,8254,0.0,
2009-06-17 00:00:00+00:00,45875.0,47100.0,44825.0,41894.6328125,10360,0.0,
2009-06-18 00:00:00+00:00,45775.0,46500.0,44412.5,41210.64453125,7667,0.0,
2009-06-19 00:00:00+00:00,43812.5,45275.0,43587.5,40674.84765625,7006,0.0,
2009-06-22 00:00:00+00:00,45962.5,48562.5,45837.5,44243.015625,8604,0.0,
2009-06-23 00:00:00+00:00,48300.0,49325.0,47625.0,44174.6171875,8810,0.0,
2009-06-24 00:00:00+00:00,47237.5,48000.0,45687.5,43103.02734375,8660,0.0,
2009-06-25 00:00:00+00:00,47912.5,48087.5,44000.0,40264.453125,11884,0.0,
2009-06-26 00:00:00+00:00,44575.0,45162.5,43712.5,40424.05078125,6742,0.0,
2009-06-29 00:00:00+00:00,43875.0,44687.5,42962.5,39329.65625,6759,0.0,
2009-06-30 00:00:00+00:00,43162.5,44987.5,42600.0,40070.65625,9328,0.0,
2009-07-01 00:00:00+00:00,43462.5,43575.0,42200.0,39637.46484375,8685,0.0,
2009-07-02 00:00:00+00:00,45175.0,47000.0,45112.5,42818.03125,10179,0.0,
2009-07-06 00:00:00+00:00,48500.0,48937.5,46987.5,42897.828125,10315,0.0,
2009-07-07 00:00:00+00:00,47362.5,49962.5,47175.0,45440.00390625,12268,0.0,
2009-07-08 00:00:00+00:00,49125.0,51837.5,48775.0,45690.80078125,16400,0.0,
2009-07-09 00:00:00+00:00,48962.5,50175.0,48500.0,45371.6015625,10472,0.0,
2009-07-10 00:00:00+00:00,50612.5,51125.0,49187.5,45668.01171875,11475,0.0,
2009-07-13 00:00:00+00:00,49400.0,50800.0,46412.5,42373.4375,8990,0.0,
2009-07-14 00:00:00+00:00,46075.0,47037.5,45462.5,41484.24609375,10296,0.0,
2009-07-15 00:00:00+00:00,43725.0,43937.5,41262.5,37904.66796875,10250,0.0,
2009-07-16 00:00:00+00:00,41962.5,42175.0,39850.0,36684.88671875,9612,0.0,
2009-07-17 00:00:00+00:00,40450.0,41137.5,40100.0,36753.28515625,7568,0.0,
2009-07-20 00:00:00+00:00,39512.5,40225.0,38812.5,35613.2890625,8010,0.0,
2009-07-21 00:00:00+00:00,38100.0,39937.5,38025.0,35111.69921875,9862,0.0,
2009-07-22 00:00:00+00:00,39262.5,39312.5,37775.0,35020.5,10266,0.0,
2009-07-23 00:00:00+00:00,38375.0,38462.5,35350.0,32580.921875,12135,0.0,
2009-07-24 00:00:00+00:00,36362.5,36875.0,35225.0,32136.322265625,9411,0.0,
2009-07-27 00:00:00+00:00,35412.5,36125.0,34887.5,31965.32421875,8520,0.0,
2009-07-28 00:00:00+00:00,35787.5,36412.5,35000.0,32204.72265625,11754,0.0,
2009-07-29 00:00:00+00:00,36025.0,36525.0,35537.5,32603.7265625,11010,0.0,
2009-07-30 00:00:00+00:00,34537.5,34787.5,33412.5,31623.328125,12373,0.0,
2009-07-31 00:00:00+00:00,34712.5,34987.5,33837.5,31509.326171875,10690,0.0,
2009-08-03 00:00:00+00:00,33412.5,33975.0,32687.5,29958.943359375,9165,0.0,
2009-08-04 00:00:00+00:00,33200.0,33400.0,32287.5,29548.544921875,9719,0.0,
2009-08-05 00:00:00+00:00,32412.5,33562.5,32300.0,29833.544921875,8883,0.0,
2009-08-06 00:00:00+00:00,32325.0,33675.0,32087.5,30323.73828125,7772,0.0,
2009-08-07 00:00:00+00:00,32250.0,32750.0,31075.0,29058.3515625,10603,0.0,
2009-08-10 00:00:00+00:00,32237.5,32725.0,31837.5,29320.546875,6279,0.0,
2009-08-11 00:00:00+00:00,32525.0,33562.5,32437.5,30369.3359375,7904,0.0,
2009-08-12 00:00:00+00:00,33462.5,33500.0,31450.0,29309.146484375,10305,0.0,
2009-08-13 00:00:00+00:00,31725.0,32712.5,31425.0,28670.751953125,8753,0.0,
2009-08-14 00:00:00+00:00,31525.0,33187.5,31437.5,29400.34375,8246,0.0,
2009-08-17 00:00:00+00:00,34137.5,34812.5,34025.0,31589.12890625,8028,0.0,
2009-08-18 00:00:00+00:00,34412.5,34612.5,33437.5,30779.732421875,7566,0.0,
2009-08-19 00:00:00+00:00,34650.0,34687.5,32587.5,29924.7421875,9864,0.0,
2009-08-20 00:00:00+00:00,32700.0,32987.5,31662.5,29103.951171875,7109,0.0,
2009-08-21 00:00:00+00:00,31137.5,31300.0,29875.0,27439.560546875,8778,0.0,
2009-08-24 00:00:00+00:00,29625.0,30387.5,29175.0,27462.361328125,7556,0.0,
2009-08-25 00:00:00+00:00,29737.5,30100.0,29062.5,27245.763671875,8508,0.0,
2009-08-26 00:00:00+00:00,30150.0,30450.0,29475.0,27257.16796875,9378,0.0,
2009-08-27 00:00:00+00:00,29937.5,31000.0,29412.5,27006.365234375,9779,0.0,
2009-08-28 00:00:00+00:00,28987.5,30275.0,28812.5,27086.166015625,6459,0.0,
2009-08-31 00:00:00+00:00,30587.5,31037.5,30400.0,27747.361328125,6283,0.0,
2009-09-01 00:00:00+00:00,30937.5,32687.5,29775.0,29628.345703125,11038,0.0,
2009-09-02 00:00:00+00:00,32950.0,33125.0,32300.0,30015.947265625,6070,0.0,
2009-09-03 00:00:00+00:00,32287.5,33100.0,31887.5,29172.345703125,6085,0.0,
2009-09-04 00:00:00+00:00,31862.5,32137.5,30625.0,27998.158203125,6902,0.0,
2009-09-08 00:00:00+00:00,29800.0,30312.5,29700.0,27188.763671875,5713,0.0,
2009-09-09 00:00:00+00:00,29637.5,29925.0,28725.0,26459.169921875,8059,0.0,
2009-09-10 00:00:00+00:00,29012.5,29475.0,28062.5,25683.978515625,5982,0.0,
2009-09-11 00:00:00+00:00,27975.0,28550.0,27675.0,25649.779296875,5552,0.0,
2009-09-14 00:00:00+00:00,28812.5,28850.0,27537.5,25193.78125,6325,0.0,
2009-09-15 00:00:00+00:00,27487.5,28012.5,26937.5,24851.7890625,8640,0.0,
2009-09-16 00:00:00+00:00,26900.0,27187.5,25937.5,23677.595703125,8766,0.0,
2009-09-17 00:00:00+00:00,26062.5,26562.5,25412.5,23848.59375,12228,0.0,
2009-09-18 00:00:00+00:00,25812.5,26350.0,25750.0,23802.9921875,8969,0.0,
2009-09-21 00:00:00+00:00,26662.5,27575.0,26087.5,23985.39453125,7376,0.0,
2009-09-22 00:00:00+00:00,25762.5,26162.5,25562.5,23483.794921875,6286,0.0,
2009-09-23 00:00:00+00:00,25600.0,26575.0,25125.0,24110.79296875,10772,0.0,
2009-09-24 00:00:00+00:00,26275.0,27750.0,26150.0,24977.18359375,11010,0.0,
2009-09-25 00:00:00+00:00,27637.5,28125.0,27162.5,25387.58203125,9302,0.0,
2009-09-28 00:00:00+00:00,27500.0,27550.0,26162.5,24053.791015625,5597,0.0,
2009-09-29 00:00:00+00:00,26187.5,26700.0,25787.5,24144.994140625,7301,0.0,
2009-09-30 00:00:00+00:00,26262.5,27550.0,26175.0,24407.18359375,10583,0.0,
2009-10-01 00:00:00+00:00,27012.5,28900.0,26987.5,26299.57421875,11157,0.0,
2009-10-02 00:00:00+00:00,29687.5,29750.0,28750.0,26732.76953125,10104,0.0,
2009-10-05 00:00:00+00:00,28900.0,29187.5,27712.5,25421.78125,6735,0.0,
2009-10-06 00:00:00+00:00,27325.0,27387.5,26250.0,24418.591796875,9308,0.0,
2009-10-07 00:00:00+00:00,26912.5,27075.0,26462.5,24167.7890625,7000,0.0,
2009-10-08 00:00:00+00:00,25825.0,26237.5,25437.5,23620.59375,7649,0.0,
2009-10-09 00:00:00+00:00,25862.5,26050.0,25387.5,23153.201171875,4982,0.0,
2009-10-12 00:00:00+00:00,25000.0,25375.0,24737.5,22856.80078125,4220,0.0,
2009-10-13 00:00:00+00:00,25312.5,25737.5,25100.0,22993.59765625,6659,0.0,
2009-10-14 00:00:00+00:00,24312.5,24675.0,23850.0,21842.2109375,7858,0.0,
2009-10-15 00:00:00+00:00,24275.0,24325.0,23662.5,21591.416015625,7145,0.0,
2009-10-16 00:00:00+00:00,24225.0,24650.0,23975.0,22047.408203125,8165,0.0,
2009-10-19 00:00:00+00:00,24087.5,24312.5,23375.0,21500.21484375,6994,0.0,
2009-10-20 00:00:00+00:00,23412.5,24337.5,23412.5,21853.61328125,8654,0.0,
2009-10-21 00:00:00+00:00,24125.0,24687.5,23262.5,22457.806640625,10157,0.0,
2009-10-22 00:00:00+00:00,24700.0,25175.0,23687.5,21796.611328125,11464,0.0,
2009-10-23 00:00:00+00:00,23650.0,25000.0,23625.0,22537.60546875,11798,0.0,
2009-10-26 00:00:00+00:00,24687.5,25762.5,23875.0,23312.80078125,12353,0.0,
2009-10-27 00:00:00+00:00,25475.0,26137.5,25212.5,23654.794921875,10718,0.0,
2009-10-28 00:00:00+00:00,26200.0,27600.0,25962.5,25136.783203125,11845,0.0,
2009-10-29 00:00:00+00:00,26937.5,27075.0,25625.0,23495.197265625,9322,0.0,
2009-10-30 00:00:00+00:00,25950.0,28087.5,25775.0,25398.98046875,15276,0.0,
2009-11-02 00:00:00+00:00,27600.0,28450.0,26525.0,24999.986328125,13302,0.0,
2009-11-03 00:00:00+00:00,27900.0,28050.0,26950.0,24646.58203125,10728,0.0,
2009-11-04 00:00:00+00:00,26375.0,27087.5,25787.5,24566.7890625,10063,0.0,
2009-11-05 00:00:00+00:00,26337.5,26487.5,25337.5,23141.802734375,8666,0.0,
2009-11-06 00:00:00+00:00,25837.5,25937.5,24962.5,22948.00390625,7933,0.0,
2009-11-09 00:00:00+00:00,24537.5,24612.5,23437.5,21374.810546875,8208,0.0,
2009-11-10 00:00:00+00:00,23550.0,23812.5,23212.5,21352.017578125,8478,0.0,
2009-11-11 00:00:00+00:00,22912.5,23400.0,22625.0,21032.81640625,8085,0.0,
2009-11-12 00:00:00+00:00,23200.0,23975.0,22800.0,21694.009765625,9385,0.0,
2009-11-13 00:00:00+00:00,23612.5,23987.5,23100.0,21295.015625,8593,0.0,
2009-11-16 00:00:00+00:00,22875.0,22937.5,22062.5,20383.025390625,8674,0.0,
2009-11-17 00:00:00+00:00,22537.5,22775.0,22250.0,20326.0234375,6896,0.0,
2009-11-18 00:00:00+00:00,22350.0,22725.0,22212.5,20348.822265625,6123,0.0,
2009-11-19 00:00:00+00:00,22800.0,23650.0,22775.0,21203.81640625,8118,0.0,
2009-11-20 00:00:00+00:00,23625.0,23787.5,23300.0,21386.216796875,6569,0.0,
2009-11-23 00:00:00+00:00,22612.5,22787.5,22112.5,20611.0234375,6954,0.0,
2009-11-24 00:00:00+00:00,22537.5,23100.0,22475.0,20588.21875,7134,0.0,
2009-11-25 00:00:00+00:00,22425.0,22650.0,22212.5,20326.0234375,3773,0.0,
2009-11-27 00:00:00+00:00,24075.0,24162.5,22925.0,21306.4140625,5618,0.0,
2009-11-30 00:00:00+00:00,23362.5,23750.0,23037.5,21078.416015625,8138,0.0,
2009-12-01 00:00:00+00:00,22462.5,22625.0,22037.5,20337.423828125,7087,0.0,
2009-12-02 00:00:00+00:00,22225.0,22437.5,21787.5,20234.82421875,6606,0.0,
2009-12-03 00:00:00+00:00,22012.5,22812.5,21675.0,20747.8203125,8368,0.0,
2009-12-04 00:00:00+00:00,21812.5,22962.5,21500.0,20371.62890625,11801,0.0,
2009-12-07 00:00:00+00:00,22412.5,22637.5,22012.5,20462.82421875,7282,0.0,
2009-12-08 00:00:00+00:00,22900.0,23387.5,22762.5,21112.619140625,8535,0.0,
2009-12-09 00:00:00+00:00,23162.5,23550.0,22812.5,20907.41796875,8001,0.0,
2009-12-10 00:00:00+00:00,22487.5,22625.0,22225.0,20519.826171875,5714,0.0,
2009-12-11 00:00:00+00:00,22225.0,22512.5,22062.5,20223.427734375,4604,0.0,
2009-12-14 00:00:00+00:00,21725.0,22037.5,21650.0,19778.828125,3501,0.0,
2009-12-15 00:00:00+00:00,21937.5,22162.5,21662.5,20029.626953125,3534,0.0,
2009-12-16 00:00:00+00:00,21687.5,21962.5,21487.5,19881.4296875,3684,0.0,
2009-12-17 00:00:00+00:00,22325.0,22662.5,22162.5,20599.619140625,5017,0.0,
2009-12-18 00:00:00+00:00,22225.0,22787.5,22162.5,20246.224609375,4216,0.0,
2009-12-21 00:00:00+00:00,21875.0,21875.0,21312.5,19630.626953125,4232,0.0,
2009-12-22 00:00:00+00:00,21362.5,21437.5,21137.5,19391.232421875,3180,0.0,
2009-12-23 00:00:00+00:00,21112.5,21362.5,21000.0,19208.8359375,2333,0.0,
2009-12-24 00:00:00+00:00,20962.5,20962.5,20712.5,18901.037109375,1473,0.0,
2009-12-28 00:00:00+00:00,20537.5,20887.5,20500.0,18844.03515625,1885,0.0,
2009-12-29 00:00:00+00:00,20462.5,20762.5,20462.5,18935.236328125,1510,0.0,
2009-12-30 00:00:00+00:00,20962.5,20987.5,20725.0,18969.439453125,2195,0.0,
2009-12-31 00:00:00+00:00,20637.5,21400.0,20637.5,19505.23046875,1996,0.0,
2010-01-04 00:00:00+00:00,20862.5,20862.5,20287.5,18536.240234375,4282,0.0,
2010-01-05 00:00:00+00:00,20362.5,20600.0,20112.5,18365.2421875,3582,0.0,
2010-01-06 00:00:00+00:00,20200.0,20225.0,19925.0,18285.44140625,3506,0.0,
2010-01-07 00:00:00+00:00,20162.5,20350.0,19750.0,18057.447265625,5315,0.0,
2010-01-08 00:00:00+00:00,20012.5,20100.0,19575.0,17863.64453125,3202,0.0,
2010-01-11 00:00:00+00:00,19337.5,19762.5,19300.0,17806.64453125,2508,0.0,
2010-01-12 00:00:00+00:00,19925.0,20312.5,19812.5,18319.64453125,4469,0.0,
2010-01-13 00:00:00+00:00,19937.5,20262.5,19412.5,17840.84765625,5339,0.0,
2010-01-14 00:00:00+00:00,19637.5,19662.5,19337.5,17715.44921875,2898,0.0,
2010-01-15 00:00:00+00:00,19525.0,20287.5,19462.5,18296.841796875,4271,0.0,
2010-01-19 00:00:00+00:00,20100.0,20125.0,19312.5,17647.046875,4730,0.0,
2010-01-20 00:00:00+00:00,19737.5,20362.5,19725.0,18137.244140625,4608,0.0,
2010-01-21 00:00:00+00:00,19912.5,21062.5,19687.5,19140.43359375,7398,0.0,
2010-01-22 00:00:00+00:00,21275.0,22462.5,21050.0,20405.82421875,8966,0.0,
2010-01-25 00:00:00+00:00,21775.0,22300.0,21687.5,20109.427734375,7609,0.0,
