date,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,XLE_Dividends,XLE_Stock Splits
1999-02-02 00:00:00+00:00,21.625,21.8125,21.53125,11.277839660644531,26500,0.0,
1999-02-03 00:00:00+00:00,21.75,22.25,21.75,11.538597106933594,29400,0.0,
1999-02-04 00:00:00+00:00,22.125,22.3125,22.0625,11.603792190551758,26000,0.0,
1999-02-05 00:00:00+00:00,22.3125,22.9375,22.1875,11.929736137390137,66000,0.0,
1999-02-08 00:00:00+00:00,22.96875,23.1875,22.9375,12.092713356018066,31100,0.0,
1999-02-09 00:00:00+00:00,23.21875,23.21875,22.75,11.864548683166504,64300,0.0,
1999-02-10 00:00:00+00:00,22.84375,23.0625,22.6875,11.897144317626951,69300,0.0,
1999-02-11 00:00:00+00:00,22.71875,22.71875,22.28125,11.799356460571287,216800,0.0,
1999-02-12 00:00:00+00:00,22.375,22.625,22.15625,11.554895401000977,242300,0.0,
1999-02-16 00:00:00+00:00,22.328125,22.4375,21.78125,11.473403930664062,36600,0.0,
1999-02-17 00:00:00+00:00,21.875,22.09375,21.75,11.35932731628418,41700,0.0,
1999-02-18 00:00:00+00:00,21.75,21.96875,21.53125,11.39192008972168,83000,0.0,
1999-02-19 00:00:00+00:00,21.9375,21.96875,21.53125,11.326729774475098,130300,0.0,
1999-02-22 00:00:00+00:00,21.875,22.0,21.6875,11.440810203552246,79500,0.0,
1999-02-23 00:00:00+00:00,22.0,22.09375,21.75,11.343022346496582,309600,0.0,
1999-02-24 00:00:00+00:00,21.8125,22.09375,21.65625,11.294135093688965,34500,0.0,
1999-02-25 00:00:00+00:00,21.640625,21.90625,21.625,11.351176261901855,44600,0.0,
1999-02-26 00:00:00+00:00,21.84375,22.0,21.625,11.277839660644531,24900,0.0,
1999-03-01 00:00:00+00:00,21.671875,21.6875,21.34375,11.163759231567385,13300,0.0,
1999-03-02 00:00:00+00:00,21.4375,21.53125,21.09375,11.04967212677002,55100,0.0,
1999-03-03 00:00:00+00:00,21.375,21.75,21.21875,11.294135093688965,103300,0.0,
1999-03-04 00:00:00+00:00,21.84375,22.5625,21.84375,11.701577186584473,90400,0.0,
1999-03-05 00:00:00+00:00,23.0,23.03125,22.625,11.921588897705078,92700,0.0,
1999-03-08 00:00:00+00:00,22.984375,23.25,22.890625,12.092713356018066,107600,0.0,
1999-03-09 00:00:00+00:00,22.9375,23.3125,22.84375,11.962329864501951,79000,0.0,
1999-03-10 00:00:00+00:00,23.03125,24.3125,23.03125,12.646824836730955,1733800,0.0,
1999-03-11 00:00:00+00:00,25.0,25.25,24.25,12.826095581054688,909000,0.0,
1999-03-12 00:00:00+00:00,24.875,25.0625,24.25,12.777206420898438,604300,0.0,
1999-03-15 00:00:00+00:00,24.5625,24.625,24.015625,12.679425239562988,523000,0.0,
1999-03-16 00:00:00+00:00,24.09375,24.3125,24.0,12.614227294921877,273300,0.0,
1999-03-17 00:00:00+00:00,24.3125,24.84375,24.25,12.940179824829102,362800,0.0,
1999-03-18 00:00:00+00:00,25.25,25.3125,24.9375,13.103160858154297,332600,0.0,
1999-03-19 00:00:00+00:00,25.25,25.28125,24.625,12.970346450805664,260400,0.09,
1999-03-22 00:00:00+00:00,25.0,25.125,24.734375,13.052122116088867,165000,0.0,
1999-03-23 00:00:00+00:00,24.75,24.75,24.25,12.823138236999512,137900,0.0,
1999-03-24 00:00:00+00:00,24.625,24.71875,24.15625,12.75771141052246,61100,0.0,
1999-03-25 00:00:00+00:00,24.3125,24.5625,24.0625,12.790419578552246,166500,0.0,
1999-03-26 00:00:00+00:00,24.6875,24.875,24.46875,12.953985214233398,44700,0.0,
1999-03-29 00:00:00+00:00,25.375,25.6875,25.34375,13.31382179260254,84400,0.0,
1999-03-30 00:00:00+00:00,25.28125,25.3125,24.90625,13.068480491638184,60800,0.0,
1999-03-31 00:00:00+00:00,25.15625,25.1875,24.59375,12.872201919555664,67000,0.0,
1999-04-01 00:00:00+00:00,24.625,24.65625,24.296875,12.85585117340088,22000,0.0,
1999-04-05 00:00:00+00:00,24.5625,25.25,24.5625,13.166622161865234,58400,0.0,
1999-04-06 00:00:00+00:00,25.09375,25.125,24.71875,13.035761833190918,42600,0.0,
1999-04-07 00:00:00+00:00,24.875,24.90625,24.46875,12.904919624328612,836400,0.0,
1999-04-08 00:00:00+00:00,24.765625,25.1875,24.671875,13.035761833190918,852300,0.0,
1999-04-09 00:00:00+00:00,24.921875,25.5,24.890625,13.281108856201172,52400,0.0,
1999-04-12 00:00:00+00:00,25.25,25.75,25.25,13.379244804382324,62500,0.0,
1999-04-13 00:00:00+00:00,25.40625,25.734375,25.40625,13.362887382507324,67800,0.0,
1999-04-14 00:00:00+00:00,25.5,25.65625,25.21875,13.19932460784912,27000,0.0,
1999-04-15 00:00:00+00:00,25.375,26.4375,25.375,13.7717866897583,259400,0.0,
1999-04-16 00:00:00+00:00,26.59375,27.15625,26.375,14.205222129821776,88500,0.0,
1999-04-19 00:00:00+00:00,27.875,28.34375,27.4375,14.37696647644043,245500,0.0,
1999-04-20 00:00:00+00:00,27.5625,27.5625,26.765625,14.147982597351074,386400,0.0,
1999-04-21 00:00:00+00:00,26.875,27.0625,26.375,13.935345649719238,181200,0.0,
1999-04-22 00:00:00+00:00,26.5625,27.09375,26.25,14.18069553375244,395900,0.0,
1999-04-23 00:00:00+00:00,26.984375,27.0,26.546875,14.000776290893556,16300,0.0,
1999-04-26 00:00:00+00:00,26.5625,26.5625,26.015625,13.690001487731934,297800,0.0,
1999-04-27 00:00:00+00:00,26.453125,27.0,26.4375,14.12344741821289,82400,0.0,
1999-04-28 00:00:00+00:00,27.125,28.28125,27.125,14.589591979980469,103700,0.0,
1999-04-29 00:00:00+00:00,26.8125,28.875,26.75,15.031205177307127,240100,0.0,
1999-04-30 00:00:00+00:00,28.375,28.625,28.0,14.77768325805664,966100,0.0,
1999-05-03 00:00:00+00:00,28.25,28.9375,28.0,15.145695686340332,276600,0.0,
1999-05-04 00:00:00+00:00,28.96875,29.125,28.734375,15.162056922912598,358500,0.0,
1999-05-05 00:00:00+00:00,28.9375,28.9375,28.15625,14.94124984741211,381000,0.0,
1999-05-06 00:00:00+00:00,28.6875,28.75,28.03125,14.900361061096191,402500,0.0,
1999-05-07 00:00:00+00:00,28.28125,28.671875,28.109375,14.99031925201416,360700,0.0,
1999-05-10 00:00:00+00:00,28.609375,28.90625,28.3125,14.81857681274414,270700,0.0,
1999-05-11 00:00:00+00:00,28.5,28.53125,28.25,14.867637634277344,71600,0.0,
1999-05-12 00:00:00+00:00,27.75,28.0,27.25,14.589591979980469,531700,0.0,
1999-05-13 00:00:00+00:00,28.0625,28.3125,27.875,14.663196563720703,264700,0.0,
1999-05-14 00:00:00+00:00,27.875,28.0625,27.65625,14.556882858276367,254900,0.0,
1999-05-17 00:00:00+00:00,27.4375,27.78125,27.375,14.49963092803955,105800,0.0,
1999-05-18 00:00:00+00:00,27.4375,27.5,27.015625,14.164339065551758,33800,0.0,
1999-05-19 00:00:00+00:00,27.28125,27.59375,27.015625,14.36060905456543,280700,0.0,
1999-05-20 00:00:00+00:00,27.34375,27.84375,27.34375,14.524164199829102,147500,0.0,
1999-05-21 00:00:00+00:00,27.875,28.34375,27.6875,14.753145217895508,215100,0.0,
1999-05-24 00:00:00+00:00,28.3125,28.59375,27.515625,14.401496887207031,310300,0.0,
1999-05-25 00:00:00+00:00,27.5625,28.1875,27.40625,14.34424877166748,451000,0.0,
1999-05-26 00:00:00+00:00,27.78125,28.28125,27.625,14.753145217895508,64700,0.0,
1999-05-27 00:00:00+00:00,28.0,28.375,27.34375,14.311538696289062,76700,0.0,
1999-05-28 00:00:00+00:00,27.40625,27.8125,27.3125,14.458741188049316,107800,0.0,
1999-06-01 00:00:00+00:00,27.5625,27.5625,27.015625,14.37696647644043,421500,0.0,
1999-06-02 00:00:00+00:00,27.578125,27.84375,27.578125,14.540522575378418,32000,0.0,
1999-06-03 00:00:00+00:00,28.09375,28.25,27.875,14.589591979980469,43300,0.0,
1999-06-04 00:00:00+00:00,28.15625,28.3125,27.875,14.81857681274414,22500,0.0,
1999-06-07 00:00:00+00:00,28.34375,28.734375,28.28125,14.99031925201416,182300,0.0,
1999-06-08 00:00:00+00:00,28.5,28.59375,28.1875,14.753145217895508,169800,0.0,
1999-06-09 00:00:00+00:00,28.15625,28.46875,28.125,14.785863876342772,14400,0.0,
1999-06-10 00:00:00+00:00,28.375,28.53125,28.125,14.867637634277344,122100,0.0,
1999-06-11 00:00:00+00:00,28.5625,28.75,28.4375,14.982132911682127,81700,0.0,
1999-06-14 00:00:00+00:00,28.75,28.9375,28.53125,15.112992286682127,271000,0.0,
1999-06-15 00:00:00+00:00,28.9375,29.34375,28.765625,15.301085472106934,151300,0.0,
1999-06-16 00:00:00+00:00,29.375,29.375,28.84375,15.145695686340332,228800,0.0,
1999-06-17 00:00:00+00:00,28.75,29.0625,28.6875,15.162056922912598,64300,0.0,
1999-06-18 00:00:00+00:00,29.0,29.125,28.78125,15.189539909362791,59800,0.146,
1999-06-21 00:00:00+00:00,28.8125,28.8125,27.96875,14.836102485656738,87500,0.0,
1999-06-22 00:00:00+00:00,27.875,28.078125,27.84375,14.679930686950684,251000,0.0,
1999-06-23 00:00:00+00:00,28.125,28.25,28.015625,14.795002937316896,261800,0.0,
1999-06-24 00:00:00+00:00,27.9375,27.9375,27.515625,14.548422813415527,232500,0.0,
1999-06-25 00:00:00+00:00,27.65625,27.65625,27.375,14.433349609375,265500,0.0,
1999-06-28 00:00:00+00:00,27.40625,27.515625,27.171875,14.342933654785156,55600,0.0,
1999-06-29 00:00:00+00:00,27.265625,27.65625,27.15625,14.540202140808104,68700,0.0,
1999-06-30 00:00:00+00:00,27.75,28.21875,27.75,14.753905296325684,108000,0.0,
1999-07-01 00:00:00+00:00,28.125,28.3125,27.96875,14.868980407714844,33200,0.0,
1999-07-02 00:00:00+00:00,28.28125,28.453125,28.09375,14.918293952941896,51600,0.0,
1999-07-06 00:00:00+00:00,28.5,29.109375,28.5,15.19775676727295,48800,0.0,
1999-07-07 00:00:00+00:00,28.84375,28.84375,28.59375,15.156661987304688,120600,0.0,
1999-07-08 00:00:00+00:00,29.0,29.21875,28.953125,15.255297660827637,94300,0.0,
1999-07-09 00:00:00+00:00,28.890625,29.09375,28.8125,15.247076988220217,25700,0.0,
1999-07-12 00:00:00+00:00,29.25,29.28125,29.0,15.40323543548584,92200,0.0,
1999-07-13 00:00:00+00:00,29.03125,29.0625,28.8125,15.255297660827637,46200,0.0,
1999-07-14 00:00:00+00:00,29.046875,29.21875,28.84375,15.279955863952637,18800,0.0,
1999-07-15 00:00:00+00:00,29.234375,29.375,29.0625,15.41968822479248,33000,0.0,
1999-07-16 00:00:00+00:00,29.09375,29.21875,28.9375,15.321044921875,27000,0.0,
1999-07-19 00:00:00+00:00,29.0625,29.09375,28.78125,15.263509750366213,24600,0.0,
1999-07-20 00:00:00+00:00,28.90625,28.9375,28.25,14.86076545715332,18400,0.0,
1999-07-21 00:00:00+00:00,28.0625,28.578125,28.0,15.025151252746582,40500,0.0,
1999-07-22 00:00:00+00:00,28.03125,28.1875,27.703125,14.80321979522705,53500,0.0,
1999-07-23 00:00:00+00:00,28.375,28.453125,28.171875,14.877202033996582,56300,0.0,
1999-07-26 00:00:00+00:00,28.21875,28.4375,27.75,14.597737312316896,71800,0.0,
1999-07-27 00:00:00+00:00,27.9375,28.0625,27.671875,14.597737312316896,29700,0.0,
1999-07-28 00:00:00+00:00,27.78125,28.25,27.59375,14.811442375183104,14200,0.0,
1999-07-29 00:00:00+00:00,27.96875,28.21875,27.90625,14.72103214263916,29400,0.0,
1999-07-30 00:00:00+00:00,28.4375,28.75,28.375,15.033369064331056,40600,0.0,
1999-08-02 00:00:00+00:00,28.390625,28.453125,27.953125,14.704588890075684,13500,0.0,
1999-08-03 00:00:00+00:00,28.203125,28.3125,28.0,14.893638610839844,24500,0.0,
1999-08-04 00:00:00+00:00,28.265625,28.828125,28.265625,15.099125862121582,29100,0.0,
1999-08-05 00:00:00+00:00,28.921875,29.25,28.84375,15.362152099609377,58600,0.0,
1999-08-06 00:00:00+00:00,29.375,29.5,29.09375,15.337488174438477,40400,0.0,
1999-08-09 00:00:00+00:00,29.5,29.859375,29.328125,15.707357406616213,101700,0.0,
1999-08-10 00:00:00+00:00,29.859375,29.9375,29.375,15.616958618164062,61400,0.0,
1999-08-11 00:00:00+00:00,29.59375,29.875,29.265625,15.71558952331543,105900,0.0,
1999-08-12 00:00:00+00:00,29.6875,30.171875,29.6875,15.748464584350586,146800,0.0,
1999-08-13 00:00:00+00:00,29.828125,29.90625,29.6875,15.699151039123535,223400,0.0,
1999-08-16 00:00:00+00:00,29.703125,29.703125,29.296875,15.542967796325684,872000,0.0,
1999-08-17 00:00:00+00:00,29.53125,29.765625,29.46875,15.65804958343506,550700,0.0,
1999-08-18 00:00:00+00:00,29.53125,29.78125,29.515625,15.542967796325684,675400,0.0,
1999-08-19 00:00:00+00:00,29.40625,29.84375,29.40625,15.649822235107422,252400,0.0,
1999-08-20 00:00:00+00:00,29.6875,29.921875,29.640625,15.699151039123535,41600,0.0,
1999-08-23 00:00:00+00:00,29.90625,30.0625,29.78125,15.78134536743164,98400,0.0,
1999-08-24 00:00:00+00:00,29.734375,29.8125,29.578125,15.682698249816896,380700,0.0,
1999-08-25 00:00:00+00:00,29.9375,29.9375,29.359375,15.608728408813477,292800,0.0,
1999-08-26 00:00:00+00:00,29.4375,29.4375,28.875,15.205984115600586,55600,0.0,
1999-08-27 00:00:00+00:00,29.0,29.109375,28.71875,15.19775676727295,38900,0.0,
1999-08-30 00:00:00+00:00,29.0,29.0,28.5,14.992268562316896,103600,0.0,
1999-08-31 00:00:00+00:00,28.59375,29.109375,28.5625,15.19775676727295,291200,0.0,
1999-09-01 00:00:00+00:00,28.890625,29.0625,28.796875,15.156661987304688,70800,0.0,
1999-09-02 00:00:00+00:00,28.59375,28.703125,28.3125,14.992268562316896,49900,0.0,
1999-09-03 00:00:00+00:00,28.84375,28.9375,28.703125,15.17310619354248,15300,0.0,
1999-09-07 00:00:00+00:00,28.78125,29.40625,28.78125,15.452555656433104,149900,0.0,
1999-09-08 00:00:00+00:00,29.3125,29.6875,29.1875,15.50187873840332,48900,0.0,
1999-09-09 00:00:00+00:00,29.734375,30.296875,29.734375,15.847094535827637,111800,0.0,
1999-09-10 00:00:00+00:00,30.3125,30.3125,29.90625,15.797778129577637,67300,0.0,
1999-09-13 00:00:00+00:00,29.75,29.75,29.484375,15.551198959350586,161000,0.0,
1999-09-14 00:00:00+00:00,28.25,29.625,28.25,15.378586769104004,226200,0.0,
1999-09-15 00:00:00+00:00,29.0625,29.1875,28.75,15.156661987304688,28200,0.0,
1999-09-16 00:00:00+00:00,28.875,28.875,28.5625,15.148442268371582,19300,0.0,
1999-09-17 00:00:00+00:00,28.6875,28.96875,28.46875,15.29144287109375,410900,0.13,
1999-09-20 00:00:00+00:00,28.96875,28.96875,28.390625,15.06025218963623,231800,0.0,
1999-09-21 00:00:00+00:00,27.96875,28.09375,27.3125,14.56485652923584,203500,0.0,
1999-09-22 00:00:00+00:00,27.6875,28.0,27.578125,14.581377983093262,26900,0.0,
1999-09-23 00:00:00+00:00,27.8125,27.9375,27.28125,14.416237831115724,130600,0.0,
1999-09-24 00:00:00+00:00,27.25,27.25,26.359375,14.267614364624023,187200,0.0,
1999-09-27 00:00:00+00:00,27.1875,27.4375,27.0625,14.399724960327148,146500,0.0,
1999-09-28 00:00:00+00:00,27.03125,27.03125,26.25,14.168537139892578,694200,0.0,
1999-09-29 00:00:00+00:00,26.78125,27.5625,26.78125,14.358438491821287,367800,0.0,
1999-09-30 00:00:00+00:00,27.25,27.5,27.09375,14.498805046081545,609600,0.0,
1999-10-01 00:00:00+00:00,27.5,27.5,27.25,14.449258804321287,85100,0.0,
1999-10-04 00:00:00+00:00,27.625,27.625,26.984375,14.284125328063965,68200,0.0,
1999-10-05 00:00:00+00:00,26.78125,26.78125,26.125,13.970377922058104,66200,0.0,
1999-10-06 00:00:00+00:00,26.625,26.90625,26.53125,14.218074798583984,69200,0.0,
1999-10-07 00:00:00+00:00,26.625,26.625,26.28125,13.953859329223633,220500,0.0,
1999-10-08 00:00:00+00:00,26.1875,26.1875,25.6875,13.79698085784912,365400,0.0,
1999-10-11 00:00:00+00:00,26.125,26.53125,26.125,14.00340175628662,184300,0.0,
1999-10-12 00:00:00+00:00,26.71875,26.875,26.546875,14.07771110534668,45700,0.0,
1999-10-13 00:00:00+00:00,26.75,27.0,26.75,14.168537139892578,22200,0.0,
1999-10-14 00:00:00+00:00,26.78125,26.96875,26.625,14.118989944458008,562800,0.0,
1999-10-15 00:00:00+00:00,26.3125,26.59375,26.125,13.912569999694824,278100,0.0,
1999-10-18 00:00:00+00:00,26.15625,26.40625,25.96875,13.937348365783691,243500,0.0,
1999-10-19 00:00:00+00:00,26.46875,26.671875,26.453125,13.978631019592283,263800,0.0,
1999-10-20 00:00:00+00:00,26.59375,27.0,26.515625,14.267614364624023,160700,0.0,
1999-10-21 00:00:00+00:00,27.0625,27.125,26.875,14.333663940429688,24100,0.0,
1999-10-22 00:00:00+00:00,27.40625,27.703125,27.34375,14.573108673095703,299000,0.0,
1999-10-25 00:00:00+00:00,27.375,27.4375,27.0625,14.333663940429688,54600,0.0,
1999-10-26 00:00:00+00:00,26.875,27.0,26.5,14.00340175628662,16800,0.0,
1999-10-27 00:00:00+00:00,26.609375,26.828125,26.5,14.118989944458008,73800,0.0,
1999-10-28 00:00:00+00:00,27.078125,27.140625,26.84375,14.18504810333252,88800,0.0,
1999-10-29 00:00:00+00:00,26.9375,27.09375,26.75,14.284125328063965,98500,0.0,
1999-11-01 00:00:00+00:00,27.0625,27.1875,26.9375,14.275870323181152,230400,0.0,
1999-11-02 00:00:00+00:00,26.8125,27.0,26.71875,14.143762588500977,44000,0.0,
1999-11-03 00:00:00+00:00,26.765625,26.78125,26.5,14.069452285766602,320200,0.0,
1999-11-04 00:00:00+00:00,26.59375,26.734375,26.078125,13.846516609191896,24100,0.0,
1999-11-05 00:00:00+00:00,26.28125,26.34375,25.375,13.507994651794434,116000,0.0,
1999-11-08 00:00:00+00:00,25.78125,26.546875,25.78125,14.019916534423828,46700,0.0,
1999-11-09 00:00:00+00:00,27.0,27.109375,26.859375,14.317164421081545,115300,0.0,
1999-11-10 00:00:00+00:00,27.34375,27.703125,27.34375,14.630908012390137,258700,0.0,
1999-11-11 00:00:00+00:00,27.71875,27.71875,27.515625,14.630908012390137,217600,0.0,
1999-11-12 00:00:00+00:00,27.3125,28.0,27.3125,14.729985237121582,137100,0.0,
1999-11-15 00:00:00+00:00,27.984375,28.0625,27.875,14.8125638961792,26700,0.0,
1999-11-16 00:00:00+00:00,28.3125,28.5,28.15625,15.06025218963623,78100,0.0,
1999-11-17 00:00:00+00:00,28.59375,29.1875,28.59375,15.32447910308838,56900,0.0,
1999-11-18 00:00:00+00:00,29.125,29.15625,28.765625,15.32447910308838,66500,0.0,
1999-11-19 00:00:00+00:00,28.65625,28.75,28.34375,14.977694511413574,179400,0.0,
1999-11-22 00:00:00+00:00,28.484375,28.5625,27.890625,14.738248825073242,359900,0.0,
1999-11-23 00:00:00+00:00,28.0,28.03125,27.25,14.432744979858398,359300,0.0,
1999-11-24 00:00:00+00:00,27.28125,27.65625,27.21875,14.61439609527588,23500,0.0,
1999-11-26 00:00:00+00:00,27.4375,27.5625,27.25,14.399724960327148,7400,0.0,
1999-11-29 00:00:00+00:00,27.109375,27.125,26.953125,14.284125328063965,29500,0.0,
1999-11-30 00:00:00+00:00,27.015625,27.25,26.921875,14.259360313415527,14300,0.0,
1999-12-01 00:00:00+00:00,26.9375,27.515625,26.9375,14.540088653564451,21700,0.0,
1999-12-02 00:00:00+00:00,27.5,27.5,27.125,14.399724960327148,53800,0.0,
1999-12-03 00:00:00+00:00,27.25,27.515625,27.09375,14.333663940429688,248500,0.0,
1999-12-06 00:00:00+00:00,27.1875,27.3125,26.9375,14.325413703918455,148600,0.0,
1999-12-07 00:00:00+00:00,26.9375,27.0625,26.59375,14.052937507629396,126000,0.0,
1999-12-08 00:00:00+00:00,26.34375,26.875,26.15625,14.20155906677246,67900,0.0,
1999-12-09 00:00:00+00:00,27.03125,27.1875,26.78125,14.317164421081545,49100,0.0,
1999-12-10 00:00:00+00:00,27.0,27.0,26.3125,13.904318809509276,49000,0.0,
1999-12-13 00:00:00+00:00,26.3125,26.75,26.1875,13.98688793182373,44900,0.0,
1999-12-14 00:00:00+00:00,26.28125,26.625,26.21875,13.953859329223633,507300,0.0,
1999-12-15 00:00:00+00:00,26.65625,27.25,26.65625,14.23458766937256,218100,0.0,
1999-12-16 00:00:00+00:00,27.03125,27.375,27.015625,14.37494659423828,62100,0.0,
1999-12-17 00:00:00+00:00,27.1875,27.25,26.75,14.30969524383545,955900,0.08,
1999-12-20 00:00:00+00:00,26.875,27.03125,26.375,13.995017051696776,781300,0.0,
1999-12-21 00:00:00+00:00,26.5625,26.8125,26.46875,14.036418914794922,725800,0.0,
1999-12-22 00:00:00+00:00,26.40625,26.5625,26.3125,13.96189308166504,605300,0.0,
1999-12-23 00:00:00+00:00,26.53125,27.09375,26.53125,14.359393119812012,144400,0.0,
1999-12-27 00:00:00+00:00,27.25,28.0,26.90625,14.260011672973633,1251200,0.0,
1999-12-28 00:00:00+00:00,26.71875,27.1875,26.71875,14.276572227478027,56100,0.0,
1999-12-29 00:00:00+00:00,27.03125,27.40625,26.921875,14.42562770843506,47400,0.0,
1999-12-30 00:00:00+00:00,27.0625,27.125,26.875,14.30969524383545,58200,0.0,
1999-12-31 00:00:00+00:00,27.0,27.25,26.8125,14.359393119812012,34800,0.0,
2000-01-03 00:00:00+00:00,27.3125,27.3125,26.375,14.07783031463623,380300,0.0,
2000-01-04 00:00:00+00:00,26.3125,26.3125,25.875,13.812837600708008,722200,0.0,
2000-01-05 00:00:00+00:00,26.125,26.75,26.0,14.177202224731444,337800,0.0,
2000-01-06 00:00:00+00:00,26.75,27.84375,26.75,14.723752975463867,133100,0.0,
2000-01-07 00:00:00+00:00,27.6875,28.40625,27.6875,14.881092071533203,468000,0.0,
2000-01-10 00:00:00+00:00,28.078125,28.078125,27.625,14.756872177124023,122100,0.0,
2000-01-11 00:00:00+00:00,27.84375,28.0625,27.5625,14.773431777954102,144800,0.0,
2000-01-12 00:00:00+00:00,27.84375,27.84375,27.5625,14.707186698913574,57300,0.0,
2000-01-13 00:00:00+00:00,27.9375,28.3125,27.71875,14.963906288146973,149200,0.0,
2000-01-14 00:00:00+00:00,28.09375,28.09375,27.6875,14.872811317443848,35700,0.0,
2000-01-18 00:00:00+00:00,27.875,28.5625,27.875,15.054994583129885,110500,0.0,
2000-01-19 00:00:00+00:00,28.3125,28.625,28.28125,15.005305290222168,190300,0.0,
2000-01-20 00:00:00+00:00,28.40625,28.40625,27.9375,15.005305290222168,344300,0.0,
2000-01-21 00:00:00+00:00,28.9375,29.234375,28.78125,15.419355392456056,483300,0.0,
2000-01-24 00:00:00+00:00,29.28125,29.375,28.03125,14.872811317443848,296500,0.0,
2000-01-25 00:00:00+00:00,28.125,29.46875,27.8125,14.839692115783691,57800,0.0,
2000-01-26 00:00:00+00:00,27.8125,28.28125,27.5625,14.607816696166992,46900,0.0,
2000-01-27 00:00:00+00:00,27.65625,27.875,26.640625,14.30969524383545,1688800,0.0,
2000-01-28 00:00:00+00:00,26.9375,26.96875,26.5,14.14407444000244,33100,0.0,
2000-01-31 00:00:00+00:00,26.1875,27.3125,26.125,14.47531509399414,101600,0.0,
2000-02-01 00:00:00+00:00,27.3125,27.3125,27.0,14.4421968460083,114200,0.0,
2000-02-02 00:00:00+00:00,27.3125,27.609375,27.25,14.533292770385742,29400,0.0,
2000-02-03 00:00:00+00:00,27.375,27.375,26.71875,14.359393119812012,96800,0.0,
2000-02-04 00:00:00+00:00,26.84375,27.0,26.15625,13.94532871246338,65600,0.0,
2000-02-07 00:00:00+00:00,26.3125,26.71875,26.3125,14.10267448425293,55300,0.0,
2000-02-08 00:00:00+00:00,26.75,27.0625,26.375,13.978456497192385,99400,0.0,
2000-02-09 00:00:00+00:00,26.125,26.125,25.5,13.514718055725098,86200,0.0,
2000-02-10 00:00:00+00:00,25.75,26.4375,25.71875,13.79626750946045,615000,0.0,
2000-02-11 00:00:00+00:00,26.28125,26.4375,25.3125,13.630654335021973,207800,0.0,
2000-02-14 00:00:00+00:00,25.875,26.25,25.59375,13.845948219299316,523000,0.0,
2000-02-15 00:00:00+00:00,26.625,27.21875,26.4375,14.42562770843506,300700,0.0,
2000-02-16 00:00:00+00:00,27.15625,27.5,27.15625,14.491876602172852,123900,0.0,
2000-02-17 00:00:00+00:00,27.40625,27.484375,26.9375,14.47531509399414,88000,0.0,
2000-02-18 00:00:00+00:00,27.1875,27.1875,26.4375,14.052978515625,141700,0.0,
2000-02-22 00:00:00+00:00,26.625,26.625,26.0,13.928766250610352,74600,0.0,
