date,UG_Open,UG_High,UG_Low,UG_Close,UG_Volume,UG_Dividends,UG_Stock Splits
1980-03-17 00:00:00+00:00,0.0,9.018758773803713,8.297258377075195,2.5646862983703613,9702,0.0,
1980-03-18 00:00:00+00:00,0.0,9.018758773803713,8.297258377075195,2.5646862983703613,7207,0.0,
1980-03-19 00:00:00+00:00,0.0,8.477633476257324,7.756133079528809,2.397424697875977,1525,0.0,
1980-03-20 00:00:00+00:00,0.0,8.477633476257324,7.756133079528809,2.397424697875977,4435,0.0,
1980-03-21 00:00:00+00:00,0.0,7.57575798034668,6.854257106781006,2.118654251098633,2911,0.0,
1980-03-24 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,4990,0.0,
1980-03-25 00:00:00+00:00,0.0,6.673882007598877,5.952381134033203,1.839884638786316,2079,0.0,
1980-03-26 00:00:00+00:00,0.0,6.493505954742432,5.772006034851074,1.7841306924819946,2772,0.0,
1980-03-27 00:00:00+00:00,0.0,5.591630935668945,4.870130062103272,1.505359411239624,3188,0.0,
1980-03-28 00:00:00+00:00,0.0,6.493505954742432,5.772006034851074,1.7841306924819946,19958,0.0,
1980-03-31 00:00:00+00:00,0.0,6.132756233215332,5.4112548828125,1.6726216077804563,2633,0.0,
1980-04-01 00:00:00+00:00,5.4112548828125,5.4112548828125,5.4112548828125,1.6726216077804563,0,0.0,
1980-04-02 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,3049,0.0,
1980-04-03 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,1525,0.0,
1980-04-07 00:00:00+00:00,0.0,5.952381134033203,5.230879783630371,1.6168678998947144,6237,0.0,
1980-04-08 00:00:00+00:00,0.0,5.952381134033203,5.230879783630371,1.6168678998947144,2079,0.0,
1980-04-09 00:00:00+00:00,5.230879783630371,5.230879783630371,5.230879783630371,1.6168678998947144,0,0.0,
1980-04-10 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,2356,0.0,
1980-04-11 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,3604,0.0,
1980-04-14 00:00:00+00:00,6.313130855560303,6.313130855560303,6.313130855560303,1.951392412185669,0,0.0,
1980-04-15 00:00:00+00:00,6.313130855560303,6.313130855560303,6.313130855560303,1.951392412185669,0,0.0,
1980-04-16 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,1386,0.0,
1980-04-17 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,139,0.0,
1980-04-18 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,277,0.0,
1980-04-21 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,693,0.0,
1980-04-22 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,277,0.0,
1980-04-23 00:00:00+00:00,0.0,7.034632205963135,6.313130855560303,1.951392412185669,832,0.0,
1980-04-24 00:00:00+00:00,6.313130855560303,6.313130855560303,6.313130855560303,1.951392412185669,0,0.0,
1980-04-25 00:00:00+00:00,0.0,6.854257106781006,6.132756233215332,1.8956376314163208,416,0.0,
1980-04-28 00:00:00+00:00,0.0,6.854257106781006,6.132756233215332,1.8956376314163208,277,0.0,
1980-04-29 00:00:00+00:00,0.0,6.673882007598877,5.952381134033203,1.839884638786316,1386,0.0,
1980-04-30 00:00:00+00:00,0.0,6.854257106781006,6.132756233215332,1.8956376314163208,139,0.0,
1980-05-01 00:00:00+00:00,0.0,6.673882007598877,5.952381134033203,1.839884638786316,554,0.0,
1980-05-02 00:00:00+00:00,5.952381134033203,5.952381134033203,5.952381134033203,1.839884638786316,0,0.0,
1980-05-05 00:00:00+00:00,5.952381134033203,5.952381134033203,5.952381134033203,1.839884638786316,0,0.0,
1980-05-06 00:00:00+00:00,5.952381134033203,5.952381134033203,5.952381134033203,1.839884638786316,0,0.0,
1980-05-07 00:00:00+00:00,5.952381134033203,5.952381134033203,5.952381134033203,1.839884638786316,0,0.0,
1980-05-08 00:00:00+00:00,5.952381134033203,5.952381134033203,5.952381134033203,1.839884638786316,0,0.0,
1980-05-09 00:00:00+00:00,0.0,6.854257106781006,6.132756233215332,1.8956376314163208,693,0.0,
1980-05-12 00:00:00+00:00,0.0,6.493505954742432,5.772006034851074,1.7841306924819946,5960,0.0,
1980-05-13 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,2079,0.0,
1980-05-14 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,277,0.0,
1980-05-15 00:00:00+00:00,0.0,6.313130855560303,5.591630935668945,1.728375792503357,10949,0.0,
