date,SIRI_Open,SIRI_High,SIRI_Low,SIRI_Close,SIRI_Volume,SIRI_Dividends,SIRI_Stock Splits
1994-10-13 00:00:00+00:00,3.875,3.875,3.625,3.1196796894073486,14200,0.0,
1994-10-14 00:00:00+00:00,3.875,3.875,3.625,3.1196796894073486,8500,0.0,
1994-10-17 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,200,0.0,
1994-10-18 00:00:00+00:00,3.625,3.875,3.625,3.334830045700073,6800,0.0,
1994-10-19 00:00:00+00:00,3.875,3.875,3.625,3.1196796894073486,5200,0.0,
1994-10-20 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,900,0.0,
1994-10-21 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,2000,0.0,
1994-10-24 00:00:00+00:00,3.875,4.125,3.875,3.549980401992798,27300,0.0,
1994-10-25 00:00:00+00:00,4.0,4.0,4.0,3.4424052238464355,1200,0.0,
1994-10-26 00:00:00+00:00,4.125,4.125,4.125,3.549980401992798,100,0.0,
1994-10-27 00:00:00+00:00,4.125,4.125,4.125,3.549980401992798,12500,0.0,
1994-10-28 00:00:00+00:00,4.125,4.125,4.125,3.549980401992798,1500,0.0,
1994-10-31 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,400,0.0,
1994-11-01 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,2000,0.0,
1994-11-02 00:00:00+00:00,4.0,4.0,3.75,3.227254867553711,1300,0.0,
1994-11-03 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,3600,0.0,
1994-11-04 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,0,0.0,
1994-11-07 00:00:00+00:00,4.0,4.0,3.75,3.227254867553711,8000,0.0,
1994-11-08 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,4000,0.0,
1994-11-09 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,12000,0.0,
1994-11-10 00:00:00+00:00,3.875,3.875,3.625,3.1196796894073486,20100,0.0,
1994-11-11 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,0,0.0,
1994-11-14 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,0,0.0,
1994-11-15 00:00:00+00:00,3.5,3.875,3.5,3.012104749679565,31400,0.0,
1994-11-16 00:00:00+00:00,3.875,3.875,3.5,3.012104749679565,3800,0.0,
1994-11-17 00:00:00+00:00,3.5,3.625,3.5,3.1196796894073486,2000,0.0,
1994-11-18 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,9000,0.0,
1994-11-21 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,500,0.0,
1994-11-22 00:00:00+00:00,3.375,3.375,2.75,2.366654396057129,16300,0.0,
1994-11-23 00:00:00+00:00,2.5,2.75,2.5,2.366654396057129,3600,0.0,
1994-11-25 00:00:00+00:00,2.5,2.5,2.125,2.151503324508667,12500,0.0,
1994-11-28 00:00:00+00:00,2.5,2.625,2.375,2.0439279079437256,40500,0.0,
1994-11-29 00:00:00+00:00,2.75,2.875,2.5,2.151503324508667,17200,0.0,
1994-11-30 00:00:00+00:00,2.875,2.875,2.5,2.366654396057129,7000,0.0,
1994-12-01 00:00:00+00:00,2.875,2.875,2.5,2.151503324508667,8500,0.0,
1994-12-02 00:00:00+00:00,2.5,2.75,2.5,2.366654396057129,5500,0.0,
1994-12-05 00:00:00+00:00,2.375,2.375,2.25,1.9363529682159424,5900,0.0,
1994-12-06 00:00:00+00:00,2.25,2.5,2.25,1.9363529682159424,4700,0.0,
1994-12-07 00:00:00+00:00,2.25,2.25,2.25,1.9363529682159424,2600,0.0,
1994-12-08 00:00:00+00:00,2.125,2.375,2.0,1.7212026119232178,4300,0.0,
1994-12-09 00:00:00+00:00,2.0,2.25,1.875,1.6136274337768557,27400,0.0,
1994-12-12 00:00:00+00:00,2.25,2.25,2.0,1.9363529682159424,4100,0.0,
1994-12-13 00:00:00+00:00,2.125,2.125,1.875,1.6136274337768557,7000,0.0,
1994-12-14 00:00:00+00:00,1.875,1.875,1.625,1.452264666557312,8300,0.0,
1994-12-15 00:00:00+00:00,1.625,1.875,1.625,1.5060523748397827,38200,0.0,
1994-12-16 00:00:00+00:00,1.8125,1.8125,1.6875,1.452264666557312,11600,0.0,
1994-12-19 00:00:00+00:00,1.8125,1.8125,1.6875,1.5060523748397827,18000,0.0,
1994-12-20 00:00:00+00:00,1.8125,1.875,1.75,1.6136274337768557,21400,0.0,
1994-12-21 00:00:00+00:00,1.8125,1.875,1.75,1.6136274337768557,20800,0.0,
1994-12-22 00:00:00+00:00,1.875,1.90625,1.6875,1.452264666557312,32500,0.0,
1994-12-23 00:00:00+00:00,1.875,2.125,1.875,1.7212026119232178,58200,0.0,
1994-12-27 00:00:00+00:00,1.875,1.875,1.75,1.6136274337768557,8400,0.0,
1994-12-28 00:00:00+00:00,1.9375,2.0,1.875,1.6136274337768557,20500,0.0,
1994-12-29 00:00:00+00:00,1.8125,2.0,1.75,1.6136274337768557,20100,0.0,
1994-12-30 00:00:00+00:00,2.0,2.046875,1.75,1.748096227645874,111200,0.0,
1995-01-03 00:00:00+00:00,2.125,2.125,1.875,1.828777551651001,53500,0.0,
1995-01-04 00:00:00+00:00,2.125,2.125,1.875,1.6136274337768557,27000,0.0,
1995-01-05 00:00:00+00:00,1.875,2.125,1.875,1.7212026119232178,28000,0.0,
1995-01-06 00:00:00+00:00,2.125,4.0,2.125,3.4424052238464355,420300,0.0,
1995-01-09 00:00:00+00:00,4.375,5.375,4.125,4.195431232452393,88200,0.0,
1995-01-10 00:00:00+00:00,4.875,4.875,4.125,3.765130043029785,165900,0.0,
1995-01-11 00:00:00+00:00,4.5,4.625,3.875,3.657555103302002,120900,0.0,
1995-01-12 00:00:00+00:00,4.25,5.125,4.125,3.603768348693848,325700,0.0,
1995-01-13 00:00:00+00:00,4.4375,4.5625,4.0,3.603768348693848,86800,0.0,
1995-01-16 00:00:00+00:00,4.5,4.5,3.875,3.334830045700073,19800,0.0,
1995-01-17 00:00:00+00:00,3.9375,4.125,3.375,3.1196796894073486,49000,0.0,
1995-01-18 00:00:00+00:00,3.125,3.125,3.125,2.6893794536590576,9000,0.0,
1995-01-19 00:00:00+00:00,3.125,3.6875,3.125,2.904529333114624,16400,0.0,
1995-01-20 00:00:00+00:00,3.625,3.75,3.4375,3.227254867553711,12200,0.0,
1995-01-23 00:00:00+00:00,3.5625,3.8125,3.5,3.227254867553711,15600,0.0,
1995-01-24 00:00:00+00:00,3.5,3.5625,3.0625,2.796954393386841,26700,0.0,
1995-01-25 00:00:00+00:00,3.375,3.4375,3.125,2.958316802978516,9700,0.0,
1995-01-26 00:00:00+00:00,3.5,3.5,3.375,2.904529333114624,2600,0.0,
1995-01-27 00:00:00+00:00,3.5625,3.5625,3.375,3.065891981124878,4900,0.0,
1995-01-30 00:00:00+00:00,3.5625,3.625,3.25,2.958316802978516,48200,0.0,
1995-01-31 00:00:00+00:00,3.5,3.625,3.4375,3.1196796894073486,15500,0.0,
1995-02-01 00:00:00+00:00,3.75,3.875,3.5,3.1196796894073486,36300,0.0,
1995-02-02 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,0,0.0,
1995-02-03 00:00:00+00:00,3.5,3.625,3.5,3.1196796894073486,5800,0.0,
1995-02-06 00:00:00+00:00,3.8125,4.125,3.5,3.496192455291748,98000,0.0,
1995-02-07 00:00:00+00:00,4.0625,4.4375,4.0,3.657555103302002,111400,0.0,
1995-02-08 00:00:00+00:00,4.375,4.375,4.0625,3.496192455291748,22300,0.0,
1995-02-09 00:00:00+00:00,4.375,4.625,4.3125,3.8727059364318848,47500,0.0,
1995-02-10 00:00:00+00:00,4.4375,4.8125,4.375,3.9264943599700928,36900,0.0,
1995-02-13 00:00:00+00:00,4.75,4.75,4.375,3.8727059364318848,16400,0.0,
1995-02-14 00:00:00+00:00,4.375,4.375,4.125,3.549980401992798,20000,0.0,
1995-02-15 00:00:00+00:00,4.5,4.5,4.0625,3.549980401992798,67800,0.0,
1995-02-16 00:00:00+00:00,4.25,4.25,4.125,3.657555103302002,35200,0.0,
1995-02-17 00:00:00+00:00,4.3125,4.3125,4.125,3.657555103302002,2400,0.0,
1995-02-21 00:00:00+00:00,4.3125,4.3125,4.125,3.603768348693848,11100,0.0,
1995-02-22 00:00:00+00:00,4.25,4.25,4.125,3.603768348693848,42900,0.0,
1995-02-23 00:00:00+00:00,4.25,4.25,4.125,3.549980401992798,24600,0.0,
1995-02-24 00:00:00+00:00,4.21875,4.21875,4.125,3.549980401992798,10100,0.0,
1995-02-27 00:00:00+00:00,4.125,4.1875,4.0625,3.496192455291748,84400,0.0,
1995-02-28 00:00:00+00:00,4.0625,4.125,4.0625,3.549980401992798,37000,0.0,
1995-03-01 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,1300,0.0,
1995-03-02 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,0,0.0,
1995-03-03 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,2900,0.0,
1995-03-06 00:00:00+00:00,4.0625,4.1875,4.0625,3.523087501525879,46300,0.0,
1995-03-07 00:00:00+00:00,4.09375,4.09375,4.0625,3.496192455291748,11600,0.0,
1995-03-08 00:00:00+00:00,4.1875,4.1875,4.0625,3.496192455291748,12600,0.0,
1995-03-09 00:00:00+00:00,4.1875,4.1875,4.0625,3.603768348693848,3000,0.0,
1995-03-10 00:00:00+00:00,4.1875,4.1875,4.0625,3.496192455291748,27000,0.0,
1995-03-13 00:00:00+00:00,4.1875,4.1875,4.1875,3.603768348693848,6200,0.0,
1995-03-14 00:00:00+00:00,4.09375,4.09375,4.09375,3.523087501525879,500,0.0,
1995-03-15 00:00:00+00:00,4.25,4.25,4.25,3.657555103302002,1000,0.0,
1995-03-16 00:00:00+00:00,4.25,4.25,4.0625,3.496192455291748,2600,0.0,
1995-03-17 00:00:00+00:00,4.0625,4.25,4.0625,3.603768348693848,13200,0.0,
1995-03-20 00:00:00+00:00,4.0,4.1875,4.0,3.603768348693848,5900,0.0,
1995-03-21 00:00:00+00:00,4.0,4.125,4.0,3.549980401992798,9000,0.0,
1995-03-22 00:00:00+00:00,4.0,4.0625,4.0,3.496192455291748,5400,0.0,
1995-03-23 00:00:00+00:00,4.0625,4.0625,3.75,3.496192455291748,18600,0.0,
1995-03-24 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,0,0.0,
1995-03-27 00:00:00+00:00,3.875,4.0625,3.875,3.496192455291748,70000,0.0,
1995-03-28 00:00:00+00:00,4.125,4.125,3.9375,3.388617515563965,400,0.0,
1995-03-29 00:00:00+00:00,4.125,4.125,4.0,3.4424052238464355,10200,0.0,
1995-03-30 00:00:00+00:00,4.0,4.0625,3.9375,3.388617515563965,4900,0.0,
1995-03-31 00:00:00+00:00,3.9375,4.0625,3.9375,3.388617515563965,18000,0.0,
1995-04-03 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,100,0.0,
1995-04-04 00:00:00+00:00,4.0625,4.0625,4.0625,3.496192455291748,400,0.0,
1995-04-05 00:00:00+00:00,3.9375,4.0,3.875,3.4424052238464355,34400,0.0,
1995-04-06 00:00:00+00:00,4.0625,4.0625,3.9375,3.388617515563965,800,0.0,
1995-04-07 00:00:00+00:00,3.9375,4.0625,3.9375,3.496192455291748,9000,0.0,
1995-04-10 00:00:00+00:00,4.0,4.0,3.9375,3.388617515563965,21200,0.0,
1995-04-11 00:00:00+00:00,4.0,4.0,4.0,3.4424052238464355,2100,0.0,
1995-04-12 00:00:00+00:00,4.0,4.0,4.0,3.4424052238464355,1700,0.0,
1995-04-13 00:00:00+00:00,4.0,4.0,3.875,3.4424052238464355,13600,0.0,
1995-04-17 00:00:00+00:00,4.0,4.0625,3.9375,3.496192455291748,37900,0.0,
1995-04-18 00:00:00+00:00,4.0625,4.0625,3.9375,3.4424052238464355,13900,0.0,
1995-04-19 00:00:00+00:00,4.0,4.0,4.0,3.4424052238464355,0,0.0,
1995-04-20 00:00:00+00:00,3.875,4.0625,3.875,3.496192455291748,2000,0.0,
1995-04-21 00:00:00+00:00,3.9375,4.0625,3.9375,3.496192455291748,6000,0.0,
1995-04-24 00:00:00+00:00,3.9375,4.0625,3.9375,3.496192455291748,8200,0.0,
1995-04-25 00:00:00+00:00,4.0625,4.0625,3.875,3.388617515563965,9200,0.0,
1995-04-26 00:00:00+00:00,3.875,3.9375,3.875,3.388617515563965,4000,0.0,
1995-04-27 00:00:00+00:00,3.9375,3.9375,3.9375,3.388617515563965,0,0.0,
1995-04-28 00:00:00+00:00,3.9375,3.9375,3.9375,3.388617515563965,0,0.0,
1995-05-01 00:00:00+00:00,3.4375,3.875,3.4375,3.227254867553711,12900,0.0,
1995-05-02 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,0,0.0,
1995-05-03 00:00:00+00:00,3.4375,3.4375,3.4375,2.958316802978516,100,0.0,
1995-05-04 00:00:00+00:00,3.8125,3.8125,3.5,3.012104749679565,8200,0.0,
1995-05-05 00:00:00+00:00,3.5,3.6875,3.5,3.17346715927124,7600,0.0,
1995-05-08 00:00:00+00:00,3.5625,3.8125,3.5625,3.17346715927124,3200,0.0,
1995-05-09 00:00:00+00:00,3.8125,3.8125,3.8125,3.2810428142547607,100,0.0,
1995-05-10 00:00:00+00:00,3.8125,3.8125,3.8125,3.2810428142547607,600,0.0,
1995-05-11 00:00:00+00:00,3.5625,3.625,3.5625,3.1196796894073486,2500,0.0,
1995-05-12 00:00:00+00:00,3.625,3.6875,3.625,3.1196796894073486,7500,0.0,
1995-05-15 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,2500,0.0,
1995-05-16 00:00:00+00:00,3.625,3.8125,3.625,3.2810428142547607,2000,0.0,
1995-05-17 00:00:00+00:00,3.75,3.75,3.625,3.1196796894073486,4500,0.0,
1995-05-18 00:00:00+00:00,3.8125,3.8125,3.5,3.227254867553711,14900,0.0,
1995-05-19 00:00:00+00:00,3.375,3.625,3.25,3.065891981124878,48900,0.0,
1995-05-22 00:00:00+00:00,3.375,3.625,3.375,2.958316802978516,31600,0.0,
1995-05-23 00:00:00+00:00,3.4375,3.625,3.375,3.012104749679565,7700,0.0,
1995-05-24 00:00:00+00:00,3.5,3.5,3.375,3.012104749679565,41100,0.0,
1995-05-25 00:00:00+00:00,3.375,3.5625,3.3125,3.012104749679565,16900,0.0,
1995-05-26 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,0,0.0,
1995-05-30 00:00:00+00:00,3.375,3.5,3.25,3.012104749679565,73000,0.0,
1995-05-31 00:00:00+00:00,3.5,3.75,3.375,3.227254867553711,58800,0.0,
1995-06-01 00:00:00+00:00,3.75,3.75,3.375,3.012104749679565,70900,0.0,
1995-06-02 00:00:00+00:00,3.625,3.875,3.375,3.334830045700073,50000,0.0,
1995-06-05 00:00:00+00:00,4.0,4.375,3.75,3.4424052238464355,120800,0.0,
1995-06-06 00:00:00+00:00,4.25,4.25,3.9375,3.388617515563965,55300,0.0,
1995-06-07 00:00:00+00:00,4.125,4.125,3.9375,3.549980401992798,38000,0.0,
1995-06-08 00:00:00+00:00,4.125,4.125,3.8125,3.4424052238464355,13900,0.0,
1995-06-09 00:00:00+00:00,4.0,4.0,3.75,3.227254867553711,1800,0.0,
1995-06-12 00:00:00+00:00,3.625,3.875,3.625,3.334830045700073,21100,0.0,
1995-06-13 00:00:00+00:00,4.0,4.0,3.875,3.334830045700073,4000,0.0,
1995-06-14 00:00:00+00:00,3.625,3.875,3.625,3.334830045700073,23800,0.0,
1995-06-15 00:00:00+00:00,3.6875,3.6875,3.6875,3.17346715927124,7000,0.0,
1995-06-16 00:00:00+00:00,3.625,3.75,3.625,3.1196796894073486,5000,0.0,
1995-06-19 00:00:00+00:00,3.75,3.75,3.5,3.012104749679565,18000,0.0,
1995-06-20 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,8100,0.0,
1995-06-21 00:00:00+00:00,4.0,4.0,3.875,3.334830045700073,5400,0.0,
1995-06-22 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,1000,0.0,
1995-06-23 00:00:00+00:00,3.625,3.875,3.5,3.012104749679565,13400,0.0,
1995-06-26 00:00:00+00:00,3.375,3.5,3.375,3.012104749679565,6100,0.0,
1995-06-27 00:00:00+00:00,3.375,3.625,3.375,3.1196796894073486,4700,0.0,
1995-06-28 00:00:00+00:00,3.375,3.5,2.875,2.474228858947754,50400,0.0,
1995-06-29 00:00:00+00:00,2.875,3.0625,2.875,2.635591506958008,13400,0.0,
1995-06-30 00:00:00+00:00,3.0625,3.0625,2.625,2.25907826423645,24500,0.0,
1995-07-03 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,2000,0.0,
1995-07-05 00:00:00+00:00,3.0,3.0,2.375,2.2052907943725586,31200,0.0,
1995-07-06 00:00:00+00:00,2.5625,2.5625,2.5,2.151503324508667,3000,0.0,
1995-07-07 00:00:00+00:00,2.3125,3.0,2.3125,2.474228858947754,117000,0.0,
1995-07-10 00:00:00+00:00,3.125,3.125,3.0,2.5818042755126958,1600,0.0,
1995-07-11 00:00:00+00:00,3.0,3.0,2.75,2.5818042755126958,4400,0.0,
1995-07-12 00:00:00+00:00,2.75,3.0,2.75,2.5818042755126958,4400,0.0,
1995-07-13 00:00:00+00:00,3.0,3.0625,3.0,2.5818042755126958,1000,0.0,
1995-07-14 00:00:00+00:00,2.75,3.0625,2.75,2.635591506958008,500,0.0,
1995-07-17 00:00:00+00:00,3.0625,3.25,3.0,2.6893794536590576,31100,0.0,
1995-07-18 00:00:00+00:00,2.875,3.125,2.875,2.6893794536590576,23600,0.0,
1995-07-19 00:00:00+00:00,2.875,3.0,2.875,2.474228858947754,9300,0.0,
1995-07-20 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,2000,0.0,
1995-07-21 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,500,0.0,
1995-07-24 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,2200,0.0,
1995-07-25 00:00:00+00:00,3.0,3.0,2.625,2.474228858947754,8200,0.0,
1995-07-26 00:00:00+00:00,2.8125,3.125,2.8125,2.420440673828125,1900,0.0,
1995-07-27 00:00:00+00:00,2.75,2.75,2.75,2.366654396057129,500,0.0,
1995-07-28 00:00:00+00:00,3.0625,3.0625,3.0625,2.635591506958008,200,0.0,
1995-07-31 00:00:00+00:00,3.0625,3.0625,2.75,2.366654396057129,4700,0.0,
1995-08-01 00:00:00+00:00,3.0625,3.0625,3.0625,2.635591506958008,2000,0.0,
1995-08-02 00:00:00+00:00,3.125,3.125,3.125,2.6893794536590576,1000,0.0,
1995-08-03 00:00:00+00:00,3.0625,3.125,2.75,2.5818042755126958,6800,0.0,
1995-08-04 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,0,0.0,
1995-08-07 00:00:00+00:00,3.125,3.125,3.125,2.6893794536590576,200,0.0,
1995-08-08 00:00:00+00:00,3.0,3.0,2.8125,2.420440673828125,3900,0.0,
1995-08-09 00:00:00+00:00,3.0625,3.0625,3.0625,2.635591506958008,200,0.0,
1995-08-10 00:00:00+00:00,3.0625,3.0625,3.0625,2.635591506958008,0,0.0,
1995-08-11 00:00:00+00:00,3.0625,3.0625,3.0625,2.635591506958008,3600,0.0,
1995-08-14 00:00:00+00:00,3.0625,3.25,3.0,2.5818042755126958,50100,0.0,
1995-08-15 00:00:00+00:00,3.0625,3.25,3.0,2.5818042755126958,54000,0.0,
1995-08-16 00:00:00+00:00,3.0,3.0,3.0,2.5818042755126958,0,0.0,
1995-08-17 00:00:00+00:00,3.25,3.25,3.25,2.796954393386841,3400,0.0,
1995-08-18 00:00:00+00:00,3.25,3.5,3.0625,3.012104749679565,78800,0.0,
1995-08-21 00:00:00+00:00,3.5,3.5,3.25,2.796954393386841,16000,0.0,
1995-08-22 00:00:00+00:00,3.25,3.375,3.1875,2.743166208267212,25000,0.0,
1995-08-23 00:00:00+00:00,3.375,3.375,3.3125,2.904529333114624,7900,0.0,
1995-08-24 00:00:00+00:00,3.3125,3.375,3.3125,2.904529333114624,13000,0.0,
1995-08-25 00:00:00+00:00,3.375,3.4375,3.25,2.958316802978516,12500,0.0,
1995-08-28 00:00:00+00:00,3.5,3.5,3.375,3.012104749679565,51600,0.0,
1995-08-29 00:00:00+00:00,3.4375,3.5,3.25,3.012104749679565,30500,0.0,
1995-08-30 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,0,0.0,
1995-08-31 00:00:00+00:00,3.25,3.5,3.25,3.012104749679565,14000,0.0,
1995-09-01 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,200,0.0,
1995-09-05 00:00:00+00:00,3.5625,4.0625,3.5,3.496192455291748,160300,0.0,
1995-09-06 00:00:00+00:00,4.625,5.0625,4.25,3.980280876159668,159900,0.0,
1995-09-07 00:00:00+00:00,4.625,4.875,4.5,4.195431232452393,155400,0.0,
1995-09-08 00:00:00+00:00,4.875,4.875,4.375,4.034069538116455,43600,0.0,
1995-09-11 00:00:00+00:00,4.4375,4.8125,4.4375,3.8996002674102783,57100,0.0,
1995-09-12 00:00:00+00:00,4.4375,4.6875,4.375,3.818917751312256,12800,0.0,
1995-09-13 00:00:00+00:00,4.625,4.625,4.5,3.8727059364318848,9000,0.0,
1995-09-14 00:00:00+00:00,4.6875,4.6875,4.375,3.9264943599700928,82100,0.0,
1995-09-15 00:00:00+00:00,4.625,4.625,4.625,3.980280876159668,4200,0.0,
1995-09-18 00:00:00+00:00,4.375,4.625,4.375,3.980280876159668,60700,0.0,
1995-09-19 00:00:00+00:00,4.5625,4.5625,4.375,3.9264943599700928,33300,0.0,
1995-09-20 00:00:00+00:00,4.390625,4.625,4.1875,3.818917751312256,67500,0.0,
1995-09-21 00:00:00+00:00,4.4375,4.4375,4.125,3.765130043029785,38000,0.0,
1995-09-22 00:00:00+00:00,4.375,4.375,3.875,3.657555103302002,64000,0.0,
1995-09-25 00:00:00+00:00,4.125,4.25,4.0,3.657555103302002,33200,0.0,
1995-09-26 00:00:00+00:00,4.25,4.25,4.0,3.4424052238464355,51600,0.0,
1995-09-27 00:00:00+00:00,4.0,4.125,3.875,3.4424052238464355,50100,0.0,
1995-09-28 00:00:00+00:00,4.125,4.1875,3.9375,3.415512084960937,100600,0.0,
1995-09-29 00:00:00+00:00,4.125,4.1875,3.9375,3.496192455291748,23400,0.0,
1995-10-02 00:00:00+00:00,3.9375,4.1875,3.9375,3.496192455291748,13800,0.0,
1995-10-03 00:00:00+00:00,4.1875,4.1875,3.9375,3.388617515563965,10500,0.0,
1995-10-04 00:00:00+00:00,3.9375,3.9375,3.9375,3.388617515563965,0,0.0,
1995-10-05 00:00:00+00:00,4.1875,4.1875,4.1875,3.603768348693848,100,0.0,
1995-10-06 00:00:00+00:00,4.0,4.1875,4.0,3.603768348693848,1200,0.0,
1995-10-09 00:00:00+00:00,4.1875,4.1875,4.0,3.4424052238464355,7700,0.0,
1995-10-10 00:00:00+00:00,4.1875,4.1875,4.09375,3.603768348693848,43000,0.0,
1995-10-11 00:00:00+00:00,4.0625,4.1875,4.0625,3.603768348693848,26800,0.0,
1995-10-12 00:00:00+00:00,4.1875,4.1875,4.125,3.549980401992798,1000,0.0,
1995-10-13 00:00:00+00:00,4.1875,4.1875,4.125,3.549980401992798,21000,0.0,
1995-10-16 00:00:00+00:00,4.1875,4.1875,3.875,3.334830045700073,7900,0.0,
1995-10-17 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,1000,0.0,
1995-10-18 00:00:00+00:00,4.1875,4.1875,4.1875,3.603768348693848,500,0.0,
1995-10-19 00:00:00+00:00,4.0625,4.1875,4.0625,3.549980401992798,13900,0.0,
1995-10-20 00:00:00+00:00,4.125,4.125,4.125,3.549980401992798,500,0.0,
1995-10-23 00:00:00+00:00,3.875,3.875,3.75,3.227254867553711,5500,0.0,
1995-10-24 00:00:00+00:00,3.75,3.75,3.75,3.227254867553711,0,0.0,
1995-10-25 00:00:00+00:00,3.875,4.0,3.625,3.334830045700073,6000,0.0,
1995-10-26 00:00:00+00:00,3.875,3.875,3.875,3.334830045700073,0,0.0,
1995-10-27 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,2100,0.0,
1995-10-30 00:00:00+00:00,3.625,3.875,3.5,3.012104749679565,18000,0.0,
1995-10-31 00:00:00+00:00,3.5,3.5625,3.125,2.6893794536590576,12400,0.0,
1995-11-01 00:00:00+00:00,3.125,3.5,3.125,3.012104749679565,1000,0.0,
1995-11-02 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,1800,0.0,
1995-11-03 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,0,0.0,
1995-11-06 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,2500,0.0,
1995-11-07 00:00:00+00:00,3.625,3.625,3.625,3.1196796894073486,0,0.0,
1995-11-08 00:00:00+00:00,3.25,3.5,3.25,3.012104749679565,2700,0.0,
1995-11-09 00:00:00+00:00,3.6875,3.75,3.6875,3.227254867553711,12600,0.0,
1995-11-10 00:00:00+00:00,3.5625,3.5625,3.5,3.012104749679565,6000,0.0,
1995-11-13 00:00:00+00:00,3.375,3.375,3.3125,2.8507421016693115,3100,0.0,
1995-11-14 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,200,0.0,
1995-11-15 00:00:00+00:00,3.5,3.5,3.5,3.012104749679565,0,0.0,
1995-11-16 00:00:00+00:00,3.625,3.625,3.5625,3.1196796894073486,4900,0.0,
1995-11-17 00:00:00+00:00,3.6875,3.75,3.6875,3.227254867553711,1100,0.0,
