date,SNEX_Open,SNEX_High,SNEX_Low,SNEX_Close,SNEX_Volume,SNEX_Dividends,SNEX_Stock Splits
1995-03-06 00:00:00+00:00,1.5026299953460691,1.5026299953460691,1.5026299953460691,1.5026299953460691,1997,,
1995-03-07 00:00:00+00:00,1.2521909475326538,1.377410054206848,1.2521909475326538,1.2521909475326538,8984,,
1995-03-08 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-09 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-10 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-13 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-14 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-15 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-16 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-17 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-20 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-21 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-22 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-23 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-24 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-27 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-28 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-29 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-30 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
1995-03-31 00:00:00+00:00,1.2521909475326538,1.2521909475326538,1.2521909475326538,1.2521909475326538,0,,
