date,FL_Open,FL_High,FL_Low,FL_Close,FL_Volume,FL_Dividends,FL_Stock Splits
1962-01-02 00:00:00+00:00,0.0,7.6875,7.5416669845581055,0.8702515363693237,49200,0.0,
1962-01-03 00:00:00+00:00,0.0,7.53125,7.5,0.8606871366500854,31200,0.0,
1962-01-04 00:00:00+00:00,0.0,7.5520830154418945,7.3958330154418945,0.8511243462562561,37200,0.0,
1962-01-05 00:00:00+00:00,0.0,7.3958330154418945,7.2083330154418945,0.827215850353241,30000,0.0,
1962-01-08 00:00:00+00:00,0.0,7.2916669845581055,7.1666669845581055,0.8260210156440735,48000,0.0,
1962-01-09 00:00:00+00:00,0.0,7.2916669845581055,7.1666669845581055,0.8331934213638306,45600,0.0,
1962-01-10 00:00:00+00:00,0.0,7.375,7.2916669845581055,0.8415610790252686,25200,0.0,
1962-01-11 00:00:00+00:00,0.0,7.375,7.3125,0.8463423848152161,22800,0.0,
1962-01-12 00:00:00+00:00,0.0,7.3854169845581055,7.34375,0.8475382924079895,36000,0.0,
1962-01-15 00:00:00+00:00,0.0,7.5,7.3854169845581055,0.8475382924079895,45600,0.0,
1962-01-16 00:00:00+00:00,0.0,7.53125,7.4166669845581055,0.8606871366500854,42000,0.0,
1962-01-17 00:00:00+00:00,0.0,7.5208330154418945,7.4270830154418945,0.8582963347434998,61200,0.0,
1962-01-18 00:00:00+00:00,0.0,7.4479169845581055,7.3854169845581055,0.8475382924079895,34800,0.0,
1962-01-19 00:00:00+00:00,0.0,7.4166669845581055,7.375,0.8463423848152161,21600,0.0,
1962-01-22 00:00:00+00:00,0.0,7.4583330154418945,7.3854169845581055,0.8475382924079895,19200,0.0,
1962-01-23 00:00:00+00:00,0.0,7.3958330154418945,7.3541669845581055,0.8439520597457886,24000,0.0,
1962-01-24 00:00:00+00:00,0.0,7.3541669845581055,7.3125,0.8439520597457886,28800,0.0,
1962-01-25 00:00:00+00:00,0.0,7.3541669845581055,7.2916669845581055,0.8391706347465515,34800,0.0,
1962-01-26 00:00:00+00:00,0.0,7.2604169845581055,7.1666669845581055,0.8224350214004517,15600,0.0,
1962-01-29 00:00:00+00:00,0.0,7.052083015441895,6.9166669845581055,0.7995559573173523,30000,0.052083,
1962-01-30 00:00:00+00:00,0.0,7.083333015441895,6.96875,0.805576503276825,26400,0.0,
1962-01-31 00:00:00+00:00,0.0,7.020833015441895,6.958333015441895,0.8115972280502319,55200,0.0,
1962-02-01 00:00:00+00:00,0.0,7.052083015441895,7.0,0.8115972280502319,48000,0.0,
1962-02-02 00:00:00+00:00,0.0,7.0,6.927083015441895,0.805576503276825,19200,0.0,
1962-02-05 00:00:00+00:00,0.0,6.958333015441895,6.875,0.7995559573173523,37200,0.0,
1962-02-06 00:00:00+00:00,0.0,6.9479169845581055,6.9166669845581055,0.8031688332557678,13200,0.0,
1962-02-07 00:00:00+00:00,0.0,7.1041669845581055,7.0,0.8212302327156067,31200,0.0,
1962-02-08 00:00:00+00:00,0.0,7.1875,7.125,0.828455924987793,36000,0.0,
1962-02-09 00:00:00+00:00,0.0,7.25,7.1354169845581055,0.8272518515586853,19200,0.0,
1962-02-12 00:00:00+00:00,0.0,7.25,7.1979169845581055,0.8368847370147705,22800,0.0,
1962-02-13 00:00:00+00:00,0.0,7.2395830154418945,7.1041669845581055,0.8212302327156067,15600,0.0,
1962-02-14 00:00:00+00:00,0.0,7.083333015441895,7.052083015441895,0.8152095675468445,18000,0.0,
1962-02-15 00:00:00+00:00,0.0,7.145833015441895,7.09375,0.8200262188911438,19200,0.0,
1962-02-16 00:00:00+00:00,0.0,7.145833015441895,7.0729169845581055,0.817618727684021,22800,0.0,
1962-02-19 00:00:00+00:00,0.0,7.083333015441895,7.020833015441895,0.8115972280502319,20400,0.0,
1962-02-20 00:00:00+00:00,0.0,7.083333015441895,7.0416669845581055,0.8188221454620361,22800,0.0,
1962-02-21 00:00:00+00:00,0.0,7.125,7.020833015441895,0.8152095675468445,27600,0.0,
1962-02-23 00:00:00+00:00,0.0,6.9375,6.90625,0.7995559573173523,42000,0.0,
1962-02-26 00:00:00+00:00,0.0,6.9791669845581055,6.9166669845581055,0.8031688332557678,15600,0.0,
