date,GJH_Open,GJH_High,GJH_Low,GJH_Close,GJH_Volume,GJH_Dividends,GJH_Stock Splits
2004-05-05 00:00:00+00:00,9.850000381469728,9.899999618530272,9.850000381469728,2.3971073627471924,900,0.0,
2004-05-06 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,2.3849380016326904,200,0.0,
2004-05-07 00:00:00+00:00,9.649999618530272,9.649999618530272,9.449999809265137,2.2997615337371826,3200,0.0,
2004-05-10 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,2.2997615337371826,0,0.0,
2004-05-11 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,2.2997615337371826,0,0.0,
2004-05-12 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,2.2997615337371826,0,0.0,
2004-05-13 00:00:00+00:00,9.5,9.5,9.350000381469728,2.2851600646972656,2500,0.0,
2004-05-14 00:00:00+00:00,9.25,9.25,9.25,2.251089811325073,1000,0.0,
2004-05-17 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,2.2875943183898926,300,0.0,
2004-05-18 00:00:00+00:00,9.199999809265137,9.350000381469728,9.199999809265137,2.275425910949707,1500,0.0,
2004-05-19 00:00:00+00:00,9.399999618530272,9.5,9.399999618530272,2.2875943183898926,2800,0.0,
2004-05-20 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,2.2875943183898926,1200,0.0,
2004-05-21 00:00:00+00:00,9.25,9.25,8.600000381469727,2.092905282974243,170000,0.0,
2004-05-24 00:00:00+00:00,9.100000381469728,9.100000381469728,9.100000381469728,2.214585542678833,700,0.0,
2004-05-25 00:00:00+00:00,9.100000381469728,9.199999809265137,9.100000381469728,2.238920927047729,8900,0.0,
2004-05-26 00:00:00+00:00,9.149999618530272,9.25,8.850000381469727,2.251089811325073,222900,0.0,
2004-05-27 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,2.238920927047729,5500,0.0,
2004-05-28 00:00:00+00:00,9.199999809265137,9.199999809265137,9.0,2.1902501583099365,5500,0.0,
2004-06-01 00:00:00+00:00,9.010000228881836,9.010000228881836,9.0,2.1902501583099365,1500,0.0,
2004-06-02 00:00:00+00:00,8.90999984741211,8.90999984741211,8.90999984741211,2.168346405029297,1000,0.0,
2004-06-03 00:00:00+00:00,8.850000381469727,8.899999618530273,8.75,2.165913343429565,2900,0.0,
2004-06-04 00:00:00+00:00,8.899999618530273,8.899999618530273,8.800000190734863,2.14157772064209,2500,0.0,
2004-06-07 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,2.14157772064209,0,0.0,
2004-06-08 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1172409057617188,600,0.0,
2004-06-09 00:00:00+00:00,8.649999618530273,8.649999618530273,8.550000190734863,2.0807363986968994,1500,0.0,
2004-06-10 00:00:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,2.0797526836395264,0,0.096,
2004-06-14 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,2.0428338050842285,700,0.0,
2004-06-15 00:00:00+00:00,8.300000190734863,8.300000190734863,8.300000190734863,2.0428338050842285,0,0.0,
2004-06-16 00:00:00+00:00,8.300000190734863,8.300000190734863,8.149999618530273,2.018221855163574,3900,0.0,
2004-06-17 00:00:00+00:00,8.149999618530273,8.199999809265137,8.100000381469727,2.018221855163574,3000,0.0,
2004-06-18 00:00:00+00:00,8.199999809265137,8.199999809265137,8.199999809265137,2.018221855163574,0,0.0,
2004-06-21 00:00:00+00:00,8.199999809265137,8.199999809265137,8.199999809265137,2.018221855163574,0,0.0,
2004-06-22 00:00:00+00:00,8.149999618530273,8.399999618530273,8.0,2.06744647026062,4100,0.0,
2004-06-23 00:00:00+00:00,8.350000381469727,8.550000190734863,8.350000381469727,2.1043643951416016,2000,0.0,
2004-06-24 00:00:00+00:00,8.649999618530273,8.75,8.649999618530273,2.153590202331543,1000,0.0,
2004-06-25 00:00:00+00:00,8.850000381469727,8.850000381469727,8.850000381469727,2.1782026290893555,1000,0.0,
2004-06-28 00:00:00+00:00,8.899999618530273,8.899999618530273,8.899999618530273,2.1905086040496826,500,0.0,
2004-06-29 00:00:00+00:00,8.800000190734863,8.850000381469727,8.699999809265137,2.1782026290893555,2200,0.0,
2004-06-30 00:00:00+00:00,8.850000381469727,8.850000381469727,8.850000381469727,2.1782026290893555,0,0.0,
2004-07-01 00:00:00+00:00,8.850000381469727,8.850000381469727,8.850000381469727,2.1782026290893555,0,0.0,
2004-07-02 00:00:00+00:00,8.850000381469727,8.850000381469727,8.850000381469727,2.1782026290893555,0,0.0,
2004-07-06 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,2.1658966541290283,700,0.0,
2004-07-07 00:00:00+00:00,8.699999809265137,8.699999809265137,8.5,2.1289772987365723,3600,0.0,
2004-07-08 00:00:00+00:00,8.600000381469727,8.600000381469727,8.5,2.092058658599853,1000,0.0,
2004-07-09 00:00:00+00:00,8.5,8.5,8.5,2.092058658599853,0,0.0,
2004-07-12 00:00:00+00:00,8.449999809265137,8.550000190734863,8.40999984741211,2.1043643951416016,2200,0.0,
2004-07-13 00:00:00+00:00,8.5,8.5,8.300000190734863,2.0551400184631348,9500,0.0,
2004-07-14 00:00:00+00:00,8.399999618530273,8.600000381469727,8.399999618530273,2.116671562194824,6000,0.0,
2004-07-15 00:00:00+00:00,8.550000190734863,8.699999809265137,8.550000190734863,2.1412835121154785,8800,0.0,
2004-07-16 00:00:00+00:00,8.720000267028809,8.720000267028809,8.649999618530273,2.1289772987365723,2000,0.0,
2004-07-19 00:00:00+00:00,8.649999618530273,8.649999618530273,8.649999618530273,2.1289772987365723,0,0.0,
2004-07-20 00:00:00+00:00,8.59000015258789,8.59000015258789,8.59000015258789,2.1142098903656006,500,0.0,
2004-07-21 00:00:00+00:00,8.529999732971191,8.529999732971191,8.449999809265137,2.0797526836395264,3200,0.0,
2004-07-22 00:00:00+00:00,8.420000076293945,8.460000038146973,8.399999618530273,2.082213878631592,2100,0.0,
2004-07-23 00:00:00+00:00,8.449999809265137,8.449999809265137,8.449999809265137,2.0797526836395264,500,0.0,
2004-07-26 00:00:00+00:00,8.550000190734863,8.600000381469727,8.550000190734863,2.116671562194824,3200,0.0,
2004-07-27 00:00:00+00:00,8.649999618530273,8.649999618530273,8.600000381469727,2.116671562194824,6300,0.0,
2004-07-28 00:00:00+00:00,8.539999961853027,8.680000305175781,8.5,2.136360645294189,4800,0.0,
2004-07-29 00:00:00+00:00,8.710000038146973,8.710000038146973,8.710000038146973,2.143745422363281,700,0.0,
2004-07-30 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1412835121154785,100,0.0,
2004-08-02 00:00:00+00:00,8.760000228881836,8.800000190734863,8.699999809265137,2.1412835121154785,3600,0.0,
2004-08-03 00:00:00+00:00,8.699999809265137,8.699999809265137,8.600000381469727,2.116671562194824,800,0.0,
2004-08-04 00:00:00+00:00,8.65999984741211,8.65999984741211,8.65999984741211,2.1314384937286377,1100,0.0,
2004-08-05 00:00:00+00:00,8.670000076293945,8.75,8.670000076293945,2.1412835121154785,1200,0.0,
2004-08-06 00:00:00+00:00,8.640000343322754,8.899999618530273,8.569999694824219,2.1905086040496826,5100,0.0,
2004-08-09 00:00:00+00:00,8.899999618530273,8.899999618530273,8.899999618530273,2.1905086040496826,500,0.0,
2004-08-10 00:00:00+00:00,8.899999618530273,8.960000038146973,8.899999618530273,2.2052764892578125,1600,0.0,
2004-08-11 00:00:00+00:00,8.899999618530273,8.899999618530273,8.649999618530273,2.1314384937286377,6300,0.0,
2004-08-12 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1412835121154785,1000,0.0,
2004-08-13 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1412835121154785,0,0.0,
2004-08-16 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1412835121154785,0,0.0,
2004-08-17 00:00:00+00:00,8.699999809265137,8.699999809265137,8.699999809265137,2.1412835121154785,0,0.0,
2004-08-18 00:00:00+00:00,8.75,8.75,8.75,2.153590202331543,100,0.0,
2004-08-19 00:00:00+00:00,8.760000228881836,8.979999542236328,8.75,2.210198402404785,21500,0.0,
2004-08-20 00:00:00+00:00,8.979999542236328,8.979999542236328,8.979999542236328,2.210198402404785,0,0.0,
2004-08-23 00:00:00+00:00,8.869999885559082,8.869999885559082,8.869999885559082,2.1831250190734863,1000,0.0,
2004-08-24 00:00:00+00:00,8.930000305175781,9.100000381469728,8.899999618530273,2.239733457565308,19700,0.0,
2004-08-25 00:00:00+00:00,9.0,9.0,9.0,2.2151217460632324,3000,0.0,
2004-08-26 00:00:00+00:00,9.0,9.25,9.0,2.252038955688477,12000,0.0,
2004-08-27 00:00:00+00:00,9.149999618530272,9.149999618530272,9.149999618530272,2.252038955688477,0,0.0,
2004-08-30 00:00:00+00:00,9.100000381469728,9.100000381469728,9.100000381469728,2.239733457565308,2000,0.0,
2004-08-31 00:00:00+00:00,9.050000190734863,9.09000015258789,9.050000190734863,2.2372729778289795,1300,0.0,
2004-09-01 00:00:00+00:00,9.0600004196167,9.09000015258789,9.0600004196167,2.2372729778289795,600,0.0,
2004-09-02 00:00:00+00:00,9.149999618530272,9.25,9.109999656677246,2.242194652557373,20900,0.0,
2004-09-03 00:00:00+00:00,9.119999885559082,9.119999885559082,9.0,2.2151217460632324,1300,0.0,
2004-09-07 00:00:00+00:00,9.0,9.0,9.0,2.2151217460632324,0,0.0,
2004-09-08 00:00:00+00:00,9.0,9.100000381469728,9.0,2.239733457565308,900,0.0,
2004-09-09 00:00:00+00:00,9.149999618530272,9.300000190734863,9.149999618530272,2.288958549499512,29300,0.0,
2004-09-10 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-13 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-14 00:00:00+00:00,9.260000228881836,9.260000228881836,9.260000228881836,2.27911376953125,700,0.0,
2004-09-15 00:00:00+00:00,9.3100004196167,9.350000381469728,9.3100004196167,2.301264762878418,1700,0.0,
2004-09-16 00:00:00+00:00,9.300000190734863,9.300000190734863,9.25,2.276652336120605,500,0.0,
2004-09-17 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-09-20 00:00:00+00:00,9.3100004196167,9.399999618530272,9.3100004196167,2.3135712146759038,2500,0.0,
2004-09-21 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,2.3135712146759038,0,0.0,
2004-09-22 00:00:00+00:00,9.34000015258789,9.34000015258789,9.239999771118164,2.288958549499512,2700,0.0,
2004-09-23 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-24 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-27 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-28 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,500,0.0,
2004-09-29 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-09-30 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-10-01 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,0,0.0,
2004-10-04 00:00:00+00:00,9.300000190734863,9.300000190734863,9.25,2.276652336120605,1000,0.0,
2004-10-05 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-10-06 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-10-07 00:00:00+00:00,9.3100004196167,9.3100004196167,9.3100004196167,2.291419982910156,100,0.0,
2004-10-08 00:00:00+00:00,9.3100004196167,9.3100004196167,9.3100004196167,2.291419982910156,0,0.0,
2004-10-11 00:00:00+00:00,9.3100004196167,9.3100004196167,9.3100004196167,2.291419982910156,0,0.0,
2004-10-12 00:00:00+00:00,9.25,9.25,9.149999618530272,2.276652336120605,1900,0.0,
2004-10-13 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-10-14 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-10-15 00:00:00+00:00,9.210000038146973,9.210000038146973,9.210000038146973,2.266807079315185,200,0.0,
2004-10-18 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,100,0.0,
2004-10-19 00:00:00+00:00,9.199999809265137,9.210000038146973,9.199999809265137,2.264345169067383,800,0.0,
2004-10-20 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,500,0.0,
2004-10-21 00:00:00+00:00,9.25,9.25,9.25,2.276652336120605,0,0.0,
2004-10-22 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,200,0.0,
2004-10-25 00:00:00+00:00,9.369999885559082,9.449999809265137,9.369999885559082,2.3258767127990723,800,0.0,
2004-10-26 00:00:00+00:00,9.5,9.5,9.5,2.3381831645965576,500,0.0,
2004-10-27 00:00:00+00:00,9.5,9.5,9.5,2.3381831645965576,0,0.0,
2004-10-28 00:00:00+00:00,9.40999984741211,9.40999984741211,9.31999969482422,2.2938811779022217,1300,0.0,
2004-10-29 00:00:00+00:00,9.390000343322754,9.390000343322754,9.390000343322754,2.3111093044281006,300,0.0,
2004-11-01 00:00:00+00:00,9.300000190734863,9.300000190734863,9.300000190734863,2.288958549499512,1000,0.0,
2004-11-02 00:00:00+00:00,9.369999885559082,9.369999885559082,9.369999885559082,2.30618667602539,200,0.0,
2004-11-03 00:00:00+00:00,9.369999885559082,9.399999618530272,9.270000457763672,2.3037259578704834,2900,0.0,
2004-11-04 00:00:00+00:00,9.359999656677246,9.359999656677246,9.359999656677246,2.3037259578704834,0,0.0,
2004-11-05 00:00:00+00:00,9.369999885559082,9.369999885559082,9.359999656677246,2.3037259578704834,600,0.0,
2004-11-08 00:00:00+00:00,9.359999656677246,9.359999656677246,9.359999656677246,2.3037259578704834,0,0.0,
2004-11-09 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,2.3258767127990723,600,0.0,
2004-11-10 00:00:00+00:00,9.420000076293944,9.420000076293944,9.40999984741211,2.3160321712493896,500,0.0,
2004-11-11 00:00:00+00:00,9.40999984741211,9.40999984741211,9.40999984741211,2.3160321712493896,0,0.0,
2004-11-12 00:00:00+00:00,9.40999984741211,9.40999984741211,9.40999984741211,2.3160321712493896,0,0.0,
2004-11-15 00:00:00+00:00,9.40999984741211,9.40999984741211,9.40999984741211,2.3160321712493896,0,0.0,
2004-11-16 00:00:00+00:00,9.449999809265137,9.520000457763672,9.380000114440918,2.343106269836426,4500,0.0,
2004-11-17 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,2.343106269836426,0,0.0,
2004-11-18 00:00:00+00:00,9.600000381469728,9.600000381469728,9.470000267028809,2.330799102783203,3100,0.0,
2004-11-19 00:00:00+00:00,9.420000076293944,9.420000076293944,9.40999984741211,2.3160321712493896,1000,0.0,
2004-11-22 00:00:00+00:00,9.420000076293944,9.420000076293944,9.420000076293944,2.318493366241455,900,0.0,
2004-11-23 00:00:00+00:00,9.420000076293944,9.420000076293944,9.420000076293944,2.318493366241455,0,0.0,
2004-11-24 00:00:00+00:00,9.489999771118164,9.489999771118164,9.489999771118164,2.335721969604492,500,0.0,
2004-11-26 00:00:00+00:00,9.489999771118164,9.489999771118164,9.489999771118164,2.335721969604492,0,0.0,
2004-11-29 00:00:00+00:00,9.5,9.5,9.5,2.3381831645965576,100,0.0,
2004-11-30 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,2.343106269836426,1000,0.0,
2004-12-01 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,2.343106269836426,0,0.0,
2004-12-02 00:00:00+00:00,9.520000457763672,9.520000457763672,9.520000457763672,2.343106269836426,0,0.0,
2004-12-03 00:00:00+00:00,9.5600004196167,9.5600004196167,9.5600004196167,2.35295033454895,1300,0.0,
2004-12-06 00:00:00+00:00,9.65999984741211,10.0,9.65999984741211,2.429249763488769,71400,0.0,
2004-12-07 00:00:00+00:00,9.90999984741211,9.90999984741211,9.90999984741211,2.439094066619873,1000,0.0,
2004-12-08 00:00:00+00:00,9.90999984741211,9.90999984741211,9.90999984741211,2.439094066619873,0,0.0,
2004-12-09 00:00:00+00:00,9.979999542236328,9.989999771118164,9.899999618530272,2.4366331100463867,5000,0.0,
2004-12-10 00:00:00+00:00,9.600000381469728,9.630000114440918,9.43000030517578,2.44909405708313,21600,0.319,
2004-12-13 00:00:00+00:00,9.460000038146973,9.479999542236328,9.390000343322754,2.3880574703216557,800,0.0,
2004-12-14 00:00:00+00:00,9.40999984741211,9.40999984741211,9.399999618530272,2.3906021118164062,5100,0.0,
2004-12-15 00:00:00+00:00,9.4399995803833,9.4399995803833,9.43000030517578,2.4007742404937744,1300,0.0,
2004-12-16 00:00:00+00:00,9.460000038146973,9.460000038146973,9.449999809265137,2.4033169746398926,5700,0.0,
2004-12-17 00:00:00+00:00,9.449999809265137,9.449999809265137,9.449999809265137,2.4033169746398926,0,0.0,
2004-12-20 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,5500,0.0,
2004-12-21 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2004-12-22 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2004-12-23 00:00:00+00:00,9.529999732971191,9.529999732971191,9.460000038146973,2.40585994720459,1500,0.0,
2004-12-27 00:00:00+00:00,9.460000038146973,9.460000038146973,9.460000038146973,2.40585994720459,0,0.0,
2004-12-28 00:00:00+00:00,9.529999732971191,9.529999732971191,9.529999732971191,2.4236626625061035,4000,0.0,
2004-12-29 00:00:00+00:00,9.420000076293944,9.649999618530272,9.329999923706056,2.4363789558410645,11700,0.0,
2004-12-30 00:00:00+00:00,9.579999923706056,9.579999923706056,9.529999732971191,2.4236626625061035,3600,0.0,
2004-12-31 00:00:00+00:00,9.619999885559082,9.619999885559082,9.619999885559082,2.446550846099853,500,0.0,
2005-01-03 00:00:00+00:00,9.550000190734863,9.550000190734863,9.460000038146973,2.40585994720459,3300,0.0,
2005-01-04 00:00:00+00:00,9.539999961853027,9.550000190734863,9.539999961853027,2.4287495613098145,600,0.0,
2005-01-05 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-01-06 00:00:00+00:00,9.449999809265137,9.449999809265137,9.40999984741211,2.3931448459625244,1000,0.0,
2005-01-07 00:00:00+00:00,9.510000228881836,9.5600004196167,9.510000228881836,2.4312922954559326,1600,0.0,
2005-01-10 00:00:00+00:00,9.479999542236328,9.479999542236328,9.479999542236328,2.4109461307525635,500,0.0,
2005-01-11 00:00:00+00:00,9.5600004196167,9.5600004196167,9.5600004196167,2.4312922954559326,1000,0.0,
2005-01-12 00:00:00+00:00,9.5600004196167,9.5600004196167,9.5600004196167,2.4312922954559326,0,0.0,
2005-01-13 00:00:00+00:00,9.5600004196167,9.56999969482422,9.5600004196167,2.433835506439209,700,0.0,
2005-01-14 00:00:00+00:00,9.56999969482422,9.56999969482422,9.56999969482422,2.433835506439209,0,0.0,
2005-01-18 00:00:00+00:00,9.460000038146973,9.460000038146973,9.460000038146973,2.40585994720459,2500,0.0,
2005-01-19 00:00:00+00:00,9.470000267028809,9.56999969482422,9.470000267028809,2.433835506439209,1800,0.0,
2005-01-20 00:00:00+00:00,9.59000015258789,9.59000015258789,9.59000015258789,2.438922166824341,1500,0.0,
2005-01-21 00:00:00+00:00,9.5,9.59000015258789,9.5,2.438922166824341,3300,0.0,
2005-01-24 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,2.441465377807617,100,0.0,
2005-01-25 00:00:00+00:00,9.68000030517578,9.68000030517578,9.600000381469728,2.441465377807617,1100,0.0,
2005-01-26 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,2.441465377807617,0,0.0,
2005-01-27 00:00:00+00:00,9.600000381469728,9.68000030517578,9.600000381469728,2.461810827255249,3200,0.0,
2005-01-28 00:00:00+00:00,9.779999732971191,9.779999732971191,9.779999732971191,2.4872426986694336,200,0.0,
2005-01-31 00:00:00+00:00,9.710000038146973,9.710000038146973,9.710000038146973,2.469440460205078,1300,0.0,
2005-02-01 00:00:00+00:00,9.710000038146973,9.710000038146973,9.710000038146973,2.469440460205078,0,0.0,
2005-02-02 00:00:00+00:00,9.710000038146973,9.710000038146973,9.710000038146973,2.469440460205078,0,0.0,
2005-02-03 00:00:00+00:00,9.710000038146973,9.710000038146973,9.710000038146973,2.469440460205078,0,0.0,
2005-02-04 00:00:00+00:00,9.710000038146973,9.710000038146973,9.710000038146973,2.469440460205078,0,0.0,
2005-02-07 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,2.492328643798828,500,0.0,
2005-02-08 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,2.492328643798828,0,0.0,
2005-02-09 00:00:00+00:00,9.760000228881836,9.760000228881836,9.760000228881836,2.48215651512146,1000,0.0,
2005-02-10 00:00:00+00:00,9.760000228881836,9.760000228881836,9.760000228881836,2.48215651512146,1300,0.0,
2005-02-11 00:00:00+00:00,9.829999923706056,9.899999618530272,9.789999961853027,2.4948723316192627,20700,0.0,
