date,CSR_Open,CSR_High,CSR_Low,CSR_Close,CSR_Volume,CSR_Dividends,CSR_Stock Splits
1998-05-27 00:00:00+00:00,70.625,70.625,70.625,14.6499662399292,0,0.0,
1998-05-28 00:00:00+00:00,70.625,70.625,70.625,14.6499662399292,540,0.0,
1998-05-29 00:00:00+00:00,72.5,72.5,70.625,14.6499662399292,140,0.0,
1998-06-01 00:00:00+00:00,70.625,70.625,70.625,14.6499662399292,0,0.0,
1998-06-02 00:00:00+00:00,70.625,70.625,70.625,14.6499662399292,100,0.0,
1998-06-03 00:00:00+00:00,71.875,71.875,71.875,14.909256935119627,60,0.0,
1998-06-04 00:00:00+00:00,70.625,72.5,70.625,15.038908004760742,1170,0.0,
1998-06-05 00:00:00+00:00,71.875,71.875,71.875,14.909256935119627,40,0.0,
1998-06-08 00:00:00+00:00,71.875,71.875,71.875,14.909256935119627,0,0.0,
1998-06-09 00:00:00+00:00,71.875,72.5,71.875,15.272639274597168,620,1.1,
1998-06-10 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,360,0.0,
1998-06-11 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,0,0.0,
1998-06-12 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,420,0.0,
1998-06-15 00:00:00+00:00,70.625,70.625,70.625,14.877663612365724,1000,0.0,
1998-06-16 00:00:00+00:00,70.625,70.625,70.625,14.877663612365724,730,0.0,
1998-06-17 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,210,0.0,
1998-06-18 00:00:00+00:00,71.875,72.5,71.875,15.140979766845703,380,0.0,
1998-06-19 00:00:00+00:00,72.5,72.5,71.875,15.140979766845703,1600,0.0,
1998-06-22 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,650,0.0,
1998-06-23 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,100,0.0,
1998-06-24 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,150,0.0,
1998-06-25 00:00:00+00:00,71.875,72.5,71.875,15.272639274597168,950,0.0,
1998-06-26 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,0,0.0,
1998-06-29 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,30,0.0,
1998-06-30 00:00:00+00:00,72.5,72.5,70.0,14.746004104614258,110,0.0,
1998-07-01 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,0,0.0,
1998-07-02 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,360,0.0,
1998-07-06 00:00:00+00:00,70.0,71.25,70.0,14.877663612365724,2470,0.0,
1998-07-07 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,30,0.0,
1998-07-08 00:00:00+00:00,71.875,72.5,70.0,15.009326934814451,1860,0.0,
1998-07-09 00:00:00+00:00,71.25,71.875,71.25,15.140979766845703,2960,0.0,
1998-07-10 00:00:00+00:00,71.25,72.5,71.25,15.272639274597168,4570,0.0,
1998-07-13 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,20,0.0,
1998-07-14 00:00:00+00:00,70.0,71.875,70.0,15.140979766845703,2200,0.0,
1998-07-15 00:00:00+00:00,70.0,71.875,70.0,15.140979766845703,370,0.0,
1998-07-16 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,50,0.0,
1998-07-17 00:00:00+00:00,71.875,72.5,71.25,15.009326934814451,450,0.0,
1998-07-20 00:00:00+00:00,71.25,71.875,71.25,15.140979766845703,820,0.0,
1998-07-21 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,270,0.0,
1998-07-22 00:00:00+00:00,71.875,71.875,71.25,15.009326934814451,930,0.0,
1998-07-23 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,230,0.0,
1998-07-24 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,70,0.0,
1998-07-27 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,890,0.0,
1998-07-28 00:00:00+00:00,71.875,72.5,71.875,15.272639274597168,1110,0.0,
1998-07-29 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,0,0.0,
1998-07-30 00:00:00+00:00,71.25,71.875,71.25,15.140979766845703,310,0.0,
1998-07-31 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,280,0.0,
1998-08-03 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,0,0.0,
1998-08-04 00:00:00+00:00,70.625,70.625,70.625,14.877663612365724,110,0.0,
1998-08-05 00:00:00+00:00,70.625,70.625,70.625,14.877663612365724,0,0.0,
1998-08-06 00:00:00+00:00,72.1875,72.1875,71.875,15.140979766845703,270,0.0,
1998-08-07 00:00:00+00:00,71.25,72.5,70.625,15.140979766845703,1730,0.0,
1998-08-10 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,30,0.0,
1998-08-11 00:00:00+00:00,70.625,71.875,70.625,15.140979766845703,3810,0.0,
1998-08-12 00:00:00+00:00,71.875,71.875,71.875,15.140979766845703,0,0.0,
1998-08-13 00:00:00+00:00,71.875,72.5,71.875,15.272639274597168,450,0.0,
1998-08-14 00:00:00+00:00,71.875,72.5,71.875,15.140979766845703,1260,0.0,
1998-08-17 00:00:00+00:00,71.875,72.5,70.0,15.009326934814451,7030,0.0,
1998-08-18 00:00:00+00:00,75.0,75.0,65.0,15.140979766845703,390,0.0,
1998-08-19 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,220,0.0,
1998-08-20 00:00:00+00:00,71.875,72.5,71.875,15.272639274597168,1230,0.0,
1998-08-21 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,230,0.0,
1998-08-24 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,20,0.0,
1998-08-25 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,120,0.0,
1998-08-26 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,0,0.0,
1998-08-27 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,260,0.0,
1998-08-28 00:00:00+00:00,72.5,72.5,72.5,15.272639274597168,0,0.0,
1998-08-31 00:00:00+00:00,71.875,73.75,71.875,15.535971641540527,1090,0.0,
1998-09-01 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,40,0.0,
1998-09-02 00:00:00+00:00,70.0,72.5,70.0,15.272639274597168,1350,0.0,
1998-09-03 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,80,0.0,
1998-09-04 00:00:00+00:00,70.0,70.0,70.0,14.746004104614258,0,0.0,
1998-09-08 00:00:00+00:00,70.0,72.5,70.0,15.272639274597168,210,0.0,
1998-09-09 00:00:00+00:00,71.25,71.25,71.25,15.009326934814451,510,0.0,
1998-09-10 00:00:00+00:00,71.25,72.5,71.25,15.52319622039795,930,1.15,
1998-09-11 00:00:00+00:00,71.875,71.875,71.875,15.389373779296877,300,0.0,
1998-09-14 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,800,0.0,
1998-09-15 00:00:00+00:00,72.5,76.25,70.0,15.255549430847168,11690,0.0,
1998-09-16 00:00:00+00:00,70.0,70.0,70.0,14.987918853759766,10,0.0,
1998-09-17 00:00:00+00:00,70.0,70.0,70.0,14.987918853759766,0,0.0,
1998-09-18 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,160,0.0,
1998-09-21 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,0,0.0,
1998-09-22 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,0,0.0,
1998-09-23 00:00:00+00:00,71.875,72.5,71.875,15.389373779296877,230,0.0,
1998-09-24 00:00:00+00:00,71.875,71.875,70.0,14.987918853759766,1020,0.0,
1998-09-25 00:00:00+00:00,73.75,73.75,70.0,15.52319622039795,2660,0.0,
1998-09-28 00:00:00+00:00,70.0,72.5,70.0,14.987918853759766,740,0.0,
1998-09-29 00:00:00+00:00,70.0,70.0,70.0,14.987918853759766,0,0.0,
1998-09-30 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,1410,0.0,
1998-10-01 00:00:00+00:00,71.875,72.5,71.875,15.52319622039795,1160,0.0,
1998-10-02 00:00:00+00:00,71.875,72.5,71.25,15.52319622039795,960,0.0,
1998-10-05 00:00:00+00:00,72.5,72.5,72.5,15.52319622039795,0,0.0,
1998-10-06 00:00:00+00:00,70.0,72.5,70.0,15.52319622039795,60,0.0,
1998-10-07 00:00:00+00:00,75.0,75.0,75.0,16.05847930908203,10,0.0,
1998-10-08 00:00:00+00:00,75.0,75.0,75.0,16.05847930908203,1880,0.0,
1998-10-09 00:00:00+00:00,71.25,72.5,71.25,15.52319622039795,520,0.0,
1998-10-12 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,110,0.0,
1998-10-13 00:00:00+00:00,72.5,73.125,72.5,15.657015800476074,1030,0.0,
1998-10-14 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,0,0.0,
1998-10-15 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,0,0.0,
1998-10-16 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,140,0.0,
1998-10-19 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,0,0.0,
1998-10-20 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,1000,0.0,
1998-10-21 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,0,0.0,
1998-10-22 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,70,0.0,
1998-10-23 00:00:00+00:00,72.5,72.5,72.5,15.52319622039795,160,0.0,
1998-10-26 00:00:00+00:00,72.5,72.5,72.5,15.52319622039795,140,0.0,
1998-10-27 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,390,0.0,
1998-10-28 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,0,0.0,
1998-10-29 00:00:00+00:00,70.0,70.0,70.0,14.987918853759766,70,0.0,
1998-10-30 00:00:00+00:00,70.0,70.0,70.0,14.987918853759766,130,0.0,
1998-11-02 00:00:00+00:00,74.375,74.375,71.25,15.255549430847168,860,0.0,
1998-11-03 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,730,0.0,
1998-11-04 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,20,0.0,
1998-11-05 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,0,0.0,
1998-11-06 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,70,0.0,
1998-11-09 00:00:00+00:00,71.25,71.25,70.0,14.987918853759766,580,0.0,
1998-11-10 00:00:00+00:00,74.375,74.375,71.875,15.389373779296877,280,0.0,
1998-11-11 00:00:00+00:00,74.375,74.375,71.25,15.255549430847168,1590,0.0,
1998-11-12 00:00:00+00:00,74.375,74.375,72.5,15.657015800476074,1100,0.0,
1998-11-13 00:00:00+00:00,73.75,74.375,73.75,15.924659729003906,330,0.0,
1998-11-16 00:00:00+00:00,72.5,72.5,72.5,15.52319622039795,120,0.0,
1998-11-17 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,170,0.0,
1998-11-18 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,230,0.0,
1998-11-19 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,10,0.0,
1998-11-20 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,180,0.0,
1998-11-23 00:00:00+00:00,73.75,74.375,73.75,15.924659729003906,150,0.0,
1998-11-24 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,40,0.0,
1998-11-25 00:00:00+00:00,73.125,73.125,73.125,15.657015800476074,80,0.0,
1998-11-27 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,110,0.0,
1998-11-30 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,60,0.0,
1998-12-01 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,0,0.0,
1998-12-02 00:00:00+00:00,71.25,71.25,71.25,15.255549430847168,0,0.0,
1998-12-03 00:00:00+00:00,71.875,73.125,71.875,15.657015800476074,510,0.0,
1998-12-04 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,1340,0.0,
1998-12-07 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,0,0.0,
1998-12-08 00:00:00+00:00,73.75,73.75,73.75,15.7908353805542,220,0.0,
1998-12-09 00:00:00+00:00,73.75,73.75,73.75,15.7908353805542,0,0.0,
1998-12-10 00:00:00+00:00,73.75,73.75,73.125,15.657015800476074,420,0.0,
1998-12-11 00:00:00+00:00,73.75,75.0,73.125,16.05847930908203,2890,0.0,
1998-12-14 00:00:00+00:00,73.75,73.75,73.75,15.7908353805542,810,0.0,
1998-12-15 00:00:00+00:00,75.0,75.0,75.0,16.05847930908203,500,0.0,
1998-12-16 00:00:00+00:00,75.0,75.0,75.0,16.05847930908203,0,0.0,
1998-12-17 00:00:00+00:00,74.375,76.875,74.375,16.459938049316406,60,0.0,
1998-12-18 00:00:00+00:00,74.375,75.0,74.375,16.05847930908203,1010,0.0,
1998-12-21 00:00:00+00:00,76.875,76.875,74.375,15.924659729003906,240,0.0,
1998-12-22 00:00:00+00:00,74.375,78.125,74.375,15.924659729003906,430,0.0,
1998-12-23 00:00:00+00:00,77.5,77.5,74.375,15.924659729003906,160,0.0,
1998-12-24 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,240,0.0,
1998-12-28 00:00:00+00:00,74.375,74.375,74.375,15.924659729003906,0,0.0,
1998-12-29 00:00:00+00:00,73.75,76.25,72.5,15.924659729003906,450,0.0,
1998-12-30 00:00:00+00:00,74.375,74.375,74.375,16.185810089111328,70,1.2,
1998-12-31 00:00:00+00:00,74.375,74.375,74.375,16.185810089111328,0,0.0,
1999-01-04 00:00:00+00:00,77.5,77.5,74.375,16.185810089111328,270,0.0,
1999-01-05 00:00:00+00:00,74.375,74.375,74.375,16.185810089111328,40,0.0,
1999-01-06 00:00:00+00:00,74.375,74.375,73.75,16.185810089111328,600,0.0,
1999-01-07 00:00:00+00:00,73.75,73.75,73.75,16.049787521362305,100,0.0,
1999-01-08 00:00:00+00:00,73.75,75.0,71.25,15.777766227722168,960,0.0,
1999-01-11 00:00:00+00:00,71.25,78.75,71.25,15.641743659973145,1160,0.0,
1999-01-12 00:00:00+00:00,78.75,78.75,73.75,16.185810089111328,230,0.0,
1999-01-13 00:00:00+00:00,74.375,75.0,74.375,16.321821212768555,120,0.0,
