date,UBT_Open,UBT_High,UBT_Low,UBT_Close,UBT_Volume,UBT_Dividends,UBT_Stock Splits
2010-01-21 00:00:00+00:00,17.717500686645508,18.07749938964844,17.717500686645508,15.581472396850586,166400,0.0,
2010-01-22 00:00:00+00:00,18.00749969482422,18.07250022888184,17.889999389648438,15.50605583190918,257600,0.0,
2010-01-25 00:00:00+00:00,17.8174991607666,17.927499771118164,17.797500610351562,15.342289924621582,228000,0.0,
2010-01-26 00:00:00+00:00,17.825000762939453,17.852500915527344,17.71500015258789,15.281959533691406,38800,0.0,
2010-01-27 00:00:00+00:00,17.862499237060547,18.0049991607666,17.74250030517578,15.37030029296875,96000,0.0,
2010-01-28 00:00:00+00:00,17.639999389648438,17.844999313354492,17.637500762939453,15.312128067016602,358800,0.0,
2010-01-29 00:00:00+00:00,17.737499237060547,18.104999542236328,17.704999923706055,15.585784912109377,257200,0.0,
2010-02-01 00:00:00+00:00,17.987499237060547,17.989999771118164,17.732500076293945,15.333673477172852,245200,0.0,
2010-02-02 00:00:00+00:00,17.84000015258789,17.86750030517578,17.74250030517578,15.38323211669922,128400,0.0,
2010-02-03 00:00:00+00:00,17.612499237060547,17.674999237060547,17.420000076293945,15.027687072753906,246800,0.0,
2010-02-04 00:00:00+00:00,17.69499969482422,18.002500534057617,17.665000915527344,15.501749038696287,354800,0.0,
2010-02-05 00:00:00+00:00,17.809999465942383,18.232500076293945,17.782499313354492,15.559929847717283,295600,0.0,
2010-02-08 00:00:00+00:00,18.030000686645508,18.1299991607666,17.99250030517578,15.626728057861328,68800,0.0,
2010-02-09 00:00:00+00:00,17.985000610351562,18.14249992370605,17.737499237060547,15.30780792236328,400400,0.0,
2010-02-10 00:00:00+00:00,17.809999465942383,17.915000915527344,17.377500534057617,15.01475715637207,298000,0.0,
2010-02-11 00:00:00+00:00,17.377500534057617,17.392499923706055,17.040000915527344,14.844529151916504,356000,0.0,
2010-02-12 00:00:00+00:00,17.415000915527344,17.422500610351562,17.309999465942383,14.960892677307127,318400,0.0,
2010-02-16 00:00:00+00:00,17.184999465942383,17.452499389648438,17.1825008392334,15.01691436767578,364800,0.0,
2010-02-17 00:00:00+00:00,17.264999389648438,17.325000762939453,16.922500610351562,14.698001861572266,326400,0.0,
2010-02-18 00:00:00+00:00,17.03499984741211,17.03499984741211,16.717500686645508,14.560091972351074,339600,0.0,
2010-02-19 00:00:00+00:00,17.0,17.092500686645508,16.872499465942383,14.708772659301758,288800,0.0,
2010-02-22 00:00:00+00:00,16.954999923706055,17.00749969482422,16.872499465942383,14.618274688720703,210800,0.0,
2010-02-23 00:00:00+00:00,17.03499984741211,17.482500076293945,17.02750015258789,15.05569839477539,147600,0.0,
2010-02-24 00:00:00+00:00,17.485000610351562,17.610000610351562,17.362499237060547,15.113879203796388,70000,0.0,
2010-02-25 00:00:00+00:00,17.702499389648438,17.782499313354492,17.639999389648438,15.292731285095217,54800,0.0,
2010-02-26 00:00:00+00:00,17.8799991607666,18.087499618530277,17.842500686645508,15.445725440979004,160000,0.0,
2010-03-01 00:00:00+00:00,17.852500915527344,17.975000381469727,17.782499313354492,15.46296501159668,36000,0.0,
2010-03-02 00:00:00+00:00,17.760000228881836,17.8799991607666,17.69499969482422,15.41124439239502,45600,0.0,
2010-03-03 00:00:00+00:00,17.790000915527344,17.799999237060547,17.684999465942383,15.342289924621582,69600,0.0,
2010-03-04 00:00:00+00:00,17.737499237060547,18.01499938964844,17.737499237060547,15.458648681640623,31200,0.0,
2010-03-05 00:00:00+00:00,17.702499389648438,17.717500686645508,17.420000076293945,15.070781707763672,216400,0.0,
2010-03-08 00:00:00+00:00,17.31999969482422,17.360000610351562,17.274999618530273,14.911328315734863,90800,0.0,
2010-03-09 00:00:00+00:00,17.362499237060547,17.364999771118164,17.272499084472656,14.939339637756348,11200,0.0,
2010-03-10 00:00:00+00:00,17.18000030517578,17.25749969482422,17.107500076293945,14.874700546264648,52400,0.0,
2010-03-11 00:00:00+00:00,17.15250015258789,17.420000076293945,17.15250015258789,14.952269554138184,138800,0.0,
2010-03-12 00:00:00+00:00,17.287500381469727,17.6200008392334,17.287500381469727,15.13542938232422,213600,0.0,
2010-03-15 00:00:00+00:00,17.540000915527344,17.5674991607666,17.424999237060547,15.12895965576172,79600,0.0,
2010-03-16 00:00:00+00:00,17.665000915527344,17.809999465942383,17.662500381469727,15.34445095062256,102400,0.0,
2010-03-17 00:00:00+00:00,17.90250015258789,17.952499389648438,17.815000534057617,15.473730087280272,77600,0.0,
