date,MUB_Open,MUB_High,MUB_Low,MUB_Close,MUB_Volume,MUB_Dividends,MUB_Stock Splits
2007-09-10 00:00:00+00:00,100.0,101.45999908447266,100.0,64.04197692871094,14700,0.0,
2007-09-11 00:00:00+00:00,101.29000091552734,101.33999633789062,101.08000183105467,63.89035415649414,43500,0.0,
2007-09-12 00:00:00+00:00,101.4499969482422,101.4499969482422,101.16000366210938,64.01670837402344,86500,0.0,
2007-09-13 00:00:00+00:00,101.25,101.25,100.86000061035156,63.770294189453125,15600,0.0,
2007-09-14 00:00:00+00:00,101.4000015258789,101.4000015258789,100.9499969482422,63.82080841064453,49500,0.0,
2007-09-17 00:00:00+00:00,101.02999877929688,101.02999877929688,100.73999786376952,63.71344757080078,27300,0.0,
2007-09-18 00:00:00+00:00,100.88999938964844,100.88999938964844,100.58000183105467,63.669193267822266,134000,0.0,
2007-09-19 00:00:00+00:00,100.4499969482422,100.69000244140624,100.33999633789062,63.59341049194336,30200,0.0,
2007-09-20 00:00:00+00:00,100.48999786376952,100.48999786376952,99.66999816894533,62.99943923950195,30200,0.0,
2007-09-21 00:00:00+00:00,99.91000366210938,100.0999984741211,99.88999938964844,63.20796585083008,37000,0.0,
2007-09-24 00:00:00+00:00,99.95999908447266,100.0199966430664,99.9499969482422,63.17641830444336,28700,0.0,
2007-09-25 00:00:00+00:00,100.37999725341795,100.4000015258789,100.18000030517578,63.29642868041992,47700,0.0,
2007-09-26 00:00:00+00:00,99.91999816894533,100.3000030517578,99.91999816894533,63.30910110473633,47000,0.0,
2007-09-27 00:00:00+00:00,100.13999938964844,102.6999969482422,100.13999938964844,63.4859619140625,47600,0.0,
2007-09-28 00:00:00+00:00,100.83999633789062,100.83999633789062,100.37000274658205,63.63128662109375,43200,0.0,
2007-10-01 00:00:00+00:00,100.41999816894533,100.5999984741211,100.41999816894533,63.56180953979492,36200,0.0,
2007-10-02 00:00:00+00:00,100.5999984741211,100.9000015258789,100.58000183105467,63.71969985961914,15600,0.0,
2007-10-03 00:00:00+00:00,100.83999633789062,100.9000015258789,100.5,63.681888580322266,38200,0.0,
2007-10-04 00:00:00+00:00,100.75,101.63999938964844,100.62999725341795,63.78928756713867,79400,0.0,
2007-10-05 00:00:00+00:00,100.37000274658205,100.51000213623048,100.1999969482422,63.50493240356445,50800,0.0,
2007-10-08 00:00:00+00:00,100.5199966430664,100.7699966430664,100.3499984741211,63.66292572021485,14800,0.0,
2007-10-09 00:00:00+00:00,100.5,100.5999984741211,100.36000061035156,63.49861145019531,23200,0.0,
2007-10-10 00:00:00+00:00,100.5999984741211,100.8000030517578,100.44000244140624,63.65019989013672,15600,0.0,
2007-10-11 00:00:00+00:00,100.44000244140624,100.8000030517578,100.44000244140624,63.68815612792969,19000,0.0,
2007-10-12 00:00:00+00:00,100.54000091552734,100.8000030517578,100.51000213623048,63.53022766113281,28200,0.0,
2007-10-15 00:00:00+00:00,100.56999969482422,100.62000274658205,100.4499969482422,63.54917526245117,32300,0.0,
2007-10-16 00:00:00+00:00,100.4800033569336,100.79000091552734,100.4800033569336,63.63764953613281,36000,0.0,
2007-10-17 00:00:00+00:00,100.8499984741211,101.23999786376952,100.8499984741211,63.94719696044922,27700,0.0,
2007-10-18 00:00:00+00:00,101.22000122070312,101.41999816894533,101.22000122070312,64.04828643798828,48300,0.0,
2007-10-19 00:00:00+00:00,101.66000366210938,101.9000015258789,101.5999984741211,64.21261596679688,53600,0.0,
2007-10-22 00:00:00+00:00,101.7699966430664,101.83000183105467,101.4499969482422,64.25686645507812,36600,0.0,
2007-10-23 00:00:00+00:00,101.6999969482422,101.8499984741211,101.5999984741211,64.35154724121094,26100,0.0,
2007-10-24 00:00:00+00:00,101.9000015258789,102.0999984741211,101.8000030517578,64.44632720947266,30700,0.0,
2007-10-25 00:00:00+00:00,101.91000366210938,101.91000366210938,101.37000274658205,64.12413787841797,29800,0.0,
2007-10-26 00:00:00+00:00,101.4499969482422,103.51000213623048,101.0999984741211,63.909271240234375,84600,0.0,
2007-10-29 00:00:00+00:00,101.25,101.36000061035156,101.22000122070312,64.04197692871094,13300,0.0,
2007-10-30 00:00:00+00:00,101.26000213623048,101.30999755859376,101.1500015258789,63.99145126342773,30300,0.0,
2007-10-31 00:00:00+00:00,101.0500030517578,101.9000015258789,100.76000213623048,63.82715225219727,41500,0.0,
2007-11-01 00:00:00+00:00,100.93000030517578,100.93000030517578,100.4800033569336,63.99683380126953,39000,0.587,
2007-11-02 00:00:00+00:00,100.4000015258789,100.69000244140624,100.1999969482422,63.90153121948242,34200,0.0,
2007-11-05 00:00:00+00:00,100.55999755859376,100.55999755859376,100.18000030517578,63.69178771972656,31200,0.0,
2007-11-06 00:00:00+00:00,100.08999633789062,100.33999633789062,99.75,63.52021026611328,28700,0.0,
2007-11-07 00:00:00+00:00,100.01000213623048,100.01000213623048,99.5999984741211,63.469356536865234,27100,0.0,
2007-11-08 00:00:00+00:00,99.93000030517578,99.97000122070312,99.75,63.39310836791992,29400,0.0,
2007-11-09 00:00:00+00:00,99.76000213623048,100.1999969482422,99.73999786376952,63.67912292480469,18900,0.0,
2007-11-12 00:00:00+00:00,100.0999984741211,100.1999969482422,100.04000091552734,63.67912292480469,18400,0.0,
2007-11-13 00:00:00+00:00,100.1999969482422,100.1999969482422,99.97000122070312,63.63458251953125,45100,0.0,
2007-11-14 00:00:00+00:00,101.0,101.0,100.0500030517578,63.93330764770508,100700,0.0,
2007-11-15 00:00:00+00:00,100.5,101.0,100.45999908447266,64.18751525878906,42200,0.0,
2007-11-16 00:00:00+00:00,100.5999984741211,100.93000030517578,100.5,64.0604476928711,24700,0.0,
2007-11-19 00:00:00+00:00,100.6999969482422,100.9000015258789,100.3499984741211,64.1239242553711,118100,0.0,
2007-11-20 00:00:00+00:00,100.95999908447266,100.95999908447266,100.25,63.71086120605469,40900,0.0,
2007-11-21 00:00:00+00:00,100.3000030517578,100.8499984741211,100.3000030517578,64.09213256835938,55900,0.0,
2007-11-23 00:00:00+00:00,100.79000091552734,100.83000183105467,100.75,64.0667495727539,10900,0.0,
2007-11-26 00:00:00+00:00,100.9000015258789,102.25,100.9000015258789,64.88655090332031,99600,0.0,
2007-11-27 00:00:00+00:00,101.70999908447266,101.80999755859376,100.94000244140624,64.31460571289062,70000,0.0,
2007-11-28 00:00:00+00:00,101.19000244140624,101.25,101.0999984741211,64.28282165527344,27200,0.0,
2007-11-29 00:00:00+00:00,101.5,102.1999969482422,101.44000244140624,64.72130584716797,42400,0.0,
2007-11-30 00:00:00+00:00,101.5,102.0,101.44000244140624,64.70867156982422,43300,0.0,
2007-12-03 00:00:00+00:00,101.79000091552734,101.83999633789062,101.55999755859376,64.84122467041016,69600,0.298,
2007-12-04 00:00:00+00:00,101.41999816894533,101.5,101.1500015258789,64.65635681152344,70500,0.0,
2007-12-05 00:00:00+00:00,101.3000030517578,101.41999816894533,101.08999633789062,64.45877838134766,76900,0.0,
2007-12-06 00:00:00+00:00,101.12999725341795,101.1999969482422,100.62999725341795,64.2357177734375,25500,0.0,
2007-12-07 00:00:00+00:00,100.8000030517578,100.8000030517578,100.31999969482422,64.15283966064453,56800,0.0,
2007-12-10 00:00:00+00:00,100.5500030517578,100.66999816894533,100.27999877929688,64.15919494628906,38100,0.0,
2007-12-11 00:00:00+00:00,100.26000213623048,101.4800033569336,100.1999969482422,64.630859375,51900,0.0,
2007-12-12 00:00:00+00:00,101.0,101.4499969482422,100.8499984741211,64.50336456298828,96300,0.0,
2007-12-13 00:00:00+00:00,101.0,101.29000091552734,100.9000015258789,64.4396743774414,77600,0.0,
