date,TROW_Open,TROW_High,TROW_Low,TROW_Close,TROW_Volume,TROW_Dividends,TROW_Stock Splits
1986-04-02 00:00:00+00:00,0.0,0.8203129768371582,0.8007810115814209,0.3415160477161407,40921600,0.0,
1986-04-03 00:00:00+00:00,0.0,0.9453129768371582,0.8046879768371582,0.3846198916435241,20761600,0.0,
1986-04-04 00:00:00+00:00,0.0,0.9375,0.8984379768371582,0.3846198916435241,10419200,0.0,
1986-04-07 00:00:00+00:00,0.0,0.90625,0.875,0.3779885172843933,6387200,0.0,
1986-04-08 00:00:00+00:00,0.0,0.9140629768371582,0.8671879768371582,0.3846198916435241,2768000,0.0,
1986-04-09 00:00:00+00:00,0.0,0.9296879768371582,0.90625,0.3912512063980102,2454400,0.0,
1986-04-10 00:00:00+00:00,0.0,0.984375,0.921875,0.4111451804637909,5267200,0.0,
1986-04-11 00:00:00+00:00,0.0,1.0,0.9765629768371582,0.4244078397750854,2464000,0.0,
1986-04-14 00:00:00+00:00,0.0,1.0390629768371582,0.9921879768371582,0.4409865140914917,2601600,0.0,
1986-04-15 00:00:00+00:00,0.0,1.0546879768371582,1.0234379768371582,0.4443021416664123,1648000,0.0,
1986-04-16 00:00:00+00:00,0.0,1.1171879768371582,1.046875,0.4741435945034027,1993600,0.0,
1986-04-17 00:00:00+00:00,0.0,1.1328129768371582,1.109375,0.4807752072811126,1296000,0.0,
1986-04-18 00:00:00+00:00,0.0,1.171875,1.125,0.4907218813896179,3625600,0.0,
1986-04-21 00:00:00+00:00,0.0,1.2890629768371582,1.15625,0.5404572486877441,4800000,0.0,
1986-04-22 00:00:00+00:00,0.0,1.40625,1.2578129768371582,0.5603516101837158,6912000,0.0,
1986-04-23 00:00:00+00:00,0.0,1.3359379768371582,1.28125,0.5603516101837158,3430400,0.0,
1986-04-24 00:00:00+00:00,0.0,1.3515629768371582,1.3203129768371582,0.5636669993400574,1353600,0.0,
1986-04-25 00:00:00+00:00,0.0,1.34375,1.3125,0.5669825077056885,1228800,0.0,
1986-04-28 00:00:00+00:00,0.0,1.3515629768371582,1.328125,0.5636669993400574,454400,0.0,
1986-04-29 00:00:00+00:00,0.0,1.3359379768371582,1.3125,0.5669825077056885,3337600,0.0,
1986-04-30 00:00:00+00:00,0.0,1.3359379768371582,1.203125,0.5106156468391418,4256000,0.0,
