date,GUT_Open,GUT_High,GUT_Low,GUT_Close,GUT_Volume,GUT_Dividends,GUT_Stock Splits
1999-10-27 00:00:00+00:00,7.9375,8.0,7.875,0.8939056396484375,10100,0.0,
1999-10-28 00:00:00+00:00,7.875,8.0,7.875,0.908093273639679,20200,0.0,
1999-10-29 00:00:00+00:00,8.0,8.0,7.875,0.908093273639679,11700,0.0,
1999-11-01 00:00:00+00:00,8.0,8.0,7.875,0.8939056396484375,15900,0.0,
1999-11-02 00:00:00+00:00,7.875,7.9375,7.8125,0.8939056396484375,12300,0.0,
1999-11-03 00:00:00+00:00,7.875,8.0625,7.875,0.9009998440742492,19100,0.0,
1999-11-04 00:00:00+00:00,7.9375,8.1875,7.9375,0.9222832918167114,16200,0.0,
1999-11-05 00:00:00+00:00,8.1875,8.375,8.1875,0.9364716410636902,16300,0.0,
1999-11-08 00:00:00+00:00,8.3125,8.375,8.1875,0.9293777346611024,17000,0.0,
1999-11-09 00:00:00+00:00,8.125,8.3125,8.0625,0.9151880741119384,8800,0.0,
1999-11-10 00:00:00+00:00,8.0625,8.1875,8.0,0.9151880741119384,16900,0.0,
1999-11-11 00:00:00+00:00,8.0625,8.125,7.9375,0.908093273639679,8400,0.0,
1999-11-12 00:00:00+00:00,8.0,8.0,7.8125,0.9009998440742492,12200,0.0,
1999-11-15 00:00:00+00:00,8.0,8.0625,7.9375,0.908093273639679,12100,0.0,
1999-11-16 00:00:00+00:00,8.0,8.0625,7.875,0.9009998440742492,6700,0.0,
1999-11-17 00:00:00+00:00,8.125,8.125,7.9375,0.9138511419296264,19100,0.05,
1999-11-18 00:00:00+00:00,8.0,8.0,7.875,0.9138511419296264,5900,0.0,
1999-11-19 00:00:00+00:00,7.875,8.0,7.75,0.8924318552017212,26700,0.0,
1999-11-22 00:00:00+00:00,7.75,7.9375,7.75,0.8995723128318787,26100,0.0,
1999-11-23 00:00:00+00:00,7.8125,7.875,7.75,0.8852923512458801,16200,0.0,
1999-11-24 00:00:00+00:00,7.75,7.9375,7.75,0.8924318552017212,19500,0.0,
1999-11-26 00:00:00+00:00,7.8125,7.9375,7.75,0.8995723128318787,8800,0.0,
1999-11-29 00:00:00+00:00,7.9375,8.0,7.75,0.8852923512458801,13300,0.0,
1999-11-30 00:00:00+00:00,7.75,7.8125,7.75,0.8852923512458801,13300,0.0,
1999-12-01 00:00:00+00:00,7.8125,7.875,7.6875,0.8852923512458801,24200,0.0,
1999-12-02 00:00:00+00:00,7.8125,7.8125,7.75,0.8852923512458801,10600,0.0,
1999-12-03 00:00:00+00:00,7.75,7.8125,7.6875,0.8781532645225525,23500,0.0,
1999-12-06 00:00:00+00:00,7.75,7.8125,7.625,0.8852923512458801,18000,0.0,
1999-12-07 00:00:00+00:00,7.75,7.8125,7.625,0.8710140585899353,15500,0.0,
1999-12-08 00:00:00+00:00,7.625,7.6875,7.625,0.8710140585899353,14700,0.0,
1999-12-09 00:00:00+00:00,7.625,7.8125,7.625,0.8852923512458801,28300,0.0,
1999-12-10 00:00:00+00:00,7.6875,7.8125,7.6875,0.8852923512458801,12000,0.0,
1999-12-13 00:00:00+00:00,7.6875,7.9375,7.6875,0.8924318552017212,13000,0.0,
1999-12-14 00:00:00+00:00,7.75,8.0,7.75,0.8995723128318787,23400,0.0,
1999-12-15 00:00:00+00:00,7.875,8.0625,7.875,0.9196904301643372,20700,0.05,
1999-12-16 00:00:00+00:00,8.0,8.0,7.6875,0.8837644457817078,13600,0.0,
1999-12-17 00:00:00+00:00,7.6875,7.75,7.5625,0.8765796422958374,11700,0.0,
1999-12-20 00:00:00+00:00,7.6875,7.6875,7.5625,0.8837644457817078,25000,0.0,
1999-12-21 00:00:00+00:00,7.625,7.625,7.5,0.8622087836265564,24600,0.0,
1999-12-22 00:00:00+00:00,7.5,7.6875,7.5,0.8765796422958374,22900,0.0,
1999-12-23 00:00:00+00:00,7.6875,7.75,7.625,0.8909491896629333,16400,0.0,
1999-12-27 00:00:00+00:00,7.6875,7.75,7.5625,0.8693943619728088,23600,0.0,
1999-12-28 00:00:00+00:00,7.6875,7.75,7.5625,0.8693943619728088,23200,0.0,
1999-12-29 00:00:00+00:00,7.5625,7.75,7.5625,0.8837644457817078,12100,0.0,
1999-12-30 00:00:00+00:00,7.6875,7.75,7.5,0.8622087836265564,12200,0.0,
1999-12-31 00:00:00+00:00,7.625,7.75,7.5625,0.8765796422958374,10800,0.0,
2000-01-03 00:00:00+00:00,7.6875,7.75,7.625,0.8765796422958374,17100,0.0,
2000-01-04 00:00:00+00:00,7.625,7.8125,7.625,0.8909491896629333,12700,0.0,
2000-01-05 00:00:00+00:00,7.75,7.8125,7.625,0.8909491896629333,20100,0.0,
2000-01-06 00:00:00+00:00,7.75,8.1875,7.75,0.9196904301643372,26600,0.0,
2000-01-07 00:00:00+00:00,8.0,8.4375,8.0,0.941245138645172,19900,0.0,
2000-01-10 00:00:00+00:00,8.125,8.3125,8.0,0.9196904301643372,16200,0.0,
2000-01-11 00:00:00+00:00,8.0,8.125,8.0,0.9196904301643372,6700,0.0,
2000-01-12 00:00:00+00:00,8.0,8.125,7.9375,0.9196904301643372,14400,0.0,
2000-01-13 00:00:00+00:00,8.0625,8.0625,7.8125,0.8981342911720276,15400,0.0,
2000-01-14 00:00:00+00:00,7.8125,7.9375,7.6875,0.9111517071723938,15700,0.05,
2000-01-18 00:00:00+00:00,7.875,8.0,7.75,0.9111517071723938,28400,0.0,
2000-01-19 00:00:00+00:00,7.875,7.875,7.75,0.8966881632804871,36900,0.0,
2000-01-20 00:00:00+00:00,7.8125,7.8125,7.625,0.8822254538536072,13700,0.0,
2000-01-21 00:00:00+00:00,7.6875,7.75,7.5625,0.8894568085670471,11600,0.0,
2000-01-24 00:00:00+00:00,7.6875,8.0,7.625,0.9256137013435364,19100,0.0,
2000-01-25 00:00:00+00:00,8.0,8.375,8.0,0.9545384049415588,16700,0.0,
2000-01-26 00:00:00+00:00,8.25,8.3125,8.0625,0.961769998073578,16200,0.0,
2000-01-27 00:00:00+00:00,8.3125,8.4375,8.25,0.9545384049415588,15100,0.0,
2000-01-28 00:00:00+00:00,8.375,8.375,8.1875,0.9473078846931458,20200,0.0,
2000-01-31 00:00:00+00:00,8.125,8.125,7.8125,0.9039194583892822,28500,0.0,
2000-02-01 00:00:00+00:00,7.875,8.0,7.6875,0.8894568085670471,33200,0.0,
2000-02-02 00:00:00+00:00,7.875,7.9375,7.8125,0.9039194583892822,9100,0.0,
2000-02-03 00:00:00+00:00,7.875,8.0,7.875,0.9256137013435364,9900,0.0,
2000-02-04 00:00:00+00:00,7.9375,8.0625,7.9375,0.9328442811965942,24400,0.0,
2000-02-07 00:00:00+00:00,8.0,8.0625,8.0,0.9256137013435364,14900,0.0,
2000-02-08 00:00:00+00:00,8.0625,8.125,8.0,0.9256137013435364,16500,0.0,
2000-02-09 00:00:00+00:00,8.0,8.0625,8.0,0.9256137013435364,21600,0.0,
2000-02-10 00:00:00+00:00,8.0,8.0625,7.9375,0.9328442811965942,13200,0.0,
2000-02-11 00:00:00+00:00,8.0,8.0625,7.9375,0.918382167816162,14600,0.0,
2000-02-14 00:00:00+00:00,7.875,7.9375,7.8125,0.909649133682251,8800,0.05,
2000-02-15 00:00:00+00:00,7.8125,8.0,7.8125,0.9242041110992432,21000,0.0,
2000-02-16 00:00:00+00:00,7.9375,8.0,7.875,0.9169266223907472,8500,0.0,
2000-02-17 00:00:00+00:00,7.9375,8.0,7.8125,0.909649133682251,17400,0.0,
2000-02-18 00:00:00+00:00,7.8125,7.8125,7.75,0.90237295627594,10600,0.0,
2000-02-22 00:00:00+00:00,7.875,7.875,7.625,0.8878183960914612,18900,0.0,
2000-02-23 00:00:00+00:00,7.625,7.75,7.625,0.8878183960914612,13500,0.0,
2000-02-24 00:00:00+00:00,7.625,7.6875,7.5,0.8878183960914612,31400,0.0,
2000-02-25 00:00:00+00:00,7.625,7.6875,7.5,0.8805410265922546,13800,0.0,
2000-02-28 00:00:00+00:00,7.5,7.6875,7.5,0.8878183960914612,20100,0.0,
2000-02-29 00:00:00+00:00,7.75,7.75,7.5,0.8805410265922546,17900,0.0,
2000-03-01 00:00:00+00:00,7.5625,7.6875,7.5,0.8805410265922546,11300,0.0,
2000-03-02 00:00:00+00:00,7.5625,7.6875,7.5,0.8805410265922546,9500,0.0,
2000-03-03 00:00:00+00:00,7.625,7.625,7.5,0.8805410265922546,20100,0.0,
2000-03-06 00:00:00+00:00,7.5,7.5625,7.4375,0.873264729976654,15100,0.0,
2000-03-07 00:00:00+00:00,7.5,7.5625,7.375,0.8659863471984863,25300,0.0,
2000-03-08 00:00:00+00:00,7.375,7.5625,7.3125,0.8659863471984863,18200,0.0,
2000-03-09 00:00:00+00:00,7.4375,7.5,7.375,0.8587092757225037,11100,0.0,
2000-03-10 00:00:00+00:00,7.5,7.5,7.375,0.8659863471984863,17300,0.0,
2000-03-13 00:00:00+00:00,7.375,7.5625,7.3125,0.873264729976654,22800,0.0,
2000-03-14 00:00:00+00:00,7.4375,7.5,7.375,0.8659863471984863,12800,0.0,
2000-03-15 00:00:00+00:00,7.4375,7.6875,7.375,0.89509516954422,20900,0.0,
2000-03-16 00:00:00+00:00,7.625,7.8125,7.5625,0.90237295627594,15000,0.0,
2000-03-17 00:00:00+00:00,7.75,7.8125,7.625,0.8878183960914612,14500,0.0,
2000-03-20 00:00:00+00:00,7.5625,7.875,7.5625,0.90237295627594,22600,0.0,
2000-03-21 00:00:00+00:00,7.6875,7.8125,7.5,0.8935837745666504,43300,0.05,
2000-03-22 00:00:00+00:00,7.625,7.6875,7.5,0.8862583637237549,11800,0.0,
2000-03-23 00:00:00+00:00,7.625,7.625,7.5,0.8862583637237549,18700,0.0,
2000-03-24 00:00:00+00:00,7.5625,7.625,7.5,0.8789339065551758,20800,0.0,
2000-03-27 00:00:00+00:00,7.5,7.5,7.4375,0.8716101050376892,5900,0.0,
2000-03-28 00:00:00+00:00,7.4375,7.5,7.375,0.8716101050376892,16000,0.0,
2000-03-29 00:00:00+00:00,7.4375,7.5,7.375,0.8642855286598206,7600,0.0,
2000-03-30 00:00:00+00:00,7.375,7.5,7.375,0.8789339065551758,9400,0.0,
2000-03-31 00:00:00+00:00,7.4375,7.625,7.4375,0.8862583637237549,26700,0.0,
2000-04-03 00:00:00+00:00,7.5625,7.875,7.5,0.9155564308166504,26300,0.0,
2000-04-04 00:00:00+00:00,7.9375,8.125,7.6875,0.9082317352294922,12100,0.0,
2000-04-05 00:00:00+00:00,7.75,8.0,7.625,0.9155564308166504,13200,0.0,
2000-04-06 00:00:00+00:00,7.9375,8.1875,7.875,0.9448539614677428,16700,0.0,
2000-04-07 00:00:00+00:00,8.125,8.1875,8.0625,0.9521785974502563,15700,0.0,
2000-04-10 00:00:00+00:00,8.125,8.25,7.9375,0.9302051663398744,17000,0.0,
2000-04-11 00:00:00+00:00,7.9375,8.0625,7.875,0.9228811860084534,15300,0.0,
2000-04-12 00:00:00+00:00,7.9375,8.0625,7.875,0.9228811860084534,9600,0.0,
2000-04-13 00:00:00+00:00,7.8125,8.0,7.75,0.921406626701355,13600,0.05,
2000-04-14 00:00:00+00:00,7.875,7.9375,7.625,0.921406626701355,9700,0.0,
2000-04-17 00:00:00+00:00,7.75,8.0625,7.625,0.921406626701355,18300,0.0,
2000-04-18 00:00:00+00:00,7.75,7.8125,7.75,0.914035141468048,6000,0.0,
2000-04-19 00:00:00+00:00,7.75,7.8125,7.6875,0.9066636562347412,9600,0.0,
2000-04-20 00:00:00+00:00,7.75,7.8125,7.6875,0.914035141468048,15600,0.0,
2000-04-24 00:00:00+00:00,7.6875,7.9375,7.6875,0.9287781715393066,21900,0.0,
2000-04-25 00:00:00+00:00,7.875,8.0625,7.875,0.9361495971679688,10200,0.0,
2000-04-26 00:00:00+00:00,8.0,8.0625,7.9375,0.9361495971679688,3600,0.0,
2000-04-27 00:00:00+00:00,8.0,8.0625,7.9375,0.9435206055641174,10400,0.0,
2000-04-28 00:00:00+00:00,8.0625,8.0625,7.875,0.9435206055641174,7300,0.0,
2000-05-01 00:00:00+00:00,8.0,8.0625,7.9375,0.9361495971679688,9400,0.0,
2000-05-02 00:00:00+00:00,7.875,8.0,7.8125,0.921406626701355,12100,0.0,
2000-05-03 00:00:00+00:00,7.875,7.875,7.8125,0.9287781715393066,3200,0.0,
2000-05-04 00:00:00+00:00,7.8125,7.875,7.75,0.914035141468048,6000,0.0,
2000-05-05 00:00:00+00:00,7.75,7.875,7.6875,0.914035141468048,7200,0.0,
2000-05-08 00:00:00+00:00,7.75,7.8125,7.6875,0.9066636562347412,10500,0.0,
2000-05-09 00:00:00+00:00,7.6875,7.8125,7.6875,0.9066636562347412,17000,0.0,
2000-05-10 00:00:00+00:00,7.6875,7.8125,7.625,0.9066636562347412,13400,0.0,
2000-05-11 00:00:00+00:00,7.75,7.875,7.6875,0.9066636562347412,7200,0.0,
2000-05-12 00:00:00+00:00,7.75,7.875,7.6875,0.914035141468048,21600,0.0,
2000-05-15 00:00:00+00:00,7.8125,8.0,7.8125,0.9348090887069702,14200,0.05,
2000-05-16 00:00:00+00:00,7.875,7.9375,7.875,0.9348090887069702,7500,0.0,
2000-05-17 00:00:00+00:00,7.9375,8.0,7.8125,0.9273895025253296,5800,0.0,
2000-05-18 00:00:00+00:00,7.8125,7.875,7.75,0.9199705123901368,10300,0.0,
2000-05-19 00:00:00+00:00,7.75,7.875,7.75,0.9348090887069702,8500,0.0,
2000-05-22 00:00:00+00:00,7.8125,7.875,7.75,0.9199705123901368,16000,0.0,
2000-05-23 00:00:00+00:00,7.875,7.9375,7.75,0.9273895025253296,11400,0.0,
2000-05-24 00:00:00+00:00,7.8125,7.8125,7.75,0.9199705123901368,6900,0.0,
2000-05-25 00:00:00+00:00,7.875,7.9375,7.75,0.9273895025253296,13600,0.0,
2000-05-26 00:00:00+00:00,7.875,7.9375,7.75,0.9199705123901368,12000,0.0,
2000-05-30 00:00:00+00:00,7.75,7.875,7.75,0.9199705123901368,12600,0.0,
2000-05-31 00:00:00+00:00,7.6875,7.75,7.6875,0.91255122423172,9000,0.0,
2000-06-01 00:00:00+00:00,7.625,7.75,7.625,0.9199705123901368,10900,0.0,
2000-06-02 00:00:00+00:00,7.8125,7.9375,7.75,0.9273895025253296,20100,0.0,
2000-06-05 00:00:00+00:00,7.8125,7.875,7.75,0.9273895025253296,5600,0.0,
2000-06-06 00:00:00+00:00,7.875,7.875,7.75,0.9348090887069702,13100,0.0,
2000-06-07 00:00:00+00:00,7.8125,8.0,7.8125,0.9496476054191588,17600,0.0,
2000-06-08 00:00:00+00:00,7.9375,7.9375,7.875,0.9348090887069702,10900,0.0,
2000-06-09 00:00:00+00:00,7.9375,8.0,7.875,0.9422284960746764,11600,0.0,
2000-06-12 00:00:00+00:00,7.9375,8.0625,7.875,0.9422284960746764,16100,0.0,
2000-06-13 00:00:00+00:00,8.0,8.0,7.875,0.9496476054191588,8100,0.0,
2000-06-14 00:00:00+00:00,7.9375,8.0625,7.9375,0.9570661783218384,11800,0.0,
2000-06-15 00:00:00+00:00,8.0,8.125,8.0,0.9570661783218384,19200,0.0,
2000-06-16 00:00:00+00:00,7.9375,7.9375,7.8125,0.9331772327423096,8400,0.05,
2000-06-19 00:00:00+00:00,7.875,7.9375,7.75,0.9331772327423096,11400,0.0,
2000-06-20 00:00:00+00:00,7.875,7.9375,7.8125,0.9406428933143616,6500,0.0,
2000-06-21 00:00:00+00:00,7.8125,7.9375,7.8125,0.9406428933143616,9500,0.0,
2000-06-22 00:00:00+00:00,7.875,7.875,7.75,0.9331772327423096,11600,0.0,
2000-06-23 00:00:00+00:00,7.875,7.9375,7.75,0.9257115721702576,17600,0.0,
2000-06-26 00:00:00+00:00,7.75,7.9375,7.75,0.9331772327423096,12200,0.0,
2000-06-27 00:00:00+00:00,7.875,7.9375,7.8125,0.9406428933143616,13100,0.0,
2000-06-28 00:00:00+00:00,7.875,7.875,7.75,0.9257115721702576,6800,0.0,
2000-06-29 00:00:00+00:00,7.875,7.9375,7.75,0.9257115721702576,15600,0.0,
2000-06-30 00:00:00+00:00,7.75,7.9375,7.75,0.9481076002120972,8200,0.0,
2000-07-03 00:00:00+00:00,7.875,7.9375,7.8125,0.9406428933143616,7400,0.0,
2000-07-05 00:00:00+00:00,7.9375,8.0,7.875,0.9406428933143616,12700,0.0,
2000-07-06 00:00:00+00:00,7.9375,8.0,7.75,0.9331772327423096,11200,0.0,
2000-07-07 00:00:00+00:00,7.875,7.9375,7.8125,0.9331772327423096,17200,0.0,
2000-07-10 00:00:00+00:00,7.8125,7.9375,7.8125,0.9481076002120972,16200,0.0,
2000-07-11 00:00:00+00:00,7.875,7.9375,7.8125,0.9406428933143616,20800,0.0,
2000-07-12 00:00:00+00:00,7.875,7.9375,7.8125,0.9331772327423096,5600,0.0,
2000-07-13 00:00:00+00:00,7.875,7.9375,7.75,0.9257115721702576,13900,0.0,
2000-07-14 00:00:00+00:00,7.8125,7.875,7.8125,0.9406428933143616,23900,0.0,
2000-07-17 00:00:00+00:00,7.875,7.9375,7.8125,0.9391399025917052,20000,0.05,
2000-07-18 00:00:00+00:00,7.8125,7.875,7.75,0.9391399025917052,11400,0.0,
2000-07-19 00:00:00+00:00,7.8125,7.875,7.75,0.9316268563270568,10000,0.0,
2000-07-20 00:00:00+00:00,7.875,7.875,7.75,0.9391399025917052,10600,0.0,
2000-07-21 00:00:00+00:00,7.75,7.8125,7.75,0.9316268563270568,6900,0.0,
2000-07-24 00:00:00+00:00,7.8125,7.875,7.75,0.9316268563270568,8700,0.0,
2000-07-25 00:00:00+00:00,7.75,7.8125,7.75,0.9316268563270568,15500,0.0,
2000-07-26 00:00:00+00:00,7.8125,7.8125,7.75,0.9316268563270568,3400,0.0,
2000-07-27 00:00:00+00:00,7.75,7.8125,7.6875,0.9241138696670532,13400,0.0,
2000-07-28 00:00:00+00:00,7.75,7.875,7.75,0.9316268563270568,14200,0.0,
2000-07-31 00:00:00+00:00,7.8125,7.875,7.6875,0.9391399025917052,9900,0.0,
2000-08-01 00:00:00+00:00,7.75,7.9375,7.75,0.9541661739349364,22000,0.0,
2000-08-02 00:00:00+00:00,7.9375,7.9375,7.875,0.946652889251709,5700,0.0,
2000-08-03 00:00:00+00:00,7.9375,8.0,7.875,0.9541661739349364,12100,0.0,
2000-08-04 00:00:00+00:00,7.9375,8.0625,7.9375,0.9691917896270752,12000,0.0,
2000-08-07 00:00:00+00:00,8.0625,8.25,8.0625,0.9767051339149476,11500,0.0,
2000-08-08 00:00:00+00:00,8.0625,8.1875,8.0625,0.9767051339149476,4900,0.0,
2000-08-09 00:00:00+00:00,8.0625,8.125,8.0,0.9691917896270752,11400,0.0,
2000-08-10 00:00:00+00:00,8.0,8.0625,7.875,0.9616798758506776,14800,0.0,
2000-08-11 00:00:00+00:00,7.9375,8.0625,7.9375,0.9541661739349364,5000,0.0,
2000-08-14 00:00:00+00:00,8.0,8.125,7.9375,0.9691917896270752,17000,0.0,
2000-08-15 00:00:00+00:00,8.1875,8.375,8.125,0.999244511127472,22800,0.0,
2000-08-16 00:00:00+00:00,8.1875,8.25,8.1875,0.984218418598175,12000,0.0,
2000-08-17 00:00:00+00:00,8.125,8.1875,8.125,0.9902664422988892,5100,0.05,
2000-08-18 00:00:00+00:00,8.25,8.25,8.125,0.9902664422988892,10500,0.0,
2000-08-21 00:00:00+00:00,8.125,8.1875,8.0625,0.9827065467834472,15100,0.0,
2000-08-22 00:00:00+00:00,8.0625,8.25,8.0,0.9675884246826172,12400,0.0,
2000-08-23 00:00:00+00:00,8.0625,8.1875,8.0625,0.9827065467834472,8900,0.0,
2000-08-24 00:00:00+00:00,8.25,8.25,8.0,0.9751470685005188,13700,0.0,
2000-08-25 00:00:00+00:00,8.0625,8.1875,8.0,0.9827065467834472,6300,0.0,
2000-08-28 00:00:00+00:00,8.125,8.25,8.0,0.9675884246826172,17200,0.0,
2000-08-29 00:00:00+00:00,8.0625,8.125,8.0625,0.9751470685005188,15200,0.0,
2000-08-30 00:00:00+00:00,8.0625,8.125,8.0,0.9751470685005188,10900,0.0,
2000-08-31 00:00:00+00:00,8.125,8.1875,8.0625,0.9827065467834472,16700,0.0,
2000-09-01 00:00:00+00:00,8.125,8.25,8.0625,0.9827065467834472,19600,0.0,
2000-09-05 00:00:00+00:00,8.125,8.1875,8.0625,0.9827065467834472,9500,0.0,
