date,GVP_Open,GVP_High,GVP_Low,GVP_Close,GVP_Volume,GVP_Dividends,GVP_Stock Splits
1995-11-20 00:00:00+00:00,145.0,147.5,145.0,145.0,1370,,
1995-11-21 00:00:00+00:00,145.0,145.0,145.0,145.0,1210,,
1995-11-22 00:00:00+00:00,145.0,145.0,145.0,145.0,530,,
1995-11-24 00:00:00+00:00,145.0,145.0,145.0,145.0,290,,
1995-11-27 00:00:00+00:00,145.0,147.5,142.5,142.5,6620,,
1995-11-28 00:00:00+00:00,147.5,147.5,140.0,142.5,11410,,
1995-11-29 00:00:00+00:00,140.0,147.5,140.0,140.0,850,,
1995-11-30 00:00:00+00:00,140.0,145.0,140.0,142.5,5290,,
1995-12-01 00:00:00+00:00,140.0,141.25,140.0,140.0,1080,,
1995-12-04 00:00:00+00:00,140.0,147.5,140.0,140.0,600,,
1995-12-05 00:00:00+00:00,147.5,147.5,140.0,140.0,3440,,
1995-12-06 00:00:00+00:00,140.0,141.25,140.0,140.0,3560,,
1995-12-07 00:00:00+00:00,140.625,140.625,140.0,140.0,1020,,
1995-12-08 00:00:00+00:00,140.0,140.0,140.0,140.0,2970,,
1995-12-11 00:00:00+00:00,140.0,140.0,140.0,140.0,1410,,
1995-12-12 00:00:00+00:00,140.0,141.25,140.0,140.0,1380,,
1995-12-13 00:00:00+00:00,140.0,147.5,140.0,140.0,5000,,
1995-12-14 00:00:00+00:00,140.0,140.0,140.0,140.0,150,,
1995-12-15 00:00:00+00:00,140.0,140.0,140.0,140.0,1380,,
1995-12-18 00:00:00+00:00,140.0,145.0,140.0,140.0,4150,,
1995-12-19 00:00:00+00:00,140.0,147.5,140.0,147.5,2240,,
1995-12-20 00:00:00+00:00,140.0,140.0,140.0,140.0,210,,
1995-12-21 00:00:00+00:00,147.5,147.5,140.0,140.0,490,,
1995-12-22 00:00:00+00:00,147.5,147.5,140.0,140.0,170,,
1995-12-26 00:00:00+00:00,147.5,147.5,140.0,140.0,1270,,
1995-12-27 00:00:00+00:00,140.0,140.0,140.0,140.0,570,,
1995-12-28 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
1995-12-29 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
1996-01-02 00:00:00+00:00,140.0,140.0,140.0,140.0,80,,
1996-01-03 00:00:00+00:00,140.0,140.0,140.0,140.0,340,,
1996-01-04 00:00:00+00:00,140.0,140.0,137.5,137.5,1060,,
1996-01-05 00:00:00+00:00,137.5,140.0,135.0,135.0,1700,,
1996-01-08 00:00:00+00:00,135.0,135.0,135.0,135.0,860,,
1996-01-09 00:00:00+00:00,135.0,140.0,135.0,135.0,360,,
1996-01-10 00:00:00+00:00,137.5,137.5,137.5,137.5,40,,
1996-01-11 00:00:00+00:00,135.0,135.0,135.0,135.0,120,,
1996-01-12 00:00:00+00:00,135.0,135.0,135.0,135.0,200,,
1996-01-15 00:00:00+00:00,135.0,140.0,135.0,135.0,940,,
1996-01-16 00:00:00+00:00,135.0,140.0,135.0,140.0,1160,,
1996-01-17 00:00:00+00:00,135.0,140.0,135.0,135.0,1140,,
1996-01-18 00:00:00+00:00,135.0,135.0,135.0,135.0,240,,
1996-01-19 00:00:00+00:00,135.0,135.0,132.5,132.5,140,,
1996-01-22 00:00:00+00:00,132.5,140.0,132.5,132.5,420,,
1996-01-23 00:00:00+00:00,132.5,132.5,132.5,132.5,320,,
1996-01-24 00:00:00+00:00,132.5,132.5,132.34375,132.5,150,,
1996-01-25 00:00:00+00:00,132.5,132.5,132.5,132.5,330,,
1996-01-26 00:00:00+00:00,132.5,136.25,132.5,135.0,2840,,
1996-01-29 00:00:00+00:00,135.0,135.0,135.0,135.0,0,,
1996-01-30 00:00:00+00:00,137.5,137.5,137.5,137.5,300,,
1996-01-31 00:00:00+00:00,132.65625,142.5,132.5,142.5,3140,,
1996-02-01 00:00:00+00:00,132.5,142.5,132.5,135.0,1380,,
1996-02-02 00:00:00+00:00,132.5,140.0,132.5,132.5,1920,,
1996-02-05 00:00:00+00:00,132.5,140.0,132.5,132.5,860,,
1996-02-06 00:00:00+00:00,140.0,140.0,132.5,140.0,1590,,
1996-02-07 00:00:00+00:00,140.0,140.0,132.5,132.5,7470,,
1996-02-08 00:00:00+00:00,132.5,140.0,132.5,132.5,380,,
1996-02-09 00:00:00+00:00,132.5,132.5,132.5,132.5,0,,
1996-02-12 00:00:00+00:00,137.5,140.0,132.5,132.5,400,,
1996-02-13 00:00:00+00:00,137.5,137.5,137.5,137.5,70,,
1996-02-14 00:00:00+00:00,132.5,140.0,132.5,140.0,460,,
1996-02-15 00:00:00+00:00,140.0,140.0,132.5,140.0,200,,
1996-02-16 00:00:00+00:00,133.125,140.0,132.5,140.0,1030,,
1996-02-20 00:00:00+00:00,132.5,135.0,132.5,132.5,1850,,
1996-02-21 00:00:00+00:00,135.0,136.25,132.5,133.75,1440,,
1996-02-22 00:00:00+00:00,142.5,152.5,136.25,150.0,29570,,
1996-02-23 00:00:00+00:00,152.5,160.0,147.5,156.25,7440,,
1996-02-26 00:00:00+00:00,152.5,160.0,152.5,153.125,3580,,
1996-02-27 00:00:00+00:00,152.5,160.0,152.5,160.0,190,,
1996-02-28 00:00:00+00:00,160.0,160.0,152.5,152.5,680,,
1996-02-29 00:00:00+00:00,152.5,160.0,152.5,160.0,1040,,
1996-03-01 00:00:00+00:00,152.5,155.0,147.5,155.0,2000,,
1996-03-04 00:00:00+00:00,155.0,155.0,147.5,147.5,370,,
1996-03-05 00:00:00+00:00,147.5,151.25,147.5,150.0,3190,,
1996-03-06 00:00:00+00:00,147.5,147.5,147.5,147.5,650,,
1996-03-07 00:00:00+00:00,147.5,147.5,147.5,147.5,1220,,
1996-03-08 00:00:00+00:00,147.5,152.5,147.5,148.75,1010,,
1996-03-11 00:00:00+00:00,150.0,150.0,147.5,147.5,1960,,
1996-03-12 00:00:00+00:00,152.5,152.5,147.5,147.5,890,,
1996-03-13 00:00:00+00:00,148.75,152.5,147.5,147.5,2740,,
1996-03-14 00:00:00+00:00,147.5,147.5,147.5,147.5,380,,
1996-03-15 00:00:00+00:00,147.5,147.5,147.5,147.5,300,,
1996-03-18 00:00:00+00:00,147.5,152.5,147.5,148.125,400,,
1996-03-19 00:00:00+00:00,147.5,147.5,147.34375,147.34375,850,,
1996-03-20 00:00:00+00:00,147.5,150.0,147.5,147.5,420,,
1996-03-21 00:00:00+00:00,147.5,147.5,147.5,147.5,790,,
1996-03-22 00:00:00+00:00,147.5,147.5,147.5,147.5,450,,
1996-03-25 00:00:00+00:00,147.5,150.0,147.5,147.5,3280,,
1996-03-26 00:00:00+00:00,147.5,147.5,147.5,147.5,3000,,
1996-03-27 00:00:00+00:00,145.0,150.0,145.0,150.0,1290,,
1996-03-28 00:00:00+00:00,150.0,150.0,145.0,145.0,230,,
1996-03-29 00:00:00+00:00,149.6875,149.6875,143.75,143.75,3830,,
1996-04-01 00:00:00+00:00,145.0,145.0,145.0,145.0,170,,
1996-04-02 00:00:00+00:00,145.0,150.0,145.0,150.0,510,,
1996-04-03 00:00:00+00:00,147.5,147.5,142.5,142.5,1160,,
1996-04-04 00:00:00+00:00,142.5,150.0,142.5,145.0,420,,
1996-04-08 00:00:00+00:00,140.0,147.5,140.0,147.5,530,,
1996-04-09 00:00:00+00:00,140.0,140.0,140.0,140.0,300,,
1996-04-10 00:00:00+00:00,137.5,137.5,137.5,137.5,170,,
1996-04-11 00:00:00+00:00,145.0,145.0,137.5,137.5,260,,
1996-04-12 00:00:00+00:00,137.5,137.5,137.5,137.5,50,,
1996-04-15 00:00:00+00:00,137.5,137.5,137.5,137.5,0,,
1996-04-16 00:00:00+00:00,145.0,145.0,145.0,145.0,880,,
1996-04-17 00:00:00+00:00,135.0,135.0,135.0,135.0,70,,
1996-04-18 00:00:00+00:00,135.0,135.0,135.0,135.0,30,,
1996-04-19 00:00:00+00:00,135.0,142.5,135.0,142.5,300,,
1996-04-22 00:00:00+00:00,135.0,142.5,135.0,137.5,140,,
1996-04-23 00:00:00+00:00,142.5,142.5,135.0,135.0,3980,,
1996-04-24 00:00:00+00:00,142.5,142.5,133.75,141.25,1150,,
1996-04-25 00:00:00+00:00,140.0,142.5,135.0,142.5,500,,
1996-04-26 00:00:00+00:00,142.5,142.5,135.0,142.5,840,,
1996-04-29 00:00:00+00:00,142.5,142.5,135.0,142.5,530,,
1996-04-30 00:00:00+00:00,140.0,140.0,127.5,132.5,3170,,
1996-05-01 00:00:00+00:00,132.5,132.5,132.5,132.5,0,,
1996-05-02 00:00:00+00:00,127.5,132.5,120.0,120.0,3050,,
1996-05-03 00:00:00+00:00,120.0,120.0,120.0,120.0,100,,
1996-05-06 00:00:00+00:00,120.0,127.5,120.0,120.0,640,,
1996-05-07 00:00:00+00:00,127.5,127.5,127.5,127.5,300,,
1996-05-08 00:00:00+00:00,127.5,127.5,120.0,120.0,5190,,
1996-05-09 00:00:00+00:00,125.0,137.5,120.0,135.0,9220,,
1996-05-10 00:00:00+00:00,130.0,137.5,130.0,135.0,930,,
1996-05-13 00:00:00+00:00,135.0,137.5,130.0,137.5,1950,,
1996-05-14 00:00:00+00:00,135.0,138.75,131.25,138.75,7450,,
1996-05-15 00:00:00+00:00,140.0,140.0,137.5,138.75,1040,,
1996-05-16 00:00:00+00:00,140.0,140.0,138.75,138.75,1980,,
1996-05-17 00:00:00+00:00,135.0,140.0,135.0,140.0,930,,
1996-05-20 00:00:00+00:00,140.0,142.5,137.5,137.5,5990,,
1996-05-21 00:00:00+00:00,142.5,152.5,132.5,152.5,21140,,
1996-05-22 00:00:00+00:00,151.25,155.0,147.5,147.5,16100,,
1996-05-23 00:00:00+00:00,157.5,157.5,150.0,157.5,9320,,
1996-05-24 00:00:00+00:00,157.5,160.0,152.5,152.5,1720,,
1996-05-28 00:00:00+00:00,152.5,152.5,140.0,151.25,5940,,
1996-05-29 00:00:00+00:00,145.0,152.5,145.0,152.5,1170,,
1996-05-30 00:00:00+00:00,152.5,170.0,150.0,170.0,5270,,
1996-05-31 00:00:00+00:00,162.5,172.5,162.5,172.5,4530,,
1996-06-03 00:00:00+00:00,172.5,172.5,162.5,162.5,2230,,
1996-06-04 00:00:00+00:00,172.5,172.5,162.5,165.0,1190,,
1996-06-05 00:00:00+00:00,163.75,170.0,162.5,162.5,3570,,
1996-06-06 00:00:00+00:00,165.0,172.5,165.0,172.5,1920,,
1996-06-07 00:00:00+00:00,162.5,172.5,162.5,162.5,410,,
1996-06-10 00:00:00+00:00,172.5,172.5,165.0,170.0,1320,,
1996-06-11 00:00:00+00:00,172.5,177.5,170.0,173.75,3360,,
1996-06-12 00:00:00+00:00,170.0,175.0,167.5,168.75,1640,,
1996-06-13 00:00:00+00:00,167.5,170.0,165.0,167.5,1030,,
1996-06-14 00:00:00+00:00,170.0,170.0,165.0,165.0,320,,
1996-06-17 00:00:00+00:00,165.0,167.5,162.5,162.5,2750,,
1996-06-18 00:00:00+00:00,157.5,160.0,157.5,160.0,700,,
1996-06-19 00:00:00+00:00,157.5,157.5,157.5,157.5,820,,
1996-06-20 00:00:00+00:00,157.5,157.5,157.5,157.5,290,,
1996-06-21 00:00:00+00:00,157.5,157.5,157.5,157.5,130,,
1996-06-24 00:00:00+00:00,160.0,162.5,157.5,157.5,890,,
1996-06-25 00:00:00+00:00,157.5,158.125,150.0,150.0,2680,,
1996-06-26 00:00:00+00:00,150.0,150.0,150.0,150.0,50,,
1996-06-27 00:00:00+00:00,142.5,147.5,142.5,147.5,870,,
1996-06-28 00:00:00+00:00,138.75,138.75,138.75,138.75,20,,
1996-07-01 00:00:00+00:00,142.5,142.5,138.75,142.5,1040,,
1996-07-02 00:00:00+00:00,142.5,142.5,142.5,142.5,90,,
1996-07-03 00:00:00+00:00,142.5,142.5,142.5,142.5,40,,
1996-07-05 00:00:00+00:00,142.5,142.5,142.5,142.5,0,,
1996-07-08 00:00:00+00:00,145.0,147.5,145.0,146.25,2010,,
1996-07-09 00:00:00+00:00,142.5,142.5,142.5,142.5,100,,
1996-07-10 00:00:00+00:00,142.5,142.5,142.5,142.5,200,,
1996-07-11 00:00:00+00:00,142.5,142.5,142.5,142.5,250,,
1996-07-12 00:00:00+00:00,142.5,142.5,138.75,138.75,160,,
1996-07-15 00:00:00+00:00,130.0,130.0,125.0,125.0,560,,
1996-07-16 00:00:00+00:00,125.0,125.0,115.0,125.0,570,,
1996-07-17 00:00:00+00:00,125.0,125.0,115.0,123.75,450,,
1996-07-18 00:00:00+00:00,117.5,122.5,117.5,122.5,190,,
1996-07-19 00:00:00+00:00,125.0,127.5,117.5,127.5,1380,,
1996-07-22 00:00:00+00:00,127.5,127.5,127.5,127.5,0,,
1996-07-23 00:00:00+00:00,132.5,132.5,132.5,132.5,10,,
1996-07-24 00:00:00+00:00,125.0,128.75,122.5,122.5,1480,,
1996-07-25 00:00:00+00:00,122.5,130.0,122.5,122.5,1390,,
1996-07-26 00:00:00+00:00,130.0,130.0,120.0,122.5,550,,
1996-07-29 00:00:00+00:00,120.0,120.0,110.0,112.5,1350,,
1996-07-30 00:00:00+00:00,110.0,115.0,110.0,110.0,980,,
1996-07-31 00:00:00+00:00,110.0,110.0,110.0,110.0,150,,
1996-08-01 00:00:00+00:00,113.75,113.75,110.0,110.0,3370,,
1996-08-02 00:00:00+00:00,110.0,110.0,110.0,110.0,0,,
1996-08-05 00:00:00+00:00,110.0,110.0,110.0,110.0,0,,
1996-08-06 00:00:00+00:00,112.5,112.5,112.5,112.5,50,,
1996-08-07 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-08-08 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-08-09 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-08-12 00:00:00+00:00,112.5,112.5,112.5,112.5,10,,
1996-08-13 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-08-14 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-08-15 00:00:00+00:00,112.5,112.5,112.5,112.5,200,,
1996-08-16 00:00:00+00:00,112.5,112.5,112.5,112.5,100,,
1996-08-19 00:00:00+00:00,112.5,116.25,112.5,112.5,230,,
1996-08-20 00:00:00+00:00,120.0,120.0,120.0,120.0,30,,
1996-08-21 00:00:00+00:00,112.5,112.5,112.5,112.5,400,,
1996-08-22 00:00:00+00:00,112.5,112.5,112.5,112.5,200,,
1996-08-23 00:00:00+00:00,112.5,113.75,112.5,113.75,120,,
1996-08-26 00:00:00+00:00,113.75,113.75,113.75,113.75,0,,
1996-08-27 00:00:00+00:00,113.75,113.75,113.75,113.75,300,,
1996-08-28 00:00:00+00:00,113.75,113.75,113.75,113.75,0,,
1996-08-29 00:00:00+00:00,110.0,110.0,110.0,110.0,30,,
1996-08-30 00:00:00+00:00,120.0,120.0,110.0,110.0,130,,
1996-09-03 00:00:00+00:00,120.0,120.0,118.75,120.0,600,,
1996-09-04 00:00:00+00:00,115.0,115.0,115.0,115.0,220,,
1996-09-05 00:00:00+00:00,115.0,120.0,115.0,115.0,520,,
1996-09-06 00:00:00+00:00,115.0,115.0,110.0,110.0,430,,
1996-09-09 00:00:00+00:00,112.5,112.5,102.5,110.0,700,,
1996-09-10 00:00:00+00:00,100.0,100.0,100.0,100.0,300,,
1996-09-11 00:00:00+00:00,92.5,112.5,92.5,112.5,870,,
1996-09-12 00:00:00+00:00,120.0,122.5,117.5,117.5,290,,
1996-09-13 00:00:00+00:00,120.0,120.0,120.0,120.0,200,,
1996-09-16 00:00:00+00:00,112.5,122.5,112.5,112.5,90,,
1996-09-17 00:00:00+00:00,112.5,112.5,112.5,112.5,50,,
1996-09-18 00:00:00+00:00,112.5,121.25,112.5,121.25,850,,
1996-09-19 00:00:00+00:00,112.5,122.5,112.5,112.5,1300,,
1996-09-20 00:00:00+00:00,122.5,122.5,107.5,107.5,1600,,
1996-09-23 00:00:00+00:00,107.5,107.5,107.5,107.5,0,,
1996-09-24 00:00:00+00:00,115.0,115.0,115.0,115.0,650,,
1996-09-25 00:00:00+00:00,115.0,115.0,115.0,115.0,0,,
1996-09-26 00:00:00+00:00,115.0,115.0,110.0,110.0,280,,
1996-09-27 00:00:00+00:00,110.0,110.0,110.0,110.0,0,,
1996-09-30 00:00:00+00:00,110.0,115.0,110.0,115.0,500,,
1996-10-01 00:00:00+00:00,115.0,115.0,115.0,115.0,0,,
1996-10-02 00:00:00+00:00,115.0,115.0,106.25,107.5,1750,,
1996-10-03 00:00:00+00:00,100.0,107.5,100.0,107.5,110,,
1996-10-04 00:00:00+00:00,107.5,107.5,107.5,107.5,10,,
1996-10-07 00:00:00+00:00,100.0,107.5,100.0,107.5,40,,
1996-10-08 00:00:00+00:00,107.5,107.5,107.5,107.5,0,,
1996-10-09 00:00:00+00:00,103.75,103.75,100.0,100.0,1800,,
1996-10-10 00:00:00+00:00,100.0,100.0,100.0,100.0,50,,
1996-10-11 00:00:00+00:00,100.0,103.75,100.0,103.75,500,,
1996-10-14 00:00:00+00:00,110.0,112.5,110.0,112.5,600,,
1996-10-15 00:00:00+00:00,110.0,117.5,110.0,112.5,450,,
1996-10-16 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-10-17 00:00:00+00:00,112.5,112.5,112.5,112.5,0,,
1996-10-18 00:00:00+00:00,110.0,110.0,110.0,110.0,200,,
1996-10-21 00:00:00+00:00,117.5,117.5,117.5,117.5,170,,
1996-10-22 00:00:00+00:00,117.5,117.5,117.5,117.5,0,,
1996-10-23 00:00:00+00:00,110.0,110.0,107.5,107.5,420,,
1996-10-24 00:00:00+00:00,105.0,105.0,105.0,105.0,20,,
1996-10-25 00:00:00+00:00,105.0,105.0,105.0,105.0,0,,
1996-10-28 00:00:00+00:00,105.0,105.0,102.5,102.5,700,,
1996-10-29 00:00:00+00:00,100.0,100.0,97.5,97.5,200,,
1996-10-30 00:00:00+00:00,97.5,97.5,97.5,97.5,0,,
1996-10-31 00:00:00+00:00,97.5,97.5,97.5,97.5,0,,
1996-11-01 00:00:00+00:00,102.5,102.5,102.5,102.5,10,,
1996-11-04 00:00:00+00:00,92.5,92.5,92.5,92.5,100,,
1996-11-05 00:00:00+00:00,92.5,100.0,92.5,100.0,90,,
1996-11-06 00:00:00+00:00,102.5,102.5,98.75,98.75,410,,
1996-11-07 00:00:00+00:00,98.75,98.75,98.75,98.75,0,,
1996-11-08 00:00:00+00:00,95.0,95.0,95.0,95.0,10,,
1996-11-11 00:00:00+00:00,95.0,95.0,95.0,95.0,0,,
1996-11-12 00:00:00+00:00,95.0,98.75,95.0,95.0,710,,
1996-11-13 00:00:00+00:00,102.5,102.5,87.5,87.5,1260,,
1996-11-14 00:00:00+00:00,88.75,90.0,85.0,90.0,1160,,
1996-11-15 00:00:00+00:00,90.0,90.0,90.0,90.0,0,,
1996-11-18 00:00:00+00:00,88.75,88.75,88.75,88.75,250,,
1996-11-19 00:00:00+00:00,92.5,92.5,82.5,82.5,300,,
1996-11-20 00:00:00+00:00,92.5,92.5,82.5,90.0,50,,
1996-11-21 00:00:00+00:00,82.5,82.5,80.0,82.5,830,,
1996-11-22 00:00:00+00:00,82.5,82.5,75.0,75.0,750,,
1996-11-25 00:00:00+00:00,75.0,75.0,75.0,75.0,0,,
1996-11-26 00:00:00+00:00,81.25,81.25,77.5,80.0,1030,,
1996-11-27 00:00:00+00:00,82.5,82.5,81.25,81.25,400,,
1996-11-29 00:00:00+00:00,77.5,77.5,77.5,77.5,100,,
1996-12-02 00:00:00+00:00,77.5,80.0,77.5,80.0,110,,
1996-12-03 00:00:00+00:00,77.5,85.0,72.5,72.5,1730,,
1996-12-04 00:00:00+00:00,67.5,67.5,67.5,67.5,410,,
1996-12-05 00:00:00+00:00,70.0,75.0,67.5,75.0,3780,,
1996-12-06 00:00:00+00:00,75.0,77.5,67.5,67.5,1010,,
1996-12-09 00:00:00+00:00,67.5,75.0,67.5,75.0,470,,
1996-12-10 00:00:00+00:00,75.0,75.0,65.0,66.25,2540,,
1996-12-11 00:00:00+00:00,65.0,65.0,65.0,65.0,20,,
1996-12-12 00:00:00+00:00,67.5,67.5,67.5,67.5,30,,
1996-12-13 00:00:00+00:00,75.0,90.0,75.0,87.5,2550,,
1996-12-16 00:00:00+00:00,95.0,95.0,85.0,93.75,3610,,
1996-12-17 00:00:00+00:00,87.5,95.0,87.5,93.75,2230,,
1996-12-18 00:00:00+00:00,95.0,95.0,87.5,95.0,540,,
1996-12-19 00:00:00+00:00,95.0,95.0,85.0,88.75,1610,,
1996-12-20 00:00:00+00:00,85.0,90.0,85.0,90.0,3620,,
1996-12-23 00:00:00+00:00,85.0,85.0,85.0,85.0,20,,
1996-12-24 00:00:00+00:00,85.0,95.0,85.0,90.0,220,,
1996-12-26 00:00:00+00:00,90.0,90.0,90.0,90.0,60,,
1996-12-27 00:00:00+00:00,90.0,100.0,90.0,92.5,980,,
1996-12-30 00:00:00+00:00,100.0,100.0,92.5,96.25,1470,,
1996-12-31 00:00:00+00:00,92.5,98.75,92.5,92.5,540,,
1997-01-02 00:00:00+00:00,92.5,92.5,92.5,92.5,0,,
1997-01-03 00:00:00+00:00,92.5,107.5,92.5,107.5,6260,,
1997-01-06 00:00:00+00:00,103.75,110.0,103.75,110.0,130,,
1997-01-07 00:00:00+00:00,110.0,110.0,102.5,102.5,730,,
1997-01-08 00:00:00+00:00,102.5,110.0,102.5,106.25,290,,
1997-01-09 00:00:00+00:00,108.75,110.0,105.0,105.0,2900,,
1997-01-10 00:00:00+00:00,110.0,110.0,100.0,110.0,90,,
1997-01-13 00:00:00+00:00,105.0,105.0,100.0,100.0,180,,
