date,CVS_Open,CVS_High,CVS_Low,CVS_Close,CVS_Volume,CVS_Dividends,CVS_Stock Splits
1973-02-21 00:00:00+00:00,1.625,1.625,1.625,0.6430221199989319,420800,0.0,
1973-02-22 00:00:00+00:00,1.65625,1.65625,1.65625,0.6553882360458374,92800,0.0,
1973-02-23 00:00:00+00:00,1.703125,1.703125,1.703125,0.6739368438720703,400000,0.0,
1973-02-26 00:00:00+00:00,1.671875,1.671875,1.671875,0.6615709066390991,187200,0.0,
1973-02-27 00:00:00+00:00,1.546875,1.546875,1.546875,0.6121079325675964,657600,0.0,
1973-02-28 00:00:00+00:00,1.65625,1.65625,1.65625,0.6553882360458374,235200,0.0,
1973-03-01 00:00:00+00:00,1.6796879768371582,1.6796879768371582,1.6796879768371582,0.6646628379821777,235200,0.0,
1973-03-02 00:00:00+00:00,1.6953129768371582,1.6953129768371582,1.6953129768371582,0.670845627784729,128000,0.0,
1973-03-05 00:00:00+00:00,1.65625,1.65625,1.65625,0.6553882360458374,244800,0.0,
1973-03-06 00:00:00+00:00,1.6640629768371582,1.6640629768371582,1.6640629768371582,0.6584799289703369,235200,0.0,
1973-03-07 00:00:00+00:00,1.6953129768371582,1.6953129768371582,1.6953129768371582,0.670845627784729,478400,0.0,
1973-03-08 00:00:00+00:00,1.75,1.75,1.75,0.6924857497215271,299200,0.0,
1973-03-09 00:00:00+00:00,1.71875,1.71875,1.71875,0.6801201701164246,726400,0.0,
1973-03-12 00:00:00+00:00,1.7734379768371582,1.7734379768371582,1.7734379768371582,0.7017601132392883,166400,0.0,
1973-03-13 00:00:00+00:00,1.765625,1.765625,1.765625,0.6986685991287231,115200,0.0,
1973-03-14 00:00:00+00:00,1.75,1.75,1.75,0.6924857497215271,36800,0.0,
1973-03-15 00:00:00+00:00,1.765625,1.765625,1.765625,0.6986685991287231,80000,0.0,
1973-03-16 00:00:00+00:00,1.7890629768371582,1.7890629768371582,1.7890629768371582,0.7079429030418396,86400,0.0,
1973-03-19 00:00:00+00:00,1.765625,1.765625,1.765625,0.6986685991287231,67200,0.0,
1973-03-20 00:00:00+00:00,1.796875,1.796875,1.796875,0.7110339403152466,72000,0.0,
1973-03-21 00:00:00+00:00,1.7578129768371582,1.7578129768371582,1.7578129768371582,0.6955774426460266,62400,0.0,
1973-03-22 00:00:00+00:00,1.6875,1.6875,1.6875,0.6677539944648743,516800,0.0,
1973-03-23 00:00:00+00:00,1.6875,1.6875,1.6875,0.6677539944648743,89600,0.0,
1973-03-26 00:00:00+00:00,1.6796879768371582,1.6796879768371582,1.6796879768371582,0.6646628379821777,75200,0.0,
1973-03-27 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.6770282983779907,168000,0.0,
1973-03-28 00:00:00+00:00,1.734375,1.734375,1.734375,0.6863024234771729,148800,0.0,
1973-03-29 00:00:00+00:00,1.75,1.75,1.75,0.6924857497215271,217600,0.0,
1973-03-30 00:00:00+00:00,1.765625,1.765625,1.765625,0.6986685991287231,222400,0.0,
1973-04-02 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.6893945336341858,193600,0.0,
1973-04-03 00:00:00+00:00,1.6875,1.6875,1.6875,0.6677539944648743,307200,0.0,
1973-04-04 00:00:00+00:00,1.6953129768371582,1.6953129768371582,1.6953129768371582,0.670845627784729,112000,0.0,
1973-04-05 00:00:00+00:00,1.6328129768371582,1.6328129768371582,1.6328129768371582,0.6461137533187866,507200,0.0,
1973-04-06 00:00:00+00:00,1.71875,1.71875,1.71875,0.6801201701164246,336000,0.0,
1973-04-09 00:00:00+00:00,1.71875,1.71875,1.71875,0.6801201701164246,121600,0.0,
1973-04-10 00:00:00+00:00,1.75,1.75,1.75,0.6924857497215271,145600,0.0,
1973-04-11 00:00:00+00:00,1.7890629768371582,1.7890629768371582,1.7890629768371582,0.7079429030418396,94400,0.0,
1973-04-12 00:00:00+00:00,1.78125,1.78125,1.78125,0.7048516869544983,91200,0.0,
1973-04-13 00:00:00+00:00,1.796875,1.796875,1.796875,0.7110339403152466,49600,0.0,
1973-04-16 00:00:00+00:00,1.8046879768371584,1.8046879768371584,1.8046879768371584,0.7141256928443909,137600,0.0,
1973-04-17 00:00:00+00:00,1.7890629768371582,1.7890629768371582,1.7890629768371582,0.7079429030418396,220800,0.0,
1973-04-18 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.6893945336341858,691200,0.0,
1973-04-19 00:00:00+00:00,1.6796879768371582,1.6796879768371582,1.6796879768371582,0.6646628379821777,360000,0.0,
1973-04-23 00:00:00+00:00,1.609375,1.609375,1.609375,0.6368393898010254,176000,0.0,
1973-04-24 00:00:00+00:00,1.53125,1.53125,1.53125,0.6059249639511108,2009600,0.0,
1973-04-25 00:00:00+00:00,1.515625,1.515625,1.515625,0.5997419357299805,208000,0.0,
1973-04-26 00:00:00+00:00,1.5625,1.5625,1.5625,0.6182905435562134,220800,0.0,
1973-04-27 00:00:00+00:00,1.59375,1.59375,1.59375,0.6306564211845398,403200,0.0,
1973-04-30 00:00:00+00:00,1.5859379768371582,1.5859379768371582,1.5859379768371582,0.6275652050971985,84800,0.0,
1973-05-01 00:00:00+00:00,1.65625,1.65625,1.65625,0.6553882360458374,155200,0.0,
1973-05-02 00:00:00+00:00,1.65625,1.65625,1.65625,0.6553882360458374,166400,0.0,
1973-05-03 00:00:00+00:00,0.0,1.7109379768371582,1.6328129768371582,0.6770282983779907,476800,0.0,
1973-05-04 00:00:00+00:00,0.0,1.7109379768371582,1.671875,0.6770282983779907,108800,0.0,
1973-05-07 00:00:00+00:00,0.0,1.75,1.703125,0.6924857497215271,406400,0.0,
1973-05-08 00:00:00+00:00,0.0,1.7578129768371582,1.7109379768371582,0.6924857497215271,128000,0.0,
1973-05-09 00:00:00+00:00,0.0,1.78125,1.7421879768371582,0.6924857497215271,134400,0.0,
1973-05-10 00:00:00+00:00,0.0,1.75,1.7421879768371582,0.6924857497215271,123200,0.0,
1973-05-11 00:00:00+00:00,0.0,1.75,1.734375,0.6863024234771729,134400,0.0,
1973-05-14 00:00:00+00:00,0.0,1.71875,1.6796879768371582,0.6646628379821777,121600,0.0,
1973-05-15 00:00:00+00:00,0.0,1.65625,1.6328129768371582,0.6461137533187866,278400,0.0,
1973-05-16 00:00:00+00:00,0.0,1.640625,1.625,0.6430221199989319,68800,0.0,
1973-05-17 00:00:00+00:00,0.0,1.625,1.6015629768371582,0.6368393898010254,195200,0.0,
1973-05-18 00:00:00+00:00,0.0,1.609375,1.5625,0.624473512172699,430400,0.0,
1973-05-21 00:00:00+00:00,0.0,1.5625,1.5390629768371582,0.6121079325675964,107200,0.0,
1973-05-22 00:00:00+00:00,0.0,1.5625,1.546875,0.6182905435562134,92800,0.0,
1973-05-23 00:00:00+00:00,0.0,1.625,1.578125,0.6275652050971985,104000,0.0,
1973-05-24 00:00:00+00:00,0.0,1.625,1.578125,0.6430221199989319,44800,0.0,
1973-05-25 00:00:00+00:00,0.0,1.703125,1.6640629768371582,0.6739368438720703,128000,0.0,
1973-05-29 00:00:00+00:00,0.0,1.6875,1.65625,0.6615709066390991,91200,0.0,
1973-05-30 00:00:00+00:00,0.0,1.65625,1.59375,0.6306564211845398,180800,0.0,
1973-05-31 00:00:00+00:00,0.0,1.59375,1.5625,0.621382474899292,249600,0.0,
1973-06-01 00:00:00+00:00,0.0,1.5859379768371582,1.5703129768371582,0.621382474899292,49600,0.0,
1973-06-04 00:00:00+00:00,0.0,1.5625,1.53125,0.6182905435562134,340800,0.0,
1973-06-05 00:00:00+00:00,0.0,1.5546879768371582,1.515625,0.5997419357299805,163200,0.0,
1973-06-06 00:00:00+00:00,0.0,1.5234379768371582,1.4765629768371582,0.5873764753341675,196800,0.0,
1973-06-07 00:00:00+00:00,0.0,1.4921879768371582,1.4375,0.5811932682991028,139200,0.0,
1973-06-08 00:00:00+00:00,0.0,1.4765629768371582,1.375,0.5595532655715942,448000,0.0,
1973-06-11 00:00:00+00:00,0.0,1.3984379768371582,1.375,0.5533702969551086,190400,0.0,
1973-06-12 00:00:00+00:00,0.0,1.5390629768371582,1.3828129768371582,0.5935591459274292,1320000,0.0,
1973-06-13 00:00:00+00:00,0.0,1.5625,1.5,0.5935591459274292,184000,0.0,
1973-06-14 00:00:00+00:00,0.0,1.484375,1.421875,0.5657363533973694,404800,0.0,
1973-06-15 00:00:00+00:00,0.0,1.421875,1.390625,0.5502785444259644,67200,0.0,
1973-06-18 00:00:00+00:00,0.0,1.3984379768371582,1.375,0.5471872091293335,75200,0.0,
1973-06-19 00:00:00+00:00,0.0,1.40625,1.375,0.5564616918563843,249600,0.0,
1973-06-20 00:00:00+00:00,0.0,1.421875,1.34375,0.5317301154136658,102400,0.0,
1973-06-21 00:00:00+00:00,0.0,1.3203129768371582,1.25,0.4977239966392517,270400,0.0,
1973-06-22 00:00:00+00:00,0.0,1.2890629768371582,1.1875,0.4699006676673889,230400,0.0,
1973-06-25 00:00:00+00:00,0.0,1.21875,1.1953129768371582,0.472992479801178,248000,0.0,
1973-06-26 00:00:00+00:00,0.0,1.265625,1.1875,0.5008153319358826,414400,0.0,
1973-06-27 00:00:00+00:00,0.0,1.3046879768371582,1.234375,0.4946324527263641,225600,0.0,
1973-06-28 00:00:00+00:00,0.0,1.2734379768371582,1.234375,0.5039072632789612,158400,0.0,
1973-06-29 00:00:00+00:00,0.0,1.3359379768371582,1.2734379768371582,0.5286388397216797,305600,0.0,
1973-07-02 00:00:00+00:00,0.0,1.359375,1.3203129768371582,0.5348213315010071,60800,0.0,
1973-07-03 00:00:00+00:00,0.0,1.3828129768371582,1.359375,0.537912905216217,433600,0.0,
1973-07-05 00:00:00+00:00,0.0,1.359375,1.3359379768371582,0.537912905216217,164800,0.0,
1973-07-06 00:00:00+00:00,0.0,1.359375,1.359375,0.537912905216217,62400,0.0,
1973-07-09 00:00:00+00:00,0.0,1.390625,1.359375,0.537912905216217,121600,0.0,
1973-07-10 00:00:00+00:00,0.0,1.421875,1.3671879768371582,0.5626446008682251,129600,0.0,
1973-07-11 00:00:00+00:00,0.0,1.46875,1.4140629768371582,0.5811932682991028,596800,0.0,
1973-07-12 00:00:00+00:00,0.0,1.515625,1.4375,0.5997419357299805,294400,0.0,
1973-07-13 00:00:00+00:00,0.0,1.515625,1.4765629768371582,0.5873764753341675,284800,0.0,
1973-07-16 00:00:00+00:00,0.0,1.4921879768371582,1.46875,0.5904678702354431,116800,0.0,
1973-07-17 00:00:00+00:00,0.0,1.546875,1.515625,0.6028334498405457,116800,0.0,
1973-07-18 00:00:00+00:00,0.0,1.5390629768371582,1.515625,0.6028334498405457,60800,0.0,
