date,DRV_Open,DRV_High,DRV_Low,DRV_Close,DRV_Volume,DRV_Dividends,DRV_Stock Splits
2009-11-11 00:00:00+00:00,88350.0,89500.0,84000.0,78421.7109375,519,0.0,
2009-11-12 00:00:00+00:00,86050.0,88900.0,83850.0,80892.3984375,585,0.0,
2009-11-13 00:00:00+00:00,88350.0,88500.0,84150.0,77460.890625,569,0.0,
2009-11-16 00:00:00+00:00,82900.0,83000.0,76250.0,72199.234375,790,0.0,
2009-11-17 00:00:00+00:00,80150.0,83150.0,77400.0,75539.2578125,512,0.0,
2009-11-18 00:00:00+00:00,82850.0,83250.0,77550.0,71512.9296875,498,0.0,
2009-11-19 00:00:00+00:00,80550.0,84500.0,80400.0,76362.8046875,611,0.0,
2009-11-20 00:00:00+00:00,84900.0,86050.0,83900.0,77735.4140625,370,0.0,
2009-11-23 00:00:00+00:00,80900.0,84050.0,78200.0,75035.9453125,386,0.0,
2009-11-24 00:00:00+00:00,82350.0,86600.0,82350.0,78467.484375,394,0.0,
2009-11-25 00:00:00+00:00,84750.0,85500.0,82850.0,77506.6328125,303,0.0,
2009-11-27 00:00:00+00:00,92250.0,93350.0,87550.0,84095.1640625,355,0.0,
2009-11-30 00:00:00+00:00,90900.0,93250.0,80500.0,74349.6484375,836,0.0,
2009-12-01 00:00:00+00:00,79000.0,81600.0,76750.0,71284.1484375,619,0.0,
2009-12-02 00:00:00+00:00,78900.0,78900.0,73000.0,68172.90625,567,0.0,
2009-12-03 00:00:00+00:00,73050.0,77300.0,70300.0,69911.53125,840,0.0,
2009-12-04 00:00:00+00:00,70650.0,74250.0,68200.0,63643.296875,900,0.0,
2009-12-07 00:00:00+00:00,70200.0,75700.0,69800.0,67623.8515625,843,0.0,
2009-12-08 00:00:00+00:00,76000.0,76450.0,71750.0,68676.1875,536,0.0,
2009-12-09 00:00:00+00:00,74750.0,76200.0,73600.0,69179.4921875,399,0.0,
2009-12-10 00:00:00+00:00,74900.0,78000.0,73800.0,70277.5625,342,0.0,
2009-12-11 00:00:00+00:00,76300.0,76550.0,72950.0,66846.046875,484,0.0,
2009-12-14 00:00:00+00:00,72300.0,74700.0,68750.0,63140.0078125,484,0.0,
2009-12-15 00:00:00+00:00,70500.0,71750.0,69550.0,65015.91015625,614,0.0,
2009-12-16 00:00:00+00:00,69900.0,70800.0,68650.0,63689.05078125,418,0.0,
2009-12-17 00:00:00+00:00,71250.0,72600.0,69700.0,64649.86328125,415,0.0,
2009-12-18 00:00:00+00:00,70250.0,73000.0,69150.0,63414.52734375,393,0.0,
2009-12-21 00:00:00+00:00,68900.0,68900.0,66400.0,60943.83984375,387,0.0,
2009-12-22 00:00:00+00:00,66450.0,66500.0,64450.0,59022.18359375,356,0.0,
2009-12-23 00:00:00+00:00,64000.0,64300.0,60150.0,56780.25390625,478,0.0,
2009-12-24 00:00:00+00:00,61100.0,61400.0,59500.0,54721.3359375,304,0.0,
2009-12-28 00:00:00+00:00,59100.0,59500.0,56850.0,53714.7578125,612,0.0,
2009-12-29 00:00:00+00:00,58100.0,61350.0,57600.0,55910.9375,430,0.0,
2009-12-30 00:00:00+00:00,61900.0,62950.0,60850.0,55727.92578125,401,0.0,
2009-12-31 00:00:00+00:00,60150.0,64400.0,59150.0,58564.64453125,408,0.0,
2010-01-04 00:00:00+00:00,62000.0,66400.0,61250.0,59799.99609375,635,0.0,
2010-01-05 00:00:00+00:00,65300.0,67600.0,64850.0,59479.71875,459,0.0,
2010-01-06 00:00:00+00:00,64800.0,66000.0,63550.0,59845.7421875,318,0.0,
2010-01-07 00:00:00+00:00,65400.0,67500.0,62500.0,57786.83203125,536,0.0,
2010-01-08 00:00:00+00:00,63650.0,66350.0,63500.0,59159.44140625,344,0.0,
2010-01-11 00:00:00+00:00,63350.0,64650.0,62600.0,58061.35546875,217,0.0,
2010-01-12 00:00:00+00:00,65350.0,67650.0,63900.0,60898.07421875,458,0.0,
2010-01-13 00:00:00+00:00,66450.0,66500.0,62300.0,57420.80078125,477,0.0,
2010-01-14 00:00:00+00:00,62800.0,64250.0,62350.0,57603.82421875,248,0.0,
2010-01-15 00:00:00+00:00,63450.0,65150.0,63100.0,59022.18359375,471,0.0,
2010-01-19 00:00:00+00:00,64850.0,65150.0,59800.0,54995.8671875,467,0.0,
2010-01-20 00:00:00+00:00,61950.0,64000.0,61700.0,57009.01953125,430,0.0,
2010-01-21 00:00:00+00:00,62600.0,67950.0,61100.0,61858.91015625,804,0.0,
2010-01-22 00:00:00+00:00,68500.0,73300.0,66150.0,66205.5078125,719,0.0,
2010-01-25 00:00:00+00:00,70200.0,75300.0,69900.0,65198.9140625,414,0.0,
2010-01-26 00:00:00+00:00,73250.0,73600.0,69900.0,66891.8125,506,0.0,
2010-01-27 00:00:00+00:00,72000.0,76400.0,70750.0,64878.65234375,763,0.0,
2010-01-28 00:00:00+00:00,69850.0,75050.0,69400.0,66983.3046875,540,0.0,
2010-01-29 00:00:00+00:00,71600.0,75700.0,69650.0,67944.140625,546,0.0,
2010-02-01 00:00:00+00:00,72450.0,72950.0,69850.0,64192.33984375,378,0.0,
2010-02-02 00:00:00+00:00,69500.0,71950.0,66300.0,61401.37890625,535,0.0,
2010-02-03 00:00:00+00:00,68250.0,71600.0,68050.0,64375.359375,363,0.0,
2010-02-04 00:00:00+00:00,72600.0,78300.0,72050.0,71375.6484375,744,0.0,
2010-02-05 00:00:00+00:00,77450.0,80950.0,72850.0,67349.34375,796,0.0,
2010-02-08 00:00:00+00:00,72950.0,79250.0,72350.0,72336.4921875,328,0.0,
2010-02-09 00:00:00+00:00,75750.0,81250.0,75000.0,72656.7578125,663,0.0,
2010-02-10 00:00:00+00:00,79150.0,83600.0,76050.0,72244.9765625,594,0.0,
2010-02-11 00:00:00+00:00,79700.0,82000.0,76700.0,70231.8203125,418,0.0,
2010-02-12 00:00:00+00:00,79700.0,80350.0,74300.0,68081.40625,495,0.0,
2010-02-16 00:00:00+00:00,71700.0,72200.0,67500.0,62270.6875,575,0.0,
2010-02-17 00:00:00+00:00,67500.0,67500.0,65100.0,60257.52734375,419,0.0,
2010-02-18 00:00:00+00:00,66900.0,67250.0,62500.0,57969.8515625,554,0.0,
2010-02-19 00:00:00+00:00,63750.0,64550.0,61800.0,57558.05859375,424,0.0,
2010-02-22 00:00:00+00:00,62500.0,63250.0,61100.0,56780.25390625,293,0.0,
2010-02-23 00:00:00+00:00,62950.0,64100.0,61750.0,58198.61328125,392,0.0,
2010-02-24 00:00:00+00:00,63500.0,63700.0,61700.0,56505.72265625,320,0.0,
2010-02-25 00:00:00+00:00,63900.0,64850.0,60650.0,55819.421875,403,0.0,
2010-02-26 00:00:00+00:00,60700.0,61900.0,59100.0,55773.67578125,418,0.0,
2010-03-01 00:00:00+00:00,60050.0,60650.0,58800.0,54538.3203125,232,0.0,
2010-03-02 00:00:00+00:00,58900.0,59950.0,58500.0,54309.55859375,260,0.0,
2010-03-03 00:00:00+00:00,59300.0,60150.0,58650.0,54904.35546875,286,0.0,
2010-03-04 00:00:00+00:00,60000.0,60000.0,58600.0,53989.28125,338,0.0,
2010-03-05 00:00:00+00:00,58150.0,58500.0,53650.0,49551.18359375,657,0.0,
2010-03-08 00:00:00+00:00,54250.0,54250.0,51750.0,47721.0390625,525,0.0,
2010-03-09 00:00:00+00:00,52750.0,53300.0,49550.0,47217.7578125,628,0.0,
2010-03-10 00:00:00+00:00,51400.0,52100.0,49850.0,46256.91796875,483,0.0,
2010-03-11 00:00:00+00:00,51450.0,51750.0,49500.0,45387.58984375,458,0.0,
2010-03-12 00:00:00+00:00,48650.0,49700.0,47600.0,44198.015625,636,0.0,
2010-03-15 00:00:00+00:00,48950.0,50250.0,47750.0,44472.5234375,773,0.0,
2010-03-16 00:00:00+00:00,48400.0,48550.0,44750.0,41407.0390625,1012,0.0,
2010-03-17 00:00:00+00:00,44600.0,45100.0,42950.0,39622.63671875,841,0.0,
2010-03-18 00:00:00+00:00,43500.0,44100.0,42750.0,40125.93359375,768,0.0,
2010-03-19 00:00:00+00:00,45200.0,45450.0,43300.0,41361.2734375,725,0.0,
2010-03-22 00:00:00+00:00,46400.0,46550.0,43300.0,39897.1640625,902,0.0,
2010-03-23 00:00:00+00:00,43450.0,45050.0,43300.0,40209.65625,699,190.0,
2010-03-24 00:00:00+00:00,44450.0,44450.0,42200.0,39428.43359375,1020,0.0,
2010-03-25 00:00:00+00:00,42000.0,42600.0,40250.0,39106.75390625,964,0.0,
2010-03-26 00:00:00+00:00,42150.0,43750.0,41500.0,39566.29296875,950,0.0,
2010-03-29 00:00:00+00:00,42400.0,43950.0,42400.0,39704.16015625,543,0.0,
2010-03-30 00:00:00+00:00,43050.0,43750.0,42500.0,39612.25390625,499,0.0,
2010-03-31 00:00:00+00:00,43900.0,44650.0,43150.0,40944.91015625,744,0.0,
2010-04-01 00:00:00+00:00,43550.0,45200.0,43350.0,40531.33203125,537,0.0,
2010-04-05 00:00:00+00:00,43250.0,43800.0,40800.0,37544.32421875,965,0.0,
2010-04-06 00:00:00+00:00,41350.0,41650.0,38000.0,34924.9609375,1344,0.0,
2010-04-07 00:00:00+00:00,38450.0,41150.0,38100.0,37268.6015625,1088,0.0,
2010-04-08 00:00:00+00:00,41350.0,41500.0,40350.0,37544.32421875,642,0.0,
2010-04-09 00:00:00+00:00,40150.0,40850.0,38500.0,35476.40234375,559,0.0,
2010-04-12 00:00:00+00:00,38500.0,39650.0,38300.0,36257.62109375,366,0.0,
2010-04-13 00:00:00+00:00,39450.0,39700.0,36250.0,33592.296875,1005,0.0,
2010-04-14 00:00:00+00:00,35800.0,37100.0,35650.0,33500.390625,537,0.0,
2010-04-15 00:00:00+00:00,37150.0,39500.0,36750.0,36211.6640625,780,0.0,
2010-04-16 00:00:00+00:00,39600.0,42400.0,38700.0,38739.1328125,1172,0.0,
2010-04-19 00:00:00+00:00,43050.0,43450.0,40500.0,38187.6796875,726,0.0,
2010-04-20 00:00:00+00:00,40650.0,42200.0,39500.0,36395.4765625,445,0.0,
2010-04-21 00:00:00+00:00,39650.0,39650.0,36650.0,34373.5,1245,0.0,
2010-04-22 00:00:00+00:00,38250.0,38800.0,35150.0,32627.263671875,989,0.0,
2010-04-23 00:00:00+00:00,35250.0,36300.0,34100.0,31432.458984375,932,0.0,
2010-04-26 00:00:00+00:00,33950.0,34300.0,32600.0,30697.201171875,785,0.0,
2010-04-27 00:00:00+00:00,34000.0,36550.0,33300.0,33408.48046875,1357,0.0,
2010-04-28 00:00:00+00:00,35300.0,36700.0,35100.0,33316.56640625,1014,0.0,
2010-04-29 00:00:00+00:00,34850.0,34900.0,31150.0,28813.08984375,1452,0.0,
2010-04-30 00:00:00+00:00,31600.0,34400.0,30650.0,31432.458984375,2215,0.0,
2010-05-03 00:00:00+00:00,33350.0,33350.0,30150.0,28307.595703125,1503,0.0,
2010-05-04 00:00:00+00:00,32100.0,33650.0,31600.0,30053.841796875,2052,0.0,
2010-05-05 00:00:00+00:00,34500.0,35600.0,32350.0,31432.458984375,1402,0.0,
2010-05-06 00:00:00+00:00,34950.0,44450.0,34100.0,35200.6796875,2153,0.0,
2010-05-07 00:00:00+00:00,37450.0,42150.0,35650.0,36992.87890625,2493,0.0,
2010-05-10 00:00:00+00:00,33550.0,34900.0,31950.0,29410.486328125,1579,0.0,
2010-05-11 00:00:00+00:00,33550.0,33750.0,30700.0,29180.720703125,1429,0.0,
2010-05-12 00:00:00+00:00,31250.0,31800.0,29800.0,27710.1953125,1174,0.0,
2010-05-13 00:00:00+00:00,29950.0,31700.0,29750.0,28767.1328125,969,0.0,
2010-05-14 00:00:00+00:00,32500.0,35450.0,32250.0,31570.328125,1720,0.0,
2010-05-17 00:00:00+00:00,34100.0,37450.0,32450.0,31570.328125,1400,0.0,
2010-05-18 00:00:00+00:00,32650.0,37500.0,32550.0,34005.8828125,1640,0.0,
2010-05-19 00:00:00+00:00,38150.0,40900.0,35500.0,34970.90625,2043,0.0,
2010-05-20 00:00:00+00:00,41250.0,44000.0,39950.0,40393.46875,1851,0.0,
2010-05-21 00:00:00+00:00,46050.0,46800.0,39150.0,36303.5625,2132,0.0,
2010-05-24 00:00:00+00:00,39250.0,42150.0,38650.0,38555.3125,1086,0.0,
2010-05-25 00:00:00+00:00,45550.0,47050.0,40700.0,37682.19140625,1577,0.0,
2010-05-26 00:00:00+00:00,38900.0,42050.0,37400.0,37957.91015625,1316,0.0,
2010-05-27 00:00:00+00:00,38300.0,39550.0,34300.0,31570.328125,1382,0.0,
2010-05-28 00:00:00+00:00,34550.0,36350.0,33750.0,32902.98046875,1162,0.0,
2010-06-01 00:00:00+00:00,37050.0,38100.0,35300.0,34878.99609375,1007,0.0,
2010-06-02 00:00:00+00:00,37200.0,39150.0,35500.0,32673.216796875,914,0.0,
2010-06-03 00:00:00+00:00,35100.0,36950.0,35000.0,33040.84765625,665,0.0,
2010-06-04 00:00:00+00:00,38100.0,42600.0,37300.0,38831.03515625,1333,0.0,
2010-06-07 00:00:00+00:00,41450.0,42950.0,39300.0,39290.578125,1501,0.0,
2010-06-08 00:00:00+00:00,42150.0,45550.0,40200.0,37222.6484375,1627,0.0,
2010-06-09 00:00:00+00:00,39350.0,40300.0,36250.0,36395.4765625,1333,0.0,
2010-06-10 00:00:00+00:00,37150.0,38250.0,34150.0,31800.091796875,1823,0.0,
2010-06-11 00:00:00+00:00,35400.0,35850.0,33050.0,30467.427734375,1131,0.0,
2010-06-14 00:00:00+00:00,32200.0,33100.0,31050.0,29410.486328125,1687,0.0,
2010-06-15 00:00:00+00:00,31500.0,32100.0,29750.0,27480.423828125,1382,0.0,
2010-06-16 00:00:00+00:00,30750.0,31200.0,30000.0,28169.732421875,1078,0.0,
2010-06-17 00:00:00+00:00,30350.0,31500.0,30050.0,28077.82421875,1029,0.0,
2010-06-18 00:00:00+00:00,30300.0,31250.0,30150.0,28307.595703125,683,0.0,
2010-06-21 00:00:00+00:00,29550.0,31750.0,29150.0,28767.1328125,1118,0.0,
2010-06-22 00:00:00+00:00,31250.0,34500.0,30900.0,31570.328125,1482,0.0,
2010-06-23 00:00:00+00:00,34350.0,35850.0,32800.0,31202.6953125,1718,0.0,
2010-06-24 00:00:00+00:00,34700.0,36450.0,34250.0,33178.70703125,1789,0.0,
2010-06-25 00:00:00+00:00,35550.0,36300.0,32800.0,30467.427734375,1433,0.0,
2010-06-28 00:00:00+00:00,32950.0,34850.0,32750.0,31662.228515625,738,0.0,
2010-06-29 00:00:00+00:00,36250.0,38650.0,36000.0,34695.18359375,1915,0.0,
2010-06-30 00:00:00+00:00,37650.0,39400.0,36050.0,35889.984375,1301,0.0,
2010-07-01 00:00:00+00:00,39050.0,42350.0,38400.0,36119.7578125,2043,0.0,
2010-07-02 00:00:00+00:00,38950.0,42200.0,38450.0,38279.5859375,1390,0.0,
2010-07-06 00:00:00+00:00,39350.0,45700.0,38600.0,40853.0,1666,0.0,
2010-07-07 00:00:00+00:00,44250.0,44350.0,37800.0,34833.05078125,395,0.0,
2010-07-08 00:00:00+00:00,36330.0,38520.0,35490.0,33564.71875,3869,0.0,
2010-07-09 00:00:00+00:00,36650.0,36950.0,34880.0,32167.7265625,1625,0.0,
2010-07-12 00:00:00+00:00,35400.0,36350.0,34390.0,31937.953125,1192,0.0,
2010-07-13 00:00:00+00:00,33190.0,33700.0,31780.0,29640.2578125,2046,0.0,
2010-07-14 00:00:00+00:00,32670.0,33990.0,31850.0,30053.841796875,1967,0.0,
2010-07-15 00:00:00+00:00,32560.0,34980.0,32560.0,30366.328125,1965,0.0,
2010-07-16 00:00:00+00:00,33570.0,36990.0,33510.0,33371.71484375,2516,0.0,
2010-07-19 00:00:00+00:00,36070.0,37870.0,34310.0,32002.291015625,2037,0.0,
2010-07-20 00:00:00+00:00,36710.0,36890.0,32580.0,30246.84765625,2085,0.0,
2010-07-21 00:00:00+00:00,32350.0,35380.0,32150.0,31974.716796875,2062,0.0,
2010-07-22 00:00:00+00:00,33570.0,33650.0,30120.0,28325.9765625,2199,0.0,
2010-07-23 00:00:00+00:00,31120.0,32520.0,29720.0,27379.326171875,1940,0.0,
2010-07-26 00:00:00+00:00,29670.0,30280.0,27350.0,25228.685546875,1894,0.0,
2010-07-27 00:00:00+00:00,26750.0,28470.0,26510.0,25191.919921875,1507,0.0,
2010-07-28 00:00:00+00:00,27870.0,28170.0,26710.0,25440.0703125,1832,0.0,
2010-07-29 00:00:00+00:00,27000.0,29170.0,26800.0,25936.373046875,2085,0.0,
2010-07-30 00:00:00+00:00,29280.0,29510.0,27420.0,25596.31640625,1790,0.0,
2010-08-02 00:00:00+00:00,26560.0,26820.0,24840.0,23087.236328125,1682,0.0,
2010-08-03 00:00:00+00:00,25270.0,26300.0,25180.0,23592.7265625,1613,0.0,
2010-08-04 00:00:00+00:00,25460.0,26130.0,25180.0,23151.568359375,1647,0.0,
2010-08-05 00:00:00+00:00,25820.0,26330.0,25250.0,24024.693359375,1601,0.0,
2010-08-06 00:00:00+00:00,27150.0,27810.0,26290.0,24364.75390625,2097,0.0,
2010-08-09 00:00:00+00:00,25960.0,26610.0,25380.0,23436.486328125,1310,0.0,
2010-08-10 00:00:00+00:00,26300.0,27120.0,25570.0,24254.4609375,1648,0.0,
2010-08-11 00:00:00+00:00,27750.0,28930.0,27300.0,26037.4765625,2910,0.0,
2010-08-12 00:00:00+00:00,29290.0,29830.0,28480.0,26993.314453125,1849,0.0,
2010-08-13 00:00:00+00:00,29500.0,29670.0,28700.0,27140.36328125,1105,0.0,
2010-08-16 00:00:00+00:00,29670.0,30270.0,28620.0,27011.6953125,1176,0.0,
2010-08-17 00:00:00+00:00,28480.0,29050.0,26800.0,25145.96484375,1650,0.0,
2010-08-18 00:00:00+00:00,27160.0,27990.0,26750.0,25155.15625,1554,0.0,
2010-08-19 00:00:00+00:00,27560.0,29820.0,27530.0,26956.55078125,1965,0.0,
2010-08-20 00:00:00+00:00,29800.0,30540.0,29520.0,27250.654296875,1314,0.0,
2010-08-23 00:00:00+00:00,29400.0,30170.0,28940.0,27728.57421875,954,0.0,
2010-08-24 00:00:00+00:00,31420.0,32110.0,29880.0,28132.97265625,1985,0.0,
2010-08-25 00:00:00+00:00,31140.0,31300.0,28560.0,26598.109375,1416,0.0,
2010-08-26 00:00:00+00:00,28350.0,29600.0,27860.0,27020.88671875,1307,0.0,
2010-08-27 00:00:00+00:00,28800.0,30770.0,27880.0,25669.841796875,1721,0.0,
2010-08-30 00:00:00+00:00,28080.0,28780.0,27440.0,26405.10546875,1064,0.0,
2010-08-31 00:00:00+00:00,29000.0,29450.0,27740.0,25752.556640625,1267,0.0,
2010-09-01 00:00:00+00:00,27070.0,27070.0,25110.0,23225.09765625,1404,0.0,
2010-09-02 00:00:00+00:00,25210.0,25400.0,24230.0,22351.970703125,1313,0.0,
2010-09-03 00:00:00+00:00,23360.0,24020.0,23170.0,21331.794921875,1666,0.0,
2010-09-07 00:00:00+00:00,23840.0,24400.0,23600.0,22315.208984375,1028,0.0,
2010-09-08 00:00:00+00:00,24220.0,24500.0,23680.0,22287.634765625,749,0.0,
2010-09-09 00:00:00+00:00,23380.0,25210.0,23280.0,22921.80078125,1012,0.0,
2010-09-10 00:00:00+00:00,24750.0,25120.0,24220.0,22535.78515625,484,0.0,
2010-09-13 00:00:00+00:00,23970.0,24130.0,23300.0,21524.796875,1157,0.0,
2010-09-14 00:00:00+00:00,23550.0,24000.0,23120.0,21690.2421875,790,0.0,
2010-09-15 00:00:00+00:00,24000.0,24050.0,22750.0,21074.44921875,1165,0.0,
2010-09-16 00:00:00+00:00,23160.0,23630.0,22920.0,21469.65625,1004,0.0,
2010-09-17 00:00:00+00:00,23020.0,23790.0,22850.0,21258.26953125,712,0.0,
2010-09-20 00:00:00+00:00,22930.0,23030.0,21180.0,19695.8359375,1992,0.0,
2010-09-21 00:00:00+00:00,21280.0,22530.0,21280.0,20541.38671875,2088,0.0,
2010-09-22 00:00:00+00:00,22810.0,23400.0,22250.0,21295.033203125,1448,0.0,
2010-09-23 00:00:00+00:00,23920.0,25240.0,23670.0,23022.896484375,1384,0.0,
2010-09-24 00:00:00+00:00,24050.0,24120.0,22800.0,20991.736328125,1371,0.0,
