date,NC_Open,NC_High,NC_Low,NC_Close,NC_Volume,NC_Dividends,NC_Stock Splits
1977-06-17 00:00:00+00:00,0.5901299715042114,0.5901299715042114,0.587007999420166,0.2612375319004059,24020,0.0,
1977-06-20 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5745180249214172,0.2584582269191742,60050,0.0,
1977-06-21 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5776410102844238,0.2584582269191742,36030,0.0,
1977-06-22 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5776410102844238,0.2584582269191742,44037,0.0,
1977-06-23 00:00:00+00:00,0.5807629823684692,0.5932530164718628,0.5807629823684692,0.2640167474746704,108091,0.0,
1977-06-24 00:00:00+00:00,0.5994970202445984,0.6400880217552185,0.5994970202445984,0.2834703624248504,360302,0.0,
1977-06-27 00:00:00+00:00,0.6463329792022705,0.6650670170783997,0.6463329792022705,0.2931975424289703,112094,0.0,
1977-06-28 00:00:00+00:00,0.6650670170783997,0.7212700247764587,0.6650670170783997,0.3140406906604767,360302,0.0,
1977-06-29 00:00:00+00:00,0.7056580185890198,0.7087810039520264,0.6806790232658386,0.3098720610141754,180151,0.0,
1977-06-30 00:00:00+00:00,0.6962910294532776,0.6962910294532776,0.6869239807128906,0.3070927262306213,124104,0.0,
1977-07-01 00:00:00+00:00,0.6962910294532776,0.6962910294532776,0.6962910294532776,0.3098720610141754,36030,0.0,
1977-07-05 00:00:00+00:00,0.6962910294532776,0.6962910294532776,0.6869239807128906,0.3070927262306213,72060,0.0,
1977-07-06 00:00:00+00:00,0.6900460124015808,0.6931689977645874,0.6775569915771484,0.3015347123146057,36030,0.0,
1977-07-07 00:00:00+00:00,0.6775569915771484,0.6838020086288452,0.6775569915771484,0.3043138384819031,28023,0.0,
1977-07-08 00:00:00+00:00,0.6838020086288452,0.6838020086288452,0.6838020086288452,0.3043138384819031,0,0.0,
1977-07-11 00:00:00+00:00,0.6838020086288452,0.6838020086288452,0.6838020086288452,0.3043138384819031,16013,0.0,
1977-07-12 00:00:00+00:00,0.6806790232658386,0.6806790232658386,0.6775569915771484,0.3029240369796753,16013,0.0,
1977-07-13 00:00:00+00:00,0.6713119745254517,0.6713119745254517,0.6494550108909607,0.2931975424289703,56047,0.0,
1977-07-15 00:00:00+00:00,0.6588230133056641,0.6713119745254517,0.6588230133056641,0.2931975424289703,72060,0.0,
1977-07-18 00:00:00+00:00,0.6588230133056641,0.6619449853897095,0.6369659900665283,0.2848597764968872,48040,0.0,
1977-07-19 00:00:00+00:00,0.6400880217552185,0.6463329792022705,0.6400880217552185,0.2848597764968872,28023,0.0,
1977-07-20 00:00:00+00:00,0.6369659900665283,0.6369659900665283,0.6119869947433472,0.2737433314323425,64054,0.0,
1977-07-21 00:00:00+00:00,0.6151090264320374,0.6151090264320374,0.6088650226593018,0.2737433314323425,32027,0.0,
1977-07-22 00:00:00+00:00,0.6088650226593018,0.6088650226593018,0.5994970202445984,0.2667955160140991,100084,0.0,
1977-07-25 00:00:00+00:00,0.5994970202445984,0.5994970202445984,0.5994970202445984,0.2667955160140991,40034,0.0,
1977-07-26 00:00:00+00:00,0.5994970202445984,0.5994970202445984,0.5901299715042114,0.2626269459724426,16013,0.0,
1977-07-27 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5589060187339783,0.2487313002347946,44037,0.0,
1977-07-28 00:00:00+00:00,0.5589060187339783,0.5682740211486816,0.5589060187339783,0.2501210868358612,20017,0.0,
1977-07-29 00:00:00+00:00,0.5589060187339783,0.5589060187339783,0.5339270234107971,0.2487313002347946,180151,0.0,
1977-08-01 00:00:00+00:00,0.5495390295982361,0.5495390295982361,0.5495390295982361,0.2445626556873321,12010,0.0,
1977-08-02 00:00:00+00:00,0.5495390295982361,0.5526620149612427,0.5401719808578491,0.2403939068317413,76064,0.0,
1977-08-03 00:00:00+00:00,0.5401719808578491,0.5401719808578491,0.5339270234107971,0.2376145273447036,48040,0.0,
1977-08-04 00:00:00+00:00,0.5339270234107971,0.5401719808578491,0.5245599746704102,0.2403939068317413,36030,0.0,
1977-08-05 00:00:00+00:00,0.5401719808578491,0.5589060187339783,0.5401719808578491,0.2487313002347946,48040,0.0,
1977-08-08 00:00:00+00:00,0.5589060187339783,0.5589060187339783,0.5495390295982361,0.2445626556873321,72060,0.0,
1977-08-09 00:00:00+00:00,0.5495390295982361,0.5495390295982361,0.5495390295982361,0.2445626556873321,4003,0.0,
1977-08-10 00:00:00+00:00,0.5495390295982361,0.5651509761810303,0.5495390295982361,0.2515103816986084,120101,0.0,
1977-08-11 00:00:00+00:00,0.5651509761810303,0.571395993232727,0.5651509761810303,0.2515103816986084,36030,0.0,
1977-08-12 00:00:00+00:00,0.5776410102844238,0.5807629823684692,0.5776410102844238,0.2584582269191742,56047,0.0,
1977-08-15 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5776410102844238,0.2570687532424927,32027,0.0,
1977-08-16 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5807629823684692,0.2584582269191742,16013,0.0,
1977-08-17 00:00:00+00:00,0.5807629823684692,0.5807629823684692,0.5776410102844238,0.2570687532424927,36030,0.0,
1977-08-18 00:00:00+00:00,0.5776410102844238,0.5776410102844238,0.5776410102844238,0.2570687532424927,4003,0.0,
1977-08-19 00:00:00+00:00,0.571395993232727,0.571395993232727,0.571395993232727,0.2542896270751953,16013,0.0,
1977-08-22 00:00:00+00:00,0.571395993232727,0.5776410102844238,0.571395993232727,0.2570687532424927,20017,0.0,
1977-08-23 00:00:00+00:00,0.571395993232727,0.571395993232727,0.571395993232727,0.2542896270751953,24020,0.0,
1977-08-24 00:00:00+00:00,0.571395993232727,0.571395993232727,0.571395993232727,0.2542896270751953,8007,0.0,
1977-08-25 00:00:00+00:00,0.571395993232727,0.5776410102844238,0.571395993232727,0.2570687532424927,24020,0.0,
1977-08-26 00:00:00+00:00,0.5776410102844238,0.5776410102844238,0.5776410102844238,0.2570687532424927,0,0.0,
1977-08-29 00:00:00+00:00,0.571395993232727,0.571395993232727,0.571395993232727,0.2542896270751953,20017,0.0,
1977-08-30 00:00:00+00:00,0.5651509761810303,0.5651509761810303,0.5495390295982361,0.2445626556873321,104087,0.0,
1977-08-31 00:00:00+00:00,0.5495390295982361,0.5495390295982361,0.5432940125465393,0.2445626556873321,16013,0.0,
1977-09-01 00:00:00+00:00,0.5495390295982361,0.5495390295982361,0.5495390295982361,0.2445626556873321,12010,0.0,
1977-09-02 00:00:00+00:00,0.5495390295982361,0.5526620149612427,0.5495390295982361,0.2445626556873321,12010,0.0,
1977-09-06 00:00:00+00:00,0.5495390295982361,0.5589060187339783,0.5432940125465393,0.2445626556873321,52044,0.0,
1977-09-07 00:00:00+00:00,0.5401719808578491,0.5401719808578491,0.5339270234107971,0.2376145273447036,32027,0.0,
1977-09-08 00:00:00+00:00,0.5339270234107971,0.5339270234107971,0.5339270234107971,0.2376145273447036,44037,0.0,
1977-09-09 00:00:00+00:00,0.5339270234107971,0.5339270234107971,0.5245599746704102,0.2376145273447036,40034,0.0,
1977-09-12 00:00:00+00:00,0.5339270234107971,0.5339270234107971,0.5245599746704102,0.2376145273447036,16013,0.0,
1977-09-13 00:00:00+00:00,0.5308049917221069,0.5308049917221069,0.5308049917221069,0.2362255752086639,4003,0.0,
1977-09-14 00:00:00+00:00,0.5245599746704102,0.5245599746704102,0.5245599746704102,0.2334460765123367,24020,0.0,
1977-09-15 00:00:00+00:00,0.5245599746704102,0.5245599746704102,0.5214380025863647,0.2320564538240432,40034,0.0,
1977-09-16 00:00:00+00:00,0.5245599746704102,0.5245599746704102,0.5245599746704102,0.2334460765123367,36030,0.0,
1977-09-19 00:00:00+00:00,0.5214380025863647,0.5214380025863647,0.5027040243148804,0.2237195670604705,76064,0.0,
1977-09-20 00:00:00+00:00,0.5027040243148804,0.5120710134506226,0.5027040243148804,0.2278879880905151,380319,0.0,
1977-09-21 00:00:00+00:00,0.5027040243148804,0.5027040243148804,0.5027040243148804,0.2237195670604705,92077,0.0,
