date,ENOV_Open,ENOV_High,ENOV_Low,ENOV_Close,ENOV_Volume,ENOV_Dividends,ENOV_Stock Splits
2008-05-08 00:00:00+00:00,38.72633361816406,41.30809020996094,34.93975830078125,36.14457702636719,6937605,,
2008-05-09 00:00:00+00:00,35.266780853271484,36.798622131347656,34.45783233642578,35.283992767333984,963007,,
2008-05-12 00:00:00+00:00,35.88640213012695,36.66093063354492,34.44062042236328,35.95524978637695,429998,,
2008-05-13 00:00:00+00:00,37.33218765258789,38.81239318847656,36.833045959472656,37.98623275756836,1447910,,
2008-05-14 00:00:00+00:00,38.51979446411133,40.361446380615234,37.86574935913086,39.8623046875,1371857,,
2008-05-15 00:00:00+00:00,40.8433723449707,41.996559143066406,40.0172119140625,41.39414978027344,783653,,
2008-05-16 00:00:00+00:00,42.32358169555664,42.34079360961914,40.56798553466797,40.9810676574707,493734,,
2008-05-19 00:00:00+00:00,41.738380432128906,41.962135314941406,40.154903411865234,40.9982795715332,494024,,
2008-05-20 00:00:00+00:00,40.9982795715332,40.9982795715332,38.9845085144043,39.58691787719727,308279,,
2008-05-21 00:00:00+00:00,40.361446380615234,40.39587020874024,38.72633361816406,39.707401275634766,328904,,
2008-05-22 00:00:00+00:00,39.58691787719727,40.44750213623047,38.55421829223633,38.55421829223633,317168,,
2008-05-23 00:00:00+00:00,38.020652770996094,38.46815872192383,36.74698638916016,38.0722885131836,472179,,
2008-05-27 00:00:00+00:00,38.60585021972656,41.27366638183594,37.951805114746094,40.8777961730957,423898,,
2008-05-28 00:00:00+00:00,41.61790084838867,41.61790084838867,40.275386810302734,41.29087829589844,258603,,
2008-05-29 00:00:00+00:00,41.58347702026367,42.28915786743164,40.06884765625,41.824440002441406,267376,,
2008-05-30 00:00:00+00:00,42.34079360961914,44.33734893798828,42.16867446899414,42.66781234741211,380148,,
2008-06-02 00:00:00+00:00,43.01204681396485,43.21858978271485,41.30809020996094,41.858863830566406,208056,,
2008-06-03 00:00:00+00:00,42.44406127929688,42.44406127929688,40.481929779052734,41.32530212402344,206952,,
2008-06-04 00:00:00+00:00,41.23924255371094,42.16867446899414,40.103271484375,41.20481872558594,187140,,
2008-06-05 00:00:00+00:00,41.738380432128906,42.633392333984375,40.9638557434082,42.426849365234375,178541,,
2008-06-06 00:00:00+00:00,42.18588638305664,42.426849365234375,40.44750213623047,41.54905319213867,274871,,
2008-06-09 00:00:00+00:00,41.22203063964844,41.65232467651367,39.1910514831543,39.93115234375,189638,,
2008-06-10 00:00:00+00:00,39.43201446533203,39.55249786376953,37.14285659790039,37.86574935913086,500880,,
2008-06-11 00:00:00+00:00,37.79690170288086,40.8433723449707,37.79690170288086,39.0705680847168,442315,,
2008-06-12 00:00:00+00:00,39.0533561706543,40.430294036865234,39.0533561706543,39.621341705322266,226997,,
2008-06-13 00:00:00+00:00,40.17211532592773,42.94319915771485,39.759037017822266,41.65232467651367,369458,,
2008-06-16 00:00:00+00:00,43.01204681396485,43.54561233520508,41.996559143066406,42.16867446899414,629688,,
2008-06-17 00:00:00+00:00,43.11531829833984,43.20137786865234,40.103271484375,40.56798553466797,585532,,
2008-06-18 00:00:00+00:00,40.361446380615234,42.90877914428711,40.361446380615234,41.962135314941406,406816,,
2008-06-19 00:00:00+00:00,42.40963745117188,42.40963745117188,39.621341705322266,40.9466438293457,323036,,
2008-06-20 00:00:00+00:00,39.31153106689453,41.27366638183594,39.1566276550293,41.27366638183594,321932,,
2008-06-23 00:00:00+00:00,41.60068893432617,42.11703872680664,40.63683319091797,41.54905319213867,196204,,
2008-06-24 00:00:00+00:00,41.0154914855957,43.51118850708008,40.9638557434082,42.90877914428711,634103,,
2008-06-25 00:00:00+00:00,42.99483489990234,43.39070510864258,41.0499153137207,41.63511276245117,181214,,
2008-06-26 00:00:00+00:00,41.70396041870117,41.996559143066406,40.8950080871582,41.27366638183594,300028,,
