date,NRC_Open,NRC_High,NRC_Low,NRC_Close,NRC_Volume,NRC_Dividends,NRC_Stock Splits
2013-06-21 00:00:00+00:00,18.36000061035156,18.655000686645508,16.739999771118164,13.736627578735352,208800,0.0,
2013-06-24 00:00:00+00:00,16.75,16.75,16.014999389648438,13.117053031921388,57000,0.0,
2013-06-25 00:00:00+00:00,16.219999313354492,16.665000915527344,15.9350004196167,13.165963172912598,15600,0.0,
2013-06-26 00:00:00+00:00,16.149999618530273,17.239999771118164,16.149999618530273,13.63879680633545,30700,0.0,
2013-06-27 00:00:00+00:00,16.709999084472656,17.469999313354492,16.709999084472656,14.119784355163574,8400,0.0,
2013-06-28 00:00:00+00:00,17.34000015258789,18.0,16.84000015258789,14.674141883850098,418600,0.0,
2013-07-01 00:00:00+00:00,17.600000381469727,17.93000030517578,16.450000762939453,14.005654335021973,15100,0.0,
2013-07-02 00:00:00+00:00,17.100000381469727,17.100000381469727,16.420000076293945,13.695866584777832,11300,0.0,
2013-07-03 00:00:00+00:00,16.799999237060547,16.799999237060547,16.600000381469727,13.687715530395508,29200,0.0,
2013-07-05 00:00:00+00:00,17.989999771118164,17.989999771118164,17.110000610351562,14.062715530395508,11800,0.0,
2013-07-08 00:00:00+00:00,17.110000610351562,17.26099967956543,16.760000228881836,13.793686866760254,10600,0.0,
2013-07-09 00:00:00+00:00,16.959999084472656,17.440000534057617,16.219999313354492,13.9241304397583,14700,0.0,
2013-07-10 00:00:00+00:00,17.020000457763672,17.3439998626709,17.020000457763672,13.94858741760254,8200,0.0,
2013-07-11 00:00:00+00:00,17.190000534057617,17.389999389648438,17.06999969482422,14.005654335021973,13500,0.0,
2013-07-12 00:00:00+00:00,17.110000610351562,17.3799991607666,16.940000534057617,13.973040580749512,8400,0.0,
2013-07-15 00:00:00+00:00,17.139999389648438,17.780000686645508,16.8700008392334,14.331743240356444,16200,0.0,
2013-07-16 00:00:00+00:00,17.65999984741211,18.25,17.65999984741211,14.519246101379396,20500,0.0,
2013-07-17 00:00:00+00:00,17.959999084472656,18.43000030517578,17.670000076293945,14.674141883850098,13600,0.0,
2013-07-18 00:00:00+00:00,18.100000381469727,18.45499992370605,17.799999237060547,14.698603630065918,9500,0.0,
2013-07-19 00:00:00+00:00,18.030000686645508,18.25,17.709999084472656,14.755663871765137,26800,0.0,
2013-07-22 00:00:00+00:00,17.799999237060547,18.030000686645508,17.649999618530273,14.584464073181152,15600,0.0,
2013-07-23 00:00:00+00:00,18.06999969482422,18.450000762939453,17.920000076293945,14.747511863708496,56100,0.0,
2013-07-24 00:00:00+00:00,18.0,18.309999465942383,17.799999237060547,14.657835960388184,23100,0.0,
2013-07-25 00:00:00+00:00,17.920000076293945,18.0,17.829999923706055,14.641528129577637,34300,0.0,
2013-07-26 00:00:00+00:00,17.790000915527344,18.1200008392334,17.790000915527344,14.63337516784668,24300,0.0,
2013-07-29 00:00:00+00:00,17.899999618530273,18.190000534057617,17.8700008392334,14.59261417388916,3900,0.0,
2013-07-30 00:00:00+00:00,18.049999237060547,18.1299991607666,17.850000381469727,14.674141883850098,8000,0.0,
2013-07-31 00:00:00+00:00,18.0,18.059999465942383,17.799999237060547,14.657835960388184,15900,0.0,
2013-08-01 00:00:00+00:00,18.0,18.0,17.799999237060547,14.66598892211914,13000,0.0,
2013-08-02 00:00:00+00:00,17.93000030517578,17.95199966430664,16.8799991607666,14.356200218200684,29500,0.0,
2013-08-05 00:00:00+00:00,17.459999084472656,17.81999969482422,16.06999969482422,14.511093139648438,19100,0.0,
2013-08-06 00:00:00+00:00,17.780000686645508,18.5,17.68000030517578,14.845333099365234,20700,0.0,
2013-08-07 00:00:00+00:00,18.020000457763672,18.190000534057617,17.450000762939453,14.649685859680176,9800,0.0,
2013-08-08 00:00:00+00:00,18.0,18.010000228881836,17.110000610351562,14.299134254455566,8700,0.0,
2013-08-09 00:00:00+00:00,17.479999542236328,17.969999313354492,17.479999542236328,14.470333099365234,1000,0.0,
2013-08-12 00:00:00+00:00,17.5,17.5,16.430999755859375,14.193153381347656,5200,0.0,
2013-08-13 00:00:00+00:00,17.59000015258789,17.700000762939453,17.31999969482422,14.274677276611328,5500,0.0,
2013-08-14 00:00:00+00:00,17.360000610351562,17.729999542236328,17.139999389648438,14.152395248413086,12700,0.0,
2013-08-15 00:00:00+00:00,17.18000030517578,17.75,16.709999084472656,13.956735610961914,23500,0.0,
2013-08-16 00:00:00+00:00,17.0,17.25,16.190000534057617,13.304553985595703,20800,0.0,
2013-08-19 00:00:00+00:00,16.65999984741211,16.65999984741211,15.949999809265137,13.23118019104004,7900,0.0,
2013-08-20 00:00:00+00:00,15.770000457763672,16.639999389648438,15.6850004196167,13.337162971496582,10500,0.0,
2013-08-21 00:00:00+00:00,16.280000686645508,16.940000534057617,16.27199935913086,13.312703132629396,8800,0.0,
2013-08-22 00:00:00+00:00,16.280000686645508,16.760000228881836,16.030000686645508,13.663251876831056,7200,0.0,
2013-08-23 00:00:00+00:00,16.729999542236328,17.09000015258789,16.309999465942383,13.540971755981444,9600,0.0,
2013-08-26 00:00:00+00:00,15.600000381469728,17.100000381469727,15.550000190734863,13.557272911071776,13800,0.0,
2013-08-27 00:00:00+00:00,16.479999542236328,16.770000457763672,15.390000343322754,13.451292037963867,18200,0.0,
2013-08-28 00:00:00+00:00,16.479999542236328,16.969999313354492,16.040000915527344,13.36977195739746,7700,0.0,
2013-08-29 00:00:00+00:00,16.329999923706055,16.84000015258789,16.270000457763672,13.48390769958496,17700,0.0,
2013-08-30 00:00:00+00:00,16.549999237060547,16.860000610351562,16.290000915527344,13.361621856689451,32000,0.0,
2013-09-03 00:00:00+00:00,16.520000457763672,17.06999969482422,16.25,13.54912567138672,6000,0.0,
2013-09-04 00:00:00+00:00,16.670000076293945,16.950000762939453,16.25,13.761082649230955,25800,0.0,
2013-09-05 00:00:00+00:00,16.84000015258789,16.93000030517578,16.399999618530273,13.46760082244873,10600,0.0,
2013-09-06 00:00:00+00:00,16.56999969482422,16.950000762939453,15.359999656677246,13.108899116516112,35700,0.0,
2013-09-09 00:00:00+00:00,16.209999084472656,16.799999237060547,15.960000038146973,13.475752830505373,17000,0.0,
2013-09-10 00:00:00+00:00,16.610000610351562,16.899999618530273,15.970000267028809,13.288247108459473,12000,0.0,
2013-09-11 00:00:00+00:00,16.079999923706055,16.40999984741211,15.93000030517578,12.986615180969238,5700,0.0,
2013-09-12 00:00:00+00:00,15.649999618530272,16.239999771118164,15.649999618530272,12.986615180969238,19200,0.0,
2013-09-13 00:00:00+00:00,16.0,17.280000686645508,15.84000015258789,13.981192588806152,17000,0.0,
2013-09-16 00:00:00+00:00,17.200000762939453,17.510000228881836,16.0,13.165963172912598,14800,0.0,
2013-09-17 00:00:00+00:00,16.200000762939453,16.639999389648438,15.789999961853027,13.108899116516112,8700,0.0,
2013-09-18 00:00:00+00:00,16.1200008392334,16.899999618530273,16.030000686645508,13.752925872802734,4900,0.0,
2013-09-19 00:00:00+00:00,16.84000015258789,16.84000015258789,16.260000228881836,13.54912567138672,6300,0.0,
2013-09-20 00:00:00+00:00,16.610000610351562,17.010000228881836,16.0,13.712169647216797,20800,0.0,
2013-09-23 00:00:00+00:00,16.459999084472656,17.420000076293945,16.459999084472656,14.079023361206056,12100,0.0,
2013-09-24 00:00:00+00:00,17.15999984741211,17.709999084472656,16.799999237060547,14.209461212158203,12700,0.0,
2013-09-25 00:00:00+00:00,17.450000762939453,17.549999237060547,17.030000686645508,14.307287216186523,6200,0.0,
2013-09-26 00:00:00+00:00,17.520000457763672,18.010000228881836,17.329999923706055,14.486637115478516,10600,0.0,
2013-09-27 00:00:00+00:00,17.65999984741211,18.6299991607666,17.34000015258789,14.69044589996338,9100,0.0,
2013-09-30 00:00:00+00:00,18.0,18.84000015258789,18.0,15.350781440734863,27900,0.0,
2013-10-01 00:00:00+00:00,18.65999984741211,18.850000381469727,18.280000686645508,15.195884704589844,10300,0.0,
2013-10-02 00:00:00+00:00,18.56999969482422,18.59000015258789,18.18000030517578,14.902406692504885,10000,0.0,
2013-10-03 00:00:00+00:00,18.530000686645508,18.530000686645508,17.8799991607666,14.674141883850098,7400,0.0,
2013-10-04 00:00:00+00:00,17.90999984741211,18.5,17.75,14.714900016784668,24600,0.0,
2013-10-07 00:00:00+00:00,17.899999618530273,18.049999237060547,17.43000030517578,14.348050117492676,11200,0.0,
2013-10-08 00:00:00+00:00,17.719999313354492,17.878000259399414,17.049999237060547,14.046415328979492,13300,0.0,
2013-10-09 00:00:00+00:00,17.31999969482422,18.0,17.31999969482422,14.551856994628906,14500,0.0,
2013-10-10 00:00:00+00:00,18.0,18.030000686645508,17.530000686645508,14.66598892211914,11200,0.0,
2013-10-11 00:00:00+00:00,18.0,18.010000228881836,17.5,14.674141883850098,29400,0.0,
2013-10-14 00:00:00+00:00,17.899999618530273,18.0,17.389999389648438,14.66598892211914,18000,0.0,
2013-10-15 00:00:00+00:00,17.899999618530273,18.0,17.399999618530273,14.502941131591797,10000,0.0,
2013-10-16 00:00:00+00:00,17.899999618530273,18.0,17.700000762939453,14.641528129577637,16300,0.0,
2013-10-17 00:00:00+00:00,17.81999969482422,17.93000030517578,17.459999084472656,14.53554916381836,7500,0.0,
2013-10-18 00:00:00+00:00,17.979999542236328,18.0,17.475000381469727,14.66598892211914,24800,0.0,
2013-10-21 00:00:00+00:00,17.899999618530273,18.63500022888184,17.559999465942383,14.747511863708496,19700,0.0,
2013-10-22 00:00:00+00:00,18.07999992370605,18.440000534057617,18.0,15.000228881835938,10900,0.0,
2013-10-23 00:00:00+00:00,18.40999984741211,18.40999984741211,17.920000076293945,14.943164825439451,11300,0.0,
2013-10-24 00:00:00+00:00,18.1200008392334,18.90999984741211,18.1200008392334,15.163281440734863,14300,0.0,
2013-10-25 00:00:00+00:00,18.670000076293945,18.92300033569336,17.899999618530273,15.22034740447998,13600,0.0,
2013-10-28 00:00:00+00:00,18.700000762939453,18.96999931335449,18.46999931335449,15.163281440734863,12000,0.0,
2013-10-29 00:00:00+00:00,18.57999992370605,18.979999542236328,18.57999992370605,15.293716430664062,15700,0.0,
2013-10-30 00:00:00+00:00,18.649999618530277,18.790000915527344,17.600000381469727,14.59261417388916,19200,0.0,
2013-10-31 00:00:00+00:00,18.100000381469727,18.100000381469727,17.34000015258789,14.299134254455566,11600,0.0,
2013-11-01 00:00:00+00:00,17.489999771118164,17.610000610351562,16.114999771118164,13.826300621032717,52200,0.0,
2013-11-04 00:00:00+00:00,16.81999969482422,17.229999542236328,16.540000915527344,13.5654296875,15400,0.0,
2013-11-05 00:00:00+00:00,16.860000610351562,16.860000610351562,15.989999771118164,13.622493743896484,11300,0.0,
2013-11-06 00:00:00+00:00,16.850000381469727,17.040000915527344,16.799999237060547,13.695866584777832,6500,0.0,
2013-11-07 00:00:00+00:00,16.610000610351562,16.920000076293945,16.040000915527344,13.157812118530272,16600,0.0,
2013-11-08 00:00:00+00:00,16.1299991607666,17.051000595092773,16.1299991607666,13.826300621032717,10400,0.0,
2013-11-11 00:00:00+00:00,16.899999618530273,16.90999984741211,16.3799991607666,13.35346508026123,9900,0.0,
2013-11-12 00:00:00+00:00,16.3799991607666,16.68000030517578,15.989999771118164,13.40237808227539,10200,0.0,
2013-11-13 00:00:00+00:00,16.299999237060547,16.40999984741211,15.960000038146973,13.377921104431152,10000,0.0,
2013-11-14 00:00:00+00:00,16.309999465942383,16.6299991607666,15.779999732971191,13.068135261535645,8600,0.0,
2013-11-15 00:00:00+00:00,15.979999542236328,16.600000381469727,15.777000427246094,13.53281593322754,13600,0.0,
2013-11-18 00:00:00+00:00,16.59000015258789,16.850000381469727,16.049999237060547,13.329009056091309,11900,0.0,
2013-11-19 00:00:00+00:00,16.31999969482422,16.860000610351562,16.010000228881836,13.744779586791992,14600,0.0,
2013-11-20 00:00:00+00:00,16.850000381469727,17.09000015258789,16.639999389648438,13.93228244781494,10100,0.0,
2013-11-21 00:00:00+00:00,16.760000228881836,17.600000381469727,16.739999771118164,14.250225067138672,11500,0.0,
2013-11-22 00:00:00+00:00,17.43000030517578,17.700000762939453,16.850000381469727,14.103476524353027,13900,0.0,
2013-11-25 00:00:00+00:00,17.020000457763672,17.610000610351562,16.809999465942383,14.233915328979492,12700,0.0,
2013-11-26 00:00:00+00:00,17.450000762939453,18.200000762939453,15.6899995803833,14.674141883850098,11900,0.0,
2013-11-27 00:00:00+00:00,18.030000686645508,19.0,17.700000762939453,15.22034740447998,29400,0.0,
2013-11-29 00:00:00+00:00,18.8799991607666,18.8799991607666,17.979999542236328,14.92685890197754,8500,0.0,
2013-12-02 00:00:00+00:00,18.290000915527344,18.6200008392334,17.43000030517578,14.714900016784668,13600,0.0,
2013-12-03 00:00:00+00:00,17.969999313354492,18.25,17.520999908447266,14.494789123535156,56700,0.0,
2013-12-04 00:00:00+00:00,17.940000534057617,18.0,17.079999923706055,14.013805389404297,22000,0.0,
2013-12-05 00:00:00+00:00,17.139999389648438,17.5,16.350000381469727,13.655102729797363,9200,0.0,
2013-12-06 00:00:00+00:00,16.850000381469727,17.299999237060547,16.408000946044922,14.046415328979492,5800,0.0,
2013-12-09 00:00:00+00:00,17.290000915527344,17.450000762939453,17.0,14.193153381347656,10100,0.0,
2013-12-10 00:00:00+00:00,17.56999969482422,17.56999969482422,16.479999542236328,13.720319747924805,42500,0.0,
2013-12-11 00:00:00+00:00,16.899999618530273,16.899999618530273,16.280000686645508,13.508360862731934,7800,0.0,
2013-12-12 00:00:00+00:00,16.049999237060547,16.540000915527344,15.90999984741211,13.174117088317873,56400,0.0,
2013-12-13 00:00:00+00:00,16.200000762939453,16.559999465942383,15.899999618530272,13.48390769958496,75000,0.0,
2013-12-16 00:00:00+00:00,16.600000381469727,17.25,16.190000534057617,13.862985610961914,17800,0.0,
2013-12-17 00:00:00+00:00,16.950000762939453,17.5,16.440000534057617,14.250225067138672,17300,0.0,
2013-12-18 00:00:00+00:00,17.020000457763672,18.0,16.947999954223633,14.66598892211914,18700,0.0,
2013-12-19 00:00:00+00:00,17.93000030517578,17.93000030517578,17.329999923706055,14.12793254852295,10700,0.0,
2013-12-20 00:00:00+00:00,17.299999237060547,17.93000030517578,17.149999618530273,14.331743240356444,66100,0.0,
2013-12-23 00:00:00+00:00,17.68000030517578,17.989999771118164,17.520999908447266,14.52739715576172,7900,0.0,
2013-12-24 00:00:00+00:00,17.950000762939453,18.200000762939453,17.93000030517578,14.674141883850098,3500,0.0,
2013-12-26 00:00:00+00:00,18.1200008392334,18.190000534057617,18.1200008392334,14.796426773071287,3500,0.0,
2013-12-27 00:00:00+00:00,18.229999542236328,18.26000022888184,17.690000534057617,14.804574966430664,5900,0.0,
2013-12-30 00:00:00+00:00,18.350000381469727,18.450000762939453,18.030000686645508,14.92685890197754,6700,0.0,
2013-12-31 00:00:00+00:00,18.36000061035156,19.0,18.36000061035156,15.342628479003906,19300,0.0,
2014-01-02 00:00:00+00:00,18.450000762939453,19.0,18.450000762939453,15.0899076461792,8900,0.0,
2014-01-03 00:00:00+00:00,18.540000915527344,18.540000915527344,18.020000457763672,14.845333099365234,4500,0.0,
2014-01-06 00:00:00+00:00,18.209999084472656,18.850000381469727,18.200000762939453,15.32632541656494,9300,0.0,
2014-01-07 00:00:00+00:00,18.790000915527344,19.0,18.3799991607666,15.155126571655272,9200,0.0,
2014-01-08 00:00:00+00:00,18.450000762939453,18.5,16.969999313354492,14.45402717590332,13300,0.0,
2014-01-09 00:00:00+00:00,17.81999969482422,17.81999969482422,17.0,14.136086463928224,4000,0.0,
2014-01-10 00:00:00+00:00,17.360000610351562,17.489999771118164,16.809999465942383,14.25837230682373,10600,0.0,
2014-01-13 00:00:00+00:00,17.40999984741211,17.909000396728516,16.25,13.573580741882324,12600,0.0,
2014-01-14 00:00:00+00:00,16.700000762939453,17.128999710083008,16.579999923706055,13.834453582763672,7300,0.0,
2014-01-15 00:00:00+00:00,16.950000762939453,17.079999923706055,16.42300033569336,13.81814956665039,11900,0.0,
2014-01-16 00:00:00+00:00,16.84000015258789,17.010000228881836,16.31999969482422,13.304553985595703,12200,0.0,
2014-01-17 00:00:00+00:00,16.34000015258789,18.96999931335449,16.0,13.043681144714355,18500,0.0,
2014-01-21 00:00:00+00:00,16.149999618530273,16.3799991607666,13.800000190734863,13.117053031921388,11600,0.0,
2014-01-22 00:00:00+00:00,15.979999542236328,16.709999084472656,15.979999542236328,13.418685913085938,12700,0.0,
2014-01-23 00:00:00+00:00,16.299999237060547,16.299999237060547,15.5649995803833,12.913244247436523,20100,0.0,
2014-01-24 00:00:00+00:00,15.699999809265137,16.445999145507812,15.670000076293944,12.880635261535645,15800,0.0,
2014-01-27 00:00:00+00:00,15.550000190734863,15.949999809265137,15.21500015258789,12.75834846496582,15300,0.0,
2014-01-28 00:00:00+00:00,15.619999885559082,15.800000190734863,15.5,12.70943546295166,22700,0.0,
2014-01-29 00:00:00+00:00,15.43000030517578,15.579999923706056,14.850000381469728,12.106164932250977,12000,0.0,
2014-01-30 00:00:00+00:00,15.020000457763672,15.68000030517578,14.890000343322754,12.644220352172852,27600,0.0,
2014-01-31 00:00:00+00:00,15.229999542236328,15.380000114440918,15.0,12.228452682495115,12700,0.0,
2014-02-03 00:00:00+00:00,15.050000190734863,15.600000381469728,13.75,11.682246208190918,41200,0.0,
2014-02-04 00:00:00+00:00,14.949999809265137,14.970000267028809,14.369999885559082,12.00833797454834,13400,0.0,
2014-02-05 00:00:00+00:00,14.729999542236328,15.010000228881836,14.210000038146973,11.674094200134276,16600,0.0,
2014-02-06 00:00:00+00:00,14.40999984741211,14.539999961853027,14.100000381469728,11.641484260559082,11800,0.0,
2014-02-07 00:00:00+00:00,14.369999885559082,14.59000015258789,13.960000038146973,11.543657302856444,21600,0.0,
2014-02-10 00:00:00+00:00,14.220000267028809,14.529999732971191,13.640000343322754,11.478437423706056,25000,0.0,
2014-02-11 00:00:00+00:00,14.329999923706056,14.739999771118164,14.25,11.934965133666992,14500,0.0,
2014-02-12 00:00:00+00:00,14.802000045776367,15.220000267028809,14.369999885559082,12.236602783203123,15400,0.0,
2014-02-13 00:00:00+00:00,14.81999969482422,15.399999618530272,14.116000175476074,12.481170654296877,16100,0.0,
2014-02-14 00:00:00+00:00,15.34000015258789,15.970000267028809,15.15999984741211,12.505626678466797,13300,0.0,
2014-02-18 00:00:00+00:00,15.199999809265137,15.845000267028809,15.100000381469728,12.76650047302246,52600,0.0,
2014-02-19 00:00:00+00:00,15.600000381469728,16.43000030517578,15.460000038146973,13.10074520111084,21300,0.0,
2014-02-20 00:00:00+00:00,16.15999984741211,16.5,15.609999656677246,13.280096054077148,14200,0.0,
2014-02-21 00:00:00+00:00,16.389999389648438,17.100000381469727,16.389999389648438,13.663251876831056,30200,0.0,
2014-02-24 00:00:00+00:00,16.687999725341797,17.239999771118164,16.549999237060547,13.883365631103516,11200,0.0,
2014-02-25 00:00:00+00:00,16.950000762939453,16.959999084472656,16.270000457763672,13.655102729797363,17400,0.0,
2014-02-26 00:00:00+00:00,16.829999923706055,17.450000762939453,16.760000228881836,13.940435409545898,14300,0.0,
2014-02-27 00:00:00+00:00,17.110000610351562,17.1200008392334,16.950000762939453,13.956735610961914,6800,0.0,
2014-02-28 00:00:00+00:00,17.170000076293945,18.020000457763672,16.25,14.266520500183104,21800,0.0,
2014-03-03 00:00:00+00:00,17.399999618530273,17.799999237060547,16.799999237060547,14.511093139648438,15300,0.0,
2014-03-04 00:00:00+00:00,18.0,19.450000762939453,17.780000686645508,15.587202072143556,45600,0.0,
2014-03-05 00:00:00+00:00,19.01000022888184,19.01000022888184,18.47800064086914,15.252947807312012,16200,0.0,
2014-03-06 00:00:00+00:00,18.75,19.59000015258789,18.5,15.554584503173828,13300,0.0,
2014-03-07 00:00:00+00:00,19.13999938964844,19.18000030517578,18.649999618530277,15.3181791305542,14100,0.0,
2014-03-10 00:00:00+00:00,18.700000762939453,18.8799991607666,18.5,15.32632541656494,9500,0.0,
2014-03-11 00:00:00+00:00,18.799999237060547,18.93000030517578,18.350000381469727,15.114365577697754,22900,0.0,
2014-03-12 00:00:00+00:00,18.520000457763672,19.07999992370605,15.899999618530272,15.391539573669434,14400,0.0,
2014-03-13 00:00:00+00:00,18.899999618530277,18.899999618530277,18.290000915527344,15.081756591796877,63800,0.0,
2014-03-14 00:00:00+00:00,18.3799991607666,18.81999969482422,17.950000762939453,14.674141883850098,13400,0.0,
2014-03-17 00:00:00+00:00,17.510000228881836,18.100000381469727,17.510000228881836,14.600768089294434,9900,0.0,
2014-03-18 00:00:00+00:00,17.510000228881836,18.058000564575195,17.510000228881836,14.604843139648438,7700,0.0,
2014-03-19 00:00:00+00:00,17.559999465942383,17.780000686645508,16.88800048828125,14.299134254455566,10100,0.0,
2014-03-20 00:00:00+00:00,17.440000534057617,17.649999618530273,17.0,14.266520500183104,18000,0.0,
2014-03-21 00:00:00+00:00,17.56999969482422,17.610000610351562,16.899999618530273,13.867064476013184,23600,0.0,
2014-03-24 00:00:00+00:00,16.979999542236328,17.049999237060547,16.344999313354492,13.5654296875,19600,0.0,
2014-03-25 00:00:00+00:00,16.540000915527344,17.649999618530273,16.540000915527344,14.37250518798828,17500,0.0,
2014-03-26 00:00:00+00:00,17.780000686645508,17.950000762939453,16.040000915527344,13.81814956665039,35100,0.0,
2014-03-27 00:00:00+00:00,17.040000915527344,17.56999969482422,16.2450008392334,13.394229888916016,12400,0.0,
2014-03-28 00:00:00+00:00,16.399999618530273,17.100000381469727,16.350000381469727,13.41053581237793,7500,0.0,
2014-03-31 00:00:00+00:00,16.600000381469727,17.18000030517578,16.440000534057617,13.524665832519531,27000,0.0,
2014-04-01 00:00:00+00:00,16.65999984741211,17.200000762939453,16.43000030517578,13.655102729797363,15000,0.0,
2014-04-02 00:00:00+00:00,16.780000686645508,16.780000686645508,16.5,13.557272911071776,6100,0.0,
2014-04-03 00:00:00+00:00,16.700000762939453,16.81999969482422,16.229999542236328,13.426840782165527,10700,0.0,
2014-04-04 00:00:00+00:00,16.65999984741211,17.0,16.200000762939453,13.223028182983398,17600,0.0,
2014-04-07 00:00:00+00:00,16.219999313354492,16.719999313354492,16.059999465942383,13.157812118530272,13200,0.0,
2014-04-08 00:00:00+00:00,16.639999389648438,16.639999389648438,16.209999084472656,13.25563621520996,13700,0.0,
2014-04-09 00:00:00+00:00,16.3799991607666,16.6200008392334,16.209999084472656,13.337162971496582,11500,0.0,
2014-04-10 00:00:00+00:00,16.209999084472656,16.420000076293945,15.460000038146973,12.652368545532228,26200,0.0,
2014-04-11 00:00:00+00:00,15.350000381469728,16.270000457763672,15.270000457763672,12.66867446899414,14900,0.0,
2014-04-14 00:00:00+00:00,15.729999542236328,16.5,15.65999984741211,12.880635261535645,11400,0.0,
2014-04-15 00:00:00+00:00,15.93000030517578,16.149999618530273,15.770000457763672,13.051831245422363,7200,0.0,
2014-04-16 00:00:00+00:00,16.190000534057617,16.209999084472656,15.81999969482422,13.02737522125244,14800,0.0,
2014-04-17 00:00:00+00:00,15.979999542236328,16.239999771118164,15.859999656677246,13.165963172912598,14000,0.0,
2014-04-21 00:00:00+00:00,16.15999984741211,16.690000534057617,16.15999984741211,13.377921104431152,7400,0.0,
2014-04-22 00:00:00+00:00,16.489999771118164,16.739999771118164,16.350000381469727,13.50021266937256,7500,0.0,
2014-04-23 00:00:00+00:00,16.459999084472656,16.56999969482422,16.06999969482422,13.165963172912598,16600,0.0,
2014-04-24 00:00:00+00:00,16.31999969482422,16.31999969482422,15.859999656677246,13.08444118499756,11000,0.0,
2014-04-25 00:00:00+00:00,15.9399995803833,16.049999237060547,15.800000190734863,12.986615180969238,11900,0.0,
2014-04-28 00:00:00+00:00,16.110000610351562,16.329999923706055,15.93000030517578,13.10074520111084,8300,0.0,
2014-04-29 00:00:00+00:00,16.209999084472656,16.209999084472656,15.899999618530272,13.00291919708252,8700,0.0,
2014-04-30 00:00:00+00:00,15.84000015258789,15.899999618530272,15.75,12.84802532196045,10400,0.0,
2014-05-01 00:00:00+00:00,15.789999961853027,15.960000038146973,14.760000228881836,12.464866638183594,28800,0.0,
2014-05-02 00:00:00+00:00,15.31999969482422,16.030000686645508,15.31999969482422,12.684977531433104,17200,0.0,
2014-05-05 00:00:00+00:00,15.369999885559082,15.729999542236328,15.0,12.456714630126951,10300,0.0,
2014-05-06 00:00:00+00:00,15.119999885559082,15.3100004196167,14.550000190734863,11.861597061157228,29300,0.0,
2014-05-07 00:00:00+00:00,14.770000457763672,15.25,14.649999618530272,12.228452682495115,13500,0.0,
2014-05-08 00:00:00+00:00,15.039999961853027,15.529999732971191,14.770000457763672,12.187686920166016,18900,0.0,
2014-05-09 00:00:00+00:00,14.869999885559082,15.59000015258789,14.869999885559082,12.70943546295166,21200,0.0,
2014-05-12 00:00:00+00:00,15.619999885559082,16.520000457763672,15.619999885559082,13.46760082244873,23500,0.0,
2014-05-13 00:00:00+00:00,16.399999618530273,16.469999313354492,15.5,12.636064529418944,31200,0.0,
2014-05-14 00:00:00+00:00,15.539999961853027,15.710000038146973,14.739999771118164,12.106164932250977,25600,0.0,
2014-05-15 00:00:00+00:00,14.829999923706056,15.06999969482422,14.479999542236328,11.82083797454834,17500,0.0,
2014-05-16 00:00:00+00:00,14.479999542236328,15.380000114440918,14.0,12.130623817443848,40500,0.0,
2014-05-19 00:00:00+00:00,14.8100004196167,14.8100004196167,14.220000267028809,11.992033004760742,10900,0.0,
