date,LSTA_Open,LSTA_High,LSTA_Low,LSTA_Close,LSTA_Volume,LSTA_Dividends,LSTA_Stock Splits
1999-03-01 00:00:00+00:00,192187.5,196875.0,173437.5,173437.5,0,,
1999-03-02 00:00:00+00:00,182812.5,196875.0,182812.5,192187.5,0,,
1999-03-03 00:00:00+00:00,192187.5,192187.5,173437.5,173437.5,0,,
1999-03-04 00:00:00+00:00,196875.0,196875.0,178125.0,196875.0,0,,
1999-03-05 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-03-08 00:00:00+00:00,178125.0,178125.0,178125.0,178125.0,0,,
1999-03-09 00:00:00+00:00,187500.0,206250.0,173437.5,173437.5,0,,
1999-03-10 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-03-11 00:00:00+00:00,206250.0,206250.0,168750.0,206250.0,0,,
1999-03-12 00:00:00+00:00,168750.0,178125.0,168750.0,178125.0,0,,
1999-03-15 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-03-16 00:00:00+00:00,201562.5,201562.5,201562.5,201562.5,0,,
1999-03-17 00:00:00+00:00,201562.5,201562.5,201562.5,201562.5,0,,
1999-03-18 00:00:00+00:00,201562.5,201562.5,196875.0,201562.5,0,,
1999-03-19 00:00:00+00:00,187500.0,187500.0,178125.0,182812.5,0,,
1999-03-22 00:00:00+00:00,196875.0,196875.0,187500.0,187500.0,0,,
1999-03-23 00:00:00+00:00,196875.0,225000.0,196875.0,201562.5,0,,
1999-03-24 00:00:00+00:00,201562.5,206250.0,201562.5,206250.0,0,,
1999-03-25 00:00:00+00:00,196875.0,196875.0,178125.0,192187.5,0,,
1999-03-26 00:00:00+00:00,196875.0,196875.0,182812.5,182812.5,0,,
1999-03-29 00:00:00+00:00,182812.5,182812.5,182812.5,182812.5,0,,
1999-03-30 00:00:00+00:00,201562.5,201562.5,201562.5,201562.5,0,,
1999-03-31 00:00:00+00:00,182812.5,182812.5,182812.5,182812.5,0,,
1999-04-01 00:00:00+00:00,182812.5,196875.0,182812.5,192187.5,0,,
1999-04-05 00:00:00+00:00,182812.5,192187.5,182812.5,182812.5,0,,
1999-04-06 00:00:00+00:00,182812.5,192187.5,168750.0,187500.0,0,,
1999-04-07 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-04-08 00:00:00+00:00,168750.0,192187.5,168750.0,187500.0,0,,
1999-04-09 00:00:00+00:00,210937.5,225000.0,201562.5,225000.0,0,,
1999-04-12 00:00:00+00:00,225000.0,225000.0,215625.0,215625.0,0,,
1999-04-13 00:00:00+00:00,220312.5,220312.5,168750.0,178125.0,0,,
1999-04-14 00:00:00+00:00,187500.0,187500.0,173437.5,173437.5,0,,
1999-04-15 00:00:00+00:00,173437.5,196875.0,168750.0,173437.5,0,,
1999-04-16 00:00:00+00:00,196875.0,210937.5,187500.0,187500.0,0,,
1999-04-19 00:00:00+00:00,187500.0,187500.0,168750.0,168750.0,0,,
1999-04-20 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-04-21 00:00:00+00:00,192187.5,192187.5,192187.5,192187.5,0,,
1999-04-22 00:00:00+00:00,192187.5,225000.0,187500.0,187500.0,0,,
1999-04-23 00:00:00+00:00,187500.0,187500.0,187500.0,187500.0,0,,
1999-04-26 00:00:00+00:00,187500.0,206250.0,187500.0,201562.5,0,,
1999-04-27 00:00:00+00:00,178125.0,206250.0,178125.0,192187.5,0,,
1999-04-28 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-04-29 00:00:00+00:00,178125.0,234375.0,178125.0,225000.0,0,,
1999-04-30 00:00:00+00:00,225000.0,234375.0,206250.0,206250.0,0,,
1999-05-03 00:00:00+00:00,225000.0,229687.5,215625.0,225000.0,0,,
1999-05-04 00:00:00+00:00,225000.0,225000.0,206250.0,206250.0,0,,
1999-05-05 00:00:00+00:00,225000.0,225000.0,220312.5,220312.5,0,,
1999-05-06 00:00:00+00:00,220312.5,220312.5,220312.5,220312.5,0,,
1999-05-07 00:00:00+00:00,220312.5,225000.0,220312.5,220312.5,0,,
1999-05-10 00:00:00+00:00,225000.0,225000.0,206250.0,217968.75,0,,
1999-05-11 00:00:00+00:00,217968.75,217968.75,206250.0,217968.75,0,,
1999-05-12 00:00:00+00:00,201562.5,201562.5,201562.5,201562.5,0,,
1999-05-13 00:00:00+00:00,206250.0,225000.0,206250.0,206250.0,0,,
1999-05-14 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-05-17 00:00:00+00:00,210937.5,210937.5,187500.0,194531.25,0,,
1999-05-18 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-05-19 00:00:00+00:00,215625.0,225000.0,206250.0,215625.0,0,,
1999-05-20 00:00:00+00:00,215625.0,215625.0,206250.0,206250.0,0,,
1999-05-21 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-05-24 00:00:00+00:00,206250.0,206250.0,196875.0,206250.0,0,,
1999-05-25 00:00:00+00:00,206250.0,215625.0,192187.5,210937.5,0,,
1999-05-26 00:00:00+00:00,192187.5,192187.5,192187.5,192187.5,0,,
1999-05-27 00:00:00+00:00,192187.5,192187.5,192187.5,192187.5,0,,
1999-05-28 00:00:00+00:00,192187.5,206250.0,192187.5,192187.5,0,,
1999-06-01 00:00:00+00:00,215625.0,215625.0,173437.5,178125.0,0,,
1999-06-02 00:00:00+00:00,178125.0,178125.0,178125.0,178125.0,0,,
1999-06-03 00:00:00+00:00,187500.0,189843.75,187500.0,189843.75,0,,
1999-06-04 00:00:00+00:00,189843.75,189843.75,189843.75,189843.75,0,,
1999-06-07 00:00:00+00:00,189843.75,189843.75,189843.75,189843.75,0,,
1999-06-08 00:00:00+00:00,189843.75,220312.5,187500.0,201562.5,1,,
1999-06-09 00:00:00+00:00,196875.0,201562.5,187500.0,187500.0,0,,
1999-06-10 00:00:00+00:00,187500.0,187500.0,187500.0,187500.0,0,,
1999-06-11 00:00:00+00:00,201562.5,215625.0,187500.0,206250.0,0,,
1999-06-14 00:00:00+00:00,196875.0,206250.0,196875.0,196875.0,0,,
1999-06-15 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-06-16 00:00:00+00:00,206250.0,206250.0,196875.0,196875.0,0,,
1999-06-17 00:00:00+00:00,196875.0,196875.0,196875.0,196875.0,0,,
1999-06-18 00:00:00+00:00,196875.0,196875.0,196875.0,196875.0,0,,
1999-06-21 00:00:00+00:00,206250.0,206250.0,187500.0,206250.0,0,,
1999-06-22 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-06-23 00:00:00+00:00,206250.0,206250.0,196875.0,196875.0,0,,
1999-06-24 00:00:00+00:00,206250.0,206250.0,206250.0,206250.0,0,,
1999-06-25 00:00:00+00:00,187500.0,206250.0,187500.0,201562.5,0,,
1999-06-28 00:00:00+00:00,196875.0,206250.0,196875.0,206250.0,0,,
1999-06-29 00:00:00+00:00,196875.0,196875.0,196875.0,196875.0,0,,
1999-06-30 00:00:00+00:00,206250.0,206250.0,178125.0,178125.0,0,,
1999-07-01 00:00:00+00:00,187500.0,196875.0,187500.0,196875.0,0,,
1999-07-02 00:00:00+00:00,206250.0,215625.0,187500.0,206250.0,0,,
1999-07-06 00:00:00+00:00,215625.0,215625.0,178125.0,178125.0,0,,
1999-07-07 00:00:00+00:00,196875.0,196875.0,187500.0,187500.0,0,,
1999-07-08 00:00:00+00:00,187500.0,187500.0,187500.0,187500.0,0,,
1999-07-09 00:00:00+00:00,210937.5,210937.5,187500.0,196875.0,0,,
1999-07-12 00:00:00+00:00,196875.0,215625.0,196875.0,196875.0,0,,
1999-07-13 00:00:00+00:00,215625.0,215625.0,215625.0,215625.0,0,,
1999-07-14 00:00:00+00:00,196875.0,206250.0,196875.0,206250.0,0,,
1999-07-15 00:00:00+00:00,206250.0,206250.0,192187.5,196875.0,0,,
1999-07-16 00:00:00+00:00,192187.5,192187.5,178125.0,178125.0,0,,
1999-07-19 00:00:00+00:00,196875.0,196875.0,168750.0,168750.0,0,,
1999-07-20 00:00:00+00:00,187500.0,187500.0,187500.0,187500.0,0,,
1999-07-21 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-07-22 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-07-23 00:00:00+00:00,168750.0,178125.0,168750.0,173437.5,0,,
1999-07-26 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-07-27 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,1,,
1999-07-28 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-07-29 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-07-30 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-08-02 00:00:00+00:00,187500.0,187500.0,173437.5,173437.5,0,,
1999-08-03 00:00:00+00:00,187500.0,187500.0,173437.5,187500.0,0,,
1999-08-04 00:00:00+00:00,173437.5,173437.5,154687.5,159375.0,0,,
1999-08-05 00:00:00+00:00,159375.0,159375.0,159375.0,159375.0,0,,
1999-08-06 00:00:00+00:00,168750.0,168750.0,159375.0,159375.0,0,,
1999-08-09 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-08-10 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-08-11 00:00:00+00:00,159375.0,159375.0,159375.0,159375.0,0,,
1999-08-12 00:00:00+00:00,159375.0,159375.0,159375.0,159375.0,0,,
1999-08-13 00:00:00+00:00,159375.0,159375.0,159375.0,159375.0,0,,
1999-08-16 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-08-17 00:00:00+00:00,154687.5,154687.5,154687.5,154687.5,0,,
1999-08-18 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-08-19 00:00:00+00:00,154687.5,154687.5,154687.5,154687.5,0,,
1999-08-20 00:00:00+00:00,154687.5,154687.5,154687.5,154687.5,0,,
1999-08-23 00:00:00+00:00,161718.75,168750.0,154687.5,154687.5,0,,
1999-08-24 00:00:00+00:00,168750.0,168750.0,168750.0,168750.0,0,,
1999-08-25 00:00:00+00:00,154687.5,154687.5,154687.5,154687.5,0,,
1999-08-26 00:00:00+00:00,154687.5,154687.5,150000.0,150000.0,0,,
1999-08-27 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-08-30 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-08-31 00:00:00+00:00,140625.0,150000.0,140625.0,140625.0,0,,
1999-09-01 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-09-02 00:00:00+00:00,150000.0,150000.0,140625.0,140625.0,0,,
1999-09-03 00:00:00+00:00,150000.0,150000.0,140625.0,140625.0,0,,
1999-09-07 00:00:00+00:00,140625.0,150000.0,140625.0,150000.0,0,,
1999-09-08 00:00:00+00:00,150000.0,154687.5,145312.5,145312.5,0,,
1999-09-09 00:00:00+00:00,150000.0,150000.0,145312.5,145312.5,0,,
1999-09-10 00:00:00+00:00,150000.0,150000.0,145312.5,145312.5,0,,
1999-09-13 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-09-14 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-09-15 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-09-16 00:00:00+00:00,154687.5,154687.5,150000.0,150000.0,0,,
1999-09-17 00:00:00+00:00,150000.0,154687.5,150000.0,150000.0,0,,
1999-09-20 00:00:00+00:00,152343.75,154687.5,145312.5,145312.5,0,,
1999-09-21 00:00:00+00:00,145312.5,150000.0,145312.5,145312.5,0,,
1999-09-22 00:00:00+00:00,159375.0,159375.0,154687.5,159375.0,1,,
1999-09-23 00:00:00+00:00,159375.0,173437.5,154687.5,154687.5,2,,
1999-09-24 00:00:00+00:00,159375.0,168750.0,152343.75,152343.75,0,,
1999-09-27 00:00:00+00:00,152343.75,152343.75,152343.75,152343.75,0,,
1999-09-28 00:00:00+00:00,152343.75,152343.75,145312.5,145312.5,0,,
1999-09-29 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-09-30 00:00:00+00:00,150000.0,150000.0,140625.0,140625.0,0,,
1999-10-01 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-10-04 00:00:00+00:00,150000.0,150000.0,140625.0,140625.0,0,,
1999-10-05 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-10-06 00:00:00+00:00,140625.0,145312.5,140625.0,140625.0,0,,
1999-10-07 00:00:00+00:00,140625.0,140625.0,140625.0,140625.0,0,,
1999-10-08 00:00:00+00:00,145312.5,145312.5,140625.0,145312.5,0,,
1999-10-11 00:00:00+00:00,150000.0,159375.0,150000.0,159375.0,0,,
1999-10-12 00:00:00+00:00,154687.5,168750.0,154687.5,168750.0,1,,
1999-10-13 00:00:00+00:00,164062.5,173437.5,164062.5,173437.5,0,,
1999-10-14 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-10-15 00:00:00+00:00,173437.5,173437.5,173437.5,173437.5,0,,
1999-10-18 00:00:00+00:00,164062.5,164062.5,164062.5,164062.5,0,,
1999-10-19 00:00:00+00:00,164062.5,164062.5,164062.5,164062.5,0,,
1999-10-20 00:00:00+00:00,164062.5,164062.5,154687.5,154687.5,0,,
1999-10-21 00:00:00+00:00,154687.5,154687.5,154687.5,154687.5,0,,
1999-10-22 00:00:00+00:00,159375.0,168750.0,159375.0,168750.0,0,,
1999-10-25 00:00:00+00:00,159375.0,164062.5,154687.5,157031.25,0,,
1999-10-26 00:00:00+00:00,157031.25,157031.25,157031.25,157031.25,0,,
1999-10-27 00:00:00+00:00,154687.5,154687.5,150000.0,150000.0,0,,
1999-10-28 00:00:00+00:00,150000.0,150000.0,150000.0,150000.0,0,,
1999-10-29 00:00:00+00:00,159375.0,164062.5,145312.5,145312.5,0,,
1999-11-01 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-11-02 00:00:00+00:00,145312.5,150000.0,145312.5,145312.5,0,,
1999-11-03 00:00:00+00:00,140625.0,140625.0,135937.5,135937.5,0,,
1999-11-04 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-05 00:00:00+00:00,135937.5,145312.5,135937.5,145312.5,0,,
1999-11-08 00:00:00+00:00,140625.0,140625.0,135937.5,135937.5,0,,
1999-11-09 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-10 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-11 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-12 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-15 00:00:00+00:00,135937.5,142968.75,135937.5,142968.75,0,,
1999-11-16 00:00:00+00:00,140625.0,140625.0,140625.0,140625.0,0,,
1999-11-17 00:00:00+00:00,135937.5,135937.5,135937.5,135937.5,0,,
1999-11-18 00:00:00+00:00,140625.0,140625.0,135937.5,140625.0,0,,
1999-11-19 00:00:00+00:00,138281.25,145312.5,135937.5,140625.0,0,,
1999-11-22 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-11-23 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-11-24 00:00:00+00:00,145312.5,145312.5,145312.5,145312.5,0,,
1999-11-26 00:00:00+00:00,145312.5,154687.5,140625.0,150000.0,0,,
1999-11-29 00:00:00+00:00,159375.0,159375.0,150000.0,154687.5,0,,
1999-11-30 00:00:00+00:00,154687.5,159375.0,154687.5,159375.0,0,,
1999-12-01 00:00:00+00:00,150000.0,157031.25,150000.0,157031.25,0,,
