date,NDP_Open,NDP_High,NDP_Low,NDP_Close,NDP_Volume,NDP_Dividends,NDP_Stock Splits
2012-07-27 00:00:00+00:00,199.6000061035156,200.16000366210935,199.1999969482422,69.17111206054688,86050,0.0,
2012-07-30 00:00:00+00:00,200.0800018310547,200.63999938964844,200.0,69.25404357910156,15613,0.0,
2012-07-31 00:00:00+00:00,200.3999938964844,201.6000061035156,200.3999938964844,69.44756317138672,4300,0.0,
2012-08-01 00:00:00+00:00,201.3600006103516,205.6000061035156,201.3600006103516,71.05105590820312,6450,0.0,
2012-08-02 00:00:00+00:00,204.8000030517578,206.3999938964844,200.3999938964844,69.25404357910156,5450,0.0,
2012-08-03 00:00:00+00:00,202.8000030517578,206.0,202.0,70.49812316894531,5088,0.0,
2012-08-06 00:00:00+00:00,202.8000030517578,208.0,201.67999267578125,70.38752746582031,3325,0.0,
2012-08-07 00:00:00+00:00,204.0,206.2400054931641,202.8000030517578,70.94046783447266,3375,0.0,
2012-08-08 00:00:00+00:00,206.0,206.0,204.0800018310547,71.05105590820312,3700,0.0,
2012-08-09 00:00:00+00:00,204.8000030517578,205.83999633789065,204.8000030517578,71.05105590820312,2388,0.0,
2012-08-10 00:00:00+00:00,206.0,206.0,201.83999633789065,70.74693298339844,5200,0.0,
2012-08-13 00:00:00+00:00,204.8000030517578,205.5200042724609,203.6000061035156,70.8851547241211,2475,0.0,
2012-08-14 00:00:00+00:00,204.9600067138672,206.0,204.0,70.8851547241211,3900,0.0,
2012-08-15 00:00:00+00:00,206.2400054931641,206.3999938964844,205.27999877929688,71.32750701904297,2213,0.0,
2012-08-16 00:00:00+00:00,206.3999938964844,206.3999938964844,204.8000030517578,71.24457550048828,5263,0.0,
2012-08-17 00:00:00+00:00,206.32000732421875,207.1999969482422,205.6000061035156,71.46576690673828,1500,0.0,
2012-08-20 00:00:00+00:00,207.1999969482422,207.1999969482422,205.1999969482422,71.13399505615234,2675,0.0,
2012-08-21 00:00:00+00:00,206.0,206.0,202.3999938964844,70.94046783447266,4863,0.0,
2012-08-22 00:00:00+00:00,207.83999633789065,208.0,205.83999633789065,71.13399505615234,1750,0.0,
2012-08-23 00:00:00+00:00,205.83999633789065,205.83999633789065,204.0,70.55341339111328,2250,0.0,
2012-08-24 00:00:00+00:00,204.32000732421875,206.63999938964844,203.75999450683597,70.9128189086914,2413,0.0,
2012-08-27 00:00:00+00:00,206.3999938964844,206.3999938964844,203.6000061035156,70.49812316894531,2288,0.0,
2012-08-28 00:00:00+00:00,205.44000244140625,205.44000244140625,199.1999969482422,69.17111206054688,11138,0.0,
2012-08-29 00:00:00+00:00,200.0800018310547,200.55999755859372,200.0,69.30931091308594,11475,0.0,
2012-08-30 00:00:00+00:00,201.6000061035156,202.8000030517578,201.3600006103516,70.0557861328125,2275,0.0,
2012-08-31 00:00:00+00:00,204.2400054931641,204.63999938964844,201.83999633789065,70.111083984375,2725,0.0,
2012-09-04 00:00:00+00:00,203.6000061035156,203.67999267578125,202.0,70.111083984375,1788,0.0,
2012-09-05 00:00:00+00:00,204.0,205.1999969482422,202.55999755859372,70.24929809570312,2875,0.0,
2012-09-06 00:00:00+00:00,200.0,201.1999969482422,200.0,69.1158218383789,24100,0.0,
