date,POWI_Open,POWI_High,POWI_Low,POWI_Close,POWI_Volume,POWI_Dividends,POWI_Stock Splits
1998-03-10 00:00:00+00:00,2.875,3.046875,2.8125,2.673312902450561,636800,0.0,
1998-03-11 00:00:00+00:00,3.0625,3.09375,2.90625,2.6317591667175293,275200,0.0,
1998-03-12 00:00:00+00:00,3.03125,3.03125,2.84375,2.6317591667175293,157600,0.0,
1998-03-13 00:00:00+00:00,3.0,3.046875,2.875,2.5763535499572754,242800,0.0,
1998-03-16 00:00:00+00:00,2.90625,2.9375,2.6875,2.5763535499572754,487200,0.0,
1998-03-17 00:00:00+00:00,2.875,3.03125,2.84375,2.687164545059204,402800,0.0,
1998-03-18 00:00:00+00:00,2.984375,3.15625,2.90625,2.797975778579712,335600,0.0,
1998-03-19 00:00:00+00:00,3.125,3.28125,3.109375,2.8533811569213867,210000,0.0,
1998-03-20 00:00:00+00:00,3.1875,3.25,3.125,2.8672327995300293,219200,0.0,
1998-03-23 00:00:00+00:00,3.21875,3.21875,3.085937976837158,2.7702724933624268,362800,0.0,
1998-03-24 00:00:00+00:00,3.125,3.15625,3.09375,2.742570638656616,192800,0.0,
1998-03-25 00:00:00+00:00,3.125,3.171875,2.96875,2.6317591667175293,62400,0.0,
1998-03-26 00:00:00+00:00,3.03125,3.375,3.0,2.8533811569213867,229200,0.0,
1998-03-27 00:00:00+00:00,3.3125,3.3125,3.15625,2.908786535263061,197600,0.0,
1998-03-30 00:00:00+00:00,3.21875,3.28125,3.1875,2.8810842037200928,167600,0.0,
1998-03-31 00:00:00+00:00,3.265625,3.4375,3.265625,2.936488389968872,339200,0.0,
1998-04-01 00:00:00+00:00,3.28125,3.5625,3.28125,2.991894245147705,484800,0.0,
1998-04-02 00:00:00+00:00,3.34375,3.40625,3.21875,2.908786535263061,482000,0.0,
1998-04-03 00:00:00+00:00,3.28125,3.4375,3.25,3.019596576690674,660800,0.0,
1998-04-06 00:00:00+00:00,3.4375,3.5625,3.40625,3.075002908706665,568800,0.0,
1998-04-07 00:00:00+00:00,3.46875,3.5,3.34375,2.991894245147705,480800,0.0,
1998-04-08 00:00:00+00:00,3.375,3.4375,3.3125,2.991894245147705,213600,0.0,
1998-04-09 00:00:00+00:00,3.375,3.4375,3.375,3.0473008155822754,242000,0.0,
1998-04-13 00:00:00+00:00,3.40625,3.4375,3.3125,3.0473008155822754,376000,0.0,
1998-04-14 00:00:00+00:00,3.375,3.546875,3.375,3.102704763412476,656400,0.0,
1998-04-15 00:00:00+00:00,3.5625,3.625,3.5,3.1858129501342773,588800,0.0,
1998-04-16 00:00:00+00:00,3.53125,3.59375,3.46875,3.102704763412476,180000,0.0,
1998-04-17 00:00:00+00:00,3.53125,3.5625,3.5,3.102704763412476,108400,0.0,
1998-04-20 00:00:00+00:00,3.46875,3.5,3.34375,3.019596576690674,276400,0.0,
1998-04-21 00:00:00+00:00,3.4375,3.5,3.40625,3.019596576690674,318800,0.0,
1998-04-22 00:00:00+00:00,3.5,3.5,3.3125,3.102704763412476,426400,0.0,
1998-04-23 00:00:00+00:00,3.671875,3.8125,3.21875,3.033447742462158,1376000,0.0,
1998-04-24 00:00:00+00:00,3.4375,3.5,3.375,3.0473008155822754,332000,0.0,
1998-04-27 00:00:00+00:00,3.40625,3.4375,3.125,2.8533811569213867,478000,0.0,
1998-04-28 00:00:00+00:00,3.1875,3.25,3.0,2.8672327995300293,425600,0.0,
1998-04-29 00:00:00+00:00,3.28125,3.28125,3.125,2.7702724933624268,76000,0.0,
1998-04-30 00:00:00+00:00,3.1875,3.40625,3.1875,3.019596576690674,354400,0.0,
1998-05-01 00:00:00+00:00,3.375,3.375,3.3125,2.991894245147705,105600,0.0,
1998-05-04 00:00:00+00:00,3.375,3.40625,3.28125,2.908786535263061,184400,0.0,
1998-05-05 00:00:00+00:00,3.28125,3.34375,3.25,2.8810842037200928,104000,0.0,
1998-05-06 00:00:00+00:00,3.3125,3.3125,3.1875,2.8533811569213867,69600,0.0,
1998-05-07 00:00:00+00:00,3.25,3.25,3.1875,2.8256778717041016,107200,0.0,
1998-05-08 00:00:00+00:00,3.1875,3.3125,3.140625,2.8256778717041016,78800,0.0,
1998-05-11 00:00:00+00:00,3.21875,3.21875,3.0,2.659461736679077,248800,0.0,
1998-05-12 00:00:00+00:00,3.09375,3.125,3.03125,2.742570638656616,327600,0.0,
1998-05-13 00:00:00+00:00,3.03125,3.09375,3.0,2.687164545059204,154000,0.0,
1998-05-14 00:00:00+00:00,3.0,3.0625,2.96875,2.673312902450561,120400,0.0,
1998-05-15 00:00:00+00:00,3.0625,3.0625,2.84375,2.604056596755981,278000,0.0,
1998-05-18 00:00:00+00:00,2.9375,2.96875,2.875,2.5486507415771484,189200,0.0,
1998-05-19 00:00:00+00:00,2.96875,2.96875,2.859375,2.5763535499572754,311200,0.0,
1998-05-20 00:00:00+00:00,2.90625,2.90625,2.65625,2.4101369380950928,434400,0.0,
1998-05-21 00:00:00+00:00,2.75,2.8125,2.6875,2.4655420780181885,608800,0.0,
1998-05-22 00:00:00+00:00,2.78125,2.84375,2.765625,2.4655420780181885,231600,0.0,
1998-05-26 00:00:00+00:00,2.78125,2.78125,2.59375,2.299325704574585,501200,0.0,
1998-05-27 00:00:00+00:00,2.59375,2.625,2.4375,2.271623373031616,332800,0.0,
1998-05-28 00:00:00+00:00,2.625,2.65625,2.5625,2.327028274536133,49600,0.0,
1998-05-29 00:00:00+00:00,2.65625,2.78125,2.625,2.4655420780181885,1061200,0.0,
1998-06-01 00:00:00+00:00,2.78125,2.78125,2.59375,2.327028274536133,88400,0.0,
1998-06-02 00:00:00+00:00,2.625,2.75,2.59375,2.327028274536133,239600,0.0,
1998-06-03 00:00:00+00:00,2.625,2.75,2.59375,2.3824350833892822,118800,0.0,
1998-06-04 00:00:00+00:00,2.625,2.6875,2.5625,2.327028274536133,62800,0.0,
1998-06-05 00:00:00+00:00,2.6875,2.6875,2.625,2.3824350833892822,144400,0.0,
1998-06-08 00:00:00+00:00,2.6875,2.6875,2.3125,2.050001859664917,651600,0.0,
1998-06-09 00:00:00+00:00,2.28125,2.296875,2.125,1.9945964813232424,640400,0.0,
1998-06-10 00:00:00+00:00,2.265625,2.28125,2.125,1.9945964813232424,352800,0.0,
1998-06-11 00:00:00+00:00,2.28125,2.28125,2.125,1.9391906261444087,278400,0.0,
1998-06-12 00:00:00+00:00,2.28125,2.28125,2.125,1.9253392219543457,138800,0.0,
1998-06-15 00:00:00+00:00,2.09375,2.21875,2.0625,1.8560832738876345,524800,0.0,
1998-06-16 00:00:00+00:00,2.09375,2.15625,2.078125,1.8560832738876345,914400,0.0,
1998-06-17 00:00:00+00:00,2.09375,2.125,2.0,1.883785367012024,1152000,0.0,
1998-06-18 00:00:00+00:00,2.125,2.15625,2.0625,1.883785367012024,569200,0.0,
1998-06-19 00:00:00+00:00,2.09375,2.15625,2.09375,1.883785367012024,104400,0.0,
1998-06-22 00:00:00+00:00,2.125,2.125,2.0,1.800676941871643,582000,0.0,
1998-06-23 00:00:00+00:00,2.046875,2.109375,2.015625,1.8422313928604128,1067200,0.0,
1998-06-24 00:00:00+00:00,2.125,2.28125,2.109375,1.9253392219543457,786400,0.0,
1998-06-25 00:00:00+00:00,2.21875,2.25,2.1875,1.9530423879623413,406000,0.0,
1998-06-26 00:00:00+00:00,2.28125,2.34375,2.21875,2.0777034759521484,109600,0.0,
1998-06-29 00:00:00+00:00,2.375,2.4375,2.34375,2.0777034759521484,287200,0.0,
1998-06-30 00:00:00+00:00,2.34375,2.359375,2.125,2.022299289703369,1038400,0.0,
1998-07-01 00:00:00+00:00,2.21875,2.40625,2.171875,2.022299289703369,1111200,0.0,
1998-07-02 00:00:00+00:00,2.265625,2.265625,2.125,1.9391906261444087,1196400,0.0,
1998-07-06 00:00:00+00:00,2.1875,2.25,2.15625,1.9391906261444087,829200,0.0,
1998-07-07 00:00:00+00:00,2.171875,2.1875,2.15625,1.9114881753921509,767600,0.0,
1998-07-08 00:00:00+00:00,2.1875,2.625,2.1875,2.174663543701172,1852400,0.0,
1998-07-09 00:00:00+00:00,2.53125,2.75,2.515625,2.4101369380950928,1123200,0.0,
1998-07-10 00:00:00+00:00,2.71875,2.78125,2.640625,2.4378395080566406,770000,0.0,
1998-07-13 00:00:00+00:00,2.78125,2.8125,2.625,2.327028274536133,361600,0.0,
1998-07-14 00:00:00+00:00,2.65625,2.78125,2.65625,2.451690912246704,296400,0.0,
1998-07-15 00:00:00+00:00,2.71875,2.78125,2.6875,2.4378395080566406,245600,0.0,
1998-07-16 00:00:00+00:00,2.75,2.75,2.65625,2.4101369380950928,170400,0.0,
1998-07-17 00:00:00+00:00,2.71875,2.78125,2.6875,2.4101369380950928,168400,0.0,
1998-07-20 00:00:00+00:00,2.734375,2.75,2.59375,2.3685836791992188,332400,0.0,
1998-07-21 00:00:00+00:00,2.671875,2.6875,2.5625,2.327028274536133,342800,0.0,
1998-07-22 00:00:00+00:00,2.59375,2.6875,2.5,2.354732036590576,302400,0.0,
1998-07-23 00:00:00+00:00,2.6875,2.71875,2.34375,2.133110761642456,904800,0.0,
1998-07-24 00:00:00+00:00,2.375,2.5,2.21875,2.105407953262329,675200,0.0,
1998-07-27 00:00:00+00:00,2.375,2.5625,2.3125,2.1608126163482666,379600,0.0,
1998-07-28 00:00:00+00:00,2.4375,2.4375,2.21875,1.9945964813232424,564000,0.0,
1998-07-29 00:00:00+00:00,2.25,2.375,2.203125,2.105407953262329,372800,0.0,
1998-07-30 00:00:00+00:00,2.375,2.4375,2.28125,2.050001859664917,134800,0.0,
1998-07-31 00:00:00+00:00,2.3125,2.34375,2.046875,1.9391906261444087,1048800,0.0,
1998-08-03 00:00:00+00:00,2.125,2.1875,2.015625,1.883785367012024,653600,0.0,
1998-08-04 00:00:00+00:00,2.21875,2.3125,2.15625,1.9391906261444087,1834400,0.0,
1998-08-05 00:00:00+00:00,2.25,2.375,2.21875,1.9807449579238887,1438400,0.0,
1998-08-06 00:00:00+00:00,2.28125,2.40625,2.25,2.1192588806152344,1040400,0.0,
1998-08-07 00:00:00+00:00,2.46875,2.65625,2.4375,2.299325704574585,1444400,0.0,
1998-08-10 00:00:00+00:00,2.625,2.703125,2.59375,2.313178062438965,624800,0.0,
1998-08-11 00:00:00+00:00,2.53125,2.59375,2.4375,2.216217517852783,836800,0.0,
1998-08-12 00:00:00+00:00,2.5,2.78125,2.4375,2.4378395080566406,2104000,0.0,
1998-08-13 00:00:00+00:00,2.78125,2.921875,2.75,2.4655420780181885,1287200,0.0,
1998-08-14 00:00:00+00:00,2.78125,2.90625,2.75,2.520948886871338,586000,0.0,
1998-08-17 00:00:00+00:00,2.8125,2.84375,2.625,2.479393720626831,380400,0.0,
1998-08-18 00:00:00+00:00,2.90625,2.96875,2.71875,2.4655420780181885,582400,0.0,
1998-08-19 00:00:00+00:00,2.78125,2.9375,2.78125,2.5763535499572754,2715200,0.0,
1998-08-20 00:00:00+00:00,2.9375,2.9375,2.8125,2.520948886871338,559200,0.0,
1998-08-21 00:00:00+00:00,2.84375,2.875,2.65625,2.4655420780181885,808400,0.0,
1998-08-24 00:00:00+00:00,2.78125,2.90625,2.78125,2.520948886871338,887600,0.0,
1998-08-25 00:00:00+00:00,2.84375,2.875,2.71875,2.4378395080566406,790800,0.0,
1998-08-26 00:00:00+00:00,2.75,2.75,2.5625,2.299325704574585,298400,0.0,
1998-08-27 00:00:00+00:00,2.5625,2.59375,2.40625,2.188514947891236,475600,0.0,
1998-08-28 00:00:00+00:00,2.5,2.5,2.4375,2.174663543701172,190400,0.0,
1998-08-31 00:00:00+00:00,2.453125,2.46875,2.21875,2.022299289703369,814400,0.0,
1998-09-01 00:00:00+00:00,2.171875,2.1875,1.9375,1.883785367012024,740800,0.0,
1998-09-02 00:00:00+00:00,2.25,2.5,2.1875,2.133110761642456,2182400,0.0,
1998-09-03 00:00:00+00:00,2.375,2.40625,2.3125,2.09155535697937,836800,0.0,
1998-09-04 00:00:00+00:00,2.375,2.375,2.328125,2.105407953262329,352400,0.0,
1998-09-08 00:00:00+00:00,2.375,2.5,2.375,2.188514947891236,505600,0.0,
1998-09-09 00:00:00+00:00,2.40625,2.46875,2.3125,2.0777034759521484,362400,0.0,
1998-09-10 00:00:00+00:00,2.25,2.34375,2.21875,2.050001859664917,127600,0.0,
1998-09-11 00:00:00+00:00,2.375,2.4375,2.3125,2.1608126163482666,105600,0.0,
1998-09-14 00:00:00+00:00,2.4375,2.4375,2.34375,2.1192588806152344,170000,0.0,
1998-09-15 00:00:00+00:00,2.53125,2.59375,2.4375,2.216217517852783,541600,0.0,
1998-09-16 00:00:00+00:00,2.53125,2.65625,2.5,2.327028274536133,726800,0.0,
1998-09-17 00:00:00+00:00,2.5625,2.625,2.5625,2.313178062438965,186800,0.0,
1998-09-18 00:00:00+00:00,2.5625,2.6875,2.53125,2.3824350833892822,186400,0.0,
1998-09-21 00:00:00+00:00,2.5625,2.8125,2.5625,2.3824350833892822,184000,0.0,
1998-09-22 00:00:00+00:00,2.828125,2.96875,2.65625,2.5902044773101807,842000,0.0,
1998-09-23 00:00:00+00:00,2.9375,3.0625,2.875,2.659461736679077,883600,0.0,
1998-09-24 00:00:00+00:00,3.03125,3.09375,2.9375,2.6317591667175293,928800,0.0,
1998-09-25 00:00:00+00:00,2.96875,3.09375,2.75,2.659461736679077,2092400,0.0,
1998-09-28 00:00:00+00:00,3.25,3.28125,3.15625,2.8672327995300293,2774400,0.0,
1998-09-29 00:00:00+00:00,3.25,3.34375,3.1875,2.936488389968872,1958000,0.0,
1998-09-30 00:00:00+00:00,3.359375,3.4375,3.28125,3.005746364593506,1448400,0.0,
1998-10-01 00:00:00+00:00,3.359375,3.375,3.203125,2.8949344158172607,1269200,0.0,
1998-10-02 00:00:00+00:00,3.25,3.28125,3.125,2.7702724933624268,541600,0.0,
1998-10-05 00:00:00+00:00,3.0625,3.09375,2.65625,2.5486507415771484,1014800,0.0,
1998-10-06 00:00:00+00:00,2.9375,3.34375,2.84375,2.8810842037200928,1136800,0.0,
1998-10-07 00:00:00+00:00,3.1875,3.25,2.890625,2.604056596755981,844400,0.0,
1998-10-08 00:00:00+00:00,2.78125,2.8125,2.625,2.4932453632354736,777200,0.0,
1998-10-09 00:00:00+00:00,2.890625,2.9375,2.84375,2.5486507415771484,428800,0.0,
1998-10-12 00:00:00+00:00,3.0,3.3125,3.0,2.908786535263061,1608400,0.0,
1998-10-13 00:00:00+00:00,3.21875,3.28125,3.09375,2.784123659133911,752800,0.0,
1998-10-14 00:00:00+00:00,3.125,3.171875,2.96875,2.6456100940704346,268800,0.0,
1998-10-15 00:00:00+00:00,2.984375,3.1875,2.96875,2.8256778717041016,666000,0.0,
1998-10-16 00:00:00+00:00,3.15625,3.28125,3.046875,2.7702724933624268,885200,0.0,
1998-10-19 00:00:00+00:00,3.125,3.25,2.96875,2.8810842037200928,533600,0.0,
1998-10-20 00:00:00+00:00,3.28125,3.515625,3.28125,3.102704763412476,3730000,0.0,
1998-10-21 00:00:00+00:00,3.5,3.75,3.46875,3.2689216136932373,5485600,0.0,
1998-10-22 00:00:00+00:00,3.828125,3.859375,3.59375,3.338179111480713,8531600,0.0,
1998-10-23 00:00:00+00:00,3.78125,3.875,3.65625,3.4074363708496094,6116400,0.0,
1998-10-26 00:00:00+00:00,3.96875,4.375,3.9375,3.8229763507843018,6996400,0.0,
1998-10-27 00:00:00+00:00,4.390625,4.40625,4.09375,3.656759977340698,5263600,0.0,
1998-10-28 00:00:00+00:00,4.0625,4.0625,3.96875,3.5459487438201904,3237200,0.0,
1998-10-29 00:00:00+00:00,4.0,4.1875,3.984375,3.656759977340698,2048000,0.0,
1998-10-30 00:00:00+00:00,4.15625,4.171875,3.96875,3.5459487438201904,1191600,0.0,
1998-11-02 00:00:00+00:00,4.015625,4.0625,3.9375,3.5459487438201904,2557200,0.0,
1998-11-03 00:00:00+00:00,4.03125,4.1875,4.0,3.656759977340698,2626000,0.0,
1998-11-04 00:00:00+00:00,4.15625,4.625,4.15625,4.072299480438232,2909600,0.0,
1998-11-05 00:00:00+00:00,4.59375,4.65625,4.4375,4.016895771026611,3020400,0.0,
1998-11-06 00:00:00+00:00,4.59375,4.59375,4.21875,3.767570734024048,885200,0.0,
1998-11-09 00:00:00+00:00,4.34375,4.40625,4.25,3.8506784439086914,1616400,0.0,
1998-11-10 00:00:00+00:00,4.375,4.40625,4.0625,3.698313236236572,1088400,0.0,
1998-11-11 00:00:00+00:00,4.25,4.53125,4.21875,4.016895771026611,3575600,0.0,
1998-11-12 00:00:00+00:00,4.40625,4.9375,4.40625,4.210815906524658,3786400,0.0,
1998-11-13 00:00:00+00:00,4.6875,5.21875,4.65625,4.460139274597168,3537600,0.0,
1998-11-16 00:00:00+00:00,5.1875,5.5625,5.125,4.570949554443359,3582000,0.0,
1998-11-17 00:00:00+00:00,5.15625,5.71875,5.03125,4.875679016113281,2831600,0.0,
1998-11-18 00:00:00+00:00,5.8125,5.84375,5.5,5.069599151611328,1149200,0.0,
1998-11-19 00:00:00+00:00,5.25,5.53125,4.96875,4.7371673583984375,2330000,0.0,
1998-11-20 00:00:00+00:00,5.25,5.28125,5.0,4.62635612487793,1371600,0.0,
1998-11-23 00:00:00+00:00,5.1875,5.6875,4.9375,4.944936752319336,1383200,0.0,
1998-11-24 00:00:00+00:00,5.46875,5.96875,5.46875,5.0141921043396,2057200,0.0,
1998-11-25 00:00:00+00:00,5.8125,5.953125,5.71875,5.23581600189209,1209200,0.0,
1998-11-27 00:00:00+00:00,5.890625,6.15625,5.890625,5.346625804901123,383200,0.0,
1998-11-30 00:00:00+00:00,6.140625,6.1875,6.0,5.318923473358154,1040000,0.0,
1998-12-01 00:00:00+00:00,5.96875,6.15625,5.625,5.23581600189209,888400,0.0,
1998-12-02 00:00:00+00:00,5.78125,5.96875,5.5,5.180408954620361,1278400,0.0,
1998-12-03 00:00:00+00:00,5.875,6.03125,5.75,5.291220188140869,1172000,0.0,
1998-12-04 00:00:00+00:00,5.96875,6.40625,5.875,5.457436561584473,1134800,0.0,
1998-12-07 00:00:00+00:00,6.25,6.375,6.125,5.457436561584473,717600,0.0,
1998-12-08 00:00:00+00:00,6.21875,6.21875,5.875,5.318923473358154,276000,0.0,
1998-12-09 00:00:00+00:00,5.8125,5.859375,5.4375,5.041897773742676,1394400,0.0,
1998-12-10 00:00:00+00:00,5.625,5.78125,5.1875,4.59865140914917,800000,0.0,
1998-12-11 00:00:00+00:00,5.1875,5.625,4.96875,4.903381824493408,1585600,0.0,
1998-12-14 00:00:00+00:00,5.53125,5.53125,5.34375,4.7371673583984375,907200,0.0,
1998-12-15 00:00:00+00:00,5.5,5.84375,5.375,5.097301483154297,698400,0.0,
1998-12-16 00:00:00+00:00,5.71875,5.84375,5.5,4.972639083862305,632800,0.0,
1998-12-17 00:00:00+00:00,5.625,5.8125,5.625,5.055749416351318,128800,0.0,
1998-12-18 00:00:00+00:00,5.6875,5.9375,5.59375,5.263518333435059,238400,0.0,
1998-12-21 00:00:00+00:00,6.203125,6.8125,6.1875,6.011492729187012,2829600,0.0,
1998-12-22 00:00:00+00:00,6.6875,6.71875,6.3125,5.595951557159424,721600,0.0,
1998-12-23 00:00:00+00:00,6.21875,6.53125,6.125,5.7898688316345215,536800,0.0,
1998-12-24 00:00:00+00:00,6.53125,6.53125,6.351562976837158,5.66520881652832,539200,0.0,
1998-12-28 00:00:00+00:00,6.5,6.5,6.1875,5.512842178344727,442800,0.0,
1998-12-29 00:00:00+00:00,6.1875,6.21875,5.671875,5.152707099914551,609600,0.0,
1998-12-30 00:00:00+00:00,5.75,5.78125,5.5625,5.097301483154297,1033200,0.0,
1998-12-31 00:00:00+00:00,5.71875,6.375,5.71875,5.554397106170654,1132000,0.0,
1999-01-04 00:00:00+00:00,6.25,6.359375,5.6875,5.429733753204346,842800,0.0,
1999-01-05 00:00:00+00:00,6.03125,6.640625,6.03125,5.66520881652832,964400,0.0,
1999-01-06 00:00:00+00:00,7.109375,7.34375,6.96875,6.427033424377441,3051600,0.0,
1999-01-07 00:00:00+00:00,7.03125,7.875,7.0,6.565546035766602,2370400,0.0,
1999-01-08 00:00:00+00:00,7.6875,8.0,7.0625,6.537843227386475,1391600,0.0,
1999-01-11 00:00:00+00:00,7.5,7.59375,7.25,6.52399206161499,472800,0.0,
1999-01-12 00:00:00+00:00,7.4375,7.53125,7.25,6.648653507232666,1054000,0.0,
1999-01-13 00:00:00+00:00,7.21875,7.625,6.90625,6.537843227386475,762400,0.0,
1999-01-14 00:00:00+00:00,7.375,7.5,6.625,6.177708148956299,515200,0.0,
1999-01-15 00:00:00+00:00,7.25,7.28125,6.84375,6.205409526824951,1123600,0.0,
1999-01-19 00:00:00+00:00,7.375,7.59375,7.1875,6.676358222961426,1095600,0.0,
1999-01-20 00:00:00+00:00,7.875,8.65625,7.6875,7.313519954681396,3030800,0.0,
1999-01-21 00:00:00+00:00,8.328125,8.90625,8.28125,7.618249416351318,2774800,0.0,
1999-01-22 00:00:00+00:00,8.515625,8.65625,7.84375,6.953382968902588,2238800,0.0,
1999-01-25 00:00:00+00:00,8.25,8.25,7.65625,7.091897487640381,1496000,0.0,
1999-01-26 00:00:00+00:00,8.125,8.21875,7.6875,7.064194679260254,1434400,0.0,
1999-01-27 00:00:00+00:00,8.0,8.03125,7.1875,6.731762886047363,1614000,0.0,
1999-01-28 00:00:00+00:00,7.59375,7.59375,7.03125,6.537843227386475,2103600,0.0,
1999-01-29 00:00:00+00:00,7.421875,8.1875,7.390625,7.064194679260254,1820000,0.0,
1999-02-01 00:00:00+00:00,7.90625,8.0625,7.5,6.731762886047363,1449600,0.0,
1999-02-02 00:00:00+00:00,7.5,7.625,6.71875,6.316220760345459,1029600,0.0,
1999-02-03 00:00:00+00:00,6.96875,7.59375,6.96875,6.731762886047363,2853200,0.0,
1999-02-04 00:00:00+00:00,7.46875,8.109375,7.375,6.565546035766602,1120800,0.0,
1999-02-05 00:00:00+00:00,7.515625,7.53125,6.875,6.094601631164551,619200,0.0,
