date,MNRO_Open,MNRO_High,MNRO_Low,MNRO_Close,MNRO_Volume,MNRO_Dividends,MNRO_Stock Splits
1991-07-30 00:00:00+00:00,4.4791579246521,4.4791579246521,4.127223968505859,3.2609925270080566,5577220,0.0,
1991-07-31 00:00:00+00:00,4.223206043243408,4.223206043243408,4.095230102539063,3.162174940109253,3053308,0.0,
1991-08-01 00:00:00+00:00,4.223206043243408,4.223206043243408,4.095230102539063,3.162174940109253,1433863,0.0,
1991-08-02 00:00:00+00:00,4.095230102539063,4.159217834472656,4.095230102539063,3.211583614349365,427424,0.0,
1991-08-05 00:00:00+00:00,4.095230102539063,4.159217834472656,4.063236236572266,3.162174940109253,166047,0.0,
1991-08-06 00:00:00+00:00,4.095230102539063,4.159217834472656,4.095230102539063,3.211583614349365,1312747,0.0,
1991-08-07 00:00:00+00:00,4.159217834472656,4.159217834472656,4.095230102539063,3.211583614349365,923611,0.0,
1991-08-08 00:00:00+00:00,4.095230102539063,4.159217834472656,4.095230102539063,3.162174940109253,458680,0.0,
1991-08-09 00:00:00+00:00,4.095230102539063,4.159217834472656,4.095230102539063,3.162174940109253,424689,0.0,
1991-08-12 00:00:00+00:00,4.095230102539063,4.159217834472656,4.095230102539063,3.162174940109253,328968,0.0,
1991-08-13 00:00:00+00:00,4.159217834472656,4.159217834472656,4.095230102539063,3.1868791580200195,676299,0.0,
1991-08-14 00:00:00+00:00,4.223206043243408,4.287193775177002,4.127223968505859,3.310401201248169,326233,0.0,
1991-08-15 00:00:00+00:00,4.287193775177002,4.415170192718506,4.159217834472656,3.310401201248169,368429,0.0,
1991-08-16 00:00:00+00:00,4.223206043243408,4.415170192718506,4.223206043243408,3.2856974601745605,143386,0.0,
1991-08-19 00:00:00+00:00,4.095230102539063,4.223206043243408,3.9672539234161377,3.112765073776245,218400,0.0,
1991-08-20 00:00:00+00:00,4.159217834472656,4.159217834472656,4.031241893768311,3.137470960617065,300838,0.0,
1991-08-21 00:00:00+00:00,4.159217834472656,4.223206043243408,4.095230102539063,3.2609925270080566,75795,0.0,
1991-08-22 00:00:00+00:00,4.255199909210205,4.415170192718506,4.159217834472656,3.310401201248169,319982,0.0,
1991-08-23 00:00:00+00:00,4.415170192718506,4.415170192718506,4.287193775177002,3.3598110675811768,348503,0.0,
1991-08-26 00:00:00+00:00,4.351181983947754,4.4791579246521,4.351181983947754,3.3598110675811768,260205,0.0,
1991-08-27 00:00:00+00:00,4.4791579246521,4.4791579246521,4.351181983947754,3.3598110675811768,184410,0.0,
1991-08-28 00:00:00+00:00,4.351181983947754,4.4791579246521,4.287193775177002,3.458627462387085,66028,0.0,
1991-08-29 00:00:00+00:00,4.4791579246521,4.4791579246521,4.287193775177002,3.310401201248169,55870,0.0,
1991-08-30 00:00:00+00:00,4.351181983947754,4.4791579246521,4.287193775177002,3.458627462387085,13284,0.0,
