date,ABM_Open,ABM_High,ABM_Low,ABM_Close,ABM_Volume,ABM_Dividends,ABM_Stock Splits
1980-05-14 00:00:00+00:00,0.0,0.8999999761581421,0.8999999761581421,0.3364719152450561,45000,0.0,
1980-05-15 00:00:00+00:00,0.0,0.9083330035209656,0.8999999761581421,0.3395871520042419,6000,0.0,
1980-05-16 00:00:00+00:00,0.0,0.925000011920929,0.9166669845581056,0.3458181619644165,30000,0.0,
1980-05-19 00:00:00+00:00,0.0,0.925000011920929,0.9166669845581056,0.3458181619644165,15000,0.0,
1980-05-20 00:00:00+00:00,0.0,0.925000011920929,0.9083330035209656,0.3395871520042419,30000,0.0,
1980-05-21 00:00:00+00:00,0.0,0.8999999761581421,0.8916670083999634,0.3333564400672912,25500,0.0,
1980-05-22 00:00:00+00:00,0.0,0.8999999761581421,0.8999999761581421,0.3364719152450561,4500,0.0,
1980-05-23 00:00:00+00:00,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.3364719152450561,0,0.0,
1980-05-27 00:00:00+00:00,0.0,0.8999999761581421,0.8916670083999634,0.3364719152450561,103500,0.0,
1980-05-28 00:00:00+00:00,0.0,0.8999999761581421,0.8916670083999634,0.3333564400672912,19500,0.0,
1980-05-29 00:00:00+00:00,0.0,0.8999999761581421,0.8999999761581421,0.3364719152450561,3000,0.0,
1980-05-30 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3427027761936188,16500,0.0,
1980-06-02 00:00:00+00:00,0.0,0.9083330035209656,0.9083330035209656,0.3395871520042419,1500,0.0,
1980-06-03 00:00:00+00:00,0.0,0.9166669845581056,0.9166669845581056,0.3427027761936188,3000,0.0,
1980-06-04 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3427027761936188,13500,0.0,
1980-06-05 00:00:00+00:00,0.0,0.9083330035209656,0.9083330035209656,0.3395871520042419,12000,0.0,
1980-06-06 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3395871520042419,9000,0.0,
1980-06-09 00:00:00+00:00,0.0,0.9166669845581056,0.9166669845581056,0.3427027761936188,15000,0.0,
1980-06-10 00:00:00+00:00,0.0,0.9083330035209656,0.9083330035209656,0.3395871520042419,1500,0.0,
1980-06-11 00:00:00+00:00,0.0,0.925000011920929,0.9083330035209656,0.3458181619644165,22500,0.0,
1980-06-12 00:00:00+00:00,0.0,0.925000011920929,0.9166669845581056,0.3427027761936188,6000,0.0,
1980-06-13 00:00:00+00:00,0.0,0.925000011920929,0.9166669845581056,0.3427027761936188,13500,0.0,
1980-06-16 00:00:00+00:00,0.0,0.925000011920929,0.9166669845581056,0.3427027761936188,12000,0.0,
1980-06-17 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3395871520042419,19500,0.0,
1980-06-18 00:00:00+00:00,0.0,0.9083330035209656,0.8833330273628235,0.3302408158779144,166500,0.0,
1980-06-19 00:00:00+00:00,0.0,0.8833330273628235,0.8833330273628235,0.3302408158779144,4500,0.0,
1980-06-20 00:00:00+00:00,0.0,0.8999999761581421,0.8833330273628235,0.3364719152450561,7500,0.0,
1980-06-23 00:00:00+00:00,0.0,0.8999999761581421,0.8833330273628235,0.3302408158779144,12000,0.0,
1980-06-24 00:00:00+00:00,0.0,0.8833330273628235,0.8666669726371765,0.3240099847316742,10500,0.0,
1980-06-25 00:00:00+00:00,0.0,0.875,0.8666669726371765,0.32712522149086,28500,0.0,
1980-06-26 00:00:00+00:00,0.0,0.8916670083999634,0.8833330273628235,0.3333564400672912,10500,0.0,
1980-06-27 00:00:00+00:00,0.0,0.8999999761581421,0.8916670083999634,0.3364719152450561,10500,0.0,
1980-06-30 00:00:00+00:00,0.0,0.8999999761581421,0.8833330273628235,0.3302408158779144,25500,0.0,
1980-07-01 00:00:00+00:00,0.0,0.8916670083999634,0.8833330273628235,0.3302408158779144,9000,0.0,
1980-07-02 00:00:00+00:00,0.0,0.875,0.8666669726371765,0.3240099847316742,31500,0.0,
1980-07-03 00:00:00+00:00,0.0,0.875,0.8666669726371765,0.3240099847316742,58500,0.0,
1980-07-07 00:00:00+00:00,0.0,0.9166669845581056,0.8999999761581421,0.3427027761936188,78000,0.0,
1980-07-08 00:00:00+00:00,0.0,0.9166669845581056,0.8999999761581421,0.3395871520042419,70500,0.0,
1980-07-09 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3427027761936188,63000,0.0,
1980-07-10 00:00:00+00:00,0.0,0.9166669845581056,0.9083330035209656,0.3395871520042419,49500,0.0,
1980-07-11 00:00:00+00:00,0.0,0.925000011920929,0.9083330035209656,0.3458181619644165,40500,0.0,
1980-07-14 00:00:00+00:00,0.0,0.949999988079071,0.9333329796791076,0.3551646769046783,51000,0.0,
1980-07-15 00:00:00+00:00,0.0,0.9916669726371764,0.949999988079071,0.3645111620426178,334500,0.0,
1980-07-16 00:00:00+00:00,0.0,0.9833329916000366,0.9666669964790344,0.3645111620426178,46500,0.0,
1980-07-17 00:00:00+00:00,0.0,1.0,0.9833329916000366,0.3738575577735901,49500,0.0,
1980-07-18 00:00:00+00:00,0.0,1.0333329439163208,1.0,0.3832039833068847,129000,0.0,
1980-07-21 00:00:00+00:00,0.0,1.0333329439163208,1.024999976158142,0.3863193392753601,31500,0.0,
1980-07-22 00:00:00+00:00,0.0,1.0333329439163208,1.0333329439163208,0.3863193392753601,30000,0.0,
1980-07-23 00:00:00+00:00,0.0,1.0333329439163208,1.024999976158142,0.3832039833068847,16500,0.0,
1980-07-24 00:00:00+00:00,0.0,1.024999976158142,1.0166670083999634,0.3800887167453766,27000,0.0,
1980-07-25 00:00:00+00:00,0.0,1.0166670083999634,1.0083329677581787,0.3800887167453766,28500,0.0,
1980-07-28 00:00:00+00:00,0.0,1.024999976158142,1.0083329677581787,0.3800887167453766,42000,0.0,
1980-07-29 00:00:00+00:00,0.0,1.024999976158142,1.0083329677581787,0.3769728541374206,24000,0.0,
1980-07-30 00:00:00+00:00,0.0,1.0333329439163208,1.0083329677581787,0.3832039833068847,28500,0.0,
1980-07-31 00:00:00+00:00,0.0,1.0333329439163208,1.0083329677581787,0.3769728541374206,49500,0.0,
1980-08-01 00:00:00+00:00,0.0,1.024999976158142,1.0166670083999634,0.3800887167453766,22500,0.0,
1980-08-04 00:00:00+00:00,0.0,1.024999976158142,1.0083329677581787,0.3832039833068847,16500,0.0,
1980-08-05 00:00:00+00:00,0.0,1.024999976158142,1.0166670083999634,0.3800887167453766,189000,0.0,
1980-08-06 00:00:00+00:00,0.0,1.0083329677581787,1.0083329677581787,0.3769728541374206,6000,0.0,
1980-08-07 00:00:00+00:00,0.0,1.0666669607162476,1.0166670083999634,0.3987817168235779,268500,0.0,
1980-08-08 00:00:00+00:00,0.0,1.0666669607162476,1.0499999523162842,0.3987817168235779,27000,0.0,
1980-08-11 00:00:00+00:00,0.0,1.0666669607162476,1.0499999523162842,0.3956657648086548,12000,0.0,
1980-08-12 00:00:00+00:00,0.0,1.0666669607162476,1.0416669845581057,0.3925502300262451,43500,0.0,
1980-08-13 00:00:00+00:00,0.0,1.0333329439163208,1.0166670083999634,0.3863193392753601,54000,0.0,
1980-08-14 00:00:00+00:00,0.0,1.0499999523162842,1.024999976158142,0.3894349634647369,9000,0.0,
1980-08-15 00:00:00+00:00,0.0,1.0416669845581057,1.0416669845581057,0.3894349634647369,6000,0.0,
1980-08-18 00:00:00+00:00,0.0,1.0416669845581057,1.0333329439163208,0.3894349634647369,37500,0.0,
1980-08-19 00:00:00+00:00,0.0,1.024999976158142,1.024999976158142,0.3832039833068847,24000,0.0,
1980-08-20 00:00:00+00:00,0.0,1.0166670083999634,1.0166670083999634,0.3800887167453766,6000,0.0,
1980-08-21 00:00:00+00:00,0.0,1.0333329439163208,1.0166670083999634,0.3863193392753601,21000,0.0,
1980-08-22 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,21000,0.0,
1980-08-25 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,13500,0.0,
1980-08-26 00:00:00+00:00,0.0,1.024999976158142,1.0,0.3769728541374206,42000,0.0,
1980-08-27 00:00:00+00:00,0.0,1.0,1.0,0.3738575577735901,4500,0.0,
1980-08-28 00:00:00+00:00,0.0,1.0083329677581787,1.0,0.3769728541374206,6000,0.0,
1980-08-29 00:00:00+00:00,0.0,1.0083329677581787,0.9916669726371764,0.3707421720027923,24000,0.0,
1980-09-02 00:00:00+00:00,0.0,1.0,0.9916669726371764,0.3707421720027923,10500,0.0,
1980-09-03 00:00:00+00:00,0.0,1.0166670083999634,1.0,0.3800887167453766,40500,0.0,
1980-09-04 00:00:00+00:00,0.0,1.0166670083999634,1.0,0.3800887167453766,40500,0.0,
1980-09-05 00:00:00+00:00,0.0,1.0166670083999634,1.0,0.3800887167453766,15000,0.0,
1980-09-08 00:00:00+00:00,0.0,1.024999976158142,1.0083329677581787,0.3832039833068847,15000,0.0,
1980-09-09 00:00:00+00:00,0.0,1.0333329439163208,1.0166670083999634,0.3863193392753601,30000,0.0,
1980-09-10 00:00:00+00:00,0.0,1.0666669607162476,1.0333329439163208,0.3987817168235779,66000,0.0,
1980-09-11 00:00:00+00:00,0.0,1.0833330154418943,1.0666669607162476,0.4050121605396271,22500,0.0,
1980-09-12 00:00:00+00:00,0.0,1.100000023841858,1.0833330154418943,0.4050121605396271,39000,0.0,
1980-09-15 00:00:00+00:00,0.0,1.0916670560836792,1.0666669607162476,0.4050121605396271,31500,0.0,
1980-09-16 00:00:00+00:00,0.0,1.100000023841858,1.0666669607162476,0.4112431704998016,352500,0.0,
1980-09-17 00:00:00+00:00,0.0,1.1333329677581787,1.1166670322418213,0.4205895662307739,60000,0.0,
1980-09-18 00:00:00+00:00,0.0,1.149999976158142,1.1166670322418213,0.4174745082855224,37500,0.0,
1980-09-19 00:00:00+00:00,0.0,1.1666669845581057,1.1083329916000366,0.4330514073371887,37500,0.0,
1980-09-22 00:00:00+00:00,0.0,1.1749999523162842,1.149999976158142,0.4392825961112976,52500,0.0,
1980-09-23 00:00:00+00:00,0.0,1.1833330392837524,1.1666669845581057,0.4392825961112976,36000,0.0,
1980-09-24 00:00:00+00:00,0.0,1.1833330392837524,1.1416670083999634,0.4423979222774505,70500,0.0,
1980-09-25 00:00:00+00:00,0.0,1.1749999523162842,1.1666669845581057,0.4392825961112976,28500,0.0,
1980-09-26 00:00:00+00:00,0.0,1.1583329439163208,1.149999976158142,0.4330514073371887,76500,0.0,
1980-09-29 00:00:00+00:00,0.0,1.1416670083999634,1.1166670322418213,0.4268206357955932,94500,0.0,
1980-09-30 00:00:00+00:00,0.0,1.1333329677581787,1.0833330154418943,0.4050121605396271,537000,0.0,
1980-10-01 00:00:00+00:00,0.0,1.1083329916000366,1.0916670560836792,0.4143585860729217,33000,0.0,
1980-10-02 00:00:00+00:00,0.0,1.1333329677581787,1.1166670322418213,0.4205895662307739,78000,0.0,
1980-10-03 00:00:00+00:00,0.0,1.1416670083999634,1.125,0.4237051606178283,28500,0.0,
1980-10-06 00:00:00+00:00,0.0,1.1416670083999634,1.125,0.4268206357955932,16500,0.0,
1980-10-07 00:00:00+00:00,0.0,1.1416670083999634,1.1416670083999634,0.4268206357955932,7500,0.0,
1980-10-08 00:00:00+00:00,0.0,1.1333329677581787,1.125,0.4237051606178283,7500,0.0,
1980-10-09 00:00:00+00:00,1.1333329677581787,1.1333329677581787,1.1333329677581787,0.4237051606178283,0,0.0,
1980-10-10 00:00:00+00:00,0.0,1.1333329677581787,1.1166670322418213,0.4237051606178283,9000,0.0,
1980-10-13 00:00:00+00:00,1.1333329677581787,1.1333329677581787,1.1333329677581787,0.4237051606178283,0,0.0,
1980-10-14 00:00:00+00:00,0.0,1.1333329677581787,1.1333329677581787,0.4237051606178283,4500,0.0,
1980-10-15 00:00:00+00:00,0.0,1.1166670322418213,1.1166670322418213,0.4174745082855224,37500,0.0,
1980-10-16 00:00:00+00:00,0.0,1.125,1.100000023841858,0.4143585860729217,67500,0.0,
1980-10-17 00:00:00+00:00,0.0,1.1083329916000366,1.100000023841858,0.4143585860729217,22500,0.0,
1980-10-20 00:00:00+00:00,0.0,1.1166670322418213,1.0916670560836792,0.4081279337406158,262500,0.0,
1980-10-21 00:00:00+00:00,0.0,1.1083329916000366,1.100000023841858,0.4112431704998016,22500,0.0,
1980-10-22 00:00:00+00:00,0.0,1.1166670322418213,1.100000023841858,0.4174745082855224,48000,0.0,
1980-10-23 00:00:00+00:00,0.0,1.1166670322418213,1.1166670322418213,0.4174745082855224,1500,0.0,
1980-10-24 00:00:00+00:00,0.0,1.1166670322418213,1.1166670322418213,0.4174745082855224,10500,0.0,
1980-10-27 00:00:00+00:00,0.0,1.1083329916000366,1.1083329916000366,0.4143585860729217,39000,0.0,
1980-10-28 00:00:00+00:00,0.0,1.1166670322418213,1.100000023841858,0.4174745082855224,12000,0.0,
1980-10-29 00:00:00+00:00,0.0,1.1083329916000366,1.100000023841858,0.4143585860729217,15000,0.0,
1980-10-30 00:00:00+00:00,0.0,1.1083329916000366,1.0916670560836792,0.4143585860729217,25500,0.0,
1980-10-31 00:00:00+00:00,0.0,1.1083329916000366,1.1083329916000366,0.4143585860729217,4500,0.0,
1980-11-03 00:00:00+00:00,0.0,1.100000023841858,1.100000023841858,0.4112431704998016,3000,0.0,
1980-11-05 00:00:00+00:00,0.0,1.100000023841858,1.100000023841858,0.4112431704998016,12000,0.0,
1980-11-06 00:00:00+00:00,0.0,1.1166670322418213,1.100000023841858,0.4174745082855224,9000,0.0,
1980-11-07 00:00:00+00:00,0.0,1.100000023841858,1.100000023841858,0.4112431704998016,9000,0.0,
1980-11-10 00:00:00+00:00,0.0,1.1166670322418213,1.1083329916000366,0.4174745082855224,6000,0.0,
1980-11-11 00:00:00+00:00,0.0,1.1083329916000366,1.100000023841858,0.4112431704998016,3000,0.0,
1980-11-12 00:00:00+00:00,0.0,1.1166670322418213,1.100000023841858,0.4143585860729217,13500,0.0,
1980-11-13 00:00:00+00:00,0.0,1.1333329677581787,1.1083329916000366,0.4205895662307739,57000,0.0,
1980-11-14 00:00:00+00:00,0.0,1.1333329677581787,1.125,0.4205895662307739,31500,0.0,
1980-11-17 00:00:00+00:00,0.0,1.1416670083999634,1.125,0.4237051606178283,280500,0.0,
1980-11-18 00:00:00+00:00,1.1333329677581787,1.1333329677581787,1.1333329677581787,0.4237051606178283,0,0.0,
1980-11-19 00:00:00+00:00,0.0,1.1333329677581787,1.1333329677581787,0.4237051606178283,72000,0.0,
1980-11-20 00:00:00+00:00,0.0,1.1416670083999634,1.1333329677581787,0.4268206357955932,12000,0.0,
1980-11-21 00:00:00+00:00,0.0,1.1666669845581057,1.149999976158142,0.4330514073371887,66000,0.0,
1980-11-24 00:00:00+00:00,0.0,1.1583329439163208,1.1416670083999634,0.4268206357955932,28500,0.0,
1980-11-25 00:00:00+00:00,0.0,1.1583329439163208,1.1416670083999634,0.4299359619617462,21000,0.0,
1980-11-26 00:00:00+00:00,0.0,1.1583329439163208,1.149999976158142,0.4330514073371887,145500,0.0,
1980-11-28 00:00:00+00:00,0.0,1.149999976158142,1.149999976158142,0.4299359619617462,24000,0.0,
1980-12-01 00:00:00+00:00,0.0,1.1416670083999634,1.1333329677581787,0.4237051606178283,9000,0.0,
1980-12-02 00:00:00+00:00,0.0,1.1333329677581787,1.1166670322418213,0.4174745082855224,6000,0.0,
1980-12-03 00:00:00+00:00,0.0,1.1166670322418213,1.1083329916000366,0.4143585860729217,13500,0.0,
1980-12-04 00:00:00+00:00,0.0,1.1083329916000366,1.100000023841858,0.4112431704998016,16500,0.0,
1980-12-05 00:00:00+00:00,0.0,1.0916670560836792,1.0750000476837158,0.4018967449665069,7500,0.0,
1980-12-08 00:00:00+00:00,0.0,1.0750000476837158,1.0666669607162476,0.3987817168235779,30000,0.0,
1980-12-09 00:00:00+00:00,0.0,1.0583330392837524,1.0583330392837524,0.3956657648086548,1500,0.0,
1980-12-10 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,15000,0.0,
1980-12-11 00:00:00+00:00,0.0,1.0333329439163208,1.0083329677581787,0.3769728541374206,12000,0.0,
1980-12-12 00:00:00+00:00,0.0,1.0083329677581787,1.0,0.3738575577735901,7500,0.0,
1980-12-15 00:00:00+00:00,0.0,1.0,1.0,0.3738575577735901,3000,0.0,
1980-12-16 00:00:00+00:00,0.0,1.0,1.0,0.3738575577735901,18000,0.0,
1980-12-17 00:00:00+00:00,0.0,1.0416669845581057,1.0,0.3894349634647369,37500,0.0,
1980-12-18 00:00:00+00:00,0.0,1.0416669845581057,1.0333329439163208,0.3894349634647369,9000,0.0,
1980-12-19 00:00:00+00:00,0.0,1.0416669845581057,1.0333329439163208,0.3863193392753601,3000,0.0,
1980-12-22 00:00:00+00:00,0.0,1.0583330392837524,1.0499999523162842,0.3925502300262451,24000,0.0,
1980-12-23 00:00:00+00:00,0.0,1.0583330392837524,1.0499999523162842,0.3956657648086548,3000,0.0,
1980-12-24 00:00:00+00:00,0.0,1.0499999523162842,1.0333329439163208,0.3863193392753601,9000,0.0,
1980-12-26 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,13500,0.0,
1980-12-29 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,12000,0.0,
1980-12-30 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3894349634647369,10500,0.0,
1980-12-31 00:00:00+00:00,0.0,1.0583330392837524,1.0416669845581057,0.3894349634647369,13500,0.0,
1981-01-02 00:00:00+00:00,0.0,1.0583330392837524,1.0416669845581057,0.3894349634647369,7500,0.0,
1981-01-05 00:00:00+00:00,0.0,1.0583330392837524,1.0416669845581057,0.3894349634647369,40500,0.0,
1981-01-06 00:00:00+00:00,0.0,1.0583330392837524,1.0166670083999634,0.3832039833068847,156000,0.0,
1981-01-07 00:00:00+00:00,0.0,1.0166670083999634,0.9833329916000366,0.3676265180110931,97500,0.0,
1981-01-08 00:00:00+00:00,0.0,1.0,0.9916669726371764,0.3707421720027923,10500,0.0,
1981-01-09 00:00:00+00:00,0.0,1.0166670083999634,0.9833329916000366,0.3800887167453766,22500,0.0,
1981-01-12 00:00:00+00:00,0.0,1.0416669845581057,1.0,0.3769728541374206,97500,0.0,
1981-01-13 00:00:00+00:00,0.0,1.0333329439163208,1.024999976158142,0.3863193392753601,13500,0.0,
1981-01-14 00:00:00+00:00,0.0,1.0499999523162842,1.024999976158142,0.3894349634647369,67500,0.0,
1981-01-15 00:00:00+00:00,0.0,1.0499999523162842,1.024999976158142,0.3925502300262451,28500,0.0,
1981-01-16 00:00:00+00:00,0.0,1.0666669607162476,1.0583330392837524,0.3987817168235779,40500,0.0,
1981-01-19 00:00:00+00:00,0.0,1.0666669607162476,1.0666669607162476,0.3987817168235779,18000,0.0,
1981-01-20 00:00:00+00:00,0.0,1.0666669607162476,1.0583330392837524,0.3987817168235779,33000,0.0,
1981-01-21 00:00:00+00:00,0.0,1.0583330392837524,1.0499999523162842,0.3956657648086548,15000,0.0,
1981-01-22 00:00:00+00:00,0.0,1.0666669607162476,1.0499999523162842,0.3987817168235779,25500,0.0,
1981-01-23 00:00:00+00:00,0.0,1.0666669607162476,1.0499999523162842,0.3956657648086548,22500,0.0,
1981-01-26 00:00:00+00:00,0.0,1.0499999523162842,1.0499999523162842,0.3925502300262451,6000,0.0,
1981-01-27 00:00:00+00:00,0.0,1.0583330392837524,1.0499999523162842,0.3925502300262451,16500,0.0,
1981-01-28 00:00:00+00:00,0.0,1.0666669607162476,1.0333329439163208,0.3863193392753601,60000,0.0,
1981-01-29 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3925502300262451,7500,0.0,
1981-01-30 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3925502300262451,7500,0.0,
1981-02-02 00:00:00+00:00,0.0,1.0499999523162842,1.0416669845581057,0.3925502300262451,7500,0.0,
1981-02-03 00:00:00+00:00,0.0,1.0499999523162842,1.0333329439163208,0.3863193392753601,15000,0.0,
1981-02-04 00:00:00+00:00,0.0,1.0499999523162842,1.0333329439163208,0.3925502300262451,6000,0.0,
1981-02-05 00:00:00+00:00,0.0,1.0499999523162842,1.0333329439163208,0.3863193392753601,25500,0.0,
1981-02-06 00:00:00+00:00,0.0,1.0499999523162842,1.0333329439163208,0.3863193392753601,18000,0.0,
1981-02-09 00:00:00+00:00,0.0,1.0499999523162842,1.0499999523162842,0.3925502300262451,4500,0.0,
1981-02-10 00:00:00+00:00,0.0,1.0416669845581057,1.0333329439163208,0.3894349634647369,28500,0.0,
1981-02-11 00:00:00+00:00,0.0,1.0666669607162476,1.0333329439163208,0.3956657648086548,310500,0.0,
1981-02-12 00:00:00+00:00,0.0,1.0833330154418943,1.0666669607162476,0.4018967449665069,54000,0.0,
1981-02-13 00:00:00+00:00,0.0,1.0750000476837158,1.0583330392837524,0.3987817168235779,265500,0.0,
1981-02-17 00:00:00+00:00,0.0,1.0833330154418943,1.0499999523162842,0.3925502300262451,75000,0.0,
1981-02-18 00:00:00+00:00,0.0,1.1333329677581787,1.0666669607162476,0.4237051606178283,138000,0.0,
1981-02-19 00:00:00+00:00,0.0,1.149999976158142,1.125,0.4299359619617462,66000,0.0,
1981-02-20 00:00:00+00:00,0.0,1.1749999523162842,1.149999976158142,0.4392825961112976,159000,0.0,
1981-02-23 00:00:00+00:00,0.0,1.1666669845581057,1.149999976158142,0.4361675083637237,22500,0.0,
1981-02-24 00:00:00+00:00,0.0,1.2000000476837158,1.1749999523162842,0.4455136358737945,60000,0.0,
1981-02-25 00:00:00+00:00,0.0,1.2000000476837158,1.1833330392837524,0.448629230260849,60000,0.0,
1981-02-26 00:00:00+00:00,0.0,1.2166670560836792,1.2000000476837158,0.448629230260849,117000,0.0,
1981-02-27 00:00:00+00:00,0.0,1.2583329677581787,1.2000000476837158,0.4704371094703674,84000,0.0,
1981-03-02 00:00:00+00:00,0.0,1.3333330154418943,1.274999976158142,0.4984762370586395,135000,0.0,
1981-03-03 00:00:00+00:00,0.0,1.3416670560836792,1.3166669607162476,0.4984762370586395,201000,0.0,
1981-03-04 00:00:00+00:00,0.0,1.3333330154418943,1.2999999523162842,0.4922459721565246,181500,0.0,
1981-03-05 00:00:00+00:00,0.0,1.3250000476837158,1.2916669845581057,0.4828992187976837,93000,0.0,
1981-03-06 00:00:00+00:00,0.0,1.3166669607162476,1.2916669845581057,0.4860149323940277,37500,0.0,
1981-03-09 00:00:00+00:00,0.0,1.3166669607162476,1.2833329439163208,0.4922459721565246,36000,0.0,
1981-03-10 00:00:00+00:00,0.0,1.3333330154418943,1.2999999523162842,0.4984762370586395,63000,0.0,
1981-03-11 00:00:00+00:00,0.0,1.3583329916000366,1.3166669607162476,0.5015924572944641,112500,0.0,
1981-03-12 00:00:00+00:00,0.0,1.375,1.3416670560836792,0.5140542984008789,118500,0.0,
1981-03-13 00:00:00+00:00,0.0,1.3583329916000366,1.3333330154418943,0.4984762370586395,37500,0.0,
