date,DK_Open,DK_High,DK_Low,DK_Close,DK_Volume,DK_Dividends,DK_Stock Splits
2006-05-04 00:00:00+00:00,16.110000610351562,17.149999618530273,16.100000381469727,10.11369800567627,7249500,0.0,
2006-05-05 00:00:00+00:00,16.280000686645508,16.549999237060547,16.260000228881836,10.21949863433838,752700,0.0,
2006-05-08 00:00:00+00:00,16.5,16.969999313354492,16.479999542236328,10.474672317504885,569400,0.0,
2006-05-09 00:00:00+00:00,17.190000534057617,17.260000228881836,16.850000381469727,10.549365997314451,412300,0.0,
2006-05-10 00:00:00+00:00,17.149999618530273,17.350000381469727,17.030000686645508,10.76097297668457,593800,0.0,
2006-05-11 00:00:00+00:00,17.389999389648438,17.709999084472656,17.350000381469727,11.00369930267334,848500,0.0,
2006-05-12 00:00:00+00:00,17.850000381469727,17.989999771118164,17.700000762939453,11.022372245788574,567500,0.0,
2006-05-15 00:00:00+00:00,17.700000762939453,17.700000762939453,16.299999237060547,10.200820922851562,560000,0.0,
2006-05-16 00:00:00+00:00,16.399999618530273,16.75,16.030000686645508,9.995445251464844,407200,0.0,
2006-05-17 00:00:00+00:00,16.399999618530273,16.399999618530273,15.600000381469728,9.752717971801758,285400,0.0,
2006-05-18 00:00:00+00:00,15.770000457763672,16.0,15.600000381469728,9.709149360656738,105400,0.0,
2006-05-19 00:00:00+00:00,15.699999809265137,15.720000267028809,14.550000190734863,9.429078102111816,361500,0.0,
2006-05-22 00:00:00+00:00,15.149999618530272,15.199999809265137,14.93000030517578,9.422853469848633,441900,0.0,
2006-05-23 00:00:00+00:00,15.239999771118164,16.299999237060547,15.239999771118164,9.958100318908691,254000,0.0,
2006-05-24 00:00:00+00:00,16.290000915527344,16.399999618530273,15.350000381469728,9.80250358581543,206400,0.0,
2006-05-25 00:00:00+00:00,15.829999923706056,15.869999885559082,14.890000343322754,9.541105270385742,312300,0.0,
2006-05-26 00:00:00+00:00,15.329999923706056,15.329999923706056,15.109999656677246,9.429078102111816,244300,0.0,
2006-05-30 00:00:00+00:00,15.199999809265137,15.460000038146973,14.789999961853027,9.335719108581545,406500,0.0,
2006-05-31 00:00:00+00:00,15.0,15.140000343322754,14.770000457763672,9.211241722106934,223000,0.0,
2006-06-01 00:00:00+00:00,14.899999618530272,15.100000381469728,14.25,9.124110221862791,307500,0.0,
2006-06-02 00:00:00+00:00,14.75,15.119999885559082,14.600000381469728,9.335719108581545,190200,0.0,
2006-06-05 00:00:00+00:00,15.100000381469728,15.399999618530272,15.010000228881836,9.360610961914062,275100,0.0,
2006-06-06 00:00:00+00:00,14.8100004196167,14.890000343322754,14.119999885559082,8.931169509887695,302700,0.0,
2006-06-07 00:00:00+00:00,14.380000114440918,14.84000015258789,13.829999923706056,9.018303871154783,301100,0.0,
2006-06-08 00:00:00+00:00,14.600000381469728,14.670000076293944,13.869999885559082,8.812921524047852,351600,0.0,
2006-06-09 00:00:00+00:00,14.399999618530272,14.699999809265137,14.220000267028809,8.931169509887695,182700,0.0,
2006-06-12 00:00:00+00:00,14.25,14.300000190734863,12.970000267028809,8.21543025970459,252100,0.0,
2006-06-13 00:00:00+00:00,13.149999618530272,13.329999923706056,12.079999923706056,7.642841815948486,549300,0.0,
2006-06-14 00:00:00+00:00,12.5,12.600000381469728,12.300000190734863,7.773542404174805,283700,0.0,
2006-06-15 00:00:00+00:00,12.75,13.449999809265137,12.699999809265137,8.202984809875488,436600,0.0,
2006-06-16 00:00:00+00:00,13.18000030517578,13.93000030517578,13.010000228881836,8.557743072509766,117100,0.0,
