date,EVI_Open,EVI_High,EVI_Low,EVI_Close,EVI_Volume,EVI_Dividends,EVI_Stock Splits
1990-03-27 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,200,0.0,
1990-03-28 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-03-29 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-03-30 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-02 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-03 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-04 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-05 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-06 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-09 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-10 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-11 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-12 00:00:00+00:00,1.125,1.125,1.125,0.5099980235099792,0,0.0,
1990-04-16 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,1000,0.0,
1990-04-17 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-18 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,3000,0.0,
1990-04-19 00:00:00+00:00,1.5,1.5,1.5,0.6799973845481873,1000,0.0,
1990-04-20 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,2000,0.0,
1990-04-23 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-24 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-25 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-26 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-27 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-04-30 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-05-01 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-05-02 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,200,0.0,
1990-05-03 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
1990-05-04 00:00:00+00:00,1.25,1.25,1.25,0.5666645169258118,0,0.0,
