date,CENT_Open,CENT_High,CENT_Low,CENT_Close,CENT_Volume,CENT_Dividends,CENT_Stock Splits
1992-07-15 00:00:00+00:00,6.949882984161377,6.949882984161377,6.264682769775391,2.177928686141968,946002,0.0,
1992-07-16 00:00:00+00:00,6.460453987121582,6.558340072631836,6.3625688552856445,2.144929885864258,69469,0.0,
1992-07-17 00:00:00+00:00,6.460453987121582,6.460453987121582,6.3625688552856445,2.144929885864258,36395,0.0,
1992-07-20 00:00:00+00:00,6.460453987121582,6.460453987121582,6.264682769775391,2.1119308471679688,180696,0.0,
1992-07-21 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,128,0.0,
1992-07-22 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-23 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-24 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-27 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-28 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-29 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-30 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-07-31 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-03 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-04 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-05 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-06 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-07 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-10 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-11 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-12 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-13 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
1992-08-14 00:00:00+00:00,6.460453987121582,6.460453987121582,6.460453987121582,2.177928686141968,0,0.0,
