date,ATGE_Open,ATGE_High,ATGE_Low,ATGE_Close,ATGE_Volume,ATGE_Dividends,ATGE_Stock Splits
1991-10-10 00:00:00+00:00,1.828125,1.84375,1.8125,1.6717195510864258,132000,0.0,
1991-10-11 00:00:00+00:00,1.8125,1.8125,1.8125,1.6717195510864258,0,0.0,
1991-10-14 00:00:00+00:00,1.875,1.90625,1.875,1.7293651103973389,13600,0.0,
1991-10-15 00:00:00+00:00,1.875,1.90625,1.8125,1.6861306428909302,183200,0.0,
1991-10-16 00:00:00+00:00,1.8125,1.8125,1.8125,1.6717195510864258,800,0.0,
1991-10-17 00:00:00+00:00,1.875,1.875,1.8125,1.6717195510864258,17600,0.0,
1991-10-18 00:00:00+00:00,1.875,1.90625,1.8125,1.758187770843506,12000,0.0,
1991-10-21 00:00:00+00:00,1.90625,1.90625,1.90625,1.758187770843506,2400,0.0,
1991-10-22 00:00:00+00:00,1.90625,1.90625,1.8125,1.6717195510864258,3200,0.0,
1991-10-23 00:00:00+00:00,1.90625,1.90625,1.90625,1.758187770843506,17600,0.0,
1991-10-24 00:00:00+00:00,1.84375,1.90625,1.84375,1.7293651103973389,29600,0.0,
1991-10-25 00:00:00+00:00,1.9375,1.96875,1.9375,1.8158332109451292,29600,0.0,
1991-10-28 00:00:00+00:00,1.96875,1.96875,1.96875,1.8158332109451292,7200,0.0,
1991-10-29 00:00:00+00:00,1.96875,2.0,1.9375,1.8446561098098757,96800,0.0,
1991-10-30 00:00:00+00:00,2.03125,2.03125,1.953125,1.8158332109451292,350400,0.0,
1991-10-31 00:00:00+00:00,2.0,2.0,1.90625,1.8014217615127563,490400,0.0,
1991-11-01 00:00:00+00:00,2.0,2.0,1.875,1.7293651103973389,70400,0.0,
1991-11-04 00:00:00+00:00,1.9375,1.9375,1.875,1.7870104312896729,206400,0.0,
1991-11-05 00:00:00+00:00,1.96875,1.96875,1.90625,1.758187770843506,1600,0.0,
1991-11-06 00:00:00+00:00,1.96875,1.96875,1.90625,1.7870104312896729,155200,0.0,
1991-11-07 00:00:00+00:00,1.90625,1.9375,1.90625,1.7870104312896729,11200,0.0,
1991-11-08 00:00:00+00:00,1.9375,1.9375,1.9375,1.7870104312896729,0,0.0,
1991-11-11 00:00:00+00:00,1.90625,1.90625,1.90625,1.758187770843506,1600,0.0,
1991-11-12 00:00:00+00:00,1.90625,1.90625,1.90625,1.758187770843506,4000,0.0,
1991-11-13 00:00:00+00:00,1.96875,1.984375,1.90625,1.8158332109451292,491200,0.0,
1991-11-14 00:00:00+00:00,1.9375,1.9375,1.9375,1.7870104312896729,800,0.0,
1991-11-15 00:00:00+00:00,1.9375,1.9375,1.9375,1.7870104312896729,16000,0.0,
1991-11-18 00:00:00+00:00,1.90625,1.96875,1.90625,1.8158332109451292,400800,0.0,
1991-11-19 00:00:00+00:00,1.90625,1.96875,1.875,1.7293651103973389,804000,0.0,
1991-11-20 00:00:00+00:00,1.90625,1.921875,1.875,1.758187770843506,145600,0.0,
1991-11-21 00:00:00+00:00,1.890625,1.890625,1.875,1.7437769174575806,292000,0.0,
1991-11-22 00:00:00+00:00,1.875,1.9375,1.875,1.7870104312896729,48000,0.0,
1991-11-25 00:00:00+00:00,1.875,1.875,1.75,1.6140738725662231,156800,0.0,
1991-11-26 00:00:00+00:00,1.78125,1.78125,1.75,1.6428967714309692,680000,0.0,
1991-11-27 00:00:00+00:00,1.75,1.8125,1.75,1.6428967714309692,3092000,0.0,
1991-11-29 00:00:00+00:00,1.75,1.8125,1.75,1.6428967714309692,32000,0.0,
1991-12-02 00:00:00+00:00,1.78125,1.78125,1.765625,1.6428967714309692,272000,0.0,
1991-12-03 00:00:00+00:00,1.8125,1.8125,1.78125,1.6428967714309692,25600,0.0,
1991-12-04 00:00:00+00:00,1.8125,1.8125,1.8125,1.6717195510864258,800,0.0,
1991-12-05 00:00:00+00:00,1.75,1.75,1.75,1.6140738725662231,8000,0.0,
1991-12-06 00:00:00+00:00,1.78125,1.8125,1.75,1.6140738725662231,80000,0.0,
1991-12-09 00:00:00+00:00,1.75,1.8125,1.71875,1.5852512121200562,48000,0.0,
1991-12-10 00:00:00+00:00,1.8125,1.8125,1.625,1.5131944417953491,112800,0.0,
1991-12-11 00:00:00+00:00,1.625,1.6875,1.625,1.5564286708831787,8800,0.0,
1991-12-12 00:00:00+00:00,1.625,1.625,1.625,1.4987831115722656,3200,0.0,
1991-12-13 00:00:00+00:00,1.6875,1.6875,1.59375,1.5276058912277222,52000,0.0,
1991-12-16 00:00:00+00:00,1.65625,1.65625,1.59375,1.469960331916809,15200,0.0,
1991-12-17 00:00:00+00:00,1.59375,1.65625,1.59375,1.5276058912277222,4800,0.0,
1991-12-18 00:00:00+00:00,1.65625,1.65625,1.59375,1.5276058912277222,289600,0.0,
1991-12-19 00:00:00+00:00,1.6875,1.6875,1.59375,1.469960331916809,19200,0.0,
1991-12-20 00:00:00+00:00,1.6875,1.6875,1.65625,1.5564286708831787,9600,0.0,
1991-12-23 00:00:00+00:00,1.6875,1.6875,1.6875,1.5564286708831787,800,0.0,
1991-12-24 00:00:00+00:00,1.6875,1.6875,1.6875,1.5564286708831787,2400,0.0,
1991-12-26 00:00:00+00:00,1.6875,1.6875,1.6875,1.5564286708831787,36800,0.0,
1991-12-27 00:00:00+00:00,1.59375,1.6875,1.59375,1.5564286708831787,6400,0.0,
1991-12-30 00:00:00+00:00,1.65625,1.6875,1.625,1.5564286708831787,96800,0.0,
1991-12-31 00:00:00+00:00,1.71875,1.71875,1.65625,1.5852512121200562,934400,0.0,
1992-01-02 00:00:00+00:00,1.703125,1.71875,1.65625,1.5852512121200562,1866400,0.0,
1992-01-03 00:00:00+00:00,1.71875,1.78125,1.65625,1.6140738725662231,289600,0.0,
1992-01-06 00:00:00+00:00,1.78125,1.84375,1.78125,1.6428967714309692,80800,0.0,
1992-01-07 00:00:00+00:00,1.84375,1.84375,1.75,1.7005423307418823,54400,0.0,
1992-01-08 00:00:00+00:00,1.84375,2.03125,1.8125,1.7870104312896729,221600,0.0,
1992-01-09 00:00:00+00:00,2.125,2.21875,2.125,2.017592430114746,410400,0.0,
1992-01-10 00:00:00+00:00,2.203125,2.203125,2.125,1.9887698888778689,182400,0.0,
1992-01-13 00:00:00+00:00,2.15625,2.25,2.15625,2.0320041179656982,123200,0.0,
1992-01-14 00:00:00+00:00,2.21875,2.25,2.21875,2.075237512588501,52000,0.0,
1992-01-15 00:00:00+00:00,2.21875,2.25,2.21875,2.075237512588501,53600,0.0,
1992-01-16 00:00:00+00:00,2.21875,2.28125,2.21875,2.1040608882904053,301600,0.0,
1992-01-17 00:00:00+00:00,2.25,2.28125,2.25,2.075237512588501,48000,0.0,
1992-01-20 00:00:00+00:00,2.25,2.28125,2.25,2.075237512588501,35200,0.0,
1992-01-21 00:00:00+00:00,2.25,2.28125,2.25,2.1040608882904053,12000,0.0,
1992-01-22 00:00:00+00:00,2.265625,2.28125,2.25,2.075237512588501,29600,0.0,
1992-01-23 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,2400,0.0,
1992-01-24 00:00:00+00:00,2.28125,2.28125,2.25,2.089649438858032,75200,0.0,
1992-01-27 00:00:00+00:00,2.25,2.28125,2.25,2.075237512588501,24000,0.0,
1992-01-28 00:00:00+00:00,2.28125,2.28125,2.265625,2.089649438858032,4000,0.0,
1992-01-29 00:00:00+00:00,2.25,2.25,2.25,2.075237512588501,4800,0.0,
1992-01-30 00:00:00+00:00,2.28125,2.28125,2.25,2.1040608882904053,48800,0.0,
1992-01-31 00:00:00+00:00,2.265625,2.28125,2.265625,2.1040608882904053,127200,0.0,
1992-02-03 00:00:00+00:00,2.375,2.40625,2.28125,2.1905291080474854,272000,0.0,
1992-02-04 00:00:00+00:00,2.375,2.375,2.3125,2.1905291080474854,828000,0.0,
1992-02-05 00:00:00+00:00,2.375,2.375,2.375,2.1905291080474854,6400,0.0,
1992-02-06 00:00:00+00:00,2.375,2.375,2.375,2.1905291080474854,1600,0.0,
1992-02-07 00:00:00+00:00,2.40625,2.53125,2.375,2.2769968509674072,187200,0.0,
1992-02-10 00:00:00+00:00,2.5,2.5,2.4375,2.3058202266693115,43200,0.0,
1992-02-11 00:00:00+00:00,2.46875,2.5,2.4375,2.3058202266693115,80000,0.0,
1992-02-12 00:00:00+00:00,2.46875,2.5625,2.46875,2.2769968509674072,186400,0.0,
1992-02-13 00:00:00+00:00,2.5,2.5625,2.46875,2.3058202266693115,576000,0.0,
1992-02-14 00:00:00+00:00,2.5625,2.5625,2.46875,2.2769968509674072,69600,0.0,
1992-02-18 00:00:00+00:00,2.4375,2.46875,2.375,2.1905291080474854,96800,0.0,
1992-02-19 00:00:00+00:00,2.46875,2.46875,2.46875,2.2769968509674072,4800,0.0,
1992-02-20 00:00:00+00:00,2.375,2.375,2.375,2.1905291080474854,10400,0.0,
1992-02-21 00:00:00+00:00,2.46875,2.46875,2.375,2.1905291080474854,140000,0.0,
1992-02-24 00:00:00+00:00,2.40625,2.40625,2.34375,2.2193522453308105,64800,0.0,
1992-02-25 00:00:00+00:00,2.46875,2.46875,2.375,2.2769968509674072,532000,0.0,
1992-02-26 00:00:00+00:00,2.46875,2.46875,2.46875,2.2769968509674072,3200,0.0,
1992-02-27 00:00:00+00:00,2.46875,2.46875,2.46875,2.2769968509674072,0,0.0,
1992-02-28 00:00:00+00:00,2.46875,2.46875,2.46875,2.2769968509674072,0,0.0,
1992-03-02 00:00:00+00:00,2.40625,2.46875,2.40625,2.2769968509674072,150400,0.0,
1992-03-03 00:00:00+00:00,2.40625,2.4375,2.40625,2.24817442893982,148800,0.0,
1992-03-04 00:00:00+00:00,2.46875,2.46875,2.46875,2.2769968509674072,4800,0.0,
1992-03-05 00:00:00+00:00,2.40625,2.46875,2.40625,2.24817442893982,53600,0.0,
1992-03-06 00:00:00+00:00,2.34375,2.34375,2.1875,2.075237512588501,456000,0.0,
1992-03-09 00:00:00+00:00,2.15625,2.25,2.15625,1.9887698888778689,223200,0.0,
1992-03-10 00:00:00+00:00,2.15625,2.25,2.15625,2.017592430114746,11200,0.0,
1992-03-11 00:00:00+00:00,2.1875,2.25,2.1875,2.075237512588501,14400,0.0,
1992-03-12 00:00:00+00:00,2.25,2.25,2.21875,2.075237512588501,16800,0.0,
1992-03-13 00:00:00+00:00,2.1875,2.25,2.1875,2.075237512588501,15200,0.0,
1992-03-16 00:00:00+00:00,2.25,2.25,2.25,2.075237512588501,0,0.0,
1992-03-17 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,17600,0.0,
1992-03-18 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,8000,0.0,
1992-03-19 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,16000,0.0,
1992-03-20 00:00:00+00:00,2.3125,2.375,2.28125,2.1905291080474854,96800,0.0,
1992-03-23 00:00:00+00:00,2.40625,2.40625,2.40625,2.2193522453308105,7200,0.0,
1992-03-24 00:00:00+00:00,2.3125,2.34375,2.28125,2.1040608882904053,55200,0.0,
1992-03-25 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,0,0.0,
1992-03-26 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,0,0.0,
1992-03-27 00:00:00+00:00,2.28125,2.375,2.28125,2.1040608882904053,26400,0.0,
1992-03-30 00:00:00+00:00,2.328125,2.328125,2.28125,2.1472952365875244,330400,0.0,
1992-03-31 00:00:00+00:00,2.28125,2.375,2.28125,2.1905291080474854,13600,0.0,
1992-04-01 00:00:00+00:00,2.375,2.375,2.21875,2.1040608882904053,180000,0.0,
1992-04-02 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,9600,0.0,
1992-04-03 00:00:00+00:00,2.21875,2.265625,2.1875,2.017592430114746,244800,0.0,
1992-04-06 00:00:00+00:00,2.1875,2.28125,2.1875,2.1040608882904053,2400,0.0,
1992-04-07 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,20000,0.0,
1992-04-08 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,2400,0.0,
1992-04-09 00:00:00+00:00,2.21875,2.25,2.21875,2.075237512588501,24000,0.0,
1992-04-10 00:00:00+00:00,2.28125,2.28125,2.21875,2.0608270168304443,108000,0.0,
1992-04-13 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,1600,0.0,
1992-04-14 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,0,0.0,
1992-04-15 00:00:00+00:00,2.203125,2.28125,2.1875,2.1040608882904053,159200,0.0,
1992-04-16 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,17600,0.0,
1992-04-20 00:00:00+00:00,2.28125,2.28125,2.1875,2.1040608882904053,80000,0.0,
1992-04-21 00:00:00+00:00,2.28125,2.28125,2.28125,2.1040608882904053,0,0.0,
1992-04-22 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,16000,0.0,
1992-04-23 00:00:00+00:00,2.28125,2.28125,2.1875,2.017592430114746,9600,0.0,
1992-04-24 00:00:00+00:00,2.28125,2.28125,2.1875,2.017592430114746,6400,0.0,
1992-04-27 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,4000,0.0,
1992-04-28 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,0,0.0,
1992-04-29 00:00:00+00:00,2.1875,2.28125,2.1875,2.017592430114746,170400,0.0,
1992-04-30 00:00:00+00:00,2.1875,2.21875,2.1875,2.017592430114746,443200,0.0,
1992-05-01 00:00:00+00:00,2.1875,2.25,2.1875,2.017592430114746,617600,0.0,
1992-05-04 00:00:00+00:00,2.25,2.25,2.1875,2.075237512588501,1387200,0.0,
1992-05-05 00:00:00+00:00,2.25,2.25,2.1875,2.017592430114746,12000,0.0,
1992-05-06 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,0,0.0,
1992-05-07 00:00:00+00:00,2.25,2.25,2.15625,1.9887698888778689,9600,0.0,
1992-05-08 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,32000,0.0,
1992-05-11 00:00:00+00:00,2.15625,2.21875,2.15625,1.9887698888778689,68000,0.0,
1992-05-12 00:00:00+00:00,2.21875,2.21875,2.125,1.9599472284317017,19200,0.0,
1992-05-13 00:00:00+00:00,2.21875,2.21875,2.171875,2.046414852142334,9600,0.0,
1992-05-14 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,9600,0.0,
1992-05-15 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,0,0.0,
1992-05-18 00:00:00+00:00,2.125,2.125,2.125,1.9599472284317017,28000,0.0,
1992-05-19 00:00:00+00:00,2.125,2.1875,2.125,2.017592430114746,20800,0.0,
1992-05-20 00:00:00+00:00,2.078125,2.1875,2.078125,2.017592430114746,151200,0.0,
1992-05-21 00:00:00+00:00,2.0625,2.09375,2.0625,1.9167128801345823,756000,0.0,
1992-05-22 00:00:00+00:00,2.0625,2.125,2.0625,1.9311248064041135,77600,0.0,
1992-05-26 00:00:00+00:00,2.09375,2.09375,2.09375,1.9311248064041135,0,0.0,
1992-05-27 00:00:00+00:00,2.0625,2.09375,2.0625,1.9311248064041135,1600,0.0,
1992-05-28 00:00:00+00:00,2.1875,2.1875,2.125,1.9743585586547847,281600,0.0,
1992-05-29 00:00:00+00:00,2.140625,2.140625,2.140625,1.9743585586547847,0,0.0,
1992-06-01 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,800,0.0,
1992-06-02 00:00:00+00:00,2.21875,2.21875,2.21875,2.046414852142334,1600,0.0,
1992-06-03 00:00:00+00:00,2.15625,2.1875,2.15625,2.017592430114746,752000,0.0,
1992-06-04 00:00:00+00:00,2.1875,2.1875,2.1875,2.017592430114746,4000,0.0,
1992-06-05 00:00:00+00:00,2.15625,2.171875,2.15625,2.003181934356689,400000,0.0,
1992-06-08 00:00:00+00:00,2.09375,2.21875,2.09375,2.046414852142334,85600,0.0,
1992-06-09 00:00:00+00:00,2.125,2.125,2.109375,1.945536017417908,48000,0.0,
1992-06-10 00:00:00+00:00,2.15625,2.15625,2.15625,1.9887698888778689,4800,0.0,
1992-06-11 00:00:00+00:00,2.09375,2.09375,2.09375,1.9311248064041135,28800,0.0,
1992-06-12 00:00:00+00:00,2.09375,2.09375,2.09375,1.9311248064041135,0,0.0,
1992-06-15 00:00:00+00:00,2.09375,2.125,2.03125,1.887890100479126,37600,0.0,
1992-06-16 00:00:00+00:00,2.09375,2.09375,2.03125,1.8734791278839111,13600,0.0,
1992-06-17 00:00:00+00:00,2.03125,2.0625,2.03125,1.8734791278839111,34400,0.0,
1992-06-18 00:00:00+00:00,2.03125,2.078125,2.03125,1.8734791278839111,21600,0.0,
1992-06-19 00:00:00+00:00,2.03125,2.03125,2.03125,1.8734791278839111,0,0.0,
1992-06-22 00:00:00+00:00,2.03125,2.125,2.03125,1.9599472284317017,99200,0.0,
1992-06-23 00:00:00+00:00,2.125,2.125,2.125,1.9599472284317017,1600,0.0,
1992-06-24 00:00:00+00:00,2.125,2.125,2.125,1.9599472284317017,0,0.0,
1992-06-25 00:00:00+00:00,2.03125,2.03125,2.03125,1.8734791278839111,4000,0.0,
1992-06-26 00:00:00+00:00,2.03125,2.03125,2.03125,1.8734791278839111,0,0.0,
1992-06-29 00:00:00+00:00,2.125,2.125,2.125,1.9599472284317017,20800,0.0,
1992-06-30 00:00:00+00:00,2.125,2.25,2.125,2.075237512588501,210400,0.0,
1992-07-01 00:00:00+00:00,2.25,2.25,2.25,2.075237512588501,1600,0.0,
1992-07-02 00:00:00+00:00,2.1875,2.25,2.1875,2.075237512588501,14400,0.0,
1992-07-06 00:00:00+00:00,2.28125,2.3125,2.25,2.1328835487365723,68800,0.0,
1992-07-07 00:00:00+00:00,2.34375,2.34375,2.25,2.1472952365875244,64000,0.0,
1992-07-08 00:00:00+00:00,2.34375,2.34375,2.34375,2.161706924438477,28800,0.0,
1992-07-09 00:00:00+00:00,2.28125,2.34375,2.28125,2.1328835487365723,332800,0.0,
1992-07-10 00:00:00+00:00,2.34375,2.34375,2.28125,2.1040608882904053,7200,0.0,
1992-07-13 00:00:00+00:00,2.34375,2.34375,2.34375,2.161706924438477,23200,0.0,
1992-07-14 00:00:00+00:00,2.34375,2.34375,2.328125,2.1472952365875244,24800,0.0,
1992-07-15 00:00:00+00:00,2.328125,2.34375,2.3125,2.1472952365875244,344000,0.0,
1992-07-16 00:00:00+00:00,2.328125,2.328125,2.328125,2.1472952365875244,0,0.0,
1992-07-17 00:00:00+00:00,2.28125,2.34375,2.28125,2.161706924438477,361600,0.0,
1992-07-20 00:00:00+00:00,2.34375,2.34375,2.28125,2.1040608882904053,119200,0.0,
1992-07-21 00:00:00+00:00,2.34375,2.34375,2.328125,2.161706924438477,160000,0.0,
1992-07-22 00:00:00+00:00,2.34375,2.34375,2.34375,2.161706924438477,16800,0.0,
1992-07-23 00:00:00+00:00,2.328125,2.34375,2.328125,2.161706924438477,4000,0.0,
1992-07-24 00:00:00+00:00,2.3125,2.3125,2.3125,2.1328835487365723,8000,0.0,
1992-07-27 00:00:00+00:00,2.3125,2.328125,2.3125,2.1328835487365723,214400,0.0,
1992-07-28 00:00:00+00:00,2.3125,2.34375,2.3125,2.161706924438477,420800,0.0,
1992-07-29 00:00:00+00:00,2.34375,2.34375,2.34375,2.161706924438477,0,0.0,
1992-07-30 00:00:00+00:00,2.34375,2.34375,2.34375,2.161706924438477,37600,0.0,
1992-07-31 00:00:00+00:00,2.3125,2.34375,2.3125,2.161706924438477,184800,0.0,
1992-08-03 00:00:00+00:00,2.3125,2.375,2.3125,2.1761178970336914,125600,0.0,
1992-08-04 00:00:00+00:00,2.375,2.375,2.3125,2.1328835487365723,87200,0.0,
1992-08-05 00:00:00+00:00,2.3125,2.3125,2.3125,2.1328835487365723,800,0.0,
1992-08-06 00:00:00+00:00,2.3125,2.3125,2.3125,2.1328835487365723,0,0.0,
1992-08-07 00:00:00+00:00,2.3125,2.375,2.3125,2.1328835487365723,12000,0.0,
1992-08-10 00:00:00+00:00,2.359375,2.359375,2.328125,2.1472952365875244,196000,0.0,
1992-08-11 00:00:00+00:00,2.375,2.375,2.375,2.1905291080474854,3200,0.0,
