date,IGV_Open,IGV_High,IGV_Low,IGV_Close,IGV_Volume,IGV_Dividends,IGV_Stock Splits
2001-07-17 00:00:00+00:00,10.149999618530272,10.149999618530272,10.128000259399414,9.74578857421875,1500,0.0,
2001-07-18 00:00:00+00:00,9.746000289916992,9.746000289916992,9.685999870300291,9.320466995239258,1000,0.0,
2001-07-19 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,9.189599990844728,500,0.0,
2001-07-20 00:00:00+00:00,9.369999885559082,9.423999786376951,9.369999885559082,9.068357467651367,250500,0.0,
2001-07-23 00:00:00+00:00,9.423999786376951,9.423999786376951,9.423999786376951,9.068357467651367,0,0.0,
2001-07-24 00:00:00+00:00,9.223999977111816,9.3100004196167,9.223999977111816,8.958656311035156,250000,0.0,
2001-07-25 00:00:00+00:00,9.37600040435791,9.37600040435791,9.37600040435791,9.022168159484863,25000,0.0,
2001-07-26 00:00:00+00:00,9.539999961853027,9.75,9.539999961853027,9.382052421569824,500000,0.0,
2001-07-27 00:00:00+00:00,9.779999732971191,9.899999618530272,9.779999732971191,9.507145881652832,152000,0.0,
2001-07-30 00:00:00+00:00,9.68000030517578,9.68000030517578,9.68000030517578,9.314693450927734,1500,0.0,
2001-07-31 00:00:00+00:00,9.73799991607666,9.859999656677246,9.73799991607666,9.487902641296388,26000,0.0,
2001-08-01 00:00:00+00:00,9.93000030517578,9.989999771118164,9.779999732971191,9.41092014312744,103500,0.0,
2001-08-02 00:00:00+00:00,10.06999969482422,10.07800006866455,9.9399995803833,9.564881324768066,257000,0.0,
2001-08-03 00:00:00+00:00,9.9399995803833,9.9399995803833,9.800000190734863,9.430168151855469,2000,0.0,
2001-08-06 00:00:00+00:00,9.699999809265137,9.710000038146973,9.68000030517578,9.314693450927734,5500,0.0,
2001-08-07 00:00:00+00:00,9.68000030517578,9.68000030517578,9.68000030517578,9.314693450927734,0,0.0,
2001-08-08 00:00:00+00:00,9.420000076293944,9.5,9.229999542236328,8.88167667388916,625500,0.0,
2001-08-09 00:00:00+00:00,9.039999961853027,9.140000343322754,9.039999961853027,8.79507064819336,3000,0.0,
2001-08-10 00:00:00+00:00,9.01200008392334,9.01200008392334,8.6899995803833,8.525640487670898,11000,0.0,
2001-08-13 00:00:00+00:00,8.859999656677246,8.859999656677246,8.859999656677246,8.525640487670898,0,0.0,
2001-08-14 00:00:00+00:00,9.029999732971191,9.029999732971191,9.029999732971191,8.689224243164062,1000,0.0,
2001-08-15 00:00:00+00:00,8.899999618530273,8.899999618530273,8.6899995803833,8.36205768585205,7500,0.0,
2001-08-16 00:00:00+00:00,8.371999740600586,8.529999732971191,8.371999740600586,8.20809555053711,981000,0.0,
2001-08-17 00:00:00+00:00,8.350000381469727,8.369999885559082,8.329999923706055,8.015640258789062,1500,0.0,
2001-08-20 00:00:00+00:00,8.329999923706055,8.329999923706055,8.329999923706055,8.015640258789062,0,0.0,
2001-08-21 00:00:00+00:00,8.449999809265137,8.449999809265137,8.050000190734863,7.746210098266602,505500,0.0,
2001-08-22 00:00:00+00:00,8.020000457763672,8.020000457763672,8.017999649047852,7.717339515686035,3500,0.0,
2001-08-23 00:00:00+00:00,8.350000381469727,8.350000381469727,8.069999694824219,7.765453338623047,5500,0.0,
2001-08-24 00:00:00+00:00,8.069999694824219,8.069999694824219,8.069999694824219,7.765453338623047,0,0.0,
2001-08-27 00:00:00+00:00,8.40999984741211,8.59000015258789,8.40999984741211,8.265830993652344,25500,0.0,
2001-08-28 00:00:00+00:00,8.326000213623047,8.326000213623047,8.326000213623047,8.011791229248047,489500,0.0,
2001-08-29 00:00:00+00:00,8.119999885559082,8.119999885559082,8.0600004196167,7.755830764770508,36500,0.0,
2001-08-30 00:00:00+00:00,7.722000122070312,7.73799991607666,7.722000122070312,7.445982933044434,6500,0.0,
2001-08-31 00:00:00+00:00,7.860000133514404,7.860000133514404,7.860000133514404,7.56337833404541,5000,0.0,
2001-09-04 00:00:00+00:00,7.860000133514404,7.860000133514404,7.860000133514404,7.56337833404541,0,0.0,
2001-09-05 00:00:00+00:00,7.552000045776367,7.552000045776367,7.449999809265137,7.168851375579834,6000,0.0,
2001-09-06 00:00:00+00:00,7.340000152587891,7.340000152587891,7.151999950408936,6.899418354034424,11500,0.0,
