date,HOLI_Open,HOLI_High,HOLI_Low,HOLI_Close,HOLI_Volume,HOLI_Dividends,HOLI_Stock Splits
2005-08-31 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,50000,0.0,
2005-09-01 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,18500,0.0,
2005-09-02 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-09-06 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-09-07 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-09-08 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-09-09 00:00:00+00:00,5.170000076293945,5.170000076293945,5.150000095367432,4.698322296142578,10500,0.0,
2005-09-12 00:00:00+00:00,5.170000076293945,5.170000076293945,5.170000076293945,4.698322296142578,0,0.0,
2005-09-13 00:00:00+00:00,5.159999847412109,5.199999809265137,5.150000095367432,4.725584983825684,161000,0.0,
2005-09-14 00:00:00+00:00,5.199999809265137,5.199999809265137,5.170000076293945,4.698322296142578,23000,0.0,
2005-09-15 00:00:00+00:00,5.190000057220459,5.190000057220459,5.190000057220459,4.716497421264648,2000,0.0,
2005-09-16 00:00:00+00:00,5.190000057220459,5.190000057220459,5.190000057220459,4.716497421264648,0,0.0,
2005-09-19 00:00:00+00:00,5.190000057220459,5.190000057220459,5.190000057220459,4.716497421264648,20000,0.0,
2005-09-20 00:00:00+00:00,5.179999828338623,5.179999828338623,5.150000095367432,4.707410335540772,30000,0.0,
2005-09-21 00:00:00+00:00,5.179999828338623,5.179999828338623,5.150000095367432,4.707410335540772,66000,0.0,
2005-09-22 00:00:00+00:00,5.179999828338623,5.179999828338623,5.179999828338623,4.707410335540772,0,0.0,
2005-09-23 00:00:00+00:00,5.150000095367432,5.179999828338623,5.150000095367432,4.707410335540772,12400,0.0,
2005-09-26 00:00:00+00:00,5.150000095367432,5.179999828338623,5.150000095367432,4.707410335540772,15000,0.0,
2005-09-27 00:00:00+00:00,5.150000095367432,5.199999809265137,5.150000095367432,4.725584983825684,18500,0.0,
2005-09-28 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,5000,0.0,
2005-09-29 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-09-30 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-10-03 00:00:00+00:00,5.300000190734863,5.300000190734863,5.199999809265137,4.725584983825684,36700,0.0,
2005-10-04 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,1000,0.0,
2005-10-05 00:00:00+00:00,5.25,5.25,5.25,4.771023750305176,5000,0.0,
2005-10-06 00:00:00+00:00,5.25,5.25,5.25,4.771023750305176,0,0.0,
2005-10-07 00:00:00+00:00,5.269999980926514,5.269999980926514,5.269999980926514,4.789199352264404,1500,0.0,
2005-10-10 00:00:00+00:00,5.269999980926514,5.269999980926514,5.269999980926514,4.789199352264404,0,0.0,
2005-10-11 00:00:00+00:00,5.269999980926514,5.300000190734863,5.269999980926514,4.816461563110352,7500,0.0,
2005-10-12 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,1000,0.0,
2005-10-13 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-10-14 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-10-17 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-10-18 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-10-19 00:00:00+00:00,5.269999980926514,5.269999980926514,5.269999980926514,4.789199352264404,1300,0.0,
2005-10-20 00:00:00+00:00,5.269999980926514,5.269999980926514,5.269999980926514,4.789199352264404,0,0.0,
2005-10-21 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,3000,0.0,
2005-10-24 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,3000,0.0,
2005-10-25 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,0,0.0,
2005-10-26 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,0,0.0,
2005-10-27 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,0,0.0,
2005-10-28 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,3000,0.0,
2005-10-31 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-11-01 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,400,0.0,
2005-11-02 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,0,0.0,
2005-11-03 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,27000,0.0,
2005-11-04 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,2000,0.0,
2005-11-07 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,2000,0.0,
2005-11-08 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.734672546386719,0,0.0,
2005-11-09 00:00:00+00:00,5.349999904632568,5.349999904632568,5.349999904632568,4.8618998527526855,4000,0.0,
2005-11-10 00:00:00+00:00,5.300000190734863,5.300000190734863,5.199999809265137,4.725584983825684,7500,0.0,
2005-11-11 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,0,0.0,
2005-11-14 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,10000,0.0,
2005-11-15 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.725584983825684,500,0.0,
2005-11-16 00:00:00+00:00,5.199999809265137,5.199999809265137,5.150000095367432,4.68014669418335,49500,0.0,
2005-11-17 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,2500,0.0,
2005-11-18 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,0,0.0,
2005-11-21 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,0,0.0,
2005-11-22 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,0,0.0,
2005-11-23 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,4000,0.0,
2005-11-25 00:00:00+00:00,5.159999847412109,5.159999847412109,5.159999847412109,4.689234256744385,0,0.0,
