date,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,BA_Dividends,BA_Stock Splits
1962-01-02 00:00:00+00:00,0.8374490141868591,0.8374490141868591,0.823045015335083,0.1909308582544326,352350,0.0,
1962-01-03 00:00:00+00:00,0.8353909850120544,0.8518519997596741,0.8353909850120544,0.1947496682405471,710775,0.0,
1962-01-04 00:00:00+00:00,0.8395059704780579,0.8539090156555176,0.831275999546051,0.192840427160263,911250,0.0,
1962-01-05 00:00:00+00:00,0.831275999546051,0.8353909850120544,0.7921810150146484,0.1890217065811157,880875,0.0,
1962-01-08 00:00:00+00:00,0.8148149847984314,0.8292179703712463,0.8045269846916199,0.1894987523555755,473850,0.0,
1962-01-09 00:00:00+00:00,0.8168720006942749,0.8374490141868591,0.810699999332428,0.1899762451648712,577125,0.0,
1962-01-10 00:00:00+00:00,0.8189299702644348,0.8333330154418945,0.8168720006942749,0.1899762451648712,352350,0.0,
1962-01-11 00:00:00+00:00,0.8209879994392395,0.845678985118866,0.8209879994392395,0.1918854266405105,692550,0.0,
1962-01-12 00:00:00+00:00,0.8353909850120544,0.8559669852256775,0.8353909850120544,0.197136104106903,972000,0.0,
1962-01-15 00:00:00+00:00,0.845678985118866,0.845678985118866,0.8292179703712463,0.1933174431324005,625725,0.0,
1962-01-16 00:00:00+00:00,0.8333330154418945,0.8374490141868591,0.8271600008010864,0.1918854266405105,376650,0.0,
1962-01-17 00:00:00+00:00,0.8271600008010864,0.845678985118866,0.8271600008010864,0.1923629492521286,674325,0.0,
1962-01-18 00:00:00+00:00,0.8292179703712463,0.8415639996528625,0.8292179703712463,0.1933174431324005,710775,0.0,
1962-01-19 00:00:00+00:00,0.8353909850120544,0.8724279999732971,0.8353909850120544,0.2023867964744568,1293975,0.0,
1962-01-22 00:00:00+00:00,0.8724279999732971,0.8786010146141052,0.8600819706916809,0.2019094079732895,1148175,0.0,
1962-01-23 00:00:00+00:00,0.8621399998664856,0.8724279999732971,0.8600819706916809,0.2023867964744568,923400,0.0,
1962-01-24 00:00:00+00:00,0.8724279999732971,0.8765429854393005,0.8600819706916809,0.2033412009477615,1020600,0.0,
1962-01-25 00:00:00+00:00,0.8765429854393005,0.9012349843978882,0.8765429854393005,0.2081147134304046,2897775,0.0,
1962-01-26 00:00:00+00:00,0.8971189856529236,0.9032920002937316,0.8868309855461121,0.2071600258350372,1919700,0.0,
1962-01-29 00:00:00+00:00,0.8930040001869202,0.8991770148277283,0.8847740292549133,0.2081147134304046,941625,0.0,
1962-01-30 00:00:00+00:00,0.8971189856529236,0.9115229845046996,0.8930040001869202,0.2100241035223007,1749600,0.0,
1962-01-31 00:00:00+00:00,0.9074069857597352,0.9259260296821594,0.9074069857597352,0.2143197804689407,3383775,0.0,
1962-02-01 00:00:00+00:00,0.9238680005073548,0.9320989847183228,0.8971189856529236,0.2095467001199722,1968300,0.0,
1962-02-02 00:00:00+00:00,0.9032920002937316,0.9115229845046996,0.8847740292549133,0.2114561200141906,1105650,0.0,
1962-02-05 00:00:00+00:00,0.9094650149345398,0.9094650149345398,0.8930040001869202,0.2095292657613754,893025,0.00823,
1962-02-06 00:00:00+00:00,0.8950620293617249,0.8971189856529236,0.8724279999732971,0.2095292657613754,801900,0.0,
1962-02-07 00:00:00+00:00,0.8950620293617249,0.9115229845046996,0.8888890147209167,0.2095292657613754,844425,0.0,
1962-02-08 00:00:00+00:00,0.8971189856529236,0.9115229845046996,0.8971189856529236,0.2100108116865158,656100,0.0,
1962-02-09 00:00:00+00:00,0.8991770148277283,0.9135800004005432,0.8991770148277283,0.2138642519712448,680400,0.0,
1962-02-12 00:00:00+00:00,0.9053500294685364,0.9053500294685364,0.8950620293617249,0.21049265563488,510300,0.0,
1962-02-13 00:00:00+00:00,0.9032920002937316,0.9176949858665466,0.9032920002937316,0.2119377106428146,656100,0.0,
