date,FSI_Open,FSI_High,FSI_Low,FSI_Close,FSI_Volume,FSI_Dividends,FSI_Stock Splits
1999-10-12 00:00:00+00:00,0.006000000052154,0.006000000052154,0.0020000000949949,0.0017940093530341,50000,0.0,
1999-10-13 00:00:00+00:00,0.006000000052154,0.006000000052154,0.006000000052154,0.0053820284083485,5000,0.0,
1999-10-14 00:00:00+00:00,0.2809999883174896,0.2809999883174896,0.2199999988079071,0.197341039776802,42000,0.0,
1999-10-15 00:00:00+00:00,0.3120000064373016,0.3120000064373016,0.3120000064373016,0.2798654735088348,15000,0.0,
1999-10-18 00:00:00+00:00,0.2800000011920929,0.3300000131130218,0.2800000011920929,0.2960115671157837,120000,0.0,
1999-10-19 00:00:00+00:00,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.2960115671157837,0,0.0,
1999-10-20 00:00:00+00:00,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.2960115671157837,0,0.0,
1999-10-21 00:00:00+00:00,0.3400000035762787,0.3400000035762787,0.3400000035762787,0.3049815893173218,5000,0.0,
1999-10-22 00:00:00+00:00,0.3400000035762787,0.3400000035762787,0.3000000119209289,0.2691014111042022,15000,0.0,
1999-10-25 00:00:00+00:00,0.3120000064373016,0.3120000064373016,0.3120000064373016,0.2798654735088348,6000,0.0,
1999-10-26 00:00:00+00:00,0.375,0.375,0.375,0.3363767564296722,10000,0.0,
1999-10-27 00:00:00+00:00,0.375,0.375,0.375,0.3363767564296722,0,0.0,
1999-10-28 00:00:00+00:00,0.375,0.375,0.375,0.3363767564296722,0,0.0,
1999-10-29 00:00:00+00:00,0.375,0.375,0.375,0.3363767564296722,0,0.0,
1999-11-01 00:00:00+00:00,0.375,0.375,0.375,0.3363767564296722,0,0.0,
1999-11-02 00:00:00+00:00,0.3700000047683716,0.3700000047683716,0.3499999940395355,0.3139516413211822,19000,0.0,
1999-11-03 00:00:00+00:00,0.3199999928474426,0.3199999928474426,0.3100000023841858,0.2780714631080627,20000,0.0,
1999-11-04 00:00:00+00:00,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.2780714631080627,0,0.0,
1999-11-05 00:00:00+00:00,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.2780714631080627,0,0.0,
1999-11-08 00:00:00+00:00,0.3499999940395355,0.3499999940395355,0.3000000119209289,0.2691014111042022,9000,0.0,
1999-11-09 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.2691014111042022,0,0.0,
1999-11-10 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.2691014111042022,0,0.0,
1999-11-11 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.2691014111042022,0,0.0,
1999-11-12 00:00:00+00:00,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.2691014111042022,0,0.0,
1999-11-15 00:00:00+00:00,0.2599999904632568,0.2599999904632568,0.2199999988079071,0.197341039776802,35000,0.0,
1999-11-16 00:00:00+00:00,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.197341039776802,0,0.0,
1999-11-17 00:00:00+00:00,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.197341039776802,0,0.0,
1999-11-18 00:00:00+00:00,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.197341039776802,0,0.0,
1999-11-19 00:00:00+00:00,0.3199999928474426,0.3199999928474426,0.2899999916553497,0.2601313591003418,8000,0.0,
1999-11-22 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-11-23 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-11-24 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-11-26 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-11-29 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-11-30 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-12-01 00:00:00+00:00,0.2899999916553497,0.2899999916553497,0.2899999916553497,0.2601313591003418,0,0.0,
1999-12-02 00:00:00+00:00,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1435207575559616,5000,0.0,
1999-12-03 00:00:00+00:00,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1435207575559616,0,0.0,
1999-12-06 00:00:00+00:00,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1435207575559616,0,0.0,
1999-12-07 00:00:00+00:00,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1435207575559616,0,0.0,
1999-12-08 00:00:00+00:00,0.25,0.25,0.25,0.2242511808872223,10000,0.0,
1999-12-09 00:00:00+00:00,0.125,0.1500000059604644,0.125,0.1121255904436111,72000,0.0,
1999-12-10 00:00:00+00:00,0.125,0.125,0.125,0.1121255904436111,0,0.0,
1999-12-13 00:00:00+00:00,0.25,0.25,0.25,0.2242511808872223,2000,0.0,
1999-12-14 00:00:00+00:00,0.25,0.25,0.25,0.2242511808872223,0,0.0,
1999-12-15 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,10000,0.0,
1999-12-16 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-17 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-20 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-21 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-22 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-23 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-27 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-28 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
1999-12-29 00:00:00+00:00,0.1199999973177909,0.1199999973177909,0.1199999973177909,0.1076405644416809,0,0.0,
