date,GILT_Open,GILT_High,GILT_Low,GILT_Close,GILT_Volume,GILT_Dividends,GILT_Stock Splits
1993-06-08 00:00:00+00:00,285.0,285.0,270.0,225.43582153320312,5190,0.0,
1993-06-09 00:00:00+00:00,272.5,280.0,272.5,227.4852294921875,4195,0.0,
1993-06-10 00:00:00+00:00,272.5,277.5,272.5,223.3863983154297,3805,0.0,
1993-06-11 00:00:00+00:00,272.5,280.0,272.5,223.3863983154297,4455,0.0,
1993-06-14 00:00:00+00:00,272.5,275.0,270.0,225.43582153320312,5680,0.0,
1993-06-15 00:00:00+00:00,270.0,280.0,270.0,229.5346221923828,2695,0.0,
1993-06-16 00:00:00+00:00,285.0,292.5,282.5,237.73228454589844,2995,0.0,
1993-06-17 00:00:00+00:00,292.5,292.5,285.0,237.73228454589844,250,0.0,
1993-06-18 00:00:00+00:00,282.5,290.0,282.5,233.63348388671875,1475,0.0,
1993-06-21 00:00:00+00:00,290.0,290.0,285.0,233.63348388671875,2630,0.0,
1993-06-22 00:00:00+00:00,285.0,300.0,285.0,235.68289184570312,2060,0.0,
1993-06-23 00:00:00+00:00,282.5,292.5,282.5,233.63348388671875,2465,0.0,
1993-06-24 00:00:00+00:00,280.0,292.5,280.0,235.68289184570312,1485,0.0,
1993-06-25 00:00:00+00:00,282.5,292.5,282.5,235.68289184570312,2055,0.0,
1993-06-28 00:00:00+00:00,282.5,290.0,277.5,231.5840759277344,1500,0.0,
1993-06-29 00:00:00+00:00,280.0,290.0,277.5,237.73228454589844,940,0.0,
1993-06-30 00:00:00+00:00,280.0,285.0,280.0,233.63348388671875,1075,0.0,
1993-07-01 00:00:00+00:00,282.5,287.5,282.5,235.68289184570312,530,0.0,
1993-07-02 00:00:00+00:00,285.0,287.5,280.0,233.63348388671875,430,0.0,
1993-07-06 00:00:00+00:00,275.0,290.0,255.0,215.188720703125,4920,0.0,
1993-07-07 00:00:00+00:00,260.0,270.0,260.0,221.33697509765625,1235,0.0,
1993-07-08 00:00:00+00:00,270.0,282.5,270.0,221.33697509765625,265,0.0,
1993-07-09 00:00:00+00:00,270.0,270.0,270.0,221.33697509765625,60,0.0,
1993-07-12 00:00:00+00:00,270.0,285.0,270.0,227.4852294921875,840,0.0,
1993-07-13 00:00:00+00:00,287.5,287.5,275.0,231.5840759277344,3380,0.0,
1993-07-14 00:00:00+00:00,280.0,282.5,272.5,225.43582153320312,830,0.0,
1993-07-15 00:00:00+00:00,272.5,280.0,270.0,221.33697509765625,600,0.0,
1993-07-16 00:00:00+00:00,270.0,280.0,235.0,213.13931274414065,3710,0.0,
1993-07-19 00:00:00+00:00,260.0,260.0,250.0,209.0404815673828,3775,0.0,
1993-07-20 00:00:00+00:00,240.0,252.5,240.0,206.99105834960935,2625,0.0,
1993-07-21 00:00:00+00:00,255.0,260.0,250.0,204.941650390625,2870,0.0,
1993-07-22 00:00:00+00:00,252.5,252.5,247.5,204.941650390625,805,0.0,
1993-07-23 00:00:00+00:00,252.5,252.5,247.5,206.99105834960935,400,0.0,
1993-07-26 00:00:00+00:00,252.5,255.0,247.5,209.0404815673828,1175,0.0,
1993-07-27 00:00:00+00:00,250.0,255.0,230.0,196.74398803710935,3790,0.0,
1993-07-28 00:00:00+00:00,240.0,245.0,240.0,200.8428192138672,705,0.0,
1993-07-29 00:00:00+00:00,250.0,250.0,245.0,200.8428192138672,505,0.0,
1993-07-30 00:00:00+00:00,245.0,245.0,240.0,196.74398803710935,915,0.0,
1993-08-02 00:00:00+00:00,240.0,252.5,240.0,202.8922271728516,780,0.0,
1993-08-03 00:00:00+00:00,247.5,255.0,240.0,209.0404815673828,13480,0.0,
1993-08-04 00:00:00+00:00,255.0,265.0,250.0,217.23814392089844,4535,0.0,
1993-08-05 00:00:00+00:00,265.0,302.5,265.0,237.73228454589844,3330,0.0,
1993-08-06 00:00:00+00:00,295.0,300.0,285.0,237.73228454589844,2040,0.0,
1993-08-09 00:00:00+00:00,287.5,292.5,285.0,235.68289184570312,2975,0.0,
1993-08-10 00:00:00+00:00,287.5,290.0,285.0,235.68289184570312,5835,0.0,
1993-08-11 00:00:00+00:00,290.0,290.0,285.0,235.68289184570312,5600,0.0,
1993-08-12 00:00:00+00:00,290.0,290.0,285.0,237.73228454589844,2530,0.0,
1993-08-13 00:00:00+00:00,290.0,290.0,282.5,235.68289184570312,420,0.0,
1993-08-16 00:00:00+00:00,285.0,287.5,277.5,229.5346221923828,2995,0.0,
1993-08-17 00:00:00+00:00,282.5,282.5,277.5,227.4852294921875,3580,0.0,
1993-08-18 00:00:00+00:00,280.0,285.0,280.0,233.63348388671875,4420,0.0,
1993-08-19 00:00:00+00:00,280.0,287.5,280.0,231.5840759277344,2475,0.0,
1993-08-20 00:00:00+00:00,277.5,277.5,277.5,227.4852294921875,250,0.0,
1993-08-23 00:00:00+00:00,277.5,280.0,272.5,227.4852294921875,800,0.0,
1993-08-24 00:00:00+00:00,272.5,280.0,272.5,225.43582153320312,495,0.0,
1993-08-25 00:00:00+00:00,270.0,270.0,265.0,219.28756713867188,250,0.0,
1993-08-26 00:00:00+00:00,270.0,270.0,265.0,217.23814392089844,330,0.0,
1993-08-27 00:00:00+00:00,265.0,270.0,260.0,221.33697509765625,195,0.0,
1993-08-30 00:00:00+00:00,262.5,270.0,262.5,221.33697509765625,215,0.0,
1993-08-31 00:00:00+00:00,260.0,270.0,260.0,215.188720703125,195,0.0,
1993-09-01 00:00:00+00:00,262.5,280.0,262.5,225.43582153320312,1155,0.0,
1993-09-02 00:00:00+00:00,280.0,295.0,270.0,237.73228454589844,3665,0.0,
1993-09-03 00:00:00+00:00,295.0,295.0,285.0,235.68289184570312,590,0.0,
1993-09-07 00:00:00+00:00,290.0,295.0,285.0,235.68289184570312,2895,0.0,
1993-09-08 00:00:00+00:00,292.5,305.0,290.0,245.92996215820312,10505,0.0,
1993-09-09 00:00:00+00:00,305.0,307.5,300.0,247.9794158935547,11915,0.0,
1993-09-10 00:00:00+00:00,300.0,310.0,282.5,233.63348388671875,2020,0.0,
1993-09-13 00:00:00+00:00,280.0,285.0,275.0,225.43582153320312,3250,0.0,
1993-09-14 00:00:00+00:00,280.0,280.0,280.0,229.5346221923828,160,0.0,
1993-09-15 00:00:00+00:00,277.5,292.5,262.5,237.73228454589844,2450,0.0,
1993-09-16 00:00:00+00:00,300.0,300.0,290.0,243.8805389404297,575,0.0,
1993-09-17 00:00:00+00:00,287.5,297.5,280.0,235.68289184570312,605,0.0,
1993-09-20 00:00:00+00:00,277.5,280.0,275.0,225.43582153320312,235,0.0,
1993-09-21 00:00:00+00:00,275.0,277.5,270.0,221.33697509765625,520,0.0,
1993-09-22 00:00:00+00:00,270.0,275.0,270.0,225.43582153320312,580,0.0,
1993-09-23 00:00:00+00:00,270.0,275.0,255.0,217.23814392089844,3740,0.0,
1993-09-24 00:00:00+00:00,275.0,275.0,262.5,215.188720703125,1690,0.0,
1993-09-27 00:00:00+00:00,260.0,270.0,260.0,215.188720703125,750,0.0,
1993-09-28 00:00:00+00:00,255.0,267.5,235.0,200.8428192138672,3405,0.0,
1993-09-29 00:00:00+00:00,250.0,250.0,240.0,200.8428192138672,1160,0.0,
1993-09-30 00:00:00+00:00,247.5,255.0,220.0,196.74398803710935,11170,0.0,
1993-10-01 00:00:00+00:00,240.0,250.0,235.0,202.8922271728516,2290,0.0,
1993-10-04 00:00:00+00:00,240.0,250.0,240.0,200.8428192138672,8005,0.0,
1993-10-05 00:00:00+00:00,247.5,270.0,247.5,217.23814392089844,10285,0.0,
1993-10-06 00:00:00+00:00,275.0,280.0,265.0,229.5346221923828,5545,0.0,
1993-10-07 00:00:00+00:00,270.0,277.5,270.0,225.43582153320312,950,0.0,
1993-10-08 00:00:00+00:00,275.0,280.0,270.0,225.43582153320312,955,0.0,
1993-10-11 00:00:00+00:00,282.5,282.5,265.0,217.23814392089844,720,0.0,
1993-10-12 00:00:00+00:00,275.0,275.0,260.0,213.13931274414065,800,0.0,
1993-10-13 00:00:00+00:00,255.0,267.5,255.0,219.28756713867188,1075,0.0,
1993-10-14 00:00:00+00:00,267.5,277.5,257.5,217.23814392089844,1530,0.0,
1993-10-15 00:00:00+00:00,275.0,275.0,265.0,221.33697509765625,1240,0.0,
1993-10-18 00:00:00+00:00,275.0,275.0,262.5,221.33697509765625,2395,0.0,
1993-10-19 00:00:00+00:00,265.0,272.5,265.0,223.3863983154297,1050,0.0,
1993-10-20 00:00:00+00:00,267.5,275.0,267.5,225.43582153320312,2090,0.0,
1993-10-21 00:00:00+00:00,272.5,275.0,265.0,225.43582153320312,1900,0.0,
1993-10-22 00:00:00+00:00,262.5,275.0,262.5,225.43582153320312,390,0.0,
1993-10-25 00:00:00+00:00,275.0,282.5,270.0,229.5346221923828,1700,0.0,
1993-10-26 00:00:00+00:00,285.0,295.0,275.0,229.5346221923828,1575,0.0,
1993-10-27 00:00:00+00:00,270.0,285.0,270.0,225.43582153320312,545,0.0,
1993-10-28 00:00:00+00:00,275.0,280.0,275.0,225.43582153320312,520,0.0,
1993-10-29 00:00:00+00:00,275.0,280.0,275.0,225.43582153320312,220,0.0,
1993-11-01 00:00:00+00:00,277.5,315.0,270.0,258.2264709472656,5200,0.0,
1993-11-02 00:00:00+00:00,310.0,320.0,295.0,250.02880859375,4875,0.0,
1993-11-03 00:00:00+00:00,302.5,310.0,290.0,237.73228454589844,2965,0.0,
1993-11-04 00:00:00+00:00,300.0,305.0,290.0,250.02880859375,2695,0.0,
1993-11-05 00:00:00+00:00,305.0,310.0,295.0,250.02880859375,4290,0.0,
1993-11-08 00:00:00+00:00,310.0,335.0,302.5,262.3252868652344,5220,0.0,
1993-11-09 00:00:00+00:00,325.0,330.0,315.0,258.2264709472656,3305,0.0,
1993-11-10 00:00:00+00:00,325.0,325.0,315.0,260.2759094238281,2295,0.0,
1993-11-11 00:00:00+00:00,317.5,327.5,317.5,264.3747253417969,1950,0.0,
1993-11-12 00:00:00+00:00,327.5,327.5,315.0,266.4241638183594,5480,0.0,
1993-11-15 00:00:00+00:00,327.5,330.0,305.0,258.2264709472656,6395,0.0,
1993-11-16 00:00:00+00:00,315.0,325.0,300.0,266.4241638183594,6190,0.0,
1993-11-17 00:00:00+00:00,325.0,330.0,310.0,262.3252868652344,1375,0.0,
1993-11-18 00:00:00+00:00,315.0,315.0,300.0,258.2264709472656,1340,0.0,
1993-11-19 00:00:00+00:00,310.0,310.0,295.0,245.92996215820312,485,0.0,
1993-11-22 00:00:00+00:00,305.0,305.0,285.0,241.83116149902344,2745,0.0,
1993-11-23 00:00:00+00:00,295.0,295.0,280.0,235.68289184570312,2905,0.0,
1993-11-24 00:00:00+00:00,287.5,300.0,287.5,245.92996215820312,3135,0.0,
1993-11-26 00:00:00+00:00,297.5,300.0,292.5,245.92996215820312,350,0.0,
1993-11-29 00:00:00+00:00,305.0,305.0,290.0,241.83116149902344,2210,0.0,
1993-11-30 00:00:00+00:00,297.5,300.0,290.0,245.92996215820312,8470,0.0,
1993-12-01 00:00:00+00:00,295.0,302.5,292.5,239.78173828125,1220,0.0,
1993-12-02 00:00:00+00:00,290.0,300.0,290.0,245.92996215820312,300,0.0,
1993-12-03 00:00:00+00:00,290.0,300.0,290.0,245.92996215820312,670,0.0,
1993-12-06 00:00:00+00:00,302.5,302.5,295.0,241.83116149902344,3485,0.0,
1993-12-07 00:00:00+00:00,297.5,300.0,290.0,245.92996215820312,200,0.0,
1993-12-08 00:00:00+00:00,297.5,297.5,290.0,239.78173828125,275,0.0,
1993-12-09 00:00:00+00:00,297.5,297.5,290.0,237.73228454589844,65,0.0,
1993-12-10 00:00:00+00:00,297.5,297.5,282.5,243.8805389404297,60,0.0,
1993-12-13 00:00:00+00:00,282.5,295.0,277.5,229.5346221923828,865,0.0,
1993-12-14 00:00:00+00:00,277.5,290.0,265.0,227.4852294921875,2105,0.0,
1993-12-15 00:00:00+00:00,277.5,277.5,270.0,223.3863983154297,1235,0.0,
1993-12-16 00:00:00+00:00,280.0,280.0,275.0,225.43582153320312,2340,0.0,
1993-12-17 00:00:00+00:00,280.0,280.0,275.0,229.5346221923828,65,0.0,
1993-12-20 00:00:00+00:00,280.0,280.0,265.0,221.33697509765625,2705,0.0,
1993-12-21 00:00:00+00:00,280.0,280.0,270.0,221.33697509765625,2540,0.0,
1993-12-22 00:00:00+00:00,270.0,280.0,270.0,225.43582153320312,3065,0.0,
1993-12-23 00:00:00+00:00,267.5,275.0,267.5,223.3863983154297,685,0.0,
1993-12-27 00:00:00+00:00,275.0,275.0,270.0,221.33697509765625,1290,0.0,
1993-12-28 00:00:00+00:00,267.5,272.5,265.0,223.3863983154297,2980,0.0,
1993-12-29 00:00:00+00:00,265.0,272.5,265.0,223.3863983154297,220,0.0,
1993-12-30 00:00:00+00:00,265.0,272.5,265.0,219.28756713867188,875,0.0,
1993-12-31 00:00:00+00:00,272.5,272.5,267.5,221.33697509765625,895,0.0,
1994-01-03 00:00:00+00:00,272.5,275.0,270.0,221.33697509765625,7255,0.0,
1994-01-04 00:00:00+00:00,270.0,277.5,270.0,227.4852294921875,1605,0.0,
1994-01-05 00:00:00+00:00,272.5,280.0,272.5,225.43582153320312,1440,0.0,
1994-01-06 00:00:00+00:00,280.0,280.0,272.5,227.4852294921875,2845,0.0,
1994-01-07 00:00:00+00:00,280.0,295.0,275.0,239.78173828125,11000,0.0,
1994-01-10 00:00:00+00:00,295.0,300.0,280.0,239.78173828125,8350,0.0,
1994-01-11 00:00:00+00:00,295.0,295.0,287.5,235.68289184570312,5830,0.0,
1994-01-12 00:00:00+00:00,292.5,292.5,285.0,233.63348388671875,4170,0.0,
1994-01-13 00:00:00+00:00,290.0,290.0,282.5,237.73228454589844,4185,0.0,
1994-01-14 00:00:00+00:00,287.5,292.5,285.0,237.73228454589844,2580,0.0,
1994-01-17 00:00:00+00:00,292.5,292.5,282.5,231.5840759277344,3770,0.0,
1994-01-18 00:00:00+00:00,275.0,295.0,260.0,235.68289184570312,4395,0.0,
1994-01-19 00:00:00+00:00,287.5,292.5,287.5,239.78173828125,1015,0.0,
1994-01-20 00:00:00+00:00,292.5,292.5,282.5,235.68289184570312,2035,0.0,
1994-01-21 00:00:00+00:00,287.5,287.5,282.5,235.68289184570312,1525,0.0,
1994-01-24 00:00:00+00:00,282.5,285.0,275.0,233.63348388671875,1195,0.0,
1994-01-25 00:00:00+00:00,280.0,287.5,280.0,233.63348388671875,1925,0.0,
1994-01-26 00:00:00+00:00,280.0,292.5,280.0,235.68289184570312,1340,0.0,
1994-01-27 00:00:00+00:00,285.0,290.0,285.0,233.63348388671875,835,0.0,
1994-01-28 00:00:00+00:00,287.5,290.0,280.0,237.73228454589844,745,0.0,
1994-01-31 00:00:00+00:00,280.0,287.5,280.0,231.5840759277344,885,0.0,
1994-02-01 00:00:00+00:00,282.5,287.5,270.0,221.33697509765625,2505,0.0,
1994-02-02 00:00:00+00:00,280.0,285.0,275.0,231.5840759277344,3735,0.0,
1994-02-03 00:00:00+00:00,277.5,282.5,277.5,229.5346221923828,575,0.0,
1994-02-04 00:00:00+00:00,277.5,295.0,277.5,231.5840759277344,4645,0.0,
1994-02-07 00:00:00+00:00,277.5,285.0,270.0,223.3863983154297,1320,0.0,
1994-02-08 00:00:00+00:00,270.0,277.5,267.5,219.28756713867188,455,0.0,
1994-02-09 00:00:00+00:00,270.0,270.0,257.5,213.13931274414065,850,0.0,
1994-02-10 00:00:00+00:00,260.0,275.0,260.0,225.43582153320312,1070,0.0,
1994-02-11 00:00:00+00:00,267.5,267.5,262.5,215.188720703125,120,0.0,
1994-02-14 00:00:00+00:00,270.0,270.0,255.0,209.0404815673828,1110,0.0,
1994-02-15 00:00:00+00:00,250.0,255.0,245.0,204.941650390625,1720,0.0,
1994-02-16 00:00:00+00:00,250.0,275.0,250.0,225.43582153320312,1385,0.0,
1994-02-17 00:00:00+00:00,275.0,275.0,255.0,209.0404815673828,1330,0.0,
1994-02-18 00:00:00+00:00,255.0,257.5,250.0,211.08990478515625,255,0.0,
1994-02-22 00:00:00+00:00,255.0,260.0,252.5,206.99105834960935,1075,0.0,
1994-02-23 00:00:00+00:00,260.0,260.0,252.5,211.08990478515625,2150,0.0,
1994-02-24 00:00:00+00:00,255.0,282.5,255.0,225.43582153320312,5525,0.0,
1994-02-25 00:00:00+00:00,280.0,280.0,267.5,225.43582153320312,3145,0.0,
1994-02-28 00:00:00+00:00,265.0,282.5,262.5,229.5346221923828,5815,0.0,
1994-03-01 00:00:00+00:00,275.0,280.0,270.0,229.5346221923828,2255,0.0,
1994-03-02 00:00:00+00:00,270.0,270.0,260.0,217.23814392089844,3415,0.0,
1994-03-03 00:00:00+00:00,265.0,270.0,265.0,221.33697509765625,200,0.0,
1994-03-04 00:00:00+00:00,265.0,275.0,265.0,217.23814392089844,575,0.0,
1994-03-07 00:00:00+00:00,270.0,270.0,260.0,219.28756713867188,615,0.0,
1994-03-08 00:00:00+00:00,260.0,267.5,255.0,217.23814392089844,1185,0.0,
1994-03-09 00:00:00+00:00,247.5,257.5,245.0,204.941650390625,7605,0.0,
1994-03-10 00:00:00+00:00,250.0,255.0,245.0,204.941650390625,1970,0.0,
1994-03-11 00:00:00+00:00,255.0,260.0,245.0,213.13931274414065,2450,0.0,
1994-03-14 00:00:00+00:00,260.0,270.0,255.0,221.33697509765625,5460,0.0,
1994-03-15 00:00:00+00:00,267.5,280.0,267.5,227.4852294921875,2205,0.0,
1994-03-16 00:00:00+00:00,280.0,280.0,270.0,227.4852294921875,1555,0.0,
1994-03-17 00:00:00+00:00,280.0,280.0,267.5,221.33697509765625,1255,0.0,
1994-03-18 00:00:00+00:00,265.0,265.0,255.0,209.0404815673828,625,0.0,
1994-03-21 00:00:00+00:00,255.0,265.0,255.0,209.0404815673828,5055,0.0,
1994-03-22 00:00:00+00:00,265.0,265.0,255.0,217.23814392089844,1820,0.0,
1994-03-23 00:00:00+00:00,265.0,265.0,255.0,213.13931274414065,3440,0.0,
1994-03-24 00:00:00+00:00,255.0,260.0,252.5,209.0404815673828,915,0.0,
1994-03-25 00:00:00+00:00,262.5,262.5,250.0,211.08990478515625,225,0.0,
1994-03-28 00:00:00+00:00,255.0,257.5,245.0,211.08990478515625,785,0.0,
1994-03-29 00:00:00+00:00,245.0,250.0,230.0,188.54632568359372,1730,0.0,
1994-03-30 00:00:00+00:00,220.0,250.0,220.0,200.8428192138672,2120,0.0,
1994-03-31 00:00:00+00:00,255.0,257.5,240.0,202.8922271728516,1860,0.0,
1994-04-04 00:00:00+00:00,230.0,245.0,230.0,192.6451568603516,95,0.0,
1994-04-05 00:00:00+00:00,237.5,250.0,237.5,196.74398803710935,1650,0.0,
1994-04-06 00:00:00+00:00,242.5,242.5,240.0,196.74398803710935,75,0.0,
1994-04-07 00:00:00+00:00,240.0,242.5,240.0,198.79339599609372,150,0.0,
1994-04-08 00:00:00+00:00,240.0,245.0,235.0,192.6451568603516,365,0.0,
1994-04-11 00:00:00+00:00,242.5,242.5,230.0,188.54632568359372,580,0.0,
1994-04-12 00:00:00+00:00,230.0,240.0,225.0,190.59571838378903,1210,0.0,
1994-04-13 00:00:00+00:00,232.5,232.5,222.5,184.44747924804688,405,0.0,
1994-04-14 00:00:00+00:00,225.0,225.0,220.0,180.34866333007807,230,0.0,
1994-04-15 00:00:00+00:00,225.0,225.0,215.0,176.24981689453125,190,0.0,
1994-04-18 00:00:00+00:00,215.0,225.0,210.0,172.15098571777344,550,0.0,
1994-04-19 00:00:00+00:00,210.0,220.0,210.0,172.15098571777344,535,0.0,
1994-04-20 00:00:00+00:00,205.0,210.0,205.0,172.15098571777344,210,0.0,
1994-04-21 00:00:00+00:00,215.0,215.0,200.0,168.05213928222656,690,0.0,
1994-04-22 00:00:00+00:00,210.0,210.0,200.0,172.15098571777344,1525,0.0,
1994-04-25 00:00:00+00:00,210.0,215.0,200.0,174.2003936767578,1565,0.0,
1994-04-26 00:00:00+00:00,207.5,212.5,197.5,163.95330810546875,1200,0.0,
1994-04-28 00:00:00+00:00,212.5,212.5,200.0,166.0027313232422,910,0.0,
1994-04-29 00:00:00+00:00,210.0,210.0,200.0,172.15098571777344,410,0.0,
1994-05-02 00:00:00+00:00,200.0,210.0,200.0,163.95330810546875,1085,0.0,
1994-05-03 00:00:00+00:00,205.0,210.0,200.0,163.95330810546875,1875,0.0,
1994-05-04 00:00:00+00:00,200.0,202.5,200.0,166.0027313232422,260,0.0,
1994-05-05 00:00:00+00:00,210.0,215.0,200.0,170.1015625,770,0.0,
1994-05-06 00:00:00+00:00,195.0,195.0,195.0,159.85447692871094,55,0.0,
1994-05-09 00:00:00+00:00,210.0,210.0,195.0,166.0027313232422,620,0.0,
1994-05-10 00:00:00+00:00,205.0,210.0,200.0,163.95330810546875,900,0.0,
1994-05-11 00:00:00+00:00,202.5,205.0,197.5,163.95330810546875,1885,0.0,
1994-05-12 00:00:00+00:00,195.0,200.0,195.0,161.90390014648438,1025,0.0,
1994-05-13 00:00:00+00:00,197.5,197.5,177.5,151.65679931640625,1295,0.0,
1994-05-16 00:00:00+00:00,170.0,180.0,165.0,135.26148986816406,415,0.0,
1994-05-17 00:00:00+00:00,165.0,175.0,165.0,139.3603057861328,1050,0.0,
1994-05-18 00:00:00+00:00,175.0,175.0,160.0,139.3603057861328,2075,0.0,
1994-05-19 00:00:00+00:00,170.0,170.0,160.0,133.2120819091797,1330,0.0,
1994-05-20 00:00:00+00:00,167.5,185.0,162.5,149.60740661621094,2705,0.0,
1994-05-23 00:00:00+00:00,190.0,190.0,180.0,147.5579833984375,55,0.0,
1994-05-24 00:00:00+00:00,190.0,200.0,180.0,159.85447692871094,2715,0.0,
1994-05-25 00:00:00+00:00,205.0,210.0,195.0,159.85447692871094,2770,0.0,
1994-05-26 00:00:00+00:00,200.0,200.0,190.0,161.90390014648438,485,0.0,
1994-05-27 00:00:00+00:00,190.0,202.5,190.0,163.95330810546875,1005,0.0,
1994-05-31 00:00:00+00:00,195.0,195.0,192.5,159.85447692871094,370,0.0,
1994-06-01 00:00:00+00:00,190.0,195.0,190.0,159.85447692871094,760,0.0,
1994-06-02 00:00:00+00:00,190.0,200.0,190.0,159.85447692871094,900,0.0,
1994-06-03 00:00:00+00:00,190.0,192.5,190.0,155.75564575195312,645,0.0,
1994-06-06 00:00:00+00:00,190.0,190.0,175.0,147.5579833984375,1285,0.0,
1994-06-07 00:00:00+00:00,175.0,192.5,175.0,157.80506896972656,1455,0.0,
1994-06-08 00:00:00+00:00,195.0,205.0,190.0,168.05213928222656,490,0.0,
1994-06-09 00:00:00+00:00,205.0,215.0,199.6875,163.95330810546875,1335,0.0,
1994-06-10 00:00:00+00:00,200.0,210.0,200.0,168.05213928222656,105,0.0,
1994-06-13 00:00:00+00:00,195.0,210.0,195.0,172.15098571777344,430,0.0,
1994-06-14 00:00:00+00:00,200.0,205.0,197.5,168.05213928222656,610,0.0,
1994-06-15 00:00:00+00:00,205.0,205.0,200.0,163.95330810546875,130,0.0,
1994-06-16 00:00:00+00:00,200.0,205.0,197.5,168.05213928222656,480,0.0,
1994-06-17 00:00:00+00:00,205.0,205.0,198.75,162.92860412597656,240,0.0,
