date,EVBN_Open,EVBN_High,EVBN_Low,EVBN_Close,EVBN_Volume,EVBN_Dividends,EVBN_Stock Splits
2002-04-16 00:00:00+00:00,15.425670623779297,15.425670623779297,15.425670623779297,7.490264892578125,0,0.0,
2002-04-17 00:00:00+00:00,15.425670623779297,15.425670623779297,15.425670623779297,7.490264892578125,0,0.0,
2002-04-18 00:00:00+00:00,15.425670623779297,15.425670623779297,15.425670623779297,7.490264892578125,0,0.0,
2002-04-19 00:00:00+00:00,15.614892959594728,15.614892959594728,15.614892959594728,7.58214807510376,122,0.0,
2002-04-22 00:00:00+00:00,15.614892959594728,15.614892959594728,15.614892959594728,7.58214807510376,0,0.0,
2002-04-23 00:00:00+00:00,15.581985473632812,16.04269790649414,15.581985473632812,7.789873123168945,1823,0.0,
2002-04-24 00:00:00+00:00,16.083833694458008,16.330644607543945,16.083833694458008,7.929694652557373,243,0.0,
2002-04-25 00:00:00+00:00,16.330644607543945,16.330644607543945,16.330644607543945,7.929694652557373,0,0.0,
2002-04-26 00:00:00+00:00,16.124969482421875,16.865400314331055,16.124969482421875,8.189355850219727,4619,0.0,
2002-04-29 00:00:00+00:00,17.276752471923828,18.099454879760746,17.24384307861328,8.788576126098633,1580,0.0,
2002-04-30 00:00:00+00:00,18.099454879760746,18.20640563964844,18.099454879760746,8.8405122756958,243,0.0,
2002-05-01 00:00:00+00:00,18.21463394165039,18.21463394165039,18.21463394165039,8.844505310058594,122,0.0,
2002-05-02 00:00:00+00:00,17.893779754638672,17.893779754638672,17.893779754638672,8.68870735168457,122,0.0,
2002-05-03 00:00:00+00:00,18.099454879760746,18.099454879760746,18.09122657775879,8.788576126098633,608,0.0,
2002-05-06 00:00:00+00:00,18.099454879760746,18.099454879760746,18.099454879760746,8.788576126098633,0,0.0,
2002-05-07 00:00:00+00:00,17.729238510131836,17.729238510131836,17.729238510131836,8.608811378479004,1337,0.0,
2002-05-08 00:00:00+00:00,17.317886352539062,17.317886352539062,17.317886352539062,8.409070014953613,365,0.0,
2002-05-09 00:00:00+00:00,17.317886352539062,17.317886352539062,17.317886352539062,8.409070014953613,0,0.0,
2002-05-10 00:00:00+00:00,18.017183303833008,18.017183303833008,18.017183303833008,8.748629570007324,122,0.0,
2002-05-13 00:00:00+00:00,17.893779754638672,17.893779754638672,17.893779754638672,8.68870735168457,122,0.0,
2002-05-14 00:00:00+00:00,17.317886352539062,17.317886352539062,16.906536102294922,8.209331512451172,1823,0.0,
2002-05-15 00:00:00+00:00,16.906536102294922,16.94767189025879,16.906536102294922,8.229308128356934,729,0.0,
2002-05-16 00:00:00+00:00,16.94767189025879,16.94767189025879,16.906536102294922,8.225309371948242,972,0.0,
2002-05-17 00:00:00+00:00,16.412914276123047,16.412914276123047,16.412914276123047,7.969643115997314,122,0.0,
2002-05-20 00:00:00+00:00,16.45404815673828,16.45404815673828,16.45404815673828,7.989616394042969,365,0.0,
2002-05-21 00:00:00+00:00,16.45404815673828,16.45404815673828,16.45404815673828,7.989616394042969,0,0.0,
2002-05-22 00:00:00+00:00,16.45404815673828,16.45404815673828,16.45404815673828,7.989616394042969,0,0.0,
2002-05-23 00:00:00+00:00,16.45404815673828,16.45404815673828,16.45404815673828,7.989616394042969,0,0.0,
2002-05-24 00:00:00+00:00,15.87815761566162,15.87815761566162,15.87815761566162,7.709980010986328,122,0.0,
2002-05-28 00:00:00+00:00,15.87815761566162,15.87815761566162,15.87815761566162,7.709980010986328,0,0.0,
2002-05-29 00:00:00+00:00,15.631346702575684,15.631346702575684,15.425670623779297,7.490264892578125,851,0.0,
2002-05-30 00:00:00+00:00,15.425670623779297,15.425670623779297,15.425670623779297,7.490264892578125,122,0.0,
2002-05-31 00:00:00+00:00,15.623120307922363,15.631346702575684,15.623120307922363,7.590136051177978,486,0.0,
2002-06-03 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-04 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-05 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-06 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-07 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-10 00:00:00+00:00,15.540849685668944,15.631346702575684,15.137725830078123,7.350444793701172,1216,0.0,
2002-06-11 00:00:00+00:00,14.940277099609377,14.940277099609377,14.808645248413086,7.230603218078613,1580,0.0,
2002-06-12 00:00:00+00:00,14.890914916992188,14.890914916992188,14.890914916992188,7.230603218078613,0,0.0,
2002-06-13 00:00:00+00:00,14.890914916992188,14.890914916992188,14.890914916992188,7.230603218078613,0,0.0,
2002-06-14 00:00:00+00:00,14.981411933898926,14.981411933898926,14.981411933898926,7.274545669555664,122,0.0,
2002-06-17 00:00:00+00:00,14.973184585571287,14.973184585571287,14.808645248413086,7.190653324127197,1216,0.0,
2002-06-18 00:00:00+00:00,14.808645248413086,14.808645248413086,14.808645248413086,7.190653324127197,0,0.0,
2002-06-19 00:00:00+00:00,14.808645248413086,14.808645248413086,14.808645248413086,7.190653324127197,122,0.0,
2002-06-20 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,243,0.0,
2002-06-21 00:00:00+00:00,15.631346702575684,15.631346702575684,15.631346702575684,7.590136051177978,0,0.0,
2002-06-24 00:00:00+00:00,15.055455207824709,15.055455207824709,14.76750946044922,7.170680522918701,608,0.0,
2002-06-25 00:00:00+00:00,14.76750946044922,14.76750946044922,14.76750946044922,7.170680522918701,0,0.0,
2002-06-26 00:00:00+00:00,14.808645248413086,15.368082046508787,14.808645248413086,7.462301731109619,851,0.0,
2002-06-27 00:00:00+00:00,14.808645248413086,14.808645248413086,14.808645248413086,7.190653324127197,122,0.0,
2002-06-28 00:00:00+00:00,15.368082046508787,15.368082046508787,15.368082046508787,7.462301731109619,243,0.0,
2002-07-01 00:00:00+00:00,15.458580017089844,15.458580017089844,15.458580017089844,7.5062432289123535,243,0.0,
2002-07-02 00:00:00+00:00,15.458580017089844,15.458580017089844,15.458580017089844,7.5062432289123535,0,0.0,
2002-07-03 00:00:00+00:00,14.997865676879885,15.573758125305176,14.997865676879885,7.562169075012207,729,0.0,
