date,VBFC_Open,VBFC_High,VBFC_Low,VBFC_Close,VBFC_Volume,VBFC_Dividends,VBFC_Stock Splits
1996-06-24 00:00:00+00:00,440.0,442.0,440.0,375.698486328125,1588,0.0,
1996-06-25 00:00:00+00:00,440.0,440.0,440.0,373.9984436035156,25,0.0,
1996-06-26 00:00:00+00:00,440.0,440.0,438.0,372.2984619140625,69,0.0,
1996-06-27 00:00:00+00:00,436.0,440.0,436.0,373.9984436035156,169,0.0,
1996-06-28 00:00:00+00:00,438.0,444.0,438.0,377.39849853515625,988,0.0,
1996-07-01 00:00:00+00:00,446.0,446.0,440.0,375.698486328125,150,0.0,
1996-07-02 00:00:00+00:00,446.0,446.0,442.0,375.698486328125,88,0.0,
1996-07-03 00:00:00+00:00,440.0,440.0,440.0,373.9984436035156,38,0.0,
1996-07-05 00:00:00+00:00,440.0,440.0,440.0,373.9984436035156,25,0.0,
1996-07-08 00:00:00+00:00,436.0,436.0,436.0,370.5985107421875,31,0.0,
1996-07-09 00:00:00+00:00,436.0,436.0,430.0,368.8985900878906,931,0.0,
1996-07-10 00:00:00+00:00,434.0,434.0,430.0,367.1985778808594,219,0.0,
1996-07-11 00:00:00+00:00,430.0,430.0,428.0,363.7985534667969,19,0.0,
1996-07-12 00:00:00+00:00,428.0,430.0,422.0,358.69854736328125,1663,0.0,
1996-07-15 00:00:00+00:00,424.0,424.0,420.0,356.99853515625,1056,0.0,
1996-07-16 00:00:00+00:00,420.0,420.0,416.0,353.5985412597656,938,0.0,
1996-07-17 00:00:00+00:00,420.0,420.0,420.0,356.99853515625,3400,0.0,
1996-07-18 00:00:00+00:00,420.0,422.0,420.0,358.69854736328125,94,0.0,
1996-07-19 00:00:00+00:00,428.0,428.0,428.0,363.7985534667969,256,0.0,
1996-07-22 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,6,0.0,
1996-07-23 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,313,0.0,
1996-07-24 00:00:00+00:00,422.0,422.0,416.0,353.5985412597656,1738,0.0,
1996-07-25 00:00:00+00:00,420.0,422.0,420.0,356.99853515625,50,0.0,
1996-07-26 00:00:00+00:00,418.0,418.0,416.0,353.5985412597656,81,0.0,
1996-07-29 00:00:00+00:00,416.0,416.0,416.0,353.5985412597656,0,0.0,
1996-07-30 00:00:00+00:00,420.0,420.0,420.0,356.99853515625,31,0.0,
1996-07-31 00:00:00+00:00,422.0,424.0,422.0,360.3985290527344,325,0.0,
1996-08-01 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,31,0.0,
1996-08-02 00:00:00+00:00,432.0,432.0,432.0,367.1985778808594,219,0.0,
1996-08-05 00:00:00+00:00,430.0,430.0,426.0,362.0985412597656,88,0.0,
1996-08-06 00:00:00+00:00,420.0,422.0,420.0,358.69854736328125,4475,0.0,
1996-08-07 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,613,0.0,
1996-08-08 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,38,0.0,
1996-08-09 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,0,0.0,
1996-08-12 00:00:00+00:00,424.0,424.0,422.0,358.69854736328125,113,0.0,
1996-08-13 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,25,0.0,
1996-08-14 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,656,0.0,
1996-08-15 00:00:00+00:00,428.0,428.0,428.0,363.7985534667969,81,0.0,
1996-08-16 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,6250,0.0,
1996-08-19 00:00:00+00:00,424.0,424.0,422.0,358.69854736328125,50,0.0,
1996-08-20 00:00:00+00:00,420.0,426.0,420.0,362.0985412597656,7825,0.0,
1996-08-21 00:00:00+00:00,426.0,426.0,424.0,360.3985290527344,5469,0.0,
1996-08-22 00:00:00+00:00,424.0,426.0,424.0,362.0985412597656,2644,0.0,
1996-08-23 00:00:00+00:00,424.0,424.0,424.0,360.3985290527344,206,0.0,
1996-08-26 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,125,0.0,
1996-08-27 00:00:00+00:00,428.0,428.0,428.0,363.7985534667969,425,0.0,
1996-08-28 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,394,0.0,
1996-08-29 00:00:00+00:00,422.0,422.0,420.0,356.99853515625,56,0.0,
1996-08-30 00:00:00+00:00,420.0,422.0,420.0,358.69854736328125,319,0.0,
1996-09-03 00:00:00+00:00,422.0,424.0,422.0,358.69854736328125,481,0.0,
1996-09-04 00:00:00+00:00,426.0,428.0,426.0,363.7985534667969,50,0.0,
1996-09-05 00:00:00+00:00,430.0,430.0,430.0,365.4985656738281,63,0.0,
1996-09-06 00:00:00+00:00,430.0,430.0,430.0,365.4985656738281,94,0.0,
1996-09-09 00:00:00+00:00,440.0,442.0,440.0,375.698486328125,488,0.0,
1996-09-10 00:00:00+00:00,444.0,444.0,442.0,375.698486328125,825,0.0,
1996-09-11 00:00:00+00:00,438.0,440.0,438.0,373.9984436035156,113,0.0,
1996-09-12 00:00:00+00:00,440.0,442.0,440.0,375.698486328125,119,0.0,
1996-09-13 00:00:00+00:00,444.0,444.0,444.0,377.39849853515625,188,0.0,
1996-09-16 00:00:00+00:00,444.0,444.0,444.0,377.39849853515625,1063,0.0,
1996-09-17 00:00:00+00:00,442.0,442.0,440.0,375.698486328125,63,0.0,
1996-09-18 00:00:00+00:00,440.0,440.0,440.0,373.9984436035156,169,0.0,
1996-09-19 00:00:00+00:00,440.0,440.0,440.0,373.9984436035156,50,0.0,
1996-09-20 00:00:00+00:00,444.0,446.0,444.0,379.0984497070313,419,0.0,
1996-09-23 00:00:00+00:00,444.0,444.0,432.0,368.8985900878906,1281,0.0,
1996-09-24 00:00:00+00:00,438.0,438.0,436.0,370.5985107421875,1706,0.0,
1996-09-25 00:00:00+00:00,438.0,442.0,436.0,370.5985107421875,781,0.0,
1996-09-26 00:00:00+00:00,434.0,436.0,434.0,370.5985107421875,88,0.0,
1996-09-27 00:00:00+00:00,434.0,434.0,434.0,368.8985900878906,19,0.0,
1996-09-30 00:00:00+00:00,436.0,436.0,432.0,367.1985778808594,75,0.0,
1996-10-01 00:00:00+00:00,432.0,432.0,432.0,367.1985778808594,1775,0.0,
1996-10-02 00:00:00+00:00,436.0,440.0,436.0,373.9984436035156,469,0.0,
1996-10-03 00:00:00+00:00,438.0,438.0,438.0,372.2984619140625,6,0.0,
1996-10-04 00:00:00+00:00,448.0,448.0,446.0,380.7984619140625,663,0.0,
1996-10-07 00:00:00+00:00,452.0,452.0,450.0,382.4984436035156,63,0.0,
1996-10-08 00:00:00+00:00,448.0,448.0,448.0,380.7984619140625,994,0.0,
1996-10-09 00:00:00+00:00,454.0,454.0,448.0,380.7984619140625,438,0.0,
1996-10-10 00:00:00+00:00,446.0,446.0,446.0,379.0984497070313,50,0.0,
1996-10-11 00:00:00+00:00,444.0,444.0,444.0,377.39849853515625,44,0.0,
1996-10-14 00:00:00+00:00,446.0,446.0,442.0,375.698486328125,88,0.0,
1996-10-15 00:00:00+00:00,438.0,438.0,438.0,372.2984619140625,50,0.0,
1996-10-16 00:00:00+00:00,438.0,438.0,438.0,372.2984619140625,0,0.0,
1996-10-17 00:00:00+00:00,438.0,438.0,438.0,372.2984619140625,3138,0.0,
1996-10-18 00:00:00+00:00,438.0,438.0,438.0,372.2984619140625,644,0.0,
1996-10-21 00:00:00+00:00,442.0,442.0,442.0,375.698486328125,13,0.0,
1996-10-22 00:00:00+00:00,444.0,444.0,444.0,377.39849853515625,31,0.0,
1996-10-23 00:00:00+00:00,442.0,444.0,442.0,377.39849853515625,144,0.0,
1996-10-24 00:00:00+00:00,436.0,436.0,436.0,370.5985107421875,6,0.0,
1996-10-25 00:00:00+00:00,432.0,432.0,432.0,367.1985778808594,763,0.0,
1996-10-28 00:00:00+00:00,436.0,436.0,434.0,368.8985900878906,38,0.0,
1996-10-29 00:00:00+00:00,434.0,434.0,434.0,368.8985900878906,413,0.0,
1996-10-30 00:00:00+00:00,434.0,434.0,432.0,367.1985778808594,331,0.0,
1996-10-31 00:00:00+00:00,428.0,428.0,428.0,363.7985534667969,31,0.0,
1996-11-01 00:00:00+00:00,426.0,426.0,426.0,362.0985412597656,38,0.0,
1996-11-04 00:00:00+00:00,422.0,422.0,422.0,358.69854736328125,388,0.0,
1996-11-05 00:00:00+00:00,422.0,422.0,420.0,356.99853515625,819,0.0,
1996-11-06 00:00:00+00:00,420.0,422.0,420.0,358.69854736328125,3200,0.0,
1996-11-07 00:00:00+00:00,404.0,404.0,400.0,339.9986572265625,188,0.0,
1996-11-08 00:00:00+00:00,396.0,396.0,392.0,333.1986694335937,713,0.0,
1996-11-11 00:00:00+00:00,388.0,390.0,388.0,331.49871826171875,44,0.0,
1996-11-12 00:00:00+00:00,390.0,392.0,390.0,331.49871826171875,869,0.0,
1996-11-13 00:00:00+00:00,392.0,396.0,392.0,333.1986694335937,125,0.0,
1996-11-14 00:00:00+00:00,396.0,400.0,396.0,339.9986572265625,250,0.0,
1996-11-15 00:00:00+00:00,402.0,408.0,402.0,345.0986328125,225,0.0,
1996-11-18 00:00:00+00:00,404.0,404.0,404.0,343.39862060546875,50,0.0,
1996-11-19 00:00:00+00:00,400.0,400.0,398.0,338.2986755371094,44,0.0,
1996-11-20 00:00:00+00:00,398.0,398.0,398.0,338.2986755371094,50,0.0,
1996-11-21 00:00:00+00:00,396.0,396.0,396.0,336.5986328125,38,0.0,
1996-11-22 00:00:00+00:00,402.0,402.0,400.0,339.9986572265625,131,0.0,
1996-11-25 00:00:00+00:00,402.0,402.0,402.0,341.6986083984375,31,0.0,
1996-11-26 00:00:00+00:00,400.0,400.0,400.0,339.9986572265625,313,0.0,
1996-11-27 00:00:00+00:00,398.0,398.0,396.0,336.5986328125,38,0.0,
1996-11-29 00:00:00+00:00,396.0,400.0,396.0,339.9986572265625,25,0.0,
1996-12-02 00:00:00+00:00,400.0,400.0,400.0,339.9986572265625,1463,0.0,
1996-12-03 00:00:00+00:00,398.0,398.0,398.0,338.2986755371094,13,0.0,
1996-12-04 00:00:00+00:00,398.0,398.0,396.0,336.5986328125,69,0.0,
1996-12-05 00:00:00+00:00,400.0,408.0,400.0,346.798583984375,175,0.0,
1996-12-06 00:00:00+00:00,404.0,404.0,404.0,343.39862060546875,13,0.0,
1996-12-09 00:00:00+00:00,404.0,404.0,404.0,343.39862060546875,31,0.0,
1996-12-10 00:00:00+00:00,404.0,404.0,400.0,339.9986572265625,100,0.0,
1996-12-11 00:00:00+00:00,396.0,398.0,394.0,338.2986755371094,94,0.0,
1996-12-12 00:00:00+00:00,398.0,398.0,398.0,338.2986755371094,13,0.0,
1996-12-13 00:00:00+00:00,396.0,396.0,390.0,333.1986694335937,15756,0.0,
1996-12-16 00:00:00+00:00,392.0,392.0,390.0,331.49871826171875,725,0.0,
1996-12-17 00:00:00+00:00,386.0,386.0,382.0,324.6986694335937,50,0.0,
1996-12-18 00:00:00+00:00,380.0,380.0,378.0,321.2986755371094,50,0.0,
1996-12-19 00:00:00+00:00,378.0,378.0,376.0,319.5987548828125,25,0.0,
1996-12-20 00:00:00+00:00,384.0,386.0,376.0,319.5987548828125,331,0.0,
1996-12-23 00:00:00+00:00,384.0,384.0,382.0,324.6986694335937,3969,0.0,
1996-12-24 00:00:00+00:00,380.0,380.0,380.0,322.9986267089844,38,0.0,
1996-12-26 00:00:00+00:00,380.0,380.0,380.0,322.9986267089844,13,0.0,
1996-12-27 00:00:00+00:00,384.0,388.0,384.0,329.7986755371094,413,0.0,
1996-12-30 00:00:00+00:00,392.0,392.0,390.0,331.49871826171875,263,0.0,
1996-12-31 00:00:00+00:00,390.0,390.0,386.0,328.0986633300781,75,0.0,
1997-01-02 00:00:00+00:00,386.0,386.0,386.0,328.0986633300781,31,0.0,
1997-01-03 00:00:00+00:00,386.0,386.0,386.0,328.0986633300781,0,0.0,
1997-01-06 00:00:00+00:00,384.0,386.0,384.0,328.0986633300781,13,0.0,
1997-01-07 00:00:00+00:00,386.0,386.0,382.0,324.6986694335937,494,0.0,
1997-01-08 00:00:00+00:00,382.0,382.0,380.0,322.9986267089844,19,0.0,
1997-01-09 00:00:00+00:00,380.0,392.0,380.0,333.1986694335937,125,0.0,
1997-01-10 00:00:00+00:00,392.0,392.0,392.0,333.1986694335937,6,0.0,
1997-01-13 00:00:00+00:00,396.0,400.0,396.0,339.9986572265625,44,0.0,
1997-01-14 00:00:00+00:00,412.0,412.0,410.0,348.4985656738281,131,0.0,
1997-01-15 00:00:00+00:00,410.0,410.0,410.0,348.4985656738281,0,0.0,
1997-01-16 00:00:00+00:00,412.0,412.0,412.0,350.19854736328125,13,0.0,
1997-01-17 00:00:00+00:00,424.0,428.0,424.0,363.7985534667969,25,0.0,
1997-01-20 00:00:00+00:00,424.0,424.0,420.0,356.99853515625,94,0.0,
1997-01-21 00:00:00+00:00,422.0,430.0,422.0,363.7985534667969,263,0.0,
1997-01-22 00:00:00+00:00,428.0,428.0,422.0,358.69854736328125,6619,0.0,
1997-01-23 00:00:00+00:00,424.0,428.0,424.0,360.3985290527344,444,0.0,
1997-01-24 00:00:00+00:00,420.0,420.0,420.0,356.99853515625,6,0.0,
1997-01-27 00:00:00+00:00,418.0,418.0,412.0,353.5985412597656,63,0.0,
1997-01-28 00:00:00+00:00,416.0,416.0,414.0,351.8985595703125,44,0.0,
1997-01-29 00:00:00+00:00,400.0,400.0,400.0,339.9986572265625,13,0.0,
1997-01-30 00:00:00+00:00,400.0,400.0,398.0,338.2986755371094,38,0.0,
1997-01-31 00:00:00+00:00,402.0,402.0,402.0,341.6986083984375,13,0.0,
1997-02-03 00:00:00+00:00,402.0,402.0,402.0,341.6986083984375,19,0.0,
1997-02-04 00:00:00+00:00,402.0,402.0,402.0,341.6986083984375,0,0.0,
1997-02-05 00:00:00+00:00,402.0,402.0,402.0,341.6986083984375,0,0.0,
1997-02-06 00:00:00+00:00,400.0,406.0,400.0,345.0986328125,81,0.0,
1997-02-07 00:00:00+00:00,406.0,406.0,406.0,345.0986328125,0,0.0,
1997-02-10 00:00:00+00:00,406.0,406.0,406.0,345.0986328125,0,0.0,
1997-02-11 00:00:00+00:00,404.0,404.0,402.0,341.6986083984375,144,0.0,
1997-02-12 00:00:00+00:00,402.0,408.0,402.0,346.798583984375,113,0.0,
1997-02-13 00:00:00+00:00,416.0,422.0,416.0,355.298583984375,7600,0.0,
1997-02-14 00:00:00+00:00,418.0,418.0,418.0,355.298583984375,0,0.0,
1997-02-18 00:00:00+00:00,418.0,418.0,418.0,355.298583984375,0,0.0,
1997-02-19 00:00:00+00:00,396.0,396.0,388.0,329.7986755371094,75,0.0,
1997-02-20 00:00:00+00:00,384.0,384.0,380.0,322.9986267089844,125,0.0,
1997-02-21 00:00:00+00:00,386.0,386.0,386.0,328.0986633300781,50,0.0,
1997-02-24 00:00:00+00:00,386.0,386.0,386.0,328.0986633300781,19,0.0,
1997-02-25 00:00:00+00:00,394.0,394.0,392.0,333.1986694335937,38,0.0,
1997-02-26 00:00:00+00:00,392.0,392.0,392.0,333.1986694335937,13,0.0,
1997-02-27 00:00:00+00:00,392.0,392.0,392.0,333.1986694335937,0,0.0,
1997-02-28 00:00:00+00:00,392.0,392.0,392.0,333.1986694335937,0,0.0,
1997-03-03 00:00:00+00:00,390.0,390.0,390.0,331.49871826171875,31,0.0,
1997-03-04 00:00:00+00:00,394.0,394.0,390.0,331.49871826171875,94,0.0,
1997-03-05 00:00:00+00:00,396.0,396.0,396.0,336.5986328125,63,0.0,
1997-03-06 00:00:00+00:00,400.0,404.0,400.0,341.6986083984375,44,0.0,
1997-03-07 00:00:00+00:00,400.0,400.0,400.0,339.9986572265625,6,0.0,
1997-03-10 00:00:00+00:00,400.0,400.0,400.0,339.9986572265625,0,0.0,
1997-03-11 00:00:00+00:00,398.0,398.0,398.0,338.2986755371094,44,0.0,
1997-03-12 00:00:00+00:00,396.0,396.0,392.0,333.1986694335937,38,0.0,
1997-03-13 00:00:00+00:00,392.0,392.0,392.0,333.1986694335937,0,0.0,
1997-03-14 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,31,0.0,
1997-03-17 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-18 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-19 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-20 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-21 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-24 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-25 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-03-26 00:00:00+00:00,392.0,394.0,392.0,334.8987121582031,63,0.0,
1997-03-27 00:00:00+00:00,390.0,390.0,390.0,331.49871826171875,175,0.0,
1997-03-31 00:00:00+00:00,390.0,390.0,390.0,331.49871826171875,0,0.0,
1997-04-01 00:00:00+00:00,390.0,390.0,390.0,331.49871826171875,0,0.0,
1997-04-02 00:00:00+00:00,390.0,390.0,390.0,331.49871826171875,0,0.0,
1997-04-03 00:00:00+00:00,382.0,382.0,382.0,324.6986694335937,6,0.0,
1997-04-04 00:00:00+00:00,382.0,382.0,382.0,324.6986694335937,0,0.0,
1997-04-07 00:00:00+00:00,378.0,378.0,378.0,321.2986755371094,75,0.0,
1997-04-08 00:00:00+00:00,378.0,378.0,378.0,321.2986755371094,0,0.0,
1997-04-09 00:00:00+00:00,380.0,380.0,380.0,322.9986267089844,44,0.0,
1997-04-10 00:00:00+00:00,378.0,378.0,376.0,319.5987548828125,38,0.0,
1997-04-11 00:00:00+00:00,376.0,376.0,376.0,319.5987548828125,313,0.0,
1997-04-14 00:00:00+00:00,380.0,380.0,380.0,322.9986267089844,75,0.0,
1997-04-15 00:00:00+00:00,386.0,390.0,386.0,331.49871826171875,38,0.0,
1997-04-16 00:00:00+00:00,386.0,386.0,384.0,326.39862060546875,94,0.0,
1997-04-17 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-04-18 00:00:00+00:00,384.0,384.0,384.0,326.39862060546875,0,0.0,
1997-04-21 00:00:00+00:00,384.0,384.0,382.0,324.6986694335937,19,0.0,
1997-04-22 00:00:00+00:00,384.0,386.0,384.0,328.0986633300781,31,0.0,
1997-04-23 00:00:00+00:00,386.0,386.0,386.0,328.0986633300781,0,0.0,
1997-04-24 00:00:00+00:00,390.0,400.0,390.0,339.9986572265625,125,0.0,
1997-04-25 00:00:00+00:00,388.0,388.0,388.0,339.48065185546875,0,11.408,
1997-04-28 00:00:00+00:00,392.0,392.0,392.0,342.9804077148437,22275,0.0,
1997-04-29 00:00:00+00:00,400.0,400.0,400.0,349.9800720214844,63,0.0,
1997-04-30 00:00:00+00:00,404.0,408.0,404.0,356.9796142578125,106,0.0,
1997-05-01 00:00:00+00:00,408.0,408.0,408.0,356.9796142578125,31,0.0,
1997-05-02 00:00:00+00:00,416.0,418.0,416.0,363.979248046875,44,0.0,
1997-05-05 00:00:00+00:00,418.0,418.0,418.0,365.7291870117188,63,0.0,
1997-05-06 00:00:00+00:00,430.0,430.0,430.0,376.2286071777344,31,0.0,
1997-05-07 00:00:00+00:00,432.0,432.0,432.0,377.978515625,131,0.0,
1997-05-08 00:00:00+00:00,432.0,432.0,432.0,377.978515625,0,0.0,
1997-05-09 00:00:00+00:00,432.0,432.0,432.0,377.978515625,0,0.0,
1997-05-12 00:00:00+00:00,448.0,448.0,442.0,386.72796630859375,75,0.0,
1997-05-13 00:00:00+00:00,446.0,450.0,446.0,391.9776306152344,50,0.0,
1997-05-14 00:00:00+00:00,456.0,464.0,456.0,405.9768981933594,888,0.0,
1997-05-15 00:00:00+00:00,466.0,468.0,466.0,409.4766845703125,50,0.0,
1997-05-16 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,0,0.0,
1997-05-19 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,0,0.0,
1997-05-20 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,125,0.0,
1997-05-21 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,0,0.0,
1997-05-22 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,0,0.0,
1997-05-23 00:00:00+00:00,468.0,468.0,468.0,409.4766845703125,0,0.0,
1997-05-27 00:00:00+00:00,464.0,464.0,464.0,405.9768981933594,13,0.0,
1997-05-28 00:00:00+00:00,460.0,460.0,460.0,402.4770812988281,13,0.0,
1997-05-29 00:00:00+00:00,448.0,448.0,448.0,391.9776306152344,6,0.0,
1997-05-30 00:00:00+00:00,448.0,448.0,448.0,391.9776306152344,0,0.0,
1997-06-02 00:00:00+00:00,448.0,448.0,448.0,391.9776306152344,0,0.0,
1997-06-03 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,6,0.0,
1997-06-04 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,0,0.0,
1997-06-05 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,0,0.0,
1997-06-06 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,0,0.0,
1997-06-09 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,50,0.0,
1997-06-10 00:00:00+00:00,450.0,450.0,450.0,393.7275085449219,0,0.0,
1997-06-11 00:00:00+00:00,460.0,460.0,460.0,402.4770812988281,188,0.0,
1997-06-12 00:00:00+00:00,460.0,460.0,460.0,402.4770812988281,13,0.0,
1997-06-13 00:00:00+00:00,480.0,480.0,476.0,418.2261047363281,100,0.0,
1997-06-16 00:00:00+00:00,478.0,478.0,478.0,418.2261047363281,0,0.0,
1997-06-17 00:00:00+00:00,466.0,466.0,464.0,405.9768981933594,200,0.0,
1997-06-18 00:00:00+00:00,464.0,464.0,464.0,405.9768981933594,0,0.0,
1997-06-19 00:00:00+00:00,462.0,462.0,462.0,404.22698974609375,13,0.0,
1997-06-20 00:00:00+00:00,458.0,464.0,458.0,405.9768981933594,350,0.0,
1997-06-23 00:00:00+00:00,462.0,462.0,462.0,404.22698974609375,13,0.0,
1997-06-24 00:00:00+00:00,464.0,472.0,464.0,412.9764709472656,163,0.0,
1997-06-25 00:00:00+00:00,476.0,482.0,476.0,419.97601318359375,169,0.0,
1997-06-26 00:00:00+00:00,480.0,480.0,480.0,419.97601318359375,0,0.0,
1997-06-27 00:00:00+00:00,474.0,474.0,474.0,414.7263488769531,6,0.0,
