date,EVF_Open,EVF_High,EVF_Low,EVF_Close,EVF_Volume,EVF_Dividends,EVF_Stock Splits
1998-12-28 00:00:00+00:00,9.875,9.875,9.625,1.4644733667373655,175100,0.0,
1998-12-29 00:00:00+00:00,9.75,9.8125,9.625,1.4740734100341797,95200,0.126,
1998-12-30 00:00:00+00:00,9.6875,9.6875,9.5,1.4551748037338257,97400,0.0,
1998-12-31 00:00:00+00:00,9.5625,9.5625,9.25,1.4268285036087036,161700,0.0,
1999-01-04 00:00:00+00:00,9.4375,9.5,9.3125,1.4173779487609863,127900,0.0,
1999-01-05 00:00:00+00:00,9.375,9.8125,9.3125,1.4835230112075806,196900,0.0,
1999-01-06 00:00:00+00:00,9.8125,10.0625,9.375,1.4362781047821045,371100,0.0,
1999-01-07 00:00:00+00:00,9.5,9.625,9.4375,1.4551748037338257,104200,0.0,
1999-01-08 00:00:00+00:00,9.6875,9.75,9.5625,1.4551748037338257,172600,0.0,
1999-01-11 00:00:00+00:00,9.6875,9.6875,9.5,1.4362781047821045,134000,0.0,
1999-01-12 00:00:00+00:00,9.5,9.625,9.4375,1.4551748037338257,177300,0.0,
1999-01-13 00:00:00+00:00,9.5625,9.5625,9.4375,1.4362781047821045,85900,0.0,
1999-01-14 00:00:00+00:00,9.5,9.625,9.4375,1.4551748037338257,138200,0.0,
1999-01-15 00:00:00+00:00,9.5625,9.6875,9.5,1.4362781047821045,105100,0.0,
1999-01-19 00:00:00+00:00,9.5625,9.5625,9.3125,1.4079296588897705,345500,0.0,
1999-01-20 00:00:00+00:00,9.3125,9.4375,9.25,1.4079296588897705,189600,0.0,
1999-01-21 00:00:00+00:00,9.3125,9.375,9.3125,1.4173779487609863,106800,0.0,
1999-01-22 00:00:00+00:00,9.375,9.4375,9.375,1.4173779487609863,147100,0.0,
1999-01-25 00:00:00+00:00,9.4375,9.5625,9.375,1.4457260370254517,137100,0.0,
1999-01-26 00:00:00+00:00,9.5625,9.5625,9.4375,1.4362781047821045,172800,0.0,
1999-01-27 00:00:00+00:00,9.4375,9.5,9.4375,1.4268285036087036,120800,0.0,
1999-01-28 00:00:00+00:00,9.4375,9.5,9.4375,1.4362781047821045,102800,0.0,
1999-01-29 00:00:00+00:00,9.5625,9.5625,9.4375,1.4362781047821045,32000,0.0,
1999-02-01 00:00:00+00:00,9.5,9.5625,9.5,1.4457260370254517,49600,0.0,
1999-02-02 00:00:00+00:00,9.5,9.5625,9.5,1.4457260370254517,95600,0.0,
1999-02-03 00:00:00+00:00,9.5,9.5625,9.5,1.4362781047821045,101400,0.0,
1999-02-04 00:00:00+00:00,9.5,9.5625,9.5,1.4457260370254517,89100,0.0,
1999-02-05 00:00:00+00:00,9.5625,9.6875,9.5,1.4457260370254517,161800,0.0,
1999-02-08 00:00:00+00:00,9.5625,9.6875,9.5,1.464625358581543,154100,0.0,
1999-02-09 00:00:00+00:00,9.6875,9.75,9.5625,1.4551748037338257,142000,0.0,
1999-02-10 00:00:00+00:00,9.5,9.625,9.4375,1.4771881103515625,110000,0.205,
1999-02-11 00:00:00+00:00,9.5,9.625,9.5,1.4771881103515625,160600,0.0,
1999-02-12 00:00:00+00:00,9.5625,9.625,9.5,1.4868429899215698,172700,0.0,
1999-02-16 00:00:00+00:00,9.625,9.625,9.5625,1.4868429899215698,124800,0.0,
1999-02-17 00:00:00+00:00,9.5625,9.6875,9.5625,1.4868429899215698,188800,0.0,
1999-02-18 00:00:00+00:00,9.625,9.625,9.5625,1.4771881103515625,271500,0.0,
1999-02-19 00:00:00+00:00,9.625,9.6875,9.5625,1.496498465538025,154200,0.0,
1999-02-22 00:00:00+00:00,9.6875,9.6875,9.5625,1.4771881103515625,274800,0.0,
1999-02-23 00:00:00+00:00,9.5625,9.6875,9.5625,1.4868429899215698,220800,0.0,
1999-02-24 00:00:00+00:00,9.625,9.6875,9.5625,1.4868429899215698,216200,0.0,
1999-02-25 00:00:00+00:00,9.5625,9.6875,9.5625,1.4868429899215698,237400,0.0,
1999-02-26 00:00:00+00:00,9.5625,9.625,9.5625,1.4771881103515625,119700,0.0,
1999-03-01 00:00:00+00:00,9.625,9.625,9.5625,1.4868429899215698,110700,0.0,
1999-03-02 00:00:00+00:00,9.625,9.75,9.5625,1.5061529874801636,151900,0.0,
1999-03-03 00:00:00+00:00,9.6875,9.75,9.625,1.5061529874801636,84100,0.0,
1999-03-04 00:00:00+00:00,9.6875,9.6875,9.625,1.496498465538025,99500,0.0,
1999-03-05 00:00:00+00:00,9.6875,9.75,9.625,1.5061529874801636,73300,0.0,
1999-03-08 00:00:00+00:00,9.75,9.75,9.625,1.496498465538025,117900,0.0,
1999-03-09 00:00:00+00:00,9.75,9.75,9.6875,1.496498465538025,60800,0.0,
1999-03-10 00:00:00+00:00,9.75,9.75,9.6875,1.5061529874801636,111200,0.0,
1999-03-11 00:00:00+00:00,9.6875,9.75,9.625,1.526241660118103,144400,0.19,
1999-03-12 00:00:00+00:00,9.6875,9.75,9.6875,1.5360878705978394,118000,0.0,
1999-03-15 00:00:00+00:00,9.75,9.75,9.6875,1.526241660118103,92600,0.0,
1999-03-16 00:00:00+00:00,9.75,9.75,9.625,1.526241660118103,176800,0.0,
1999-03-17 00:00:00+00:00,9.6875,9.75,9.625,1.526241660118103,114600,0.0,
1999-03-18 00:00:00+00:00,9.6875,9.75,9.5625,1.526241660118103,97300,0.0,
1999-03-19 00:00:00+00:00,9.625,9.6875,9.5625,1.516393780708313,131400,0.0,
1999-03-22 00:00:00+00:00,9.625,9.625,9.5625,1.506547451019287,104900,0.0,
1999-03-23 00:00:00+00:00,9.5625,9.625,9.5,1.4967011213302612,221300,0.0,
1999-03-24 00:00:00+00:00,9.5625,9.625,9.5,1.4967011213302612,82100,0.0,
1999-03-25 00:00:00+00:00,9.625,9.625,9.5625,1.516393780708313,102800,0.0,
1999-03-26 00:00:00+00:00,9.625,9.625,9.5625,1.506547451019287,116800,0.0,
1999-03-29 00:00:00+00:00,9.625,9.625,9.5625,1.516393780708313,147400,0.0,
1999-03-30 00:00:00+00:00,9.625,9.625,9.5,1.506547451019287,45500,0.0,
1999-03-31 00:00:00+00:00,9.625,9.625,9.5,1.506547451019287,124500,0.0,
1999-04-01 00:00:00+00:00,9.625,9.625,9.5625,1.516393780708313,61100,0.0,
1999-04-05 00:00:00+00:00,9.625,9.625,9.5625,1.516393780708313,200500,0.0,
1999-04-06 00:00:00+00:00,9.625,9.625,9.5,1.4967011213302612,148200,0.0,
1999-04-07 00:00:00+00:00,9.5625,9.5625,9.5,1.4967011213302612,166900,0.0,
1999-04-08 00:00:00+00:00,9.5625,9.625,9.5,1.506547451019287,124200,0.0,
1999-04-09 00:00:00+00:00,9.5,9.5625,9.4375,1.4967011213302612,262800,0.0,
1999-04-12 00:00:00+00:00,9.5,9.5,9.375,1.4868532419204712,183200,0.0,
1999-04-13 00:00:00+00:00,9.4375,9.5,9.375,1.4770053625106812,140200,0.0,
1999-04-14 00:00:00+00:00,9.375,9.375,9.25,1.509202003479004,131100,0.2,
1999-04-15 00:00:00+00:00,9.375,9.375,9.25,1.4991416931152344,163600,0.0,
1999-04-16 00:00:00+00:00,9.3125,9.4375,9.25,1.4991416931152344,197700,0.0,
1999-04-19 00:00:00+00:00,9.3125,9.375,9.1875,1.489080786705017,188100,0.0,
1999-04-20 00:00:00+00:00,9.25,9.25,9.125,1.489080786705017,130800,0.0,
1999-04-21 00:00:00+00:00,9.25,9.25,9.1875,1.489080786705017,185600,0.0,
1999-04-22 00:00:00+00:00,9.3125,9.375,9.25,1.4991416931152344,130400,0.0,
1999-04-23 00:00:00+00:00,9.375,9.375,9.25,1.4991416931152344,104700,0.0,
1999-04-26 00:00:00+00:00,9.375,9.375,9.3125,1.4991416931152344,91400,0.0,
1999-04-27 00:00:00+00:00,9.3125,9.375,9.3125,1.4991416931152344,159600,0.0,
1999-04-28 00:00:00+00:00,9.3125,9.375,9.3125,1.4991416931152344,108000,0.0,
1999-04-29 00:00:00+00:00,9.375,9.375,9.3125,1.4991416931152344,92200,0.0,
1999-04-30 00:00:00+00:00,9.375,9.375,9.3125,1.4991416931152344,69700,0.0,
1999-05-03 00:00:00+00:00,9.375,9.375,9.3125,1.509202003479004,96500,0.0,
1999-05-04 00:00:00+00:00,9.375,9.375,9.3125,1.4991416931152344,226900,0.0,
1999-05-05 00:00:00+00:00,9.375,9.4375,9.3125,1.5192644596099854,214200,0.0,
1999-05-06 00:00:00+00:00,9.375,9.4375,9.375,1.5192644596099854,87500,0.0,
1999-05-07 00:00:00+00:00,9.375,9.5,9.375,1.529326558113098,152300,0.0,
1999-05-10 00:00:00+00:00,9.4375,9.5,9.375,1.529326558113098,164300,0.0,
1999-05-11 00:00:00+00:00,9.5,9.5625,9.4375,1.529326558113098,72000,0.0,
1999-05-12 00:00:00+00:00,9.5,9.5,9.4375,1.5532734394073486,129400,0.208,
1999-05-13 00:00:00+00:00,9.4375,9.5,9.3125,1.5532734394073486,129200,0.0,
1999-05-14 00:00:00+00:00,9.375,9.4375,9.3125,1.532699704170227,122700,0.0,
1999-05-17 00:00:00+00:00,9.3125,9.5,9.3125,1.5532734394073486,135000,0.0,
1999-05-18 00:00:00+00:00,9.4375,9.5,9.375,1.5635602474212646,175000,0.0,
1999-05-19 00:00:00+00:00,9.4375,9.6875,9.4375,1.5738470554351809,219500,0.0,
1999-05-20 00:00:00+00:00,9.625,9.75,9.5625,1.5944204330444336,127600,0.0,
1999-05-21 00:00:00+00:00,9.75,9.75,9.625,1.5944204330444336,190700,0.0,
1999-05-24 00:00:00+00:00,9.6875,9.75,9.625,1.5944204330444336,208700,0.0,
1999-05-25 00:00:00+00:00,9.625,9.6875,9.625,1.5944204330444336,163600,0.0,
1999-05-26 00:00:00+00:00,9.6875,9.6875,9.5625,1.5841325521469116,68400,0.0,
1999-05-27 00:00:00+00:00,9.625,9.625,9.5,1.5841325521469116,103900,0.0,
1999-05-28 00:00:00+00:00,9.5625,9.625,9.5,1.5841325521469116,66000,0.0,
1999-06-01 00:00:00+00:00,9.625,9.625,9.5625,1.5738470554351809,129800,0.0,
1999-06-02 00:00:00+00:00,9.625,9.6875,9.5625,1.5841325521469116,116000,0.0,
1999-06-03 00:00:00+00:00,9.625,9.6875,9.625,1.5944204330444336,92800,0.0,
1999-06-04 00:00:00+00:00,9.6875,9.6875,9.625,1.5841325521469116,112000,0.0,
1999-06-07 00:00:00+00:00,9.6875,9.75,9.6875,1.6047064065933228,60800,0.0,
1999-06-08 00:00:00+00:00,9.75,9.75,9.6875,1.5944204330444336,94600,0.0,
1999-06-09 00:00:00+00:00,9.75,9.75,9.6875,1.6047064065933228,89800,0.0,
1999-06-10 00:00:00+00:00,9.6875,9.75,9.625,1.6062813997268677,192900,0.072,
1999-06-11 00:00:00+00:00,9.75,9.8125,9.6875,1.6270071268081665,143100,0.0,
1999-06-14 00:00:00+00:00,9.75,9.8125,9.75,1.6270071268081665,166000,0.0,
1999-06-15 00:00:00+00:00,9.75,9.8125,9.6875,1.6166448593139648,112900,0.0,
1999-06-16 00:00:00+00:00,9.75,9.8125,9.6875,1.6270071268081665,182700,0.0,
1999-06-17 00:00:00+00:00,9.8125,9.875,9.75,1.6270071268081665,216700,0.0,
1999-06-18 00:00:00+00:00,9.8125,9.875,9.75,1.6270071268081665,168000,0.0,
1999-06-21 00:00:00+00:00,9.875,9.875,9.75,1.6373709440231323,219300,0.0,
1999-06-22 00:00:00+00:00,9.875,9.9375,9.8125,1.6373709440231323,482300,0.0,
1999-06-23 00:00:00+00:00,9.875,10.0,9.875,1.6580965518951416,483500,0.0,
1999-06-24 00:00:00+00:00,9.9375,10.0,9.875,1.6477327346801758,263300,0.0,
1999-06-25 00:00:00+00:00,9.9375,10.0,9.875,1.6580965518951416,243300,0.0,
1999-06-28 00:00:00+00:00,9.9375,10.0,9.875,1.6477327346801758,270900,0.0,
1999-06-29 00:00:00+00:00,9.9375,10.0,9.875,1.6580965518951416,188100,0.0,
1999-06-30 00:00:00+00:00,10.0,10.0,9.9375,1.6580965518951416,193300,0.0,
1999-07-01 00:00:00+00:00,10.0,10.0,9.875,1.6477327346801758,166800,0.0,
1999-07-02 00:00:00+00:00,9.9375,9.9375,9.875,1.6373709440231323,137500,0.0,
1999-07-06 00:00:00+00:00,9.875,10.0,9.875,1.6580965518951416,164600,0.0,
1999-07-07 00:00:00+00:00,10.0,10.0,9.875,1.6477327346801758,118400,0.0,
1999-07-08 00:00:00+00:00,9.875,10.0,9.875,1.6477327346801758,172400,0.0,
1999-07-09 00:00:00+00:00,9.9375,9.9375,9.875,1.659421682357788,131500,0.07,
1999-07-12 00:00:00+00:00,9.9375,10.0,9.875,1.6698588132858276,186600,0.0,
1999-07-13 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,143600,0.0,
1999-07-14 00:00:00+00:00,10.0,10.0,9.875,1.659421682357788,124700,0.0,
1999-07-15 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,178200,0.0,
1999-07-16 00:00:00+00:00,9.9375,10.0,9.875,1.6698588132858276,222800,0.0,
1999-07-19 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,96700,0.0,
1999-07-20 00:00:00+00:00,10.0,10.0,9.875,1.659421682357788,170800,0.0,
1999-07-21 00:00:00+00:00,9.9375,10.0,9.875,1.659421682357788,179600,0.0,
1999-07-22 00:00:00+00:00,10.0,10.0,9.875,1.6698588132858276,93600,0.0,
1999-07-23 00:00:00+00:00,9.9375,10.0,9.9375,1.6698588132858276,82700,0.0,
1999-07-26 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,116700,0.0,
1999-07-27 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,262500,0.0,
1999-07-28 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,111800,0.0,
1999-07-29 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,110200,0.0,
1999-07-30 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,63500,0.0,
1999-08-02 00:00:00+00:00,9.9375,10.0,9.9375,1.6698588132858276,167800,0.0,
1999-08-03 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,100300,0.0,
1999-08-04 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,102700,0.0,
1999-08-05 00:00:00+00:00,10.0,10.0,9.9375,1.659421682357788,90800,0.0,
1999-08-06 00:00:00+00:00,9.9375,10.0,9.9375,1.6698588132858276,103200,0.0,
1999-08-09 00:00:00+00:00,10.0,10.0,9.9375,1.6698588132858276,283100,0.0,
1999-08-10 00:00:00+00:00,9.9375,9.9375,9.8125,1.6502666473388672,438800,0.071,
1999-08-11 00:00:00+00:00,9.875,9.9375,9.75,1.6502666473388672,279900,0.0,
1999-08-12 00:00:00+00:00,9.8125,9.9375,9.8125,1.6502666473388672,178900,0.0,
1999-08-13 00:00:00+00:00,9.875,9.875,9.8125,1.660777926445007,141400,0.0,
1999-08-16 00:00:00+00:00,9.875,9.9375,9.875,1.6712878942489624,82300,0.0,
1999-08-17 00:00:00+00:00,9.9375,9.9375,9.875,1.660777926445007,173600,0.0,
1999-08-18 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,131000,0.0,
1999-08-19 00:00:00+00:00,9.9375,9.9375,9.8125,1.660777926445007,86500,0.0,
1999-08-20 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,71900,0.0,
1999-08-23 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,230400,0.0,
1999-08-24 00:00:00+00:00,9.9375,10.0,9.875,1.6817995309829712,243300,0.0,
1999-08-25 00:00:00+00:00,9.9375,10.0,9.875,1.6817995309829712,125200,0.0,
1999-08-26 00:00:00+00:00,10.0,10.0,9.9375,1.6817995309829712,138300,0.0,
1999-08-27 00:00:00+00:00,9.9375,10.0,9.875,1.660777926445007,102900,0.0,
1999-08-30 00:00:00+00:00,9.9375,10.0,9.875,1.660777926445007,125600,0.0,
1999-08-31 00:00:00+00:00,9.9375,9.9375,9.8125,1.660777926445007,249100,0.0,
1999-09-01 00:00:00+00:00,9.875,9.875,9.8125,1.6502666473388672,141200,0.0,
1999-09-02 00:00:00+00:00,9.875,9.9375,9.8125,1.660777926445007,57400,0.0,
1999-09-03 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,68300,0.0,
1999-09-07 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,51800,0.0,
1999-09-08 00:00:00+00:00,9.9375,9.9375,9.875,1.6712878942489624,222500,0.0,
1999-09-09 00:00:00+00:00,9.875,9.875,9.8125,1.662142038345337,233800,0.071,
1999-09-10 00:00:00+00:00,9.8125,9.9375,9.8125,1.6833155155181885,228400,0.0,
1999-09-13 00:00:00+00:00,9.875,9.9375,9.8125,1.662142038345337,92900,0.0,
1999-09-14 00:00:00+00:00,9.875,9.9375,9.8125,1.6727278232574463,65400,0.0,
1999-09-15 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,100800,0.0,
1999-09-16 00:00:00+00:00,9.9375,9.9375,9.8125,1.6727278232574463,123400,0.0,
1999-09-17 00:00:00+00:00,9.875,9.9375,9.8125,1.6727278232574463,184100,0.0,
1999-09-20 00:00:00+00:00,9.9375,9.9375,9.8125,1.6727278232574463,116500,0.0,
1999-09-21 00:00:00+00:00,9.8125,9.875,9.8125,1.6727278232574463,114800,0.0,
1999-09-22 00:00:00+00:00,9.875,9.9375,9.8125,1.6833155155181885,95400,0.0,
1999-09-23 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,155200,0.0,
1999-09-24 00:00:00+00:00,9.9375,9.9375,9.875,1.6727278232574463,210500,0.0,
1999-09-27 00:00:00+00:00,9.875,9.9375,9.875,1.6833155155181885,117300,0.0,
1999-09-28 00:00:00+00:00,9.9375,9.9375,9.875,1.6727278232574463,80000,0.0,
1999-09-29 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,105900,0.0,
1999-09-30 00:00:00+00:00,9.875,9.9375,9.875,1.6727278232574463,108500,0.0,
1999-10-01 00:00:00+00:00,9.9375,9.9375,9.8125,1.6833155155181885,101500,0.0,
1999-10-04 00:00:00+00:00,9.875,9.9375,9.8125,1.6727278232574463,48000,0.0,
1999-10-05 00:00:00+00:00,9.9375,9.9375,9.875,1.6727278232574463,53400,0.0,
1999-10-06 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,69700,0.0,
1999-10-07 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,76700,0.0,
1999-10-08 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,61500,0.0,
1999-10-11 00:00:00+00:00,9.9375,9.9375,9.875,1.6833155155181885,77900,0.0,
1999-10-12 00:00:00+00:00,9.875,9.875,9.8125,1.684594988822937,134600,0.07,
1999-10-13 00:00:00+00:00,9.8125,9.9375,9.8125,1.684594988822937,121100,0.0,
1999-10-14 00:00:00+00:00,9.875,9.9375,9.8125,1.684594988822937,84500,0.0,
1999-10-15 00:00:00+00:00,9.9375,9.9375,9.8125,1.684594988822937,77100,0.0,
1999-10-18 00:00:00+00:00,9.875,9.9375,9.8125,1.6739332675933838,118900,0.0,
1999-10-19 00:00:00+00:00,9.8125,9.9375,9.8125,1.6739332675933838,92600,0.0,
1999-10-20 00:00:00+00:00,9.875,9.875,9.8125,1.6739332675933838,93400,0.0,
1999-10-21 00:00:00+00:00,9.875,9.875,9.8125,1.684594988822937,132000,0.0,
1999-10-22 00:00:00+00:00,9.875,9.875,9.8125,1.684594988822937,87200,0.0,
1999-10-25 00:00:00+00:00,9.875,9.875,9.75,1.684594988822937,108700,0.0,
1999-10-26 00:00:00+00:00,9.8125,9.875,9.6875,1.6632705926895142,299300,0.0,
1999-10-27 00:00:00+00:00,9.6875,9.8125,9.6875,1.6632705926895142,95400,0.0,
1999-10-28 00:00:00+00:00,9.8125,9.8125,9.75,1.6739332675933838,98300,0.0,
1999-10-29 00:00:00+00:00,9.8125,9.8125,9.625,1.6526097059249878,141900,0.0,
1999-11-01 00:00:00+00:00,9.6875,9.6875,9.625,1.6419463157653809,53100,0.0,
1999-11-02 00:00:00+00:00,9.6875,9.6875,9.5625,1.6419463157653809,160400,0.0,
1999-11-03 00:00:00+00:00,9.625,9.625,9.5,1.6312848329544067,159700,0.0,
1999-11-04 00:00:00+00:00,9.625,9.6875,9.5625,1.6526097059249878,135300,0.0,
1999-11-05 00:00:00+00:00,9.6875,9.6875,9.625,1.6419463157653809,86500,0.0,
1999-11-08 00:00:00+00:00,9.625,9.6875,9.625,1.6526097059249878,93600,0.0,
1999-11-09 00:00:00+00:00,9.625,9.6875,9.5625,1.6648114919662476,102400,0.071,
1999-11-10 00:00:00+00:00,9.6875,9.75,9.625,1.6648114919662476,159300,0.0,
1999-11-11 00:00:00+00:00,9.75,9.75,9.625,1.6648114919662476,120900,0.0,
1999-11-12 00:00:00+00:00,9.6875,9.75,9.625,1.6648114919662476,60700,0.0,
1999-11-15 00:00:00+00:00,9.75,9.8125,9.6875,1.6862924098968506,116200,0.0,
1999-11-16 00:00:00+00:00,9.75,9.8125,9.75,1.6755505800247192,77700,0.0,
1999-11-17 00:00:00+00:00,9.8125,9.8125,9.75,1.6862924098968506,137900,0.0,
1999-11-18 00:00:00+00:00,9.8125,9.875,9.75,1.6862924098968506,87600,0.0,
1999-11-19 00:00:00+00:00,9.875,9.875,9.75,1.6970323324203491,149300,0.0,
1999-11-22 00:00:00+00:00,9.875,9.875,9.8125,1.6970323324203491,113600,0.0,
1999-11-23 00:00:00+00:00,9.8125,9.875,9.8125,1.6970323324203491,110600,0.0,
1999-11-24 00:00:00+00:00,9.875,9.875,9.75,1.6862924098968506,77300,0.0,
1999-11-26 00:00:00+00:00,9.75,9.875,9.75,1.6970323324203491,39800,0.0,
1999-11-29 00:00:00+00:00,9.8125,9.875,9.8125,1.6970323324203491,47400,0.0,
1999-11-30 00:00:00+00:00,9.875,9.875,9.8125,1.6862924098968506,103300,0.0,
1999-12-01 00:00:00+00:00,9.875,9.875,9.6875,1.6755505800247192,175500,0.0,
1999-12-02 00:00:00+00:00,9.6875,9.8125,9.6875,1.6755505800247192,82400,0.0,
1999-12-03 00:00:00+00:00,9.75,9.875,9.75,1.6862924098968506,85900,0.0,
1999-12-06 00:00:00+00:00,9.8125,9.875,9.8125,1.6970323324203491,128300,0.0,
1999-12-07 00:00:00+00:00,9.875,9.875,9.8125,1.6970323324203491,107100,0.0,
1999-12-08 00:00:00+00:00,9.75,9.875,9.6875,1.6772096157073977,193400,0.073,
1999-12-09 00:00:00+00:00,9.6875,9.8125,9.6875,1.6772096157073977,149100,0.0,
1999-12-10 00:00:00+00:00,9.6875,9.75,9.625,1.6772096157073977,140200,0.0,
1999-12-13 00:00:00+00:00,9.625,9.6875,9.625,1.6663880348205566,134700,0.0,
1999-12-14 00:00:00+00:00,9.6875,9.6875,9.5,1.6555683612823486,162100,0.0,
1999-12-15 00:00:00+00:00,9.5,9.625,9.4375,1.6555683612823486,105400,0.0,
1999-12-16 00:00:00+00:00,9.5625,9.625,9.4375,1.6447466611862185,68600,0.0,
1999-12-17 00:00:00+00:00,9.5,9.5625,9.4375,1.6447466611862185,129800,0.0,
1999-12-20 00:00:00+00:00,9.5625,9.625,9.5,1.6555683612823486,121400,0.0,
1999-12-21 00:00:00+00:00,9.625,9.625,9.5,1.6555683612823486,158900,0.0,
1999-12-22 00:00:00+00:00,9.5,9.5625,9.25,1.6014642715454102,282200,0.0,
1999-12-23 00:00:00+00:00,9.25,9.625,9.25,1.6447466611862185,180000,0.0,
1999-12-27 00:00:00+00:00,9.5,9.5,9.25,1.646753191947937,149800,0.074,
1999-12-28 00:00:00+00:00,9.5625,9.5625,9.375,1.635848045349121,138800,0.0,
