date,SSSS_Open,SSSS_High,SSSS_Low,SSSS_Close,SSSS_Volume,SSSS_Dividends,SSSS_Stock Splits
2011-04-28 00:00:00+00:00,14.5,14.850000381469728,14.350000381469728,5.095428466796875,105500,0.0,
2011-04-29 00:00:00+00:00,14.529999732971191,14.600000381469728,14.0,5.077978134155273,245000,0.0,
2011-05-02 00:00:00+00:00,14.550000190734863,14.550000190734863,14.050000190734863,5.011668205261231,28000,0.0,
2011-05-03 00:00:00+00:00,14.15999984741211,14.390000343322754,14.100000381469728,4.9628071784973145,27000,0.0,
2011-05-04 00:00:00+00:00,14.100000381469728,14.140000343322754,13.210000038146973,4.812736988067627,46800,0.0,
2011-05-05 00:00:00+00:00,13.539999961853027,13.6899995803833,13.199999809265137,4.652195453643799,26000,0.0,
2011-05-06 00:00:00+00:00,13.510000228881836,14.199999809265137,13.050000190734863,4.781327724456787,40000,0.0,
2011-05-09 00:00:00+00:00,14.0,14.239999771118164,13.699999809265137,4.805757522583008,11400,0.0,
2011-05-10 00:00:00+00:00,14.0,14.0,13.149999618530272,4.683606147766113,11000,0.0,
2011-05-11 00:00:00+00:00,13.529999732971191,14.0,13.149999618530272,4.641726016998291,13000,0.0,
2011-05-12 00:00:00+00:00,13.960000038146973,13.960000038146973,13.229999542236328,4.6242756843566895,10300,0.0,
2011-05-13 00:00:00+00:00,13.489999771118164,13.489999771118164,13.0,4.676626682281494,8300,0.0,
2011-05-16 00:00:00+00:00,13.800000190734863,13.800000190734863,13.449999809265137,4.742935657501221,14000,0.0,
2011-05-17 00:00:00+00:00,13.5600004196167,13.739999771118164,13.039999961853027,4.606825828552246,26700,0.0,
2011-05-18 00:00:00+00:00,13.390000343322754,13.390000343322754,12.960000038146973,4.648705959320068,24600,0.0,
2011-05-19 00:00:00+00:00,13.84000015258789,13.84000015258789,13.109999656677246,4.641726016998291,79800,0.0,
2011-05-20 00:00:00+00:00,13.199999809265137,13.470000267028809,13.109999656677246,4.634746074676514,20800,0.0,
2011-05-23 00:00:00+00:00,13.460000038146973,13.460000038146973,13.010000228881836,4.592865467071533,49300,0.0,
2011-05-24 00:00:00+00:00,13.300000190734863,13.640000343322754,12.979999542236328,4.708035945892334,53000,0.0,
2011-05-25 00:00:00+00:00,13.550000190734863,14.5,13.449999809265137,4.788306713104248,119100,0.0,
2011-05-26 00:00:00+00:00,13.800000190734863,13.899999618530272,13.619999885559082,4.763875961303711,22900,0.0,
2011-05-27 00:00:00+00:00,13.649999618530272,13.84000015258789,13.329999923706056,4.774345874786377,24400,0.0,
2011-05-31 00:00:00+00:00,13.93000030517578,13.93000030517578,13.3100004196167,4.718506336212158,12200,0.0,
2011-06-01 00:00:00+00:00,13.56999969482422,13.640000343322754,13.300000190734863,4.6731367111206055,9700,0.0,
2011-06-02 00:00:00+00:00,13.760000228881836,13.760000228881836,13.270000457763672,4.631255626678467,9100,0.0,
2011-06-03 00:00:00+00:00,13.510000228881836,13.529999732971191,13.1899995803833,4.69756555557251,4500,0.0,
2011-06-06 00:00:00+00:00,13.239999771118164,13.720000267028809,13.210000038146973,4.690585613250732,10700,0.0,
2011-06-07 00:00:00+00:00,13.25,13.470000267028809,13.239999771118164,4.701056003570557,4000,0.0,
2011-06-08 00:00:00+00:00,13.239999771118164,13.470000267028809,12.960000038146973,4.641726016998291,10600,0.0,
2011-06-09 00:00:00+00:00,13.279999732971191,13.630000114440918,12.770000457763672,4.491654396057129,23400,0.0,
2011-06-10 00:00:00+00:00,12.890000343322754,13.399999618530272,12.1899995803833,4.355544567108154,27200,0.0,
2011-06-13 00:00:00+00:00,12.5,12.789999961853027,10.520000457763672,3.9925825595855713,56600,0.0,
2011-06-14 00:00:00+00:00,12.0,12.0,11.210000038146973,4.156613349914551,12200,0.0,
2011-06-15 00:00:00+00:00,11.5,11.699999809265137,11.4399995803833,4.083323001861572,9200,0.0,
