date,ENS_Open,ENS_High,ENS_Low,ENS_Close,ENS_Volume,ENS_Dividends,ENS_Stock Splits
2004-08-02 00:00:00+00:00,12.5,12.600000381469728,12.449999809265137,11.200522422790527,354000,0.0,
2004-08-03 00:00:00+00:00,12.5,12.579999923706056,12.5,11.200522422790527,372100,0.0,
2004-08-04 00:00:00+00:00,12.5,12.579999923706056,12.5,11.227399826049805,277800,0.0,
2004-08-05 00:00:00+00:00,12.520000457763672,12.520000457763672,12.100000381469728,10.860023498535156,360900,0.0,
2004-08-06 00:00:00+00:00,11.75,12.25,11.449999809265137,10.842105865478516,289800,0.0,
2004-08-09 00:00:00+00:00,12.0,12.039999961853027,11.949999809265137,10.734580039978027,193000,0.0,
2004-08-10 00:00:00+00:00,11.979999542236328,12.0,11.800000190734863,10.618093490600586,138100,0.0,
2004-08-11 00:00:00+00:00,11.81999969482422,11.989999771118164,11.760000228881836,10.74354362487793,87300,0.0,
2004-08-12 00:00:00+00:00,11.979999542236328,12.289999961853027,11.979999542236328,10.752503395080566,62100,0.0,
2004-08-13 00:00:00+00:00,12.0,12.100000381469728,12.0,10.752503395080566,48200,0.0,
2004-08-16 00:00:00+00:00,12.0600004196167,12.300000190734863,11.949999809265137,10.752503395080566,55600,0.0,
2004-08-17 00:00:00+00:00,12.050000190734863,12.079999923706056,12.0,10.752503395080566,32800,0.0,
2004-08-18 00:00:00+00:00,12.0,12.050000190734863,11.90999984741211,10.698740005493164,19900,0.0,
2004-08-19 00:00:00+00:00,11.899999618530272,12.09000015258789,11.890000343322754,10.752503395080566,58200,0.0,
2004-08-20 00:00:00+00:00,12.0,12.649999618530272,12.0,11.33492946624756,218200,0.0,
2004-08-23 00:00:00+00:00,12.600000381469728,12.720000267028809,12.25,11.128841400146484,32200,0.0,
2004-08-24 00:00:00+00:00,12.449999809265137,12.529999732971191,12.449999809265137,11.218439102172852,71900,0.0,
2004-08-25 00:00:00+00:00,12.5,12.619999885559082,12.350000381469728,11.200522422790527,77800,0.0,
2004-08-26 00:00:00+00:00,12.399999618530272,12.649999618530272,12.350000381469728,11.24532413482666,35900,0.0,
2004-08-27 00:00:00+00:00,12.550000190734863,12.609999656677246,12.449999809265137,11.227399826049805,25700,0.0,
2004-08-30 00:00:00+00:00,12.489999771118164,12.619999885559082,12.470000267028809,11.28116512298584,81600,0.0,
2004-08-31 00:00:00+00:00,12.649999618530272,12.720000267028809,12.479999542236328,11.379730224609377,69900,0.0,
2004-09-01 00:00:00+00:00,12.75,12.880000114440918,12.600000381469728,11.505176544189451,105300,0.0,
2004-09-02 00:00:00+00:00,12.770000457763672,12.970000267028809,12.600000381469728,11.585821151733398,29900,0.0,
2004-09-03 00:00:00+00:00,12.949999809265137,13.220000267028809,12.770000457763672,11.827752113342283,168900,0.0,
2004-09-07 00:00:00+00:00,13.15999984741211,13.15999984741211,12.829999923706056,11.747108459472656,84800,0.0,
2004-09-08 00:00:00+00:00,13.029999732971191,13.229999542236328,12.949999809265137,11.827752113342283,67300,0.0,
2004-09-09 00:00:00+00:00,13.149999618530272,13.399999618530272,13.140000343322754,11.899433135986328,94900,0.0,
2004-09-10 00:00:00+00:00,13.399999618530272,13.470000267028809,13.350000381469728,12.0069580078125,163200,0.0,
2004-09-13 00:00:00+00:00,13.449999809265137,13.5,13.420000076293944,12.096565246582031,164700,0.0,
2004-09-14 00:00:00+00:00,13.5,14.199999809265137,13.40999984741211,12.63418674468994,291700,0.0,
2004-09-15 00:00:00+00:00,14.0,14.399999618530272,13.899999618530272,12.526662826538086,87800,0.0,
2004-09-16 00:00:00+00:00,13.899999618530272,14.199999809265137,13.829999923706056,12.40121841430664,125000,0.0,
2004-09-17 00:00:00+00:00,13.9399995803833,14.100000381469728,13.899999618530272,12.49978256225586,116700,0.0,
2004-09-20 00:00:00+00:00,14.050000190734863,14.40999984741211,14.0,12.571463584899902,88300,0.0,
2004-09-21 00:00:00+00:00,13.979999542236328,14.020000457763672,13.699999809265137,12.293691635131836,104100,0.0,
2004-09-22 00:00:00+00:00,13.649999618530272,13.68000030517578,13.18000030517578,12.186168670654297,88500,0.0,
2004-09-23 00:00:00+00:00,13.5,13.5,13.229999542236328,11.962159156799316,56200,0.0,
2004-09-24 00:00:00+00:00,13.329999923706056,13.329999923706056,12.75,11.59477996826172,97700,0.0,
2004-09-27 00:00:00+00:00,12.859999656677246,13.170000076293944,12.770000457763672,11.73814868927002,103800,0.0,
2004-09-28 00:00:00+00:00,13.0,13.020000457763672,12.649999618530272,11.487255096435549,255600,0.0,
2004-09-29 00:00:00+00:00,12.920000076293944,12.960000038146973,12.640000343322754,11.487255096435549,92200,0.0,
2004-09-30 00:00:00+00:00,12.800000190734863,13.039999961853027,12.760000228881836,11.514138221740724,496900,0.0,
