date,GGG_Open,GGG_High,GGG_Low,GGG_Close,GGG_Volume,GGG_Dividends,GGG_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.1777510046958923,0.1647450029850006,0.0694069415330886,680447,0.0,
1980-03-18 00:00:00+00:00,0.0,0.1777510046958923,0.1647450029850006,0.0694069415330886,57665,0.0,
1980-03-19 00:00:00+00:00,0.0,0.1777510046958923,0.1647450029850006,0.0694069415330886,103797,0.0,
1980-03-20 00:00:00+00:00,0.0,0.1690800040960312,0.1560740023851394,0.0657538771629333,69198,0.0,
1980-03-21 00:00:00+00:00,0.0,0.1690800040960312,0.1560740023851394,0.0657538771629333,11533,0.0,
1980-03-24 00:00:00+00:00,0.0,0.1690800040960312,0.1560740023851394,0.0657538771629333,23066,0.0,
1980-03-25 00:00:00+00:00,0.0,0.1647450029850006,0.1517380028963089,0.0639271140098571,172995,0.0,
1980-03-26 00:00:00+00:00,0.0,0.1647450029850006,0.1517380028963089,0.0639271140098571,196061,0.0,
1980-03-27 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,149929,0.0,
1980-03-28 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,69198,0.0,
1980-03-31 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,23066,0.0,
1980-04-01 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,34599,0.0,
1980-04-02 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,253726,0.0,
1980-04-03 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,57665,0.0,
1980-04-07 00:00:00+00:00,0.1430680006742477,0.1430680006742477,0.1430680006742477,0.0602743998169899,0,0.0,
1980-04-08 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,219127,0.0,
1980-04-09 00:00:00+00:00,0.0,0.1560740023851394,0.1430680006742477,0.0602743998169899,1960611,0.0,
1980-04-10 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,115330,0.0,
1980-04-11 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,172995,0.0,
1980-04-14 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,46132,0.0,
1980-04-15 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,11533,0.0,
1980-04-16 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,69198,0.0,
1980-04-17 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,34599,0.0,
1980-04-18 00:00:00+00:00,0.0,0.16040900349617,0.1474030017852783,0.0621007718145847,115330,0.0,
