date,NXST_Open,NXST_High,NXST_Low,NXST_Close,NXST_Volume,NXST_Dividends,NXST_Stock Splits
2003-11-25 00:00:00+00:00,13.25,13.640000343322754,12.31999969482422,10.455330848693848,1641700,0.0,
2003-11-26 00:00:00+00:00,13.449999809265137,13.75,13.289999961853027,10.494483947753906,411300,0.0,
2003-11-28 00:00:00+00:00,13.550000190734863,13.880000114440918,13.550000190734863,10.79209041595459,82000,0.0,
2003-12-01 00:00:00+00:00,13.890000343322754,13.890000343322754,13.25,10.7294340133667,95400,0.0,
2003-12-02 00:00:00+00:00,13.789999961853027,13.890000343322754,13.25,10.68244743347168,230400,0.0,
2003-12-03 00:00:00+00:00,13.520000457763672,13.520000457763672,13.0,10.369176864624023,99600,0.0,
2003-12-04 00:00:00+00:00,13.170000076293944,13.520000457763672,13.050000190734863,10.259531021118164,77700,0.0,
2003-12-05 00:00:00+00:00,13.0600004196167,13.800000190734863,12.989999771118164,10.705939292907717,96800,0.0,
2003-12-08 00:00:00+00:00,13.600000381469728,13.800000190734863,13.479999542236328,10.768595695495604,252700,0.0,
2003-12-09 00:00:00+00:00,13.75,13.760000228881836,13.029999732971191,10.204710960388184,197200,0.0,
2003-12-10 00:00:00+00:00,13.149999618530272,13.399999618530272,12.079999923706056,9.679986953735352,306300,0.0,
2003-12-11 00:00:00+00:00,12.18000030517578,13.40999984741211,12.18000030517578,10.1812162399292,118200,0.0,
2003-12-12 00:00:00+00:00,12.979999542236328,13.34000015258789,12.850000381469728,10.377009391784668,235800,0.0,
2003-12-15 00:00:00+00:00,13.380000114440918,13.479999542236328,13.079999923706056,10.306520462036133,83700,0.0,
2003-12-16 00:00:00+00:00,13.029999732971191,13.489999771118164,13.0,10.502317428588867,107600,0.0,
2003-12-17 00:00:00+00:00,13.350000381469728,13.600000381469728,13.0,10.46315860748291,142400,0.0,
2003-12-18 00:00:00+00:00,12.920000076293944,13.609999656677246,12.880000114440918,10.525812149047852,95900,0.0,
2003-12-19 00:00:00+00:00,13.520000457763672,13.600000381469728,13.25,10.533641815185549,108800,0.0,
2003-12-22 00:00:00+00:00,13.520000457763672,13.699999809265137,13.359999656677246,10.533641815185549,34700,0.0,
2003-12-23 00:00:00+00:00,13.380000114440918,13.68000030517578,13.380000114440918,10.65112018585205,106000,0.0,
2003-12-24 00:00:00+00:00,13.489999771118164,13.800000190734863,13.350000381469728,10.666781425476074,88800,0.0,
2003-12-26 00:00:00+00:00,13.75,13.800000190734863,13.649999618530272,10.690277099609377,73100,0.0,
2003-12-29 00:00:00+00:00,13.649999618530272,13.6899995803833,13.5,10.690277099609377,134400,0.0,
2003-12-30 00:00:00+00:00,13.539999961853027,13.75,13.520000457763672,10.768595695495604,225500,0.0,
2003-12-31 00:00:00+00:00,13.829999923706056,13.829999923706056,13.550000190734863,10.737266540527344,142200,0.0,
2004-01-02 00:00:00+00:00,13.649999618530272,13.760000228881836,13.649999618530272,10.768595695495604,80700,0.0,
2004-01-05 00:00:00+00:00,13.960000038146973,14.0,13.630000114440918,10.886070251464844,410600,0.0,
2004-01-06 00:00:00+00:00,13.75,13.960000038146973,13.68000030517578,10.768595695495604,142800,0.0,
2004-01-07 00:00:00+00:00,13.800000190734863,14.449999809265137,13.800000190734863,11.277653694152832,503800,0.0,
2004-01-08 00:00:00+00:00,14.34000015258789,14.40999984741211,14.050000190734863,11.04270362854004,182400,0.0,
2004-01-09 00:00:00+00:00,14.140000343322754,14.1899995803833,13.800000190734863,11.04270362854004,85900,0.0,
