date,FBT_Open,FBT_High,FBT_Low,FBT_Close,FBT_Volume,FBT_Dividends,FBT_Stock Splits
2006-06-23 00:00:00+00:00,20.01000022888184,20.01000022888184,19.940000534057617,19.409135818481445,200,0.0,
2006-06-26 00:00:00+00:00,20.13999938964844,20.13999938964844,20.059999465942383,19.525938034057617,700,0.0,
2006-06-27 00:00:00+00:00,19.979999542236328,19.979999542236328,19.979999542236328,19.44806671142578,300,0.0,
2006-06-28 00:00:00+00:00,19.559999465942383,19.559999465942383,19.559999465942383,19.039249420166016,200,0.0,
2006-06-29 00:00:00+00:00,20.34000015258789,20.34000015258789,20.34000015258789,19.79848289489746,100,0.0,
2006-06-30 00:00:00+00:00,20.809999465942383,20.899999618530277,20.809999465942383,20.265705108642575,48400,0.0,
2006-07-03 00:00:00+00:00,20.899999618530277,20.899999618530277,20.850000381469727,20.294904708862305,1400,0.0,
2006-07-05 00:00:00+00:00,20.809999465942383,20.809999465942383,20.809999465942383,20.255971908569336,600,0.0,
2006-07-06 00:00:00+00:00,20.76000022888184,20.76000022888184,20.76000022888184,20.20730209350586,200,0.0,
2006-07-07 00:00:00+00:00,20.799999237060547,20.799999237060547,20.799999237060547,20.246234893798828,1000,0.0,
2006-07-10 00:00:00+00:00,20.479999542236328,20.479999542236328,20.479999542236328,19.93475341796875,200,0.0,
2006-07-11 00:00:00+00:00,20.479999542236328,20.479999542236328,20.479999542236328,19.93475341796875,0,0.0,
2006-07-12 00:00:00+00:00,20.479999542236328,20.479999542236328,20.479999542236328,19.93475341796875,0,0.0,
2006-07-13 00:00:00+00:00,20.479999542236328,20.479999542236328,20.479999542236328,19.93475341796875,0,0.0,
2006-07-14 00:00:00+00:00,19.84000015258789,19.84000015258789,19.809999465942383,19.2825927734375,38100,0.0,
2006-07-17 00:00:00+00:00,19.809999465942383,19.809999465942383,19.809999465942383,19.2825927734375,0,0.0,
2006-07-18 00:00:00+00:00,19.809999465942383,19.809999465942383,19.809999465942383,19.2825927734375,0,0.0,
2006-07-19 00:00:00+00:00,19.809999465942383,19.809999465942383,19.809999465942383,19.2825927734375,0,0.0,
2006-07-20 00:00:00+00:00,19.940000534057617,19.940000534057617,19.84000015258789,19.31179618835449,1300,0.0,
2006-07-21 00:00:00+00:00,19.690000534057617,19.690000534057617,19.690000534057617,19.165790557861328,200,0.0,
2006-07-24 00:00:00+00:00,19.690000534057617,19.690000534057617,19.690000534057617,19.165790557861328,0,0.0,
2006-07-25 00:00:00+00:00,20.149999618530277,20.43000030517578,20.149999618530277,19.88608741760254,1000,0.0,
2006-07-26 00:00:00+00:00,20.739999771118164,20.739999771118164,20.6299991607666,20.08076286315918,700,0.0,
2006-07-27 00:00:00+00:00,20.40999984741211,20.43000030517578,20.26000022888184,19.72061538696289,2500,0.0,
2006-07-28 00:00:00+00:00,20.479999542236328,20.479999542236328,20.479999542236328,19.93475341796875,30000,0.0,
2006-07-31 00:00:00+00:00,20.3799991607666,20.3799991607666,20.229999542236328,19.759546279907227,520600,0.0,
2006-08-01 00:00:00+00:00,19.920000076293945,19.959999084472656,19.920000076293945,19.409135818481445,75000,0.0,
2006-08-02 00:00:00+00:00,19.940000534057617,19.940000534057617,19.940000534057617,19.409135818481445,0,0.0,
2006-08-03 00:00:00+00:00,19.940000534057617,19.940000534057617,19.940000534057617,19.409135818481445,0,0.0,
2006-08-04 00:00:00+00:00,19.940000534057617,19.940000534057617,19.940000534057617,19.409135818481445,0,0.0,
2006-08-07 00:00:00+00:00,19.850000381469727,19.86000061035156,19.850000381469727,19.33126449584961,1200,0.0,
2006-08-08 00:00:00+00:00,19.959999084472656,19.96999931335449,19.809999465942383,19.2825927734375,3300,0.0,
2006-08-09 00:00:00+00:00,19.88999938964844,20.040000915527344,19.76000022888184,19.233924865722656,70500,0.0,
2006-08-10 00:00:00+00:00,19.459999084472656,19.549999237060547,19.459999084472656,19.029516220092773,1200,0.0,
2006-08-11 00:00:00+00:00,19.420000076293945,19.420000076293945,19.420000076293945,18.902976989746094,30600,0.0,
2006-08-14 00:00:00+00:00,19.6299991607666,19.6299991607666,19.57999992370605,19.058717727661133,200,0.0,
2006-08-15 00:00:00+00:00,19.81999969482422,19.81999969482422,19.770000457763672,19.24365997314453,1600,0.0,
2006-08-16 00:00:00+00:00,20.0,20.100000381469727,20.0,19.56487464904785,60500,0.0,
2006-08-17 00:00:00+00:00,20.350000381469727,20.61000061035156,20.350000381469727,20.061294555664062,500,0.0,
2006-08-18 00:00:00+00:00,20.549999237060547,20.6299991607666,20.549999237060547,20.061294555664062,800,0.0,
2006-08-21 00:00:00+00:00,20.479999542236328,20.57999992370605,20.440000534057617,19.96395492553711,1500,0.0,
2006-08-22 00:00:00+00:00,20.559999465942383,20.559999465942383,20.3700008392334,19.86662101745605,700,0.0,
