date,EP_Open,EP_High,EP_Low,EP_Close,EP_Volume,EP_Dividends,EP_Stock Splits
1999-10-27 00:00:00+00:00,22.464000701904297,22.464000701904297,20.97599983215332,20.97599983215332,573,,
1999-10-28 00:00:00+00:00,20.97599983215332,20.97599983215332,20.97599983215332,20.97599983215332,0,,
1999-10-29 00:00:00+00:00,26.97599983215332,28.464000701904297,24.0,28.464000701904297,1981,,
1999-11-01 00:00:00+00:00,28.464000701904297,28.464000701904297,28.464000701904297,28.464000701904297,42,,
1999-11-02 00:00:00+00:00,25.440000534057617,25.440000534057617,24.0,24.0,292,,
1999-11-03 00:00:00+00:00,24.0,24.0,22.464000701904297,24.0,3771,,
1999-11-04 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
1999-11-05 00:00:00+00:00,24.0,24.0,22.464000701904297,24.0,1519,,
1999-11-08 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
1999-11-09 00:00:00+00:00,24.0,24.0,24.0,24.0,21,,
1999-11-10 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
1999-11-11 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
1999-11-12 00:00:00+00:00,30.0,42.0,24.0,30.0,4377,,
1999-11-15 00:00:00+00:00,31.488000869750977,31.488000869750977,26.97599983215332,31.488000869750977,1719,,
1999-11-16 00:00:00+00:00,30.0,30.239999771118164,24.479999542236328,30.0,1000,,
1999-11-17 00:00:00+00:00,36.0,36.0,30.239999771118164,36.0,219,,
1999-11-18 00:00:00+00:00,30.0,36.0,30.0,30.0,260,,
1999-11-19 00:00:00+00:00,32.97600173950195,32.97600173950195,32.97600173950195,32.97600173950195,79,,
1999-11-22 00:00:00+00:00,32.97600173950195,32.97600173950195,32.97600173950195,32.97600173950195,0,,
1999-11-23 00:00:00+00:00,25.488000869750977,30.0,25.488000869750977,30.0,250,,
1999-11-24 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1999-11-26 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1999-11-29 00:00:00+00:00,30.0,30.0,26.97599983215332,30.0,417,,
1999-11-30 00:00:00+00:00,30.0,30.0,26.97599983215332,30.0,494,,
1999-12-01 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,21,,
1999-12-02 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,0,,
1999-12-03 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,63,,
1999-12-06 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,0,,
1999-12-07 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,0,,
1999-12-08 00:00:00+00:00,25.488000869750977,25.488000869750977,24.0,24.0,281,,
1999-12-09 00:00:00+00:00,24.0,24.0,24.0,24.0,42,,
1999-12-10 00:00:00+00:00,24.0,26.97599983215332,24.0,24.0,1613,,
1999-12-13 00:00:00+00:00,25.488000869750977,30.0,22.464000701904297,22.464000701904297,354,,
1999-12-14 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,21,,
1999-12-15 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,2,,
1999-12-16 00:00:00+00:00,25.488000869750977,25.488000869750977,25.488000869750977,25.488000869750977,0,,
