date,VSS_Open,VSS_High,VSS_Low,VSS_Close,VSS_Volume,VSS_Dividends,VSS_Stock Splits
2009-04-06 00:00:00+00:00,52.33000183105469,52.619998931884766,51.77999877929688,34.65287780761719,17100,0.0,
2009-04-07 00:00:00+00:00,51.56999969482422,51.75,51.27999877929688,33.85602951049805,11500,0.0,
2009-04-08 00:00:00+00:00,51.970001220703125,54.79999923706055,51.65999984741211,34.303829193115234,8800,0.0,
2009-04-09 00:00:00+00:00,53.58000183105469,53.79999923706055,53.0,35.429954528808594,16200,0.0,
2009-04-13 00:00:00+00:00,53.4900016784668,57.59999847412109,53.43999862670898,36.04240036010742,31500,0.0,
2009-04-14 00:00:00+00:00,54.45000076293945,54.84000015258789,54.27999877929688,35.77898025512695,19900,0.0,
2009-04-15 00:00:00+00:00,54.56999969482422,55.52999877929688,54.56999969482422,36.56924057006836,12500,0.0,
2009-04-16 00:00:00+00:00,55.540000915527344,57.77999877929688,55.0,36.73387145996094,16100,0.0,
2009-04-17 00:00:00+00:00,55.33000183105469,55.45000076293945,55.0099983215332,36.46387481689453,30700,0.0,
2009-04-20 00:00:00+00:00,53.790000915527344,53.84999847412109,52.84999847412109,34.830657958984375,18000,0.0,
2009-04-21 00:00:00+00:00,53.040000915527344,54.369998931884766,53.040000915527344,35.80532455444336,10100,0.0,
2009-04-22 00:00:00+00:00,53.720001220703125,55.15999984741211,53.720001220703125,35.68679428100586,19300,0.0,
2009-04-23 00:00:00+00:00,55.11000061035156,55.66999816894531,54.97999954223633,36.54289245605469,12800,0.0,
2009-04-24 00:00:00+00:00,56.45000076293945,58.900001525878906,56.369998931884766,37.36608505249024,15300,0.0,
2009-04-27 00:00:00+00:00,55.7400016784668,56.790000915527344,55.0,36.54289245605469,79000,0.0,
2009-04-28 00:00:00+00:00,54.29999923706055,55.38999938964844,54.29999923706055,36.23997497558594,21600,0.0,
2009-04-29 00:00:00+00:00,56.130001068115234,57.209999084472656,56.130001068115234,37.35951232910156,26700,0.0,
2009-04-30 00:00:00+00:00,57.45000076293945,57.7400016784668,56.7599983215332,37.557071685791016,10700,0.0,
2009-05-01 00:00:00+00:00,57.52999877929688,58.09999847412109,57.34000015258789,38.24855041503906,7400,0.0,
2009-05-04 00:00:00+00:00,60.18999862670898,66.5999984741211,58.16999816894531,39.97394561767578,53300,0.0,
2009-05-05 00:00:00+00:00,59.81999969482422,60.65999984741211,58.38999938964844,39.789546966552734,36600,0.0,
2009-05-06 00:00:00+00:00,61.459999084472656,61.900001525878906,60.83000183105469,40.71810150146485,360800,0.0,
2009-05-07 00:00:00+00:00,62.11000061035156,62.2400016784668,60.130001068115234,39.86857986450195,103000,0.0,
2009-05-08 00:00:00+00:00,61.7400016784668,62.959999084472656,61.59999847412109,41.41616439819336,50500,0.0,
2009-05-11 00:00:00+00:00,61.88999938964844,61.88999938964844,60.90999984741211,40.1649284362793,50700,0.0,
2009-05-12 00:00:00+00:00,61.97999954223633,62.09000015258789,61.11000061035156,40.711524963378906,43800,0.0,
2009-05-13 00:00:00+00:00,60.81999969482422,60.81999969482422,59.47999954223633,39.28246307373047,51400,0.0,
2009-05-14 00:00:00+00:00,60.02999877929688,61.06999969482422,59.810001373291016,39.96735000610352,23700,0.0,
2009-05-15 00:00:00+00:00,60.869998931884766,61.25,59.93999862670898,39.789546966552734,67100,0.0,
2009-05-18 00:00:00+00:00,61.41999816894531,62.97999954223633,61.41999816894531,41.455684661865234,56600,0.0,
2009-05-19 00:00:00+00:00,62.77999877929688,63.650001525878906,62.650001525878906,41.63349151611328,37400,0.0,
2009-05-20 00:00:00+00:00,64.37000274658203,64.94000244140625,64.04000091552734,42.2130012512207,32800,0.0,
2009-05-21 00:00:00+00:00,63.369998931884766,63.93999862670898,63.18000030517578,42.015438079833984,49400,0.0,
2009-05-22 00:00:00+00:00,64.7300033569336,64.88999938964844,64.33000183105469,42.48959732055664,44500,0.0,
2009-05-26 00:00:00+00:00,63.56999969482422,65.36000061035156,63.41999816894531,42.93083190917969,49200,0.0,
2009-05-27 00:00:00+00:00,65.4000015258789,65.4000015258789,64.11000061035156,42.298606872558594,26200,0.0,
2009-05-28 00:00:00+00:00,64.95999908447266,65.45999908447266,64.44000244140625,43.042781829833984,22800,0.0,
2009-05-29 00:00:00+00:00,66.27999877929688,66.58999633789062,65.9000015258789,43.85279083251953,62100,0.0,
2009-06-01 00:00:00+00:00,67.58999633789062,68.31999969482422,67.58999633789062,44.72208404541016,89600,0.0,
2009-06-02 00:00:00+00:00,68.20999908447266,68.97000122070312,68.1500015258789,45.30819320678711,51400,0.0,
2009-06-03 00:00:00+00:00,67.80000305175781,67.80000305175781,66.20999908447266,44.00426483154297,24700,0.0,
2009-06-04 00:00:00+00:00,67.05999755859375,67.62999725341797,66.80000305175781,44.48499298095703,40700,0.0,
2009-06-05 00:00:00+00:00,67.55999755859375,67.55999755859375,66.33000183105469,43.89889526367188,30700,0.0,
2009-06-08 00:00:00+00:00,65.83999633789062,66.63999938964844,63.540000915527344,43.707916259765625,24500,0.0,
2009-06-09 00:00:00+00:00,66.72000122070312,67.25,66.48999786376953,44.07011413574219,29000,0.0,
2009-06-10 00:00:00+00:00,67.76000213623047,69.43000030517578,66.2300033569336,44.16889953613281,45300,0.0,
2009-06-11 00:00:00+00:00,67.6500015258789,68.86000061035156,67.06999969482422,44.899898529052734,32200,0.0,
2009-06-12 00:00:00+00:00,67.37000274658203,67.76000213623047,67.18000030517578,44.62330627441406,42200,0.0,
2009-06-15 00:00:00+00:00,66.62000274658203,66.62000274658203,65.27999877929688,43.30620193481445,102000,0.0,
2009-06-16 00:00:00+00:00,66.11000061035156,66.11000061035156,64.83000183105469,42.76618957519531,80800,0.0,
2009-06-17 00:00:00+00:00,64.77999877929688,64.9800033569336,64.0,42.6015510559082,22700,0.0,
2009-06-18 00:00:00+00:00,64.5999984741211,65.05999755859375,64.36000061035156,42.55545425415039,25500,0.0,
2009-06-19 00:00:00+00:00,64.88999938964844,65.04000091552734,64.5,42.67399978637695,19400,0.0,
2009-06-22 00:00:00+00:00,64.08999633789062,64.12999725341797,62.77000045776367,41.34373092651367,42700,0.0,
2009-06-23 00:00:00+00:00,63.43000030517578,63.869998931884766,62.959999084472656,42.00226593017578,31100,0.0,
2009-06-24 00:00:00+00:00,64.70999908447266,65.20999908447266,64.0199966430664,42.3315544128418,20500,0.0,
2009-06-25 00:00:00+00:00,64.73999786376953,65.83999633789062,64.62999725341797,43.30620193481445,11500,0.0,
2009-06-26 00:00:00+00:00,66.02999877929688,66.29000091552734,65.83000183105469,43.60254669189453,16300,0.0,
2009-06-29 00:00:00+00:00,66.31999969482422,66.51000213623047,65.9000015258789,43.767189025878906,26400,0.0,
2009-06-30 00:00:00+00:00,66.37000274658203,66.5,65.30000305175781,43.325958251953125,28800,0.0,
2009-07-01 00:00:00+00:00,66.73999786376953,67.0999984741211,66.55000305175781,43.85938262939453,30700,0.0,
2009-07-02 00:00:00+00:00,65.7699966430664,65.83999633789062,65.26000213623047,43.10863876342773,25400,0.0,
2009-07-06 00:00:00+00:00,65.48999786376953,65.48999786376953,64.36000061035156,42.94399642944336,18500,0.0,
2009-07-07 00:00:00+00:00,65.05999755859375,65.05999755859375,64.0,42.1998405456543,13100,0.0,
2009-07-08 00:00:00+00:00,64.16999816894531,64.16999816894531,62.84000015258789,41.791542053222656,36500,0.0,
2009-07-09 00:00:00+00:00,64.31999969482422,64.62000274658203,64.05000305175781,42.338134765625,19300,0.0,
2009-07-10 00:00:00+00:00,63.470001220703125,64.29000091552734,63.06999969482422,41.9693489074707,14800,0.0,
2009-07-13 00:00:00+00:00,63.40999984741211,64.43000030517578,62.880001068115234,42.36447525024414,36500,0.0,
2009-07-14 00:00:00+00:00,64.6500015258789,64.94000244140625,64.4000015258789,42.7135124206543,33100,0.0,
2009-07-15 00:00:00+00:00,67.66000366210938,67.66000366210938,66.22000122070312,44.21499633789063,23700,0.0,
2009-07-16 00:00:00+00:00,66.66000366210938,67.45999908447266,66.41999816894531,44.28744125366211,59000,0.0,
2009-07-17 00:00:00+00:00,66.91999816894531,67.23999786376953,66.73999786376953,44.2413444519043,11900,0.0,
2009-07-20 00:00:00+00:00,68.30000305175781,68.72000122070312,68.04000091552734,45.20281982421875,26800,0.0,
2009-07-21 00:00:00+00:00,69.16999816894531,69.16999816894531,68.0999984741211,45.242332458496094,31600,0.0,
2009-07-22 00:00:00+00:00,68.41999816894531,69.25,68.41999816894531,45.43330001831055,19000,0.0,
2009-07-23 00:00:00+00:00,68.86000061035156,70.44999694824219,68.86000061035156,46.12480545043945,26300,0.0,
2009-07-24 00:00:00+00:00,69.93000030517578,70.38999938964844,69.66999816894531,46.35528945922852,23500,0.0,
2009-07-27 00:00:00+00:00,70.12000274658203,70.5,69.81999969482422,46.42772674560547,22600,0.0,
