date,SF_Open,SF_High,SF_Low,SF_Close,SF_Volume,SF_Dividends,SF_Stock Splits
1983-07-19 00:00:00+00:00,2.132044076919556,2.151784896850586,2.132044076919556,1.7070304155349731,2705643,0.0,
1983-07-20 00:00:00+00:00,2.132044076919556,2.132044076919556,2.1123030185699463,1.6912251710891724,710445,0.0,
1983-07-21 00:00:00+00:00,2.013597011566162,2.013597011566162,1.9938559532165527,1.5963897705078125,607867,0.0,
1983-07-22 00:00:00+00:00,2.0333380699157715,2.0728209018707275,2.0333380699157715,1.628001689910889,322930,0.0,
1983-07-25 00:00:00+00:00,2.132044076919556,2.151784896850586,2.132044076919556,1.7070304155349731,158932,0.0,
1983-07-26 00:00:00+00:00,2.132044076919556,2.151784896850586,2.1123030185699463,1.6912251710891724,212754,0.0,
1983-07-27 00:00:00+00:00,2.1123030185699463,2.132044076919556,2.092561960220337,1.6754196882247925,413476,0.0,
1983-07-28 00:00:00+00:00,2.092561960220337,2.092561960220337,2.0530788898468018,1.643807291984558,174762,0.0,
1983-07-29 00:00:00+00:00,2.0333380699157715,2.0333380699157715,2.013597011566162,1.6121959686279297,70918,0.0,
1983-08-01 00:00:00+00:00,1.974115014076233,1.974115014076233,1.9543739557266235,1.5647785663604736,87381,0.0,
1983-08-02 00:00:00+00:00,1.796444058418274,1.796444058418274,1.7767030000686646,1.4225255250930786,82315,0.0,
1983-08-03 00:00:00+00:00,1.7569619417190552,1.7569619417190552,1.7372210025787354,1.390913963317871,215920,0.0,
1983-08-04 00:00:00+00:00,1.7372210025787354,1.7569619417190552,1.7372210025787354,1.390913963317871,44324,0.0,
1983-08-05 00:00:00+00:00,1.7372210025787354,1.7372210025787354,1.717479944229126,1.3751081228256226,23428,0.0,
1983-08-08 00:00:00+00:00,1.717479944229126,1.7372210025787354,1.6977390050888062,1.359302639961243,115875,0.0,
1983-08-09 00:00:00+00:00,1.6977390050888062,1.717479944229126,1.6779979467391968,1.3434971570968628,49389,0.0,
1983-08-10 00:00:00+00:00,1.717479944229126,1.7372210025787354,1.717479944229126,1.3751081228256226,124739,0.0,
1983-08-11 00:00:00+00:00,1.7767030000686646,1.8161859512329104,1.7767030000686646,1.4225255250930786,160832,0.0,
1983-08-12 00:00:00+00:00,1.8161859512329104,1.8556679487228396,1.8161859512329104,1.4541375637054443,107010,0.0,
1983-08-15 00:00:00+00:00,1.8754090070724487,1.8951499462127688,1.8754090070724487,1.5015549659729004,136137,0.0,
1983-08-16 00:00:00+00:00,1.8754090070724487,1.8754090070724487,1.8359270095825195,1.4699430465698242,146268,0.0,
1983-08-17 00:00:00+00:00,1.8359270095825195,1.8359270095825195,1.8161859512329104,1.4541375637054443,126639,0.0,
1983-08-18 00:00:00+00:00,1.8161859512329104,1.8359270095825195,1.796444058418274,1.4383317232131958,69018,0.0,
1983-08-19 00:00:00+00:00,1.8161859512329104,1.8556679487228396,1.8161859512329104,1.4541375637054443,46856,0.0,
1983-08-22 00:00:00+00:00,1.8556679487228396,1.8951499462127688,1.8556679487228396,1.485749125480652,72184,0.0,
1983-08-23 00:00:00+00:00,1.8754090070724487,1.914891004562378,1.8754090070724487,1.5015549659729004,63320,0.0,
1983-08-24 00:00:00+00:00,1.8754090070724487,1.8951499462127688,1.8754090070724487,1.5015549659729004,40524,0.0,
1983-08-25 00:00:00+00:00,1.8754090070724487,1.8951499462127688,1.8754090070724487,1.5015549659729004,24061,0.0,
1983-08-26 00:00:00+00:00,1.8754090070724487,1.8951499462127688,1.8556679487228396,1.485749125480652,137403,0.0,
1983-08-29 00:00:00+00:00,1.8556679487228396,1.8951499462127688,1.8556679487228396,1.485749125480652,52555,0.0,
1983-08-30 00:00:00+00:00,1.8556679487228396,1.8556679487228396,1.8359270095825195,1.4699430465698242,107010,0.0,
1983-08-31 00:00:00+00:00,1.8359270095825195,1.8359270095825195,1.796444058418274,1.4383317232131958,36725,0.0,
1983-09-01 00:00:00+00:00,1.796444058418274,1.8161859512329104,1.7767030000686646,1.4225255250930786,15197,0.0,
1983-09-02 00:00:00+00:00,1.7767030000686646,1.8161859512329104,1.7767030000686646,1.4225255250930786,32926,0.0,
1983-09-06 00:00:00+00:00,1.7767030000686646,1.796444058418274,1.7767030000686646,1.4225255250930786,50022,0.0,
1983-09-07 00:00:00+00:00,1.717479944229126,1.717479944229126,1.6582560539245603,1.327690362930298,72184,0.0,
1983-09-08 00:00:00+00:00,1.6977390050888062,1.7372210025787354,1.6977390050888062,1.359302639961243,20895,0.0,
1983-09-09 00:00:00+00:00,1.6977390050888062,1.6977390050888062,1.6779979467391968,1.3434971570968628,52555,0.0,
1983-09-12 00:00:00+00:00,1.579292058944702,1.579292058944702,1.5595510005950928,1.2486616373062134,82315,0.0,
1983-09-13 00:00:00+00:00,1.5200680494308472,1.5200680494308472,1.5003269910812378,1.2012436389923096,13930,0.0,
1983-09-14 00:00:00+00:00,1.5003269910812378,1.5200680494308472,1.480586051940918,1.18543803691864,140569,0.0,
1983-09-15 00:00:00+00:00,1.480586051940918,1.5003269910812378,1.480586051940918,1.18543803691864,121573,0.0,
1983-09-16 00:00:00+00:00,1.5003269910812378,1.5398099422454834,1.5003269910812378,1.2012436389923096,39891,0.0,
1983-09-19 00:00:00+00:00,1.5200680494308472,1.5398099422454834,1.5200680494308472,1.2170498371124268,32293,0.0,
1983-09-20 00:00:00+00:00,1.5595510005950928,1.579292058944702,1.5595510005950928,1.2486616373062134,14563,0.0,
1983-09-21 00:00:00+00:00,1.6779979467391968,1.6977390050888062,1.6779979467391968,1.3434971570968628,92446,0.0,
1983-09-22 00:00:00+00:00,1.6779979467391968,1.6779979467391968,1.6582560539245603,1.327690362930298,124739,0.0,
1983-09-23 00:00:00+00:00,1.6582560539245603,1.6779979467391968,1.6582560539245603,1.327690362930298,70918,0.0,
1983-09-26 00:00:00+00:00,1.6582560539245603,1.6779979467391968,1.6582560539245603,1.327690362930298,13930,0.0,
1983-09-27 00:00:00+00:00,1.6582560539245603,1.6582560539245603,1.6187740564346311,1.2960790395736694,34193,0.0,
1983-09-28 00:00:00+00:00,1.6187740564346311,1.6582560539245603,1.6187740564346311,1.2960790395736694,8232,0.0,
