date,VHC_Open,VHC_High,VHC_Low,VHC_Close,VHC_Volume,VHC_Dividends,VHC_Stock Splits
1999-12-09 00:00:00+00:00,461.25,588.75,442.5,145.272216796875,15292,0.0,
1999-12-10 00:00:00+00:00,570.0,592.5,465.0,128.0020751953125,7010,0.0,
1999-12-13 00:00:00+00:00,525.0,720.0,489.375,152.38343811035156,33418,0.0,
1999-12-14 00:00:00+00:00,583.125,585.0,446.25,134.09742736816406,9470,0.0,
1999-12-15 00:00:00+00:00,491.25,510.0,450.0,129.01797485351562,2647,0.0,
1999-12-16 00:00:00+00:00,495.0,525.0,435.0,123.93852996826172,3637,0.0,
1999-12-17 00:00:00+00:00,466.875,472.5,412.5,112.76373291015624,1950,0.0,
1999-12-20 00:00:00+00:00,438.75,442.5,397.5,112.76373291015624,1363,0.0,
1999-12-21 00:00:00+00:00,414.375,416.25,367.5,101.58895874023438,2402,0.0,
1999-12-22 00:00:00+00:00,371.25,386.25,360.0,99.55718231201172,1190,0.0,
1999-12-23 00:00:00+00:00,365.625,371.25,345.0,94.47772216796876,825,0.0,
1999-12-27 00:00:00+00:00,354.375,363.75,348.75,95.49362182617188,1027,0.0,
1999-12-28 00:00:00+00:00,348.75,352.5,333.75,90.41416931152344,738,0.0,
1999-12-29 00:00:00+00:00,341.25,367.5,337.5,99.55718231201172,630,0.0,
1999-12-30 00:00:00+00:00,367.5,375.0,352.5,98.54129028320312,957,0.0,
1999-12-31 00:00:00+00:00,352.5,360.0,330.0,92.44595336914062,562,0.0,
2000-01-03 00:00:00+00:00,356.25,375.0,341.25,94.47772216796876,842,0.0,
2000-01-04 00:00:00+00:00,352.5,416.25,352.5,103.6207275390625,1667,0.0,
2000-01-05 00:00:00+00:00,393.75,401.25,382.5,105.65251159667967,923,0.0,
2000-01-06 00:00:00+00:00,390.0,480.0,386.25,113.2716827392578,3440,0.0,
2000-01-07 00:00:00+00:00,420.0,446.25,405.0,109.71607971191406,845,0.0,
2000-01-10 00:00:00+00:00,420.0,420.0,405.0,109.71607971191406,815,0.0,
2000-01-11 00:00:00+00:00,420.0,420.0,401.25,108.70018005371094,580,0.0,
2000-01-12 00:00:00+00:00,390.0,457.5,390.0,116.82730102539062,1208,0.0,
2000-01-13 00:00:00+00:00,435.0,450.0,423.75,114.79552459716795,687,0.0,
2000-01-14 00:00:00+00:00,427.5,442.5,420.0,117.84318542480467,820,0.0,
2000-01-18 00:00:00+00:00,442.5,442.5,405.0,109.71607971191406,395,0.0,
2000-01-19 00:00:00+00:00,397.5,405.0,378.75,105.1445770263672,440,0.0,
2000-01-20 00:00:00+00:00,390.0,401.25,382.5,105.65251159667967,343,0.0,
2000-01-21 00:00:00+00:00,390.0,397.5,386.25,104.63662719726562,310,0.0,
2000-01-24 00:00:00+00:00,386.25,390.0,367.5,99.55718231201172,563,0.0,
2000-01-25 00:00:00+00:00,386.25,461.25,378.75,113.77963256835938,3798,0.0,
2000-01-26 00:00:00+00:00,408.75,408.75,375.0,104.63662719726562,533,0.0,
2000-01-27 00:00:00+00:00,382.5,386.25,367.5,103.6207275390625,375,0.0,
2000-01-28 00:00:00+00:00,382.5,382.5,345.0,99.55718231201172,557,0.0,
2000-01-31 00:00:00+00:00,367.5,367.5,341.25,96.50950622558594,418,0.0,
2000-02-01 00:00:00+00:00,367.5,420.0,356.25,100.57307434082033,318,0.0,
2000-02-02 00:00:00+00:00,378.75,378.75,352.5,97.525390625,363,0.0,
2000-02-03 00:00:00+00:00,360.0,360.0,345.0,94.47772216796876,463,0.0,
2000-02-04 00:00:00+00:00,345.0,352.5,345.0,93.46183776855467,422,0.0,
2000-02-07 00:00:00+00:00,352.5,408.75,350.625,109.71607971191406,2313,0.0,
2000-02-08 00:00:00+00:00,408.75,412.5,371.25,105.65251159667967,1200,0.0,
2000-02-09 00:00:00+00:00,390.0,390.0,371.25,101.58895874023438,595,0.0,
2000-02-10 00:00:00+00:00,371.25,435.0,363.75,106.6684112548828,3288,0.0,
2000-02-11 00:00:00+00:00,405.0,405.0,367.5,103.6207275390625,302,0.0,
2000-02-14 00:00:00+00:00,390.0,390.0,363.75,103.6207275390625,452,0.0,
2000-02-15 00:00:00+00:00,376.875,386.25,360.0,98.54129028320312,275,0.0,
2000-02-16 00:00:00+00:00,382.5,401.25,363.75,98.54129028320312,750,0.0,
2000-02-17 00:00:00+00:00,384.375,457.5,384.375,108.70018005371094,5387,0.0,
2000-02-18 00:00:00+00:00,405.0,418.125,375.0,106.6684112548828,867,0.0,
2000-02-22 00:00:00+00:00,375.0,393.75,341.25,100.57307434082033,863,0.0,
2000-02-23 00:00:00+00:00,393.75,408.75,378.75,107.68429565429688,1087,0.0,
2000-02-24 00:00:00+00:00,405.0,416.25,375.0,109.71607971191406,1482,0.0,
2000-02-25 00:00:00+00:00,465.0,528.75,450.0,129.01797485351562,10413,0.0,
2000-02-28 00:00:00+00:00,502.5,738.75,495.0,170.66946411132812,30250,0.0,
2000-02-29 00:00:00+00:00,900.0,915.0,750.0,214.35269165039065,25183,0.0,
2000-03-01 00:00:00+00:00,810.0,810.0,663.75,185.90777587890625,7127,0.0,
2000-03-02 00:00:00+00:00,703.125,765.0,690.0,197.08258056640625,3642,0.0,
2000-03-03 00:00:00+00:00,744.375,746.25,660.0,183.11410522460935,2255,0.0,
2000-03-06 00:00:00+00:00,705.0,735.0,622.5,170.66946411132812,2277,0.0,
2000-03-07 00:00:00+00:00,620.625,660.0,570.0,173.7171173095703,4222,0.0,
2000-03-08 00:00:00+00:00,660.0,727.5,645.0,197.08258056640625,4133,0.0,
2000-03-09 00:00:00+00:00,736.875,757.5,693.75,195.05078125,2358,0.0,
2000-03-10 00:00:00+00:00,716.25,720.0,667.5,180.82833862304688,1527,0.0,
2000-03-13 00:00:00+00:00,607.5,630.0,528.75,165.58999633789062,2153,0.0,
2000-03-14 00:00:00+00:00,611.25,611.25,536.25,146.79603576660156,1173,0.0,
2000-03-15 00:00:00+00:00,540.0,555.0,502.5,150.35166931152344,2138,0.0,
2000-03-16 00:00:00+00:00,543.75,547.5,498.75,140.19276428222656,613,0.0,
2000-03-17 00:00:00+00:00,510.0,532.5,480.0,140.19276428222656,588,0.0,
2000-03-20 00:00:00+00:00,513.75,540.0,487.5,139.1768798828125,1682,0.0,
2000-03-21 00:00:00+00:00,510.0,517.5,487.5,139.1768798828125,1087,0.0,
2000-03-22 00:00:00+00:00,487.5,510.0,480.0,132.06564331054688,1007,0.0,
2000-03-23 00:00:00+00:00,483.75,562.5,483.75,147.30398559570312,1030,0.0,
2000-03-24 00:00:00+00:00,630.0,660.0,555.0,164.57411193847656,2217,0.0,
2000-03-27 00:00:00+00:00,592.5,637.5,577.5,156.44699096679688,847,0.0,
2000-03-28 00:00:00+00:00,564.375,600.0,525.0,144.25631713867188,940,0.0,
2000-03-29 00:00:00+00:00,536.25,547.5,453.75,128.0020751953125,1483,0.0,
2000-03-30 00:00:00+00:00,461.25,487.5,423.75,114.79552459716795,1127,0.0,
2000-03-31 00:00:00+00:00,433.125,480.0,423.75,128.0020751953125,475,0.0,
2000-04-03 00:00:00+00:00,457.5,465.0,435.0,118.8590850830078,895,0.0,
2000-04-04 00:00:00+00:00,446.25,446.25,348.75,102.60484313964844,2018,0.0,
2000-04-05 00:00:00+00:00,371.25,461.25,360.0,117.84318542480467,1657,0.0,
2000-04-06 00:00:00+00:00,453.75,465.0,423.75,114.79552459716795,272,0.0,
2000-04-07 00:00:00+00:00,423.75,423.75,401.25,111.7478485107422,678,0.0,
2000-04-10 00:00:00+00:00,390.0,412.5,382.5,103.6207275390625,223,0.0,
2000-04-11 00:00:00+00:00,386.25,390.0,360.0,97.525390625,1157,0.0,
2000-04-12 00:00:00+00:00,352.5,360.0,270.0,81.27117156982422,2745,0.0,
2000-04-13 00:00:00+00:00,285.0,330.0,285.0,77.20761108398438,1673,0.0,
2000-04-14 00:00:00+00:00,277.5,277.5,210.0,56.88981628417969,1812,0.0,
2000-04-17 00:00:00+00:00,198.75,255.0,180.0,53.84214782714844,1790,0.0,
2000-04-18 00:00:00+00:00,191.25,225.0,187.5,60.95337677001953,733,0.0,
2000-04-19 00:00:00+00:00,225.0,266.25,202.5,59.93748474121094,1133,0.0,
2000-04-20 00:00:00+00:00,221.25,232.5,213.75,57.90570831298828,725,0.0,
2000-04-24 00:00:00+00:00,210.0,225.0,180.0,51.30242156982422,222,0.0,
2000-04-25 00:00:00+00:00,210.0,213.75,189.375,53.334205627441406,305,0.0,
2000-04-26 00:00:00+00:00,213.75,247.5,196.875,65.01693725585938,477,0.0,
2000-04-27 00:00:00+00:00,225.0,232.5,217.5,61.46131896972656,195,0.0,
2000-04-28 00:00:00+00:00,226.875,236.25,221.25,64.00103759765625,177,0.0,
2000-05-01 00:00:00+00:00,255.0,255.0,236.25,68.0645980834961,430,0.0,
2000-05-02 00:00:00+00:00,262.5,262.5,236.25,64.00103759765625,320,0.0,
2000-05-03 00:00:00+00:00,232.5,255.0,232.5,65.01693725585938,197,0.0,
2000-05-04 00:00:00+00:00,262.5,262.5,240.0,66.03282165527344,317,0.0,
2000-05-05 00:00:00+00:00,236.25,236.25,217.5,61.96926498413086,337,0.0,
2000-05-08 00:00:00+00:00,225.0,225.0,225.0,60.95337677001953,67,0.0,
2000-05-09 00:00:00+00:00,203.4375,206.25,191.25,51.81036376953125,263,0.0,
2000-05-10 00:00:00+00:00,191.25,191.25,172.5,47.74681091308594,513,0.0,
2000-05-11 00:00:00+00:00,198.75,198.75,180.0,51.81036376953125,300,0.0,
2000-05-12 00:00:00+00:00,194.0625,194.0625,180.0,49.77859115600586,172,0.0,
2000-05-15 00:00:00+00:00,183.75,193.125,180.0,52.31831359863281,153,0.0,
2000-05-16 00:00:00+00:00,187.5,187.5,180.0,48.7626953125,145,0.0,
2000-05-17 00:00:00+00:00,176.25,191.25,176.25,49.77859115600586,160,0.0,
2000-05-18 00:00:00+00:00,180.0,232.5,180.0,60.95337677001953,787,0.0,
2000-05-19 00:00:00+00:00,228.75,228.75,210.0,57.90570831298828,255,0.0,
2000-05-22 00:00:00+00:00,228.75,228.75,202.5,54.85803985595703,897,0.0,
2000-05-23 00:00:00+00:00,217.5,238.125,210.0,56.88981628417969,1062,0.0,
2000-05-24 00:00:00+00:00,223.125,223.125,180.0,48.7626953125,138,0.0,
2000-05-25 00:00:00+00:00,174.375,183.75,174.375,48.7626953125,127,0.0,
2000-05-26 00:00:00+00:00,178.125,180.0,165.0,48.7626953125,327,0.0,
2000-05-30 00:00:00+00:00,180.0,180.0,163.125,48.7626953125,97,0.0,
2000-05-31 00:00:00+00:00,176.25,176.25,150.0,41.65147018432617,140,0.0,
2000-06-01 00:00:00+00:00,146.25,150.0,138.75,40.63558578491211,250,0.0,
2000-06-02 00:00:00+00:00,150.0,157.5,136.875,40.63558578491211,487,0.0,
2000-06-05 00:00:00+00:00,153.75,164.0625,153.75,42.66736602783203,113,0.0,
2000-06-06 00:00:00+00:00,161.25,180.0,157.5,43.683250427246094,595,0.0,
2000-06-07 00:00:00+00:00,161.25,168.75,142.5,41.65147018432617,328,0.0,
2000-06-08 00:00:00+00:00,161.25,165.0,161.25,44.69913482666016,127,0.0,
2000-06-09 00:00:00+00:00,180.0,195.0,168.75,51.81036376953125,558,0.0,
2000-06-12 00:00:00+00:00,195.0,202.5,183.75,49.77859115600586,150,0.0,
2000-06-13 00:00:00+00:00,202.5,206.25,198.75,53.84214782714844,37,0.0,
2000-06-14 00:00:00+00:00,187.5,206.25,187.5,50.79447937011719,108,0.0,
2000-06-15 00:00:00+00:00,187.5,187.5,172.5,47.74681091308594,222,0.0,
2000-06-16 00:00:00+00:00,176.25,180.0,176.25,48.7626953125,17,0.0,
2000-06-19 00:00:00+00:00,180.0,180.0,165.0,44.69913482666016,208,0.0,
2000-06-20 00:00:00+00:00,165.0,180.0,165.0,48.7626953125,227,0.0,
2000-06-21 00:00:00+00:00,172.5,172.5,161.25,43.683250427246094,188,0.0,
2000-06-22 00:00:00+00:00,161.25,161.25,142.5,40.63558578491211,200,0.0,
2000-06-23 00:00:00+00:00,142.5,153.75,142.5,40.63558578491211,75,0.0,
2000-06-26 00:00:00+00:00,142.5,142.5,142.5,38.60380554199219,13,0.0,
2000-06-27 00:00:00+00:00,142.5,153.75,136.875,41.65147018432617,397,0.0,
2000-06-28 00:00:00+00:00,153.75,168.75,146.25,41.65147018432617,72,0.0,
2000-06-29 00:00:00+00:00,153.75,153.75,150.0,40.63558578491211,123,0.0,
2000-06-30 00:00:00+00:00,157.5,180.0,153.75,45.71503448486328,360,0.0,
2000-07-03 00:00:00+00:00,168.75,168.75,168.75,45.71503448486328,0,0.0,
2000-07-05 00:00:00+00:00,165.0,165.0,150.0,40.63558578491211,420,0.0,
2000-07-06 00:00:00+00:00,146.25,150.0,146.25,39.61968994140625,23,0.0,
2000-07-07 00:00:00+00:00,146.25,146.25,146.25,39.61968994140625,7,0.0,
2000-07-10 00:00:00+00:00,150.0,161.25,146.25,40.63558578491211,172,0.0,
2000-07-11 00:00:00+00:00,146.25,161.25,146.25,39.61968994140625,162,0.0,
2000-07-12 00:00:00+00:00,146.25,150.0,146.25,39.61968994140625,102,0.0,
2000-07-13 00:00:00+00:00,148.125,150.0,142.5,38.60380554199219,112,0.0,
2000-07-14 00:00:00+00:00,142.5,150.0,135.0,38.60380554199219,117,0.0,
2000-07-17 00:00:00+00:00,135.0,150.0,135.0,36.572025299072266,72,0.0,
2000-07-18 00:00:00+00:00,135.0,135.0,135.0,36.572025299072266,52,0.0,
2000-07-19 00:00:00+00:00,135.9375,172.5,135.0,42.15941619873047,778,0.0,
2000-07-20 00:00:00+00:00,162.1875,202.5,162.1875,52.82625579833984,498,0.0,
2000-07-21 00:00:00+00:00,198.75,232.5,195.0,60.95337677001953,1353,0.0,
2000-07-24 00:00:00+00:00,281.25,363.75,255.0,77.20761108398438,7760,0.0,
2000-07-25 00:00:00+00:00,294.375,300.0,210.0,58.92159271240234,1690,0.0,
2000-07-26 00:00:00+00:00,211.875,211.875,187.5,51.81036376953125,268,0.0,
2000-07-27 00:00:00+00:00,187.5,195.0,180.0,48.7626953125,335,0.0,
2000-07-28 00:00:00+00:00,183.75,187.5,157.5,44.69913482666016,692,0.0,
2000-07-31 00:00:00+00:00,174.375,174.375,161.25,43.683250427246094,67,0.0,
2000-08-01 00:00:00+00:00,161.25,165.0,157.5,44.69913482666016,145,0.0,
2000-08-02 00:00:00+00:00,172.5,172.5,161.25,46.730918884277344,63,0.0,
2000-08-03 00:00:00+00:00,157.5,165.0,157.5,42.66736602783203,103,0.0,
2000-08-04 00:00:00+00:00,159.375,187.5,159.375,44.69913482666016,243,0.0,
2000-08-07 00:00:00+00:00,157.5,172.5,150.0,43.683250427246094,315,0.0,
2000-08-08 00:00:00+00:00,168.75,172.5,159.375,43.17530822753906,33,0.0,
2000-08-09 00:00:00+00:00,159.375,210.0,159.375,56.381866455078125,958,0.0,
2000-08-10 00:00:00+00:00,200.625,210.0,180.0,48.7626953125,672,0.0,
2000-08-11 00:00:00+00:00,180.9375,191.25,180.0,51.81036376953125,85,0.0,
2000-08-14 00:00:00+00:00,187.5,187.5,187.5,50.79447937011719,80,0.0,
2000-08-15 00:00:00+00:00,189.375,191.25,180.0,48.7626953125,98,0.0,
2000-08-16 00:00:00+00:00,180.0,183.75,161.25,46.730918884277344,243,0.0,
2000-08-17 00:00:00+00:00,172.5,172.5,157.5,43.683250427246094,28,0.0,
2000-08-18 00:00:00+00:00,159.375,159.375,153.75,42.66736602783203,140,0.0,
2000-08-21 00:00:00+00:00,165.0,165.0,150.0,40.63558578491211,275,0.0,
2000-08-22 00:00:00+00:00,161.25,183.75,154.6875,49.77859115600586,467,0.0,
2000-08-23 00:00:00+00:00,183.75,195.0,176.25,47.74681091308594,268,0.0,
2000-08-24 00:00:00+00:00,183.75,195.0,183.75,52.82625579833984,8,0.0,
2000-08-25 00:00:00+00:00,180.0,180.0,172.5,46.730918884277344,102,0.0,
2000-08-28 00:00:00+00:00,191.25,217.5,191.25,58.92159271240234,640,0.0,
2000-08-29 00:00:00+00:00,199.6875,236.25,198.75,62.98515319824219,458,0.0,
2000-08-30 00:00:00+00:00,240.0,253.125,232.5,64.50898742675781,1080,0.0,
2000-08-31 00:00:00+00:00,240.0,250.3125,228.75,61.96926498413086,72,0.0,
2000-09-01 00:00:00+00:00,240.0,240.0,225.0,64.50898742675781,162,0.0,
2000-09-05 00:00:00+00:00,232.5,232.5,187.5,50.79447937011719,607,0.0,
2000-09-06 00:00:00+00:00,187.5,195.0,176.25,48.7626953125,157,0.0,
2000-09-07 00:00:00+00:00,195.0,206.25,195.0,55.36598205566406,185,0.0,
2000-09-08 00:00:00+00:00,195.0,202.5,191.25,51.81036376953125,183,0.0,
2000-09-11 00:00:00+00:00,187.5,187.5,176.25,47.74681091308594,8,0.0,
2000-09-12 00:00:00+00:00,176.25,176.25,176.25,47.74681091308594,2,0.0,
2000-09-13 00:00:00+00:00,176.25,187.5,176.25,50.79447937011719,80,0.0,
2000-09-14 00:00:00+00:00,183.75,183.75,172.5,46.730918884277344,68,0.0,
2000-09-15 00:00:00+00:00,172.5,172.5,165.0,44.69913482666016,330,0.0,
2000-09-18 00:00:00+00:00,161.25,191.25,150.0,44.69913482666016,457,0.0,
2000-09-19 00:00:00+00:00,150.0,168.75,150.0,45.71503448486328,72,0.0,
2000-09-20 00:00:00+00:00,150.0,165.0,150.0,40.63558578491211,158,0.0,
2000-09-21 00:00:00+00:00,150.0,153.75,150.0,41.65147018432617,32,0.0,
2000-09-22 00:00:00+00:00,150.0,150.0,150.0,40.63558578491211,3,0.0,
2000-09-25 00:00:00+00:00,150.9375,151.875,135.0,36.572025299072266,163,0.0,
2000-09-26 00:00:00+00:00,135.0,146.25,127.5,39.61968994140625,173,0.0,
2000-09-27 00:00:00+00:00,142.5,150.0,127.5,40.63558578491211,127,0.0,
2000-09-28 00:00:00+00:00,150.0,150.0,146.25,39.61968994140625,47,0.0,
2000-09-29 00:00:00+00:00,138.75,138.75,135.0,36.572025299072266,133,0.0,
2000-10-02 00:00:00+00:00,135.0,135.0,127.5,34.540245056152344,55,0.0,
2000-10-03 00:00:00+00:00,127.5,127.5,116.25,34.540245056152344,143,0.0,
2000-10-04 00:00:00+00:00,120.0,120.0,116.25,31.492576599121094,97,0.0,
2000-10-05 00:00:00+00:00,116.25,120.0,112.5,31.492576599121094,133,0.0,
2000-10-06 00:00:00+00:00,116.25,120.0,108.75,32.50846862792969,112,0.0,
2000-10-09 00:00:00+00:00,108.75,108.75,105.0,28.444908142089844,70,0.0,
2000-10-10 00:00:00+00:00,105.0,105.0,90.0,24.38134765625,52,0.0,
2000-10-11 00:00:00+00:00,90.0,93.75,75.0,20.31779289245605,242,0.0,
2000-10-12 00:00:00+00:00,75.0,90.0,63.75,18.286012649536133,142,0.0,
2000-10-13 00:00:00+00:00,65.625,82.5,63.75,18.286012649536133,70,0.0,
2000-10-16 00:00:00+00:00,67.5,71.25,67.5,18.286012649536133,78,0.0,
2000-10-17 00:00:00+00:00,82.5,93.75,78.75,24.88929557800293,130,0.0,
2000-10-18 00:00:00+00:00,75.0,101.25,67.5,27.42901992797852,412,0.0,
2000-10-19 00:00:00+00:00,90.0,101.25,78.75,27.42901992797852,235,0.0,
2000-10-20 00:00:00+00:00,86.25,97.5,86.25,26.41312789916992,53,0.0,
2000-10-23 00:00:00+00:00,90.0,97.5,90.0,26.41312789916992,3,0.0,
2000-10-24 00:00:00+00:00,92.8125,92.8125,82.5,22.34956741333008,68,0.0,
