date,WTS_Open,WTS_High,WTS_Low,WTS_Close,WTS_Volume,WTS_Dividends,WTS_Stock Splits
1986-11-03 00:00:00+00:00,7.8125,7.9375,7.8125,5.233208656311035,9400,0.0,
1986-11-04 00:00:00+00:00,7.8125,7.9375,7.6875,5.149478912353516,231000,0.0,
1986-11-05 00:00:00+00:00,7.8125,7.9375,7.8125,5.233208656311035,24400,0.0,
1986-11-06 00:00:00+00:00,7.8125,7.9375,7.8125,5.233208656311035,11600,0.0,
1986-11-07 00:00:00+00:00,7.8125,7.8125,7.8125,5.233208656311035,200,0.0,
1986-11-10 00:00:00+00:00,7.8125,7.9375,7.6875,5.149478912353516,140600,0.0,
1986-11-11 00:00:00+00:00,7.6875,7.8125,7.4375,5.149478912353516,1422000,0.0,
1986-11-12 00:00:00+00:00,7.6875,7.8125,7.5625,5.065749168395996,13000,0.0,
1986-11-13 00:00:00+00:00,7.5625,7.6875,7.4375,4.982018947601318,51200,0.0,
1986-11-14 00:00:00+00:00,7.4375,7.5625,7.3125,4.982018947601318,169600,0.0,
1986-11-17 00:00:00+00:00,7.4375,7.5625,7.3125,4.8982834815979,21000,0.0,
1986-11-18 00:00:00+00:00,7.3125,7.4375,7.3125,4.8982834815979,158400,0.0,
1986-11-19 00:00:00+00:00,7.3125,7.3125,7.0,4.856419086456299,555400,0.0,
1986-11-20 00:00:00+00:00,7.25,7.25,6.25,4.856419086456299,1569000,0.0,
1986-11-21 00:00:00+00:00,7.25,7.25,6.5,4.605225563049316,864200,0.0,
1986-11-24 00:00:00+00:00,6.875,7.0,6.875,4.605225563049316,19200,0.0,
1986-11-25 00:00:00+00:00,6.875,7.0,6.5,4.437761306762695,186200,0.0,
1986-11-26 00:00:00+00:00,6.625,6.875,6.5,4.605225563049316,310200,0.0,
1986-11-28 00:00:00+00:00,6.875,7.0,6.75,4.688955307006836,65400,0.0,
1986-12-01 00:00:00+00:00,7.0,7.0625,6.875,4.730821132659912,33000,0.0,
1986-12-02 00:00:00+00:00,7.0625,7.3125,6.875,4.8982834815979,771000,0.0,
1986-12-03 00:00:00+00:00,7.3125,7.3125,7.0625,4.772684097290039,52000,0.0,
1986-12-04 00:00:00+00:00,7.125,7.1875,7.0625,4.730821132659912,66800,0.0,
1986-12-05 00:00:00+00:00,7.0625,7.1875,6.9375,4.647090435028076,332000,0.0,
1986-12-08 00:00:00+00:00,6.9375,7.1875,6.875,4.647090435028076,132000,0.0,
1986-12-09 00:00:00+00:00,6.9375,7.0625,6.875,4.730821132659912,124000,0.0,
1986-12-10 00:00:00+00:00,7.0625,7.0625,6.875,4.605225563049316,134800,0.0,
1986-12-11 00:00:00+00:00,6.875,7.0625,6.875,4.730821132659912,220000,0.0,
1986-12-12 00:00:00+00:00,7.0625,7.0625,6.9375,4.730821132659912,60400,0.0,
1986-12-15 00:00:00+00:00,7.0625,7.0625,6.875,4.730821132659912,11400,0.0,
1986-12-16 00:00:00+00:00,7.0625,7.0625,6.875,4.730821132659912,68200,0.0,
1986-12-17 00:00:00+00:00,7.0625,7.0625,6.9375,4.730821132659912,95400,0.0,
1986-12-18 00:00:00+00:00,7.0625,7.125,6.9375,4.772684097290039,165000,0.0,
1986-12-19 00:00:00+00:00,7.125,7.125,6.9375,4.730821132659912,19800,0.0,
1986-12-22 00:00:00+00:00,7.0625,7.1875,6.9375,4.814555168151856,138400,0.0,
1986-12-23 00:00:00+00:00,7.1875,7.1875,6.75,4.814555168151856,519600,0.0,
1986-12-24 00:00:00+00:00,7.1875,7.1875,7.0,4.814555168151856,143000,0.0,
1986-12-26 00:00:00+00:00,7.1875,7.4375,7.1875,4.982018947601318,18600,0.0,
1986-12-29 00:00:00+00:00,7.4375,7.9375,7.3125,5.233208656311035,49800,0.0,
1986-12-30 00:00:00+00:00,7.8125,7.8125,7.6875,5.233208656311035,43600,0.0,
1986-12-31 00:00:00+00:00,7.8125,7.9375,7.6875,5.3169426918029785,50000,0.0,
1987-01-02 00:00:00+00:00,7.9375,8.0625,7.9375,5.3169426918029785,141400,0.0,
1987-01-05 00:00:00+00:00,7.9375,8.0625,7.8125,5.3169426918029785,203400,0.0,
1987-01-06 00:00:00+00:00,7.9375,8.0625,7.9375,5.400671005249023,249400,0.0,
1987-01-07 00:00:00+00:00,8.0625,8.1875,7.9375,5.484405517578125,25200,0.0,
1987-01-08 00:00:00+00:00,8.1875,8.1875,8.0625,5.484405517578125,55000,0.0,
1987-01-09 00:00:00+00:00,8.1875,8.8125,8.1875,5.819327831268311,93400,0.0,
1987-01-12 00:00:00+00:00,8.6875,8.8125,8.4375,5.651866436004639,114000,0.0,
1987-01-13 00:00:00+00:00,8.4375,8.6875,8.4375,5.819327831268311,91400,0.0,
1987-01-14 00:00:00+00:00,8.6875,8.9375,8.4375,5.819327831268311,176200,0.0,
1987-01-15 00:00:00+00:00,8.6875,8.9375,8.6875,5.819327831268311,26800,0.0,
1987-01-16 00:00:00+00:00,8.6875,8.9375,8.6875,5.819327831268311,23400,0.0,
1987-01-19 00:00:00+00:00,8.6875,8.9375,8.6875,5.819327831268311,39000,0.0,
1987-01-20 00:00:00+00:00,8.6875,8.8125,8.5625,5.819327831268311,107800,0.0,
1987-01-21 00:00:00+00:00,8.6875,8.8125,8.5625,5.819327831268311,49400,0.0,
1987-01-22 00:00:00+00:00,8.6875,8.8125,8.5625,5.9030609130859375,187400,0.0,
1987-01-23 00:00:00+00:00,8.8125,8.9375,8.6875,5.98679256439209,42000,0.0,
1987-01-26 00:00:00+00:00,8.8125,8.8125,8.6875,5.819327831268311,7400,0.0,
1987-01-27 00:00:00+00:00,8.6875,8.8125,8.5625,5.735594749450684,43800,0.0,
1987-01-28 00:00:00+00:00,8.5625,8.6875,8.5625,5.819327831268311,33600,0.0,
1987-01-29 00:00:00+00:00,8.6875,8.6875,8.5625,5.819327831268311,466000,0.0,
1987-01-30 00:00:00+00:00,8.5625,8.5625,8.5625,5.735594749450684,52800,0.0,
1987-02-02 00:00:00+00:00,8.5625,8.5625,8.5625,5.735594749450684,24800,0.0,
1987-02-03 00:00:00+00:00,8.5625,8.5625,8.3125,5.651866436004639,157000,0.0,
1987-02-04 00:00:00+00:00,8.4375,8.8125,8.4375,5.9030609130859375,239600,0.0,
1987-02-05 00:00:00+00:00,8.8125,9.5625,8.6875,6.405451774597168,278600,0.0,
1987-02-06 00:00:00+00:00,9.5625,9.5625,9.4375,6.321715831756592,8600,0.0,
1987-02-09 00:00:00+00:00,9.4375,9.5625,9.4375,6.405451774597168,31400,0.0,
1987-02-10 00:00:00+00:00,9.5625,9.6875,9.4375,6.405451774597168,27400,0.0,
1987-02-11 00:00:00+00:00,9.6875,10.3125,9.6875,6.824108123779297,74200,0.0,
1987-02-12 00:00:00+00:00,10.1875,10.1875,10.0625,6.740373134613037,105800,0.0,
1987-02-13 00:00:00+00:00,10.0625,10.6875,10.0625,7.159032344818115,45000,0.0,
1987-02-17 00:00:00+00:00,10.6875,10.875,10.6875,7.2846293449401855,35600,0.0,
1987-02-18 00:00:00+00:00,10.875,10.9375,10.4375,7.075299263000488,50200,0.0,
1987-02-19 00:00:00+00:00,10.5625,10.5625,10.1875,6.824108123779297,117600,0.0,
1987-02-20 00:00:00+00:00,10.1875,10.1875,9.8125,6.656641006469727,65200,0.0,
1987-02-23 00:00:00+00:00,9.8125,9.8125,9.4375,6.4891791343688965,51200,0.0,
1987-02-24 00:00:00+00:00,9.6875,9.8125,9.5625,6.4891791343688965,27000,0.0,
1987-02-25 00:00:00+00:00,9.6875,9.9375,9.6875,6.656641006469727,14000,0.0,
1987-02-26 00:00:00+00:00,9.8125,9.8125,9.6875,6.4891791343688965,4800,0.0,
1987-02-27 00:00:00+00:00,9.8125,9.9375,9.8125,6.572911262512207,4400,0.0,
1987-03-02 00:00:00+00:00,9.8125,9.9375,9.8125,6.656641006469727,73600,0.0,
1987-03-03 00:00:00+00:00,9.9375,10.0625,9.8125,6.740373134613037,5200,0.0,
1987-03-04 00:00:00+00:00,10.0625,10.0625,9.9375,6.656641006469727,96200,0.0,
1987-03-05 00:00:00+00:00,9.9375,10.0625,9.9375,6.740373134613037,25000,0.0,
1987-03-06 00:00:00+00:00,10.0625,10.0625,9.9375,6.740373134613037,4400,0.0,
1987-03-09 00:00:00+00:00,10.0625,10.0625,9.9375,6.656641006469727,14600,0.0,
1987-03-10 00:00:00+00:00,9.9375,10.0625,9.9375,6.656641006469727,66600,0.0,
1987-03-11 00:00:00+00:00,9.9375,10.0625,9.8125,6.740373134613037,214200,0.0,
1987-03-12 00:00:00+00:00,10.0625,10.0625,9.9375,6.740373134613037,3600,0.0,
1987-03-13 00:00:00+00:00,10.0625,10.0625,9.9375,6.740373134613037,60400,0.0,
1987-03-16 00:00:00+00:00,10.0625,10.0625,9.9375,6.656641006469727,17600,0.0,
1987-03-17 00:00:00+00:00,9.9375,10.0625,9.9375,6.656641006469727,7400,0.0,
1987-03-18 00:00:00+00:00,10.0625,10.0625,10.0625,6.740373134613037,4800,0.0,
1987-03-19 00:00:00+00:00,10.0625,10.0625,9.9375,6.656641006469727,15600,0.0,
1987-03-20 00:00:00+00:00,9.9375,10.0625,9.6875,6.656641006469727,129000,0.0,
1987-03-23 00:00:00+00:00,9.9375,9.9375,9.8125,6.656641006469727,45800,0.0,
1987-03-24 00:00:00+00:00,9.9375,9.9375,9.8125,6.572911262512207,244000,0.0,
1987-03-25 00:00:00+00:00,9.8125,9.9375,9.6875,6.4891791343688965,44600,0.0,
1987-03-26 00:00:00+00:00,9.6875,9.9375,9.6875,6.4891791343688965,9000,0.0,
1987-03-27 00:00:00+00:00,9.6875,9.6875,9.4375,6.321715831756592,71200,0.0,
1987-03-30 00:00:00+00:00,9.4375,9.4375,9.1875,6.1542558670043945,18600,0.0,
1987-03-31 00:00:00+00:00,9.3125,9.5625,9.3125,6.405451774597168,69000,0.0,
1987-04-01 00:00:00+00:00,9.5625,9.5625,9.3125,6.405451774597168,24000,0.0,
1987-04-02 00:00:00+00:00,9.5625,9.5625,9.3125,6.321715831756592,35000,0.0,
1987-04-03 00:00:00+00:00,9.4375,9.5625,9.3125,6.405451774597168,13400,0.0,
1987-04-06 00:00:00+00:00,9.5625,9.6875,9.4375,6.4891791343688965,32600,0.0,
1987-04-07 00:00:00+00:00,9.6875,9.8125,9.5625,6.4891791343688965,61200,0.0,
1987-04-08 00:00:00+00:00,9.6875,9.8125,9.5625,6.405451774597168,61600,0.0,
1987-04-09 00:00:00+00:00,9.5625,9.6875,9.5625,6.4891791343688965,15000,0.0,
1987-04-10 00:00:00+00:00,9.6875,9.6875,9.4375,6.321715831756592,53000,0.0,
1987-04-13 00:00:00+00:00,9.4375,9.5625,9.4375,6.321715831756592,6000,0.0,
1987-04-14 00:00:00+00:00,9.4375,9.6875,9.4375,6.405451774597168,41600,0.0,
1987-04-15 00:00:00+00:00,9.5625,9.5625,9.4375,6.321715831756592,34800,0.0,
1987-04-16 00:00:00+00:00,9.4375,9.5625,9.4375,6.405451774597168,34400,0.0,
1987-04-20 00:00:00+00:00,9.5625,9.5625,9.4375,6.405451774597168,14400,0.0,
1987-04-21 00:00:00+00:00,9.5625,9.5625,9.4375,6.405451774597168,32800,0.0,
1987-04-22 00:00:00+00:00,9.5625,9.6875,9.5625,6.405451774597168,12800,0.0,
1987-04-23 00:00:00+00:00,9.5625,9.5625,9.5625,6.405451774597168,25000,0.0,
1987-04-24 00:00:00+00:00,9.5625,9.6875,9.4375,6.405451774597168,20200,0.0,
1987-04-27 00:00:00+00:00,9.5625,9.5625,9.4375,6.321715831756592,7200,0.0,
1987-04-28 00:00:00+00:00,9.4375,9.5625,9.4375,6.405451774597168,103800,0.0,
1987-04-29 00:00:00+00:00,9.5625,9.9375,9.4375,6.4891791343688965,42400,0.0,
1987-04-30 00:00:00+00:00,9.6875,10.0625,9.6875,6.740373134613037,511200,0.0,
1987-05-01 00:00:00+00:00,10.0625,10.3125,9.9375,6.824108123779297,34400,0.0,
1987-05-04 00:00:00+00:00,10.1875,10.3125,10.0625,6.740373134613037,14200,0.0,
1987-05-05 00:00:00+00:00,10.0625,10.4375,10.0625,6.907835960388184,10200,0.0,
1987-05-06 00:00:00+00:00,10.3125,10.6875,10.1875,6.991569995880127,82800,0.0,
1987-05-07 00:00:00+00:00,10.4375,10.5625,10.4375,6.991569995880127,10000,0.0,
1987-05-08 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,274600,0.0,
1987-05-11 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,12600,0.0,
1987-05-12 00:00:00+00:00,10.4375,10.6875,10.4375,6.991569995880127,65600,0.0,
1987-05-13 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,15600,0.0,
1987-05-14 00:00:00+00:00,10.6875,10.8125,10.4375,7.159032344818115,28200,0.0,
1987-05-15 00:00:00+00:00,10.6875,10.9375,10.6875,7.159032344818115,96800,0.0,
1987-05-18 00:00:00+00:00,10.6875,10.9375,10.6875,7.326492786407471,26600,0.0,
1987-05-19 00:00:00+00:00,10.9375,11.0625,10.875,7.2846293449401855,73400,0.0,
1987-05-20 00:00:00+00:00,10.9375,11.1875,10.9375,7.493954181671143,247000,0.0,
1987-05-21 00:00:00+00:00,11.1875,11.1875,11.0625,7.410229206085205,29000,0.0,
1987-05-22 00:00:00+00:00,11.0625,11.125,10.9375,7.452089309692383,19600,0.0,
1987-05-26 00:00:00+00:00,11.125,11.125,10.9375,7.452089309692383,7200,0.0,
1987-05-27 00:00:00+00:00,11.125,11.125,10.875,7.368359565734863,340800,0.0,
1987-05-28 00:00:00+00:00,11.0,11.0625,10.9375,7.326492786407471,37200,0.0,
1987-05-29 00:00:00+00:00,10.9375,10.9375,10.9375,7.326492786407471,1600,0.0,
1987-06-01 00:00:00+00:00,10.9375,11.0625,10.9375,7.326492786407471,6000,0.0,
1987-06-02 00:00:00+00:00,10.9375,11.0625,10.8125,7.24276065826416,28400,0.0,
1987-06-03 00:00:00+00:00,10.8125,11.0,10.6875,7.24276065826416,19200,0.0,
1987-06-04 00:00:00+00:00,10.8125,10.875,10.5625,7.075299263000488,23000,0.0,
1987-06-05 00:00:00+00:00,10.5625,10.8125,10.5625,7.075299263000488,3800,0.0,
1987-06-08 00:00:00+00:00,10.5625,10.8125,10.5625,7.075299263000488,13600,0.0,
1987-06-09 00:00:00+00:00,10.5625,10.6875,10.5625,7.075299263000488,120000,0.0,
1987-06-10 00:00:00+00:00,10.5625,10.6875,10.3125,7.075299263000488,26400,0.0,
1987-06-11 00:00:00+00:00,10.5625,10.5625,10.3125,6.907835960388184,33800,0.0,
1987-06-12 00:00:00+00:00,10.3125,10.5625,10.3125,6.907835960388184,0,0.0,
1987-06-15 00:00:00+00:00,10.3125,10.5625,10.3125,6.907835960388184,23000,0.0,
1987-06-16 00:00:00+00:00,10.3125,10.5625,10.3125,6.907835960388184,0,0.0,
1987-06-17 00:00:00+00:00,10.3125,10.5625,10.3125,7.075299263000488,12400,0.0,
1987-06-18 00:00:00+00:00,10.5625,10.5625,10.3125,6.907835960388184,25400,0.0,
1987-06-19 00:00:00+00:00,10.3125,10.5625,10.3125,7.075299263000488,28600,0.0,
1987-06-22 00:00:00+00:00,10.5625,10.5625,10.4375,7.075299263000488,5000,0.0,
1987-06-23 00:00:00+00:00,10.5625,10.6875,10.4375,7.159032344818115,10200,0.0,
1987-06-24 00:00:00+00:00,10.6875,11.0,10.4375,7.368359565734863,103400,0.0,
1987-06-25 00:00:00+00:00,11.0,11.0,10.5625,7.075299263000488,5000,0.0,
1987-06-26 00:00:00+00:00,10.875,11.0,10.875,7.368359565734863,69800,0.0,
1987-06-29 00:00:00+00:00,11.0,11.0,10.5625,7.075299263000488,11800,0.0,
1987-06-30 00:00:00+00:00,10.5625,10.875,10.5625,7.075299263000488,106000,0.0,
1987-07-01 00:00:00+00:00,10.5625,10.875,10.5625,7.075299263000488,7200,0.0,
1987-07-02 00:00:00+00:00,10.5625,10.875,10.5625,7.075299263000488,600,0.0,
1987-07-06 00:00:00+00:00,10.5625,10.5625,10.5625,7.075299263000488,3800,0.0,
1987-07-07 00:00:00+00:00,10.5625,10.875,10.5625,7.2846293449401855,9000,0.0,
1987-07-08 00:00:00+00:00,10.875,10.875,10.5625,7.2846293449401855,22200,0.0,
1987-07-09 00:00:00+00:00,10.875,10.875,10.4375,7.159032344818115,29400,0.0,
1987-07-10 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,5400,0.0,
1987-07-13 00:00:00+00:00,10.4375,10.6875,10.4375,6.991569995880127,22600,0.0,
1987-07-14 00:00:00+00:00,10.4375,10.6875,10.4375,6.991569995880127,3600,0.0,
1987-07-15 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,8800,0.0,
1987-07-16 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,27200,0.0,
1987-07-17 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,11800,0.0,
1987-07-20 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,11200,0.0,
1987-07-21 00:00:00+00:00,10.6875,10.6875,10.6875,7.159032344818115,600,0.0,
1987-07-22 00:00:00+00:00,10.6875,10.6875,10.4375,7.159032344818115,31000,0.0,
1987-07-23 00:00:00+00:00,10.6875,10.6875,10.5625,7.159032344818115,10800,0.0,
1987-07-24 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,16600,0.0,
1987-07-27 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,1600,0.0,
1987-07-28 00:00:00+00:00,10.6875,10.6875,10.4375,7.159032344818115,3400,0.0,
1987-07-29 00:00:00+00:00,10.6875,10.6875,10.5625,7.159032344818115,1800,0.0,
1987-07-30 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,12400,0.0,
1987-07-31 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,1600,0.0,
1987-08-03 00:00:00+00:00,10.6875,10.6875,10.4375,6.991569995880127,15600,0.0,
1987-08-04 00:00:00+00:00,10.4375,10.6875,10.4375,6.991569995880127,27000,0.0,
1987-08-05 00:00:00+00:00,10.4375,10.6875,10.4375,6.991569995880127,82600,0.0,
1987-08-06 00:00:00+00:00,10.4375,10.6875,10.4375,7.159032344818115,4800,0.0,
1987-08-07 00:00:00+00:00,10.6875,10.6875,10.3125,6.907835960388184,3600,0.0,
1987-08-10 00:00:00+00:00,10.3125,10.5625,10.3125,6.991569995880127,17000,0.0,
1987-08-11 00:00:00+00:00,10.4375,10.6875,10.1875,6.991569995880127,145400,0.0,
1987-08-12 00:00:00+00:00,10.4375,10.875,10.4375,7.2846293449401855,20000,0.0,
1987-08-13 00:00:00+00:00,10.875,10.875,10.4375,7.2846293449401855,29800,0.0,
1987-08-14 00:00:00+00:00,10.875,11.0,10.6875,7.2846293449401855,11200,0.0,
1987-08-17 00:00:00+00:00,10.875,11.25,10.875,7.535822868347168,135800,0.0,
1987-08-18 00:00:00+00:00,11.25,11.25,10.875,7.368359565734863,50400,0.0,
1987-08-19 00:00:00+00:00,10.875,10.875,10.875,7.2846293449401855,600,0.0,
1987-08-20 00:00:00+00:00,10.875,11.125,10.875,7.410229206085205,217600,0.0,
1987-08-21 00:00:00+00:00,11.0625,11.125,10.875,7.2846293449401855,41000,0.0,
1987-08-24 00:00:00+00:00,11.0,11.125,11.0,7.452089309692383,2600,0.0,
1987-08-25 00:00:00+00:00,11.125,11.25,11.0,7.368359565734863,4000,0.0,
1987-08-26 00:00:00+00:00,11.0,11.0,11.0,7.368359565734863,2200,0.0,
1987-08-27 00:00:00+00:00,11.0,11.25,11.0,7.535822868347168,9400,0.0,
1987-08-28 00:00:00+00:00,11.25,11.5,11.125,7.703281879425049,42800,0.0,
1987-08-31 00:00:00+00:00,11.5,11.5,11.125,7.619556903839111,12400,0.0,
1987-09-01 00:00:00+00:00,11.375,11.75,11.25,7.703281879425049,45000,0.0,
1987-09-02 00:00:00+00:00,11.5,11.875,11.5,7.787017345428467,16200,0.0,
1987-09-03 00:00:00+00:00,11.625,11.875,11.625,7.870752334594727,12000,0.0,
1987-09-04 00:00:00+00:00,11.75,11.875,11.625,7.870752334594727,52200,0.0,
1987-09-08 00:00:00+00:00,11.75,11.875,11.5,7.703281879425049,91800,0.0,
1987-09-09 00:00:00+00:00,11.5,11.5,11.375,7.703281879425049,135400,0.0,
1987-09-10 00:00:00+00:00,11.5,11.75,11.375,7.661423206329346,41400,0.0,
1987-09-11 00:00:00+00:00,11.25,11.25,11.25,7.535822868347168,5200,0.0,
1987-09-14 00:00:00+00:00,11.25,11.25,11.25,7.535822868347168,2200,0.0,
1987-09-15 00:00:00+00:00,11.25,11.25,11.25,7.535822868347168,1200,0.0,
1987-09-16 00:00:00+00:00,11.25,11.25,11.0,7.368359565734863,11800,0.0,
1987-09-17 00:00:00+00:00,11.0,11.25,10.875,7.535822868347168,25000,0.0,
1987-09-18 00:00:00+00:00,11.125,11.125,10.9375,7.326492786407471,11800,0.0,
1987-09-21 00:00:00+00:00,10.9375,11.0625,10.875,7.368359565734863,28800,0.0,
1987-09-22 00:00:00+00:00,11.0,11.0625,10.875,7.2846293449401855,31800,0.0,
1987-09-23 00:00:00+00:00,11.0,11.25,11.0,7.535822868347168,17200,0.0,
1987-09-24 00:00:00+00:00,11.25,11.25,11.0,7.368359565734863,20400,0.0,
1987-09-25 00:00:00+00:00,11.0,11.125,11.0,7.368359565734863,73400,0.0,
1987-09-28 00:00:00+00:00,11.0,11.125,10.875,7.2846293449401855,57800,0.0,
1987-09-29 00:00:00+00:00,10.875,11.125,10.875,7.410229206085205,40800,0.0,
1987-09-30 00:00:00+00:00,11.0625,11.125,10.875,7.2846293449401855,21800,0.0,
1987-10-01 00:00:00+00:00,10.875,11.125,10.875,7.452089309692383,9600,0.0,
1987-10-02 00:00:00+00:00,11.125,11.125,10.875,7.452089309692383,86000,0.0,
1987-10-05 00:00:00+00:00,11.125,11.125,10.875,7.2846293449401855,1600,0.0,
1987-10-06 00:00:00+00:00,10.875,11.125,10.875,7.2846293449401855,15600,0.0,
1987-10-07 00:00:00+00:00,10.875,11.125,10.875,7.2846293449401855,36400,0.0,
1987-10-08 00:00:00+00:00,10.875,11.125,10.875,7.2846293449401855,600,0.0,
1987-10-09 00:00:00+00:00,10.875,11.0,10.875,7.2846293449401855,2200,0.0,
1987-10-12 00:00:00+00:00,10.875,11.0,10.875,7.368359565734863,6000,0.0,
1987-10-13 00:00:00+00:00,11.0,11.0,10.875,7.368359565734863,0,0.0,
1987-10-14 00:00:00+00:00,11.0,11.125,10.875,7.2846293449401855,3200,0.0,
1987-10-15 00:00:00+00:00,10.875,11.0,10.6875,7.159032344818115,38200,0.0,
