date,EGBN_Open,EGBN_High,EGBN_Low,EGBN_Close,EGBN_Volume,EGBN_Dividends,EGBN_Stock Splits
1999-07-14 00:00:00+00:00,2.794408082962036,3.003988981246948,2.794408082962036,2.303067684173584,9304,0.0,
1999-07-15 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,7157,0.0,
1999-07-16 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-19 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-20 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-21 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-22 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-23 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-26 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-27 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-28 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-07-29 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,1431,0.0,
1999-07-30 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-02 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-03 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-04 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-05 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-06 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-09 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-10 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-11 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-12 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-13 00:00:00+00:00,2.794408082962036,2.934128999710083,2.794408082962036,2.2495076656341557,10736,0.0,
1999-08-16 00:00:00+00:00,2.934128999710083,2.934128999710083,2.934128999710083,2.2495076656341557,0,0.0,
1999-08-17 00:00:00+00:00,3.2135701179504395,3.2135701179504395,3.2135701179504395,2.4637463092803955,716,0.0,
