date,FIW_Open,FIW_High,FIW_Low,FIW_Close,FIW_Volume,FIW_Dividends,FIW_Stock Splits
2007-05-11 00:00:00+00:00,20.170000076293945,20.18000030517578,20.149999618530277,17.722158432006836,3800,0.0,
2007-05-14 00:00:00+00:00,20.1200008392334,20.1200008392334,20.1200008392334,17.66946029663086,3200,0.0,
2007-05-15 00:00:00+00:00,20.149999618530277,20.290000915527344,19.979999542236328,17.581634521484375,9300,0.0,
2007-05-16 00:00:00+00:00,20.100000381469727,20.100000381469727,20.030000686645508,17.625551223754883,900,0.0,
2007-05-17 00:00:00+00:00,20.149999618530277,20.149999618530277,20.01000022888184,17.599205017089844,12900,0.0,
2007-05-18 00:00:00+00:00,20.1200008392334,20.31999969482422,20.11000061035156,17.8450984954834,4000,0.0,
2007-05-21 00:00:00+00:00,20.350000381469727,20.5,20.350000381469727,17.985614776611328,26300,0.0,
2007-05-22 00:00:00+00:00,20.57999992370605,20.75,20.57999992370605,18.18759536743164,2400,0.0,
2007-05-23 00:00:00+00:00,20.84000015258789,20.8799991607666,20.65999984741211,18.14369201660156,4800,0.0,
2007-05-24 00:00:00+00:00,21.040000915527344,21.040000915527344,20.36000061035156,17.88022804260254,3400,0.0,
2007-05-25 00:00:00+00:00,20.43000030517578,20.65999984741211,20.43000030517578,18.090999603271484,31200,0.0,
2007-05-29 00:00:00+00:00,20.739999771118164,20.809999465942383,20.690000534057617,18.23151397705078,30400,0.0,
2007-05-30 00:00:00+00:00,20.76000022888184,20.809999465942383,20.6200008392334,18.275421142578125,14800,0.0,
2007-05-31 00:00:00+00:00,21.040000915527344,21.049999237060547,20.979999542236328,18.4598445892334,34500,0.0,
2007-06-01 00:00:00+00:00,21.190000534057617,21.209999084472656,21.149999618530277,18.600364685058597,16800,0.0,
2007-06-04 00:00:00+00:00,21.1299991607666,21.200000762939453,21.100000381469727,18.617919921875,14300,0.0,
2007-06-05 00:00:00+00:00,21.18000030517578,21.26000022888184,21.09000015258789,18.59157371520996,24800,0.0,
2007-06-06 00:00:00+00:00,21.18000030517578,21.18000030517578,20.81999969482422,18.292984008789062,10700,0.0,
2007-06-07 00:00:00+00:00,20.770000457763672,20.82999992370605,20.46999931335449,17.985614776611328,2300,0.0,
2007-06-08 00:00:00+00:00,20.5,20.56999969482422,20.459999084472656,17.985614776611328,5900,0.0,
2007-06-11 00:00:00+00:00,20.729999542236328,20.940000534057617,20.71999931335449,18.275421142578125,37900,0.0,
2007-06-12 00:00:00+00:00,20.82999992370605,20.82999992370605,20.61000061035156,18.09977531433105,8100,0.0,
2007-06-13 00:00:00+00:00,20.709999084472656,20.920000076293945,20.670000076293945,18.336896896362305,14300,0.0,
2007-06-14 00:00:00+00:00,21.18000030517578,21.299999237060547,21.15999984741211,18.609146118164062,11900,0.0,
2007-06-15 00:00:00+00:00,21.440000534057617,21.600000381469727,21.43000030517578,18.881378173828125,16600,0.0,
2007-06-18 00:00:00+00:00,21.549999237060547,21.57999992370605,21.5,18.91650009155273,23500,0.0,
2007-06-19 00:00:00+00:00,21.450000762939453,22.229999542236328,21.40999984741211,18.995546340942383,9300,0.0,
2007-06-20 00:00:00+00:00,21.65999984741211,21.68000030517578,21.489999771118164,18.87260055541992,6800,0.0,
2007-06-21 00:00:00+00:00,21.459999084472656,21.540000915527344,21.38999938964844,18.890167236328125,10400,0.0,
2007-06-22 00:00:00+00:00,21.5,21.530000686645508,21.440000534057617,18.84625244140625,7800,0.0,
2007-06-25 00:00:00+00:00,21.450000762939453,21.559999465942383,21.34000015258789,18.74087142944336,54500,0.0,
2007-06-26 00:00:00+00:00,21.43000030517578,21.43000030517578,21.25,18.67060852050781,2500,0.0,
2007-06-27 00:00:00+00:00,21.18000030517578,21.530000686645508,21.18000030517578,18.907724380493164,8700,0.0,
2007-06-28 00:00:00+00:00,21.770000457763672,21.899999618530277,21.770000457763672,19.14484977722168,55700,0.0,
2007-06-29 00:00:00+00:00,21.82999992370605,21.989999771118164,21.729999542236328,19.083372116088867,14500,0.0,
2007-07-02 00:00:00+00:00,22.11000061035156,22.11000061035156,21.90999984741211,19.338043212890625,16700,0.0,
2007-07-03 00:00:00+00:00,22.059999465942383,22.1200008392334,22.059999465942383,19.42586898803711,15100,0.0,
2007-07-05 00:00:00+00:00,22.1200008392334,22.190000534057617,22.040000915527344,19.42586898803711,21900,0.0,
2007-07-06 00:00:00+00:00,22.26000022888184,22.270000457763672,22.21999931335449,19.5224609375,17600,0.0,
2007-07-09 00:00:00+00:00,22.21999931335449,22.309999465942383,22.21999931335449,19.575159072875977,26400,0.0,
2007-07-10 00:00:00+00:00,22.239999771118164,22.26000022888184,22.049999237060547,19.39952087402344,24900,0.0,
2007-07-11 00:00:00+00:00,22.049999237060547,22.15999984741211,22.049999237060547,19.42586898803711,17900,0.0,
2007-07-12 00:00:00+00:00,22.18000030517578,22.59000015258789,22.18000030517578,19.838623046875,19200,0.0,
2007-07-13 00:00:00+00:00,22.6299991607666,22.65999984741211,22.5,19.8474063873291,22500,0.0,
2007-07-16 00:00:00+00:00,22.600000381469727,22.600000381469727,22.32999992370605,19.61028861999512,9600,0.0,
2007-07-17 00:00:00+00:00,22.399999618530277,22.520000457763672,22.399999618530277,19.68054580688477,6900,0.0,
2007-07-18 00:00:00+00:00,22.459999084472656,22.459999084472656,22.25,19.575159072875977,4500,0.0,
2007-07-19 00:00:00+00:00,22.559999465942383,22.709999084472656,22.540000915527344,19.935226440429688,20400,0.0,
2007-07-20 00:00:00+00:00,22.549999237060547,22.549999237060547,22.059999465942383,19.5224609375,34200,0.0,
2007-07-23 00:00:00+00:00,22.31999969482422,22.399999618530277,22.25,19.63663482666016,31700,0.0,
2007-07-24 00:00:00+00:00,22.459999084472656,22.459999084472656,21.81999969482422,19.162403106689453,23200,0.0,
2007-07-25 00:00:00+00:00,22.049999237060547,22.11000061035156,21.71999931335449,19.109712600708008,4100,0.0,
2007-07-26 00:00:00+00:00,21.61000061035156,21.729999542236328,21.1299991607666,18.72330665588379,22400,0.0,
2007-07-27 00:00:00+00:00,21.459999084472656,21.459999084472656,20.940000534057617,18.389591217041016,13000,0.0,
2007-07-30 00:00:00+00:00,21.229999542236328,21.46999931335449,21.15999984741211,18.85502815246582,3000,0.0,
2007-07-31 00:00:00+00:00,21.649999618530277,21.649999618530277,21.040000915527344,18.4774169921875,20300,0.0,
2007-08-01 00:00:00+00:00,21.200000762939453,21.399999618530277,21.030000686645508,18.58279037475586,12900,0.0,
2007-08-02 00:00:00+00:00,21.59000015258789,21.809999465942383,21.540000915527344,19.153623580932617,2100,0.0,
2007-08-03 00:00:00+00:00,21.75,21.75,21.309999465942383,18.74087142944336,14200,0.0,
2007-08-06 00:00:00+00:00,21.170000076293945,21.71999931335449,21.049999237060547,19.074573516845703,6900,0.0,
2007-08-07 00:00:00+00:00,21.709999084472656,22.049999237060547,21.61000061035156,19.364391326904297,6000,0.0,
2007-08-08 00:00:00+00:00,22.32999992370605,22.690000534057617,22.32999992370605,19.838623046875,66200,0.0,
2007-08-09 00:00:00+00:00,22.399999618530277,22.43000030517578,22.1200008392334,19.487342834472656,17700,0.0,
2007-08-10 00:00:00+00:00,22.170000076293945,22.170000076293945,21.68000030517578,19.311702728271484,22800,0.0,
2007-08-13 00:00:00+00:00,21.799999237060547,22.030000686645508,21.63999938964844,19.05702209472656,19300,0.0,
2007-08-14 00:00:00+00:00,21.71999931335449,21.71999931335449,21.09000015258789,18.521320343017575,2200,0.0,
2007-08-15 00:00:00+00:00,21.01000022888184,21.100000381469727,20.520000457763672,18.020734786987305,4700,0.0,
2007-08-16 00:00:00+00:00,20.26000022888184,20.739999771118164,19.989999771118164,18.20516586303711,22200,0.0,
2007-08-17 00:00:00+00:00,20.799999237060547,21.15999984741211,20.56999969482422,18.45106506347656,161900,0.0,
2007-08-20 00:00:00+00:00,21.13999938964844,21.149999618530277,20.8700008392334,18.45106506347656,5300,0.0,
2007-08-21 00:00:00+00:00,21.13999938964844,21.13999938964844,21.09000015258789,18.521320343017575,1200,0.0,
2007-08-22 00:00:00+00:00,21.299999237060547,21.489999771118164,21.280000686645508,18.802345275878903,11700,0.0,
2007-08-23 00:00:00+00:00,21.6299991607666,21.6299991607666,21.190000534057617,18.69696044921875,17400,0.0,
2007-08-24 00:00:00+00:00,21.21999931335449,21.46999931335449,21.21999931335449,18.85502815246582,2600,0.0,
2007-08-27 00:00:00+00:00,21.600000381469727,21.600000381469727,21.450000762939453,18.881378173828125,7500,0.0,
2007-08-28 00:00:00+00:00,21.479999542236328,21.520000457763672,21.0,18.44228172302246,3600,0.0,
2007-08-29 00:00:00+00:00,21.13999938964844,21.65999984741211,21.13999938964844,19.021896362304688,6400,0.0,
2007-08-30 00:00:00+00:00,21.399999618530277,21.850000381469727,21.399999618530277,19.06581115722656,14000,0.0,
2007-08-31 00:00:00+00:00,22.0,22.059999465942383,21.959999084472656,19.311702728271484,14600,0.0,
2007-09-04 00:00:00+00:00,21.989999771118164,22.190000534057617,21.959999084472656,19.42586898803711,7000,0.0,
2007-09-05 00:00:00+00:00,22.0,22.0,21.780000686645508,19.206317901611328,3400,0.0,
2007-09-06 00:00:00+00:00,20.549999237060547,21.899999618530277,20.520000457763672,19.2326602935791,9300,0.0,
2007-09-07 00:00:00+00:00,21.81999969482422,21.81999969482422,21.51000022888184,18.890167236328125,10600,0.0,
2007-09-10 00:00:00+00:00,21.75,21.75,21.209999084472656,18.86381721496582,12200,0.0,
2007-09-11 00:00:00+00:00,21.75,21.75,21.75,19.10093879699707,700,0.0,
2007-09-12 00:00:00+00:00,21.729999542236328,21.899999618530277,21.729999542236328,19.17119407653809,12900,0.0,
2007-09-13 00:00:00+00:00,21.88999938964844,21.950000762939453,21.799999237060547,19.14484977722168,8000,0.0,
2007-09-14 00:00:00+00:00,21.649999618530277,21.76000022888184,21.649999618530277,19.109712600708008,1400,0.0,
2007-09-17 00:00:00+00:00,21.739999771118164,21.799999237060547,21.71999931335449,19.092153549194336,12800,0.0,
2007-09-18 00:00:00+00:00,21.920000076293945,22.40999984741211,21.920000076293945,19.68054580688477,800,0.0,
2007-09-19 00:00:00+00:00,22.71999931335449,22.82999992370605,22.690000534057617,19.961578369140625,8900,0.0,
2007-09-20 00:00:00+00:00,22.700000762939453,22.770000457763672,22.57999992370605,19.82984161376953,9600,0.0,
2007-09-21 00:00:00+00:00,22.709999084472656,22.709999084472656,22.6200008392334,19.864961624145508,28400,0.0,
2007-09-24 00:00:00+00:00,22.670000076293945,22.75,22.5,19.8474063873291,4700,0.0,
2007-09-25 00:00:00+00:00,22.40999984741211,22.57999992370605,22.399999618530277,19.77715492248535,6000,0.0,
2007-09-26 00:00:00+00:00,22.709999084472656,22.739999771118164,22.6299991607666,19.90010070800781,2600,0.0,
2007-09-27 00:00:00+00:00,22.8700008392334,22.8700008392334,22.68000030517578,19.926437377929688,8100,0.0,
2007-09-28 00:00:00+00:00,22.790000915527344,22.790000915527344,22.61000061035156,19.961578369140625,13000,0.0,
2007-10-01 00:00:00+00:00,22.489999771118164,22.959999084472656,22.489999771118164,20.163562774658203,5200,0.0,
2007-10-02 00:00:00+00:00,22.940000534057617,23.0,22.88999938964844,20.189897537231445,4300,0.0,
2007-10-03 00:00:00+00:00,22.940000534057617,22.959999084472656,22.82999992370605,20.05817604064941,3400,0.0,
2007-10-04 00:00:00+00:00,23.0,23.0,22.84000015258789,20.05817604064941,700,0.0,
2007-10-05 00:00:00+00:00,23.09000015258789,23.399999618530277,23.09000015258789,20.53240394592285,7400,0.0,
