date,UHS_Open,UHS_High,UHS_Low,UHS_Close,UHS_Volume,UHS_Dividends,UHS_Stock Splits
1981-07-09 00:00:00+00:00,0.0,1.28125,1.265625,1.1157522201538086,4216000,0.0,
1981-07-10 00:00:00+00:00,0.0,1.25,1.2265629768371582,1.0813161134719849,3552000,0.0,
1981-07-13 00:00:00+00:00,0.0,1.234375,1.21875,1.0744282007217407,422400,0.0,
1981-07-14 00:00:00+00:00,0.0,1.2265629768371582,1.2109379768371582,1.0675408840179443,616000,0.0,
1981-07-15 00:00:00+00:00,0.0,1.1953129768371582,1.171875,1.0331037044525146,366400,0.0,
1981-07-16 00:00:00+00:00,0.0,1.1953129768371582,1.171875,1.0331037044525146,336000,0.0,
1981-07-17 00:00:00+00:00,0.0,1.1953129768371582,1.171875,1.0331037044525146,80000,0.0,
1981-07-20 00:00:00+00:00,0.0,1.140625,1.125,0.9917802810668944,283200,0.0,
1981-07-21 00:00:00+00:00,0.0,1.1171879768371582,1.109375,0.9780048727989196,446400,0.0,
1981-07-22 00:00:00+00:00,0.0,1.125,1.109375,0.9780048727989196,132800,0.0,
1981-07-23 00:00:00+00:00,0.0,1.125,1.109375,0.9780048727989196,62400,0.0,
1981-07-24 00:00:00+00:00,0.0,1.140625,1.125,0.9917802810668944,84800,0.0,
1981-07-27 00:00:00+00:00,0.0,1.1796879768371582,1.15625,1.019329071044922,177600,0.0,
1981-07-28 00:00:00+00:00,0.0,1.1953129768371582,1.171875,1.0331037044525146,84800,0.0,
1981-07-29 00:00:00+00:00,0.0,1.1953129768371582,1.1796879768371582,1.0399917364120483,184000,0.0,
1981-07-30 00:00:00+00:00,0.0,1.203125,1.1796879768371582,1.0399917364120483,464000,0.0,
1981-07-31 00:00:00+00:00,0.0,1.1953129768371582,1.1796879768371582,1.0399917364120483,134400,0.0,
1981-08-03 00:00:00+00:00,0.0,1.203125,1.1796879768371582,1.0399917364120483,289600,0.0,
1981-08-04 00:00:00+00:00,0.0,1.203125,1.171875,1.0331037044525146,216000,0.0,
1981-08-05 00:00:00+00:00,0.0,1.203125,1.1796879768371582,1.0399917364120483,75200,0.0,
1981-08-06 00:00:00+00:00,0.0,1.1953129768371582,1.1796879768371582,1.0399917364120483,126400,0.0,
1981-08-07 00:00:00+00:00,0.0,1.1640629768371582,1.140625,1.005554437637329,216000,0.0,
1981-08-10 00:00:00+00:00,1.140625,1.140625,1.140625,1.005554437637329,0,0.0,
1981-08-11 00:00:00+00:00,0.0,1.15625,1.140625,1.005554437637329,81600,0.0,
1981-08-12 00:00:00+00:00,0.0,1.15625,1.140625,1.005554437637329,62400,0.0,
1981-08-13 00:00:00+00:00,0.0,1.15625,1.140625,1.005554437637329,243200,0.0,
1981-08-14 00:00:00+00:00,0.0,1.15625,1.1328129768371582,0.9986674785614014,84800,0.0,
1981-08-17 00:00:00+00:00,0.0,1.1484379768371582,1.1328129768371582,0.9986674785614014,83200,0.0,
1981-08-18 00:00:00+00:00,0.0,1.0703129768371582,1.0546879768371582,0.9297935962677002,320000,0.0,
1981-08-19 00:00:00+00:00,0.0,1.078125,1.0625,0.9366807341575624,216000,0.0,
1981-08-20 00:00:00+00:00,0.0,1.078125,1.0625,0.9366807341575624,406400,0.0,
1981-08-21 00:00:00+00:00,0.0,1.046875,1.03125,0.9091311693191528,128000,0.0,
1981-08-24 00:00:00+00:00,0.0,1.0,0.9765629768371582,0.8609201908111572,190400,0.0,
1981-08-25 00:00:00+00:00,0.0,0.984375,0.96875,0.8540322780609131,91200,0.0,
1981-08-26 00:00:00+00:00,0.0,0.953125,0.9375,0.8264831900596619,99200,0.0,
1981-08-27 00:00:00+00:00,0.0,0.9296879768371582,0.90625,0.7989338040351868,137600,0.0,
1981-08-28 00:00:00+00:00,0.0,0.9375,0.921875,0.8127083778381348,96000,0.0,
1981-08-31 00:00:00+00:00,0.0,0.953125,0.9375,0.8264831900596619,227200,0.0,
1981-09-01 00:00:00+00:00,0.0,0.953125,0.9375,0.8264831900596619,225600,0.0,
1981-09-02 00:00:00+00:00,0.0,0.953125,0.921875,0.8127083778381348,81600,0.0,
1981-09-03 00:00:00+00:00,0.0,0.9375,0.921875,0.8127083778381348,20800,0.0,
1981-09-04 00:00:00+00:00,0.0,0.921875,0.8984379768371582,0.792046844959259,107200,0.0,
1981-09-08 00:00:00+00:00,0.0,0.890625,0.875,0.7713841795921326,94400,0.0,
1981-09-09 00:00:00+00:00,0.0,0.890625,0.875,0.7713841795921326,76800,0.0,
1981-09-10 00:00:00+00:00,0.0,0.90625,0.890625,0.7851589322090149,96000,0.0,
1981-09-11 00:00:00+00:00,0.0,0.953125,0.9296879768371582,0.8195964097976685,206400,0.0,
1981-09-14 00:00:00+00:00,0.0,0.953125,0.9296879768371582,0.8195964097976685,96000,0.0,
1981-09-15 00:00:00+00:00,0.0,0.96875,0.953125,0.840258002281189,129600,0.0,
1981-09-16 00:00:00+00:00,0.0,0.96875,0.953125,0.840258002281189,51200,0.0,
1981-09-17 00:00:00+00:00,0.0,0.984375,0.96875,0.8540322780609131,88000,0.0,
1981-09-18 00:00:00+00:00,0.0,0.984375,0.96875,0.8540322780609131,27200,0.0,
1981-09-21 00:00:00+00:00,0.0,0.984375,0.96875,0.8540322780609131,16000,0.0,
1981-09-22 00:00:00+00:00,0.0,0.9296879768371582,0.90625,0.7989338040351868,305600,0.0,
1981-09-23 00:00:00+00:00,0.0,0.890625,0.875,0.7713841795921326,91200,0.0,
1981-09-24 00:00:00+00:00,0.0,0.8828129768371582,0.8671879768371582,0.7644974589347839,161600,0.0,
1981-09-25 00:00:00+00:00,0.0,0.859375,0.8359379768371582,0.7369477152824402,230400,0.0,
1981-09-28 00:00:00+00:00,0.0,0.8359379768371582,0.8125,0.7162851691246033,65600,0.0,
1981-09-29 00:00:00+00:00,0.0,0.8671879768371582,0.8359379768371582,0.7369477152824402,164800,0.0,
1981-09-30 00:00:00+00:00,0.0,0.8671879768371582,0.84375,0.7438347935676575,22400,0.0,
1981-10-01 00:00:00+00:00,0.0,0.8671879768371582,0.84375,0.7438347935676575,24000,0.0,
1981-10-02 00:00:00+00:00,0.0,0.890625,0.875,0.7713841795921326,96000,0.0,
1981-10-05 00:00:00+00:00,0.0,0.96875,0.9453129768371582,0.8333712220191956,123200,0.0,
1981-10-06 00:00:00+00:00,0.0,1.0078129768371582,0.9921879768371582,0.8746948838233948,88000,0.0,
1981-10-07 00:00:00+00:00,0.0,1.0078129768371582,0.9921879768371582,0.8746948838233948,171200,0.0,
1981-10-08 00:00:00+00:00,0.0,1.0625,1.046875,0.9229063987731934,340800,0.0,
1981-10-09 00:00:00+00:00,0.0,1.078125,1.0625,0.9366807341575624,137600,0.0,
1981-10-12 00:00:00+00:00,0.0,1.078125,1.0625,0.9366807341575624,35200,0.0,
1981-10-13 00:00:00+00:00,0.0,1.09375,1.0625,0.9366807341575624,19200,0.0,
1981-10-14 00:00:00+00:00,0.0,1.0703129768371582,1.046875,0.9229063987731934,75200,0.0,
1981-10-15 00:00:00+00:00,0.0,1.0625,1.046875,0.9229063987731934,64000,0.0,
1981-10-16 00:00:00+00:00,0.0,1.0625,1.0546879768371582,0.9297935962677002,16000,0.0,
1981-10-19 00:00:00+00:00,0.0,1.0625,1.046875,0.9229063987731934,67200,0.0,
1981-10-20 00:00:00+00:00,0.0,1.0625,1.0546879768371582,0.9297935962677002,139200,0.0,
1981-10-21 00:00:00+00:00,0.0,1.15625,1.1328129768371582,0.9986674785614014,310400,0.0,
