date,KALU_Open,KALU_High,KALU_Low,KALU_Close,KALU_Volume,KALU_Dividends,KALU_Stock Splits
2006-09-28 00:00:00+00:00,40.0,41.720001220703125,39.88999938964844,27.015283584594727,253400,0.0,
2006-09-29 00:00:00+00:00,41.75,44.72999954223633,41.75,28.718725204467773,154500,0.0,
2006-10-02 00:00:00+00:00,45.0,45.18000030517578,43.59999847412109,28.466110229492188,49600,0.0,
2006-10-03 00:00:00+00:00,43.5099983215332,45.5,43.0,28.34305000305176,66500,0.0,
2006-10-04 00:00:00+00:00,44.0,44.0,43.0,28.17466926574707,56900,0.0,
2006-10-05 00:00:00+00:00,43.25,45.0,43.0,28.368974685668945,427200,0.0,
2006-10-06 00:00:00+00:00,44.72999954223633,44.72999954223633,43.47999954223633,28.278289794921875,30600,0.0,
2006-10-09 00:00:00+00:00,43.0,45.75,43.0,28.8547306060791,11000,0.0,
2006-10-10 00:00:00+00:00,45.0,46.22999954223633,44.68000030517578,29.1980094909668,199100,0.0,
2006-10-11 00:00:00+00:00,45.0,45.25,44.52000045776367,29.14619827270508,359400,0.0,
2006-10-12 00:00:00+00:00,45.0,45.5,45.0,29.269256591796875,56600,0.0,
2006-10-13 00:00:00+00:00,45.900001525878906,47.0,45.33000183105469,29.47004127502441,113000,0.0,
2006-10-16 00:00:00+00:00,45.9900016784668,46.540000915527344,45.9900016784668,29.9558162689209,31000,0.0,
2006-10-17 00:00:00+00:00,46.560001373291016,46.97999954223633,46.16999816894531,29.923439025878903,24100,0.0,
2006-10-18 00:00:00+00:00,46.34000015258789,46.560001373291016,46.0099983215332,30.15660285949707,59800,0.0,
2006-10-19 00:00:00+00:00,46.61000061035156,46.61000061035156,46.209999084472656,30.182504653930664,26600,0.0,
2006-10-20 00:00:00+00:00,47.0,47.09999847412109,46.400001525878906,30.0529727935791,5800,0.0,
2006-10-23 00:00:00+00:00,46.77000045776367,46.9900016784668,46.02000045776367,30.33795166015625,62200,0.0,
2006-10-24 00:00:00+00:00,46.84000015258789,47.400001525878906,46.34999847412109,30.44157218933105,128100,0.0,
2006-10-25 00:00:00+00:00,47.5,47.5,47.0,30.63587951660156,23300,0.0,
2006-10-26 00:00:00+00:00,47.08000183105469,47.619998931884766,47.0,30.603500366210938,52300,0.0,
2006-10-27 00:00:00+00:00,47.810001373291016,47.810001373291016,47.150001525878906,30.603500366210938,18900,0.0,
2006-10-30 00:00:00+00:00,47.59000015258789,48.0,47.16999816894531,30.733034133911133,26600,0.0,
2006-10-31 00:00:00+00:00,47.95000076293945,47.95000076293945,46.70000076293945,30.59703063964844,55500,0.0,
2006-11-01 00:00:00+00:00,48.0,48.0,47.5099983215332,30.894983291625977,93000,0.0,
2006-11-02 00:00:00+00:00,48.0,48.040000915527344,47.29999923706055,30.80428123474121,83400,0.0,
2006-11-03 00:00:00+00:00,48.040000915527344,48.15999984741211,47.29999923706055,31.192901611328125,46800,0.0,
2006-11-06 00:00:00+00:00,47.84999847412109,48.380001068115234,47.84999847412109,31.25120735168457,99200,0.0,
2006-11-07 00:00:00+00:00,48.77000045776367,48.77000045776367,48.25,31.575050354003903,192600,0.0,
2006-11-08 00:00:00+00:00,49.0,49.0,48.52999877929688,31.575050354003903,43600,0.0,
2006-11-09 00:00:00+00:00,49.22999954223633,49.22999954223633,48.43000030517578,31.406641006469727,15500,0.0,
2006-11-10 00:00:00+00:00,49.5,49.5,48.56999969482422,31.575050354003903,13800,0.0,
2006-11-13 00:00:00+00:00,48.90999984741211,49.0,48.810001373291016,31.698102951049805,4300,0.0,
2006-11-14 00:00:00+00:00,49.310001373291016,50.560001373291016,48.70000076293945,32.546592712402344,148200,0.0,
2006-11-15 00:00:00+00:00,50.25,50.38999938964844,49.0,31.898895263671875,250800,0.0,
2006-11-16 00:00:00+00:00,50.0,50.0,49.400001525878906,32.125587463378906,57800,0.0,
2006-11-17 00:00:00+00:00,49.560001373291016,49.59999847412109,49.290000915527344,32.125587463378906,28700,0.0,
2006-11-20 00:00:00+00:00,50.119998931884766,50.119998931884766,49.45000076293945,32.125587463378906,91300,0.0,
2006-11-21 00:00:00+00:00,50.0,50.84999847412109,49.7400016784668,32.93519592285156,458500,0.0,
2006-11-22 00:00:00+00:00,50.900001525878906,54.5,50.900001525878906,34.91065979003906,356300,0.0,
2006-11-24 00:00:00+00:00,55.0,55.060001373291016,54.400001525878906,35.467674255371094,22500,0.0,
2006-11-27 00:00:00+00:00,55.09999847412109,55.09999847412109,54.29999923706055,35.20212936401367,87300,0.0,
2006-11-28 00:00:00+00:00,54.34999847412109,54.81999969482422,53.70000076293945,35.29928207397461,21400,0.0,
2006-11-29 00:00:00+00:00,54.54999923706055,57.33000183105469,54.54999923706055,36.91204833984375,106000,0.0,
2006-11-30 00:00:00+00:00,56.52999877929688,57.0,55.95000076293945,36.91851806640625,65300,0.0,
2006-12-01 00:00:00+00:00,56.63999938964844,56.869998931884766,56.54999923706055,36.659446716308594,19400,0.0,
2006-12-04 00:00:00+00:00,56.68000030517578,56.68000030517578,55.56999969482422,36.594669342041016,17800,0.0,
2006-12-05 00:00:00+00:00,56.25,56.25,55.77999877929688,36.2060775756836,43500,0.0,
2006-12-06 00:00:00+00:00,55.56999969482422,57.04999923706055,55.56999969482422,36.95090103149414,131600,0.0,
2006-12-07 00:00:00+00:00,57.29999923706055,57.31999969482422,56.7599983215332,37.12576675415039,18700,0.0,
2006-12-08 00:00:00+00:00,56.0,60.400001525878906,56.0,38.602516174316406,62300,0.0,
2006-12-11 00:00:00+00:00,59.59999847412109,62.02999877929688,59.59999847412109,40.1505012512207,54600,0.0,
2006-12-12 00:00:00+00:00,62.09999847412109,62.25,60.0099983215332,40.02745056152344,19900,0.0,
2006-12-13 00:00:00+00:00,62.209999084472656,62.209999084472656,61.0099983215332,39.51576614379883,7100,0.0,
2006-12-14 00:00:00+00:00,61.209999084472656,62.84999847412109,61.0,39.80723190307617,149900,0.0,
2006-12-15 00:00:00+00:00,63.0,63.0,61.77000045776367,40.156986236572266,41300,0.0,
2006-12-18 00:00:00+00:00,62.0,62.0,61.709999084472656,39.98209762573242,2600,0.0,
2006-12-19 00:00:00+00:00,61.650001525878906,61.650001525878906,60.150001525878906,38.958744049072266,29600,0.0,
2006-12-20 00:00:00+00:00,60.02000045776367,60.83000183105469,59.25,38.39525604248047,61700,0.0,
2006-12-21 00:00:00+00:00,59.130001068115234,59.130001068115234,57.0,36.93147659301758,12900,0.0,
2006-12-22 00:00:00+00:00,56.900001525878906,57.119998931884766,55.56999969482422,36.08298873901367,10800,0.0,
2006-12-26 00:00:00+00:00,55.0,55.0,54.25,35.4611930847168,14200,0.0,
2006-12-27 00:00:00+00:00,54.41999816894531,56.5,54.41999816894531,36.529903411865234,30900,0.0,
2006-12-28 00:00:00+00:00,55.650001525878906,56.68000030517578,55.650001525878906,36.62057495117188,10900,0.0,
2006-12-29 00:00:00+00:00,56.380001068115234,56.959999084472656,55.59999847412109,36.25786972045898,28400,0.0,
2007-01-03 00:00:00+00:00,58.97999954223633,58.9900016784668,57.310001373291016,37.88357925415039,14500,0.0,
2007-01-04 00:00:00+00:00,58.5,58.900001525878906,58.5,38.006622314453125,36100,0.0,
2007-01-05 00:00:00+00:00,57.790000915527344,58.33000183105469,57.790000915527344,37.66335678100586,24400,0.0,
2007-01-08 00:00:00+00:00,58.0099983215332,58.0099983215332,57.18000030517578,37.30713653564453,13100,0.0,
2007-01-09 00:00:00+00:00,57.5,58.150001525878906,57.0,37.66335678100586,11700,0.0,
2007-01-10 00:00:00+00:00,57.81999969482422,58.59999847412109,57.29999923706055,37.89654159545898,15300,0.0,
2007-01-11 00:00:00+00:00,58.54999923706055,59.29999923706055,58.470001220703125,38.37583160400391,15400,0.0,
2007-01-12 00:00:00+00:00,59.5,60.54999923706055,59.380001068115234,38.958744049072266,225000,0.0,
2007-01-16 00:00:00+00:00,60.43999862670898,60.5,59.88999938964844,38.86159133911133,61600,0.0,
2007-01-17 00:00:00+00:00,59.91999816894531,60.58000183105469,59.27000045776367,38.69968032836914,62500,0.0,
2007-01-18 00:00:00+00:00,59.59999847412109,61.0,59.59999847412109,39.166015625,188100,0.0,
2007-01-19 00:00:00+00:00,60.400001525878906,60.59999847412109,60.09999847412109,39.18545150756836,251200,0.0,
2007-01-22 00:00:00+00:00,60.45000076293945,60.45000076293945,58.25,37.8706283569336,128600,0.0,
2007-01-23 00:00:00+00:00,58.5,61.65999984741211,58.04999923706055,39.63236618041992,519400,0.0,
2007-01-24 00:00:00+00:00,61.25,64.63999938964844,60.630001068115234,41.40702819824219,120100,0.0,
2007-01-25 00:00:00+00:00,63.540000915527344,63.54999923706055,62.13999938964844,40.52616500854492,165600,0.0,
2007-01-26 00:00:00+00:00,61.290000915527344,64.56999969482422,61.25,41.41349411010742,2899600,0.0,
2007-01-29 00:00:00+00:00,65.0,65.55000305175781,63.54999923706055,41.8150749206543,929300,0.0,
2007-01-30 00:00:00+00:00,64.44000244140625,65.44999694824219,64.0,42.28140640258789,555900,0.0,
2007-01-31 00:00:00+00:00,64.9000015258789,66.4800033569336,64.77999877929688,43.04570388793945,229100,0.0,
2007-02-01 00:00:00+00:00,67.4000015258789,67.8499984741211,66.7300033569336,43.76463317871094,444100,0.0,
2007-02-02 00:00:00+00:00,67.11000061035156,67.79000091552734,66.44999694824219,43.34362411499024,276500,0.0,
2007-02-05 00:00:00+00:00,67.52999877929688,67.66000366210938,66.80000305175781,43.75815200805664,212400,0.0,
2007-02-06 00:00:00+00:00,67.91000366210938,70.38999938964844,67.45999908447266,45.39035034179688,418800,0.0,
2007-02-07 00:00:00+00:00,70.0,70.79000091552734,69.0199966430664,45.662376403808594,305100,0.0,
2007-02-08 00:00:00+00:00,70.5999984741211,71.30000305175781,69.19000244140625,45.38385772705078,191000,0.0,
2007-02-09 00:00:00+00:00,70.06999969482422,71.43000030517578,70.06999969482422,45.98622131347656,200800,0.0,
2007-02-12 00:00:00+00:00,71.4800033569336,74.30000305175781,71.4800033569336,48.00703811645508,296500,0.0,
2007-02-13 00:00:00+00:00,75.5,76.69999694824219,75.0,48.99799728393555,637000,0.0,
2007-02-14 00:00:00+00:00,75.6500015258789,77.0,74.47000122070312,48.596412658691406,109800,0.0,
2007-02-15 00:00:00+00:00,75.70999908447266,75.70999908447266,73.29000091552734,47.741477966308594,87900,0.0,
2007-02-16 00:00:00+00:00,74.23999786376953,74.23999786376953,71.91999816894531,47.06786346435547,56900,0.0,
2007-02-20 00:00:00+00:00,72.87999725341797,73.16000366210938,71.30000305175781,47.11320114135742,72400,0.0,
2007-02-21 00:00:00+00:00,72.41999816894531,72.4800033569336,70.58999633789062,46.60153198242188,90600,0.0,
2007-02-22 00:00:00+00:00,71.77999877929688,72.83000183105469,71.4000015258789,46.763458251953125,230600,0.0,
2007-02-23 00:00:00+00:00,72.30000305175781,73.0,71.38999938964844,47.05491638183594,100000,0.0,
2007-02-26 00:00:00+00:00,73.44000244140625,73.44000244140625,71.55999755859375,46.97719955444336,88700,0.0,
2007-02-27 00:00:00+00:00,71.26000213623047,71.26000213623047,66.54000091552734,43.60917282104492,178100,0.0,
2007-02-28 00:00:00+00:00,68.44999694824219,68.44999694824219,65.66999816894531,43.83588409423828,154200,0.0,
2007-03-01 00:00:00+00:00,65.91999816894531,71.0,65.5,45.6235237121582,87800,0.0,
2007-03-02 00:00:00+00:00,70.47000122070312,70.52999877929688,67.54000091552734,44.049617767333984,50000,0.0,
2007-03-05 00:00:00+00:00,66.54000091552734,68.86000061035156,66.54000091552734,43.40840148925781,42200,0.0,
2007-03-06 00:00:00+00:00,67.55000305175781,69.7300033569336,67.55000305175781,45.07296752929688,102900,0.0,
2007-03-07 00:00:00+00:00,68.88999938964844,70.1500015258789,68.68000030517578,45.319114685058594,114100,0.0,
2007-03-08 00:00:00+00:00,70.88999938964844,71.97000122070312,70.0199966430664,45.59760284423828,99300,0.0,
2007-03-09 00:00:00+00:00,70.5999984741211,71.7699966430664,70.25,45.662376403808594,59400,0.0,
2007-03-12 00:00:00+00:00,70.26000213623047,73.36000061035156,70.26000213623047,46.64039611816406,97300,0.0,
2007-03-13 00:00:00+00:00,74.16000366210938,74.16000366210938,68.95999908447266,44.83979034423828,68100,0.0,
2007-03-14 00:00:00+00:00,69.77999877929688,72.23999786376953,69.77999877929688,46.49142456054688,88500,0.0,
2007-03-15 00:00:00+00:00,71.51000213623047,73.37000274658203,71.51000213623047,46.8347053527832,42100,0.0,
2007-03-16 00:00:00+00:00,71.66000366210938,72.83999633789062,71.66000366210938,46.873573303222656,80400,0.0,
2007-03-19 00:00:00+00:00,72.75,73.1500015258789,71.95999908447266,47.21683883666992,67000,0.0,
2007-03-20 00:00:00+00:00,73.36000061035156,73.36000061035156,71.69999694824219,46.63390350341797,29100,0.0,
2007-03-21 00:00:00+00:00,72.0,72.62000274658203,71.30000305175781,46.79583358764648,54600,0.0,
2007-03-22 00:00:00+00:00,72.5,72.76000213623047,71.9000015258789,47.12614822387695,72100,0.0,
2007-03-23 00:00:00+00:00,72.77999877929688,74.63999938964844,72.5,48.34382247924805,84800,0.0,
2007-03-26 00:00:00+00:00,74.98999786376953,76.30999755859375,74.5,49.08869552612305,60800,0.0,
2007-03-27 00:00:00+00:00,75.61000061035156,77.0,75.0,48.62881088256836,124300,0.0,
2007-03-28 00:00:00+00:00,74.6500015258789,76.38999938964844,74.6500015258789,49.35423278808594,79800,0.0,
2007-03-29 00:00:00+00:00,76.0,76.5199966430664,75.66999816894531,49.54853820800781,100400,0.0,
2007-03-30 00:00:00+00:00,76.48999786376953,78.0,75.79000091552734,50.52006912231445,43100,0.0,
2007-04-02 00:00:00+00:00,78.05000305175781,80.25,78.05000305175781,51.45924758911133,58800,0.0,
2007-04-03 00:00:00+00:00,80.44999694824219,80.44999694824219,79.44000244140625,51.82193374633789,40300,0.0,
2007-04-04 00:00:00+00:00,80.4000015258789,80.4000015258789,79.37000274658203,51.78955078125,60900,0.0,
2007-04-05 00:00:00+00:00,79.7300033569336,80.41999816894531,79.54000091552734,51.575828552246094,21800,0.0,
2007-04-09 00:00:00+00:00,79.37000274658203,80.0,79.37000274658203,51.48514938354492,38800,0.0,
2007-04-10 00:00:00+00:00,80.0,80.08999633789062,79.19999694824219,51.78955078125,23200,0.0,
2007-04-11 00:00:00+00:00,80.20999908447266,80.2699966430664,79.54000091552734,51.77012634277344,31900,0.0,
2007-04-12 00:00:00+00:00,80.0,81.0,78.62000274658203,51.122440338134766,181700,0.0,
2007-04-13 00:00:00+00:00,77.93000030517578,79.94999694824219,77.86000061035156,51.62114715576172,81800,0.0,
2007-04-16 00:00:00+00:00,79.55000305175781,79.68000030517578,78.94000244140625,51.232547760009766,37900,0.0,
2007-04-17 00:00:00+00:00,79.0999984741211,79.83000183105469,77.80999755859375,50.45529556274414,31400,0.0,
2007-04-18 00:00:00+00:00,77.12999725341797,77.61000061035156,76.12999725341797,50.26747512817383,73300,0.0,
2007-04-19 00:00:00+00:00,76.76000213623047,77.23999786376953,75.25,49.81409454345703,32500,0.0,
2007-04-20 00:00:00+00:00,77.38999938964844,80.51000213623047,76.19999694824219,51.9903450012207,163400,0.0,
2007-04-23 00:00:00+00:00,80.18000030517578,80.5999984741211,79.61000061035156,51.81544494628906,99500,0.0,
2007-04-24 00:00:00+00:00,79.73999786376953,80.11000061035156,78.30000305175781,51.31026840209961,29000,0.0,
2007-04-25 00:00:00+00:00,78.45999908447266,81.0,78.45999908447266,52.463172912597656,125500,0.0,
2007-04-26 00:00:00+00:00,81.0,81.95999908447266,80.75,52.74814987182617,73700,0.0,
2007-04-27 00:00:00+00:00,81.86000061035156,82.5199966430664,80.33999633789062,52.20407485961914,52200,0.0,
2007-04-30 00:00:00+00:00,80.5999984741211,80.9800033569336,78.2300033569336,50.90869140625,62800,0.0,
2007-05-01 00:00:00+00:00,78.20999908447266,78.79000091552734,76.9000015258789,50.84392547607422,36800,0.0,
2007-05-02 00:00:00+00:00,77.73999786376953,80.77999877929688,77.73999786376953,51.912635803222656,77800,0.0,
2007-05-03 00:00:00+00:00,81.0,81.86000061035156,78.20999908447266,52.463172912597656,29900,0.0,
2007-05-04 00:00:00+00:00,80.69999694824219,82.44999694824219,80.69999694824219,52.94892120361328,17800,0.0,
2007-05-07 00:00:00+00:00,84.52999877929688,86.16000366210938,82.98999786376953,54.4386100769043,152700,0.0,
2007-05-08 00:00:00+00:00,83.77999877929688,85.06999969482422,82.5,55.099266052246094,84600,0.0,
2007-05-09 00:00:00+00:00,84.94999694824219,85.75,84.05999755859375,55.30004119873047,44300,0.0,
2007-05-10 00:00:00+00:00,86.1500015258789,89.23999786376953,85.80999755859375,55.66923904418945,341500,0.0,
2007-05-11 00:00:00+00:00,86.20999908447266,89.12000274658203,85.83000183105469,57.43745040893555,309900,0.0,
2007-05-14 00:00:00+00:00,88.88999938964844,88.88999938964844,87.20999908447266,56.96461486816406,174800,0.0,
2007-05-15 00:00:00+00:00,84.98999786376953,85.12999725341797,77.77999877929688,51.50457382202149,398400,0.0,
2007-05-16 00:00:00+00:00,77.7699966430664,78.80000305175781,75.68000030517578,49.32183074951172,397700,0.0,
2007-05-17 00:00:00+00:00,76.13999938964844,78.30999755859375,75.05000305175781,50.07965087890625,247500,0.0,
2007-05-18 00:00:00+00:00,77.06999969482422,77.94999694824219,76.30999755859375,49.626251220703125,309100,0.0,
2007-05-21 00:00:00+00:00,76.12999725341797,76.63999938964844,74.83999633789062,48.72597122192383,160500,0.0,
2007-05-22 00:00:00+00:00,74.94000244140625,75.48999786376953,73.37000274658203,48.09771347045898,229600,0.0,
2007-05-23 00:00:00+00:00,74.5199966430664,75.80000305175781,74.5199966430664,48.49928283691406,344800,0.0,
2007-05-24 00:00:00+00:00,74.62000274658203,75.37999725341797,71.55999755859375,46.8476676940918,201000,0.0,
2007-05-25 00:00:00+00:00,71.80000305175781,74.05000305175781,71.80000305175781,47.2816047668457,252700,0.0,
2007-05-29 00:00:00+00:00,72.98999786376953,75.66000366210938,72.51000213623047,48.38917922973633,190800,0.0,
2007-05-30 00:00:00+00:00,74.43000030517578,75.25,73.94000244140625,48.693580627441406,144200,0.0,
2007-05-31 00:00:00+00:00,74.9000015258789,77.75,74.9000015258789,49.38660430908203,336900,0.0,
2007-06-01 00:00:00+00:00,76.70999908447266,76.98999786376953,74.19000244140625,48.49928283691406,110100,0.0,
2007-06-04 00:00:00+00:00,74.4800033569336,76.4800033569336,74.4800033569336,49.22468185424805,60800,0.0,
2007-06-05 00:00:00+00:00,76.19000244140625,76.48999786376953,75.11000061035156,48.77130126953125,52000,0.0,
2007-06-06 00:00:00+00:00,75.19999694824219,76.23999786376953,73.48999786376953,48.00054168701172,85500,0.0,
2007-06-07 00:00:00+00:00,73.69000244140625,74.9000015258789,73.19999694824219,47.74795913696289,93000,0.0,
2007-06-08 00:00:00+00:00,73.44999694824219,74.7300033569336,73.44999694824219,47.89692687988281,139800,0.0,
2007-06-11 00:00:00+00:00,74.5,74.87999725341797,73.41999816894531,48.11712646484375,50100,0.0,
2007-06-12 00:00:00+00:00,74.0199966430664,74.05999755859375,72.4000015258789,47.33341979980469,89200,0.0,
2007-06-13 00:00:00+00:00,72.93000030517578,74.25,72.8499984741211,47.929290771484375,59300,0.0,
2007-06-14 00:00:00+00:00,73.80000305175781,76.0,73.18000030517578,48.596412658691406,97800,0.0,
2007-06-15 00:00:00+00:00,75.79000091552734,75.97000122070312,74.9000015258789,48.73890686035156,162700,0.0,
2007-06-18 00:00:00+00:00,75.58999633789062,76.08999633789062,74.6500015258789,48.64176177978516,118200,0.0,
2007-06-19 00:00:00+00:00,75.76000213623047,80.22000122070312,75.73999786376953,51.705345153808594,352400,0.0,
2007-06-20 00:00:00+00:00,80.38999938964844,81.27999877929688,79.22000122070312,51.45924758911133,384600,0.0,
2007-06-21 00:00:00+00:00,79.79000091552734,80.0,76.55000305175781,49.8270378112793,436600,0.0,
2007-06-22 00:00:00+00:00,76.81999969482422,77.1500015258789,75.26000213623047,48.745399475097656,1700200,0.0,
2007-06-25 00:00:00+00:00,75.30000305175781,76.48999786376953,74.2699966430664,49.01742935180664,228600,0.0,
2007-06-26 00:00:00+00:00,75.7699966430664,75.7699966430664,72.23999786376953,47.27510833740234,187400,0.0,
2007-06-27 00:00:00+00:00,72.12999725341797,75.20999908447266,70.08999633789062,48.304954528808594,161700,0.0,
2007-06-28 00:00:00+00:00,74.70999908447266,75.20999908447266,72.76000213623047,47.4046630859375,60700,0.0,
2007-06-29 00:00:00+00:00,73.61000061035156,73.8499984741211,72.27999877929688,47.203880310058594,122600,0.0,
2007-07-02 00:00:00+00:00,73.06999969482422,77.19999694824219,73.06999969482422,48.96561050415039,329500,0.0,
2007-07-03 00:00:00+00:00,75.6500015258789,77.0199966430664,74.4000015258789,49.45137786865234,67000,0.0,
2007-07-05 00:00:00+00:00,76.13999938964844,77.63999938964844,75.4800033569336,50.18326187133789,142500,0.0,
2007-07-06 00:00:00+00:00,77.70999908447266,78.22000122070312,77.0999984741211,50.52006912231445,70000,0.0,
2007-07-09 00:00:00+00:00,78.0,78.30000305175781,76.4000015258789,50.26747512817383,263700,0.0,
2007-07-10 00:00:00+00:00,77.5,78.04000091552734,76.37000274658203,49.50968933105469,205300,0.0,
2007-07-11 00:00:00+00:00,76.4000015258789,77.43000030517578,75.97000122070312,50.13147735595703,186900,0.0,
2007-07-12 00:00:00+00:00,79.68000030517578,79.98999786376953,76.54000091552734,49.81409454345703,445200,0.0,
2007-07-13 00:00:00+00:00,76.45999908447266,79.0,76.43000030517578,50.68846130371094,268200,0.0,
2007-07-16 00:00:00+00:00,78.4000015258789,78.43000030517578,74.6500015258789,49.09516906738281,175100,0.0,
